step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
16000	-439.658527801475145	-438.190230959070675	-1.468296842404443	0.000072390195547	0.000023105362369	0.319178062648329	0.731426854397103	-1	1	1	2	3	4	3	3	4	4	5	7	6	7	8	8	8	9	7	10	10	10	9	10	11	9	12	11	11	9	10	12	14	12	13	13	14	14	17	16	18	19	17	18	19	19	17	18	20	20	21	21	22	23	23	25	23	24	24	24	25	25	26	27	26	26	27	28	27	28	27	29	29	28	29	29	28	32	31	32	35	37	44	0	1	1	1	2	4	0	3	4	7	2	7	7	5	7	10	11	10	13	14	14	18	19	19	30	14	21	16	23	11	19	25	29	24	0	29	34	34	35	33	47	39	40	40	38	33	38	40	43	43	45	46	45	52	52	55	53	53	46	55	57	58	0	61	57	58	57	62	62	65	65	60	65	0	64	58	65	62	76	79	80	81	0	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	1	3	2	1	2	1	1	1	2	1	2	1	1	1	1	2	3	2	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	4	2	4	1	1	2	1	1
16500	-483.226190148657338	-481.722400548089922	-1.503789600567431	0.000089163328017	0.000026038651865	0.292033198444519	0.506759339824469	-1	2	1	2	4	3	2	3	4	5	5	8	6	8	6	9	8	8	7	10	9	7	10	10	11	9	11	10	10	12	12	14	14	12	13	13	14	15	17	15	18	19	17	18	20	20	19	18	21	21	20	21	23	24	23	24	22	24	24	24	26	26	26	27	24	27	26	27	27	27	27	29	27	28	28	29	29	32	29	31	35	38	43	0	1	1	3	2	4	0	3	4	7	2	13	7	1	7	19	5	22	7	26	1	7	13	13	26	17	11	15	19	20	28	30	36	19	0	23	34	31	35	29	38	39	40	40	31	43	38	43	43	44	38	46	45	52	52	55	45	53	52	55	57	58	0	67	57	58	57	62	58	65	65	60	65	0	67	69	65	62	53	76	80	81	0	1	1	2	1	1	1	1	1	1	3	2	1	2	4	2	1	2	1	3	1	5	2	3	2	2	1	3	2	2	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	4	2	2	1	2	2	2	1	3	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	3	2	1	1	1	2	2	3	1	2	1	1
17000	-432.393014725360501	-430.941691826014676	-1.451322899345851	0.000083514118763	0.000027959065884	0.334782505018399	0.694810082902204	0	2	2	2	3	4	3	4	4	5	6	8	6	7	7	7	6	10	7	10	8	9	9	10	11	9	11	11	9	12	11	13	13	13	13	13	16	14	17	17	16	20	18	15	19	18	18	19	20	21	21	20	23	21	23	24	24	24	25	24	25	26	25	27	25	26	28	28	27	26	28	29	27	27	29	28	29	33	30	31	34	38	44	0	1	1	1	2	4	0	3	4	7	2	10	7	11	10	10	2	22	7	26	11	16	19	23	14	11	17	23	19	20	12	30	29	31	0	19	34	34	35	44	38	39	40	33	37	40	41	44	43	43	45	46	51	52	52	52	45	53	54	55	53	58	0	45	57	57	61	69	62	65	73	60	65	0	67	62	65	69	76	79	80	81	0	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	3	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	4	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	1	1	2	1
17500	-453.583751289541851	-452.195192828388315	-1.388558461153564	0.000061871645414	0.000026264202763	0.424494978061017	0.752804780411986	-1	2	2	3	5	4	3	3	5	5	7	9	7	7	6	9	9	9	7	10	8	10	10	11	11	9	13	11	10	13	11	13	14	13	13	12	16	12	17	17	18	19	18	16	19	18	17	20	20	22	21	20	23	22	23	25	23	24	24	24	24	24	26	26	25	26	27	28	26	27	28	30	28	26	28	28	28	31	30	32	34	38	44	0	1	1	1	2	4	0	3	4	7	5	13	7	5	7	19	5	15	7	26	4	12	13	12	26	14	21	15	16	20	23	25	23	31	0	29	38	23	35	44	47	39	44	33	34	44	37	44	43	43	45	46	51	52	52	55	51	53	54	55	57	45	0	62	61	58	61	69	62	65	65	55	65	0	64	69	65	68	76	76	80	81	0	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	3	3	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	3	2	1	1	2	2	2	1	1	1	3	1
18000	-429.541660534826804	-427.897620634888199	-1.644039899938615	0.000078380082647	0.000017432085117	0.222404525843053	0.750052735134209	-1	1	2	2	5	4	3	4	3	4	5	8	5	4	7	8	8	10	8	10	9	8	11	9	11	8	12	11	10	12	11	14	14	12	14	12	15	14	16	16	17	19	18	18	18	19	19	17	21	22	20	21	22	23	23	25	25	24	25	25	23	25	26	28	25	26	28	27	28	27	27	29	26	26	29	29	29	32	31	32	35	38	44	0	1	1	1	2	4	0	3	4	7	2	13	7	2	10	15	14	22	7	21	17	15	24	19	21	11	17	19	19	26	24	26	23	19	0	29	34	34	35	33	37	35	40	40	37	44	41	40	43	43	45	46	51	46	46	55	61	51	52	55	53	58	0	57	61	58	61	62	62	65	73	60	65	0	64	69	65	69	76	76	80	81	0	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	2	2	2	1
18500	-434.305966604665286	-432.932384919821061	-1.373581684844231	0.000068168058899	0.000031812848414	0.466682621275326	0.726615678505463	0	2	1	1	5	2	4	3	4	5	6	9	6	7	7	8	9	10	8	10	10	8	11	10	12	8	13	11	9	11	11	14	14	12	14	12	14	14	16	16	16	19	18	17	18	19	20	18	21	20	21	20	23	21	23	25	25	24	25	24	23	26	25	27	25	26	27	28	28	27	28	28	27	27	28	29	30	31	30	32	35	38	43	0	1	1	1	2	4	0	3	6	7	2	15	10	2	13	10	14	22	10	26	14	13	24	15	14	14	17	19	13	26	19	30	36	31	0	13	34	31	35	33	38	39	40	40	38	44	41	40	43	43	45	46	51	52	52	55	61	53	52	55	45	58	0	61	61	58	57	62	62	65	65	60	65	0	61	69	73	68	76	76	80	80	0	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	3	2	2	2	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	2	1	1	1	3	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	4	1
19000	-460.624416544250778	-459.140984585945432	-1.483431958305374	0.000094912920175	0.000029121864224	0.306827186120226	0.604058147676151	0	1	2	2	4	4	3	3	3	4	6	8	6	6	7	8	8	10	7	10	10	9	9	10	10	8	12	12	9	13	10	13	13	12	12	14	16	14	15	16	17	20	18	18	19	19	19	20	19	21	21	20	22	22	22	23	24	24	24	24	23	26	26	28	24	27	27	28	28	26	27	29	28	27	26	29	28	32	31	31	33	38	41	0	1	1	1	2	4	0	3	4	7	2	10	7	5	10	7	14	12	7	26	17	7	15	7	26	5	11	18	13	27	19	25	29	16	0	24	38	34	35	36	16	39	40	40	38	40	37	44	43	49	45	46	51	52	52	46	61	61	54	52	53	58	0	61	53	58	57	62	58	65	65	60	65	0	57	62	65	69	76	76	80	81	0	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	3	1	1	2	2	1	3	1	3	1	1	4	1	1	1	1	1	2	2	1	2	1	1	2	1	4	2	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	3	1	2	2	2	1	1	2	2	2	1	1	1	4	1
19500	-435.086141588955911	-433.648226563664991	-1.437915025290919	0.000070963019359	0.000024750837969	0.348785017782328	0.697524300634659	0	2	2	1	5	4	4	3	3	5	7	8	6	7	7	7	8	9	7	10	10	10	11	11	12	8	12	11	9	12	12	14	12	13	13	14	15	14	16	16	16	19	18	18	19	20	19	18	20	18	21	21	23	23	23	25	25	24	25	24	24	26	26	27	25	27	27	27	28	26	27	29	27	27	28	29	29	32	30	31	35	38	44	0	1	1	1	2	4	0	3	4	7	2	10	7	1	7	7	11	19	7	26	11	18	10	15	20	11	11	15	19	20	23	25	29	31	0	33	23	34	35	29	38	39	40	33	37	40	41	40	50	40	45	46	51	52	46	55	61	53	54	52	53	58	0	57	61	58	61	61	62	65	65	60	65	0	67	68	65	62	76	76	80	81	0	1	1	1	1	2	1	1	1	1	1	3	1	1	3	2	2	1	1	2	1	1	1	3	3	1	1	3	3	1	1	1	1	2	1	1	1	2	1	2	3	1	2	2	3	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	2	3	1	1	1	2	1
20000	-454.267453938669064	-452.832353742433952	-1.435100196235088	0.000075730030625	0.000026653482556	0.351953938698201	0.649183724480549	0	2	3	2	4	4	3	2	5	4	5	8	7	6	5	9	9	8	7	9	9	9	10	9	11	8	13	11	10	12	11	13	14	12	12	13	16	13	15	16	17	18	18	18	19	19	19	18	21	22	21	21	23	22	23	25	23	25	24	24	25	26	24	27	25	26	28	27	27	28	27	29	27	27	29	29	28	30	30	32	34	38	43	0	1	8	1	2	4	0	1	4	7	8	7	7	6	7	15	26	7	15	14	2	15	24	19	21	1	5	23	24	20	24	25	29	31	0	29	38	22	35	33	37	39	40	40	38	44	41	40	40	43	37	46	51	52	52	55	51	53	54	55	57	58	0	57	57	58	57	62	62	73	65	60	65	0	64	69	71	68	76	78	80	80	0	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	1	2	3	2	1	1	1	3	5	1	1	2	1	1	2	1	1	1	2	3	3	2	1	1	1	1	3	1	1	1	3	2	3	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	3	1	1	1	1	3	2	1	2	1	1	2	1	1	1	2	1
20500	-431.889768927375826	-430.411262268472285	-1.478506658903559	0.000094607028995	0.000029394918261	0.310705436725764	0.691010637606067	0	2	2	1	4	3	4	3	5	5	6	8	7	6	7	6	8	9	7	10	9	10	10	10	11	9	12	11	10	11	12	13	14	12	12	13	15	14	16	16	16	19	18	17	19	18	19	18	21	20	20	20	22	22	23	24	24	24	24	24	25	27	25	27	26	26	28	27	27	28	27	28	28	28	28	30	29	31	29	32	34	36	42	0	1	1	1	2	4	0	3	4	7	5	7	16	5	7	10	14	13	16	11	14	13	19	19	26	17	17	24	19	20	23	25	29	19	0	24	23	31	35	36	24	39	40	40	41	40	41	44	43	43	45	46	51	52	52	55	53	53	54	52	57	58	0	57	57	58	61	58	58	65	65	59	65	0	64	79	65	62	62	62	80	80	0	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1
21000	-426.253865914809808	-424.800804458572486	-1.453061456237301	0.000059934219620	0.000019963175782	0.333084770406356	0.690341617409350	-2	1	2	1	4	3	2	1	5	4	6	9	7	8	7	8	8	10	8	9	8	9	11	11	12	10	12	12	10	12	11	14	12	12	13	14	16	14	15	16	18	20	18	19	18	19	19	20	20	21	21	21	23	22	23	24	24	24	24	24	26	27	25	27	25	26	27	28	26	27	27	29	29	26	29	29	29	30	30	31	34	37	44	0	1	8	1	2	4	0	1	4	7	5	15	7	11	7	15	11	16	7	21	5	16	19	19	20	21	17	23	12	26	12	25	29	13	0	33	31	34	35	33	38	39	40	40	37	40	41	44	43	43	45	46	37	52	44	52	53	53	54	52	57	58	0	61	53	58	57	69	58	65	65	60	65	0	67	62	65	68	76	76	80	81	0	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	3	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	1	2	2	2	1	2	1	1	1	1	2	2	2	2	4	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1
21500	-420.166359214343686	-418.747921123110302	-1.418438091233361	0.000079171153227	0.000029512851590	0.372772788912008	0.764317470097173	-1	1	1	1	4	3	3	4	4	5	6	7	6	7	6	9	8	10	8	11	10	8	8	10	12	8	12	11	10	12	12	13	15	12	14	12	16	14	17	15	17	19	17	17	18	20	19	18	19	19	21	20	22	23	23	24	24	24	25	25	25	26	26	28	25	26	28	28	28	27	27	30	29	28	29	30	29	31	30	32	34	38	41	0	1	1	1	2	4	0	3	4	7	5	10	7	11	10	10	11	22	7	14	26	13	13	23	26	5	17	19	15	20	24	25	29	24	0	29	34	34	35	29	38	39	40	33	37	40	41	40	43	40	45	50	51	52	52	52	53	53	54	55	57	58	0	61	57	58	57	62	62	65	65	60	65	0	67	69	65	68	68	76	80	81	0	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1
22000	-435.336887078793779	-433.974542193536990	-1.362344885256780	0.000065802985482	0.000035002111028	0.531922841670749	0.725353978124076	-1	1	2	1	5	3	3	3	4	5	7	8	7	7	6	8	8	9	7	11	9	8	9	10	11	8	13	11	11	12	12	14	13	13	13	14	16	15	17	17	17	19	17	15	20	19	19	19	20	21	20	21	22	24	22	25	25	24	24	24	26	24	25	28	25	26	27	26	28	28	27	28	27	26	28	29	30	32	31	32	35	38	43	0	1	1	1	2	4	0	3	4	7	3	19	15	5	10	7	2	16	7	21	5	15	10	23	26	11	17	24	16	21	24	25	29	31	0	33	34	34	35	44	38	39	44	33	34	44	41	40	43	43	37	46	51	52	52	55	53	53	55	55	57	53	0	61	51	53	61	62	62	65	65	60	65	0	67	69	73	68	76	76	80	81	0	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	3	2	1	2	1	2	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	5	2	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1
22500	-436.960833318114283	-435.456883611616831	-1.503949706497426	0.000091391582834	0.000026679391556	0.291923946703760	0.705691934518584	-1	1	3	2	4	4	3	4	4	5	6	8	5	8	7	6	8	8	8	11	8	10	10	11	10	9	12	12	10	13	12	14	13	12	13	14	15	14	16	16	17	19	18	17	19	18	19	20	20	20	21	20	23	23	21	24	24	24	23	23	25	27	25	26	25	26	27	28	26	27	27	28	27	27	29	28	29	32	30	32	34	37	43	0	1	1	1	2	4	0	1	4	7	8	13	7	8	13	10	11	15	16	11	2	18	19	19	14	3	26	29	19	21	23	25	24	24	0	33	24	34	35	29	38	39	40	33	37	40	41	33	44	43	45	46	51	52	52	55	53	53	55	55	57	69	0	57	45	58	57	69	58	65	65	54	65	0	67	69	73	68	76	79	80	81	0	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	3	1	2	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1
23000	-456.912285976374790	-455.429959805830094	-1.482326170544671	0.000094830778816	0.000029178179338	0.307686804881882	0.629290405417314	0	1	3	2	5	4	3	2	5	5	6	5	6	7	8	7	7	9	7	11	9	10	10	10	10	9	9	11	10	12	11	14	14	12	13	12	16	14	17	16	18	18	17	18	18	19	19	19	20	21	21	20	22	23	24	24	23	24	24	24	25	27	26	27	25	26	26	27	26	28	28	28	29	28	29	29	28	33	30	32	34	39	44	0	1	1	1	2	4	0	1	4	7	8	7	7	2	7	7	5	16	12	26	11	19	19	19	26	11	17	23	15	26	18	5	36	23	0	29	34	34	35	33	37	39	33	40	37	44	41	44	44	49	37	44	45	52	52	52	51	53	54	46	57	69	0	67	57	58	61	69	58	65	65	55	65	0	64	62	65	68	76	76	80	81	0	1	1	1	1	2	1	1	1	1	2	1	2	2	3	2	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	3	1	2	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	3	1	2	1	2	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	3	1
23500	-489.835539264444549	-488.350766057692852	-1.484773206751700	0.000083690318055	0.000025591905775	0.305792908545661	0.641566713471674	-3	0	3	2	4	3	3	2	5	5	6	7	7	6	8	9	8	10	8	7	8	9	11	9	12	9	12	9	10	11	11	13	13	13	13	12	15	14	17	15	18	20	17	18	19	19	19	19	20	22	21	21	23	22	24	24	25	23	23	24	26	25	26	27	24	26	27	26	28	27	27	29	28	26	29	28	28	31	30	31	34	38	44	0	1	8	2	2	4	0	2	4	7	4	10	7	5	7	10	11	22	10	5	14	15	24	10	30	5	17	13	19	20	19	25	29	13	0	29	34	34	35	29	38	39	33	33	38	40	41	43	43	44	45	46	51	52	52	52	58	45	46	52	53	58	0	57	45	62	53	62	62	45	65	59	65	0	64	62	65	69	76	76	80	81	0	1	1	1	1	2	1	1	1	2	1	2	2	3	1	2	2	1	1	2	1	1	1	2	3	1	2	2	1	2	2	2	1	2	3	1	1	1	1	2	3	1	2	2	2	3	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	2	1	2	1	2	4	2	2	2	1	1	1	2	2	1	2	1	2	1
24000	-484.578660801415481	-483.154212714913911	-1.424448086501574	0.000088515949165	0.000032291783246	0.364813161361101	0.599565844006835	-1	1	3	2	4	3	3	2	4	4	6	8	7	7	7	9	9	10	7	11	10	8	9	9	12	10	12	11	10	12	11	14	13	12	13	12	16	14	17	17	16	19	18	16	19	18	19	19	21	21	21	20	23	24	22	24	22	24	22	25	26	25	25	27	25	27	25	28	27	28	27	29	28	27	28	29	27	32	28	32	35	37	43	0	1	8	1	8	4	0	2	4	7	5	10	7	5	10	7	14	22	7	11	14	15	15	10	26	11	17	24	23	26	23	25	28	19	0	12	31	31	35	44	38	39	44	29	38	40	41	44	43	44	38	46	57	59	52	52	45	53	52	52	57	58	0	65	51	62	57	62	62	77	65	60	65	0	67	58	65	66	45	79	80	81	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	2	2	2	1	2	2	1	2	2	2	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	2	2	1	3	2	2	3	2	2	1	1	1	2	1	1	1	3	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	3	2	3	4	2	1	1	1
24500	-462.151143244103821	-460.704746059349873	-1.446397184753936	0.000063545574484	0.000021588457135	0.339731874497715	0.673483349485751	-1	1	2	1	5	3	3	3	4	5	6	9	7	8	6	8	8	9	7	10	7	10	9	10	10	8	13	11	11	10	9	13	15	10	13	13	15	14	17	16	17	19	17	18	19	18	19	20	20	20	22	21	22	24	23	24	24	24	23	25	26	25	26	27	25	26	26	28	28	27	28	29	29	26	28	29	29	31	31	32	35	38	43	0	1	1	1	2	4	0	3	4	7	2	13	15	11	7	7	21	13	10	26	2	16	19	23	26	5	17	24	12	26	19	25	36	31	0	10	31	31	35	33	38	39	40	40	37	40	41	44	43	43	38	46	45	59	52	55	51	53	52	55	51	58	0	53	53	53	57	61	62	65	61	60	70	0	57	68	65	68	76	76	80	81	0	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	4	3	2	2	1	2	1	1	1	2	1	1	1	2	2	4	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	1	3	1	2	2	1	2	2	1	1
25000	-463.972082943332168	-462.546123554265819	-1.425959389066378	0.000062444798411	0.000022661056950	0.362897431442287	0.579186394880446	0	2	2	2	5	3	3	4	4	5	6	8	6	7	7	8	9	8	7	10	9	9	11	10	10	8	12	11	10	10	12	13	14	12	13	13	16	14	16	16	18	18	18	18	20	19	20	19	21	22	21	20	22	22	24	24	24	23	25	24	26	25	26	26	26	26	27	27	27	28	28	29	28	27	28	28	30	33	30	30	34	38	42	0	1	1	1	2	4	0	3	6	7	1	7	7	5	7	7	5	13	13	2	14	18	19	19	26	11	17	19	12	26	24	26	36	16	0	29	34	31	35	33	34	35	40	40	37	44	41	40	43	43	23	46	45	52	54	52	53	51	54	48	57	51	0	57	57	58	53	62	62	65	65	60	65	0	64	69	65	69	62	76	80	81	0	1	1	1	2	2	1	1	1	1	2	3	2	1	1	2	3	2	1	1	3	1	1	2	2	1	1	2	2	1	1	1	3	1	2	1	2	2	1	2	1	3	3	1	2	2	1	1	2	2	2	5	1	1	2	1	1	2	2	2	3	2	2	1	1	1	2	3	1	1	1	1	3	1	1	1	1	2	2	2	1	2	2	1
25500	-421.075525088902623	-419.512988460281520	-1.562536628621126	0.000090790651539	0.000023385710073	0.257578392452167	0.810862921656109	0	2	3	2	4	4	4	4	4	5	6	7	7	6	7	8	8	9	7	10	8	10	9	9	12	8	11	10	11	12	11	13	15	12	13	14	16	14	17	16	17	19	18	18	18	17	19	18	20	20	21	20	23	22	23	24	25	24	24	25	24	26	26	27	25	25	27	27	26	27	27	28	28	28	27	28	29	31	30	32	34	37	44	0	1	1	1	2	4	0	3	4	7	5	7	7	5	10	10	14	12	7	26	11	12	19	19	26	11	5	19	24	20	19	25	36	31	0	29	34	34	35	36	37	39	40	40	37	40	41	33	43	43	45	48	51	52	52	52	61	51	54	55	53	53	0	61	61	58	61	62	58	65	65	60	65	0	61	62	65	68	76	78	80	81	0	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	1
26000	-429.676077870780603	-428.103269213299882	-1.572808657480717	0.000070931799725	0.000017909347654	0.252486863761327	0.755173238815903	0	2	1	2	4	4	3	3	4	4	3	8	6	6	7	9	7	10	8	9	9	9	10	9	12	9	13	12	11	12	11	13	13	13	13	13	16	15	17	17	17	19	19	18	19	18	19	19	20	21	22	20	22	22	23	23	24	24	25	25	23	26	25	27	25	25	26	28	27	26	27	29	28	28	27	29	28	31	30	32	33	37	43	0	1	1	1	2	4	0	3	4	7	2	10	7	5	13	13	5	22	7	14	14	15	19	15	20	14	17	23	24	20	18	25	29	31	0	29	34	34	35	33	38	35	40	40	37	40	41	40	43	43	45	46	45	52	52	52	45	53	54	55	53	58	0	57	61	58	61	62	62	65	65	60	65	0	57	62	65	68	62	76	80	81	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1
26500	-447.394067369432605	-445.959057453105970	-1.435009916326626	0.000064045529728	0.000022547679655	0.352057040536618	0.722382293160866	0	2	2	3	5	2	4	4	4	5	6	8	7	7	7	9	8	10	8	10	9	9	10	11	12	8	11	12	9	10	11	13	14	11	13	12	16	14	16	16	17	19	18	19	19	20	19	20	20	21	21	20	22	23	24	25	24	24	24	24	23	25	25	27	25	26	27	27	28	27	27	29	28	27	29	29	30	31	30	33	34	38	43	0	1	1	6	2	1	0	3	4	7	5	10	10	2	10	7	5	22	10	26	11	7	12	23	20	2	17	19	10	26	23	25	23	19	0	16	34	34	35	33	38	39	40	40	38	40	41	40	43	43	45	44	51	52	52	54	61	53	54	54	53	58	0	57	61	62	61	62	62	65	65	60	65	0	67	69	65	68	76	76	80	80	0	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	1	1	3	2	2	1	1	1	1	1	2	1	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	2	1	2	1	1	1
