step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
45500	-297.932739134056590	-304.788227085015990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828971507988587	0	3	2	5	4	5	4	5	4	7	6	6	7	7	8	6	6	10	10	8	9	9	9	10	9	8	9	9	9	9	11	11	11	13	15	13	13	12	14	14	16	15	16	18	17	17	19	19	19	19	21	22	22	23	23	23	25	0	1	1	2	3	9	2	5	3	5	4	9	6	9	13	5	6	23	10	5	14	13	15	11	12	14	20	20	20	14	25	27	27	28	32	24	27	33	32	36	38	38	40	38	43	41	45	44	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	2	2	1	3	1	1	1	1	2	2	2	1	2	2	2	1	1
46000	-267.468789487224171	-274.324277438183572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825430261276899	-1	3	1	6	3	5	5	6	4	7	7	5	7	6	8	7	6	11	11	8	9	8	9	9	10	9	8	9	10	10	12	12	11	13	14	13	13	13	14	14	16	15	16	17	17	18	18	19	20	20	20	23	22	21	24	24	26	0	3	1	2	3	9	2	3	3	8	5	9	12	9	11	5	9	23	10	11	20	14	15	11	20	14	14	20	11	27	25	33	27	19	32	11	32	33	37	36	38	38	40	42	43	41	45	41	46	47	48	49	50	50	51	52	55	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1
46500	-307.394943419651042	-314.250431370610443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783764257775587	0	3	1	6	4	4	4	7	3	6	7	5	6	7	7	6	6	9	11	8	9	9	8	9	10	10	9	9	11	10	11	11	11	13	13	14	13	13	14	15	17	15	17	17	17	19	19	19	20	18	20	21	22	22	24	23	23	0	1	1	1	3	9	2	12	3	5	16	9	12	12	2	5	9	12	18	6	14	6	15	4	20	14	16	20	24	27	25	27	27	22	33	24	27	32	27	24	38	38	36	42	40	38	45	44	41	45	48	46	50	50	51	52	51	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	2	2	2	1	1	1	1	2	1	2	1	2	2	1	2	3	2	1	1	1	1	3	1	1	2	1	1	1	2	1	2	2	2
47000	-319.256279602721293	-326.111767553680693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645753722290700	0	3	2	5	3	5	5	7	4	7	7	7	5	7	7	7	6	10	11	7	9	10	8	8	10	9	9	9	11	10	12	8	12	14	14	14	12	13	13	14	15	16	16	18	16	18	18	20	21	20	21	22	22	22	24	24	26	0	1	1	1	3	9	5	3	3	4	3	13	9	9	2	13	4	16	4	6	14	21	15	11	8	14	32	20	24	32	25	14	27	28	33	19	32	33	21	16	38	38	36	42	36	41	45	44	41	47	48	46	50	50	51	52	55	1	1	1	3	1	1	1	3	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	3	1	2	2	1	2	1	2	1	1	1	1	4	1	1	1	1	1	2	1	1
47500	-277.672947054186068	-284.528435005145468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.795747465883918	1	3	2	4	3	5	5	5	4	7	7	6	6	7	6	7	6	9	11	8	8	9	8	9	10	9	9	10	9	10	12	10	11	13	13	13	13	12	14	15	16	16	16	18	18	18	19	18	20	19	19	22	22	22	22	22	22	0	1	1	2	3	9	2	3	3	8	5	6	9	13	1	8	6	5	10	13	14	14	16	16	20	21	14	20	11	22	25	14	27	28	33	24	33	32	33	36	38	38	40	41	43	41	45	42	46	45	48	46	50	50	51	49	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	3	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1
48000	-316.649882508003202	-323.505370458962602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698661427909446	-1	1	2	3	3	4	5	5	5	6	6	7	6	7	7	7	6	10	11	9	8	10	8	9	9	10	8	10	10	9	11	11	12	14	14	12	15	13	14	13	16	16	14	18	16	18	18	19	21	19	22	21	22	23	24	21	25	0	1	2	2	3	5	2	5	6	1	8	6	6	9	8	2	9	15	18	16	14	14	4	1	10	9	12	6	11	12	25	27	27	20	32	24	32	32	27	24	38	38	40	41	43	41	45	44	46	47	48	46	47	50	51	46	55	1	1	1	1	1	1	2	1	1	5	1	2	1	1	2	3	1	2	1	1	1	2	2	4	2	3	1	4	2	1	1	1	2	2	2	2	2	1	2	2	2	2	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1
48500	-273.908085794172337	-280.763573745131737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844179995748631	-1	2	3	6	2	4	5	6	5	5	6	7	5	7	7	7	6	10	11	8	8	9	8	9	9	10	9	10	9	10	11	11	10	12	14	12	15	13	13	14	16	15	17	17	17	18	19	18	20	20	20	22	23	22	23	24	24	0	1	5	13	1	2	2	3	6	3	3	13	6	13	4	8	6	8	24	16	14	14	15	11	20	14	14	20	11	27	25	27	27	28	33	29	33	33	33	36	38	38	40	42	40	41	45	41	46	45	48	49	50	50	51	52	55	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1
49000	-272.789585794660752	-279.645073745620152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762625415324781	0	3	3	4	2	4	5	5	5	6	6	6	6	7	7	7	6	10	9	8	9	10	8	9	10	8	9	9	10	9	12	11	8	13	14	13	15	13	13	14	16	15	15	17	17	17	19	18	20	19	21	21	22	23	23	23	24	0	1	5	2	1	5	2	3	6	3	4	6	6	9	2	8	6	8	10	13	14	21	2	11	28	14	33	20	24	33	25	33	14	28	32	24	32	32	33	36	38	38	40	41	43	38	45	41	46	45	48	46	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1
49500	-303.951077680208073	-310.806565631167473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733017906936366	0	2	2	6	3	4	4	6	5	5	6	6	5	8	8	7	6	10	10	7	8	6	8	9	9	10	9	10	11	6	10	12	11	12	14	11	14	13	14	15	16	15	16	16	17	18	18	18	20	20	20	21	22	23	23	23	24	0	1	1	6	3	5	2	5	6	3	2	9	6	22	4	8	13	15	10	9	22	13	11	11	20	22	14	20	24	2	25	27	27	28	33	16	33	32	32	36	38	38	36	42	43	38	45	44	41	47	48	46	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	2	2	2
50000	-285.493893982497582	-292.349381933456982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784190566994795	0	1	3	3	3	5	5	6	3	5	5	6	6	7	4	8	7	10	10	8	9	9	8	9	9	9	8	10	10	10	11	12	11	11	14	11	14	13	13	13	16	14	16	17	17	19	19	20	21	19	21	23	23	21	24	24	25	0	1	2	2	2	9	4	3	2	5	3	6	9	6	4	3	12	20	23	13	14	23	15	11	13	14	14	20	24	27	25	27	27	16	33	24	32	33	22	36	38	38	40	41	40	41	45	44	46	45	48	49	50	47	51	52	51	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2
50500	-301.044749221526956	-307.900237172486356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753672293911818	0	2	2	5	4	5	5	6	3	6	4	5	5	6	7	8	7	10	10	8	8	9	9	9	9	10	9	10	10	10	10	11	10	14	13	13	14	13	14	14	17	15	16	17	16	17	18	19	20	19	21	21	22	22	23	23	25	0	1	1	2	3	9	5	5	3	5	3	9	9	12	4	8	12	16	10	12	14	14	15	16	20	21	14	20	20	8	25	33	22	30	21	11	33	21	32	36	38	38	40	42	36	42	45	44	46	45	48	49	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	4	2	3	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2
51000	-286.192138931245950	-293.047626882205350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728631847691680	1	2	3	4	4	4	6	5	5	6	6	6	6	6	6	7	6	10	11	7	8	9	8	10	10	9	8	10	11	10	12	10	11	12	14	12	14	14	15	15	17	16	16	17	17	19	18	19	20	19	21	23	22	22	23	24	25	0	1	1	2	3	2	4	3	6	5	8	6	9	6	4	3	9	3	10	6	14	14	15	11	20	21	16	20	24	27	25	27	27	20	27	24	33	32	37	36	38	38	40	38	40	41	40	44	46	45	48	46	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	2	1	1	2	1	2	2	1	1	2	1	2	2	2	2	1	2
51500	-302.165210625908003	-309.020698576867403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716142724518120	0	3	1	5	3	4	6	6	5	6	6	6	6	7	5	4	7	10	11	8	8	10	7	9	9	9	9	10	10	8	10	10	11	14	14	12	13	14	15	14	15	15	15	17	17	19	18	19	21	19	22	22	21	22	23	24	25	0	1	1	2	3	3	4	5	6	4	5	6	6	9	2	3	6	10	8	8	14	21	15	11	8	6	14	21	11	12	20	27	32	18	32	24	27	32	37	36	38	38	40	38	43	38	45	44	38	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	2	1	3	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	1	2	1
52000	-301.286687050137175	-308.142175001096575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675552354862301	0	2	2	4	4	5	6	3	4	6	5	6	6	7	8	7	6	10	9	8	8	10	6	8	8	9	8	10	10	9	12	11	11	13	14	14	15	13	15	15	14	16	15	16	17	18	19	20	20	19	21	22	21	22	23	23	26	0	1	1	1	3	9	4	3	3	5	4	9	6	6	23	8	9	16	10	13	14	14	4	11	17	14	12	6	24	27	25	27	27	20	33	24	32	27	32	36	38	38	36	41	43	41	45	44	46	45	48	49	50	50	48	52	51	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	3	1	1	2	2	2	3	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	2
52500	-283.089308359240761	-289.944796310200161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726272189732444	1	2	3	4	4	5	5	6	4	7	6	7	6	7	6	7	6	10	11	8	8	10	9	10	8	9	8	11	9	10	11	11	12	14	14	13	13	14	14	14	16	15	16	17	17	19	18	19	21	19	21	23	23	21	24	24	25	0	1	1	2	1	9	1	5	2	8	5	6	6	6	4	8	9	16	8	13	14	21	15	11	9	14	14	20	3	27	25	27	27	28	32	24	32	37	27	36	38	38	40	42	43	41	45	44	46	45	48	49	54	50	51	52	51	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	4	1	1	1	2	2	2	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2
53000	-311.294999623432034	-318.150487574391434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658055860726755	0	2	1	2	4	3	6	6	5	7	7	6	5	7	6	5	6	11	12	8	8	9	8	8	9	9	9	10	10	9	12	11	11	13	13	12	14	13	14	14	17	16	16	17	17	18	18	18	20	19	22	23	22	22	23	23	25	0	1	1	1	2	3	5	9	6	16	2	16	6	13	4	3	5	8	20	12	12	21	15	5	20	14	14	12	11	14	25	27	27	20	27	24	33	27	33	36	38	38	36	42	43	38	45	44	46	47	48	46	50	47	51	49	51	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	3	1	2	1	1	2	1	1	1	2	1	1	2	2	1	2	2	2	2	2	1	1	2	2	2	1	1	2	1	1	2	1	2	2	1	3	1	2	2
53500	-313.811722156987344	-320.667210107946744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715333908358568	0	3	3	6	2	4	5	4	5	5	6	6	6	6	7	8	6	10	10	9	9	8	8	9	8	10	9	10	11	9	11	11	11	12	13	12	15	13	14	13	17	15	14	17	16	18	18	19	20	19	21	22	22	20	24	24	26	0	1	5	2	1	5	2	5	6	2	8	6	9	6	6	8	6	20	16	6	22	14	4	11	8	21	14	13	16	14	25	27	22	18	33	11	33	27	32	16	38	32	40	42	43	38	45	44	41	47	48	49	50	47	51	41	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	4	2	2	1	2	3	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1
54000	-285.054634903695728	-291.910122854655128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789660998493841	0	2	2	4	3	5	5	7	3	6	7	5	6	7	7	6	7	9	11	8	8	9	9	8	9	9	9	11	11	10	12	12	11	13	14	13	13	14	15	14	17	16	15	17	17	19	18	19	20	19	21	21	23	21	24	23	26	0	1	1	2	3	9	4	13	3	3	2	9	9	12	4	5	12	8	8	13	14	14	15	11	11	21	14	20	16	14	25	27	22	19	37	29	27	32	32	36	38	38	40	42	43	38	45	44	41	45	48	49	50	50	51	49	55	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1
54500	-299.069270892912243	-305.924758843871643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697128842685931	1	2	2	4	4	5	6	5	3	6	6	6	6	7	7	7	6	10	10	8	8	9	8	10	8	9	9	10	11	10	10	11	11	12	14	11	13	13	13	14	17	15	16	16	17	18	19	19	19	19	21	22	21	22	24	22	25	0	1	1	2	3	9	4	5	3	4	8	9	6	6	4	5	6	8	5	12	14	21	15	11	13	21	14	20	16	12	25	27	27	16	27	16	33	32	27	36	38	38	40	42	43	41	45	42	41	45	48	49	47	50	51	46	55	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	3	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	1	2	1	2	2	2	1	1	1	2	2	1	2	1	1	1	2	2	2	1
55000	-289.215874491398495	-296.071362442357895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.795606544826150	1	2	2	5	3	5	6	6	4	5	6	6	6	7	6	8	7	10	10	8	8	10	9	9	9	9	9	10	11	10	11	11	11	11	14	13	14	13	14	14	14	15	16	17	17	18	19	19	19	19	20	22	21	20	23	23	25	0	1	1	3	3	9	2	10	3	3	5	6	9	6	2	8	6	16	10	6	14	21	15	11	20	14	14	20	24	14	25	27	27	20	33	24	33	27	32	36	38	38	40	35	43	41	45	44	46	45	48	46	54	50	51	52	55	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	2	2	2	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	2	1	1
55500	-306.500082396715698	-313.355570347675098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765083138022853	1	3	3	6	2	5	6	5	4	6	5	7	7	8	7	7	7	8	10	9	8	7	8	7	9	9	9	11	11	9	12	10	11	13	15	13	14	14	14	15	17	15	15	17	17	18	19	19	19	19	21	21	21	22	24	23	25	0	1	5	5	1	9	2	3	3	3	1	6	6	22	8	8	9	5	4	12	22	9	2	4	23	22	8	27	18	21	25	27	32	27	32	29	27	27	33	36	42	38	36	42	43	41	45	44	46	45	48	49	47	47	51	52	55	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1
56000	-309.381183925055154	-316.236671876014555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720164778593444	0	3	1	5	3	5	4	7	4	7	6	6	7	8	8	7	5	10	10	8	8	10	7	9	9	9	9	11	10	10	11	12	11	10	15	12	14	13	14	15	17	15	16	17	16	18	19	19	20	19	21	22	21	21	23	24	25	0	1	1	2	3	9	1	5	3	5	5	9	6	9	23	5	9	8	8	6	6	14	4	10	20	8	14	20	24	27	25	27	27	11	27	24	32	33	33	36	38	38	40	42	36	35	45	44	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	2	1	1	2	3	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	1	1	1	3	1	2	2	1	2	1	1	1	1	2	2	1
56500	-276.741559928279230	-283.597047879238630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781537671888406	0	3	2	5	3	5	5	7	4	7	6	6	6	7	7	8	6	11	12	9	8	8	9	9	10	9	9	10	9	10	11	11	10	12	14	12	14	12	14	15	17	16	17	17	18	19	19	19	20	20	21	22	22	22	22	24	25	0	1	1	2	3	9	2	4	3	5	5	6	9	6	4	9	9	8	16	9	14	14	15	8	16	21	21	20	11	13	25	27	27	20	32	24	27	33	33	36	38	38	40	42	43	38	45	44	41	45	48	49	50	50	51	52	55	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
57000	-292.834145951051710	-299.689633902011110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746006146389713	0	2	3	4	2	5	5	5	4	7	7	6	6	8	6	7	6	11	10	8	7	9	9	9	9	10	9	9	10	9	11	11	11	13	12	12	14	13	14	14	16	16	16	17	18	17	19	19	20	20	21	22	22	23	24	23	25	0	1	5	2	1	9	2	5	5	8	3	6	9	21	4	5	8	16	10	13	6	21	15	8	20	14	21	20	24	12	25	27	27	28	27	24	32	32	33	36	38	38	40	41	43	38	45	44	46	45	48	46	50	50	51	49	55	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	3	3	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	3	2	1
57500	-309.264313055914442	-316.119801006873843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787934176074893	-1	2	2	4	4	4	5	5	5	6	6	6	6	7	6	5	7	11	11	8	9	9	8	10	8	10	9	11	11	10	10	9	11	12	15	13	13	14	13	15	17	16	16	16	17	18	19	19	19	20	20	22	23	23	23	22	25	0	1	1	2	3	3	4	3	6	3	5	9	6	12	4	3	9	20	23	9	14	14	4	23	9	27	12	20	24	27	25	14	22	20	32	4	33	27	27	36	35	38	40	38	43	38	45	44	38	47	48	49	50	50	51	49	55	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	4	1	3	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1
58000	-291.212515431873612	-298.068003382833012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763228070509583	0	2	2	5	3	4	6	7	5	6	6	6	7	7	7	6	6	10	12	8	8	10	8	8	10	10	9	10	10	10	12	11	12	12	13	13	14	13	13	14	16	15	16	17	15	18	18	19	20	20	21	23	23	22	23	24	26	0	1	1	1	3	5	4	11	6	5	3	6	4	9	2	5	6	16	10	6	14	14	15	8	20	21	14	20	24	27	25	27	27	20	32	18	32	27	32	11	38	38	40	42	40	41	45	44	46	45	48	49	47	50	51	46	51	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	3	1
58500	-284.680375674528420	-291.535863625487821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636741338069917	1	2	3	3	4	5	5	6	4	6	5	6	6	6	7	7	6	9	10	8	7	8	9	9	9	10	9	9	11	8	11	12	12	13	14	12	14	14	14	13	16	16	15	17	17	18	19	19	21	19	20	23	23	22	24	24	25	0	1	2	2	3	9	1	3	3	5	3	9	9	6	2	3	9	15	10	9	14	14	16	11	17	14	21	6	24	14	25	27	27	20	33	24	33	32	32	36	38	38	40	42	43	41	45	44	41	45	48	46	50	50	51	49	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2	2	1
59000	-290.263422602695243	-297.118910553654644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834269205761594	0	2	2	5	4	5	5	6	4	5	7	7	7	7	7	7	7	10	10	9	9	9	7	8	10	9	9	11	9	10	12	12	11	12	13	12	14	14	14	14	16	16	15	18	17	18	18	19	20	20	20	23	22	23	24	24	26	0	1	1	2	1	9	5	1	3	3	4	9	9	9	5	3	5	16	16	12	14	14	5	23	5	8	14	20	24	27	25	33	27	25	32	8	27	33	32	36	38	38	40	42	43	41	45	44	46	45	48	49	45	53	51	52	55	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
59500	-308.738410830446071	-315.593898781405471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636315849190620	0	2	1	5	4	4	5	6	3	6	6	6	6	6	7	8	6	10	10	8	9	7	9	9	10	9	9	11	10	9	12	11	11	13	15	12	12	13	13	14	16	16	14	18	18	19	17	20	21	20	22	20	21	22	24	23	25	0	1	1	2	3	9	1	5	3	5	5	6	6	6	4	3	6	4	10	9	22	14	15	11	8	14	22	24	24	22	25	27	20	28	32	18	27	32	27	36	38	38	36	42	43	41	36	44	41	45	48	46	50	50	51	52	55	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	1	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1
60000	-317.219009227741878	-324.074497178701279	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624879794320020	0	1	1	4	3	5	2	7	4	6	6	6	5	7	7	6	6	10	11	7	9	9	8	9	9	10	9	10	11	9	11	11	11	14	14	12	15	12	14	15	15	15	14	17	17	18	18	19	19	20	21	22	23	21	22	24	25	0	1	1	2	3	9	2	5	3	3	5	9	9	6	4	5	9	5	10	6	14	14	15	8	12	14	14	9	18	14	25	13	27	28	33	24	33	32	32	36	38	38	36	42	43	41	45	44	33	45	48	46	50	47	51	52	51	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	3	3	1	1	1	1	1	2	2	2	2	1	1	1	3	1	2	1	1	3	1	1	2	1	1	1	1	1	2	1	1	3	1	1	2	2	2	1	1	1
60500	-289.509622667946644	-296.365110618906044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690942025326086	1	3	2	5	4	3	5	6	5	7	4	6	6	7	7	6	7	8	12	8	9	10	7	9	9	10	8	11	11	9	12	11	12	13	15	12	14	13	14	13	16	15	16	17	17	18	18	19	21	19	21	20	22	22	24	23	26	0	1	1	2	3	3	2	5	6	8	3	9	6	9	4	3	12	3	10	6	12	21	4	11	18	14	12	18	24	27	25	9	27	28	33	24	21	32	32	36	38	38	36	41	43	41	45	44	46	45	48	46	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	2	2	1	1	2	1	2	1	2	2	1	2	3	2	1	1	2	3	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1
