step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
16000	-469.490942684841002	-476.346430635800402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500988078430989	1	2	2	4	4	4	5	4	6	6	7	7	5	6	8	9	8	9	7	7	8	7	9	8	9	9	10	9	9	10	8	10	9	9	11	9	11	11	10	10	12	11	9	10	10	11	11	10	13	11	14	15	13	12	13	14	14	14	17	15	15	16	17	16	13	16	16	17	18	16	20	19	18	20	20	20	21	21	19	23	22	23	0	1	1	2	1	2	5	2	5	7	1	13	5	3	10	24	11	10	13	8	13	5	12	9	24	2	15	10	9	43	12	20	12	8	4	12	25	45	12	21	20	2	11	11	7	26	43	31	50	1	37	49	15	24	47	26	46	36	58	46	11	1	67	53	35	27	43	49	27	49	58	27	29	67	46	52	41	19	73	59	59	81	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	4	1	1	1	1	1	2	5	1	2	2	2	1	1	1	5	1	1	3	2	2	3	2	1	2	2	4	8	1	2	1	4	3	2	3	1	4	3	4	2	5	4	4	9	1	2	2	1
16500	-420.884453733159319	-427.739941684118719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447586251040240	1	3	2	3	4	4	4	4	6	5	7	5	7	7	8	8	7	7	7	6	9	7	10	9	9	9	8	10	9	10	9	9	9	9	10	9	9	11	11	11	11	11	11	11	11	11	13	10	14	11	15	15	13	12	12	14	13	14	16	15	15	17	17	16	14	17	18	17	17	16	20	18	18	21	20	20	20	23	20	22	21	23	0	1	1	1	1	1	1	3	7	8	8	2	5	10	4	7	12	1	12	3	13	12	10	15	7	10	9	20	19	9	6	20	19	7	2	17	2	26	10	26	31	5	21	26	31	48	40	32	57	1	7	32	27	33	27	13	22	7	22	57	9	25	56	51	55	24	17	36	60	57	1	57	61	49	46	35	73	33	67	58	75	77	1	1	1	2	2	2	2	1	1	1	1	1	1	1	3	2	2	3	1	2	1	1	3	1	2	2	1	2	1	2	2	2	1	3	4	1	2	1	4	1	1	4	1	1	1	1	1	1	1	4	7	3	4	3	1	2	4	5	6	1	5	5	2	1	1	6	5	5	1	2	4	3	1	3	3	6	1	5	1	3	1	2
17000	-418.501400991246555	-425.356888942205956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478779946206819	1	3	3	3	4	3	4	4	5	5	7	6	7	6	8	7	7	9	7	7	7	8	11	7	8	8	8	10	8	9	10	10	10	10	9	9	10	10	10	8	12	10	10	12	11	12	10	11	14	10	14	14	13	12	12	15	14	15	15	15	15	17	18	17	13	16	17	16	18	16	20	18	20	21	20	21	21	21	21	22	20	23	0	1	1	1	2	1	4	6	5	1	10	4	3	2	10	2	10	19	8	1	10	14	43	4	3	10	2	9	2	17	10	40	12	22	10	16	1	7	7	12	50	17	13	48	50	15	14	26	27	24	15	33	1	17	2	44	43	36	44	46	1	53	52	26	34	45	2	49	27	58	52	60	51	58	1	21	42	10	81	76	68	79	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	3	1	1	1	2	3	2	2	2	2	1	3	2	2	1	1	1	5	3	4	1	1	2	2	1	1	2	3	1	4	2	2	2	6	1	4	1	3	3	2	2	5	3	2	5	2	3	6	1	5	1	4	1	3	3	7	6	4	5	1	1	2	1
17500	-484.956744515808793	-491.812232466768194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493485855339974	1	2	3	3	3	3	4	5	7	6	6	6	6	5	5	9	8	10	5	7	8	6	10	8	9	10	10	11	9	9	10	11	11	10	10	9	10	12	10	11	11	11	10	12	12	12	13	12	14	13	14	14	12	13	12	15	14	14	15	16	15	17	17	15	14	17	18	18	17	16	21	19	19	20	21	21	20	21	21	20	21	23	0	1	1	2	1	1	3	6	14	1	2	4	4	6	2	15	9	30	6	12	12	6	1	10	13	21	7	35	24	2	21	8	10	2	13	7	10	27	21	36	43	29	20	9	18	26	42	25	50	44	42	39	1	24	21	43	48	32	50	47	40	52	40	27	34	44	58	59	4	57	1	69	63	44	48	2	73	53	66	49	66	76	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	4	2	2	1	3	1	1	3	1	3	2	2	1	2	3	1	1	1	1	2	2	3	1	1	2	1	1	1	1	1	5	4	3	2	1	2	1	1	1	2	4	2	2	2	3	2	5	1	7	2	1	4	5	9	1	4	3	6	2	1
18000	-467.757376715082501	-474.612864666041901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.351416598237604	1	2	2	4	5	4	4	4	8	6	6	7	6	7	7	7	8	9	6	7	8	8	11	8	9	9	10	10	8	11	9	10	10	9	11	9	11	12	11	10	11	12	10	11	8	11	11	12	14	13	14	13	13	13	12	15	13	13	18	14	14	17	17	16	16	16	18	16	18	15	20	17	20	20	21	21	21	22	22	22	22	24	0	1	1	2	2	3	3	3	14	4	2	19	7	6	1	2	13	16	5	3	12	10	25	15	16	1	2	13	5	11	2	2	45	2	45	13	25	18	1	13	7	22	21	21	1	17	26	26	38	35	37	41	46	40	47	61	11	27	66	46	11	1	51	60	42	43	68	50	39	25	1	33	53	67	69	56	58	43	63	39	66	51	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	4	1	1	1	4	1	1	1	1	1	3	3	2	2	3	4	5	1	3	2	3	2	2	6	2	3	2	1	1	4	1	1	2	1	2	1	1	2	2	1	1	4	1	1	2	3	6	1	1	2	2	2	2	4	3	9	2	3	1	2	2	5	7	3	9	2	4
18500	-443.419961509571465	-450.275449460530865	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.459670826871770	0	2	3	4	4	3	5	5	8	6	6	7	6	6	7	8	7	9	7	7	6	7	10	8	9	9	9	9	9	10	8	10	10	11	10	9	11	12	8	11	11	11	10	11	11	11	12	12	15	13	13	14	14	12	12	14	14	13	17	14	16	17	16	15	15	16	16	17	17	16	21	18	21	21	20	21	20	22	20	20	22	23	0	1	1	2	1	1	3	3	17	5	8	8	8	1	14	7	14	21	14	8	5	4	14	12	15	17	10	4	22	17	10	12	36	21	2	21	17	23	2	18	20	14	24	23	26	2	14	24	29	36	27	35	12	9	42	44	50	1	70	17	54	41	60	25	60	33	17	67	36	30	13	10	65	68	21	67	58	76	51	46	68	55	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	4	1	2	1	2	1	3	3	1	1	1	5	4	1	3	2	2	3	4	3	1	2	1	7	1	3	3	3	1	2	1	4	6	1	3	2	4	8	4	2	8	4	3	1	5	8	2	5
19000	-411.777912388848506	-418.633400339807906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528450690687966	0	2	3	3	5	3	4	4	6	5	7	5	5	7	7	9	8	7	7	8	7	6	10	9	7	10	9	9	10	11	10	10	10	9	11	8	10	11	10	10	11	11	11	10	12	11	12	12	13	13	13	14	14	12	12	14	14	15	16	14	15	17	18	16	16	16	17	17	18	16	20	18	21	21	21	21	20	22	21	19	22	23	0	1	1	1	1	1	1	2	8	6	2	7	7	12	9	8	13	7	5	21	8	4	22	18	5	17	17	17	12	8	17	9	10	2	7	5	21	29	14	13	27	26	28	14	32	22	28	34	38	17	18	41	14	2	40	25	18	28	34	12	51	60	65	14	47	46	17	66	62	51	65	53	63	7	28	56	53	74	72	59	68	69	1	1	2	2	2	2	2	1	1	1	2	1	1	1	1	3	2	2	1	1	2	1	3	1	1	2	1	1	3	2	1	3	3	4	3	1	1	1	3	2	1	1	1	2	1	2	1	1	1	3	3	1	3	7	1	4	3	3	3	5	2	2	1	5	2	3	2	1	1	1	1	2	2	9	6	3	2	1	3	1	1	1
19500	-386.113641755209812	-392.969129706169213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412481273708485	1	2	3	2	4	4	4	5	7	5	6	4	6	5	8	9	7	9	5	8	9	6	10	9	10	10	8	11	8	11	9	9	10	10	10	8	10	11	10	10	12	12	10	12	11	12	13	13	14	12	14	15	14	13	10	15	15	15	16	15	16	18	17	16	14	16	17	17	18	16	21	18	20	22	20	19	21	22	22	21	21	23	0	1	2	1	2	1	2	1	10	2	14	4	12	3	1	9	10	2	1	7	19	14	7	11	29	17	1	18	7	1	14	9	27	8	17	11	2	36	10	5	32	21	9	33	37	17	43	33	33	2	21	48	43	9	2	25	47	39	49	9	43	59	36	10	55	7	56	60	58	30	76	48	72	8	62	67	59	71	62	1	51	43	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	4	3	2	2	1	4	1	1	2	3	1	2	5	2	1	2	3	1	1	4	2	2	3	1	1	1	1	1	2	1	1	2	4	3	1	3	4	3	2	1	3	1	3	3	2	4	5	2	6	1	1	1	2	2	2	1	13	1	1	3	1	1	7	3	6
20000	-429.460231480899836	-436.315719431859236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522507671119206	1	3	3	3	4	3	4	5	7	5	6	6	6	7	7	7	9	10	7	8	9	4	10	8	9	10	8	10	10	10	9	11	11	10	11	9	10	12	11	10	11	10	10	12	11	12	11	13	15	13	15	14	11	12	12	14	14	15	17	15	16	16	17	15	15	16	17	16	17	16	19	18	21	21	21	20	20	20	21	22	22	23	0	1	1	1	1	1	1	3	10	2	7	7	6	11	1	10	24	9	13	10	11	2	9	16	8	9	12	24	4	12	2	17	24	14	10	4	22	42	22	24	15	27	24	31	28	42	27	3	50	4	36	19	28	8	33	17	11	39	60	46	28	48	54	26	34	12	7	40	51	46	1	1	70	1	66	67	69	49	65	7	67	28	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	3	1	1	1	2	2	3	1	1	2	3	2	3	1	4	1	2	1	1	1	1	1	2	4	1	4	3	3	1	3	1	2	3	1	1	3	3	2	2	2	2	7	5	4	1	1	7	6	4	6	3	1	1	1	3	6	2	6
20500	-418.097128442966209	-424.952616393925609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493357593462116	1	2	2	3	4	4	5	4	7	5	7	6	7	6	7	8	7	10	6	7	8	7	10	8	9	10	6	10	8	10	9	10	10	8	9	9	10	12	10	9	11	11	10	11	12	11	11	13	14	12	14	14	14	10	11	14	14	14	17	15	16	17	17	16	15	16	15	17	17	16	18	19	21	21	20	21	20	22	18	20	21	22	0	1	1	1	2	2	4	4	14	1	1	5	8	6	10	2	4	2	1	19	3	10	9	22	24	40	1	19	5	35	14	10	17	10	13	11	4	32	7	19	31	24	11	13	7	21	21	45	45	39	23	47	42	24	1	38	33	48	58	51	40	56	65	1	26	56	38	32	56	65	24	25	54	64	1	48	72	74	66	2	50	57	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	3	2	3	2	1	3	1	2	1	1	1	2	2	1	1	1	3	1	1	1	1	4	1	3	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	3	1	2	1	1	1	3	1	1	9	2	1	1	3	1	1	7	6	5	3	9	7	1	1	1	8	5	4
21000	-488.920368081144488	-495.775856032103889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454846313131407	0	2	2	2	5	4	5	4	6	4	5	5	7	7	8	8	7	10	5	7	8	8	11	9	10	8	9	10	10	11	9	10	9	10	9	10	10	12	11	10	11	10	10	11	11	12	13	11	13	13	14	14	12	12	13	13	14	13	16	14	15	18	17	16	15	15	18	18	18	16	20	19	21	22	17	21	19	22	21	22	21	23	0	1	1	1	4	2	2	1	5	3	2	6	12	5	14	5	3	1	3	10	19	10	16	9	24	19	4	15	1	7	1	24	11	22	16	22	8	8	8	11	17	7	14	26	26	27	48	27	38	46	37	53	24	7	45	16	41	48	42	7	21	51	40	8	46	47	2	22	70	52	36	60	54	70	52	1	43	71	70	58	58	79	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	5	1	3	1	1	1	1	1	2	3	1	4	3	4	1	2	1	1	1	3	3	3	2	2	2	1	2	1	1	1	1	1	1	1	1	3	3	1	3	1	1	2	4	5	2	3	6	2	1	7	5	2	1	3	2	3	5	1	5	4	1	3	4	3	1
21500	-427.056763402780973	-433.912251353740373	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.406421747696264	1	3	3	2	4	3	5	5	7	5	7	6	6	7	7	7	8	10	6	6	9	7	11	9	9	9	9	10	10	10	9	11	10	10	10	9	10	11	8	9	12	11	9	12	12	12	12	12	15	9	14	14	13	13	11	14	13	14	17	15	15	17	17	17	16	16	16	17	18	16	21	20	20	21	20	22	19	22	21	20	21	23	0	1	1	1	1	1	2	4	5	2	5	7	1	10	2	2	19	13	1	7	19	5	1	17	16	1	14	27	2	12	17	2	12	13	16	15	1	18	8	16	25	10	6	30	17	34	2	30	46	1	45	19	55	13	13	48	34	1	56	48	19	14	70	60	48	22	13	15	46	32	41	68	65	48	19	21	50	10	70	67	67	68	1	1	1	1	3	1	1	1	1	1	3	1	2	1	1	1	1	2	3	1	1	1	4	1	1	5	1	1	6	2	1	4	2	2	2	2	5	1	1	1	1	4	4	1	2	1	5	1	2	4	1	5	1	5	3	1	1	4	2	2	6	3	1	2	3	5	6	4	3	2	3	2	2	7	7	6	3	10	3	2	3	4
22000	-456.343569383097361	-463.199057334056761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512904009049135	1	3	2	3	4	3	5	5	7	5	6	7	6	6	6	9	9	10	7	7	9	8	10	8	7	10	9	11	9	10	8	11	10	10	10	9	10	10	11	10	12	11	10	12	11	11	12	12	14	11	14	14	14	12	11	13	14	15	17	15	15	18	18	16	15	16	17	17	17	17	20	20	20	20	20	21	18	21	22	22	23	23	0	3	1	1	1	1	6	2	2	2	5	14	5	1	2	9	13	36	10	8	25	19	10	7	6	36	5	27	14	29	10	3	19	11	24	12	2	14	7	19	40	9	9	20	3	43	9	37	37	12	40	17	25	9	38	11	47	24	49	42	13	55	57	53	55	38	1	16	52	50	33	43	62	1	40	33	70	58	71	58	74	76	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	3	2	2	1	3	1	1	1	1	4	1	1	1	1	2	1	3	2	1	1	2	3	5	1	3	1	2	3	2	2	2	4	1	4	1	4	2	3	4	3	2	1	2	4	7	4	1	3	4	4	1	10	6	7	1	4	1	3	1	1
22500	-443.183134847203519	-450.038622798162919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428356387741380	0	3	3	4	5	4	5	3	7	6	4	7	6	6	8	7	8	9	8	8	9	8	10	9	9	10	9	10	9	9	10	9	10	9	10	10	10	11	11	10	10	11	10	11	11	12	12	11	14	13	11	14	13	12	10	13	14	15	16	16	12	17	16	14	15	16	18	18	17	16	20	19	20	21	19	21	20	21	21	22	22	23	0	1	1	8	8	2	8	1	8	11	2	7	5	2	1	5	14	2	14	2	13	4	2	16	4	2	8	5	2	9	1	4	16	14	19	3	2	55	9	30	19	8	10	35	25	32	40	15	39	17	29	31	1	12	19	6	40	2	25	2	29	26	53	47	19	26	36	24	53	61	41	59	67	48	43	40	69	58	77	2	53	75	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	4	1	2	1	2	3	1	2	3	3	2	4	1	3	3	1	2	1	3	3	1	3	1	1	3	1	1	1	1	1	2	2	5	2	2	5	2	1	4	2	5	4	5	1	2	1	1	3	3	4	4	2	3	4	2	1	5	4	4	1	3	1	7	4	2
23000	-434.112848013298048	-440.968335964257449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466121808397671	1	3	3	4	3	3	4	4	8	6	5	6	6	5	5	8	9	9	8	8	8	7	10	9	9	9	8	11	8	10	9	10	10	11	9	10	10	11	9	11	12	11	10	12	11	11	10	11	15	13	14	13	13	9	13	13	15	15	16	16	15	17	17	15	13	17	18	16	17	17	20	18	21	20	20	20	20	21	21	19	22	24	0	1	1	2	1	1	2	3	10	3	7	7	11	2	1	14	9	22	7	8	8	8	1	19	14	1	8	17	10	29	10	21	13	19	29	39	20	25	9	47	21	12	25	21	20	27	22	35	9	14	52	47	38	11	43	33	28	24	56	1	38	10	44	52	48	49	58	47	55	28	70	46	77	58	26	2	72	70	47	21	21	81	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	4	1	3	4	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	3	4	1	1	2	2	1	1	3	3	2	7	2	3	2	1	1	1	2	3	2	3	1	2	1	2	4	9	1	2	6	5	6	1
23500	-452.488187254345178	-459.343675205304578	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514242103585657	1	2	3	3	4	3	4	5	8	5	7	6	6	5	8	8	9	9	6	7	8	7	7	8	8	8	10	10	9	11	9	11	9	11	11	10	10	10	11	10	11	12	11	11	10	12	13	13	12	12	15	14	13	12	11	14	14	15	18	14	14	18	18	17	16	16	17	16	16	16	21	19	21	18	19	20	20	22	21	22	22	24	0	1	2	2	1	1	1	2	5	1	2	8	3	2	1	7	26	13	10	7	7	10	12	5	14	13	7	19	2	19	7	38	19	7	33	21	13	16	10	11	19	36	45	18	1	37	2	42	27	22	53	40	15	13	13	38	34	38	21	13	54	49	69	48	61	27	70	61	61	32	22	48	50	41	43	39	72	52	59	70	75	73	1	1	1	1	1	1	2	1	2	1	2	1	1	1	3	2	1	2	1	1	2	1	1	2	2	1	3	2	3	3	3	1	2	4	1	1	3	1	3	1	2	1	1	1	4	1	4	1	1	2	2	2	2	2	2	2	2	2	4	5	1	4	1	2	1	3	1	1	1	3	8	2	4	4	3	2	1	2	2	2	2	2
24000	-419.536646313686788	-426.392134264646188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478957129208562	1	3	2	4	4	3	3	4	6	4	7	6	7	5	7	8	9	9	7	4	8	6	10	6	9	9	8	10	9	10	9	8	9	9	11	8	10	12	11	11	11	10	10	12	9	11	12	12	14	12	14	14	13	11	12	14	14	14	14	15	15	17	17	17	16	17	17	16	17	16	19	19	21	20	20	22	21	23	20	22	22	23	0	3	1	1	7	1	1	1	8	3	8	4	22	3	9	9	13	9	2	7	12	10	1	20	36	27	1	36	8	21	1	9	5	24	3	4	2	42	25	18	14	25	15	35	9	25	43	27	42	24	38	35	47	45	27	50	54	44	50	53	45	22	44	10	51	55	58	56	61	50	63	64	37	67	7	59	34	67	48	74	77	80	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	5	1	1	1	2	1	2	1	4	2	2	2	4	2	3	1	1	2	3	1	2	1	2	2	2	2	2	4	2	2	1	1	2	1	1	1	1	1	4	6	2	7	1	2	2	1	1	2	1	1	5	2	7	7	7	4	5	1	1	1
24500	-440.747833031412881	-447.603320982372281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456578003172421	1	3	3	2	3	4	4	4	8	5	7	6	5	5	7	8	8	9	6	6	8	8	11	9	9	10	8	11	8	10	8	11	9	10	10	9	10	11	9	10	10	11	11	9	10	9	12	12	13	11	14	13	13	11	13	13	15	14	16	15	14	18	17	16	15	13	17	16	17	15	19	19	19	20	19	20	19	23	21	22	22	22	0	4	1	1	1	2	2	5	19	2	2	2	3	5	14	8	20	19	1	8	11	8	1	20	22	17	10	46	4	29	1	9	19	11	17	13	36	46	8	14	9	9	16	7	46	16	45	41	18	36	48	33	25	2	40	23	35	1	46	2	48	9	49	40	38	41	52	61	32	38	39	60	49	40	22	9	65	76	77	76	79	47	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	5	2	1	2	2	1	3	1	3	2	2	2	1	3	1	1	4	3	1	1	1	2	1	1	1	1	3	1	1	2	1	4	2	1	2	7	3	6	1	5	2	4	2	2	2	1	3	2	6	3	3	4	7	4	3	2	1	1	1	4
25000	-398.941230332798227	-405.796718283757627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562035531882579	1	3	3	4	4	4	5	2	7	6	6	7	6	6	5	8	8	9	7	6	8	7	9	8	9	9	9	9	8	10	10	10	11	10	10	9	10	9	10	11	12	11	10	10	12	11	12	12	13	11	13	15	14	12	13	14	14	13	17	15	16	17	18	16	15	15	17	16	15	16	20	19	20	21	20	20	19	22	21	20	22	22	0	1	1	1	1	8	2	1	3	4	8	8	1	7	2	1	7	7	15	8	22	7	14	7	10	12	13	22	10	36	10	7	34	17	22	20	13	8	10	27	7	8	26	18	16	14	15	42	46	1	40	42	43	13	36	30	21	14	70	47	44	36	31	8	58	38	2	65	37	53	77	2	56	80	64	58	68	80	67	67	75	71	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	3	1	3	1	2	1	1	1	2	1	1	1	1	1	1	3	3	1	1	1	1	2	3	2	1	3	5	1	1	2	3	3	1	1	6	1	2	3	3	2	2	2	2	1	3	4	2	5	7	1	2	8	1	2	1	1	6	2	1	2	2	1	1	2	1	1	1
25500	-428.531133016034062	-435.386620966993462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484559865729124	1	3	2	2	5	3	4	4	8	6	5	6	5	7	7	7	7	9	7	8	8	6	10	9	7	10	9	10	9	10	7	9	10	11	10	9	11	11	10	11	12	11	11	10	11	11	12	12	15	12	15	13	13	12	13	14	15	14	15	16	15	17	16	14	15	16	16	17	18	17	20	19	21	21	20	19	19	23	21	23	23	24	0	1	1	1	4	1	4	3	22	7	1	13	8	8	2	2	13	5	22	10	31	4	14	31	13	2	1	8	16	32	10	10	32	1	2	25	17	25	2	39	30	15	1	24	10	16	1	42	43	2	37	16	43	2	28	38	18	39	55	46	54	43	56	48	21	38	46	65	61	38	2	43	76	49	57	49	52	67	76	58	74	63	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	4	2	1	1	1	3	1	4	3	1	2	3	2	1	1	2	5	1	3	1	3	1	3	3	3	3	1	5	2	2	3	2	1	3	3	2	1	1	4	3	2	1	1	3	8	3	1	2	2	3	3	4	2	5	1	2
26000	-404.559820542587431	-411.415308493546831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563515009972588	0	2	2	4	3	4	4	4	6	6	7	6	6	6	8	6	9	8	7	7	9	7	10	6	8	10	9	9	10	9	9	9	9	11	11	8	10	11	10	10	11	11	10	9	11	12	12	12	15	12	13	14	13	11	11	14	15	14	17	15	15	17	17	16	15	17	16	17	17	16	19	18	19	19	21	21	20	22	21	22	22	24	0	1	1	2	2	2	3	2	6	5	2	5	4	3	20	8	6	2	8	9	24	12	24	8	9	15	22	25	4	7	36	25	5	12	5	14	19	36	8	32	13	8	19	20	22	9	22	40	52	1	38	51	33	11	8	32	28	41	61	53	54	33	49	60	46	53	58	58	64	52	70	64	60	43	21	67	68	70	77	17	75	75	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	3	2	1	1	1	1	1	1	1	1	1	3	3	1	1	2	3	4	1	2	1	3	1	2	3	1	1	2	3	1	1	1	5	1	1	2	1	4	2	3	1	1	1	1	3	1	1	2	4	1	2	1	1	1	1	2	3	5	2	1	2	1	5	1	1
26500	-433.965033288236896	-440.820521239196296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508954191852420	1	3	2	3	5	3	4	4	7	5	6	6	6	7	8	7	8	8	7	8	8	8	10	9	8	7	8	10	8	10	9	10	11	10	9	9	9	11	11	11	8	11	9	10	11	12	12	12	12	12	13	13	12	11	12	15	14	15	17	15	14	18	16	16	15	16	16	16	18	15	21	19	20	22	20	22	20	22	18	21	23	24	0	1	1	1	1	1	3	3	4	2	10	10	8	5	1	5	19	5	6	9	11	4	10	11	4	1	2	17	26	16	12	12	9	2	16	5	2	35	8	36	14	4	10	21	41	45	27	44	38	10	18	23	22	43	26	55	43	33	64	1	43	51	56	55	40	15	22	35	64	55	67	65	56	19	57	67	68	50	47	67	73	76	1	1	1	1	2	1	1	1	2	1	1	1	1	1	4	1	1	1	3	1	1	3	3	1	2	3	2	1	1	1	2	1	2	3	1	2	4	2	5	1	1	5	2	1	2	1	2	1	1	2	1	1	1	2	3	1	2	1	1	6	2	3	1	2	1	4	3	4	1	2	2	1	2	7	4	3	2	6	3	2	1	1
