step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
67000	-718.944225770504431	-717.458154182977751	-1.486071587526690	0.000115988553325	0.000035353345848	0.304800299979475	0.569473212137089	0	2	1	3	4	3	5	10	6	6	10	8	8	8	10	8	11	11	10	11	12	13	10	12	13	11	10	14	12	13	13	12	12	12	13	12	11	13	14	13	12	14	13	13	14	14	16	14	13	14	11	12	14	14	16	16	16	17	15	15	14	15	14	17	17	17	18	17	16	16	15	15	16	17	18	17	16	19	16	18	17	17	18	18	19	19	15	18	19	19	20	17	19	21	18	19	20	19	21	20	20	21	22	21	22	22	22	23	22	27	34	34	34	37	0	1	1	2	3	3	3	12	5	0	10	4	7	10	2	10	10	10	16	12	12	36	13	11	14	14	16	13	14	26	5	2	11	14	20	37	12	23	24	26	18	34	13	36	32	26	48	22	37	40	14	13	33	34	8	36	40	41	51	46	33	49	14	15	36	73	66	87	49	50	29	25	39	22	41	60	72	75	42	71	52	22	42	61	36	14	22	87	77	79	69	53	79	64	74	73	88	26	96	85	25	95	58	77	80	99	100	102	100	101	0	0	0	64	1	2	1	1	1	1	2	1	2	1	2	1	2	1	4	2	2	4	1	2	2	1	1	1	2	2	1	2	2	1	4	4	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	4	3	2	2	1	1	1	1	3	4	3	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	2	3	4	3	1	1	2	2	2	1	2	2	1	1	1	3	1	1	3	2	3	3	2	1	1	1	1	4	1	1	1	11
67500	-757.816628730086222	-756.149885743178629	-1.666742986907605	0.000170378363724	0.000036517209642	0.214330087720239	0.533893989848211	0	3	2	5	4	5	5	9	6	6	10	9	8	8	10	8	10	9	10	10	11	11	10	11	13	10	11	14	13	14	11	15	13	11	13	13	11	14	13	12	13	14	13	13	13	15	14	15	13	14	12	12	14	15	18	15	15	15	14	15	14	16	16	17	16	15	18	16	16	16	17	16	17	17	16	17	17	19	18	19	17	19	18	17	19	18	18	17	18	21	19	20	17	20	21	19	20	18	22	20	21	22	20	21	22	21	23	21	22	26	33	32	33	34	0	1	1	2	3	5	3	4	1	0	14	9	7	10	3	10	10	14	10	12	12	8	9	18	18	14	19	52	26	29	9	6	16	14	22	8	20	23	24	14	26	51	31	22	23	29	36	36	22	14	14	31	51	18	21	36	42	25	26	50	51	49	59	7	44	25	53	22	49	50	50	50	14	56	58	60	61	75	26	63	43	69	30	53	74	66	22	48	53	63	69	54	50	32	82	50	56	39	83	85	50	95	75	89	71	86	91	85	100	63	0	0	0	7	1	2	1	1	1	1	1	1	3	1	1	1	2	1	3	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	4	3	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	4	2	1	1	1	2	1	1	1	1	4	2	1	2	2	1	1	1	1	4	1	1	1	2	1	4	2	2	2	2	2	2	2	3	1	2	2	1	2	1	3	1	2	2	3	1	1	4	1	2	1	3	1	3	1	1	5	1	1	1	12
68000	-679.821901688309367	-678.132482100839752	-1.689419587469661	0.000112126987253	0.000023191895910	0.206835985498983	0.596951255174559	0	2	2	4	4	5	6	9	7	6	9	10	9	8	9	9	8	10	10	11	11	11	9	10	13	12	11	15	12	13	13	15	13	12	13	13	12	13	13	13	12	14	13	13	14	14	16	14	14	13	14	13	14	16	18	14	16	16	15	15	14	15	16	15	16	16	16	15	17	17	17	15	17	17	18	17	16	18	18	18	17	18	19	18	19	18	17	19	19	20	19	19	19	22	20	19	19	18	21	20	21	21	21	21	22	22	24	22	22	27	33	33	35	33	0	1	1	2	3	3	3	9	1	0	10	5	7	10	5	10	10	14	10	8	12	12	7	14	29	14	17	52	18	14	12	48	18	14	8	22	12	7	24	18	11	18	15	22	13	34	48	22	37	26	26	15	29	26	35	36	40	26	26	26	34	49	59	52	44	34	60	36	49	50	51	34	53	56	58	60	72	58	63	30	43	49	30	53	68	61	44	65	77	79	87	53	42	43	85	66	48	61	70	85	79	95	75	89	42	96	100	95	69	51	0	0	0	9	1	1	1	1	1	1	2	1	4	1	2	3	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	3	2	1	2	2	2	2	2	2	1	2	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	2	2	3	2	1	2	2	1	1	1	1	1	3	2	2	4	2	2	2	2	1	2	1	1	2	2	4	1	2	2	2	2	1	2	1	2	1	3	2	2	1	1	6	1	1	1	9
68500	-711.415842657793974	-709.940347231323585	-1.475495426470412	0.000122547464102	0.000038374669574	0.313141278401938	0.557875753553426	0	2	3	5	4	5	5	7	7	6	9	9	9	8	10	9	11	10	11	9	11	11	9	11	13	12	10	13	12	13	13	14	14	11	14	14	13	14	13	13	13	14	13	14	14	13	15	15	14	13	13	14	15	14	18	15	15	16	15	15	15	13	15	17	16	16	17	16	16	17	16	16	16	18	18	17	16	18	16	18	16	18	19	18	19	19	16	19	18	21	19	20	19	21	20	20	20	20	22	18	20	22	23	22	23	22	24	20	22	25	34	34	34	35	0	1	2	2	2	5	3	4	7	0	10	4	5	10	9	10	16	14	10	8	12	15	9	14	14	14	16	13	14	24	15	13	14	14	21	22	22	31	14	24	14	26	15	12	13	34	62	20	37	29	34	3	29	24	65	44	40	29	51	46	25	12	42	81	12	60	46	37	37	33	51	39	54	87	58	60	60	25	59	63	32	49	30	53	87	60	56	65	77	71	49	84	80	81	68	67	74	53	73	48	79	88	78	89	83	83	109	74	49	93	0	0	0	52	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	3	1	2	2	1	2	3	2	2	2	2	1	1	2	1	2	2	1	3	3	1	2	3	1	1	1	5	2	1	2	1	1	2	2	1	1	2	1	1	3	1	2	2	2	1	2	2	1	2	1	1	1	3	1	1	1	1	3	1	2	2	1	2	1	2	2	1	1	3	2	2	1	2	1	2	2	2	2	2	2	1	1	1	3	2	1	1	1	6
69000	-676.198525103385577	-674.637948785133062	-1.560576318252563	0.000095424721074	0.000024674588905	0.258576484447542	0.609131732931020	0	2	2	4	3	4	5	9	6	6	9	9	8	8	9	9	10	11	9	10	12	11	11	12	12	10	11	14	13	13	13	12	12	12	14	13	12	14	13	13	13	14	13	13	14	14	14	14	13	14	14	11	14	16	19	15	15	16	15	15	14	16	16	16	16	15	16	17	16	15	17	16	17	17	17	18	16	19	18	18	16	19	18	19	19	20	18	18	18	19	20	17	18	21	19	20	21	19	21	20	19	21	23	22	23	22	24	23	23	26	34	34	34	35	0	1	1	2	3	3	5	13	7	0	10	4	7	10	9	10	16	14	10	8	20	12	15	18	26	14	11	1	26	18	15	13	26	26	21	22	20	31	24	26	34	29	52	8	32	11	22	22	37	34	18	15	34	29	35	36	46	41	42	40	26	49	40	43	44	46	46	65	49	29	51	46	53	69	58	53	61	71	34	59	43	69	59	53	56	60	22	56	77	51	69	14	63	81	74	34	74	53	98	82	71	95	58	77	93	99	82	88	100	93	0	0	0	28	1	2	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	7	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	2	1	1	1	1	1	1	3	2	1	2	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	4	1	1	2	1	2	2	2	3	2	1	3	2	3	1	2	1	3	1	2	1	1	1	1	4	3	2	1	2	2	2	3	1	1	1	6
69500	-719.966843293260467	-718.393095714169817	-1.573747579090613	0.000120619465580	0.000030400045081	0.252032662675957	0.529237018832098	1	3	3	5	4	4	5	7	7	6	9	9	9	9	10	9	11	11	11	10	11	14	9	12	12	10	11	14	12	14	12	14	14	12	14	12	11	13	13	13	13	13	12	13	14	14	16	15	13	12	13	9	13	13	18	16	16	15	15	13	14	15	15	17	16	16	18	16	17	16	16	16	17	17	17	15	15	18	17	18	17	19	18	18	20	20	16	18	18	19	19	18	19	21	20	20	21	19	22	21	20	22	22	21	23	23	23	22	21	28	32	31	33	37	0	1	1	2	3	3	3	2	7	0	10	8	9	10	23	10	16	26	14	12	12	36	9	26	26	16	11	43	26	29	23	9	29	26	21	37	8	3	24	26	34	34	9	36	7	60	36	36	37	11	14	7	18	14	35	12	40	54	42	11	25	49	51	45	44	24	50	22	49	50	16	14	53	87	58	25	46	75	18	63	45	49	42	53	12	40	22	87	77	63	49	33	80	43	56	92	95	72	86	69	79	91	78	77	93	66	82	22	85	80	0	0	0	85	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	4	1	2	1	1	2	1	3	1	2	2	1	2	2	2	1	2	2	3	2	2	1	2	2	1	1	1	2	2	3	1	3	2	2	3	2	1	1	2	1	1	3	2	2	2	2	2	5	3	1	1	2	3	3	2	1	5	2	1	1	1	1	2	2	2	2	4	2	4	2	4	1	5	1	1	1	6
70000	-738.840083905419647	-737.272313554764082	-1.567770350655562	0.000134626817767	0.000034323875172	0.254955704525703	0.583363638543985	0	2	2	4	3	5	4	8	7	7	9	9	7	8	9	9	10	10	11	11	12	13	10	11	12	11	11	14	11	13	13	14	14	13	14	11	13	13	13	13	13	14	12	13	13	14	15	14	13	14	13	13	14	16	18	16	16	15	14	15	15	15	15	18	17	16	17	17	16	15	12	15	18	15	17	15	17	18	18	19	18	18	19	19	20	18	18	18	19	19	20	19	19	21	20	21	20	19	21	20	22	21	20	21	20	21	24	21	22	27	34	34	35	35	0	1	1	2	3	3	3	2	7	0	10	2	7	10	5	10	16	14	10	8	36	12	7	14	16	18	16	52	14	26	7	4	16	18	22	8	36	15	18	26	29	39	13	20	13	25	12	20	20	39	71	23	34	46	35	48	40	41	51	26	26	49	30	31	44	60	66	22	49	34	26	26	53	20	41	33	72	75	42	24	32	49	86	53	87	66	56	37	77	66	62	46	63	31	56	72	82	34	86	69	105	68	58	89	59	73	65	87	82	101	0	0	0	43	1	1	1	1	1	1	1	2	2	1	2	4	2	1	3	1	1	1	2	2	1	2	4	2	1	1	1	1	2	2	4	4	3	2	1	2	1	2	2	1	1	1	2	1	3	2	4	2	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	4	3	2	1	2	1	1	1	3	1	2	2	2	2	4	2	4	1	2	2	2	2	2	2	1	3	2	3	2	2	3	1	1	1	7
70500	-695.899424383543078	-694.335666234280552	-1.563758149262519	0.000115152978091	0.000029589806569	0.256960845125381	0.709598539635304	0	3	3	4	5	4	5	9	7	6	10	9	9	8	9	8	8	10	11	10	11	14	10	9	11	11	10	14	11	14	14	14	13	13	13	14	12	14	13	13	12	14	12	12	12	14	16	13	13	14	12	13	15	15	17	16	15	16	16	15	13	15	16	17	16	16	16	16	16	17	16	16	17	18	17	18	14	18	18	18	17	18	18	18	19	19	19	18	19	20	20	20	20	21	20	19	20	19	22	21	21	21	22	22	23	20	23	22	24	27	32	33	35	36	0	1	1	2	6	3	3	5	7	0	16	2	9	10	7	10	10	14	16	4	8	48	15	14	14	10	17	45	14	26	13	45	29	24	21	21	8	23	24	29	26	51	9	20	8	33	22	44	37	40	18	43	34	18	35	22	40	41	42	46	26	49	54	38	44	46	46	44	49	57	18	46	53	68	41	34	29	41	63	63	52	37	71	73	56	67	56	68	77	79	49	84	71	81	36	60	87	53	46	74	79	56	75	96	96	86	91	69	107	103	0	0	0	31	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	3	2	1	1	1	2	3	1	1	2	1	3	1	1	3	2	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	2	3	2	3	2	2	2	4	1	1	2	2	2	1	2	1	2	1	2	2	3	2	1	2	3	1	2	2	3	1	2	1	2	3	1	3	1	1	1	8
71000	-722.775396253155350	-721.078565259920651	-1.696830993234651	0.000143574760755	0.000029360859207	0.204498750701606	0.502852560431058	0	3	2	5	4	4	6	9	4	6	9	9	8	8	10	10	11	10	9	11	12	14	10	11	12	10	10	14	12	13	13	14	13	11	14	12	11	14	14	14	12	13	13	13	13	13	14	15	13	13	13	12	14	16	18	15	15	16	15	15	14	15	15	16	17	17	17	17	15	16	15	17	16	17	18	16	16	19	18	17	17	17	19	18	18	19	18	17	18	20	19	19	20	21	20	19	20	19	21	20	22	21	22	22	21	23	24	22	23	27	33	33	34	35	0	1	1	2	3	3	9	5	3	0	10	2	7	10	9	10	27	14	10	2	20	36	7	18	18	14	11	7	26	24	13	3	16	14	12	15	12	15	34	26	26	29	8	8	8	14	36	36	37	25	26	8	14	30	21	22	50	41	42	46	26	32	16	9	22	60	51	48	49	50	25	54	16	36	33	53	46	75	71	63	15	36	60	73	56	60	56	56	77	80	62	18	34	52	87	33	56	84	40	68	71	95	58	89	71	105	69	95	91	92	0	0	0	32	1	1	1	1	1	1	1	3	1	1	2	3	1	1	4	2	1	1	2	3	1	1	3	1	1	1	1	3	1	1	2	6	1	2	4	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	2	1	3	1	3	1	1	2	1	1	2	1	2	5	1	1	2	2	1	2	2	1	2	3	2	1	2	1	2	1	2	3	3	1	1	2	2	2	1	2	2	4	5	3	1	4	2	1	4	2	4	1	3	2	3	1	5	1	2	5	1	1	1	12
71500	-722.976167042687507	-721.401606246964207	-1.574560795723255	0.000115158887750	0.000028978667515	0.251640738124652	0.553268889525894	0	3	2	5	4	4	5	9	6	6	8	9	8	8	10	9	8	11	11	10	11	13	9	12	11	12	10	14	11	13	14	15	13	13	14	13	12	13	13	14	12	15	14	13	12	15	15	15	13	13	13	14	14	15	16	15	13	16	15	16	14	15	15	16	17	16	17	16	15	17	17	14	17	17	18	17	17	19	17	14	18	19	18	18	19	19	18	18	19	21	19	20	19	18	21	20	20	19	19	21	17	21	22	21	22	23	24	23	23	27	33	33	34	36	0	1	1	2	3	3	3	2	5	0	10	2	5	10	7	17	10	14	16	13	8	8	7	14	14	14	17	45	14	25	5	52	18	14	12	12	20	15	11	57	14	80	45	12	9	34	36	22	37	29	24	13	25	61	35	44	25	41	80	33	29	22	80	52	44	33	61	44	49	40	51	24	53	12	58	40	72	58	18	26	64	36	80	53	56	46	56	68	72	39	49	84	59	28	88	25	65	60	61	91	57	85	75	89	93	76	100	97	82	42	0	0	0	31	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	1	2	2	2	2	2	1	2	2	2	4	1	1	2	2	2	1	2	3	1	2	1	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	2	2	2	2	1	2	5	1	1	2	1	3	1	2	2	3	1	2	2	2	1	1	4	2	1	2	3	2	4	2	1	2	1	3	2	3	1	2	4	2	1	2	5	1	1	1	10
72000	-740.975309097908735	-739.397421158889301	-1.577887939019422	0.000130181852305	0.000032552133415	0.250051238620988	0.571027324625755	0	2	3	5	2	4	6	7	7	5	8	10	6	9	9	9	9	10	9	9	11	11	10	11	12	11	10	14	12	14	13	15	13	11	13	13	13	14	13	13	12	14	14	14	13	15	16	14	14	13	12	12	15	15	18	15	15	16	15	16	14	16	15	18	14	16	17	15	16	16	16	16	18	17	17	18	17	17	19	18	17	18	18	17	19	14	19	18	18	20	19	18	19	21	19	19	21	18	22	20	21	21	22	21	23	21	23	23	22	26	33	30	35	36	0	1	5	2	1	3	5	4	7	0	10	2	6	11	9	10	10	14	10	2	8	8	13	16	16	14	16	45	14	34	7	15	24	19	21	22	22	12	24	29	18	29	52	22	9	86	36	22	22	26	14	15	26	25	35	36	40	41	33	86	18	49	14	45	22	86	58	21	56	50	51	61	53	56	58	67	26	41	42	33	43	49	71	53	74	51	82	44	72	98	49	53	80	64	56	60	48	26	79	87	33	74	75	89	80	16	44	97	97	79	0	0	0	23	1	1	1	2	1	1	2	1	1	1	2	4	1	1	1	3	2	1	2	4	2	2	3	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	2	1	1	1	1	2	3	1	1	1	1	1	2	2	2	1	3	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	3	3	2	3	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	4	3	1	1	5	2	3	2	3	6	4	1	1	3	1	1	1	12
72500	-741.131149947602012	-739.566347931829341	-1.564802015772627	0.000137419293061	0.000035239219733	0.256435751839458	0.528274297748050	0	2	2	4	4	4	5	9	6	7	9	9	9	8	10	9	10	10	11	11	10	12	10	12	12	10	11	13	13	13	12	14	13	11	13	12	13	12	13	14	12	14	14	14	15	14	14	15	12	14	12	13	13	16	18	16	16	17	16	16	15	14	16	17	17	16	18	16	17	16	16	16	17	18	17	16	16	16	16	19	18	18	18	17	19	19	19	17	19	19	18	19	19	22	20	19	20	17	21	20	21	21	22	21	23	22	25	22	23	26	32	33	33	36	0	1	1	2	3	3	5	4	7	0	10	2	7	10	9	10	16	14	10	8	12	20	9	14	16	14	11	9	34	11	13	6	26	18	21	8	36	15	25	39	14	51	15	22	31	34	22	22	12	25	26	13	26	25	35	36	24	53	42	39	25	49	25	28	44	46	66	20	22	40	51	53	25	65	78	46	40	41	26	29	45	49	79	34	82	34	56	56	77	59	47	84	71	43	48	46	88	18	67	49	90	12	58	80	93	33	69	85	85	98	0	0	0	32	1	1	1	1	1	1	1	2	1	1	1	3	2	1	3	1	1	1	2	2	1	1	2	2	1	1	1	3	1	2	2	3	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	2	1	1	2	1	2	1	2	1	2	2	3	1	2	1	3	1	1	1	1	2	2	4	2	3	1	3	1	4	2	1	1	2	1	1	2	3	3	2	2	3	2	3	1	5	3	1	2	5	4	1	2	4	1	1	1	8
73000	-665.557866583745522	-664.005158611220395	-1.552707972525163	0.000105393500731	0.000027684001928	0.262672761945848	0.579928982125371	1	2	3	5	2	4	6	8	4	7	9	9	6	8	11	8	9	10	10	11	11	14	10	12	12	11	11	15	11	13	14	15	13	12	13	12	12	14	14	13	13	13	14	10	11	14	15	14	13	14	14	13	14	15	16	15	16	17	15	14	14	15	15	17	16	16	17	15	16	17	16	16	17	17	18	16	16	19	18	17	18	18	17	18	19	19	18	16	18	20	18	19	19	21	20	20	19	19	22	19	20	20	23	20	23	20	24	21	23	28	32	33	34	36	0	1	5	2	1	5	9	2	5	0	10	8	5	10	7	10	16	14	16	12	12	36	7	29	14	14	17	52	14	26	45	23	18	18	21	44	44	15	14	29	14	18	9	8	13	26	22	36	37	24	29	15	26	24	35	22	39	41	42	25	18	49	42	43	22	24	25	48	49	50	51	60	53	56	58	40	39	75	80	63	52	49	42	39	56	46	88	56	77	59	49	53	83	64	56	61	88	66	106	74	79	48	78	66	93	66	102	87	100	93	0	0	0	43	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	3	2	2	1	6	1	3	1	1	1	1	1	1	1	1	2	2	1	2	3	1	2	2	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	1	1	1	1	3	2	3	2	2	4	1	1	1	3	2	3	1	2	3	2	2	1	1	1	2	3	2	2	2	2	3	1	2	5	1	1	1	9
73500	-655.638759170131493	-654.037874548824902	-1.600884621306566	0.000086312000712	0.000020683751907	0.239639351838698	0.578840225909514	0	2	2	5	5	4	4	9	6	7	9	8	9	8	7	9	11	10	9	10	11	14	10	11	12	11	11	15	12	13	14	15	13	13	14	12	12	12	13	13	13	15	13	13	14	14	15	14	13	14	12	12	14	15	19	15	15	16	14	15	13	16	16	17	16	16	17	16	16	17	17	16	16	18	17	16	16	18	18	18	18	19	17	18	19	18	18	18	18	20	18	19	19	20	19	21	20	19	21	21	21	21	22	22	23	22	22	21	23	26	33	33	34	33	0	1	1	2	3	3	3	4	7	0	10	2	9	10	7	10	11	14	10	12	12	36	3	11	14	14	11	5	14	29	23	1	18	25	21	20	12	23	24	29	29	29	52	36	13	61	48	12	37	25	26	13	29	14	35	48	40	41	51	46	29	49	59	43	44	59	54	22	49	57	59	46	53	56	41	60	25	75	42	63	64	37	42	53	56	46	56	36	77	63	49	53	80	28	56	66	56	53	86	91	90	74	78	89	93	73	100	95	100	93	0	0	0	32	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	3	1	2	2	1	6	2	1	2	9	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	3	3	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	3	1	2	2	2	1	2	1	2	1	1	3	1	2	2	2	2	3	1	2	2	2	1	3	2	2	3	2	1	2	1	2	2	2	2	4	1	1	2	2	1	1	1	6
74000	-678.305198287766416	-676.622448140052029	-1.682750147714330	0.000100354550296	0.000020972602063	0.208985063469133	0.581147696743760	0	2	3	5	4	4	5	9	6	7	8	7	8	8	8	9	10	10	10	10	11	13	10	12	13	11	11	14	13	13	13	13	13	11	13	14	12	13	13	13	13	12	12	13	14	14	15	15	13	12	14	14	15	16	19	15	16	16	15	13	14	16	14	16	16	16	17	17	16	15	16	16	17	17	17	17	17	18	18	18	17	18	18	19	19	19	18	18	18	21	18	18	18	21	21	20	19	19	19	20	19	20	22	20	22	23	21	22	23	27	34	33	34	37	0	1	1	2	3	3	3	1	1	0	10	2	7	10	1	11	16	14	16	12	8	8	7	18	18	14	17	43	14	18	8	23	18	14	8	22	12	9	34	50	34	34	8	8	13	60	22	22	37	26	42	43	34	33	35	22	40	41	61	26	18	44	29	43	20	53	46	48	49	40	63	46	53	56	41	46	72	33	61	63	52	49	59	92	48	73	56	56	77	101	49	66	63	81	102	34	22	53	67	69	79	88	41	89	93	99	69	102	100	105	0	0	0	8	1	1	1	2	1	1	1	5	3	1	1	2	1	1	3	1	1	1	1	2	2	1	3	1	2	1	1	1	2	1	1	1	2	2	3	1	2	5	1	1	1	1	2	2	3	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	3	2	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	3	2	2	2	2	2	1	2	1	1	2	1	1	2	1	2	3	1	5	4	2	1	2	1	1	3	1	2	2	2	1	2	2	1	1	1	9
