step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
24000	-1239.150607680200210	-1237.479721502347729	-1.670886177852529	0.000637068563836	0.000135644898632	0.212920408150752	0.288348345298021	0	4	2	8	7	8	6	7	6	9	9	9	8	8	11	10	10	12	12	11	12	12	12	12	11	13	12	15	14	14	15	13	14	15	13	16	16	17	17	16	16	16	16	14	17	19	17	18	16	18	18	18	19	17	20	20	21	19	19	20	21	20	21	19	23	24	23	23	25	25	23	22	25	27	25	26	26	24	26	27	28	26	25	28	27	26	27	26	25	26	29	28	29	28	26	29	28	28	27	28	31	29	33	30	30	32	32	33	32	32	34	0	1	1	9	9	9	1	7	1	9	2	3	2	7	10	4	9	14	6	4	3	16	16	5	4	11	12	9	23	19	25	7	2	26	4	29	31	20	6	9	20	11	16	4	29	44	4	44	44	44	22	7	15	42	3	64	64	49	44	46	35	51	39	33	22	10	54	39	20	45	43	28	20	68	46	40	61	28	47	12	42	41	71	68	59	54	43	22	53	16	22	79	48	53	64	60	62	44	53	53	25	21	70	60	79	79	12	101	79	51	86	1	2	1	2	1	2	3	1	3	2	2	4	2	1	1	1	2	1	1	2	5	1	1	2	2	3	2	4	1	1	3	4	4	1	4	1	1	3	4	5	3	5	3	3	2	3	3	2	1	1	4	6	3	1	7	1	1	2	3	1	5	2	2	3	5	10	3	3	8	6	4	4	6	2	4	5	2	4	3	10	7	5	1	2	5	5	6	7	4	6	9	2	5	4	4	5	3	7	4	4	8	9	5	5	2	3	13	2	4	7	3
24500	-1191.378491849358852	-1189.745470579092171	-1.633021270266715	0.000524878447814	0.000118912947481	0.226553305772222	0.341870303378314	0	4	6	9	5	7	6	6	7	9	8	9	8	10	10	8	10	13	10	11	13	12	14	13	15	14	13	15	15	13	15	14	12	14	14	14	16	17	16	16	16	15	16	16	17	18	16	17	18	19	20	18	21	19	18	18	18	20	21	20	21	18	22	20	24	23	23	25	24	25	23	23	25	26	25	25	26	24	27	26	28	27	28	28	28	26	27	27	26	26	27	25	28	27	28	29	27	28	31	31	30	30	33	32	31	32	32	33	33	33	34	0	1	5	9	2	1	1	5	7	5	7	13	1	2	6	2	5	13	12	11	6	13	10	22	33	21	13	21	23	19	20	11	17	6	6	6	13	42	33	10	35	14	27	6	21	47	16	42	44	35	35	33	52	27	13	43	22	47	37	6	40	9	35	21	62	35	26	7	33	23	51	44	14	72	43	6	66	44	80	60	16	51	23	74	31	17	48	52	65	64	26	61	35	44	53	26	40	50	73	85	97	90	53	94	55	98	14	105	73	16	86	1	2	1	1	1	2	3	1	1	2	1	1	3	3	1	2	3	2	1	2	2	3	3	1	1	1	5	1	1	1	2	2	2	5	3	3	5	1	3	2	2	3	3	5	1	2	4	1	1	2	3	3	1	3	4	2	3	2	2	6	4	6	5	3	3	5	4	12	6	5	2	4	6	2	3	9	2	4	1	3	11	4	8	1	6	7	6	5	1	3	7	3	7	6	3	8	5	5	2	1	2	2	7	2	8	2	14	1	3	11	5
25000	-1198.717597901820454	-1197.097123655373025	-1.620474246447331	0.000638008136200	0.000147685309196	0.231478723885633	0.289823770643497	0	4	4	8	6	6	7	3	5	10	9	10	9	9	11	10	10	13	12	11	11	13	13	12	15	13	13	15	11	14	15	13	13	14	15	16	15	16	17	14	15	16	16	16	16	19	15	18	17	18	18	17	18	18	18	19	19	21	21	20	21	21	22	21	22	22	24	25	23	25	23	24	26	25	25	25	26	25	27	26	28	27	28	28	25	27	26	27	25	24	27	26	28	28	27	30	27	28	30	29	31	30	31	31	31	31	31	34	34	32	34	0	1	8	5	8	1	1	1	1	2	2	5	8	4	2	6	3	17	2	7	13	11	7	14	20	11	15	11	6	1	2	12	2	17	15	20	19	12	12	19	10	17	15	29	20	19	11	37	34	37	45	32	19	37	9	37	34	26	34	38	35	43	42	38	11	62	59	44	48	7	56	44	52	58	62	35	42	32	53	90	15	35	47	78	71	28	36	34	39	34	72	40	11	38	53	90	59	64	62	48	73	86	58	84	96	82	28	86	96	7	82	1	2	1	1	2	2	3	1	1	3	2	2	4	1	3	1	4	2	4	2	1	2	4	2	2	2	1	3	3	7	5	1	6	3	2	3	2	3	2	1	3	4	2	3	2	3	4	3	2	1	1	3	2	2	6	2	2	4	4	2	3	3	3	3	4	1	1	5	3	9	4	4	7	2	2	6	5	6	6	2	11	6	9	1	1	6	5	6	2	4	1	5	9	7	6	3	2	4	3	5	2	1	6	1	1	2	9	4	2	16	4
25500	-1191.576865730588906	-1189.945124109247672	-1.631741621341346	0.000620705244001	0.000140928379649	0.227045575998236	0.272598539896543	0	4	4	9	7	8	7	6	5	9	9	8	8	8	11	10	10	13	12	12	12	13	13	13	13	13	12	14	14	14	15	15	14	15	16	15	15	15	17	14	16	17	16	16	17	18	15	19	16	19	19	18	21	18	17	19	20	20	20	20	20	21	21	20	23	22	24	24	24	25	21	25	24	25	26	25	26	24	27	26	28	26	27	29	28	26	26	25	26	27	28	27	29	27	27	27	30	29	31	30	30	28	32	32	31	32	31	33	33	33	34	0	1	1	9	9	3	3	2	1	13	3	9	9	1	1	4	14	20	7	16	4	14	2	14	11	12	4	4	11	21	19	19	12	19	16	22	14	20	32	11	14	33	15	27	11	38	3	1	4	6	43	33	33	4	41	31	31	11	41	56	35	56	46	41	45	59	28	21	41	59	22	11	25	51	29	59	21	41	35	37	29	6	53	58	54	22	69	54	37	46	51	41	71	34	29	60	79	53	27	75	28	58	81	89	73	89	3	79	69	1	43	1	3	2	3	1	2	2	1	2	1	2	2	2	3	5	1	1	1	3	2	2	3	3	2	2	2	1	3	4	1	2	1	2	2	3	1	3	2	1	3	3	2	4	2	3	2	6	10	3	7	2	2	4	4	1	2	2	5	2	1	2	2	1	1	4	1	3	7	5	3	2	9	7	3	5	3	8	4	3	4	6	8	4	5	5	6	1	4	5	7	4	6	5	6	5	4	2	4	8	2	5	4	2	3	3	3	12	3	5	19	10
26000	-1159.520003789516977	-1157.922096392028607	-1.597907397488460	0.000545470371995	0.000131422331065	0.240933949509716	0.280206369953057	-2	5	6	7	7	7	6	6	5	8	8	10	8	9	11	8	10	13	11	11	10	13	12	13	14	12	13	13	13	13	14	14	14	13	16	14	14	17	18	16	16	16	16	17	16	17	16	18	18	18	19	19	19	18	19	19	19	19	21	21	20	18	23	22	23	21	24	25	24	25	23	24	26	27	23	25	26	23	26	27	29	28	24	28	26	28	26	26	27	27	28	27	28	26	28	29	29	28	31	30	29	30	32	32	31	30	32	33	33	33	35	0	1	2	9	2	9	1	2	1	9	2	16	9	2	11	2	2	2	4	16	1	14	11	3	14	14	14	21	14	26	2	26	34	16	26	29	28	14	47	37	37	33	22	21	18	19	2	20	26	32	24	33	42	23	21	24	25	18	7	25	41	9	61	15	46	14	58	14	27	50	58	2	76	59	57	46	50	61	66	83	53	24	58	77	18	46	53	48	21	71	40	83	54	52	26	55	88	14	87	90	76	89	44	96	76	61	76	69	82	1	48	1	3	1	1	1	1	4	1	3	1	1	1	2	2	1	1	2	3	2	2	4	2	2	3	3	2	3	1	1	1	3	1	1	3	3	1	1	6	1	1	1	1	2	3	1	3	6	4	2	2	3	3	2	3	4	3	4	3	6	3	3	8	2	6	3	5	2	8	7	4	3	8	1	3	2	4	5	1	3	2	7	7	4	1	9	5	4	2	8	2	5	2	4	3	8	4	1	9	3	2	3	1	7	2	2	4	5	4	4	19	7
26500	-1160.128259946254047	-1158.549801122908775	-1.578458823345314	0.000624335823005	0.000155947063472	0.249780739348839	0.253058677234290	0	4	5	8	5	8	7	6	5	9	8	9	8	9	11	11	10	12	12	12	12	12	14	13	14	12	14	15	14	13	15	13	13	14	16	15	16	17	18	16	16	17	16	15	17	18	16	18	17	18	19	19	20	19	19	20	20	21	20	20	21	19	22	20	24	21	21	22	25	25	24	23	25	26	25	25	25	24	27	25	29	28	27	28	28	29	26	25	26	27	27	28	29	28	28	28	29	27	29	29	30	31	32	31	30	30	32	33	33	33	34	0	1	1	3	2	3	1	2	1	11	2	9	9	2	6	3	10	12	6	4	6	4	2	5	26	7	9	4	24	6	7	3	14	1	26	18	21	26	23	44	18	24	15	21	26	21	26	33	7	11	16	20	40	22	25	26	52	14	27	46	23	16	20	22	68	54	39	37	28	39	45	18	63	40	60	6	37	26	77	15	26	63	63	67	24	26	63	38	4	11	41	62	16	37	72	63	80	19	71	51	72	50	51	7	48	80	52	97	88	1	105	1	2	2	3	1	1	4	1	2	1	2	3	1	3	2	3	1	2	2	3	2	2	4	4	1	3	4	4	1	2	2	4	2	7	4	2	2	3	3	1	1	2	2	1	3	4	2	3	6	6	4	5	4	3	3	5	1	8	2	1	4	5	2	4	2	1	1	3	6	3	4	4	2	6	3	8	5	7	1	5	9	2	2	5	8	9	3	4	9	9	5	4	10	6	4	3	2	6	4	7	2	6	5	12	5	3	4	3	4	19	1
27000	-1114.810743690316713	-1113.197369206433450	-1.613374483883242	0.000609018602204	0.000142733939656	0.234367126291103	0.321418995169865	0	3	5	7	7	8	7	7	6	9	9	9	8	10	11	11	9	12	13	11	12	11	14	13	14	14	13	15	14	13	14	15	15	14	15	16	15	17	17	15	16	17	16	16	18	16	16	17	18	18	20	19	21	18	19	19	19	21	19	20	21	19	23	22	23	23	25	24	25	26	24	24	25	26	26	25	26	24	27	26	28	25	28	28	27	28	26	26	27	26	27	27	27	29	28	29	29	28	29	29	31	31	33	31	31	31	32	32	33	32	34	0	1	2	1	2	3	3	2	2	4	2	3	1	7	13	2	8	6	3	4	13	13	1	8	4	18	3	11	15	12	3	6	15	3	31	40	30	32	12	3	21	37	20	4	39	19	3	28	40	31	42	33	37	30	26	39	50	39	25	39	52	40	50	47	52	46	14	51	2	50	21	22	28	22	61	63	76	53	65	41	64	14	44	37	27	26	49	61	43	13	26	55	67	15	66	79	63	70	88	87	31	79	89	70	67	96	76	106	89	1	107	1	2	2	3	2	2	1	1	1	1	3	1	3	2	2	6	1	2	5	2	2	2	5	2	3	1	2	4	2	3	3	3	2	5	1	1	1	1	4	4	2	2	3	4	1	2	6	1	3	3	2	1	3	2	2	1	1	2	2	2	1	2	3	3	2	4	6	2	11	4	6	7	3	7	3	2	1	2	2	4	3	8	7	6	7	5	5	3	5	10	6	3	1	8	2	1	4	1	2	3	8	2	2	2	3	1	6	1	3	19	1
27500	-1144.249842876371531	-1142.716556657396723	-1.533286218974700	0.000475765433445	0.000130101355316	0.273456931022376	0.325283578562093	-1	4	6	7	7	8	5	6	4	9	8	9	8	10	11	10	10	13	13	11	13	12	13	14	13	11	12	13	14	12	16	12	15	14	15	15	16	18	18	16	15	16	17	15	18	18	16	17	17	17	19	18	19	17	19	19	20	20	19	21	22	20	22	22	23	23	21	25	23	25	23	24	24	26	25	26	26	22	27	27	27	27	27	28	28	29	26	25	26	27	29	27	27	26	28	27	27	28	30	29	31	30	32	31	31	32	32	33	34	31	35	0	1	2	1	2	1	1	7	1	4	5	9	8	4	1	7	4	7	4	1	12	7	22	17	11	6	7	4	12	14	6	11	21	6	19	4	15	19	30	14	18	26	19	18	7	22	14	9	11	32	43	20	49	2	25	43	22	56	31	53	36	36	55	46	51	50	33	57	7	64	43	21	55	53	61	57	43	46	53	37	56	49	70	44	44	23	57	42	7	55	62	57	73	14	79	27	61	50	71	90	72	48	94	60	72	79	91	103	79	7	106	1	4	2	4	2	5	3	1	2	1	1	2	1	3	5	2	1	4	4	6	4	3	1	2	3	1	3	3	2	1	4	2	1	4	1	5	3	3	3	3	1	2	3	1	7	3	2	6	4	3	1	2	1	8	3	1	4	1	2	1	3	3	2	2	2	2	2	2	12	2	3	4	2	3	2	3	4	2	4	6	4	4	2	6	6	8	2	5	7	4	6	4	2	6	1	6	2	5	3	2	4	5	2	5	4	1	2	1	4	16	1
28000	-1172.708845106736817	-1171.109572644970740	-1.599272461766167	0.000482964370717	0.000116074934410	0.240338504137892	0.322680813010575	-1	4	5	9	6	7	6	7	7	9	9	9	7	10	10	11	10	13	13	11	12	12	13	12	14	14	12	14	15	13	15	13	14	14	16	16	15	17	18	15	16	16	13	15	18	17	16	18	17	16	19	18	21	19	19	19	21	21	19	20	22	19	22	22	24	24	24	25	24	25	23	25	26	26	24	25	27	24	26	27	29	27	27	28	27	28	27	27	24	25	27	27	28	29	28	29	29	28	28	31	30	31	33	32	32	30	33	33	31	33	33	0	1	2	6	3	7	1	5	2	5	1	6	5	7	7	9	8	9	6	1	4	10	2	8	15	14	2	14	27	12	11	6	17	2	14	27	18	14	6	32	37	28	1	14	22	34	23	22	32	3	38	36	28	35	25	31	44	56	33	11	45	14	14	62	26	25	38	27	11	39	55	26	23	43	61	58	48	4	48	25	27	60	39	52	38	29	60	63	60	71	52	66	87	99	53	63	86	87	83	93	24	61	88	72	92	53	98	67	81	9	73	1	2	1	1	1	1	2	1	1	2	4	1	1	3	2	1	1	4	4	7	1	3	4	2	2	3	5	2	3	1	3	3	4	3	3	3	1	4	6	1	1	1	6	3	4	1	1	4	3	5	1	2	3	2	1	2	2	1	2	4	3	2	7	1	4	4	3	7	8	4	2	5	5	8	1	1	6	6	4	7	10	3	3	7	4	6	4	3	2	1	4	1	1	1	4	4	1	1	1	1	8	6	3	4	2	4	3	5	1	11	3
28500	-1199.156924297238902	-1197.547708397793031	-1.609215899445934	0.000465380121505	0.000109873832673	0.236094812812125	0.245412382829112	0	3	5	8	3	8	7	6	6	10	7	10	7	8	11	10	10	12	12	12	11	13	12	11	15	14	13	13	14	14	16	14	14	14	14	16	14	17	15	14	15	17	17	16	19	18	16	16	17	19	20	18	21	18	19	19	20	20	19	20	21	21	22	21	23	23	25	25	23	25	23	21	23	26	23	25	26	24	25	26	28	27	28	29	27	28	25	27	26	26	28	26	28	28	27	29	27	29	29	30	30	30	33	30	31	32	30	32	34	29	33	0	1	2	1	1	1	9	5	2	13	9	14	5	1	2	7	5	4	15	4	16	16	4	5	7	16	4	15	23	16	12	4	16	11	4	29	14	4	2	12	6	33	34	40	32	39	16	24	12	23	33	32	42	39	12	47	32	16	32	15	52	34	41	14	40	46	33	71	48	75	4	47	39	37	52	18	23	14	73	47	41	55	30	79	52	89	21	40	47	32	40	55	40	67	51	27	80	24	91	50	15	44	55	98	81	53	99	60	79	32	51	1	2	1	3	1	4	1	2	1	1	1	2	1	4	4	2	3	3	1	2	1	2	2	4	4	3	2	1	1	3	2	3	2	3	3	1	3	4	6	2	6	2	1	1	3	2	3	2	4	4	4	2	2	2	5	1	3	6	2	4	1	5	4	7	4	2	5	1	3	2	4	4	5	6	3	7	7	8	1	6	5	3	10	2	6	1	5	7	5	5	6	3	5	3	3	11	1	9	1	4	10	7	6	1	2	6	1	7	5	7	6
29000	-1211.887888690715954	-1210.327886678766390	-1.560002011949564	0.000578139249732	0.000149663227783	0.258870553853641	0.339059061457287	-1	3	5	9	6	8	7	6	5	9	8	9	8	9	11	11	10	10	12	11	11	13	14	13	14	14	14	14	14	14	15	13	12	13	15	16	15	17	17	15	16	17	16	16	18	18	17	18	17	18	19	18	21	19	19	18	20	20	21	19	22	21	23	22	21	23	23	24	25	25	22	24	25	26	22	25	26	24	26	26	28	26	27	28	27	27	23	26	27	26	27	27	28	29	28	28	28	29	29	30	31	30	33	31	31	29	33	34	33	32	32	0	1	2	7	2	7	9	2	1	2	9	6	5	1	12	12	8	10	21	4	9	21	18	16	11	2	20	2	20	19	20	20	21	10	11	25	21	37	4	15	10	34	16	14	20	34	10	43	20	39	52	21	46	40	18	35	23	44	47	39	37	43	47	48	31	48	42	47	11	49	39	49	35	60	55	57	26	48	75	48	67	71	78	75	42	59	49	22	43	52	35	26	90	76	67	46	41	67	67	11	76	37	80	67	86	31	37	67	98	79	37	1	3	1	1	2	1	1	2	2	3	2	1	1	5	1	2	2	1	1	1	4	1	2	1	2	3	1	5	2	1	2	1	1	2	4	1	3	1	4	3	4	3	3	4	5	3	4	1	3	1	1	2	1	2	5	3	4	2	2	1	4	2	3	2	2	3	3	6	9	4	3	3	7	4	1	2	6	4	2	6	2	2	1	3	7	4	4	6	6	5	4	7	1	3	2	6	5	3	3	12	3	8	3	4	4	7	8	5	2	3	6
29500	-1128.553682913053308	-1127.018661295828679	-1.535021617224699	0.000601865279803	0.000163978950938	0.272451255190440	0.322365045046646	0	3	6	5	6	8	7	7	5	10	9	9	9	10	11	11	9	14	12	11	12	11	11	13	13	13	14	13	14	14	14	15	14	14	14	15	16	16	17	15	16	16	17	16	18	17	16	19	16	19	19	19	19	16	19	19	21	20	19	21	21	20	23	21	22	23	24	23	25	25	22	24	25	27	24	26	26	21	27	25	29	27	27	28	25	28	26	27	26	27	29	27	28	28	27	29	29	27	30	30	30	30	32	31	31	31	32	33	33	32	34	0	1	4	1	2	9	1	9	1	5	2	5	9	12	7	1	9	5	9	1	6	13	13	20	19	21	19	11	3	6	21	7	26	21	12	28	40	11	18	27	11	31	19	31	43	28	9	35	19	43	54	54	40	3	14	41	35	21	41	27	18	21	61	38	37	45	44	28	66	19	78	51	34	51	51	68	78	48	42	60	73	78	58	90	31	45	50	42	51	38	52	60	21	19	51	44	75	67	50	1	77	53	75	44	78	86	11	82	93	92	75	1	2	1	3	2	1	3	1	2	2	3	2	3	1	2	6	2	4	3	5	2	1	1	1	1	1	1	3	4	3	1	3	1	1	4	2	1	3	1	1	3	1	2	1	1	1	7	3	1	1	2	1	2	3	3	1	3	4	2	4	3	6	1	2	4	3	3	5	1	7	1	2	3	4	2	2	1	2	5	2	2	3	3	1	5	6	3	5	3	5	6	3	7	7	5	5	3	2	5	12	1	5	5	5	5	2	10	3	3	2	6
30000	-1172.155516960482828	-1170.577798633079738	-1.577718327403047	0.000514304536551	0.000128643883403	0.250131729861859	0.342628535257341	-2	3	6	6	6	8	6	7	5	8	8	9	7	8	12	10	7	13	12	12	11	13	13	14	15	14	12	15	14	13	14	14	15	14	15	14	14	18	18	16	15	15	16	16	18	19	17	18	17	19	19	19	20	19	19	19	19	21	19	21	21	21	22	22	23	24	24	25	24	24	23	24	24	26	25	25	25	24	25	27	28	27	27	28	27	28	24	25	26	26	28	28	29	29	27	30	29	26	31	30	31	30	33	32	31	32	31	33	33	32	34	0	1	2	1	2	9	9	3	1	13	5	9	2	1	12	4	2	11	12	1	4	11	4	8	30	11	21	14	4	7	22	22	27	4	6	6	15	4	34	37	31	30	30	14	24	44	35	35	32	44	29	41	42	14	35	14	28	50	35	57	40	21	30	56	4	64	27	62	32	54	35	64	63	79	15	67	18	11	62	11	89	57	88	60	31	89	24	34	62	58	74	4	51	67	77	69	95	62	52	54	49	87	77	38	85	79	90	94	99	71	61	1	4	1	3	2	3	1	1	2	1	1	2	2	4	2	1	2	2	2	5	2	3	6	3	2	3	1	4	3	3	1	1	2	5	4	2	1	5	2	2	1	1	1	3	3	2	1	1	2	2	2	3	2	4	1	5	3	2	2	2	3	4	3	3	6	1	5	2	7	2	3	1	2	1	5	1	5	7	2	9	1	3	1	3	8	1	6	6	3	2	2	10	6	3	1	4	1	3	6	6	6	3	4	7	2	4	2	2	1	5	6
30500	-1120.852739464326305	-1119.218090443581787	-1.634649020744551	0.000441308500807	0.000099704974574	0.225930328537219	0.314666611215014	0	3	4	9	7	9	7	6	5	9	8	8	8	7	11	10	11	14	12	11	12	12	12	13	13	14	13	15	13	13	15	14	14	15	13	16	16	18	17	15	16	17	14	17	18	18	16	18	17	19	20	18	20	18	19	19	19	20	20	20	22	20	22	20	24	24	23	24	24	25	23	23	25	25	25	25	25	25	26	26	27	27	28	28	27	28	25	25	26	26	28	27	27	29	27	29	27	29	30	29	31	31	33	31	32	32	32	34	33	33	34	0	1	1	2	8	1	9	3	1	5	1	14	8	1	1	1	11	4	2	2	15	6	4	17	7	6	15	11	14	2	25	35	22	29	11	43	31	4	14	25	31	37	3	33	6	18	18	2	6	39	40	41	30	30	23	30	26	15	26	49	15	15	18	43	33	61	43	61	4	26	19	14	28	39	40	62	62	61	64	68	61	26	79	90	42	64	39	59	59	55	90	58	32	71	51	90	28	70	68	11	74	82	51	48	86	16	4	82	84	76	85	1	2	2	4	1	5	1	1	2	1	4	1	1	3	4	6	1	3	4	6	1	1	1	1	3	4	1	4	3	4	1	1	2	1	2	1	1	3	5	1	1	1	4	2	5	3	1	5	4	2	2	1	3	2	4	4	2	5	4	1	5	5	2	4	5	1	5	1	6	5	3	7	6	5	5	3	3	1	3	1	3	7	1	1	4	5	3	2	5	4	1	4	5	5	3	1	8	3	4	11	3	3	7	8	2	10	9	3	2	6	4
31000	-1128.631014779002271	-1127.056586583946228	-1.574428195056049	0.000561495913314	0.000141331077109	0.251704551641288	0.317349257823470	0	3	5	9	5	7	7	7	5	9	9	9	8	10	12	10	10	13	12	12	13	13	11	14	15	13	11	14	14	13	15	14	14	14	16	15	16	17	16	14	15	17	14	17	16	18	16	18	17	18	20	18	20	17	17	19	20	19	19	21	21	20	22	21	23	23	24	24	25	26	23	24	26	27	25	24	26	23	26	26	28	26	27	27	26	28	26	26	26	25	28	25	27	29	26	28	30	28	30	30	31	28	33	32	31	31	33	32	34	32	34	0	1	1	13	2	9	9	5	1	9	2	7	1	2	16	7	3	13	14	7	11	8	7	8	30	14	1	9	23	4	14	13	17	21	30	1	43	23	18	30	24	18	23	40	32	35	3	43	28	23	24	24	50	24	24	30	26	2	49	56	11	18	28	9	40	34	63	48	43	51	43	30	90	76	33	30	76	43	18	76	50	38	89	78	53	78	78	50	28	32	53	28	38	63	20	89	37	32	64	63	57	82	31	99	91	81	81	88	102	85	69	1	2	3	1	1	1	1	2	2	2	3	1	4	4	1	1	3	4	1	3	1	3	2	5	1	1	5	4	2	3	2	3	2	1	2	8	1	5	2	1	1	2	2	2	1	1	5	2	1	4	4	2	1	1	1	3	3	8	1	1	6	5	4	6	5	5	1	2	5	4	7	7	1	1	6	4	1	5	7	1	5	5	1	2	3	2	1	4	4	3	5	6	3	3	6	1	8	6	4	4	7	1	9	1	2	2	3	3	3	3	4
31500	-1154.509730500137493	-1152.865445362412174	-1.644285137725267	0.000551200531732	0.000122539581404	0.222313975313358	0.326012181827240	0	3	5	6	7	8	7	5	5	10	5	8	8	8	11	10	10	14	12	9	13	12	12	14	14	13	13	14	14	12	15	14	13	13	15	15	16	17	16	15	16	17	17	17	17	17	17	16	16	18	19	19	20	19	19	18	20	19	20	19	22	21	22	21	24	22	23	24	25	26	22	24	26	27	25	25	26	24	26	25	27	27	27	28	27	28	25	27	27	24	28	27	27	28	27	29	29	29	29	30	31	30	31	32	32	28	31	33	33	32	33	0	1	1	8	9	9	11	1	2	5	1	1	5	1	2	4	5	4	7	8	12	9	8	13	16	3	23	9	34	6	21	19	15	7	8	16	31	22	26	15	34	31	39	33	11	11	9	22	28	9	31	46	15	20	32	18	16	34	49	46	37	40	28	46	51	28	66	41	18	26	35	50	68	69	57	64	34	21	23	64	53	50	71	52	78	76	32	78	61	50	58	66	21	61	69	88	52	34	18	91	87	85	85	96	100	36	73	87	102	81	14	1	2	2	1	1	2	1	3	2	1	3	3	1	5	4	2	1	3	2	2	2	3	4	3	2	4	1	5	1	2	2	1	1	3	5	5	1	3	1	3	2	1	1	3	6	4	7	2	1	4	2	1	4	3	2	1	5	4	1	1	4	2	5	2	3	6	1	4	5	10	3	3	2	1	3	1	6	6	6	2	3	3	3	3	2	2	6	2	3	3	6	4	7	3	1	1	4	9	8	1	3	1	2	2	1	6	1	4	2	3	11
