step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
16000	-767.575925850312160	-766.069118491297559	-1.506807359014579	0.000434738182412	0.000126070133129	0.289990937602820	0.409013784014388	0	2	1	4	5	5	7	9	10	11	11	11	10	13	13	13	15	13	15	15	15	14	18	17	17	17	15	19	16	16	16	16	16	19	17	17	17	19	17	19	19	20	19	19	19	21	24	21	22	24	24	21	25	23	25	25	28	27	28	28	29	30	25	29	29	31	32	32	31	32	33	34	32	34	35	33	34	35	35	37	38	39	40	0	1	1	1	1	1	1	5	1	8	2	7	8	12	10	7	15	4	15	14	22	7	31	27	22	21	8	11	27	19	17	12	18	17	31	8	22	33	11	14	33	27	33	12	36	26	19	33	45	46	28	42	49	14	21	46	63	56	53	40	54	41	46	53	9	49	60	59	56	69	49	59	49	59	70	61	59	76	59	78	58	75	77	1	2	1	2	2	3	3	2	4	1	3	2	1	1	1	3	1	4	1	1	1	3	1	2	1	1	3	4	1	1	1	2	2	2	1	3	1	2	2	3	1	3	2	5	1	1	3	3	1	2	2	1	1	6	5	3	3	1	1	4	4	5	2	2	12	4	2	2	2	1	9	3	5	2	2	2	2	1	4	1	5	2	3
16500	-799.653136749634200	-797.924961794471301	-1.728174955162953	0.000400166610892	0.000078097523648	0.195162518617339	0.364767378215076	1	3	2	4	6	4	7	9	10	10	10	11	11	12	13	14	14	12	15	14	15	14	18	18	17	17	15	18	17	17	16	16	15	19	16	17	18	19	19	20	18	18	20	20	19	22	24	21	23	23	22	22	24	24	24	24	27	28	27	28	29	30	27	29	30	33	33	32	31	31	33	35	33	34	35	33	33	37	36	37	39	39	39	0	1	1	3	2	1	4	4	2	4	5	4	5	9	13	12	6	11	14	14	22	6	36	10	13	7	14	26	9	12	9	33	5	35	9	18	14	8	19	37	35	12	24	32	29	45	43	33	27	20	45	43	22	11	8	13	54	45	50	57	57	17	46	58	17	64	69	64	62	40	45	56	50	66	76	62	53	75	59	76	58	75	66	1	2	1	1	2	2	2	2	3	4	2	4	3	1	1	1	4	1	3	1	1	5	1	3	2	5	2	1	4	3	3	1	5	2	3	3	3	5	2	1	1	2	1	2	1	2	2	3	6	4	2	1	4	6	7	7	1	4	2	1	1	8	2	1	8	3	1	2	1	5	6	6	7	1	1	2	5	1	4	2	6	2	3
17000	-743.179882316951648	-741.500122393193692	-1.679759923757925	0.000367716604484	0.000077206928604	0.209963128296292	0.404727644907280	-1	3	1	5	5	6	7	9	12	11	12	10	11	14	12	13	14	15	13	15	16	15	18	16	17	17	15	18	17	16	16	16	14	20	16	19	19	19	19	19	19	21	20	20	19	21	23	22	23	24	21	23	25	22	25	24	28	25	25	27	30	30	28	30	29	33	32	32	31	32	33	34	31	35	36	33	33	37	35	36	39	39	40	0	1	1	1	1	5	2	4	2	6	2	4	8	4	4	8	12	33	12	33	13	10	15	12	14	20	12	32	19	15	14	16	8	8	33	23	11	19	14	20	21	21	21	21	12	17	43	33	12	27	37	23	21	23	14	21	55	11	27	53	34	34	21	56	37	73	56	73	61	56	41	73	62	72	69	69	49	65	66	69	50	75	79	1	2	1	2	2	1	2	2	6	3	4	3	1	5	3	2	2	1	2	1	3	2	4	3	1	1	2	1	3	2	1	2	3	7	1	1	5	4	2	2	2	3	2	2	5	3	2	4	6	4	1	3	4	2	5	5	2	5	5	2	6	5	7	3	4	1	5	1	1	5	6	2	1	1	2	1	4	5	1	3	8	1	3
17500	-741.101050244070393	-739.372902849191519	-1.728147394878923	0.000372632991322	0.000072726916165	0.195170362953281	0.384890039974295	-1	2	1	3	6	5	7	9	10	9	11	11	12	13	13	12	13	14	14	14	15	13	18	17	16	17	14	19	17	17	15	16	16	19	18	19	18	18	17	19	19	19	19	20	20	21	23	21	22	23	24	24	23	23	25	25	26	27	28	26	30	30	27	29	29	33	32	32	30	30	33	32	32	34	35	34	31	37	37	36	40	39	40	0	3	1	1	1	1	2	7	8	7	9	7	10	12	2	6	11	12	12	16	13	5	17	7	22	10	9	11	33	19	12	9	12	35	9	24	20	16	27	14	15	19	6	35	13	40	41	44	10	21	50	27	27	16	41	26	50	55	45	51	51	37	53	41	57	77	70	59	57	57	58	55	45	72	69	70	59	67	66	69	79	75	66	1	1	1	2	3	3	3	1	1	1	1	2	1	1	6	4	1	1	1	1	2	2	3	5	1	4	3	3	1	2	2	4	3	1	2	1	2	3	1	2	3	3	5	1	4	1	1	1	5	4	1	8	6	6	2	3	2	1	3	1	2	6	2	4	2	2	1	1	2	2	4	3	6	1	3	3	2	3	1	4	2	2	3
18000	-693.945775769087049	-692.253989593961364	-1.691786175125731	0.000267440265029	0.000055115141932	0.206083934018670	0.423261857172975	0	3	2	4	6	6	8	8	11	10	9	11	11	13	10	13	12	14	15	14	14	14	17	17	15	15	15	18	17	15	15	16	15	18	18	19	18	18	19	19	18	20	17	20	20	21	23	20	23	21	24	24	25	22	25	25	26	26	27	27	27	29	28	31	28	31	32	32	29	31	34	33	32	34	34	33	32	36	35	37	39	40	41	0	1	1	1	2	3	5	2	10	6	6	2	4	10	8	9	11	9	15	8	13	17	9	25	9	14	13	11	17	17	16	22	16	8	22	12	14	30	22	14	20	19	12	16	13	20	43	25	10	27	40	43	27	37	50	25	45	55	54	51	51	54	60	53	56	62	69	53	56	69	46	66	55	73	76	69	53	76	66	78	66	80	79	1	2	1	2	1	3	1	3	1	1	1	3	2	1	1	1	2	2	3	2	2	1	2	1	4	1	2	4	2	1	1	1	1	4	2	2	4	1	4	3	2	3	2	4	5	5	3	3	6	3	3	5	4	3	2	5	3	1	2	2	2	4	1	2	1	1	2	4	2	1	8	1	3	1	1	2	3	1	2	1	3	1	4
18500	-746.455677535569407	-744.869594121107070	-1.586083414462345	0.000312217968054	0.000076877086936	0.246228900327187	0.441147862153064	0	2	1	3	4	6	7	10	11	11	11	10	11	11	13	13	14	15	14	14	15	13	19	16	17	17	16	18	16	17	16	15	17	19	18	19	19	17	19	19	17	20	20	20	18	21	24	21	20	22	23	23	24	23	26	24	27	27	27	27	28	30	28	27	30	32	32	32	31	31	34	34	29	32	35	34	33	36	36	37	39	39	38	0	1	1	2	2	5	5	2	6	6	6	2	2	12	12	11	9	15	9	9	6	11	25	13	12	21	13	31	13	10	22	22	16	10	33	12	13	10	33	25	27	19	12	24	10	40	34	24	27	21	21	37	27	50	49	46	12	55	53	56	53	58	56	55	51	51	61	64	65	51	53	77	55	73	65	69	68	67	64	76	53	75	57	1	2	1	1	1	1	1	4	2	2	1	2	4	1	1	1	1	2	1	2	3	1	2	1	2	2	2	1	2	3	1	2	2	4	1	4	6	4	1	2	1	3	4	2	3	1	4	2	2	2	5	2	4	1	2	2	11	1	1	1	2	2	3	1	3	5	3	3	1	5	5	1	2	2	2	2	1	2	3	2	6	2	7
19000	-711.252070619009032	-709.604975132525965	-1.647095486483025	0.000351555719245	0.000077792844571	0.221281692523094	0.452060496250635	1	2	2	4	5	6	6	10	12	11	12	11	11	14	12	14	15	14	15	15	14	15	17	17	17	16	15	18	17	14	16	15	15	19	17	18	18	18	17	19	20	20	19	21	19	21	24	20	23	24	23	23	24	24	23	25	27	27	27	28	28	29	27	30	29	31	33	31	32	30	32	34	31	34	34	35	34	37	36	37	39	39	41	0	1	1	2	4	2	2	5	2	4	10	4	6	13	13	11	11	11	30	21	9	8	17	33	17	8	21	26	9	15	32	8	8	11	26	18	21	19	33	20	12	14	12	33	9	45	34	12	37	27	46	29	12	27	37	45	26	55	45	26	54	59	51	58	61	50	65	57	61	57	49	64	53	64	67	60	64	75	74	76	64	80	60	1	1	1	1	1	2	1	3	4	2	1	5	3	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	4	1	1	2	2	3	1	2	1	2	1	3	4	3	6	3	3	1	3	4	2	4	1	3	4	7	3	3	5	2	5	9	2	1	2	1	1	3	1	2	3	1	6	2	3	2	1	2	3	1	1	1	5	1	7
19500	-717.862596040183575	-716.223667441681300	-1.638928598502328	0.000364410081525	0.000081740570443	0.224309300391869	0.414510656609222	0	1	1	5	4	5	8	8	11	10	11	10	10	13	14	12	14	11	14	14	15	15	17	16	16	16	14	19	17	16	17	17	16	18	17	20	19	15	17	20	19	19	18	21	19	21	23	21	22	24	23	22	24	24	24	24	28	26	27	27	30	29	29	30	30	33	32	32	31	30	33	34	31	33	36	34	34	37	35	36	39	40	41	0	1	1	2	2	1	2	2	4	2	8	7	7	12	6	2	5	12	11	14	9	12	22	11	21	11	16	11	11	19	33	24	21	23	11	25	20	11	22	45	27	19	15	22	27	21	43	28	17	41	37	9	16	37	9	17	53	45	45	46	60	50	53	62	51	73	61	62	51	56	37	73	62	73	69	59	73	69	68	69	72	78	66	1	1	1	2	2	3	4	4	4	6	2	1	1	1	4	5	5	1	1	1	2	2	1	2	1	2	1	4	3	1	1	1	1	1	3	2	3	2	1	1	2	3	1	2	2	3	3	1	2	3	3	5	6	3	6	3	2	4	6	2	2	3	2	1	5	1	1	1	4	4	6	2	1	1	3	4	2	3	1	3	2	1	3
20000	-726.826313284785670	-725.229306446453734	-1.597006838331890	0.000301699523345	0.000072808701068	0.241328525351682	0.364329955124455	0	2	2	4	4	5	7	8	10	11	11	8	11	13	13	12	13	15	15	14	16	15	17	17	17	13	15	17	17	16	16	17	17	19	15	19	18	16	18	19	20	19	19	20	18	20	24	22	23	24	21	23	23	23	25	25	28	28	28	27	30	30	27	29	28	30	32	32	31	31	32	33	33	35	36	34	33	36	34	37	39	38	40	0	1	1	2	2	2	6	5	2	4	5	2	8	8	4	9	5	4	9	8	12	17	20	22	15	12	10	12	15	9	22	11	8	23	17	21	15	17	11	26	37	19	15	21	15	8	28	44	26	11	40	28	20	45	54	50	56	28	28	56	57	14	51	45	26	58	46	58	46	50	54	66	66	72	70	69	66	76	77	67	79	75	79	1	1	1	1	2	2	1	2	3	3	3	3	1	3	3	1	3	4	2	3	4	1	2	1	2	2	2	6	2	3	1	2	3	1	1	1	2	2	4	3	1	2	5	1	2	6	2	1	5	8	2	3	5	2	2	1	2	4	6	1	2	8	3	6	8	1	4	2	5	2	4	3	2	1	2	3	1	1	1	3	2	1	2
20500	-742.173786932277608	-740.447826659334851	-1.725960272942750	0.000341938371128	0.000066949762603	0.195794822270999	0.422605552086144	0	2	2	4	5	5	7	9	11	7	11	11	12	14	13	14	15	14	15	12	14	14	19	17	17	17	16	18	16	17	15	16	17	19	17	18	17	17	18	19	20	19	20	20	19	21	21	20	22	23	22	24	24	23	25	25	27	28	27	27	29	29	28	31	26	33	32	31	32	32	33	34	33	33	35	34	33	37	37	38	39	40	40	0	1	1	2	2	1	2	7	5	2	8	10	6	7	10	11	7	10	12	8	9	11	16	19	15	20	18	22	13	11	18	11	32	19	15	29	21	19	31	20	27	17	29	9	27	24	34	24	17	37	21	34	37	37	40	10	50	50	40	40	65	41	51	50	46	53	51	62	51	65	50	77	68	68	76	70	68	75	77	76	73	70	79	1	1	1	1	2	3	2	2	2	2	1	3	4	2	3	2	4	4	2	2	1	2	2	1	3	2	1	1	3	2	1	2	1	2	2	1	1	1	2	4	3	2	3	4	1	2	1	1	4	4	5	4	3	3	2	6	2	4	5	5	1	4	3	5	1	4	5	1	7	2	4	1	1	1	1	2	1	1	2	3	2	4	2
21000	-737.793883189451890	-736.134308422051390	-1.659574767400549	0.000423207392735	0.000091757353388	0.216814155335462	0.427975564536854	-1	2	1	4	5	6	7	9	11	10	11	11	12	14	13	13	13	14	15	13	15	14	19	15	17	15	16	18	18	15	16	15	16	19	16	19	18	19	18	18	20	20	20	20	18	21	23	21	23	23	21	22	23	24	26	25	25	28	28	27	29	30	28	30	29	32	32	32	31	31	33	34	32	33	36	35	31	36	37	37	38	39	40	0	1	1	2	2	4	6	4	4	6	8	5	6	8	11	11	11	12	6	12	20	17	32	16	10	20	21	32	14	10	8	12	10	13	13	10	27	18	22	9	40	30	11	9	9	31	19	35	27	37	10	23	51	36	36	50	50	37	54	45	50	59	56	51	60	62	65	62	60	65	55	37	54	54	76	70	54	70	66	69	58	75	74	1	1	1	1	2	1	1	2	3	2	1	2	3	2	1	1	2	1	6	2	1	1	3	1	4	2	1	1	3	2	4	3	3	3	2	4	2	3	2	4	1	2	4	4	3	3	4	3	3	3	5	1	1	3	2	1	1	5	2	4	3	1	1	5	1	1	3	1	3	1	4	9	3	3	1	2	3	3	3	2	5	1	3
21500	-654.642281449216284	-652.924047136466925	-1.718234312749416	0.000366254581505	0.000072530147693	0.198032055723354	0.498902857568417	0	2	2	4	4	3	6	10	12	10	12	11	11	14	13	13	15	14	15	14	14	14	17	16	17	16	15	17	17	14	15	16	15	20	17	19	18	17	19	19	19	20	18	20	19	21	23	21	22	23	23	24	25	23	25	25	27	28	27	25	30	29	28	30	29	32	32	30	30	32	34	34	32	34	36	34	34	37	36	36	39	39	40	0	1	1	1	2	2	6	1	13	4	2	4	4	6	9	9	9	9	15	13	9	8	9	19	27	20	11	33	10	4	22	22	16	23	16	11	14	11	38	30	12	19	29	16	21	41	11	14	10	41	27	11	51	45	45	49	56	50	53	14	65	59	56	45	57	68	69	55	65	69	53	59	58	68	76	67	66	80	77	76	77	75	73	1	1	1	2	1	1	2	4	1	2	3	3	2	5	1	1	1	1	2	1	1	2	2	1	1	1	3	1	3	4	1	1	1	2	2	3	3	4	1	3	3	2	1	3	2	1	6	3	6	2	5	5	1	2	3	1	1	3	2	5	1	1	1	5	1	1	1	1	1	1	5	5	2	1	1	1	1	1	1	1	2	2	4
22000	-713.048261605946209	-711.524861612634140	-1.523399993312053	0.000269502124132	0.000075287773195	0.279358737663830	0.536420461653716	0	3	2	5	4	5	7	10	11	9	11	11	11	13	13	13	14	15	14	15	15	14	18	17	17	16	15	16	17	17	16	16	16	18	17	20	18	18	17	20	19	19	19	20	19	20	20	21	22	22	23	24	24	23	26	25	27	25	26	26	29	29	28	31	30	32	33	32	31	32	33	31	31	34	34	34	33	36	36	38	38	38	39	0	1	1	1	1	1	4	6	10	6	10	2	8	10	4	9	10	15	8	13	9	11	15	33	15	17	14	16	11	19	16	22	16	13	17	14	26	15	22	17	14	8	34	16	14	21	11	24	27	45	14	43	37	37	54	40	56	49	54	40	56	54	60	50	61	62	69	50	57	56	62	62	55	66	70	70	66	75	71	75	77	78	79	1	1	1	2	3	3	1	2	1	2	1	4	1	3	2	1	2	1	2	2	2	1	2	1	2	1	2	2	3	2	2	1	2	3	1	4	1	2	1	3	4	5	1	4	3	3	4	2	3	2	5	4	4	3	2	2	1	1	2	3	3	4	1	3	1	2	1	5	1	4	2	1	2	1	1	1	1	1	2	1	2	1	2
22500	-758.251750063009695	-756.675616161409494	-1.576133901600157	0.000313763334265	0.000078718960058	0.250886421264607	0.416459700472595	-1	1	1	5	6	5	7	10	8	10	11	9	11	12	14	13	13	14	11	15	14	14	18	18	18	16	15	18	17	17	16	16	15	19	17	20	19	18	19	19	20	19	19	20	18	20	24	20	22	24	23	24	24	23	26	24	26	27	28	27	29	29	29	29	28	32	32	32	30	30	33	35	32	33	36	34	34	36	35	38	39	39	39	0	1	1	3	2	1	4	2	2	12	2	4	6	9	14	13	4	12	6	18	4	13	22	6	26	9	17	21	17	17	12	13	14	31	32	17	13	8	6	13	37	18	6	35	14	24	21	9	17	49	26	48	49	37	53	46	51	39	49	46	65	59	51	54	51	59	69	11	60	21	53	66	59	59	67	67	62	76	47	65	73	78	74	1	1	1	2	2	3	1	6	4	1	5	3	3	3	2	1	3	2	3	1	5	2	2	6	1	4	1	2	2	3	5	3	2	1	1	4	4	3	6	3	1	2	6	2	3	1	6	6	3	1	3	2	2	2	1	2	2	3	2	4	1	1	3	3	2	2	1	11	1	7	5	2	2	2	2	1	2	1	6	5	3	2	2
23000	-764.679779158123438	-763.152543553992132	-1.527235604131296	0.000369054286746	0.000102240294432	0.277033211923756	0.427978465534264	0	2	2	5	6	3	8	10	12	10	11	11	12	14	14	13	13	14	14	15	14	15	18	18	15	17	16	18	17	17	16	17	15	18	16	18	18	17	19	19	17	20	19	20	19	21	23	22	21	22	23	23	25	23	25	25	28	26	27	28	29	29	27	29	29	32	32	31	31	30	33	33	33	34	34	33	32	36	36	36	38	40	40	0	1	1	2	2	2	6	4	5	2	8	7	8	12	7	12	10	17	12	11	9	11	8	27	8	17	5	17	25	10	22	16	11	22	17	15	12	33	32	29	9	38	23	27	8	40	43	24	10	37	49	43	20	10	37	45	49	37	58	49	26	55	53	59	9	59	57	45	61	37	77	64	58	71	67	67	64	67	77	67	74	78	72	1	2	1	1	2	1	2	2	3	3	1	1	1	1	3	2	2	1	1	2	1	2	4	1	1	3	4	1	2	3	1	2	2	2	1	2	3	2	1	1	3	2	1	2	4	1	2	3	6	2	1	3	5	7	3	3	5	4	1	2	6	2	1	1	8	3	1	7	1	8	1	3	3	1	1	1	1	2	3	2	3	2	3
23500	-712.117795722679830	-710.555222742584874	-1.562572980094926	0.000335804337668	0.000086489753909	0.257559966347857	0.370676344494109	1	3	2	5	4	6	5	10	11	9	12	11	8	12	13	13	15	14	15	12	15	15	18	17	17	16	16	17	17	17	17	14	14	19	16	20	18	17	19	20	19	19	19	19	19	22	24	21	23	23	23	23	24	23	26	22	27	27	27	26	29	29	28	31	29	30	32	32	31	32	32	34	32	32	36	34	33	36	36	37	39	39	41	0	1	1	2	2	3	2	5	1	4	6	10	2	6	8	11	12	14	10	8	13	16	21	33	9	13	8	15	12	6	33	8	8	30	16	30	17	19	17	14	30	25	23	24	23	14	43	44	21	37	30	43	9	30	50	23	53	45	54	51	57	50	57	58	56	45	69	62	65	56	55	59	54	62	76	67	64	76	55	75	68	80	71	1	1	1	1	1	3	1	3	4	3	2	1	2	3	2	1	3	1	2	1	3	1	3	1	4	4	5	3	2	6	2	2	2	2	2	2	1	2	2	5	1	1	1	1	1	5	4	2	4	3	4	2	7	2	2	2	1	4	2	2	1	3	1	2	3	7	1	2	1	5	3	4	6	1	1	1	1	1	4	1	5	1	4
24000	-712.353657821481534	-710.692570928437817	-1.661086893043717	0.000370212109099	0.000080071434256	0.216285292372339	0.465555541328117	0	3	2	4	5	5	7	9	12	10	12	10	11	13	14	13	15	14	13	14	15	14	18	16	17	17	16	19	18	16	16	16	16	18	18	19	19	18	19	19	18	20	18	18	19	21	24	22	22	22	24	23	24	23	23	26	27	28	26	28	29	29	28	30	29	32	31	30	32	31	32	35	33	35	34	35	33	36	37	38	39	39	40	0	1	1	3	1	3	5	7	10	2	8	2	8	6	10	8	16	6	10	13	13	9	16	22	12	12	10	22	12	19	22	12	22	16	32	8	9	30	18	27	10	10	16	16	18	27	29	28	21	26	26	42	37	21	21	29	26	26	53	46	46	56	46	59	57	58	51	58	70	57	59	68	68	66	51	75	68	76	74	70	77	78	73	1	2	1	1	2	2	1	1	2	2	3	3	1	3	2	2	1	4	1	1	3	1	2	1	4	4	3	3	4	1	1	3	1	3	1	3	3	1	2	1	3	6	3	2	2	3	2	1	3	3	4	2	3	4	4	6	3	5	1	3	3	1	3	2	1	2	5	1	1	2	3	3	2	1	5	1	2	1	2	3	3	1	3
24500	-653.762173206819853	-651.977185890633109	-1.784987316186778	0.000281162485490	0.000050659947327	0.180180322557665	0.527794183686428	0	3	2	3	6	5	8	10	12	9	12	10	10	12	13	13	15	14	15	14	15	14	19	17	18	17	14	19	18	14	16	17	15	18	18	18	18	18	18	20	20	21	20	20	20	21	23	22	23	23	24	22	22	22	25	25	26	27	26	27	29	29	28	30	29	32	31	31	32	31	34	34	32	35	35	33	34	37	36	36	39	39	39	0	1	1	1	4	1	2	2	6	5	10	2	6	6	12	12	16	11	14	8	13	8	17	16	18	13	8	39	11	9	14	22	16	26	22	26	8	19	22	37	26	30	23	14	21	26	43	44	37	45	40	43	27	27	49	26	51	55	55	14	51	55	56	59	51	62	61	49	67	65	53	73	55	66	70	67	66	76	72	76	77	75	72	1	1	1	1	2	1	1	3	3	1	1	3	2	5	1	2	1	1	1	2	2	2	2	2	2	3	1	1	3	1	2	1	1	1	2	1	4	3	2	1	2	5	1	3	2	2	2	1	2	1	2	1	3	4	1	3	1	1	1	8	2	3	2	3	2	2	2	5	1	1	6	1	2	2	2	2	1	2	1	1	3	3	2
25000	-646.094141300110550	-644.465945135446191	-1.628196164664357	0.000284648695962	0.000065019804529	0.228421227470112	0.537507156336617	-1	3	1	4	5	6	8	9	12	11	11	11	11	13	13	13	13	13	14	15	15	14	19	17	17	17	15	19	17	16	16	16	15	19	16	20	19	16	19	18	20	19	20	18	19	21	22	21	23	23	23	23	25	23	25	26	24	28	28	27	29	28	29	30	29	31	32	33	31	31	33	35	31	32	33	33	32	37	36	35	39	40	40	0	1	1	1	2	2	5	5	4	8	8	8	8	8	12	12	8	11	8	10	22	8	29	33	9	9	14	26	12	9	22	16	17	25	11	14	27	19	17	9	40	38	34	22	27	21	43	35	45	26	40	47	49	45	50	26	51	53	49	51	51	55	56	50	51	59	61	66	65	65	49	74	59	59	70	65	55	80	71	75	79	78	71	1	1	1	2	1	2	1	1	4	1	1	1	1	1	1	1	3	1	2	2	1	2	2	1	3	3	1	1	3	3	2	1	1	1	3	3	2	2	4	2	1	1	1	2	2	3	1	2	2	3	2	1	1	3	2	5	1	2	2	3	3	1	2	3	3	1	1	2	1	1	3	1	1	2	1	2	3	1	1	1	2	2	4
25500	-676.350864719773767	-674.740122378716251	-1.610742341057492	0.000347656307650	0.000081858287693	0.235457507578239	0.548235097409634	0	2	1	4	6	5	7	10	9	9	12	10	12	13	13	12	13	14	14	14	16	14	18	17	16	16	14	18	16	17	16	16	16	19	17	18	18	18	19	19	19	20	19	20	20	22	23	21	23	23	22	23	25	24	25	25	26	27	28	28	29	29	28	31	28	32	32	31	31	32	33	35	31	35	34	34	34	37	37	36	39	38	41	0	1	1	3	4	4	6	2	5	6	10	4	6	9	8	9	16	9	8	9	10	8	18	27	14	13	9	29	12	12	16	22	11	29	14	27	27	12	14	20	14	15	11	27	27	45	34	35	37	37	20	43	50	50	13	46	46	37	54	55	57	54	46	62	56	73	69	62	61	69	73	66	59	77	70	67	66	76	72	75	72	70	64	1	2	1	1	1	1	1	3	2	2	1	3	3	3	2	1	1	3	2	2	2	2	2	2	2	2	3	1	4	3	1	1	1	1	3	2	2	3	3	3	3	2	3	2	3	1	2	2	3	2	4	2	1	1	7	2	2	4	2	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	5	5
26000	-632.450359542302635	-630.780807634821372	-1.669551907481230	0.000335536074934	0.000071594114998	0.213372332652029	0.562764965778192	0	3	2	3	4	5	8	8	11	11	10	9	10	12	13	13	14	15	14	14	16	14	18	17	16	16	15	18	17	16	16	16	16	20	17	19	18	18	19	20	20	20	19	20	18	22	22	20	22	22	23	21	24	20	24	25	27	26	26	26	29	28	29	30	29	32	32	32	30	32	32	34	32	33	34	34	33	37	36	38	39	40	39	0	1	1	1	2	5	2	5	11	13	8	8	8	8	10	11	11	9	15	8	17	16	18	22	12	11	17	25	31	19	22	17	17	29	32	23	21	30	24	27	21	30	12	23	20	40	52	23	54	37	26	43	49	37	21	46	56	53	50	56	56	53	60	58	57	59	61	55	61	69	58	71	50	59	70	70	59	75	72	78	72	78	79	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	3	2	1	2	1	3	3	1	1	1	1	2	2	1	2	1	1	2	1	1	2	3	2	4	1	2	1	1	2	1	2	4	1	1	1	4	2	1	1	2	1	2	2	2	2	1	2	2	3	1	1	3	1	4	3	1	1	3	1	2	1	3	3	2
26500	-751.559379590354297	-749.940940938036420	-1.618438652317901	0.000410302314389	0.000095312872996	0.232299135670699	0.438493568681987	0	2	2	5	5	6	7	9	11	11	10	10	11	13	14	13	13	14	13	13	15	15	18	17	17	16	14	19	16	17	15	16	16	19	17	17	17	19	16	20	20	19	20	19	19	20	23	22	21	23	24	22	24	23	25	26	27	27	27	26	29	28	29	30	28	32	31	32	31	31	33	34	31	34	35	35	33	37	36	38	39	38	40	0	1	1	2	1	1	2	7	2	7	2	7	4	12	8	10	13	19	11	8	15	14	18	16	14	11	20	23	11	11	8	16	11	12	16	15	10	19	14	37	12	15	11	22	21	37	22	41	46	49	10	23	46	27	49	45	60	50	56	41	60	55	56	50	57	58	65	59	65	56	62	55	54	73	70	70	68	67	77	78	74	75	79	1	1	1	1	4	3	3	2	5	3	4	1	2	2	2	1	1	1	1	1	1	1	2	2	2	3	1	1	2	4	3	1	2	4	2	1	3	3	1	1	7	2	5	1	2	2	5	1	1	2	5	3	2	5	2	3	1	3	1	2	1	2	1	5	1	2	2	2	2	1	3	4	4	2	2	1	1	2	1	1	3	1	2
