step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
24000	-518.495378999873878	-516.930425818368917	-1.564953181504965	0.000098124769973	0.000025155257365	0.256359911687520	0.642797000653916	0	2	1	2	2	2	4	1	3	3	5	4	4	4	4	4	5	5	5	5	7	6	7	6	5	6	6	6	6	6	6	8	7	7	7	7	8	7	7	8	8	8	7	8	5	8	8	8	9	9	8	9	8	9	10	8	9	9	9	9	10	7	9	11	13	11	12	10	11	12	11	10	12	10	10	12	13	12	13	13	11	13	14	15	17	14	17	16	14	14	13	15	16	16	15	14	15	15	15	14	16	16	18	17	18	19	21	20	0	8	1	1	1	8	8	1	5	4	7	8	2	9	9	9	12	9	7	12	20	12	2	18	16	16	45	15	11	20	25	12	20	26	27	27	29	11	30	29	21	22	12	24	14	29	29	39	32	27	22	46	27	37	58	62	38	38	47	21	48	19	56	58	81	72	59	40	24	75	61	59	36	59	54	71	76	72	50	53	74	78	76	69	84	69	76	69	65	0	75	82	82	95	71	0	0	0	90	75	92	89	101	84	101	102	108	0	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	4	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	1	1	2	1	2	2	2	2	1	1	4	1	1	1	1	1	3	2	1	1	2	3	2	2	3	4	1	1	2	2	2	1	2	1	1	1	1	3	1	2	2	2	2	3	1	1
24500	-619.743017987736266	-618.206050739804027	-1.536967247932202	0.000123196529969	0.000033427413220	0.271334048360897	0.552632426154701	-1	2	0	1	2	3	4	1	3	3	5	4	4	4	4	4	3	5	5	5	7	6	7	5	5	7	6	6	6	6	6	8	7	7	7	7	9	6	6	8	9	8	7	7	8	8	8	7	9	9	8	9	9	9	10	9	9	9	9	10	10	8	10	11	13	10	11	11	11	13	10	8	13	11	11	9	12	12	12	11	13	13	14	14	15	14	17	15	14	14	13	14	14	15	14	14	14	13	16	16	16	16	17	18	18	19	21	20	0	8	1	3	8	5	2	1	5	5	2	17	8	17	17	9	8	13	6	8	12	12	4	15	16	25	13	5	10	19	25	22	13	28	27	27	23	20	7	39	33	22	20	17	36	29	38	22	20	36	21	23	27	51	47	62	47	20	22	21	48	38	56	62	74	38	55	40	36	54	20	11	80	59	58	22	76	64	45	53	74	78	60	80	84	73	77	69	82	0	75	82	82	76	71	0	0	0	97	91	92	93	92	88	101	89	108	0	1	1	1	1	1	1	2	2	1	1	2	1	3	1	1	1	2	1	2	3	1	2	4	1	1	1	2	1	1	1	1	2	3	1	1	1	2	1	2	1	2	2	1	4	1	2	1	1	2	2	1	2	2	1	2	1	1	3	2	2	2	2	1	3	2	3	1	2	2	2	4	2	2	1	1	1	2	1	2	1	2	1	3	2	1	1	4	2	1	1	2	1	1	3	2	1	1	1	1	2	1	1	3	3	2	2	1	1
25000	-511.309265209909029	-509.776287785665772	-1.532977424243259	0.000079157135545	0.000021660305205	0.273636799210442	0.682480702220464	0	2	1	2	2	3	3	3	3	3	5	4	3	4	4	4	6	5	4	5	7	6	4	6	5	7	6	6	5	6	6	8	7	6	6	7	9	6	7	7	8	8	8	8	8	7	8	8	9	9	9	9	8	9	9	8	9	8	9	10	12	9	10	11	12	11	11	10	11	12	11	10	13	9	12	12	13	12	11	12	12	13	14	15	17	14	15	13	14	14	14	15	15	15	15	15	13	15	16	16	16	16	18	15	18	19	20	18	0	3	1	3	3	2	2	2	5	5	19	7	2	2	9	9	7	15	7	12	12	12	13	14	16	24	14	15	19	20	25	22	22	16	14	27	29	29	30	11	33	20	22	35	27	29	38	30	32	36	39	40	24	46	21	38	47	38	47	33	71	56	62	47	74	72	59	40	28	54	22	57	80	38	37	71	76	66	27	69	74	78	76	73	73	69	77	69	82	0	75	82	82	83	76	0	0	0	97	91	92	93	92	69	101	105	108	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	2	2	1	3	1	1	2	1	3	1	2	2	2	2	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	2	4	2	3	1	1	2	2	1	1	1	3	1	2	1	2	1	1	2	2	2	1	1	2	2	2	1	2	1	1	1	2	2	1	1	3	4	2	1	2	1
25500	-519.362596438221431	-517.866062239503890	-1.496534198717543	0.000105162688490	0.000031243228933	0.297094239231902	0.545061881478786	0	2	1	2	2	2	4	3	3	3	5	4	4	4	4	4	4	6	5	2	7	6	7	6	5	7	5	6	6	5	6	7	7	7	7	6	9	7	7	7	9	8	8	8	7	8	8	8	9	9	8	6	9	9	8	8	9	6	9	10	12	10	10	11	13	11	13	11	11	13	10	10	13	11	11	11	13	12	13	13	13	13	14	15	17	14	17	16	14	13	16	15	16	16	15	15	15	15	16	14	16	16	18	18	18	16	20	19	0	1	1	3	3	3	2	2	2	5	7	20	2	9	9	9	8	10	20	1	30	12	13	14	16	18	14	15	11	12	25	30	12	28	36	27	11	19	12	22	43	33	21	27	27	40	58	39	32	36	21	19	45	40	58	58	58	19	55	41	48	56	59	37	74	72	72	40	45	54	48	59	36	57	46	71	76	66	45	50	74	78	76	80	88	79	95	69	82	0	70	89	82	83	83	0	0	0	97	70	92	92	93	84	101	92	108	0	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	3	2	2	2	2	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	1	2	2	2	3	2	1	4	1	3	1	2	1	5	2	1	1	2	1	1	1	2	2	1	1	3	1	3	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1
26000	-578.477900143755846	-577.008761834026359	-1.469138309729535	0.000082364960643	0.000026229627119	0.318456136128623	0.563777431741932	0	2	1	2	2	3	4	2	3	3	5	4	4	4	4	4	5	6	4	3	6	5	6	6	5	7	5	5	6	6	6	7	7	6	7	7	8	6	6	8	7	8	8	8	8	7	8	8	8	9	9	9	9	9	10	8	7	8	9	10	12	10	10	11	13	11	13	11	11	13	10	8	13	11	12	12	13	12	13	13	12	13	14	15	17	13	17	16	14	14	16	15	14	15	15	13	15	14	16	14	16	15	18	18	18	19	21	20	0	3	1	1	1	1	2	1	5	8	19	20	8	9	9	9	13	9	2	8	19	12	2	14	16	18	14	15	19	19	25	21	21	16	27	14	38	19	7	57	39	33	39	36	27	11	46	19	32	45	22	40	36	37	58	29	7	38	72	42	48	29	58	47	74	72	59	40	50	46	48	17	36	72	54	71	76	66	35	69	74	59	76	80	69	36	77	35	82	0	100	82	82	76	77	0	0	0	97	75	92	82	101	84	101	105	108	0	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	3	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	2	2	2	1	2	3	2	2	2	2	3	2	2	2	5	2	3	5	2	2	2	1	1	4	2	1	4	2	2	5	5	2	3	1	1	2	2	1	2	2	1	1	1	1	2	1	1	2	2	2	1	1	1
26500	-543.296546693585356	-541.897960380090922	-1.398586313494404	0.000094251271421	0.000038091047719	0.404143595573806	0.549921983592864	0	2	1	2	2	3	4	3	3	3	5	4	4	3	4	4	6	6	5	5	7	6	7	5	5	7	6	6	4	6	6	7	7	7	7	4	8	7	7	8	9	8	8	8	8	8	7	8	9	9	7	9	9	9	10	9	9	9	9	10	11	9	10	11	13	11	13	10	10	13	11	11	13	10	12	12	13	12	10	13	13	13	14	14	17	14	17	16	14	13	16	15	16	16	15	13	15	15	16	13	16	16	18	18	18	19	21	18	0	3	1	3	3	2	3	2	5	5	2	8	2	5	9	9	13	9	29	12	20	20	13	14	16	16	36	16	2	20	25	12	17	27	27	14	17	11	30	38	33	7	33	27	35	38	11	18	21	36	17	40	45	46	57	47	47	17	37	33	48	38	38	47	38	55	58	29	44	46	48	63	50	59	37	61	61	72	50	69	74	72	71	50	69	44	83	79	82	0	100	82	92	77	83	0	0	0	97	75	92	89	101	86	101	103	108	0	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	3	1	1	2	2	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	2	2	1	3	2	4	1	2	3	1	3	3	1	3	1	1	1	2	1	1	3	2	2	2	5	4	5	2	4	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1
27000	-556.069432872299330	-554.526630557975068	-1.542802314324248	0.000088579357335	0.000023743418324	0.268046856945227	0.612691371500107	0	2	2	1	1	3	3	3	2	3	4	4	4	4	4	3	6	6	5	5	7	6	4	5	5	7	6	3	6	6	6	8	7	7	7	7	9	4	5	8	8	8	7	8	8	8	7	8	9	8	9	9	8	9	8	8	9	9	7	10	11	10	10	11	12	11	13	11	11	12	10	9	13	11	12	12	13	12	13	13	13	13	14	15	16	14	17	16	14	14	15	15	16	16	15	15	15	15	16	16	16	15	16	18	18	19	21	18	0	1	1	1	1	9	2	4	5	5	2	2	8	28	28	9	7	28	11	8	20	13	7	14	16	18	9	9	2	39	25	22	12	18	18	15	46	7	12	11	17	33	20	35	27	47	19	22	32	29	22	11	27	46	47	47	47	11	38	42	71	56	56	58	74	72	66	40	50	54	48	47	35	55	46	71	76	66	50	69	74	78	77	36	73	73	76	79	82	0	75	89	102	83	77	0	0	0	98	75	92	82	92	88	101	105	108	0	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	2	2	1	1	1	1	1	3	1	3	1	1	2	2	1	1	2	1	1	1	4	2	1	1	1	2	1	2	2	1	2	3	2	1	1	1	1	2	3	3	2	1	2	2	2	1	2	2	2	2	2	2	1	4	2	2	2	1	1	3	1	2	1	1	4	3	1	3	2	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	2	1
27500	-570.485057932489099	-568.931616043940380	-1.553441888548760	0.000119993870272	0.000031472523098	0.262284423579889	0.651162555029145	0	2	2	2	1	3	4	1	3	3	5	4	4	4	2	4	6	4	5	5	7	6	7	6	5	6	5	6	6	5	6	7	7	6	7	7	9	7	7	8	9	6	8	8	8	8	8	8	9	9	9	9	9	9	9	8	8	8	9	8	12	10	10	11	13	11	13	9	11	12	10	9	13	12	11	11	12	12	13	12	10	13	14	15	17	14	16	16	14	14	16	15	16	16	14	15	15	15	16	14	16	14	18	17	18	19	21	20	0	8	1	1	1	1	8	1	15	15	12	2	2	15	5	15	20	9	13	12	20	20	30	14	16	16	18	16	11	2	25	12	42	5	34	27	58	19	11	11	42	30	42	36	36	19	29	23	60	27	34	40	27	46	22	38	11	19	57	19	42	56	57	47	81	72	64	11	50	54	38	58	80	81	46	71	76	55	69	69	38	78	76	80	73	73	76	50	82	0	100	82	102	71	77	0	0	0	97	70	92	82	101	73	92	103	108	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	4	1	2	1	2	1	3	1	1	2	1	1	2	2	1	1	2	1	1	2	1	2	1	1	3	1	3	4	2	2	2	2	2	1	3	1	2	2	1	1	1	2	1	1	2	2	1	1	1	2	3	2	1	2	4	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	3	2	1	1	1
28000	-488.525653590588718	-486.998670532574579	-1.526983058014156	0.000074314831888	0.000020598949728	0.277184906496507	0.703067631396115	-1	2	2	2	1	3	4	1	3	2	5	4	4	4	2	4	3	6	4	5	7	6	7	4	5	7	6	6	6	6	6	8	7	7	7	7	9	7	7	7	9	8	8	8	8	7	8	8	9	9	9	8	9	9	10	8	9	7	9	10	10	10	10	10	13	10	12	11	11	12	11	11	13	12	12	12	13	12	13	13	13	13	14	15	17	14	17	16	14	13	15	15	16	16	14	15	15	15	16	16	16	15	18	18	18	19	21	19	0	8	1	8	1	3	17	1	15	5	17	17	2	10	5	15	3	25	3	12	17	20	11	9	14	16	14	16	19	20	25	21	22	16	27	27	46	19	30	29	33	33	21	35	36	19	11	30	32	36	30	40	45	46	57	58	58	11	38	33	48	56	56	59	74	59	72	54	36	47	61	66	50	59	46	71	71	72	50	69	59	78	76	80	73	73	76	79	82	0	75	82	102	95	61	0	0	0	97	75	92	89	101	84	101	105	108	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	2	3	1	1	2	1	1	2	2	2	2	2	1	2	1	1	1	1	2	2	3	1	1	3	2	2	1	2	1	2	1	2	1	2	1	3	1	5	2	1	1	3	1	1	1	2	1	1	1	1	3	1	1	2	2	2	1	2	1
28500	-500.389629895507596	-498.949769738889472	-1.439860156618131	0.000073600982463	0.000025513428733	0.346645219656016	0.678570986285129	0	2	2	2	1	1	3	1	3	2	5	4	4	4	2	3	6	4	2	5	7	6	7	6	4	7	6	5	6	6	6	7	6	7	7	7	7	6	7	8	9	7	8	8	8	8	8	8	9	9	8	9	8	9	10	9	9	9	9	9	12	10	10	10	13	10	13	11	11	12	11	11	13	11	12	12	12	11	13	12	13	13	14	15	16	14	16	15	14	13	15	14	15	15	15	15	15	15	16	16	16	16	17	18	18	19	21	20	0	8	1	1	1	1	4	1	15	5	19	7	8	15	5	15	7	5	8	12	22	20	29	14	16	18	14	9	19	12	25	12	20	16	24	27	17	11	30	29	17	33	20	35	36	37	11	30	32	27	20	40	36	46	58	40	47	38	11	42	71	56	56	57	74	58	64	40	53	46	48	66	80	59	46	71	71	66	69	69	74	78	76	80	84	80	83	79	82	0	75	82	82	83	76	0	0	0	90	91	92	82	102	84	101	105	108	0	1	1	2	2	1	1	1	1	1	1	2	1	3	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	2	3	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	1	2	3	3	2	2	1	1	2	2	1	1	1	2	1	2	2	2	2	1	2	2	2	1	1	2	1	1	1	3	1	1	1	2	1	2	2	1	2	2	1	1	1
29000	-530.405949394174172	-529.017354385927661	-1.388595008246508	0.000084869573756	0.000036019721654	0.424412661220215	0.620866638482152	0	2	2	2	1	2	4	3	3	3	5	4	4	4	2	4	6	5	4	5	6	6	7	6	5	7	6	6	6	5	6	8	7	7	5	7	9	7	7	8	9	8	8	8	8	7	8	8	9	9	9	9	9	9	10	8	9	7	9	10	12	10	10	11	13	10	13	11	11	13	11	11	13	12	11	12	13	12	13	12	11	13	14	15	17	14	16	13	14	13	16	14	15	16	15	15	15	15	16	14	16	16	18	17	15	19	21	20	0	1	1	5	1	5	10	2	15	5	19	2	8	15	5	15	7	9	2	12	12	30	13	16	4	14	16	9	19	12	16	20	17	24	16	35	29	29	30	29	33	33	17	35	16	19	58	30	32	36	46	40	45	46	38	29	58	29	58	42	71	56	56	59	74	57	72	40	44	54	48	66	80	59	55	71	61	72	69	69	59	78	76	73	84	69	77	27	82	0	75	82	82	83	77	0	0	0	98	75	92	93	82	84	82	101	108	0	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	2	2	2	2	2	3	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	3	3	2	1	2	1	2	1	1	1	2	3	1	2	1	2	2	1	2	2	1	1	1	1	3	3	4	2	1	1	2	1	1	1	1	2	1	2	1	2	2	2	3	3	6	1	1	4	1	1	2	2	1	1	1	1	2	2	1	4	2	2	1	1	1
29500	-545.035428602136449	-543.330697928228915	-1.704730673907542	0.000100933372581	0.000020395033025	0.202064317313981	0.639038704474381	0	2	1	2	1	3	4	3	3	3	5	4	4	4	2	3	6	6	4	5	6	6	6	6	5	7	6	6	6	6	6	8	7	7	7	7	8	7	7	8	6	8	6	8	8	8	7	8	9	6	9	9	9	9	10	8	7	9	9	10	12	10	10	11	12	10	13	10	10	12	10	11	12	11	12	11	13	12	13	13	13	13	14	13	17	13	17	16	14	14	16	15	15	15	15	13	15	15	15	15	16	16	16	18	18	19	21	20	0	3	1	1	1	3	2	2	15	5	6	6	6	9	5	15	20	9	2	7	20	20	13	9	16	10	14	16	19	12	25	21	29	28	28	27	30	29	21	57	12	33	20	36	50	29	12	39	32	14	42	40	27	46	58	47	19	47	47	33	48	56	56	58	59	59	66	57	36	58	48	66	53	59	46	71	76	72	73	27	74	78	71	69	80	69	76	79	82	0	54	82	89	83	77	0	0	0	90	75	92	93	89	85	101	103	108	0	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	3	2	2	2	2	2	2	1	3	1	3	2	2	3	1	1	2	2	3	1	1	1	1	5	2	1	2	3	1	3	4	3	1	1	3	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1
30000	-548.008462448428531	-546.588090830485953	-1.420371617942562	0.000071703893823	0.000026541170130	0.370149635042027	0.640127428936556	0	2	2	1	2	3	3	3	3	3	4	4	4	4	3	4	6	5	5	5	7	5	6	6	5	7	6	6	6	5	6	8	7	6	7	7	9	5	7	8	9	6	8	8	8	8	6	8	9	9	9	9	9	9	10	9	8	8	9	8	11	10	10	10	13	11	13	11	11	13	11	10	13	10	12	12	13	11	12	13	12	13	14	15	17	14	16	16	14	14	14	15	14	15	13	15	14	15	15	16	16	16	16	18	18	19	21	20	0	1	1	1	1	1	3	5	5	1	7	6	8	15	3	2	22	15	11	12	12	12	8	16	15	16	2	16	11	6	16	30	42	9	14	24	11	11	8	29	33	20	39	27	36	39	38	24	32	36	39	40	45	46	47	58	47	47	47	42	30	56	56	58	74	72	59	37	35	54	48	57	69	59	46	48	61	72	50	36	74	78	95	73	80	69	95	80	82	0	75	82	82	77	76	0	0	0	90	91	82	92	89	84	101	92	108	0	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	3	2	2	2	1	1	1	3	2	1	2	1	3	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	4	1	2	2	2	2	4	1	1	2	2	1	2	2	3	2	3	2	2	1	4	3	2	1	2	6	2	2	1	2	3	2	2	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1
30500	-546.418362851428810	-545.037216807646814	-1.381146043781994	0.000080492757577	0.000035648697412	0.442880806731213	0.631851785983110	0	2	1	2	2	3	3	3	3	2	4	4	4	4	4	4	5	6	5	5	5	6	6	6	5	7	6	6	5	6	6	8	7	7	7	5	7	7	7	8	9	7	8	8	7	8	8	7	9	8	9	9	9	9	10	8	9	9	9	10	12	10	10	10	13	11	13	11	11	13	11	10	13	11	11	11	13	12	13	13	13	13	13	15	17	14	17	16	14	14	14	15	16	14	12	15	15	15	16	16	15	16	17	17	18	19	21	18	0	1	1	1	3	2	4	2	4	3	7	7	8	9	9	9	7	15	11	12	12	21	2	15	16	28	36	15	11	20	25	17	17	16	36	14	11	29	22	11	39	21	17	24	18	29	38	17	32	27	39	40	45	40	58	19	47	46	38	46	48	56	56	58	74	72	74	40	27	40	48	59	69	59	46	33	76	72	27	50	74	78	76	73	73	70	83	80	82	0	75	82	82	71	71	0	0	0	97	91	89	82	102	73	102	105	108	0	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	3	2	2	2	1	1	3	1	2	1	2	2	1	1	1	1	2	1	1	1	1	3	2	2	1	2	1	1	3	2	5	1	1	2	2	2	3	2	1	2	2	2	1	2	2	2	1	3	2	1	1	2	2	2	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1
31000	-522.438990877413403	-520.923921428254516	-1.515069449158839	0.000085172468222	0.000024238007804	0.284575618269576	0.664299827332675	0	2	1	2	2	1	4	3	3	3	5	4	4	4	4	4	5	3	5	5	6	4	6	6	5	6	6	4	6	6	6	8	7	7	7	7	9	6	7	8	9	8	7	8	8	7	8	8	9	9	9	9	9	9	10	8	9	9	9	10	12	9	10	10	13	11	13	11	11	13	11	10	13	10	12	12	13	12	12	13	13	13	14	15	17	14	16	16	14	14	13	15	15	16	15	15	15	15	16	15	16	16	18	18	18	19	21	20	0	3	1	1	3	1	5	2	5	5	22	8	2	18	18	18	8	3	7	22	12	4	13	14	16	16	18	9	19	17	25	17	30	16	27	14	46	19	30	29	21	33	5	36	27	17	38	30	21	27	39	40	45	46	58	17	47	19	56	42	48	47	62	58	74	72	59	40	36	40	39	59	69	58	46	39	61	72	50	50	74	78	77	50	84	73	77	84	82	0	75	82	82	95	71	0	0	0	90	91	93	93	101	84	101	105	108	0	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	3	1	2	2	1	1	2	2	1	5	1	1	2	2	2	3	2	2	1	1	1	1	3	1	1	1	2	3	1	1	1	2	1	1	2	3	3	4	1	2	1	3	4	1	1	1	2	2	1	1	3	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	2	2	1	1	1
31500	-519.636505324557447	-518.187069780957700	-1.449435543599791	0.000084059329267	0.000028298914565	0.336654061025539	0.620687603928932	0	2	1	2	2	3	3	3	3	3	5	4	4	4	4	4	6	6	4	5	7	6	7	6	5	6	6	6	5	6	6	7	7	7	7	7	9	6	7	8	9	8	8	8	8	8	8	8	9	9	7	9	8	9	10	9	9	9	9	10	11	10	10	11	13	11	13	11	11	13	10	10	10	11	12	12	13	12	13	13	13	13	14	15	17	13	17	16	14	14	14	15	16	15	15	15	15	15	16	16	15	16	17	18	18	17	21	19	0	3	1	1	3	1	2	2	5	4	19	7	8	9	9	9	12	15	7	12	22	12	13	14	6	14	15	5	19	20	25	20	12	15	27	14	46	11	30	17	33	20	30	28	27	19	38	30	32	27	30	40	27	46	47	47	38	47	40	33	48	56	56	58	74	72	38	40	36	54	48	59	28	59	54	71	76	66	50	69	74	78	76	50	84	50	77	79	82	0	75	89	82	71	77	0	0	0	97	91	82	92	101	84	101	101	108	0	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	4	1	1	1	1	3	3	1	2	1	1	1	1	2	1	1	2	1	3	1	1	1	2	1	1	2	1	1	1	2	1	1	2	3	1	1	2	2	1	2	3	2	2	2	1	3	2	2	2	1	1	3	2	2	1	2	3	1	1	2	2	1	1	2	1	2	4	2	1	1	1	1	2	1	1	2	3	2	2	2	1
