step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
50000	-404.848469475488400	-411.703957426447801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.833339250984826	0	2	4	3	2	4	4	5	5	5	7	5	7	6	6	7	8	8	8	10	9	7	9	9	7	9	9	9	10	9	6	10	10	10	11	10	11	9	9	11	12	11	14	10	11	12	11	11	10	11	12	12	9	13	11	13	12	11	12	11	13	13	13	13	11	13	14	13	13	12	14	14	13	15	14	14	13	13	16	16	14	15	15	17	15	17	17	16	18	17	17	19	18	14	19	19	17	19	20	21	20	22	0	1	5	5	1	5	2	4	4	7	14	4	9	6	12	10	31	4	15	25	16	4	11	25	3	19	18	9	11	8	3	28	19	17	4	31	30	13	13	53	47	30	59	18	30	49	39	44	18	24	35	27	11	32	33	45	49	28	30	8	40	47	57	27	36	39	58	60	51	48	68	40	27	75	65	54	55	55	60	52	70	58	61	68	53	80	42	81	72	74	81	58	81	59	84	93	41	39	89	92	93	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	3	1	2	1	2	1	1	2	2	1	1	1	3	4	1	1	1	1
50500	-398.962455445958028	-405.817943396917428	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.856403101746436	0	1	3	3	3	2	4	5	4	5	5	7	7	7	7	5	9	7	8	10	10	9	8	8	7	9	10	11	9	8	8	8	9	9	9	10	11	9	9	11	11	10	13	11	11	9	10	8	12	10	11	12	11	13	11	13	13	13	12	13	11	14	14	12	12	13	14	14	13	14	12	15	12	15	14	14	12	15	15	17	17	14	15	16	16	16	18	17	16	18	17	17	16	15	19	19	19	18	18	20	20	21	0	1	6	6	2	2	5	2	1	5	6	16	6	8	11	5	8	9	15	30	38	30	15	4	16	11	12	46	18	25	25	8	13	11	14	32	36	18	19	32	26	39	20	39	29	6	39	9	20	31	12	46	46	59	26	40	51	51	53	20	26	59	66	17	36	59	44	57	17	16	47	82	30	49	36	49	32	47	63	93	45	51	70	47	74	74	86	63	56	86	71	67	56	60	80	90	87	84	72	94	93	95	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	3	1	1	1	2	2	1	1	3	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1
51000	-364.449741108277806	-371.305229059237206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.902888505911856	0	2	4	3	2	4	5	4	5	5	8	6	6	5	6	6	9	8	8	9	8	8	9	8	7	9	11	10	10	8	9	9	11	10	11	10	11	10	9	11	11	10	13	11	11	11	10	9	11	10	10	12	9	12	12	14	13	11	13	13	14	14	14	11	12	12	13	14	14	15	15	14	14	17	14	15	13	13	14	16	17	13	16	18	16	16	16	16	16	17	17	15	17	17	17	18	19	20	20	22	19	21	0	1	2	2	1	2	3	5	4	8	15	7	8	4	3	6	13	10	15	7	6	13	11	6	10	14	28	22	14	16	13	25	17	19	32	30	39	20	22	20	42	11	23	39	22	16	30	16	17	31	20	41	30	42	50	35	45	29	49	35	37	58	39	36	36	44	44	31	55	72	41	67	55	63	65	60	51	45	27	77	72	22	79	69	73	79	41	77	62	87	29	82	83	89	71	72	87	84	96	84	95	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2
51500	-410.657845027721066	-417.513332978680467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.869179507807412	0	1	2	3	3	3	5	5	6	5	6	5	7	6	7	6	7	7	8	9	9	8	8	8	7	9	10	10	8	9	9	8	11	10	9	11	10	10	9	12	11	11	13	11	10	11	11	10	12	11	11	13	11	13	11	14	13	12	13	14	13	15	14	11	13	13	14	14	12	15	15	14	13	16	13	15	13	15	16	15	16	15	16	17	16	16	17	17	18	17	15	18	18	17	16	19	17	18	21	21	20	21	0	1	1	2	3	1	3	5	10	3	5	2	8	7	8	10	7	8	25	15	22	16	16	13	7	11	15	31	7	18	32	14	30	29	22	9	17	22	23	28	20	34	37	30	18	9	26	32	42	34	18	49	31	46	32	66	64	27	38	73	53	52	47	30	36	15	44	40	21	66	59	45	41	56	36	73	53	39	75	42	61	52	72	76	76	53	40	85	78	78	61	86	47	85	42	84	62	31	92	95	92	98	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	2	4	1	2	1	1	4	1	2	1	1
52000	-409.334804430515248	-416.190292381474649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762434620197359	0	1	3	2	3	2	5	4	4	5	5	5	8	7	5	5	8	7	8	9	9	7	7	6	7	9	10	10	10	8	9	9	9	10	11	10	10	10	9	11	12	8	13	11	11	9	11	11	12	9	10	12	11	13	11	12	13	13	13	13	14	14	12	11	12	13	14	14	14	15	14	14	14	16	14	15	12	14	16	17	17	14	14	16	15	16	17	15	17	16	18	18	14	16	18	18	19	16	19	22	20	20	0	1	6	2	1	2	9	4	5	6	5	2	23	9	3	3	15	9	24	22	12	11	24	9	11	18	11	13	17	14	17	18	19	22	20	42	30	42	22	24	39	18	28	37	46	18	34	33	55	18	42	53	30	38	14	44	48	42	44	63	53	57	47	50	36	21	42	52	77	58	41	59	33	58	65	83	23	42	73	70	59	21	52	58	55	34	34	43	57	61	83	94	35	93	61	67	87	61	96	98	90	97	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	4	1	1	1	2	1	1	3	3	3	1	2	1	2	1	1	1	2	2	1	1	1	2	2	1
52500	-367.373136142436806	-374.228624093396206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.904290053310201	1	2	3	3	2	3	3	4	5	4	7	6	8	6	7	5	9	8	6	9	9	7	9	7	8	8	10	9	10	8	9	9	11	10	11	10	11	8	8	11	12	11	13	11	12	12	11	11	10	8	11	12	11	12	10	13	13	12	13	14	14	14	14	12	12	12	13	13	13	15	15	14	13	16	13	13	12	14	15	16	16	14	15	18	17	15	17	16	17	17	16	18	18	18	17	18	18	20	21	21	19	21	0	1	1	2	1	1	1	6	4	6	6	4	22	8	19	4	15	14	6	26	50	4	30	9	14	9	23	50	30	11	11	11	39	11	24	16	21	14	14	15	34	17	40	27	55	49	21	29	26	11	17	37	32	28	38	42	65	36	55	73	68	41	45	49	36	49	51	53	29	45	64	52	52	69	36	47	29	45	55	70	48	52	57	86	69	33	59	62	71	71	60	71	74	74	74	82	87	94	93	84	95	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-391.317274554875553	-398.172762505834953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.824690302417809	0	2	4	3	2	4	5	4	6	5	7	6	7	5	6	7	8	7	7	9	9	9	9	7	7	9	10	11	9	8	8	10	10	10	10	10	10	9	9	9	11	11	12	11	12	11	9	10	12	10	11	12	11	13	11	13	12	12	11	13	13	15	12	12	12	14	14	14	13	14	15	14	14	16	15	14	13	14	14	17	17	16	15	18	16	17	15	16	16	18	16	18	18	17	18	18	16	17	20	21	20	20	0	1	5	5	1	4	8	1	3	8	3	6	7	5	8	12	19	14	15	11	16	17	12	14	2	15	39	37	17	18	16	40	17	26	30	23	17	6	18	19	17	5	35	23	27	30	11	23	31	29	12	39	50	55	27	35	50	48	20	46	48	28	36	32	36	59	58	45	58	52	70	48	59	62	65	31	53	64	45	58	76	76	69	74	77	54	45	78	60	74	76	56	67	71	98	74	57	72	90	84	92	97	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	2	1	1	2	3	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2
53500	-391.580520320145865	-398.436008271105266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650039224238084	-1	1	4	2	1	3	4	4	6	4	6	6	8	6	6	7	8	8	7	9	8	8	8	8	6	8	10	10	9	8	9	10	10	10	11	10	9	9	10	11	11	11	13	11	12	11	10	10	12	11	11	12	11	14	11	12	13	12	12	13	12	14	13	12	12	14	14	13	13	15	15	15	14	16	14	14	13	13	14	15	16	15	15	18	17	17	17	15	17	15	17	18	16	16	18	20	18	19	21	22	20	21	0	1	4	5	1	2	6	5	3	2	5	3	9	8	3	4	25	11	1	11	19	3	3	14	10	25	31	19	19	12	7	26	12	26	20	21	26	6	16	32	32	36	29	48	34	20	3	24	33	20	47	53	31	56	20	20	40	32	38	53	35	35	39	34	36	58	49	46	42	56	56	54	24	76	36	35	24	49	50	50	90	56	77	76	71	71	48	58	53	43	55	75	79	68	56	87	57	84	91	85	70	87	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	3	1	1	3	2	1	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	3	1	2	2	3	1	2	2	1	2	1	2	1	1	3	1	2	1	3	3	1	2	2	1	2	1	2	2	2	2
54000	-404.038118161780687	-410.893606112740088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756763351974281	0	2	3	3	2	4	2	4	6	5	7	6	6	7	6	6	9	8	7	6	10	8	9	8	7	9	10	11	10	9	7	9	10	10	10	10	11	9	10	11	11	10	13	12	12	11	10	11	11	10	12	12	11	12	11	12	13	13	12	11	13	15	14	13	12	13	13	15	14	14	15	14	15	16	14	13	12	14	14	17	18	15	15	16	16	16	17	16	18	17	17	18	17	18	18	18	17	20	20	21	19	22	0	1	5	5	1	2	1	3	8	3	13	3	3	8	3	6	9	12	8	6	26	10	14	16	9	31	26	33	11	13	6	19	25	30	9	30	18	13	15	32	18	31	32	21	49	14	13	30	47	38	21	35	11	26	17	22	12	29	34	32	28	33	65	46	36	9	55	76	51	43	78	42	42	56	65	46	27	53	48	69	74	33	61	55	44	79	57	49	19	62	88	72	84	91	83	74	58	95	80	91	97	100	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	4	1	1	1	1	3	1	1	1	2	1	1	1	1	1	3	3	2	1	1	1	1	1	2	1	3	1	2	2	1	2	4	6	1	1	2	1	1	2	1	3	2	2	2	1	1
54500	-364.223226663331218	-371.078714614290618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.858145513514080	0	1	4	3	2	3	3	4	5	4	7	6	7	5	7	6	9	5	8	9	10	7	6	8	7	9	10	11	9	9	6	8	11	11	10	9	10	9	9	11	11	9	12	11	12	11	10	10	10	11	12	13	11	13	11	14	13	12	12	14	14	14	14	12	12	13	14	15	14	16	13	14	14	17	14	14	14	15	14	16	17	15	16	17	16	17	15	16	17	17	16	17	17	17	18	19	17	20	21	21	19	21	0	1	6	2	1	2	2	2	4	6	14	9	31	2	31	10	13	6	15	13	29	31	6	11	9	19	38	29	19	22	2	22	19	29	29	13	13	19	11	19	19	25	28	21	27	39	38	42	24	39	21	27	29	47	20	65	50	37	50	43	54	34	33	46	39	53	51	66	41	61	46	55	21	62	65	66	50	41	41	79	68	52	73	54	76	63	48	56	78	88	37	82	52	78	72	90	69	86	98	98	92	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1
55000	-393.593097058065553	-400.448585009024953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783254595164645	0	1	4	2	2	3	4	4	6	5	7	6	7	6	6	6	9	6	6	9	8	8	8	8	7	10	11	10	10	8	7	8	10	10	11	10	9	9	10	11	11	11	12	11	11	11	11	10	11	11	11	13	11	14	11	13	13	11	13	13	13	14	12	13	12	14	14	13	13	16	15	15	14	17	15	13	13	12	15	16	17	13	15	16	15	15	15	14	14	16	16	17	17	17	17	19	18	19	19	20	20	22	0	1	5	1	1	5	5	2	8	6	15	10	10	7	3	6	12	7	7	32	9	31	25	7	9	11	22	21	24	31	10	18	14	7	32	32	14	3	32	20	21	37	32	20	17	37	37	23	23	20	32	53	20	60	11	13	36	38	46	47	41	45	29	33	36	17	58	39	51	62	64	68	41	57	65	46	29	29	43	78	62	51	61	56	44	49	60	63	35	89	27	79	63	91	84	84	64	81	97	93	98	101	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	3	2	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	3	1	1	2	1	1
55500	-378.936821165744107	-385.792309116703507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826337976115000	1	2	4	2	3	4	3	4	5	3	7	6	5	7	6	5	8	6	6	10	8	7	8	8	7	9	8	10	9	8	8	9	9	9	10	10	10	10	8	11	11	11	14	11	11	10	10	8	11	10	11	12	12	13	10	13	12	12	12	13	13	15	14	11	12	12	15	14	13	14	14	14	14	16	14	14	12	13	15	16	17	15	15	17	15	16	16	17	18	17	17	19	18	18	17	18	18	18	20	20	20	22	0	1	7	1	2	4	1	7	8	4	16	6	10	16	3	6	19	3	4	24	12	8	12	12	16	11	18	48	22	19	18	39	14	12	14	16	32	17	19	11	29	32	53	38	37	39	33	25	27	34	27	45	51	41	17	39	38	41	51	44	59	66	37	33	36	36	61	64	14	53	51	29	45	42	65	66	42	42	60	71	68	52	53	85	72	78	41	52	52	75	74	84	83	95	54	69	60	95	89	62	98	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	2	4	1	1	1	1	2
56000	-423.318936894692285	-430.174424845651686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705582232427367	0	2	3	3	2	2	4	5	5	4	8	7	8	6	5	7	7	7	6	9	8	8	7	9	8	10	11	10	9	8	9	8	10	10	10	9	10	9	10	12	11	9	11	11	12	11	10	10	11	10	12	12	12	13	12	13	13	12	13	13	13	15	11	12	10	12	14	13	12	15	14	13	14	16	15	13	14	15	15	16	17	15	15	18	17	17	17	15	17	17	16	17	16	16	19	19	18	20	19	22	21	20	0	1	1	2	1	1	5	4	3	3	8	9	14	15	4	19	14	6	4	12	14	19	8	13	15	11	24	29	25	14	22	15	20	23	29	18	31	30	25	48	38	18	16	50	34	39	5	29	20	36	28	36	43	46	39	27	50	31	27	28	43	41	42	50	36	18	55	48	32	54	64	66	27	61	20	58	32	35	60	76	82	56	40	74	79	60	9	37	78	40	71	83	41	53	59	85	34	55	81	98	98	84	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	2	1	3	3	1	2	1	1	1	1	1	3	5	2	1	3	1	1	2	2	3	1	5	5	1	1	1	1
56500	-382.586450223980137	-389.441938174939537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844841326833508	0	1	3	2	3	3	4	4	4	5	7	6	8	5	6	6	7	8	7	10	9	8	8	8	6	7	11	11	9	8	9	9	11	10	11	10	11	10	9	10	11	10	13	11	11	10	9	10	11	10	10	13	12	12	12	13	14	13	11	12	12	14	14	12	13	13	13	14	13	15	13	14	14	15	14	13	13	14	16	16	17	16	13	17	15	15	17	16	16	16	15	18	16	16	17	19	17	19	20	21	19	21	0	1	1	1	2	2	2	2	3	3	14	3	9	6	7	10	25	12	15	17	13	10	12	25	10	25	42	46	25	8	30	24	40	30	42	18	32	13	18	15	21	24	50	32	29	12	25	26	18	30	21	35	44	32	38	37	60	27	29	38	51	76	37	34	36	33	42	52	61	65	40	59	60	50	65	42	59	49	71	68	61	83	50	94	43	56	57	75	67	58	63	69	53	83	58	89	71	90	87	101	93	98	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	3	1	1	1	1
57000	-379.705666656869369	-386.561154607828769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.846350176681679	0	2	4	2	3	4	4	5	4	4	6	6	7	6	6	7	9	7	8	9	10	7	7	7	8	9	9	9	10	7	8	9	9	10	9	8	11	9	9	11	11	10	14	12	12	11	10	11	10	11	11	12	11	12	12	13	13	13	11	13	13	13	13	11	12	13	14	14	14	15	14	14	14	16	15	11	14	14	16	16	16	14	15	17	15	17	18	17	17	17	18	16	18	16	18	19	19	19	20	20	21	20	0	1	2	1	1	2	4	4	4	2	7	8	10	6	9	6	36	4	11	12	25	5	6	8	15	15	13	16	39	15	12	13	15	38	24	7	28	23	25	26	20	35	49	32	21	26	31	28	14	32	27	35	17	20	21	48	49	27	13	76	76	37	41	38	28	59	44	59	40	48	61	44	61	73	65	38	58	21	73	71	83	21	62	72	38	74	72	79	78	69	82	57	92	73	71	84	87	84	95	87	93	96	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	2	2	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1
57500	-438.802706088681589	-445.658194039640989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680957387414584	-1	1	3	2	2	4	5	4	4	4	8	6	7	6	6	7	9	8	7	8	10	7	8	8	7	9	10	11	9	8	7	9	10	11	9	10	11	10	9	10	11	10	13	11	12	11	11	10	12	10	10	12	11	14	12	14	13	12	13	14	13	14	15	12	12	13	14	14	14	16	14	15	15	15	13	14	13	13	15	15	17	15	14	17	16	14	17	16	16	18	17	19	16	16	19	18	17	17	20	22	19	20	0	1	2	1	2	5	5	4	3	3	8	10	15	9	7	14	15	14	9	14	5	7	15	8	6	19	23	29	25	12	7	13	14	11	14	30	50	11	16	13	19	23	13	30	40	30	36	9	40	22	22	51	27	61	38	53	38	38	44	55	10	64	57	29	36	52	37	45	64	40	44	68	42	57	27	75	44	30	43	41	72	61	57	44	54	58	71	37	28	74	52	85	54	75	98	87	47	24	98	102	88	96	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	3	1	1	1	2	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	3	1	1	2	2	2	1	2	1	1	2	1	1	3	5	1	2	1	1
58000	-411.042809835939636	-417.898297786899036	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725277109107671	1	2	4	2	2	4	4	4	6	4	6	7	7	6	7	7	8	6	7	9	9	9	8	8	6	9	9	11	8	9	7	9	10	10	10	10	10	10	9	10	12	10	13	12	11	11	10	10	12	11	11	12	11	14	11	13	13	12	11	13	13	14	14	13	12	14	13	14	12	15	14	14	14	17	13	14	11	14	15	16	17	15	15	18	17	15	16	15	16	17	17	17	16	17	19	19	16	18	20	21	20	20	0	1	5	1	1	2	2	2	6	2	1	9	14	8	7	7	11	3	14	15	17	31	18	25	7	16	31	35	13	13	18	23	29	17	31	23	22	30	16	19	51	25	31	11	48	16	31	24	33	13	26	35	38	35	13	41	48	36	15	26	69	57	65	77	59	33	28	61	33	73	65	28	59	28	65	49	32	49	26	66	86	9	44	76	52	64	78	43	21	87	28	86	52	87	98	90	46	16	98	95	84	98	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	3	1	2	2	1	1	2	1	1	1	2	3	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	1	1	2	1	1	4	1	4	2	1	1	1	3	1	3	1	2	1	1	1	1	6	1	1	1	1
