step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
15000	-276.087807750683226	-285.138651131134566	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997688321225934	11	10	5	16	12	12	15	18	24	19	20	23	16	27	29	26	28	30	20	29	26	27	29	30	37	34	39	23	24	38	45	32	41	33	43	42	51	40	51	40	48	44	47	50	53	46	65	56	65	52	61	58	53	56	52	3	3	0	1	3	3	3	1	2	7	4	4	1	19	19	1	29	16	6	12	10	12	12	29	16	15	21	7	13	20	40	14	40	14	15	15	46	26	31	24	30	38	34	38	31	32	48	55	53	33	48	53	40	45	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-286.336798038194672	-295.387641418646012	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998630967879305	13	8	1	14	8	14	13	16	23	11	22	22	21	27	32	25	25	29	20	32	27	33	24	20	33	25	40	30	35	39	52	40	34	34	47	44	52	27	44	51	42	38	42	46	49	50	69	53	57	53	64	55	53	60	65	5	3	0	2	3	2	2	6	10	3	10	10	5	13	14	13	11	21	5	24	9	14	1	6	28	6	15	12	17	23	30	25	19	13	42	42	35	11	30	30	33	26	14	43	41	35	55	43	35	40	54	45	36	50	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-282.444687775296643	-291.495531155747983	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996518139640765	9	8	5	18	13	14	10	19	22	19	20	28	19	24	30	23	24	29	24	27	23	31	25	34	43	33	40	31	34	36	51	36	39	36	47	45	52	37	50	43	43	42	46	50	47	38	61	59	57	52	55	57	53	57	57	3	3	0	7	2	5	3	3	6	7	7	19	7	10	21	10	4	4	4	16	6	12	13	28	46	11	29	18	20	16	43	8	26	8	38	38	25	15	43	34	33	27	26	43	46	26	49	45	35	42	39	37	39	43	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-289.532064089868527	-298.582907470319867	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.949079097266977	9	13	4	15	10	12	11	16	25	18	21	20	20	24	29	25	28	21	25	34	18	35	27	27	42	34	31	28	34	33	49	31	39	35	45	38	53	40	50	30	48	40	47	53	46	33	59	54	62	50	59	58	52	58	57	3	3	0	5	3	1	3	5	18	6	21	8	5	13	19	4	16	8	11	24	5	12	12	4	30	15	14	19	9	28	42	23	28	24	25	21	41	34	41	24	20	30	29	41	38	24	26	39	47	35	55	53	35	48	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-287.473117962958156	-296.523961343409496	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988362981989003	8	12	5	17	11	7	16	20	18	16	20	24	21	27	29	21	31	29	22	23	24	23	21	32	40	34	32	31	35	40	44	37	36	35	42	40	50	43	51	44	46	34	42	48	49	44	61	55	64	54	59	55	51	51	56	3	3	0	2	1	3	3	7	2	5	10	16	7	19	16	7	13	23	9	7	10	2	9	21	42	17	15	2	24	33	34	14	14	15	15	26	44	33	36	30	21	12	29	40	30	25	50	39	55	54	37	46	36	34	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-277.131956652972178	-286.182800033423518	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990614722564034	12	9	1	16	11	7	11	20	24	20	27	25	16	26	27	21	29	30	22	29	18	32	27	30	38	29	34	21	30	39	43	33	40	36	48	44	52	40	45	51	40	47	41	44	49	48	70	58	63	49	57	56	52	58	60	6	3	0	7	3	3	3	7	8	3	28	10	7	8	8	13	14	19	10	9	7	12	12	19	21	11	29	13	16	27	30	12	17	20	43	33	30	29	43	39	24	38	32	22	27	44	49	45	50	30	53	53	31	35	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-272.060566615736548	-281.111409996187888	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976795771941409	12	9	4	17	9	12	12	21	25	17	22	23	23	24	31	24	25	28	18	30	27	32	25	33	40	33	32	33	33	38	42	36	29	37	45	37	51	43	53	50	43	47	47	40	51	49	63	53	68	52	54	57	36	58	62	3	3	0	7	3	3	3	4	10	7	4	1	19	10	17	10	4	23	1	17	14	17	8	21	20	9	21	17	17	24	30	33	11	11	53	33	42	36	42	25	53	22	41	20	43	35	52	24	55	42	40	50	15	46	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-278.461661749594157	-287.512505130045497	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993299018796316	13	9	4	18	10	12	12	15	27	16	25	18	17	26	25	21	27	34	28	28	25	29	24	29	33	36	38	21	35	34	50	37	38	22	43	38	53	37	45	39	46	42	42	51	45	48	61	58	66	54	63	58	55	57	62	2	3	0	6	3	3	5	5	13	5	7	3	5	1	28	6	16	14	28	12	12	34	12	34	14	24	18	13	12	20	43	30	18	5	36	22	43	18	29	26	25	38	27	42	43	25	45	46	54	46	53	37	46	45	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-278.315138119419714	-287.365981499871054	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991377560511936	11	10	2	16	8	9	13	20	24	15	28	23	18	25	28	21	28	29	25	31	25	35	17	24	41	34	39	28	29	32	50	33	38	37	46	43	49	33	51	49	41	50	43	54	54	43	69	59	67	44	62	55	44	60	61	3	3	0	7	3	3	2	1	23	1	1	23	4	8	23	13	16	24	8	18	23	14	7	23	20	11	34	4	16	18	53	16	11	32	43	27	32	9	46	43	38	50	34	40	37	30	51	50	54	22	44	42	27	37	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-276.464378092024162	-285.515221472475503	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995225632738564	9	6	0	18	5	13	13	18	24	19	22	24	15	29	29	27	25	33	26	30	25	31	27	31	42	32	34	9	32	38	48	30	23	35	48	39	53	42	50	49	38	48	45	56	44	46	68	51	65	55	60	53	52	58	62	5	3	0	28	3	28	2	6	4	13	28	1	5	12	12	11	8	17	10	10	11	16	8	17	36	17	6	3	23	20	38	9	8	12	45	32	43	15	29	30	26	45	30	40	29	41	49	45	44	31	44	42	46	46	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-274.804250707898461	-283.855094088349801	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992379849656956	12	14	-1	15	6	6	12	17	25	14	27	26	21	27	24	20	24	33	25	29	29	30	21	20	40	34	35	29	28	39	47	41	39	35	50	39	55	39	43	45	47	42	45	51	51	48	67	56	60	50	64	57	48	54	56	6	6	0	6	3	3	5	1	10	3	13	16	1	23	4	10	16	15	23	24	12	15	7	2	26	12	9	23	13	27	40	26	21	22	40	18	53	22	21	21	36	27	33	31	43	31	49	40	54	34	49	40	30	41	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-272.828407413981381	-281.879250794432721	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.944625820473568	6	13	0	18	8	13	14	15	23	19	26	21	19	28	21	23	23	32	25	29	23	26	26	31	39	31	30	29	31	34	50	37	35	34	41	42	51	40	51	45	46	44	47	45	47	44	63	54	67	55	62	55	55	58	58	3	5	0	8	3	1	5	1	4	8	13	5	7	11	2	7	13	17	12	12	4	4	12	15	24	10	4	21	23	27	35	23	12	14	18	18	35	27	38	33	35	35	46	30	46	30	50	45	55	46	52	46	46	41	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-286.539362046089423	-295.590205426540763	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984661682831050	11	6	3	17	12	12	10	18	21	17	22	26	25	29	26	25	29	33	23	33	23	34	21	36	33	20	39	32	34	41	41	34	39	25	32	44	45	37	51	51	46	47	37	44	50	50	69	54	66	52	65	48	53	60	65	2	3	0	7	2	2	2	6	10	1	1	4	23	15	4	19	13	13	9	11	10	14	10	13	15	5	35	11	34	32	32	14	22	23	15	29	28	28	31	28	27	32	25	27	25	24	54	46	54	31	54	36	44	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-284.732407974965781	-293.783251355417121	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986158216735862	8	10	2	13	6	14	12	16	26	18	12	27	15	27	27	21	30	33	24	31	26	30	19	34	35	24	34	31	36	32	39	34	35	32	44	41	49	35	54	48	38	47	38	49	49	46	65	56	66	47	59	60	50	56	65	3	3	0	3	3	5	1	2	10	2	1	26	1	11	6	7	21	9	6	14	16	19	8	12	22	10	12	21	28	9	33	14	34	9	25	20	43	30	46	36	22	20	34	43	33	25	44	37	53	38	46	50	24	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-280.705944699676309	-289.756788080127649	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993799400498693	10	14	5	15	9	15	14	19	21	18	22	22	22	31	31	28	20	29	27	31	24	25	23	32	41	28	38	31	34	38	51	39	34	33	48	36	51	37	42	53	39	47	43	51	52	46	61	42	69	54	63	57	48	56	63	3	5	0	5	3	1	1	5	6	5	6	2	8	21	21	11	5	11	6	9	10	6	2	16	18	21	20	10	24	19	39	24	17	17	41	14	42	23	34	39	20	30	32	35	27	27	53	19	55	43	37	31	48	31	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-295.877328308538949	-304.928171688990290	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981448110323719	9	10	-1	15	2	10	3	18	21	18	23	26	21	32	24	14	29	33	24	30	24	33	29	30	32	31	40	29	33	33	48	40	26	37	44	39	51	40	39	43	46	48	46	51	47	46	66	55	65	49	57	59	56	57	64	7	5	0	6	3	5	3	4	16	1	10	16	4	12	16	6	33	24	11	21	6	23	33	11	19	15	25	11	11	19	32	13	11	19	12	29	45	26	14	34	34	43	34	42	30	14	53	46	41	21	37	53	45	31	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-297.619440739593358	-306.670284120044698	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965583594593143	10	8	-1	15	3	14	9	18	25	16	15	22	21	29	29	23	27	26	26	28	23	25	17	30	37	31	38	18	34	34	42	36	41	31	44	38	52	41	39	45	45	45	48	53	39	45	69	51	66	56	61	60	54	55	63	3	5	0	7	3	7	5	6	4	2	1	23	4	18	9	10	11	23	12	13	7	8	3	9	34	22	22	1	20	20	25	14	32	15	36	26	27	32	18	38	31	32	29	15	13	34	52	40	55	27	44	53	14	42	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-279.364611876939477	-288.415455257390818	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997709961524127	9	11	0	18	10	13	5	13	23	21	19	22	19	29	28	26	27	31	23	30	29	20	26	36	41	31	37	23	36	43	49	39	41	37	50	35	50	41	53	47	43	42	33	52	46	46	60	58	63	52	60	56	46	50	53	7	7	0	5	3	5	3	3	13	5	2	6	1	4	13	6	12	19	4	28	9	6	22	12	36	12	16	7	20	43	41	43	21	17	33	20	46	32	46	38	34	36	15	40	36	33	55	37	54	53	52	37	42	41	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-284.657128466356312	-293.707971846807652	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986641166530535	12	8	-3	11	6	11	6	18	24	20	28	27	22	27	30	24	29	27	15	31	24	33	17	34	32	33	37	25	37	41	51	41	35	39	48	42	53	41	48	47	46	40	42	43	51	45	64	56	69	51	63	49	44	57	62	2	3	0	5	3	5	3	7	6	8	9	16	4	16	21	8	28	8	4	12	23	9	6	21	9	12	15	4	22	33	24	26	12	29	44	15	44	15	43	53	25	25	27	22	36	22	54	29	51	53	50	22	24	45	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-279.378908756825695	-288.429752137277035	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991302614301549	8	12	4	15	13	13	12	20	23	19	19	23	24	25	25	22	28	35	25	27	18	34	21	32	41	33	31	29	30	40	47	33	38	33	42	39	55	33	49	42	38	46	47	51	44	44	66	53	68	41	62	55	54	57	62	3	3	0	1	1	3	3	2	11	7	6	11	16	11	6	7	8	20	23	16	7	8	21	23	32	27	17	13	19	41	41	29	12	28	28	32	33	14	50	41	22	30	40	45	38	22	51	39	51	15	52	42	35	42	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-298.137068918706518	-307.187912299157858	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991274471988674	10	5	1	13	6	15	3	17	25	12	18	24	21	30	25	25	23	21	20	31	27	31	16	35	45	32	37	26	31	35	49	39	31	38	50	40	53	43	43	43	38	44	41	53	50	48	64	42	61	51	59	56	50	60	52	5	3	0	5	7	2	3	10	11	5	1	8	11	16	19	10	23	8	5	17	12	12	2	12	30	9	15	23	18	28	42	30	16	21	48	20	50	48	22	32	17	29	26	48	34	38	51	30	55	41	45	37	22	37	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-288.462309569496995	-297.513152949948335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981127398497165	10	15	1	15	10	14	4	18	23	16	28	20	18	28	27	22	28	32	27	35	24	24	24	31	40	34	33	26	33	28	51	41	32	36	46	39	53	39	44	49	39	43	45	56	41	50	61	49	62	47	51	59	44	57	63	3	5	0	1	7	5	3	5	6	1	28	1	6	4	10	4	12	19	8	15	4	10	8	6	11	11	21	21	28	28	43	29	19	23	38	17	43	11	20	26	27	29	27	35	34	53	51	43	54	39	35	53	20	37	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-282.870607902034010	-291.921451282485350	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996520841636917	8	12	2	18	12	11	9	12	17	19	28	18	20	28	30	18	29	33	26	24	26	25	25	34	39	37	32	27	36	37	42	40	38	37	49	44	53	37	50	48	41	44	41	49	47	49	60	52	69	49	62	47	55	61	62	3	1	0	3	7	1	3	3	5	7	13	6	5	23	14	6	20	19	16	3	13	20	13	11	18	28	19	4	28	24	30	26	24	15	36	32	46	18	32	42	38	30	21	33	27	41	44	40	51	33	44	41	43	50	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-285.543793659853577	-294.594637040304917	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994470992501338	12	11	-1	14	3	8	8	22	24	18	25	16	20	21	23	25	32	32	17	24	25	28	21	34	40	17	38	32	35	38	46	37	40	34	50	31	56	36	48	45	45	46	49	51	50	42	63	56	60	54	53	42	54	62	61	6	7	0	7	3	5	5	12	13	1	14	7	7	4	26	10	11	23	7	12	26	13	7	9	18	2	34	15	22	24	33	22	36	13	42	20	51	36	41	32	11	33	42	40	39	18	49	35	53	39	39	18	40	50	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-286.787789828694486	-295.838633209145826	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998726422957917	13	6	4	15	9	7	8	21	13	14	21	19	19	26	32	26	28	35	22	35	29	29	26	35	44	32	35	31	35	27	49	38	39	34	46	34	48	41	45	50	48	45	44	49	46	45	47	51	71	54	58	47	52	44	61	3	3	0	5	2	3	3	10	3	2	10	9	10	19	17	8	8	22	4	26	11	13	10	30	27	21	19	16	22	12	25	21	26	17	33	13	38	27	24	18	38	32	18	45	30	18	38	38	55	46	40	54	35	34	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-278.936513539757073	-287.987356920208413	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997813595159531	13	9	4	13	8	13	11	21	17	17	23	18	21	26	27	24	26	36	25	27	30	30	26	30	41	30	36	30	37	41	52	37	39	36	45	44	57	36	40	51	46	47	49	49	48	44	67	56	58	49	59	55	53	58	45	2	3	0	3	3	2	3	4	2	5	10	1	1	13	9	6	7	20	10	13	8	11	13	20	22	11	21	14	28	17	42	13	18	1	32	30	43	15	38	41	29	30	55	36	33	29	54	40	46	46	41	40	35	52	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-270.489666604011177	-279.540509984462517	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988476366706914	9	9	4	18	9	9	14	16	25	20	22	20	20	22	32	24	29	31	27	29	28	32	27	30	37	27	38	30	35	36	48	34	40	21	44	42	55	39	50	45	48	45	41	55	53	46	66	56	59	51	54	59	50	55	61	3	3	0	1	3	3	2	1	34	7	2	5	6	4	26	11	14	21	12	26	34	17	4	13	32	10	24	19	10	26	33	9	27	2	38	25	35	30	40	25	33	30	22	36	42	25	49	39	53	35	31	50	42	46	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-291.541652738762991	-300.592496119214331	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996946959439443	12	8	-4	13	6	13	10	18	27	13	17	24	23	20	32	21	23	31	20	31	23	29	26	32	41	32	36	28	38	43	50	35	31	34	48	45	53	41	47	40	52	44	46	41	48	51	60	53	65	45	64	57	45	61	56	7	3	0	5	3	2	5	2	13	7	10	4	11	1	28	1	8	14	1	13	16	16	8	19	29	21	21	11	11	26	42	20	21	15	26	38	31	15	38	32	30	34	38	27	25	39	39	35	54	25	37	43	38	45	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-293.774431285218157	-302.825274665669497	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975103370499328	11	5	2	16	9	11	12	21	26	15	26	18	8	26	29	28	29	33	19	29	23	33	28	22	44	27	29	32	32	33	50	38	35	36	45	37	44	29	43	52	41	44	42	52	44	46	56	44	48	53	58	55	52	60	57	2	3	0	6	2	13	2	19	24	6	10	1	3	13	9	21	24	26	4	10	12	11	21	4	30	21	8	26	21	14	42	29	28	28	34	30	34	11	30	35	15	30	33	35	18	17	53	18	41	31	42	31	35	53	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-283.658726875033267	-292.709570255484607	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999999288121879	10	9	-2	13	4	8	8	15	13	16	22	21	19	26	22	19	26	33	22	30	28	29	19	34	35	35	37	27	34	33	48	29	39	36	43	44	56	41	49	45	50	43	47	53	49	48	59	46	66	48	55	53	46	38	63	5	5	0	6	3	3	5	7	7	1	9	4	10	8	8	4	10	28	9	17	10	23	8	20	15	19	32	16	20	21	18	23	20	28	54	34	42	54	26	26	27	26	54	46	33	33	46	29	47	36	35	53	54	29	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-283.801496918917678	-292.852340299369018	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982548991276146	9	13	6	18	10	14	9	18	25	21	29	28	21	27	24	24	26	32	25	31	25	34	22	35	39	30	38	26	37	42	52	37	42	38	45	36	48	41	52	52	40	43	48	51	47	49	63	48	70	52	58	51	54	62	63	3	3	0	2	3	1	3	5	8	2	28	4	6	8	1	13	23	14	23	16	5	13	4	18	22	9	19	8	19	22	37	22	27	17	27	20	41	34	42	33	20	18	25	42	32	29	40	35	45	33	50	32	33	46	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-278.608160013490817	-287.659003393942157	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.961968167427133	7	7	-6	13	1	12	0	19	27	21	25	25	21	24	30	25	29	28	24	34	29	30	28	34	38	36	34	27	31	38	45	42	40	36	36	40	47	40	41	50	48	45	47	52	45	49	57	55	69	54	65	59	54	61	61	5	7	0	2	3	1	3	4	14	1	8	10	6	4	14	8	14	10	8	18	19	10	10	18	28	18	18	13	13	17	34	24	24	9	16	28	33	9	34	32	38	38	26	42	34	38	53	33	47	39	47	40	42	46	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-292.278709789321397	-301.329553169772737	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996978390605051	2	13	-3	15	5	10	13	22	25	21	22	27	20	30	30	27	29	31	29	32	14	32	23	32	35	32	39	28	31	40	49	35	32	33	47	39	43	37	43	48	48	46	40	47	47	46	56	55	64	43	49	57	44	55	62	3	6	0	1	3	5	5	2	6	5	21	23	1	9	13	7	8	10	13	28	5	28	21	28	28	9	15	23	21	25	43	26	19	19	53	34	30	16	38	27	26	27	33	18	27	43	45	41	47	19	26	31	25	46	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
