step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
15500	-263.236232471152391	-272.287075851603731	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989282878413012	0	1	3	2	3	4	4	4	6	2	5	3	4	6	6	9	4	4	6	5	9	5	7	6	7	3	7	7	9	7	6	13	7	8	7	8	9	12	8	8	11	9	8	6	11	9	11	11	10	12	11	14	10	12	11	10	9	10	12	11	9	14	11	8	13	15	13	14	11	15	11	12	11	12	8	14	21	13	15	12	18	13	17	19	21	20	0	1	2	1	2	12	3	4	6	1	18	4	3	8	11	22	12	5	6	3	36	6	7	13	26	10	20	19	19	7	8	47	12	9	22	44	64	55	25	28	15	31	24	26	37	14	21	39	18	42	36	47	29	46	34	46	25	36	49	24	75	78	34	19	60	63	69	54	40	65	64	43	21	53	44	80	86	56	62	33	52	72	74	66	84	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-245.103438009662199	-254.154281390113539	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993209702787874	0	1	5	4	2	2	3	7	6	5	4	2	5	7	7	8	3	6	6	5	7	4	8	5	6	5	7	8	8	5	7	12	6	7	8	6	5	11	8	7	12	9	9	9	11	9	9	11	11	9	12	14	12	9	10	12	7	12	10	9	10	13	10	11	13	16	15	12	13	14	11	14	15	13	16	14	20	14	13	15	14	17	18	22	21	17	0	1	4	6	1	1	2	11	22	11	12	1	2	4	33	18	6	11	11	12	13	1	36	4	4	17	2	21	33	12	10	46	4	3	9	26	17	42	36	37	61	11	34	36	40	20	28	59	23	40	71	44	64	40	50	64	3	38	21	31	44	63	44	60	58	69	68	46	38	32	42	42	32	55	81	32	75	45	58	68	45	65	72	77	77	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-257.195188782411833	-266.246032162863173	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998956205351024	-1	1	4	3	3	4	2	8	5	5	4	4	2	7	6	10	4	6	5	4	6	5	7	7	6	3	6	7	9	5	6	13	8	7	6	4	7	8	5	9	12	8	10	9	12	8	7	10	9	12	9	13	12	9	11	12	9	9	11	8	10	15	11	11	13	17	13	13	13	15	12	14	13	14	15	14	17	15	15	17	15	15	16	19	19	21	0	1	4	13	1	13	2	24	4	13	7	13	1	31	17	8	7	19	4	26	36	11	15	22	39	7	11	22	28	26	20	8	18	22	22	2	13	18	3	21	40	31	23	9	54	24	12	51	28	61	8	63	29	24	43	8	35	42	49	35	33	68	38	33	43	79	63	71	71	72	27	50	48	68	72	48	81	65	69	70	56	61	52	83	80	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-256.760020948644012	-265.810864329095352	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995248867042729	0	2	4	4	3	3	4	5	6	5	5	4	1	6	7	9	5	4	5	5	8	4	8	7	6	6	7	7	3	8	6	10	6	8	7	7	9	10	7	9	12	8	9	10	11	9	12	11	9	11	11	10	9	10	10	11	8	11	9	9	10	13	11	12	8	17	14	13	13	15	15	13	14	14	14	15	18	14	16	16	19	16	20	19	21	16	0	1	13	13	13	2	6	22	12	7	7	29	1	10	4	35	13	13	6	29	39	29	15	8	1	11	31	31	13	15	7	30	8	15	5	10	8	28	7	9	65	33	35	18	60	34	61	46	27	61	37	53	42	49	18	21	24	60	28	27	42	58	46	45	31	70	47	42	59	78	75	46	50	64	55	72	86	63	75	76	50	51	77	66	77	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-256.908508279643513	-265.959351660094853	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987712809146819	0	2	5	2	2	3	4	5	3	5	5	3	4	7	6	9	4	4	4	3	9	1	7	7	6	5	7	8	8	5	7	13	8	7	7	9	9	11	8	8	11	9	9	10	10	9	10	11	12	11	12	14	13	11	11	7	7	11	11	10	11	12	10	9	14	18	13	14	13	14	11	13	12	12	15	15	19	15	11	16	13	17	17	17	17	18	0	1	6	1	1	22	2	18	5	4	5	1	22	30	11	10	1	4	6	4	57	1	26	26	18	13	18	15	56	9	4	38	23	25	3	23	31	47	30	57	60	14	27	28	28	14	34	47	43	37	37	49	63	42	28	11	2	36	16	43	42	16	36	24	41	80	55	44	36	45	24	50	44	63	62	67	76	70	64	50	38	52	72	72	76	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-272.250071402920355	-281.300914783371695	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998428947133245	0	1	4	4	3	2	2	9	6	4	4	4	2	7	4	10	3	5	6	3	6	4	5	7	7	6	7	6	9	6	6	9	8	4	9	9	7	11	8	8	11	8	9	8	10	10	10	6	9	11	9	15	9	12	11	11	10	12	7	8	11	11	12	12	13	15	13	13	14	10	12	15	15	11	14	12	19	7	14	17	16	14	20	22	21	18	0	1	5	6	13	2	1	30	10	5	13	13	1	31	17	29	2	4	18	6	4	5	22	19	11	18	23	17	42	13	10	59	28	20	33	27	34	43	26	27	35	6	26	59	3	59	43	11	60	32	44	54	30	43	37	35	40	42	4	37	45	44	42	45	55	69	74	61	61	14	45	67	55	29	70	44	71	31	67	69	41	38	86	85	77	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-271.519910806672954	-280.570754187124294	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985006581842822	0	1	1	3	2	2	4	8	4	5	5	4	3	6	6	9	3	4	6	5	3	5	5	8	7	6	7	7	8	6	7	12	7	6	5	8	7	10	8	9	11	9	9	10	12	8	6	12	11	12	11	15	12	11	9	8	10	11	12	11	12	14	10	11	13	12	14	13	11	15	15	15	14	14	14	15	20	10	16	16	19	12	17	13	18	15	0	1	1	5	2	2	5	26	6	13	18	17	2	21	23	14	5	3	9	7	2	17	18	47	7	35	14	35	6	35	20	54	11	6	6	22	11	10	19	36	27	56	33	39	60	35	11	55	29	34	23	74	41	16	37	27	14	78	51	16	51	51	29	40	49	60	59	32	78	65	25	62	65	59	55	66	86	39	62	49	71	16	67	27	79	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-248.335428028638148	-257.386271409089488	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995618503809659	0	2	4	2	2	3	2	5	3	3	2	3	4	7	7	8	5	5	6	5	10	5	6	6	5	4	6	8	6	7	6	11	5	7	9	9	8	12	8	8	13	10	10	11	11	9	9	12	11	12	12	14	13	11	11	11	10	11	12	11	12	15	9	11	12	17	15	13	13	15	10	13	13	14	10	13	21	14	13	15	18	16	20	21	18	20	0	1	1	1	1	2	1	10	7	11	1	5	4	19	18	19	13	13	26	2	36	10	20	4	9	9	12	33	33	11	13	63	12	17	15	19	27	75	13	8	54	6	24	35	46	8	37	42	63	56	45	45	61	46	46	18	35	40	64	30	42	76	40	37	44	78	56	44	44	44	16	51	48	41	15	65	86	75	71	50	62	73	85	86	62	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-250.246540231657093	-259.297383612108433	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996251638818022	-2	2	3	3	1	4	3	9	4	6	4	0	5	5	7	8	5	5	6	3	9	4	7	7	7	6	7	8	7	8	5	13	5	7	5	9	7	9	8	7	12	9	10	10	10	10	12	11	11	9	13	14	8	11	10	12	10	12	11	11	11	14	12	12	11	18	15	12	14	14	13	13	11	14	16	15	20	15	15	15	18	17	17	21	20	20	0	1	2	5	1	5	5	16	7	35	12	1	22	22	6	13	20	4	33	5	27	2	6	22	17	11	18	13	22	35	7	57	20	18	3	16	14	37	10	3	73	26	19	21	40	29	27	45	38	16	47	61	10	34	53	45	8	21	57	36	21	56	29	46	45	75	52	45	42	71	73	49	24	48	62	71	52	68	39	56	76	79	68	80	81	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-251.112633165692955	-260.163476546144295	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992521886393502	-1	1	4	3	3	2	3	9	4	5	5	4	2	5	6	9	5	5	6	5	9	5	8	7	7	5	8	7	8	7	5	9	8	8	6	6	4	11	6	8	12	6	7	10	12	10	11	9	12	10	13	12	11	11	7	10	9	12	11	10	10	14	11	11	13	15	14	13	11	14	13	16	14	14	15	15	20	15	14	12	17	17	20	22	18	21	0	1	13	6	6	2	13	35	6	9	5	7	2	7	37	24	9	37	3	4	18	7	15	4	5	3	36	15	55	20	4	9	43	36	9	37	4	60	6	11	56	9	3	29	35	34	44	33	33	34	56	56	34	27	36	34	9	64	46	32	55	38	32	21	60	79	42	52	21	80	53	70	68	45	74	68	69	65	80	56	78	52	81	77	81	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-275.205423989140570	-284.256267369591910	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971107560243395	0	1	5	3	3	4	4	7	5	3	5	4	3	6	5	5	5	6	7	4	8	4	6	8	6	6	7	6	8	5	7	13	8	6	7	6	8	11	7	8	9	9	8	11	10	8	10	11	11	11	11	12	10	12	11	11	10	11	11	11	9	15	11	11	14	18	12	13	13	14	11	16	13	13	12	12	19	12	16	13	13	15	19	22	21	18	0	1	4	2	1	1	10	20	20	2	1	5	1	11	7	2	20	6	7	10	26	2	3	14	20	10	9	6	26	6	17	67	34	12	15	22	15	33	3	11	21	27	14	43	42	34	39	35	47	8	57	47	35	53	35	33	26	11	53	24	2	74	18	42	44	82	27	54	76	52	31	70	63	55	59	31	65	64	76	42	75	78	55	68	77	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-248.396161692737508	-257.447005073188848	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990317663398395	0	1	4	3	2	4	3	9	5	3	4	2	5	7	5	9	5	3	2	5	10	4	8	7	7	4	6	8	8	8	6	10	6	8	8	8	8	10	8	8	13	9	8	10	12	9	10	11	12	11	11	13	13	12	10	11	11	11	10	10	11	14	11	10	9	15	15	11	14	13	14	15	11	12	15	13	14	14	14	17	15	18	20	22	19	19	0	1	19	19	2	4	5	34	10	19	18	2	18	9	18	29	7	5	2	4	16	10	12	26	9	4	6	33	25	31	7	25	22	17	18	27	1	37	24	27	64	29	24	36	63	35	35	65	64	55	37	8	61	21	13	46	44	65	39	23	42	74	44	42	24	62	45	65	55	21	47	53	14	57	69	8	53	49	64	66	70	66	82	86	80	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-234.765965715263746	-243.816809095715087	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994363511835241	0	1	3	4	3	3	3	6	5	5	4	3	3	7	7	10	5	5	6	3	9	5	8	7	6	6	6	7	8	7	6	11	8	6	9	8	7	10	7	9	13	10	10	11	6	9	10	11	10	12	12	11	12	11	8	12	10	11	10	10	8	15	12	11	12	14	15	13	13	16	14	13	12	12	13	12	20	15	13	15	18	18	16	22	20	18	0	1	2	3	2	2	2	4	12	7	12	2	2	4	27	33	6	12	6	2	8	7	19	34	13	7	17	18	15	5	11	40	45	5	30	3	45	33	18	31	53	21	23	47	12	3	36	38	55	42	47	35	44	21	19	38	55	42	23	40	31	41	57	28	49	35	69	73	54	71	76	32	23	49	48	40	83	51	65	41	70	83	78	85	81	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-272.395603743367019	-281.446447123818359	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996894957992321	0	2	4	4	3	3	3	5	4	6	4	3	2	7	6	9	3	5	5	3	9	5	5	8	6	4	7	8	8	7	5	11	7	7	7	8	9	11	5	9	12	8	8	9	10	9	9	12	10	7	10	14	7	12	10	12	9	11	10	9	8	13	8	12	12	16	11	12	13	15	12	11	15	13	16	13	19	14	15	17	14	13	17	17	15	19	0	1	20	17	13	13	1	17	2	3	12	1	1	13	5	35	2	17	20	13	31	2	12	7	6	6	26	25	34	22	6	43	5	11	7	10	27	36	3	24	51	33	4	35	29	14	53	40	42	23	46	55	6	40	15	55	33	49	44	8	11	58	30	60	57	54	16	57	63	68	49	63	69	64	73	49	85	72	81	66	41	45	81	75	45	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-262.848685005088612	-271.899528385539952	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989624757586798	-1	1	4	2	3	2	1	7	4	5	2	2	4	7	7	8	4	6	6	4	7	5	7	7	6	5	7	8	9	7	6	11	6	7	9	9	9	12	6	8	9	8	9	10	11	5	11	7	7	12	9	15	8	10	10	8	11	11	12	11	8	15	10	8	13	18	15	13	8	15	14	15	12	12	16	11	15	13	14	17	18	16	20	23	17	21	0	1	12	7	11	2	1	2	11	9	2	7	7	25	19	26	7	26	13	7	31	3	9	19	10	5	33	48	34	18	4	36	20	22	48	21	18	63	10	18	42	34	31	41	55	12	64	33	22	29	22	50	10	22	40	18	36	53	57	28	3	79	37	25	55	70	60	50	39	59	58	68	32	14	70	14	45	57	38	52	82	52	75	86	70	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-261.259078483214978	-270.309921863666318	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996804513539760	0	1	4	3	2	4	3	9	4	5	5	1	4	6	6	9	5	4	6	5	9	2	8	8	6	6	6	6	9	7	6	11	8	8	8	8	8	12	8	8	11	9	9	9	10	10	12	8	10	10	11	7	13	12	11	11	7	10	10	10	9	13	5	12	9	15	13	11	12	15	11	16	15	12	15	14	17	12	14	16	18	14	19	19	14	20	0	1	22	22	12	2	1	52	5	9	5	1	2	10	10	24	3	12	7	9	19	12	30	31	10	18	13	9	39	18	13	65	28	31	25	52	57	71	27	25	35	13	52	3	40	48	71	52	16	40	44	10	51	68	25	8	11	30	19	48	40	21	13	50	15	67	56	39	65	67	33	73	51	50	78	58	73	33	62	62	82	35	80	66	74	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-260.468269924930610	-269.519113305381950	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983702480766799	-1	1	2	3	1	1	4	7	3	6	4	3	4	3	8	9	5	6	7	3	10	3	7	7	6	5	8	7	7	7	4	12	5	6	9	8	8	10	4	8	12	9	10	9	7	9	11	11	9	10	12	15	10	7	10	9	9	10	11	9	11	13	12	9	12	18	15	12	13	16	14	12	14	11	13	14	20	13	12	17	15	17	19	21	15	21	0	1	6	2	1	1	22	25	3	33	3	3	12	2	31	29	39	20	26	5	27	6	9	31	13	12	24	39	11	4	9	19	4	33	33	18	31	40	12	22	47	54	29	37	18	19	64	56	28	19	35	76	30	7	27	30	27	27	28	8	56	65	40	25	15	80	57	60	47	76	53	44	47	43	63	16	82	58	27	67	76	67	80	83	78	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-256.836000822701919	-265.886844203153260	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996165672753705	0	1	5	3	1	4	3	6	5	6	2	3	3	4	8	9	5	5	4	4	10	4	8	8	7	3	5	6	7	8	7	13	8	7	8	7	9	11	8	8	13	9	10	10	10	6	11	12	11	11	13	14	13	12	8	10	7	11	11	6	11	14	10	12	13	16	15	13	13	16	10	14	14	12	15	12	14	15	15	13	18	17	11	18	18	16	0	1	19	1	1	11	5	9	6	9	1	5	2	5	34	55	13	4	12	13	37	4	34	3	9	11	5	14	17	8	28	74	27	9	34	12	8	55	10	28	71	29	34	55	15	18	42	61	43	16	15	53	34	47	9	16	8	23	24	18	37	38	34	21	16	52	69	59	76	72	57	21	64	59	32	47	48	83	32	59	80	78	31	77	66	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-276.836877720716416	-285.887721101167756	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983410104625612	0	1	2	4	2	4	4	6	5	6	5	4	3	7	7	9	5	6	5	3	9	5	8	8	5	6	7	3	9	5	6	13	8	4	9	9	7	11	7	9	13	9	8	11	12	9	11	11	12	11	12	12	7	10	10	9	8	8	11	9	10	14	11	11	12	17	14	14	10	13	11	15	13	13	14	13	16	10	11	16	16	14	19	18	18	19	0	1	1	5	2	5	20	11	4	22	6	5	1	10	17	37	7	9	6	5	12	34	10	22	20	22	30	2	24	20	4	47	10	5	19	53	8	42	4	14	45	27	31	16	69	24	46	60	27	18	23	21	31	46	18	33	22	37	57	22	39	29	14	29	47	64	45	47	10	16	56	75	47	55	74	44	61	35	16	48	68	49	32	41	47	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-268.028949894381810	-277.079793274833150	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991988212009648	0	2	5	2	3	3	2	8	5	4	4	1	2	7	7	10	5	3	6	4	9	4	8	8	6	3	7	7	6	5	5	12	8	5	9	7	6	9	8	8	11	9	10	10	9	8	12	11	6	10	12	12	11	10	9	10	10	10	11	9	11	6	10	12	13	14	15	9	11	15	14	14	14	10	15	14	20	14	11	13	17	16	17	22	17	19	0	12	20	1	4	4	1	27	20	7	7	1	1	17	30	38	5	2	22	2	33	5	34	29	17	12	62	34	7	26	22	68	19	22	17	9	3	17	49	29	23	3	45	8	14	4	57	68	11	33	19	49	63	40	19	46	36	60	28	34	60	22	27	38	47	48	57	30	42	76	63	65	80	23	78	47	67	52	30	59	82	73	71	77	32	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-259.791057808483401	-268.841901188934742	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984631636090435	0	1	5	2	2	4	3	7	6	6	4	3	2	5	6	7	5	3	6	4	10	5	4	7	7	6	7	3	8	4	6	13	8	7	9	8	6	12	5	9	13	9	7	9	10	9	9	9	11	10	11	14	13	12	8	11	7	11	10	11	12	13	11	10	14	17	15	13	13	16	15	14	14	13	16	14	18	15	15	16	15	17	19	17	20	19	0	1	23	2	1	12	1	20	18	30	13	13	2	28	11	13	20	5	5	5	43	18	4	37	17	6	9	13	20	28	22	36	31	15	33	7	7	49	13	22	55	43	14	9	33	24	14	10	50	44	48	63	51	8	15	35	10	46	33	47	64	56	45	25	60	76	61	63	64	65	61	49	38	61	78	38	47	62	44	72	41	74	53	80	83	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
