step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
15000	-470.157116344260487	-479.207959724711827	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993874969294554	-2	12	5	14	18	9	14	19	16	22	16	18	11	22	30	18	23	18	28	31	22	25	29	12	29	26	22	24	21	23	28	30	18	25	22	27	31	18	34	28	25	34	30	31	26	29	34	24	36	38	28	29	25	31	28	34	26	21	32	32	16	27	40	26	29	34	33	32	32	35	33	38	37	30	42	39	36	37	40	29	39	31	38	46	41	35	37	40	48	41	41	0	3	1	6	2	1	2	61	24	18	6	11	3	33	45	6	12	2	14	34	61	27	57	3	57	28	18	18	24	61	41	64	13	4	11	10	5	11	15	10	10	36	19	41	18	17	25	35	62	34	21	53	12	46	21	23	30	33	52	17	6	7	56	8	34	59	51	53	36	68	45	44	10	33	58	47	34	65	86	53	52	41	36	46	73	48	65	68	85	47	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-475.309437744655440	-484.360281125106781	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967445925517025	-3	12	5	9	19	5	16	21	19	16	20	14	20	15	26	19	24	15	23	26	23	22	25	15	27	26	20	19	21	20	25	31	27	27	20	32	31	25	34	20	28	34	28	22	23	30	34	30	37	34	28	27	32	32	27	29	29	27	29	20	23	30	39	25	32	24	33	37	28	34	30	34	40	36	39	44	33	40	46	31	43	32	36	46	28	42	39	43	48	46	52	0	6	1	3	18	1	4	12	24	6	18	6	14	12	44	10	2	4	40	10	13	9	5	4	28	38	24	2	10	2	16	33	12	40	2	20	48	9	51	10	44	36	8	13	27	35	17	52	62	32	60	18	64	16	35	9	61	11	64	24	2	66	48	24	17	27	25	59	30	8	22	58	33	85	56	65	62	77	70	41	57	61	54	36	6	37	48	68	86	63	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-475.199481289345272	-484.250324669796612	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995175915597586	1	11	3	9	16	11	18	13	9	29	18	21	12	12	23	14	24	20	24	31	16	20	36	22	22	24	13	18	22	24	19	35	28	27	23	32	34	24	37	19	20	34	32	29	21	25	26	28	38	39	19	30	28	31	26	33	29	24	32	29	20	37	37	29	28	26	34	28	30	33	22	35	42	35	33	39	37	41	43	35	39	36	26	50	35	41	37	47	35	45	38	0	9	1	1	4	3	27	9	3	28	6	16	1	9	21	6	21	6	51	26	27	27	48	14	7	51	2	27	7	5	4	57	22	15	31	26	10	13	70	13	16	51	66	15	7	5	29	24	89	33	8	19	19	28	45	44	24	14	48	38	11	52	20	29	38	22	83	6	24	29	40	41	81	46	57	37	44	43	32	36	43	54	61	90	20	39	43	80	15	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-482.104384471445087	-491.155227851896427	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999594677001150	-2	6	3	14	11	8	18	17	20	8	14	20	16	17	31	25	22	17	18	30	21	25	35	17	24	25	21	22	24	25	21	32	26	20	21	31	25	26	36	27	25	30	19	35	25	29	33	19	36	31	13	29	32	28	32	31	28	30	30	30	31	31	47	32	24	34	32	39	33	37	26	30	35	32	40	42	37	46	42	35	40	29	37	48	46	35	38	29	41	27	38	0	1	1	51	2	3	6	51	6	2	5	2	51	11	12	48	8	51	5	30	19	35	36	6	12	48	11	10	8	18	2	38	14	24	4	22	24	21	12	28	17	18	51	33	48	35	57	13	36	30	2	21	22	25	21	10	8	27	37	90	54	16	91	42	12	22	46	61	50	37	19	41	14	41	47	77	58	69	42	25	53	7	74	76	70	60	82	34	72	24	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-467.884318205165982	-476.935161585617323	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952370922880472	-2	14	6	15	19	9	12	20	9	21	18	12	16	19	27	23	21	14	29	23	22	26	31	22	20	21	18	26	23	23	23	34	28	28	21	29	32	26	33	24	28	36	35	29	23	30	26	24	37	38	13	30	27	32	20	28	27	25	26	31	24	35	44	32	33	34	34	38	30	34	23	36	40	39	38	38	37	32	39	34	39	29	38	41	45	42	37	44	48	42	51	0	9	1	12	6	3	3	18	1	12	4	1	12	7	31	14	12	9	59	5	55	31	71	13	18	12	9	40	25	27	26	33	47	58	13	21	35	18	44	14	48	29	29	29	17	16	24	2	34	69	3	27	27	58	13	25	25	13	27	29	35	56	90	71	61	21	23	48	22	33	13	22	37	43	33	59	65	35	39	36	67	30	33	64	36	43	69	84	86	81	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-457.757444307267008	-466.808287687718348	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995943951674762	-1	8	1	14	14	10	13	22	17	20	14	13	15	14	22	25	24	12	29	29	22	24	32	18	27	30	18	20	19	21	27	32	33	25	18	33	27	28	27	23	26	34	24	36	14	31	32	32	34	33	26	30	31	29	27	22	28	23	23	27	31	34	43	31	29	35	33	32	28	22	26	34	39	35	39	42	38	37	42	34	40	36	36	48	43	30	36	47	45	41	42	0	3	1	2	2	3	2	29	18	11	6	2	3	2	5	13	29	2	14	58	13	29	22	45	17	37	2	11	4	9	58	27	43	27	5	54	35	11	35	7	8	8	14	47	6	34	70	39	38	21	27	43	43	15	28	14	58	13	29	11	58	20	78	59	17	57	30	28	59	7	70	60	23	20	72	44	25	36	78	37	19	35	38	67	36	58	38	87	82	68	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-460.164125980194228	-469.214969360645568	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989629164913902	-4	3	6	13	17	11	16	18	15	24	20	8	16	20	23	26	24	19	23	28	20	23	28	13	29	28	18	22	26	25	27	32	29	29	22	31	25	27	36	20	29	30	23	25	20	26	30	26	30	37	25	24	27	29	32	29	28	28	31	27	25	33	45	23	31	30	33	38	35	39	20	26	37	29	36	39	37	41	42	34	38	36	38	46	38	40	39	37	40	41	43	0	1	2	3	24	2	12	4	2	9	9	1	6	24	13	12	40	6	21	5	6	5	5	3	10	8	24	13	19	12	27	51	19	52	71	26	28	71	42	3	52	60	8	5	7	11	71	40	10	67	8	13	15	48	26	48	18	35	7	11	8	20	87	11	43	38	51	32	37	32	5	22	31	48	47	58	47	66	67	22	65	34	41	65	47	66	34	25	67	80	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-461.219423752910927	-470.270267133362267	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999903772580513	-2	9	5	13	9	10	14	17	12	25	7	13	20	19	15	21	26	8	23	30	21	25	33	20	22	17	22	25	20	25	17	36	31	19	22	25	29	28	39	28	26	37	28	32	24	22	35	29	37	29	28	29	32	25	24	25	28	25	33	33	31	31	44	28	35	32	34	35	31	38	21	34	42	36	39	39	34	39	43	30	38	36	36	46	38	35	27	32	44	43	39	0	3	1	18	3	3	3	5	2	27	1	6	18	4	11	12	35	1	9	24	9	29	10	7	9	11	26	21	26	31	18	37	54	9	26	4	71	25	65	15	25	61	58	19	21	7	88	16	80	30	54	21	87	13	13	35	24	16	64	40	38	27	86	55	53	10	38	43	19	88	9	57	77	56	40	17	51	23	91	36	60	60	69	72	23	54	35	87	70	65	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-479.522211525526814	-488.573054905978154	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992628970565931	-1	10	5	14	12	8	17	19	17	21	15	17	13	19	25	24	21	21	26	27	16	29	34	16	19	26	21	26	22	21	23	30	29	21	24	30	29	25	37	17	20	36	29	19	24	28	34	31	38	32	24	28	26	24	27	25	18	22	31	28	19	29	45	33	30	23	25	33	32	36	32	26	42	35	29	35	26	41	42	30	48	38	27	43	44	37	36	28	46	36	46	0	3	1	6	3	3	13	24	5	2	5	2	6	12	40	8	24	5	57	35	5	72	45	5	6	21	9	17	25	7	12	28	54	12	7	18	31	57	72	13	9	46	27	5	18	9	60	88	66	20	3	58	40	57	7	14	5	13	21	45	40	40	74	52	55	4	44	16	15	46	46	29	43	75	15	28	24	76	20	52	49	83	54	70	38	15	25	12	76	77	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-469.117493623886958	-478.168337004338298	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995472149435151	-5	14	5	12	13	5	13	20	17	26	21	17	18	17	26	26	25	19	28	24	21	21	37	21	24	25	21	22	21	26	23	29	32	13	7	28	29	28	28	24	26	33	26	23	20	32	32	28	35	36	30	31	27	25	24	29	18	29	27	21	25	35	47	23	31	32	36	31	29	33	28	29	44	29	37	36	38	42	38	28	46	39	35	43	43	30	37	42	40	42	52	0	3	1	3	35	1	6	2	4	55	7	34	4	2	40	45	28	5	60	9	13	35	83	4	7	57	14	18	12	57	35	20	55	35	1	41	10	26	26	13	45	72	22	9	34	61	15	9	72	86	40	44	13	18	2	57	2	10	26	34	24	44	88	13	10	44	71	16	27	40	18	28	75	16	80	10	86	79	69	60	42	19	19	55	65	18	72	76	48	79	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-477.010647819669884	-486.061491200121225	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990013206373218	-3	5	7	16	13	7	10	20	22	23	18	16	14	19	21	23	19	10	28	27	16	22	31	24	26	18	14	22	18	20	24	30	32	28	17	31	30	18	34	16	30	33	22	32	26	28	28	30	36	36	26	22	29	33	27	23	27	25	29	31	30	35	44	27	31	30	33	33	34	34	34	27	33	36	34	45	33	42	44	33	42	27	37	45	39	39	39	43	48	33	45	0	1	1	6	3	1	2	29	12	4	27	18	6	2	26	4	12	2	13	11	7	21	16	4	15	3	6	35	6	18	21	46	47	28	18	10	16	40	38	7	22	24	13	17	8	11	12	52	38	65	22	40	28	47	43	5	4	30	22	25	56	41	73	35	17	58	47	17	55	66	58	40	8	67	46	87	24	85	87	20	62	14	33	42	65	51	90	74	48	8	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-463.501770580638947	-472.552613961090287	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995124759827785	0	11	4	7	16	10	14	21	8	24	18	20	17	18	30	23	24	18	28	27	21	25	31	14	27	25	19	26	24	16	23	36	28	22	14	29	32	28	26	18	27	35	25	30	21	30	31	31	33	35	24	29	34	32	24	28	31	28	31	23	31	30	43	28	33	30	27	27	37	37	33	32	42	37	32	40	28	35	34	33	44	40	32	43	45	39	37	32	40	39	43	0	9	1	1	4	4	6	35	1	24	24	6	35	7	11	12	11	6	34	30	30	12	43	3	31	13	9	27	27	3	45	57	21	13	9	60	19	31	51	24	51	52	21	68	7	51	12	13	36	67	40	17	20	38	30	11	51	10	10	7	31	2	90	30	64	68	34	14	37	21	52	60	70	68	15	83	27	44	56	41	77	78	58	82	58	47	72	56	88	48	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-477.506531443576250	-486.557374824027590	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981588431345468	0	13	4	15	16	7	14	19	8	26	20	20	16	21	20	24	22	18	22	28	17	21	28	21	26	27	23	24	19	28	27	31	16	25	23	28	33	26	22	23	18	37	31	27	24	27	25	26	38	31	21	29	17	23	30	35	25	31	34	30	29	32	37	31	32	26	26	33	33	33	25	36	31	26	36	43	31	39	39	35	43	30	37	44	43	35	32	40	46	35	48	0	9	1	3	9	3	9	5	3	8	2	9	6	2	13	51	2	2	18	29	2	21	21	6	40	24	33	13	2	47	29	38	9	15	21	35	51	11	7	7	7	32	51	54	11	53	17	15	31	29	7	74	7	7	19	74	7	27	50	35	34	15	47	40	67	11	51	25	41	26	54	44	12	29	36	26	36	16	57	31	42	39	45	63	78	87	46	14	85	34	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-458.916908232520541	-467.967751612971881	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995507306945312	-2	13	4	17	13	9	18	19	18	28	13	21	17	17	23	23	20	20	25	26	16	29	27	15	21	29	22	24	22	26	22	35	30	26	22	30	33	28	34	23	31	35	31	31	12	27	27	25	33	34	22	29	27	27	27	29	19	30	33	33	28	23	40	34	33	26	35	30	34	40	29	28	38	31	31	40	36	44	47	37	45	32	37	44	42	38	34	43	48	34	43	0	6	1	24	6	3	45	21	6	62	3	4	11	2	5	2	11	21	5	24	2	9	18	6	24	9	14	9	13	16	7	58	53	14	7	51	46	66	29	7	51	47	34	15	1	31	35	13	38	68	2	27	15	12	18	13	2	17	71	40	31	2	67	18	44	12	56	34	71	32	35	11	75	55	27	74	60	64	76	37	74	47	43	69	64	39	46	42	86	33	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-481.351343074999988	-490.402186455451329	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996586858767229	0	10	6	6	14	9	18	18	13	24	19	10	17	17	31	22	23	12	25	27	22	23	35	20	30	12	23	15	27	21	28	33	30	22	26	30	34	24	35	25	16	33	27	32	20	25	28	18	35	34	28	20	26	32	27	33	28	23	21	23	23	25	37	30	27	34	38	35	29	40	22	31	43	37	30	44	37	34	43	30	43	33	39	48	44	33	29	31	41	40	49	0	3	1	1	6	1	18	5	6	41	28	1	2	12	17	9	24	3	48	52	9	45	47	9	71	1	45	3	59	14	58	64	46	48	30	62	17	24	38	41	4	75	28	38	9	14	14	5	47	38	26	28	22	46	38	58	17	14	11	8	26	52	55	7	24	20	82	40	71	49	41	22	35	44	45	37	65	54	32	27	82	58	39	83	61	65	35	51	38	44	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-482.182058717325219	-491.232902097776559	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995581922507192	-1	10	4	14	11	12	17	21	18	24	21	15	22	17	30	23	25	17	23	31	23	20	32	17	28	29	18	29	16	22	27	27	26	24	17	27	28	22	33	23	20	27	31	33	11	31	27	26	36	31	30	30	32	34	32	33	25	18	32	33	25	31	41	27	31	22	35	40	32	38	30	32	30	31	39	40	36	34	40	34	42	33	30	36	42	27	30	38	45	40	48	0	3	1	3	3	3	4	2	12	41	18	45	18	4	24	22	58	12	5	16	41	7	86	5	7	66	3	17	1	12	38	18	38	6	5	12	7	29	28	8	3	16	21	61	1	13	35	38	19	48	33	36	47	52	35	57	9	45	25	61	40	32	77	24	30	7	25	43	21	73	33	36	16	47	65	33	25	48	44	62	80	15	31	28	60	61	45	72	20	32	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-488.765082910170634	-497.815926290621974	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978431255658975	-8	5	0	13	14	5	12	22	19	20	21	13	19	15	28	22	16	18	22	23	19	21	35	18	25	26	21	24	27	27	25	34	26	16	21	29	32	28	34	10	27	36	30	22	18	28	29	25	32	38	27	30	31	19	31	32	20	20	29	28	28	27	42	33	36	32	36	21	36	27	29	28	36	31	37	41	34	40	38	30	46	31	33	46	45	39	41	36	48	37	41	0	3	1	6	12	1	2	5	5	7	4	1	4	40	28	4	2	34	14	21	40	4	45	5	7	58	24	11	13	35	27	8	24	12	5	17	19	40	15	6	24	60	4	24	7	16	20	19	15	29	34	8	19	7	24	13	40	34	5	9	4	18	32	72	55	16	83	40	19	35	16	18	27	26	31	43	46	43	36	44	90	33	61	86	75	32	64	38	73	77	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-467.842777199148657	-476.893620579599997	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984768734334504	-4	7	3	11	19	8	18	16	16	21	15	13	20	11	27	20	21	15	27	23	23	29	35	16	30	27	20	20	18	23	28	35	31	24	19	27	33	22	29	16	23	32	20	30	22	30	25	24	38	34	27	29	30	32	24	33	28	32	34	35	27	35	36	25	32	25	31	33	34	34	31	32	34	40	42	37	32	44	45	39	47	32	40	36	42	39	36	45	39	34	45	0	3	1	6	4	3	12	4	2	14	3	3	18	3	18	24	24	14	10	18	4	20	61	2	45	45	9	18	8	40	16	58	8	43	18	40	47	40	16	3	40	34	40	20	9	19	29	28	39	46	38	30	27	27	40	5	28	34	71	53	38	31	36	16	31	27	36	22	77	42	13	41	19	63	37	36	55	32	69	70	76	7	62	36	50	28	42	63	61	36	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-464.126779153229450	-473.177622533680790	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998402477097347	1	10	5	7	12	13	20	16	20	26	20	19	13	15	29	21	22	15	29	24	23	26	32	10	27	17	23	28	21	24	28	34	15	15	20	33	33	23	36	27	25	37	24	23	26	31	28	26	39	36	25	20	31	28	25	30	30	28	28	33	24	31	41	27	33	24	29	37	33	29	30	25	43	39	40	36	37	43	32	31	46	34	38	44	42	37	41	39	46	36	45	0	3	1	1	1	4	13	2	24	21	18	24	3	24	16	33	34	24	44	9	52	13	72	1	35	2	9	51	14	9	27	40	24	6	5	31	45	2	70	35	14	71	52	52	52	59	12	17	54	30	16	14	10	21	8	17	34	66	16	41	12	52	76	52	30	18	29	70	48	55	55	13	77	62	50	29	46	50	52	67	74	22	47	23	57	53	82	67	50	54	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-474.547532279071845	-483.598375659523185	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999688643764608	2	9	5	13	13	12	15	13	14	25	20	18	18	17	22	21	22	17	26	18	20	19	11	18	30	28	16	20	24	19	26	28	31	25	23	30	29	25	34	15	28	35	30	30	23	24	27	26	37	29	17	29	25	30	31	32	30	30	26	35	29	37	40	33	30	33	34	32	34	37	30	37	43	35	42	33	37	44	47	38	37	37	28	45	45	35	35	46	43	34	36	0	1	1	3	1	1	3	23	6	45	12	23	8	6	6	40	13	6	27	7	18	27	2	8	46	12	23	4	13	40	14	45	83	24	30	31	16	22	65	5	45	56	29	16	24	9	35	17	33	15	4	31	13	29	59	53	20	83	45	43	11	42	64	47	17	25	32	13	59	50	29	53	25	61	57	26	32	42	84	38	67	47	45	71	32	36	35	86	77	48	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
