step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
50500	-846.451348003339376	-844.970572862443191	-1.480775140896133	0.000150168469569	0.000046387529877	0.308903260520516	0.268368542968667	-1	1	1	2	4	2	1	3	4	4	4	4	6	6	6	6	6	8	9	9	7	9	8	10	9	9	12	9	10	9	12	9	13	11	11	14	11	13	11	13	15	15	15	14	16	15	15	17	15	14	17	16	16	16	18	15	18	18	17	18	16	15	18	19	18	19	19	20	19	20	17	20	18	17	21	19	19	23	20	23	21	26	21	23	20	23	26	27	30	30	30	34	34	35	36	38	36	36	36	39	38	39	38	41	42	42	45	44	47	49	0	1	1	1	1	1	1	1	3	2	1	1	1	1	9	1	1	15	6	13	1	1	3	1	1	1	20	10	23	1	15	9	37	10	32	37	1	34	19	12	31	39	34	21	1	13	16	41	37	1	21	1	21	1	32	19	1	2	19	19	9	20	31	51	46	34	74	46	49	71	1	24	22	34	69	45	51	48	62	36	62	77	54	79	53	66	79	84	67	21	55	90	53	88	93	50	1	92	91	90	95	99	89	87	103	42	102	105	96	100	1	2	1	2	2	1	1	2	2	2	2	3	2	4	1	3	2	1	4	2	4	3	4	6	4	5	2	4	2	6	4	3	1	3	1	2	6	1	1	4	2	1	4	3	8	4	5	1	2	8	5	9	5	9	5	4	11	7	5	4	5	2	4	1	1	4	2	3	2	2	9	6	4	3	1	1	1	3	3	4	2	4	3	2	2	2	3	2	6	9	4	2	10	4	1	13	16	1	3	3	1	2	2	7	2	12	3	1	5	4
51000	-798.038106378550083	-796.534434165014659	-1.503672213535403	0.000170027891737	0.000049667419581	0.292113364893926	0.281727546905325	0	2	1	2	3	2	2	4	2	3	3	5	6	5	6	6	6	7	8	9	7	9	8	9	9	9	12	11	11	12	11	12	13	12	14	14	12	13	12	13	15	17	16	15	14	13	14	14	15	15	18	16	15	15	17	14	19	19	16	17	16	14	17	19	18	20	19	20	19	20	18	19	19	19	21	20	19	23	21	21	21	24	24	24	23	22	26	27	29	30	30	34	34	35	35	38	38	37	36	40	36	39	38	40	42	41	45	45	46	50	0	1	1	1	1	1	1	1	1	2	1	1	1	9	1	1	8	14	1	4	1	1	3	5	5	16	19	22	5	1	9	2	1	31	1	40	20	22	20	1	20	41	1	38	24	12	32	9	31	24	63	1	28	12	1	1	3	48	35	1	45	19	44	54	30	69	22	55	51	54	54	1	46	65	51	17	1	35	55	1	50	61	9	79	43	31	31	67	72	64	64	91	91	81	90	77	1	92	76	103	83	103	90	86	103	76	99	105	96	109	1	1	1	2	2	1	1	2	1	1	1	3	3	2	3	3	1	1	4	3	2	5	5	2	5	2	2	1	4	6	4	4	6	1	5	1	2	2	1	7	3	1	9	2	2	3	1	4	2	4	1	8	2	5	8	7	7	3	2	8	1	3	1	2	4	1	6	2	1	2	2	8	3	1	3	7	8	5	1	9	3	3	8	2	2	5	8	3	5	7	5	1	2	5	2	8	16	2	5	1	5	1	3	9	2	11	4	2	5	2
51500	-844.479292915150836	-842.943644082986566	-1.535648832164304	0.000173329255414	0.000047161143186	0.272089919695013	0.296394249626434	0	1	2	2	3	3	2	3	3	6	4	5	6	6	7	4	5	8	9	10	8	8	8	7	9	8	12	11	12	12	12	11	11	10	14	13	10	12	11	12	15	16	15	14	15	16	15	16	16	15	18	15	16	17	18	14	18	18	16	17	16	17	18	18	18	20	19	19	19	19	18	19	19	19	20	19	21	24	21	22	21	25	22	23	24	22	27	27	29	30	32	34	32	35	35	37	35	36	37	40	37	38	40	40	41	41	45	45	46	47	0	1	1	1	7	1	1	1	3	1	6	5	6	2	1	1	1	2	6	1	7	1	8	1	21	1	1	10	22	1	4	2	12	18	22	37	2	28	13	13	19	19	3	22	15	1	24	29	40	14	28	1	30	15	1	1	30	62	1	47	39	33	29	46	39	42	51	60	43	46	30	35	57	31	1	13	1	68	74	57	74	68	43	22	56	27	79	55	38	84	87	75	29	79	88	77	1	95	77	94	56	94	93	86	102	1	102	105	99	104	1	1	2	1	1	2	1	3	1	4	1	1	1	3	3	2	2	3	3	5	2	4	3	4	1	3	6	2	2	5	6	6	3	2	4	3	3	1	3	5	2	5	6	3	6	8	4	2	2	5	4	7	2	6	9	7	3	1	7	1	2	2	2	1	3	2	1	2	2	1	3	3	1	3	8	6	10	2	2	3	1	3	4	7	5	7	4	5	8	3	3	7	9	6	3	7	16	1	7	3	12	2	6	10	1	15	5	2	4	2
52000	-831.859909294463705	-830.407189353330409	-1.452719941133311	0.000183184535759	0.000061076713127	0.333416316359813	0.228365509474633	0	1	1	1	3	4	2	2	4	5	4	6	7	6	7	5	4	8	9	9	7	10	9	10	9	10	12	12	12	13	13	11	13	10	12	13	13	14	13	13	15	15	15	15	14	16	15	16	15	16	16	15	16	16	17	16	18	19	17	17	14	16	15	18	18	19	19	19	19	17	19	18	20	20	20	19	19	24	22	22	21	25	23	22	22	22	25	27	30	28	33	34	34	36	35	37	38	36	36	41	37	39	39	40	42	40	45	45	47	48	0	1	1	1	1	1	1	2	7	1	1	11	1	1	11	5	1	8	21	10	1	6	1	1	1	10	23	7	10	1	21	17	1	18	1	23	23	28	18	9	9	22	1	26	21	25	39	22	31	1	10	1	47	14	35	23	31	14	21	23	1	42	24	1	18	34	1	1	39	36	51	10	34	31	1	39	53	75	39	65	38	76	65	57	58	32	83	52	73	80	63	29	90	47	76	68	68	93	76	94	43	91	38	39	102	1	94	102	97	102	1	1	1	1	2	2	1	1	1	2	2	1	4	4	2	1	2	3	1	2	4	3	4	5	5	2	2	5	4	5	3	4	5	2	6	2	2	1	1	6	7	3	7	4	3	2	1	3	1	7	6	8	1	5	2	3	2	6	5	3	7	1	4	7	3	5	7	9	3	2	2	6	6	4	10	3	1	2	4	2	3	3	2	1	2	4	1	7	4	5	10	9	3	12	7	9	10	1	10	2	11	3	13	10	2	18	6	4	7	6
52500	-824.409825807320431	-822.973962654890897	-1.435863152429509	0.000193621482274	0.000067977852371	0.351086313217283	0.239866057034975	0	2	1	2	4	3	2	4	3	5	4	4	6	7	7	6	6	7	10	9	6	9	7	9	9	10	11	11	11	12	12	11	13	10	12	11	12	12	12	13	15	15	14	15	16	16	15	16	14	15	18	15	16	16	17	15	18	19	16	17	16	14	18	18	17	19	19	17	18	19	16	19	19	19	21	19	19	23	20	21	21	26	24	23	24	23	25	27	28	29	32	35	34	34	35	37	38	36	37	40	36	36	39	41	42	41	45	46	45	48	0	1	1	1	6	4	1	9	2	7	6	1	1	1	13	1	7	8	4	8	11	1	16	23	11	1	1	8	22	1	14	24	18	9	34	1	1	22	36	26	25	29	4	26	1	26	23	25	33	22	1	9	10	23	1	1	1	9	52	1	9	4	40	26	18	45	1	32	27	43	35	1	53	20	10	1	1	76	27	19	49	65	86	55	44	55	86	76	76	47	31	86	90	69	38	60	1	92	75	102	86	90	76	89	102	43	102	105	99	101	1	1	1	1	1	1	1	1	1	3	1	2	2	3	1	3	2	1	4	2	1	5	1	1	3	5	6	2	1	6	3	1	4	4	1	7	5	2	1	1	3	2	5	2	7	2	3	3	1	3	8	5	4	5	7	7	11	7	1	9	7	5	2	4	5	2	7	3	4	2	1	9	2	5	9	9	9	3	7	4	5	5	1	4	3	3	1	3	5	8	9	5	2	7	10	10	15	1	8	1	6	2	11	7	3	14	6	3	3	6
53000	-841.495074594252173	-840.059277441966401	-1.435797152285758	0.000172083323150	0.000060428970536	0.351161108640837	0.258082586377118	0	2	1	1	4	2	2	3	4	5	4	6	6	6	7	7	6	7	10	10	8	8	8	9	9	9	12	12	11	12	12	11	12	11	14	13	11	14	13	13	16	16	16	14	16	15	14	16	15	16	18	15	16	15	18	15	18	17	17	17	15	18	18	18	18	19	20	18	19	19	19	18	19	19	20	19	20	21	20	22	21	25	23	23	24	23	25	28	29	28	32	32	34	35	35	38	37	36	38	41	38	39	40	40	42	41	45	45	46	50	0	1	1	1	1	1	1	1	7	1	1	1	1	1	5	1	5	3	1	4	1	1	8	1	9	1	16	6	19	12	6	16	1	18	27	3	24	39	29	23	33	6	21	25	33	22	33	49	36	17	1	24	30	18	44	30	24	23	28	1	12	49	45	39	1	38	27	26	1	49	61	1	30	23	22	61	18	45	32	66	15	49	20	1	38	20	12	56	33	82	77	60	89	38	65	69	66	91	42	102	89	98	66	88	98	87	102	102	96	100	1	1	1	1	2	1	1	2	1	2	2	3	4	3	2	3	1	2	6	5	3	5	2	4	3	6	3	4	1	4	5	3	4	2	1	7	2	1	1	2	3	8	3	3	2	5	1	1	1	5	8	2	2	3	2	2	5	7	2	8	3	1	1	2	9	2	4	5	8	2	2	9	4	5	5	2	5	2	3	2	4	5	6	11	6	7	8	7	7	2	6	8	3	9	10	12	9	2	11	1	4	1	13	4	3	8	3	4	5	4
53500	-830.829266219850183	-829.410074514120879	-1.419191705729310	0.000180000065446	0.000066913767596	0.371743018148363	0.297426341714647	0	1	1	1	2	4	3	2	4	5	4	5	6	6	5	6	6	8	9	9	8	9	6	9	10	9	11	12	11	10	13	11	12	10	13	14	12	13	12	13	14	17	14	15	15	15	15	16	12	16	17	16	15	16	17	16	19	19	16	14	17	17	19	17	18	18	18	20	19	20	18	19	19	19	20	19	20	23	21	21	22	23	23	23	24	23	26	28	26	29	31	34	33	33	33	36	35	36	38	40	37	37	39	41	42	42	46	45	48	49	0	1	1	1	1	1	2	1	7	1	4	4	1	8	7	1	1	5	13	16	11	1	15	1	12	18	1	8	21	18	1	20	1	1	1	2	17	21	16	1	1	60	1	3	1	23	21	46	20	1	9	27	30	17	20	13	1	40	29	24	46	54	39	1	13	47	28	55	12	63	64	66	42	1	35	35	1	44	62	51	67	1	59	67	77	39	1	41	1	71	90	81	63	46	1	28	89	94	74	102	91	94	1	103	102	86	102	94	96	107	1	1	1	1	1	2	1	1	1	3	1	2	3	2	1	2	3	3	2	1	3	5	1	4	4	1	6	5	2	1	8	1	4	6	5	6	3	3	3	6	7	2	6	6	7	6	3	1	2	5	7	3	3	6	4	5	8	2	3	1	1	1	4	7	7	1	2	2	8	1	1	1	1	8	4	3	7	4	2	1	2	8	4	4	2	3	11	7	11	4	1	5	6	11	10	9	5	2	11	2	3	2	18	1	2	10	4	5	7	2
54000	-853.393839347521407	-851.983476964612350	-1.410362382909000	0.000196401102655	0.000075507753197	0.384456870028065	0.259762428019923	0	1	2	1	3	3	3	3	4	5	4	6	7	6	6	6	6	8	9	9	9	10	9	9	8	10	11	9	11	13	10	11	12	10	10	12	12	13	12	13	15	17	13	14	14	16	15	15	15	16	18	17	17	16	17	15	18	17	17	17	17	17	18	17	16	19	20	20	18	17	18	17	19	20	20	19	20	22	21	23	21	24	23	23	22	24	26	27	29	30	32	35	33	35	34	37	35	36	38	39	38	38	38	40	42	41	43	45	47	49	0	1	1	1	1	1	1	4	6	1	1	1	11	1	7	1	1	5	6	11	1	7	14	1	5	6	19	8	28	24	7	25	11	13	1	25	1	14	14	19	25	20	1	26	1	1	40	6	11	33	31	43	37	13	40	1	32	31	48	1	10	37	46	1	1	70	1	31	22	48	32	1	54	17	70	58	16	68	57	59	50	28	44	65	76	31	69	29	37	19	19	66	81	79	84	56	82	94	29	102	81	98	1	103	98	35	102	102	91	94	1	1	1	1	2	2	2	1	1	2	2	4	2	3	2	2	2	2	3	3	3	4	2	6	2	4	2	4	1	2	3	2	4	2	6	1	7	4	3	2	3	4	7	2	6	7	1	7	5	2	5	2	2	4	3	6	4	5	1	9	6	2	1	8	8	1	9	5	4	1	4	9	1	7	2	1	7	1	2	3	3	6	5	4	1	8	5	7	8	12	9	8	7	7	5	9	6	1	11	1	7	1	17	1	3	10	3	2	7	6
54500	-833.286124363619251	-831.825691256297432	-1.460433107321848	0.000218656036300	0.000071314464853	0.326149078980053	0.245910234117464	0	2	1	1	2	2	2	3	3	6	4	5	7	5	6	7	7	7	9	10	7	9	8	8	9	9	10	11	12	12	12	11	13	11	13	15	13	14	12	13	15	16	14	15	16	15	16	16	14	16	17	14	17	16	18	15	18	18	15	17	17	18	19	18	18	19	19	20	19	19	16	19	19	18	18	19	19	23	21	21	21	25	23	23	23	22	26	28	29	28	31	35	34	36	35	37	35	36	38	41	37	39	39	40	43	41	44	45	46	49	0	1	1	1	1	1	1	5	4	1	1	1	1	7	4	12	1	3	12	25	1	9	15	18	1	17	1	13	20	11	24	23	23	1	22	1	1	28	28	19	10	25	24	39	43	1	19	31	28	5	1	22	1	1	21	21	61	50	1	34	15	44	56	38	1	28	53	1	43	60	43	28	1	18	31	43	22	74	61	1	51	31	53	27	27	53	53	36	86	87	81	87	1	86	53	62	46	95	50	102	44	91	1	103	94	73	102	102	82	104	1	1	1	1	1	1	2	1	2	3	2	3	4	2	3	1	2	3	3	1	4	2	1	1	6	1	4	2	1	4	3	1	3	6	2	7	7	2	1	2	3	4	5	2	1	7	4	2	2	6	9	3	10	9	5	5	1	1	8	2	5	2	2	2	9	3	1	9	1	1	1	4	8	6	3	3	7	3	2	9	2	7	2	7	10	3	3	5	3	1	6	4	14	6	9	11	10	1	11	1	10	4	18	1	5	9	2	2	12	5
55000	-847.343305437510708	-845.949471313407003	-1.393834124103662	0.000179247443769	0.000074078584358	0.413275541344538	0.228501867457794	0	2	2	2	3	3	2	3	3	5	4	4	4	7	6	7	7	7	10	9	9	9	7	9	10	9	11	10	11	13	11	11	13	10	14	13	11	14	12	13	14	15	13	13	15	16	15	15	15	15	16	16	16	16	17	15	18	17	17	18	16	17	19	18	19	20	20	19	19	19	17	18	20	19	19	19	19	23	22	20	21	24	23	22	21	24	25	26	29	29	32	33	33	35	34	37	37	36	37	40	37	38	39	41	42	42	45	45	47	48	0	1	1	1	1	1	1	1	2	6	1	8	1	4	12	9	15	5	1	14	1	13	2	6	5	1	1	23	9	3	1	21	1	1	11	1	1	25	7	7	24	33	23	29	36	1	16	41	44	1	1	1	42	45	23	1	3	26	13	1	5	22	33	32	1	32	43	13	47	49	19	36	6	13	37	32	36	25	67	59	61	45	49	43	49	36	18	81	22	86	73	46	89	89	27	70	66	91	87	102	33	98	1	103	99	42	102	102	61	96	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	2	5	1	6	2	2	3	3	3	7	2	3	6	4	2	8	6	5	5	6	2	5	7	3	1	2	1	1	8	5	1	2	8	7	10	1	1	4	7	7	5	5	9	8	5	2	3	10	6	4	8	3	3	4	3	7	8	4	4	4	5	2	2	2	5	3	5	3	5	10	2	8	2	6	10	2	2	12	10	6	1	5	1	12	1	18	1	4	17	4	3	13	7
55500	-873.111737998713579	-871.701212045859165	-1.410525952854433	0.000201265166236	0.000077327567011	0.384207403878128	0.243665890688054	0	1	1	1	3	4	2	3	3	4	4	4	7	6	6	5	5	8	10	9	9	9	8	7	10	9	11	12	11	11	11	11	11	10	14	14	12	12	12	13	15	16	14	15	14	15	16	16	15	15	16	16	17	16	17	14	17	18	16	16	15	17	18	18	19	20	18	19	19	19	17	17	19	19	20	17	20	23	20	22	21	25	23	23	23	23	27	27	28	30	31	34	32	35	36	37	36	33	38	40	36	39	39	40	41	40	46	46	47	48	0	1	1	1	1	1	1	1	2	1	1	4	6	1	11	5	1	5	2	9	1	5	10	1	7	3	1	10	25	1	6	12	22	13	1	1	6	14	19	5	34	39	8	32	1	15	1	25	20	21	26	1	22	34	54	37	1	1	12	1	25	48	59	76	10	53	35	22	60	59	47	36	50	13	34	61	74	41	44	54	67	36	67	56	1	14	31	80	43	57	57	23	91	91	65	53	58	80	98	99	1	90	32	103	101	43	102	106	58	88	1	1	1	1	2	2	1	1	1	3	2	2	1	3	1	1	2	2	5	3	5	3	2	4	2	3	5	3	1	5	4	4	1	3	8	7	4	4	1	4	3	2	6	3	6	6	7	3	3	4	5	8	4	3	1	1	6	9	7	9	3	1	1	1	7	1	2	6	2	2	1	1	3	6	3	1	1	3	4	3	1	4	2	3	11	8	7	3	8	7	7	11	1	2	8	6	8	3	3	1	15	4	19	1	3	16	3	5	15	9
56000	-823.249292739639600	-821.817990719742397	-1.431302019897154	0.000197878802550	0.000070518863668	0.356374016614994	0.272548311168092	0	1	2	2	4	2	3	3	4	6	4	6	5	6	6	7	6	6	8	9	8	7	8	9	10	10	11	10	11	13	12	12	11	12	14	15	12	13	12	14	14	16	15	14	14	14	16	17	15	15	17	17	17	15	17	14	17	17	16	18	16	17	18	18	16	19	19	19	18	19	17	18	20	20	19	18	20	23	19	21	21	26	23	23	24	24	25	27	29	30	33	34	33	35	35	37	37	35	37	39	34	39	39	39	42	41	45	45	46	50	0	1	1	1	1	1	1	3	6	7	1	11	1	1	2	1	1	8	1	18	6	1	3	1	1	10	1	22	12	14	1	21	1	3	11	9	18	27	19	1	1	20	19	3	14	23	35	1	35	32	36	9	49	5	27	1	32	1	1	17	37	4	29	5	45	62	35	1	36	65	43	49	57	1	1	61	43	47	34	33	49	17	38	33	1	57	68	81	32	33	82	82	83	93	75	52	91	54	94	99	1	82	42	92	100	36	97	98	53	62	1	1	2	1	2	1	1	1	1	2	2	1	2	2	4	4	4	2	5	2	3	3	2	5	5	2	5	1	3	3	6	3	4	4	4	7	3	1	2	6	5	4	4	7	4	3	1	8	1	2	1	7	1	4	3	8	2	11	6	6	2	8	3	6	1	1	3	7	2	1	1	1	2	10	9	1	3	3	3	6	3	9	5	5	11	3	4	3	7	7	3	3	6	1	9	8	2	10	2	1	15	6	10	2	2	13	3	6	13	17
56500	-795.271585193236206	-793.816012438305165	-1.455572754931063	0.000167409070105	0.000055358053930	0.330675356447450	0.227585656616353	0	1	2	1	3	3	2	3	4	4	5	5	6	6	7	7	6	8	10	9	8	9	8	9	9	8	11	12	10	13	12	12	12	11	14	14	13	14	12	14	13	16	15	13	16	15	15	16	15	15	16	16	14	17	17	15	18	18	17	14	17	17	17	17	18	20	20	20	19	19	15	18	20	20	20	20	20	23	21	23	21	24	23	24	22	21	25	27	29	29	31	34	34	34	36	36	36	36	38	40	38	39	39	39	42	42	45	45	47	50	0	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	5	4	1	7	5	11	1	17	13	9	11	4	1	1	3	18	1	11	27	1	16	26	1	1	71	1	19	9	19	1	1	24	1	1	31	13	1	47	14	71	1	9	31	60	20	9	20	18	50	9	1	1	49	1	32	1	1	1	41	13	31	71	56	69	1	18	65	74	51	65	70	48	80	88	91	78	63	90	68	94	8	94	99	82	66	90	88	99	81	99	99	66	91	1	1	1	1	1	2	1	2	4	2	2	1	4	3	3	3	3	2	4	4	3	3	1	4	2	1	2	3	4	7	6	7	2	4	6	2	7	3	2	6	8	1	8	2	6	2	8	9	3	9	7	2	5	9	1	4	1	10	6	1	2	4	7	5	5	2	9	10	9	1	5	3	8	10	8	3	8	6	3	5	1	11	7	2	1	2	4	4	7	4	2	1	4	8	5	10	1	18	2	2	7	9	6	6	3	11	4	3	13	10
57000	-806.158987781325322	-804.718600109338809	-1.440387671986501	0.000161444667304	0.000055871431768	0.346071708040641	0.258674170384473	0	1	1	1	3	3	2	2	4	5	5	6	5	7	7	6	4	6	9	10	8	9	8	10	9	8	11	10	11	12	12	11	11	11	13	14	12	13	12	13	16	15	15	13	16	15	13	17	13	15	18	15	16	15	18	14	18	19	16	17	16	16	17	18	18	19	18	18	19	19	19	19	20	19	20	19	21	23	21	22	21	23	23	24	24	22	27	27	30	29	31	31	33	33	36	37	38	36	36	39	36	39	40	41	42	42	45	44	48	50	0	1	1	1	1	1	1	2	3	1	4	6	1	13	1	1	1	8	21	15	11	15	18	1	5	1	6	1	2	1	26	15	11	1	21	1	1	28	15	1	1	47	28	18	49	1	1	1	31	40	1	22	1	1	53	28	1	52	19	23	1	25	41	32	28	57	49	46	28	67	53	32	29	1	48	54	58	70	57	61	49	68	56	69	53	53	79	53	53	87	5	90	23	89	92	74	99	50	91	99	53	91	91	90	99	44	105	99	41	60	1	1	1	1	2	2	1	1	1	2	2	1	2	1	3	4	1	3	1	2	2	1	1	4	2	3	3	4	6	7	2	1	3	6	3	6	7	2	2	6	8	2	2	4	2	7	6	8	1	1	10	3	8	6	2	2	9	2	3	5	8	3	1	2	3	1	4	2	4	1	3	4	7	9	1	1	1	1	1	3	4	3	7	3	6	2	3	5	10	1	16	1	13	2	3	8	1	10	3	1	6	6	7	7	3	14	1	4	13	17
57500	-865.915663884419928	-864.494922527852395	-1.420741356567586	0.000171164847891	0.000063271938622	0.369654981155189	0.211658474935511	0	2	1	2	3	4	2	3	4	6	3	5	6	6	6	7	6	7	10	10	8	8	9	8	9	9	11	12	11	12	11	11	10	12	12	13	11	14	12	13	16	16	15	14	15	14	15	17	15	16	17	16	16	16	16	16	18	18	15	18	17	17	18	17	17	20	18	20	18	20	18	20	19	19	21	20	19	23	22	23	18	24	22	23	23	23	25	27	28	29	32	32	31	34	35	35	36	34	37	41	38	39	39	40	43	41	45	45	45	49	0	1	1	1	1	1	1	1	2	8	1	8	1	2	3	1	1	3	23	24	6	13	10	1	9	9	23	9	5	1	9	18	1	1	14	27	8	9	4	1	10	37	21	39	16	15	10	6	44	40	1	23	24	33	1	3	1	49	1	11	1	49	43	15	5	51	40	1	19	54	40	45	3	1	37	49	16	56	19	18	41	58	24	1	70	55	61	48	1	14	19	80	60	80	62	57	89	92	94	99	92	76	66	86	99	73	105	99	51	96	1	1	1	1	3	2	1	2	1	2	2	1	4	3	2	2	2	4	1	1	2	1	1	4	2	3	1	4	5	6	2	2	5	6	3	1	5	6	4	6	6	4	3	1	4	4	6	8	1	2	10	3	6	3	7	9	10	1	6	7	9	2	2	5	5	2	1	8	4	3	3	3	9	10	4	3	6	3	6	11	1	2	6	14	2	3	2	5	13	10	11	4	6	5	8	10	4	1	3	2	3	10	8	9	2	11	1	4	11	7
58000	-873.834984912509185	-872.421094237124976	-1.413890675384265	0.000193575304492	0.000073403469580	0.379198523139790	0.201415132601208	-1	1	1	0	3	4	2	3	4	5	4	5	6	7	6	6	7	7	10	10	8	9	7	10	10	10	11	10	11	12	12	11	11	12	14	14	13	12	13	13	16	16	14	14	15	16	16	17	15	15	17	16	16	15	17	15	18	19	16	17	17	18	18	16	17	20	16	18	20	19	18	18	19	20	20	20	19	22	21	23	21	26	23	24	24	24	27	27	30	29	32	34	33	35	36	36	36	37	38	40	38	39	40	40	39	41	45	46	46	49	0	1	1	1	1	1	1	1	7	3	3	8	1	5	1	1	1	12	12	10	15	8	5	18	5	18	1	17	24	17	18	6	7	16	40	11	1	13	32	1	1	54	21	39	17	36	56	24	29	34	67	21	16	1	42	1	1	38	24	1	30	50	23	6	14	34	9	33	51	55	27	30	33	3	28	21	30	1	70	34	52	63	38	1	48	36	59	49	23	87	85	49	86	35	87	74	60	94	89	105	87	57	84	66	99	76	105	105	54	91	1	1	1	1	3	2	2	2	1	2	1	1	4	2	3	3	5	1	2	3	1	2	3	2	4	1	5	2	1	3	3	3	4	3	1	5	7	3	1	6	10	1	3	1	4	1	1	4	2	1	1	5	5	8	1	9	12	5	4	7	2	2	6	7	5	3	6	4	1	1	4	4	3	10	6	7	2	10	1	7	2	4	7	14	4	5	5	6	11	1	4	9	5	10	5	10	7	1	4	1	5	9	10	10	1	14	3	4	12	9
