step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
28000	-247.343249650314817	-254.198737601274189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513886516945628	1	0	4	5	7	6	9	8	9	10	11	13	14	12	12	16	17	15	18	18	22	20	25	29	29	31	35	35	2	0	2	1	3	2	6	6	1	8	10	11	8	8	10	12	15	8	16	18	19	16	0	0	0	7	25	25	1	1	2	1	2	2	2	1	5	1	1	2	4	2	1	2	3	3	1	2	3	2	1	1	1	7	4	3
28500	-226.152246140081672	-233.007734091041044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466846284548329	1	-1	3	5	6	6	9	8	8	11	11	12	12	13	13	15	16	16	19	18	21	21	25	29	29	28	34	35	2	0	2	1	1	3	1	6	6	8	6	10	10	3	7	8	14	8	16	14	19	19	0	0	0	18	25	25	2	1	3	2	3	2	4	1	1	1	4	1	1	5	2	4	1	4	2	3	1	1	1	1	1	6	2	3
29000	-219.153347273768532	-226.008835224727903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427930163358290	1	0	4	6	5	7	7	9	7	11	11	13	13	13	14	15	15	17	17	18	21	20	25	28	30	30	34	36	2	0	2	1	3	2	3	9	2	3	8	6	11	8	10	10	10	13	16	10	19	19	0	0	0	4	25	25	1	1	1	4	1	3	2	2	3	4	1	2	1	2	1	2	3	2	1	4	2	2	1	1	1	12	3	3
29500	-221.795084274792998	-228.650572225752370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535257848826310	1	0	4	6	7	7	9	8	8	11	12	11	12	13	14	15	16	16	16	16	19	20	26	29	30	31	34	33	2	0	1	3	3	1	3	3	4	8	10	8	8	10	8	6	10	10	16	15	19	19	0	0	0	7	25	25	1	1	1	1	2	3	3	2	1	1	1	2	2	1	3	4	3	2	1	1	2	2	1	1	1	9	2	2
30000	-235.536140841192719	-242.391628792152090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553124382549284	0	-1	4	5	5	7	8	9	8	10	11	13	12	12	13	15	16	15	17	18	21	19	26	28	31	31	34	35	2	0	1	1	3	3	3	9	6	8	10	8	10	8	11	8	12	13	16	12	19	19	0	0	0	17	25	25	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	4	2	2	1	1	2	1	1	1	1	7	2	3
30500	-228.287810789334486	-235.143298740293858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415012884028744	1	0	4	6	7	5	7	9	8	11	11	13	13	12	13	16	16	16	18	18	22	20	26	27	30	31	34	34	2	0	1	1	6	2	6	6	4	8	6	10	8	8	10	12	12	11	16	15	19	19	0	0	0	3	25	25	1	1	2	2	1	2	1	2	1	1	3	1	2	1	2	3	2	3	1	3	2	1	1	1	1	12	2	2
31000	-229.486684895103082	-236.342172846062454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601257489573761	0	-2	4	6	7	6	8	8	8	10	11	11	13	13	13	15	16	16	18	17	21	19	25	29	30	30	34	35	2	0	1	3	3	2	4	6	4	6	8	10	11	12	11	3	12	13	16	17	22	19	0	0	0	18	25	25	1	1	2	1	2	3	1	1	1	2	2	1	1	1	1	4	2	2	2	1	1	1	1	1	1	8	2	2
31500	-205.634488929937731	-212.489976880897103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522798849774559	1	0	3	4	7	6	8	8	9	11	11	13	14	12	14	14	16	16	18	17	21	20	25	30	30	30	35	35	2	0	1	1	4	4	4	6	2	8	8	10	10	8	10	12	12	13	16	13	16	19	0	0	0	7	25	25	1	1	1	1	1	1	4	1	4	1	2	1	2	2	1	1	2	1	2	1	3	1	1	1	1	10	3	2
32000	-218.653339872643045	-225.508827823602417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509734824806933	0	-1	4	6	6	7	8	9	7	10	12	11	13	13	12	15	16	14	18	17	21	19	25	29	29	29	34	35	2	0	1	2	3	1	9	9	4	8	9	8	11	12	8	6	11	15	16	13	19	16	0	0	0	4	25	25	1	1	2	3	1	4	1	1	1	1	3	1	1	1	1	4	2	1	2	2	2	2	1	1	1	9	4	2
32500	-206.752618820506399	-213.608106771465771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511320493432110	1	0	4	5	6	6	8	9	9	10	11	12	13	13	12	13	16	15	19	18	21	20	24	29	31	30	34	36	2	0	2	2	3	1	6	6	6	8	8	10	12	10	10	10	4	13	16	8	22	19	0	0	0	20	25	25	1	1	1	3	1	2	2	1	2	1	1	1	1	1	1	2	5	1	2	5	1	1	1	1	1	6	2	2
33000	-235.787768903748429	-242.643256854707801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520935540214688	0	-1	4	6	6	7	8	7	8	11	12	12	13	10	13	14	15	15	18	14	22	20	25	29	30	32	33	35	2	0	1	3	3	4	3	3	6	4	8	8	10	8	10	12	12	13	16	12	19	16	0	0	0	10	25	27	1	1	2	1	1	1	3	1	1	2	2	2	1	2	2	2	2	1	2	1	2	4	1	1	1	9	2	1
33500	-241.819696525535676	-248.675184476495048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569044165160334	0	-1	4	5	7	7	9	9	8	11	11	11	13	12	13	14	16	17	17	15	20	20	24	28	30	31	34	35	2	0	2	2	4	4	4	6	6	9	8	8	11	12	14	12	10	12	16	11	16	16	0	0	0	22	25	25	1	1	3	3	1	1	2	2	1	1	1	1	1	1	1	2	2	2	3	2	2	3	1	1	1	7	2	2
34000	-218.779572084427571	-225.635060035386942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485860220861109	-1	-2	4	5	6	7	8	8	8	9	12	11	13	10	14	14	14	17	19	17	22	20	26	30	30	31	34	35	2	0	1	1	3	4	6	2	6	1	12	14	11	9	13	8	12	13	16	15	22	19	0	0	0	4	25	25	1	1	2	3	1	1	1	4	1	4	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	12	2	3
34500	-214.230975088933008	-221.086463039892379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595522806088284	1	0	4	3	5	6	8	8	5	11	11	12	12	12	12	15	16	16	19	17	22	20	25	27	30	31	34	35	2	0	1	1	4	9	9	6	4	4	6	8	8	10	8	10	14	13	16	10	22	19	0	0	0	10	25	25	1	1	1	1	1	1	2	1	1	4	2	2	2	1	2	2	2	2	2	3	2	1	1	1	1	7	3	3
35000	-213.247746383718578	-220.103234334677950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488301985058027	1	-1	4	4	5	8	7	8	8	10	11	12	13	12	13	15	15	16	17	17	21	21	25	28	30	30	34	35	2	0	2	1	4	4	4	4	4	8	10	10	9	10	12	12	6	13	14	9	20	19	0	0	0	20	25	25	1	1	3	1	1	2	1	2	2	1	1	1	2	1	1	2	3	1	3	5	2	2	1	1	1	8	2	3
35500	-235.907994134912286	-242.763482085871658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522526429019322	0	-2	5	6	5	7	8	9	8	11	11	12	11	12	14	15	16	15	18	16	21	20	25	29	29	31	34	33	2	0	1	2	1	3	3	6	6	6	8	3	6	8	14	13	12	8	16	10	16	19	0	0	0	12	25	25	1	1	2	3	2	1	2	2	1	2	1	3	2	2	1	1	1	3	2	3	3	1	1	1	1	12	3	2
36000	-232.110259890621535	-238.965747841580907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573153484408486	1	0	3	6	4	7	7	8	8	10	11	12	12	13	13	15	16	15	18	17	22	20	26	30	30	31	33	33	2	0	1	1	1	3	3	4	3	8	8	10	10	10	4	14	12	8	16	18	19	19	0	0	0	14	25	25	1	1	1	3	1	2	2	1	3	1	1	1	1	2	3	1	2	3	1	1	2	1	1	1	1	10	2	2
36500	-223.525080926276331	-230.380568877235703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405353707881698	1	0	5	5	7	5	7	8	9	10	11	13	14	11	13	15	16	17	17	18	22	21	25	27	30	31	34	34	2	0	1	1	6	1	6	6	3	4	9	11	15	8	10	10	12	13	16	13	19	19	0	0	0	9	25	25	1	1	3	2	1	3	1	1	3	2	1	1	1	1	2	2	2	2	1	2	3	3	1	1	1	13	2	2
37000	-229.798921291208586	-236.654409242167958	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.373392563775751	0	-1	5	4	5	7	7	7	9	10	11	12	14	11	13	15	16	16	17	17	22	21	26	29	30	31	35	35	2	0	2	1	4	3	4	3	6	8	9	14	15	8	11	14	16	13	16	13	19	16	0	0	0	4	25	25	1	1	4	3	1	1	2	1	2	2	1	1	1	2	2	2	1	2	1	2	2	3	1	1	1	19	3	3
37500	-223.881476461479252	-230.736964412438624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487708648546908	1	0	3	5	6	7	9	9	6	10	11	11	14	12	12	16	15	16	18	18	19	19	25	28	29	31	33	35	2	0	1	3	4	9	3	9	4	6	9	8	15	6	10	12	14	13	16	15	19	19	0	0	0	16	25	25	1	1	1	1	1	1	3	2	1	2	3	2	1	3	2	4	2	1	1	2	1	1	1	1	1	7	2	3
38000	-236.234320105531935	-243.089808056491307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462432339727159	0	-1	4	4	6	8	8	8	8	10	9	12	12	12	13	15	15	16	17	17	21	20	24	29	29	31	34	35	2	0	2	1	4	1	3	4	4	9	4	9	11	7	8	11	14	14	16	8	20	19	0	0	0	7	25	25	1	1	3	2	1	4	3	2	2	1	2	2	2	2	2	3	1	2	2	4	3	2	1	1	1	14	2	3
38500	-254.755464673784701	-261.610952624744073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522391878678185	1	-1	3	5	6	4	8	8	8	10	11	13	12	12	12	14	16	17	18	17	20	19	25	29	30	31	34	35	2	0	1	6	3	2	2	3	4	9	10	11	10	9	6	7	13	17	18	11	19	12	0	0	0	22	25	25	1	1	1	1	1	2	3	3	2	1	1	1	1	2	3	2	2	1	1	3	1	4	1	1	1	11	2	3
39000	-223.147474931772138	-230.002962882731509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525088009335448	1	0	4	5	6	8	9	9	7	11	11	12	13	12	13	13	16	15	18	17	20	19	26	29	30	32	33	35	2	0	2	2	3	4	1	9	4	8	8	8	12	8	8	12	14	10	16	12	16	16	0	0	0	20	25	25	1	1	3	2	1	1	3	1	1	1	1	2	1	2	2	1	2	2	3	3	3	4	1	1	1	9	2	2
39500	-226.718593548023392	-233.574081498982764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422328509964449	1	0	3	5	6	8	7	8	7	10	12	12	13	11	12	15	16	14	18	18	21	20	26	29	31	32	34	35	2	0	2	3	4	3	4	1	3	6	10	6	10	10	10	12	13	13	16	13	16	19	0	0	0	12	25	25	1	1	1	1	1	2	1	5	2	1	1	3	1	1	1	2	2	1	2	1	5	1	1	1	1	9	2	2
40000	-234.878725439719432	-241.734213390678804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511267165438329	0	-2	4	6	4	8	8	6	7	10	12	12	14	13	13	16	16	17	19	18	21	20	25	28	29	31	34	36	2	0	1	5	1	8	3	3	1	8	8	10	15	11	10	11	10	17	16	12	16	16	0	0	0	20	25	27	1	1	2	1	1	1	2	1	3	2	3	2	1	1	1	1	2	1	1	3	3	2	1	1	1	7	2	2
40500	-228.686831661639189	-235.542319612598561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497624247508868	1	0	5	6	7	7	8	8	8	10	11	12	12	13	13	16	17	15	18	17	22	20	26	29	30	31	33	35	2	0	2	2	3	3	4	6	6	8	8	10	9	12	11	12	10	10	16	18	16	19	0	0	0	11	25	25	1	1	2	3	1	1	1	1	1	1	2	1	2	1	1	3	4	2	1	1	3	1	1	1	1	6	2	2
41000	-217.132889551115909	-223.988377502075281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453518979517104	1	0	4	5	6	7	8	9	8	10	11	11	13	12	13	15	15	16	19	18	21	20	25	29	28	32	34	34	2	0	1	1	4	3	4	9	3	8	10	8	8	6	8	9	14	15	12	16	6	16	0	0	0	21	25	25	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	4	1	1	4	1	6	2	1	1	1	7	3	3
41500	-246.556571199273662	-253.412059150233034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.306795610893188	1	0	4	6	6	5	9	9	8	10	12	12	13	13	14	14	14	16	19	17	21	21	25	29	30	30	35	35	2	0	2	6	6	2	2	3	3	3	3	8	9	10	11	11	3	11	13	15	16	19	0	0	0	21	25	25	1	1	2	1	1	3	3	3	2	3	4	1	3	2	1	1	4	2	2	2	3	1	1	1	1	4	2	3
42000	-236.216107116782780	-243.071595067742152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.326569454792498	1	0	2	5	5	7	9	8	8	10	12	11	13	9	14	14	16	16	19	18	21	21	25	29	31	31	34	35	2	0	2	3	3	3	3	4	4	8	9	6	8	6	6	14	12	13	16	18	16	19	0	0	0	7	25	25	1	1	1	1	2	4	3	1	2	1	2	2	2	1	3	3	3	2	4	1	2	1	1	1	1	11	2	2
42500	-238.849756163821127	-245.705244114780498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572805160674689	0	-1	3	5	7	6	7	8	9	10	10	13	12	12	12	15	16	14	18	18	20	21	25	29	29	31	32	35	2	0	2	3	3	3	3	7	6	8	8	10	10	10	8	12	12	13	16	13	19	16	0	0	0	9	25	25	1	1	1	1	1	1	2	1	2	2	1	2	1	2	3	1	2	1	2	3	1	3	1	1	1	9	2	4
43000	-212.061986908817744	-218.917474859777116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606434134930599	1	0	4	6	6	6	8	8	8	10	10	12	13	12	14	15	16	16	17	17	21	19	25	29	30	32	34	34	2	0	2	3	3	3	3	6	6	8	4	8	7	10	12	12	12	13	16	17	22	16	0	0	0	13	25	25	1	1	2	1	1	1	2	1	1	2	2	2	3	1	1	1	2	2	2	1	1	2	1	1	1	8	2	2
43500	-255.650969638688792	-262.506457589648164	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623624147306620	1	-1	4	5	7	8	7	8	7	10	12	12	13	12	12	15	15	15	17	17	20	19	25	29	30	30	33	35	2	0	1	1	3	9	3	4	4	8	10	10	14	10	10	14	15	13	18	18	19	19	0	0	0	4	25	25	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	8	1	3
44000	-231.097167703117748	-237.952655654077120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560407448918381	1	-1	4	5	5	7	9	7	9	10	11	11	13	12	13	14	16	17	18	18	21	21	25	30	29	30	35	34	2	0	2	3	3	4	4	4	6	8	8	8	10	11	12	12	14	13	16	12	19	19	0	0	0	3	25	25	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	3	2	3	2	2	1	1	1	1	11	2	3
44500	-256.259901967877681	-263.115389918837081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517578555126694	1	-1	3	5	6	7	8	8	7	9	11	13	12	11	12	15	14	16	18	16	21	20	26	30	29	31	32	35	2	0	1	1	3	4	9	6	3	8	4	10	10	9	8	12	10	13	16	15	19	16	0	0	0	1	25	25	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	2	2	1	2	2	2	1	1	1	11	2	2
45000	-214.360560214555363	-221.216048165514735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455193816498363	1	0	4	5	6	8	8	8	7	10	10	12	13	12	14	15	16	16	17	17	22	19	25	30	30	31	34	36	2	0	2	1	3	3	3	4	4	4	8	10	8	11	14	10	16	13	16	18	19	19	0	0	0	4	25	25	1	1	1	3	1	2	2	1	1	3	1	1	2	1	1	2	1	2	1	1	3	1	1	1	1	14	3	3
45500	-239.192459784604807	-246.047947735564179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505975741631572	1	-1	3	5	5	6	9	7	8	10	11	12	11	13	12	14	16	16	18	17	21	21	25	28	29	32	34	35	2	0	1	3	3	3	4	3	4	3	8	10	8	10	13	12	11	11	16	11	19	19	0	0	0	8	25	25	1	1	1	1	1	1	2	2	2	3	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	13	2	4
46000	-221.008100785155165	-227.863588736114536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526987458595821	1	0	4	4	6	6	9	9	8	10	11	12	14	13	12	15	16	16	18	18	22	19	25	28	30	30	33	34	2	0	2	2	4	3	4	6	3	6	6	10	8	8	9	6	12	13	16	18	19	9	0	0	0	16	25	25	1	1	2	2	1	1	1	2	2	2	3	1	3	2	2	6	2	1	1	1	2	3	1	1	1	7	2	2
46500	-237.397646330318821	-244.253134281278193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542299795924524	1	0	3	6	6	8	9	9	8	10	11	11	13	13	14	15	17	16	17	17	21	20	26	29	30	31	34	34	2	0	1	1	3	2	6	4	5	9	8	6	12	12	6	6	12	13	16	13	19	19	0	0	0	4	25	25	1	1	1	2	2	4	1	2	1	1	1	2	1	1	3	4	3	2	1	2	2	2	1	1	1	6	2	2
47000	-220.368334587700645	-227.223822538660016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529033383439207	-1	-2	3	6	5	7	7	9	9	10	12	12	11	13	13	16	17	15	18	17	21	19	25	29	29	30	34	33	2	0	1	2	1	4	4	4	6	8	10	10	8	10	10	12	14	14	16	11	19	19	0	0	0	4	25	25	1	1	2	3	3	1	1	1	1	1	1	1	1	2	1	2	3	2	1	2	2	1	1	1	1	10	3	2
47500	-274.176653033859907	-281.032140984819307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479684331873861	0	-1	4	5	6	7	8	8	5	11	11	12	14	13	14	15	16	17	17	17	22	21	26	26	30	31	34	34	2	0	2	1	2	9	1	4	1	8	8	9	11	10	3	10	11	17	16	10	19	19	0	0	0	4	25	25	1	1	3	1	3	1	3	2	2	1	2	5	2	1	5	2	2	1	1	2	3	2	1	1	1	13	2	2
48000	-218.729015412861941	-225.584503363821312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.336196875068393	1	0	4	4	6	7	8	9	8	11	12	13	13	11	12	14	16	17	17	17	22	20	24	27	29	31	35	34	2	0	2	2	3	3	3	2	3	2	14	14	6	9	3	10	14	12	16	13	22	19	0	0	0	8	25	25	1	1	2	3	1	2	2	6	2	5	1	1	2	2	4	2	4	2	2	2	2	2	1	1	1	7	3	2
48500	-228.531125440373387	-235.386613391332759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518751293337956	1	0	3	5	5	7	7	9	9	11	12	13	14	13	13	14	16	15	17	17	21	20	24	29	31	31	35	35	2	0	1	2	1	3	4	6	3	8	10	6	8	10	10	12	10	13	16	13	19	19	0	0	0	9	25	25	1	1	1	2	2	2	1	1	2	1	1	3	3	1	1	1	3	1	1	2	2	2	1	1	1	8	2	3
49000	-214.807494911424413	-221.662982862383785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647792031982724	0	-1	4	3	6	8	8	8	6	11	10	13	14	12	14	15	16	16	18	18	20	20	25	30	31	31	34	35	2	0	2	2	3	3	9	9	4	8	3	10	12	8	12	12	14	13	16	17	19	19	0	0	0	11	25	25	1	1	2	2	1	2	1	1	2	1	4	1	1	2	1	1	2	1	2	1	2	1	1	1	1	14	2	2
49500	-231.112915382806989	-237.968403333766361	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759887774678600	1	0	4	6	6	7	8	8	8	10	11	13	14	13	12	16	16	16	18	16	21	21	24	30	31	31	34	34	2	0	2	3	3	4	4	3	6	8	8	11	12	10	8	12	10	13	16	10	19	19	0	0	0	14	25	25	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	3	1	1	3	2	1	1	1	1	9	2	2
50000	-237.128632654482260	-243.984120605441632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664854677521456	0	-1	5	5	7	7	7	8	8	9	10	12	12	12	13	16	16	16	18	18	21	18	26	29	29	31	34	34	2	0	1	1	3	3	3	4	6	8	8	10	10	11	14	12	8	13	16	15	17	16	0	0	0	20	25	25	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	1	1	1	1	7	2	2
50500	-234.901505850913878	-241.756993801873250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608542880201535	1	0	5	6	7	7	8	9	8	10	11	13	13	12	12	15	16	16	17	16	21	20	26	30	30	31	34	36	2	0	1	2	3	3	3	9	6	3	8	8	14	8	11	10	13	13	16	13	19	16	0	0	0	18	25	25	1	1	2	2	2	1	2	1	1	3	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	7	3	2
51000	-252.191802849976256	-259.047290800935627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452400353493466	1	-1	5	6	7	6	7	8	7	10	11	12	13	12	14	15	15	16	18	17	21	20	25	29	30	32	34	35	2	0	1	1	3	1	4	3	6	8	10	8	11	10	10	12	15	15	16	13	16	19	0	0	0	18	25	25	1	1	2	3	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	2	3	2	1	1	1	8	2	2
51500	-212.149228577326681	-219.004716528286053	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488071244160563	1	0	3	5	7	6	9	9	9	10	12	12	13	13	12	16	16	15	18	18	22	20	25	29	29	30	34	36	2	0	2	3	4	1	1	4	5	8	10	8	8	6	10	14	12	13	16	14	19	19	0	0	0	7	25	25	1	1	2	1	1	2	4	2	1	1	1	2	2	4	2	1	2	1	1	3	2	1	1	1	1	12	3	3
52000	-232.386712124719196	-239.242200075678568	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441034107191598	0	-1	5	5	7	8	7	8	6	11	11	13	13	12	12	15	17	16	18	17	21	20	25	29	30	32	34	35	2	0	2	1	4	9	3	9	4	8	8	10	8	3	10	10	11	13	12	18	19	19	0	0	0	14	25	25	1	1	3	2	1	2	1	1	1	2	2	1	1	3	1	2	2	1	2	1	1	1	1	1	1	14	3	2
52500	-219.875169986015493	-226.730657936974865	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.355454162602109	1	0	4	5	6	7	7	9	9	10	11	10	14	12	13	14	15	16	18	18	21	19	25	29	29	31	34	36	2	0	2	3	3	1	4	2	4	9	12	6	15	3	8	6	10	15	16	8	19	19	0	0	0	14	25	25	1	1	2	1	1	3	2	5	2	1	1	2	1	5	2	3	3	2	2	5	2	1	1	1	1	9	2	5
53000	-215.754626683312466	-222.610114634271838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.353617842929778	1	0	2	5	6	7	8	8	8	10	11	12	14	12	13	15	15	17	17	18	21	21	25	28	29	31	34	35	2	0	2	3	4	2	3	3	6	9	10	10	14	8	11	7	12	8	16	17	17	19	0	0	0	18	25	25	1	1	1	1	1	2	3	3	1	1	1	1	1	2	1	3	2	4	1	1	3	2	1	1	1	8	3	3
53500	-237.138733455625925	-243.994221406585297	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657967394024689	1	0	4	5	6	6	8	9	8	9	11	13	14	13	13	15	15	15	17	17	20	21	24	30	30	30	33	35	2	0	1	1	3	2	4	1	3	4	10	7	11	10	10	12	12	12	12	18	16	19	0	0	0	9	25	25	1	1	2	2	1	3	1	3	2	2	1	3	2	2	1	1	1	1	2	1	3	2	1	1	1	9	2	2
54000	-229.446929356128749	-236.302417307088120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545547103531160	1	0	4	5	7	6	6	7	8	9	11	12	13	13	14	15	16	16	17	17	21	19	25	30	30	28	34	34	2	0	1	1	4	3	3	6	6	8	8	11	11	12	10	11	11	13	16	13	19	19	0	0	0	17	25	25	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	3	2	1	1	2	2	1	1	1	1	5	2	2
54500	-238.353929245247116	-245.209417196206488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565499034953169	1	0	4	5	6	7	8	9	9	10	12	10	13	13	14	15	16	14	18	18	22	20	24	27	30	31	35	35	2	0	1	1	4	3	6	6	6	8	8	8	10	12	13	11	12	13	16	10	19	19	0	0	0	16	25	25	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	3	1	1	3	2	1	1	1	1	10	2	2
55000	-207.880057093685423	-214.735545044644795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562395203717186	1	-1	2	6	7	7	8	9	6	10	11	13	11	11	13	14	16	16	18	15	22	20	25	29	31	31	35	35	2	0	2	2	9	9	9	6	3	8	8	14	10	8	13	12	12	13	16	12	22	19	0	0	0	4	25	25	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	13	2	1
55500	-206.882888135678570	-213.738376086637942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536570524812818	1	0	3	5	4	7	8	9	9	11	11	13	14	13	13	15	16	15	18	17	21	20	25	27	30	31	34	36	2	0	1	3	3	4	1	6	6	8	9	11	10	10	10	12	12	13	16	11	19	19	0	0	0	7	25	27	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	9	2	1
56000	-227.841503660264493	-234.696991611223865	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493362010479997	1	0	4	6	7	7	8	8	8	10	11	11	12	12	14	16	16	16	17	18	20	18	26	27	30	31	33	36	2	0	1	1	3	4	4	4	6	8	6	4	8	10	13	8	12	12	16	15	20	19	0	0	0	16	25	27	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	5	3	2	1	2	2	1	1	1	1	12	2	1
56500	-232.677894441100420	-239.533382392059792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518503787650544	1	0	5	6	6	7	8	8	8	10	9	13	14	12	13	15	17	16	19	16	21	19	25	29	30	31	34	35	2	0	2	2	1	3	3	4	6	8	3	8	15	11	6	12	12	9	13	11	16	16	0	0	0	3	25	25	1	1	3	2	3	1	1	1	1	2	2	2	1	2	3	1	1	3	4	3	2	2	1	1	1	13	2	3
