step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
45500	-268.028191736141082	-266.597130435522445	-1.431061300618660	0.000076101690660	0.000027142429729	0.356660009706197	0.603598943078878	0	1	1	2	3	4	3	3	4	4	6	6	5	7	9	9	10	10	10	12	12	13	15	16	19	17	18	18	20	19	19	20	20	21	21	20	21	24	22	22	22	26	23	23	25	24	24	24	24	25	25	25	25	27	29	28	27	0	1	1	3	1	8	4	4	4	8	13	10	10	12	13	14	12	15	12	15	19	17	20	22	26	24	26	24	26	28	26	25	31	30	29	31	32	33	33	35	37	48	29	37	41	32	39	37	37	38	43	48	49	53	0	53	49	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	2	1	2	3	2	1	1	2	1	1	2	1	1	2	1	1	1	3	1	1	1	1	3	2	3	3	2	3	2	1	1	1	1	2	1	2	1
46000	-271.112271379707181	-269.654955811697903	-1.457315568009253	0.000060684314828	0.000019967085458	0.329032065605407	0.622386368687770	0	1	1	2	1	4	3	3	4	4	6	7	5	8	10	10	10	8	10	12	12	13	14	16	18	17	18	18	18	19	22	20	20	21	21	20	21	24	22	22	22	26	23	23	24	24	24	24	22	23	26	25	26	25	29	28	28	0	1	1	3	1	8	4	4	7	8	13	11	10	12	18	14	12	11	14	18	15	16	15	22	22	24	24	24	26	28	36	29	26	30	32	29	33	43	32	35	37	38	31	37	41	44	39	41	35	41	41	45	54	44	0	52	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	1	2	2	2	4	1	2	2	1	1	2	2	3	2	1	2	1	1	2	1	1	2	1	2	2	1	2	1	1	1	3	1	1	1	1	3	2
46500	-273.034267817284046	-271.667264871287784	-1.367002945996242	0.000087229524588	0.000043257742039	0.495907116813761	0.666690779869459	0	1	1	2	2	4	3	3	3	4	6	7	5	8	8	10	8	11	11	12	12	11	14	16	19	17	18	18	19	19	22	20	19	21	21	21	21	24	21	20	22	25	23	23	24	24	23	23	24	25	26	26	26	26	29	27	28	0	1	1	3	3	8	4	3	4	8	13	10	10	12	10	14	12	16	16	18	19	16	20	22	27	24	26	26	24	28	35	26	26	28	29	32	32	31	29	29	37	49	31	33	37	43	39	41	32	49	45	45	44	45	0	42	53	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	2	1	1	1	1	1	1	2	4	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	2	2	1	2	1	2	1	2	1	3	2	1	2	2
47000	-271.109771473055673	-269.692575551673769	-1.417195921381880	0.000059277239858	0.000022198809083	0.374491274150500	0.730030557774992	0	1	1	2	3	4	3	3	3	4	6	7	5	8	7	10	9	9	11	12	12	13	15	16	18	17	18	18	18	19	22	20	20	21	21	21	20	24	21	22	22	26	23	23	25	24	24	24	24	25	25	26	26	27	28	28	28	0	1	1	3	1	8	4	4	4	8	13	13	10	12	13	14	14	11	11	18	16	19	20	22	24	24	26	24	26	28	29	29	29	30	37	33	29	43	33	35	24	39	41	32	37	33	39	37	44	44	48	48	50	48	0	53	54	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	3	3	3	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	1	4	3	1	1	3	2	2	3	1	1	1	2	1	2	1	2	1
47500	-254.841411376957581	-253.391069072101345	-1.450342304856224	0.000068945112662	0.000023148399203	0.335751125924740	0.623196978089636	0	1	1	2	3	4	3	3	4	4	6	6	5	8	10	10	10	10	10	12	12	13	15	16	18	17	18	18	19	19	22	20	20	21	20	21	20	23	22	22	22	26	23	23	23	24	24	24	24	25	26	26	26	27	29	28	28	0	1	1	3	1	8	4	4	7	8	13	10	10	12	13	12	14	11	12	18	19	16	20	22	24	24	24	24	27	28	33	29	29	30	29	33	29	39	33	35	37	47	36	37	33	39	38	44	37	45	50	48	44	53	0	54	45	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	2	2	2	2	2	2	1	2	2	1	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	3	2	1	1	3	2	1	2	2	1	1	1	5
48000	-280.624961754632920	-279.203392860896372	-1.421568893736544	0.000057810400988	0.000021306355040	0.368555738690387	0.594250595220069	-1	1	1	2	3	4	3	3	4	4	6	6	5	8	10	10	10	11	10	12	12	13	15	16	19	17	17	18	19	19	22	20	20	21	21	21	21	24	22	22	22	24	23	23	25	24	22	23	24	24	26	26	25	26	29	28	28	0	1	1	2	1	8	4	3	7	8	13	10	10	12	13	14	14	15	14	18	16	12	20	22	26	24	24	26	26	24	33	29	29	30	33	29	24	26	33	35	32	47	29	41	37	35	36	41	44	39	49	32	43	53	0	54	54	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	5	2	2	2	1	1	1	2	2	2	1	1	2	1	1	3	4	2	1	1	1	2	1	1	3	1	1	1	1	2	5	2	1	1	1	2
48500	-254.254402346402486	-252.863849573404593	-1.390552772997884	0.000073740098269	0.000030978369300	0.420102088651102	0.723600745173887	-1	0	1	2	3	4	3	3	4	4	6	7	5	8	8	9	9	10	10	9	9	13	14	16	19	17	18	18	19	19	22	20	20	21	21	21	21	23	22	22	22	26	23	23	25	24	24	24	24	25	26	26	26	25	28	28	27	0	1	1	3	2	8	4	3	7	8	13	10	10	12	12	12	14	15	16	15	12	12	20	22	24	24	26	26	28	28	29	29	29	30	29	33	32	33	33	35	37	47	31	37	32	39	43	44	37	41	49	54	44	41	0	54	54	1	1	2	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	3	1	1	1	2	1	1	1	3	2	1	1	2
49000	-265.110981460897392	-263.609836852566104	-1.501144608331261	0.000057341826238	0.000016850066863	0.293852986000351	0.679585574490062	0	1	1	3	3	4	2	3	4	4	6	6	5	8	8	10	10	11	11	11	12	13	15	16	18	15	18	16	19	17	21	19	20	21	21	21	21	21	21	22	22	26	22	23	25	23	24	24	24	25	25	24	26	27	29	28	28	0	1	1	7	1	8	3	7	7	8	13	13	10	12	10	12	14	15	16	11	16	16	20	26	24	22	28	26	25	28	33	28	29	30	33	29	32	29	33	35	38	43	32	41	41	39	43	44	41	44	49	38	50	53	0	54	54	1	1	1	1	2	1	1	1	2	1	1	1	1	2	3	2	2	2	1	2	2	3	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1
49500	-281.289846639848008	-279.809153057504773	-1.480693582343221	0.000070923165816	0.000021912958656	0.308967576445142	0.531178919958126	-1	1	0	2	3	3	3	4	4	4	6	7	5	8	8	10	9	11	10	11	12	13	12	16	19	17	18	18	19	19	21	18	20	21	21	21	20	23	22	22	22	26	21	23	25	24	22	24	24	25	26	25	26	27	29	28	27	0	1	1	3	1	4	3	5	4	6	13	11	10	12	13	14	12	15	12	16	19	14	15	22	24	24	26	26	32	28	29	26	29	30	33	29	32	33	29	35	31	46	29	41	41	33	31	31	37	44	31	31	44	50	0	45	53	1	2	1	2	3	1	2	1	2	1	1	1	1	1	2	2	2	2	2	1	2	2	2	3	3	1	1	1	1	1	2	1	1	2	1	2	2	2	3	1	1	2	2	1	2	2	1	2	2	1	4	2	3	2	1	3	1
50000	-257.796457780596143	-256.183920414620843	-1.612537365975287	0.000068330894202	0.000016038131437	0.234712740476531	0.760167434747726	-1	1	0	1	3	2	3	3	4	4	6	7	5	8	10	10	10	11	11	12	12	12	15	16	18	17	18	18	19	19	22	20	20	21	21	21	21	24	22	22	22	25	23	22	25	24	21	24	23	24	26	26	26	27	29	27	28	0	1	1	3	1	4	4	6	4	8	13	10	10	12	10	14	14	15	14	15	16	16	20	19	26	24	26	26	26	26	33	29	29	30	33	33	32	33	47	35	37	41	29	37	44	39	29	41	44	44	45	48	45	53	0	53	50	1	1	1	1	1	1	2	1	3	1	1	1	1	1	3	2	2	1	3	1	1	2	2	4	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1
50500	-268.808636064942903	-267.423126159741685	-1.385509905201189	0.000045869624362	0.000019798407390	0.431623490819432	0.637679223962680	-1	1	0	1	2	2	3	3	4	4	6	7	5	8	10	10	10	10	11	12	12	13	15	15	19	17	18	18	18	19	22	20	20	21	21	21	21	24	22	22	22	26	22	23	24	23	24	24	22	25	26	25	26	25	29	26	28	0	1	1	3	1	4	4	6	4	8	13	10	10	12	10	12	12	11	15	18	19	16	20	22	26	24	26	26	26	28	32	29	29	30	29	33	33	43	35	32	37	38	33	33	32	39	39	41	37	41	52	49	54	41	0	54	53	1	1	1	1	2	1	1	1	2	1	1	2	1	1	4	2	3	3	1	1	1	3	3	1	2	2	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	2	2	3	3	1	2	2	1	2	1	1	1	1	1	1	2
51000	-256.405911606442999	-254.837151900633245	-1.568759705809732	0.000056775166434	0.000014447386453	0.254466650824890	0.660979438520155	-1	1	0	1	2	2	3	3	4	4	6	7	5	8	9	9	10	10	10	12	12	13	15	14	19	17	18	18	19	19	22	20	20	21	21	21	21	24	21	22	22	26	22	23	24	24	23	24	24	25	26	26	26	27	29	28	28	0	1	1	3	1	4	4	6	7	8	13	10	10	12	12	12	12	15	14	18	19	21	20	22	26	24	26	26	26	28	33	29	29	30	33	33	32	31	33	35	37	31	33	37	44	39	39	37	37	38	41	44	29	45	0	54	54	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	3	1	2	2	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	2	2	3	3	1	1	1
51500	-272.156017685236520	-270.771993659547604	-1.384024025688936	0.000067338942660	0.000029312886776	0.435303638841356	0.679408414359594	0	1	1	2	2	4	3	3	4	4	6	7	5	8	9	10	10	11	10	12	12	13	15	16	17	17	18	18	19	17	22	20	20	20	20	21	21	24	21	22	22	24	22	23	24	22	24	24	24	25	25	26	25	27	28	26	28	0	1	1	3	2	8	4	4	4	8	13	10	10	13	11	15	12	15	14	18	19	14	20	22	24	22	26	26	26	24	33	29	29	30	29	33	32	31	33	35	37	32	29	37	41	36	46	43	31	37	49	45	40	41	0	49	50	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	4	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	2	2	2	1	2	2	2	3	1	2	3	2	1	2	3
52000	-286.912980954570060	-285.534887268703471	-1.378093685866604	0.000065417183875	0.000047018457196	0.718747803112467	0.582857026158645	0	1	1	2	3	4	3	3	4	4	6	7	5	8	9	10	9	11	11	12	12	13	15	16	19	17	18	17	21	19	21	18	19	21	20	21	21	24	22	22	22	26	22	23	24	24	23	24	24	23	26	26	26	27	28	27	28	0	1	1	3	1	5	4	4	4	8	13	11	10	12	13	14	12	17	12	13	16	16	15	22	24	22	28	24	25	28	25	26	24	30	33	32	32	43	33	35	29	38	29	41	40	47	37	44	44	41	49	45	44	49	0	38	51	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	3	5	2	2	3	2	3	2	1	1	2	2	2	1	2	2	1	3	2	2	3	2	1	2	1	1	2	1	1	1	1	1	2	2	3	2	1	2	2
52500	-276.766590761855866	-274.993427721393630	-1.773163040462224	0.000067887873843	0.000012431346303	0.183115858534709	0.496537193905007	-1	1	1	2	3	4	3	3	4	4	6	7	5	8	9	10	9	11	11	12	12	13	15	16	17	17	18	18	21	19	22	19	20	21	21	21	21	24	22	22	21	25	22	23	25	23	24	24	23	25	26	26	26	27	29	28	28	0	1	1	3	1	8	4	3	7	8	13	10	10	12	13	12	12	15	16	18	16	12	20	22	24	24	26	26	32	28	33	26	32	30	33	33	32	31	33	35	32	40	29	41	37	31	46	32	41	44	47	43	44	49	0	45	37	1	2	1	1	2	1	1	1	1	1	1	2	1	1	4	3	2	2	1	1	2	5	2	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	2	3	1	2	2	1	1	4	1	2	2	4	2	2	1	2	4
53000	-283.985910748741844	-282.518386380310687	-1.467524368431170	0.000081730225373	0.000026140982546	0.319844738304078	0.645720581813685	0	1	1	2	3	4	3	3	4	4	6	7	5	8	10	10	10	10	11	12	12	13	15	14	17	17	18	18	21	18	22	19	20	20	20	21	21	24	21	21	22	26	23	23	25	24	23	24	24	25	26	25	26	27	29	28	27	0	1	1	3	1	8	4	4	4	8	13	10	10	12	11	10	12	11	14	18	19	15	20	22	22	24	25	26	33	26	33	25	32	30	32	33	32	33	30	35	37	52	31	41	41	31	37	44	41	33	37	37	52	50	0	44	44	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	5	1	3	2	1	1	3	3	1	4	3	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	4	2	3	1	2	1	3	2
53500	-254.646031544441342	-253.183508509634606	-1.462523034806746	0.000081944647625	0.000026571001691	0.324255487837283	0.719251641239101	0	1	1	2	3	4	3	3	4	4	6	7	5	8	7	10	10	11	11	12	12	13	15	15	19	17	18	18	19	19	22	20	20	21	21	21	21	23	22	22	22	25	23	23	23	23	24	24	24	25	25	26	26	27	29	26	28	0	1	1	3	2	8	4	4	7	8	13	13	10	12	11	12	14	15	14	15	16	21	18	22	24	24	26	26	26	26	33	29	29	30	29	29	29	29	36	35	37	32	33	37	37	39	46	31	41	45	45	44	51	53	0	44	56	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	4	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	3	2	2	1	1	1	2	2	1	2	2	1	1	1	3	1
54000	-253.979418945261472	-252.615907089217814	-1.363511856043661	0.000046708306614	0.000024286263333	0.519955979868883	0.610749048342083	0	1	1	2	2	4	3	3	4	4	6	7	5	8	10	10	10	11	11	12	9	13	15	16	19	17	18	18	19	18	22	20	20	21	21	21	21	23	22	20	22	26	21	23	25	24	24	24	24	25	25	26	26	27	28	28	28	0	1	1	3	1	8	4	4	4	8	13	10	10	10	13	12	14	11	16	15	14	14	18	22	27	24	26	26	26	24	33	29	29	30	40	33	32	33	32	29	37	31	33	37	37	43	39	44	37	49	49	49	45	53	0	53	54	1	1	1	1	1	1	1	1	2	1	1	3	1	3	3	2	2	4	1	2	1	2	3	3	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	2	1
54500	-278.281985848798683	-276.879298969811202	-1.402686878987466	0.000051789638291	0.000020553525393	0.396865590703977	0.650756415315304	0	1	1	2	1	4	3	3	4	4	6	6	5	8	9	10	9	11	11	12	12	11	14	16	19	17	18	18	19	19	21	20	20	21	21	21	21	22	21	22	22	24	23	23	24	23	24	24	24	25	26	26	26	27	29	27	28	0	1	1	3	1	8	4	4	4	8	13	10	10	12	12	14	12	15	16	18	16	14	20	17	26	24	26	26	24	28	29	29	29	30	33	33	32	31	29	35	37	33	32	37	41	39	39	41	32	44	46	32	41	44	0	52	51	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	1	1	2	2	2	5	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	2	1	3	1	3	4	2	2	1	1	2
55000	-257.134092760092983	-255.679039536672747	-1.455053223420226	0.000075461718005	0.000024990637322	0.331169737223644	0.808896256512530	-1	1	1	2	0	4	3	3	4	4	6	7	5	8	9	10	10	11	11	12	12	13	14	16	18	17	18	18	18	18	22	19	20	20	21	20	20	24	22	22	22	26	23	21	23	23	24	23	24	25	25	24	25	26	29	28	27	0	5	5	3	1	8	4	4	4	8	13	10	10	12	11	14	14	16	14	15	17	19	20	22	24	24	26	26	26	26	35	29	29	30	33	29	32	43	36	35	44	38	31	37	44	31	46	37	41	52	31	48	49	53	0	54	45	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	3	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2
55500	-275.900623889782935	-274.515099018727540	-1.385524871055408	0.000058279536053	0.000025152699018	0.431587152563047	0.570236435762361	0	1	1	2	2	4	3	3	4	4	6	7	5	8	10	10	10	11	11	12	11	13	14	16	19	17	18	18	19	19	20	20	20	21	20	21	21	24	21	22	22	26	23	22	24	23	23	24	23	25	26	26	26	27	28	28	28	0	1	1	3	1	8	4	4	3	8	13	10	10	12	10	14	14	16	14	18	12	16	20	19	24	24	26	26	26	24	29	24	29	30	29	32	32	46	29	35	37	38	33	37	41	39	39	37	32	37	38	46	38	53	0	54	53	1	1	1	1	2	1	1	1	3	1	1	1	1	1	4	2	2	1	2	1	4	2	2	4	2	1	1	1	2	3	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	2	3	2	2	2	2	1	1	1	1	2
56000	-251.683955644487440	-250.319156789851149	-1.364798854636290	0.000057734685670	0.000036770509795	0.636887676247162	0.714605331368674	0	1	1	2	1	4	3	3	4	4	6	7	5	8	10	8	10	8	11	12	12	13	13	16	19	17	18	18	19	19	22	20	19	21	21	21	20	24	22	20	22	25	23	23	25	23	24	24	21	25	26	26	25	27	28	28	28	0	1	1	3	1	8	4	4	7	8	13	10	10	12	18	12	14	12	14	15	19	19	15	22	24	24	26	26	24	26	29	29	28	30	40	29	29	39	29	33	37	38	31	37	44	39	46	41	37	44	45	53	44	45	0	54	45	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	3	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2
56500	-241.016275719543216	-239.577016692643866	-1.439259026899355	0.000052109185484	0.000018097638295	0.347302267867833	0.720518843027294	0	1	1	2	3	4	3	3	4	4	6	6	5	8	8	10	10	11	11	12	12	13	15	15	19	17	18	18	19	19	21	20	20	21	21	21	21	24	22	20	22	26	21	23	25	23	24	24	24	24	26	24	26	27	29	28	28	0	1	1	3	1	8	4	4	4	8	13	10	10	12	11	12	12	15	16	16	16	19	20	22	24	24	26	26	26	28	33	29	29	30	40	33	32	46	43	29	37	38	29	41	38	39	39	41	37	44	49	44	48	48	0	53	54	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	3	1	2	1	1	2	1	1	1
57000	-251.604377335496849	-250.081880855026924	-1.522496480469924	0.000062259048191	0.000017427140347	0.279913375700090	0.685982688812559	0	1	1	2	3	4	3	3	4	4	6	7	5	8	10	9	9	11	10	12	12	13	12	16	18	17	18	18	19	19	22	20	20	21	21	21	21	23	21	20	22	26	23	23	25	24	24	24	24	25	24	25	26	27	28	27	27	0	1	1	3	1	8	4	4	4	8	13	11	10	12	16	12	12	15	12	10	19	16	15	22	24	24	26	24	28	28	33	29	29	30	40	40	32	33	33	29	37	33	33	37	37	39	39	41	37	48	38	43	45	53	0	53	53	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	2	2	2	3	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	3	2	3	1	1	1	1	1	1	1	1
57500	-250.302166432262425	-248.877649484624328	-1.424516947638099	0.000057624811683	0.000021017218693	0.364725160555121	0.688006529431566	0	1	1	2	1	4	3	3	4	4	6	7	5	8	10	10	10	11	11	12	12	13	15	16	19	17	18	18	19	19	21	19	18	21	21	21	20	22	21	20	22	26	23	22	24	24	23	24	23	25	26	25	26	27	29	28	27	0	1	1	3	1	8	4	4	7	8	13	11	10	12	11	14	12	15	12	18	19	15	20	22	24	24	26	26	33	33	29	33	24	30	40	33	32	31	29	29	37	43	38	37	44	47	38	41	37	45	41	49	45	44	0	54	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	3	2	1	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	2	2	1	1	1
58000	-255.683298311845306	-254.318558025022469	-1.364740286822834	0.000060915095059	0.000031076999183	0.510169099354275	0.698071660951586	0	1	1	2	1	4	3	3	4	4	6	6	5	8	9	10	10	11	10	12	11	13	15	16	18	17	18	18	21	18	22	20	19	21	21	21	21	24	22	22	22	25	20	23	25	24	24	24	24	24	26	26	25	27	29	27	26	0	1	1	3	1	8	4	4	7	8	13	10	10	12	11	14	14	15	14	18	16	16	18	22	24	24	26	26	43	26	43	33	26	30	33	26	32	29	33	36	37	33	33	41	44	39	39	41	37	37	53	42	46	57	0	53	49	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	3	2	1	1	1	1	1	1	2	1	1	2	2	4	1	3	1	1	1	3	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1
58500	-241.555832088746371	-240.175668027919841	-1.380164060826531	0.000073248579449	0.000032641009601	0.445619694556170	0.731404118271890	0	1	1	2	3	4	3	3	3	4	6	7	5	5	10	10	10	11	11	12	12	13	15	16	19	17	18	18	21	19	22	20	19	21	21	21	21	24	22	22	22	24	20	23	25	24	24	23	24	24	26	26	25	27	29	28	28	0	1	1	3	1	8	4	4	4	8	13	14	10	10	13	14	12	15	17	18	19	16	20	22	24	24	26	24	43	28	43	33	26	30	33	43	33	43	29	35	37	31	33	41	44	39	29	37	41	41	45	45	50	53	0	54	53	1	1	1	1	2	1	1	1	1	1	1	2	1	1	4	2	2	1	1	1	1	1	2	3	2	1	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2
59000	-276.413933921250930	-275.035065684490803	-1.378868236760133	0.000061439590831	0.000027609103362	0.449369909357370	0.684979008208484	-1	1	1	2	3	4	3	3	4	4	6	7	5	6	10	10	9	11	10	12	12	13	15	16	19	17	18	18	20	19	22	20	19	21	21	21	20	24	21	22	22	26	23	22	25	24	24	24	24	25	25	26	26	27	29	28	27	0	1	1	3	4	7	4	4	7	8	13	14	10	10	11	11	12	15	12	18	19	19	20	22	26	24	24	26	33	28	29	33	26	30	37	29	27	29	25	35	37	38	29	32	37	31	39	41	41	37	37	46	50	53	0	49	42	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	4	2	1	2	1	1	2	2	3	2	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	2	2	2	1	2	1	2	2	2	2	3	2	1	1	1	3	1
59500	-264.826596952581042	-263.388868002664651	-1.437728949916375	0.000054567931173	0.000019043761573	0.348991819266005	0.664293627755374	0	1	1	2	3	4	3	3	4	4	6	6	5	8	10	10	9	9	11	11	12	13	14	16	19	17	18	18	21	19	19	20	20	21	20	21	21	24	21	22	22	24	23	23	23	24	24	23	23	25	26	25	24	25	29	28	27	0	1	1	3	2	8	4	4	4	8	13	10	10	12	18	12	12	11	16	15	19	14	18	22	24	24	26	26	32	28	26	31	31	30	31	31	33	33	31	35	37	31	37	37	41	39	39	37	41	43	52	45	44	53	0	53	51	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	3	3	3	2	1	1	1	1	1	2	1	1	2	1	1	1	3	2	2	1	2	1	2	1	2	2	1	1	2	1	2	1	1	1	3	1
60000	-276.297766967776454	-274.809255805477790	-1.488511162298666	0.000074358768843	0.000022527559342	0.302957669860003	0.605520027721750	0	1	1	2	2	4	3	3	4	5	6	7	7	8	10	10	10	11	11	12	11	13	15	15	18	16	18	18	21	18	19	20	20	20	21	21	21	24	22	22	22	24	23	23	25	24	23	24	24	25	26	24	26	27	29	28	27	0	1	1	3	1	8	4	5	4	8	10	11	11	12	13	14	12	10	17	15	12	14	20	17	22	24	26	26	33	24	25	31	31	27	31	31	32	31	33	35	37	43	32	37	44	39	32	41	41	38	49	43	50	53	0	57	45	1	1	1	1	2	1	1	1	2	2	1	1	1	1	3	2	2	3	1	2	3	2	2	5	4	1	1	2	1	3	1	1	1	1	2	1	1	2	2	1	1	1	3	2	2	2	3	2	1	1	2	1	1	1	1	1	2
60500	-245.448861264701577	-244.069136803854832	-1.379724460846758	0.000063389114785	0.000028326942946	0.446873931617072	0.682842376363808	0	1	1	2	3	4	3	3	4	5	6	7	7	8	9	10	10	10	11	12	12	13	14	16	19	17	18	18	21	19	19	20	20	21	21	20	21	23	22	21	22	26	23	22	24	24	24	24	24	25	26	25	26	25	28	28	28	0	1	1	3	1	8	4	4	7	8	10	11	11	10	13	12	12	15	16	15	19	14	20	22	26	22	26	26	36	28	26	31	26	30	31	31	33	29	29	31	37	38	29	37	44	39	39	41	41	37	50	41	54	45	0	53	53	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	4	2	2	2	3	1	1	1	1	2	1	3	2	2	1	1	2	1	2	1	3	2	1	2	2	2	1	1	2	1	2	1	1	1	2	2
