step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
31500	-166.212118231596321	-173.067606182555693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601856070375037	1	3	6	8	9	10	9	9	13	12	13	12	11	11	13	14	17	19	20	19	21	21	21	22	0	0	2	1	3	7	4	3	8	8	13	14	4	2	14	9	14	12	20	17	10	17	18	18	1	1	2	3	2	1	1	2	2	1	1	1	2	3	1	1	4	4	1	2	4	1	2	1
32000	-166.090661852846722	-172.946149803806094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649646352589939	2	5	7	8	8	11	9	9	13	11	14	12	12	11	13	15	17	19	19	19	21	21	21	21	0	0	2	1	3	7	4	3	8	5	13	14	4	2	14	9	14	12	17	17	10	17	18	18	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	3	3	1	2	3	2	2	1
32500	-169.437525908728304	-176.293013859687676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561338358474954	2	4	6	7	8	10	8	10	13	11	13	12	12	11	13	12	16	19	20	18	20	21	22	21	0	0	2	1	3	7	4	5	8	3	4	14	4	2	14	5	14	12	17	17	10	17	18	18	1	1	1	2	1	1	1	1	2	2	3	1	2	2	1	2	2	4	2	1	4	2	1	2
33000	-173.906204644607840	-180.761692595567212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440468354177576	1	4	6	7	8	10	9	8	12	11	14	12	12	10	13	13	17	18	20	18	20	19	21	23	0	0	2	1	3	4	4	3	3	5	13	14	4	8	14	9	14	12	20	17	10	17	18	18	1	1	1	3	1	1	1	1	4	2	1	1	3	2	2	1	4	2	2	1	5	1	2	2
33500	-172.194048202708984	-179.049536153668356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528791658227877	1	4	6	8	9	10	9	8	11	11	14	11	11	10	13	14	16	19	21	19	21	21	21	22	0	0	2	1	8	4	4	3	3	5	13	14	4	3	14	9	14	12	20	17	10	20	18	18	1	1	2	3	1	1	1	1	3	1	2	1	2	2	2	1	3	5	2	2	5	1	1	2
34000	-172.059871127768702	-178.915359078728073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593894212439665	1	4	7	7	9	10	8	9	12	12	12	12	13	11	13	15	17	18	20	18	19	21	22	21	0	0	2	1	3	7	4	3	8	3	4	14	4	2	14	3	14	12	20	17	10	17	18	18	1	1	2	3	1	2	1	1	1	3	1	1	3	3	1	5	2	3	1	1	3	2	2	2
34500	-170.356894190550832	-177.212382141510204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.411438625057224	1	4	6	7	9	10	8	9	11	11	14	12	12	11	13	14	17	19	19	20	20	21	21	23	0	0	2	1	3	7	4	3	3	5	4	14	4	2	14	8	2	12	17	17	10	17	18	18	1	1	1	3	2	1	1	2	2	1	3	1	2	3	1	2	5	4	1	1	4	2	1	2
35000	-172.943442026116600	-179.798929977075971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532621229384531	1	3	6	7	7	10	8	9	14	11	11	11	12	10	14	15	16	19	20	20	20	20	22	22	0	0	2	1	2	7	4	5	8	5	4	14	4	2	14	9	14	17	17	17	10	17	18	18	1	1	2	3	2	1	1	1	2	2	2	1	2	4	2	1	2	2	2	2	4	2	1	2
35500	-192.266637923102166	-199.122125874061538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369041525025046	2	1	4	7	8	11	9	9	14	12	13	11	12	11	12	14	16	17	20	20	19	19	22	22	0	0	2	1	3	7	4	2	3	8	4	8	4	8	14	8	14	12	22	17	10	17	18	18	1	1	1	2	3	1	1	5	4	3	2	1	2	1	1	3	2	2	1	2	3	2	3	2
36000	-163.222883237816916	-170.078371188776288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517563545659867	1	4	7	8	9	11	9	9	12	11	13	12	12	11	13	14	17	18	20	19	19	21	21	21	0	0	2	1	2	7	4	2	8	3	13	14	4	5	14	9	14	12	20	17	10	17	18	18	1	1	3	3	3	1	1	3	2	2	1	1	2	1	1	1	3	3	1	1	3	2	2	2
36500	-164.013389147380167	-170.868877098339539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499005522557453	1	4	6	7	8	11	9	9	12	12	14	12	12	11	12	14	17	19	20	18	20	21	21	21	0	0	2	1	3	7	4	3	3	5	13	14	4	2	14	10	14	12	14	17	10	19	18	18	1	1	1	3	1	1	1	1	4	2	1	1	2	4	1	1	3	3	4	1	3	1	1	1
37000	-164.177884109615832	-171.033372060575203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626627676516042	2	5	7	7	9	10	8	9	13	11	12	11	11	12	13	14	17	19	20	19	21	21	21	22	0	0	2	1	3	7	4	3	5	3	13	2	4	12	14	9	14	12	17	17	10	17	18	18	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	3	2	1	4	2	1	2
37500	-164.095361560922214	-170.950849511881586	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570540421552072	1	4	6	7	8	10	9	9	12	11	13	12	11	11	13	15	17	19	20	20	19	21	21	22	0	0	2	1	3	7	4	3	8	8	13	14	4	5	14	14	14	12	17	17	16	17	18	18	1	1	1	3	1	1	1	2	1	1	1	1	2	2	1	3	2	3	2	2	2	2	2	2
38000	-171.078548373025967	-177.934036323985339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618184817838302	0	5	6	6	9	11	8	8	13	11	14	12	10	11	14	15	17	19	20	19	20	22	22	21	0	0	2	1	3	7	4	3	5	5	13	14	4	8	14	9	15	12	17	17	10	19	18	18	1	1	1	3	2	1	1	1	2	1	2	1	3	1	2	1	1	4	1	1	4	1	1	1
38500	-168.949708387825837	-175.805196338785208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536227279958887	0	4	6	7	8	9	8	8	13	12	12	11	11	10	13	13	17	17	21	19	20	20	21	23	0	0	2	1	3	4	4	3	3	14	4	14	4	2	14	5	14	12	20	17	10	17	18	18	1	1	1	4	1	2	1	1	3	1	2	1	2	3	1	2	4	3	1	1	4	2	2	3
39000	-178.614908764303607	-185.470396715262979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547008303783356	1	4	6	7	8	11	8	9	13	12	11	12	12	11	12	14	18	19	19	19	21	20	22	22	0	0	2	1	3	7	4	3	5	3	4	14	11	5	14	5	14	14	17	17	10	17	18	18	1	1	1	2	1	2	1	2	2	3	2	1	1	3	1	2	4	3	1	1	4	1	2	1
39500	-175.214064092917027	-182.069552043876399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559305371051274	1	4	6	7	9	10	8	9	12	12	14	12	10	11	14	14	17	18	21	19	17	20	22	23	0	0	2	1	3	7	4	3	5	5	13	14	4	5	14	5	14	12	22	17	10	17	18	18	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	2	4	1	1	3	1	2	3
40000	-179.633816967916289	-186.489304918875661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575724259928007	2	3	7	6	9	9	8	9	12	11	13	12	12	11	14	13	17	19	19	19	20	20	21	21	0	0	2	1	2	7	4	3	8	8	4	14	4	2	14	14	14	12	17	17	10	19	18	18	1	1	2	2	2	1	1	1	2	1	2	1	2	3	2	1	3	4	1	1	4	1	1	1
40500	-201.878066205658797	-208.733554156618169	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505575939501667	2	4	5	7	8	10	9	9	14	10	12	11	12	10	13	14	18	18	17	20	20	22	20	22	0	0	2	1	3	7	4	3	8	5	4	14	4	3	14	8	14	12	16	19	10	23	12	18	1	1	1	2	2	1	1	2	1	1	3	1	2	3	2	3	4	4	2	1	4	2	5	2
41000	-171.606385056966786	-178.461873007926158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636898656185037	1	5	7	7	8	11	8	9	13	11	14	12	11	11	13	14	16	20	20	17	18	19	21	22	0	0	2	1	3	7	4	3	3	5	13	14	4	2	14	2	14	12	22	17	16	16	18	18	1	1	1	3	1	1	1	1	2	2	2	1	2	3	1	5	2	3	1	1	2	2	1	1
41500	-169.366230401514258	-176.221718352473630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573771912281140	2	3	6	6	9	10	8	10	13	12	14	12	12	11	13	14	17	19	21	19	19	20	20	22	0	0	2	1	3	7	4	3	5	8	13	14	4	2	14	14	14	12	20	17	10	17	18	18	1	1	2	2	2	1	1	3	2	1	2	1	2	4	1	1	3	3	1	1	3	2	1	2
42000	-187.391495503133996	-194.246983454093368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498444225655287	1	4	7	7	8	10	8	9	13	10	12	12	12	11	14	13	17	18	20	17	19	21	21	22	0	0	2	1	3	7	4	5	10	3	4	14	4	5	14	8	16	12	17	14	10	17	18	18	1	1	1	3	1	1	1	1	3	2	3	1	2	2	2	2	2	4	1	3	4	2	1	1
42500	-164.196602316159868	-171.052090267119240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621981112891730	0	5	7	7	9	11	9	9	11	11	13	12	12	11	13	14	18	19	21	19	19	21	22	22	0	0	2	1	3	7	4	3	3	8	13	14	4	2	14	8	14	14	20	17	10	17	18	18	1	1	1	3	2	1	1	1	2	1	1	1	2	3	1	2	3	3	1	1	3	1	2	1
43000	-182.007027383485507	-188.862515334444879	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711178850400941	1	4	6	5	9	10	8	9	14	12	14	12	12	10	13	15	17	19	20	19	20	22	22	22	0	0	2	1	3	7	4	3	8	5	13	14	4	8	14	9	14	12	20	17	16	17	18	18	1	1	1	2	2	1	2	2	2	2	1	2	4	1	2	1	4	3	1	1	2	2	1	2
43500	-159.380932430771793	-166.236420381731165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508119159575508	2	5	6	7	8	10	8	10	14	11	13	12	12	11	13	15	17	19	21	19	19	21	20	22	0	0	2	1	3	7	4	5	5	8	13	14	4	2	14	9	14	12	20	17	10	17	18	18	1	1	1	3	1	2	1	1	3	1	1	1	3	3	1	1	3	3	1	1	4	3	1	2
44000	-175.214850224147909	-182.070338175107281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615362668844088	0	5	7	7	9	10	8	9	13	11	13	12	12	11	13	15	18	20	18	19	20	20	21	22	0	0	2	1	3	7	4	3	3	5	13	14	4	2	14	9	14	14	14	17	10	19	18	18	1	1	1	3	1	1	1	1	4	1	1	1	3	2	1	2	5	4	3	1	5	1	1	1
44500	-172.173999983113674	-179.029487934073046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.379291215478790	-1	3	6	7	8	11	8	9	13	12	14	11	12	10	14	15	17	19	19	20	20	21	21	22	0	0	2	1	2	4	4	5	3	3	4	14	4	3	14	8	15	12	17	17	10	17	18	18	1	1	2	4	2	2	1	1	4	3	3	1	3	2	2	2	1	4	1	2	4	2	2	2
45000	-166.818940437623894	-173.674428388583266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603402999849703	2	4	6	7	9	11	9	8	11	12	14	11	12	12	14	14	17	19	20	19	20	21	22	21	0	0	2	1	3	7	4	2	8	5	13	8	4	2	14	9	14	12	20	17	10	17	18	18	1	1	1	3	2	1	1	2	1	1	1	2	2	4	1	1	2	4	1	2	4	2	2	1
45500	-173.664590475060407	-180.520078426019779	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523230074668293	2	4	6	7	9	10	8	9	12	11	14	12	11	11	14	13	17	19	21	20	18	21	21	22	0	0	2	1	3	7	4	3	8	5	13	14	4	2	14	9	14	12	17	17	10	17	18	18	1	1	1	2	2	2	1	2	1	1	1	1	2	2	2	1	3	4	2	2	5	1	1	2
46000	-179.359734218315282	-186.215222169274654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575605816318036	2	3	5	8	9	10	9	7	13	11	13	12	12	11	14	15	16	20	21	18	21	20	22	22	0	0	2	1	3	7	4	3	5	5	13	5	4	2	14	3	16	12	17	17	16	17	18	18	1	1	2	3	2	1	1	1	2	1	1	2	2	3	2	4	1	4	2	1	2	2	1	1
46500	-186.284994851251071	-193.140482802210443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538102095552655	1	4	6	7	8	11	9	9	13	11	14	11	12	12	14	15	16	19	20	19	21	21	22	23	0	0	2	1	3	7	4	3	8	8	4	3	4	2	8	5	14	12	17	17	10	17	18	18	1	1	1	3	1	1	1	2	3	1	3	2	2	3	1	2	2	5	2	1	4	3	1	2
47000	-183.281739632367561	-190.137227583326933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628716676579498	1	4	7	7	8	11	9	10	13	10	14	10	12	11	13	14	17	18	20	19	20	18	22	22	0	0	2	1	3	7	4	5	8	5	13	2	4	12	14	5	14	12	15	17	10	17	18	18	1	1	2	4	1	1	1	1	1	1	1	2	2	1	1	3	3	3	4	1	6	1	2	2
47500	-178.576208953113138	-185.431696904072510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554607737688815	1	3	6	7	8	10	9	8	13	10	13	10	11	12	14	13	17	19	21	19	20	20	22	22	0	0	2	1	3	4	4	3	8	8	13	8	4	5	14	8	14	12	20	17	10	17	18	18	1	1	1	4	1	1	1	1	4	1	1	1	2	2	1	3	2	3	2	1	5	2	2	2
48000	-181.480859689378775	-188.336347640338147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492743701504244	1	4	7	8	6	10	9	9	13	11	14	11	11	12	13	15	16	20	20	19	18	22	21	23	0	0	5	1	2	7	4	3	5	5	4	2	4	8	12	9	14	12	17	17	10	17	18	18	1	1	1	3	1	1	1	1	3	3	3	4	1	2	2	1	3	4	2	2	4	3	1	2
48500	-175.885099286518795	-182.740587237478167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471693857845061	2	4	6	6	8	10	8	10	12	12	13	11	12	12	13	14	17	19	19	20	19	22	22	22	0	0	2	1	3	7	4	5	5	3	13	5	4	12	14	9	14	12	17	17	10	17	18	18	1	1	1	2	1	2	1	1	2	2	1	2	3	1	1	1	2	4	1	2	2	3	2	1
49000	-167.481093015998709	-174.336580966958081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690556592342831	2	4	6	7	8	11	9	8	11	11	13	12	12	11	13	14	16	19	20	17	19	21	20	21	0	0	2	1	3	7	4	3	5	5	13	14	4	2	14	9	14	12	17	17	10	17	18	18	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	2	3	2	1	3	2	1	1
49500	-173.696001964689117	-180.551489915648489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440055129688542	1	4	5	8	8	10	9	10	13	10	13	12	12	10	13	13	17	19	20	18	20	21	21	22	0	0	2	1	2	7	4	3	8	3	4	14	4	2	14	14	14	12	17	17	10	17	18	18	1	1	1	3	2	1	1	2	2	3	3	1	2	2	2	2	4	3	1	1	5	2	2	1
50000	-171.483750017055115	-178.339237968014487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519720976027438	2	3	7	7	8	11	9	8	13	12	11	12	12	11	13	15	17	16	18	19	20	21	21	21	0	0	2	1	2	7	4	3	8	5	4	14	11	5	14	9	14	12	17	17	10	17	18	18	1	1	2	3	2	1	1	1	3	2	2	1	1	2	1	1	2	2	1	2	4	2	3	3
50500	-173.357421538652687	-180.212909489612059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523038233143174	1	4	6	7	8	10	9	10	13	12	13	12	13	11	13	13	16	17	19	18	20	21	20	19	0	0	2	1	2	7	4	5	5	8	4	14	4	2	14	5	14	12	20	17	10	17	18	18	1	1	1	3	1	1	1	2	2	1	2	1	3	3	1	3	3	3	1	2	4	2	1	1
51000	-175.167645962375389	-182.023133913334760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485889153599333	1	4	6	5	8	10	6	10	12	12	14	12	12	11	13	14	16	20	20	20	20	21	22	23	0	0	2	1	3	7	4	5	3	8	13	14	4	2	14	9	9	12	17	17	10	17	18	18	1	1	1	2	1	2	1	1	4	1	1	1	3	4	1	1	2	5	2	2	5	3	2	1
51500	-171.996409222365600	-178.851897173324971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521873699194874	0	5	7	5	8	10	7	9	13	11	14	12	12	11	13	13	16	19	20	18	18	21	22	22	0	0	2	1	2	7	4	3	8	5	13	14	4	2	14	3	14	12	20	17	10	17	18	18	1	1	1	2	2	2	1	1	3	1	1	1	3	2	1	2	3	3	1	1	4	2	2	1
52000	-163.688723651067761	-170.544211602027133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494612005990611	2	5	6	8	9	11	9	9	13	11	13	12	11	11	13	14	17	19	21	20	21	22	21	22	0	0	2	1	3	4	4	3	8	8	13	14	4	2	14	5	14	12	20	17	10	20	18	18	1	1	1	3	1	3	1	2	2	1	1	1	2	3	1	3	4	3	1	2	4	1	1	2
52500	-173.568650486022278	-180.424138436981650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712282061636136	2	5	6	6	8	10	8	9	11	11	14	12	10	11	14	14	16	19	20	18	21	21	21	23	0	0	2	1	3	4	4	5	5	8	13	14	4	2	14	9	14	12	20	17	10	17	18	18	1	1	1	3	1	2	1	1	1	2	2	1	2	3	2	1	2	2	1	2	5	3	1	2
53000	-172.498548529356867	-179.354036480316239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621191466372521	-1	4	6	8	7	11	9	10	13	11	13	12	12	11	14	14	16	19	20	20	20	21	21	22	0	0	2	1	3	7	4	3	5	8	4	8	4	5	14	8	14	12	17	17	10	20	18	18	1	1	1	4	1	1	1	2	2	1	2	1	3	2	2	2	3	4	2	2	5	1	1	2
53500	-173.451043002439377	-180.306530953398749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570239197340240	1	4	7	8	8	10	9	9	12	11	13	12	12	12	13	14	17	20	20	19	20	21	21	22	0	0	2	1	2	4	4	3	8	8	13	3	4	8	14	8	14	14	17	17	10	14	18	18	1	1	2	4	2	1	1	2	1	1	1	2	2	2	1	3	2	6	1	1	4	3	1	1
54000	-175.185566540744560	-182.041054491703932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393826584521321	1	3	7	5	9	10	8	10	14	12	14	10	12	12	13	15	17	18	20	19	19	20	21	22	0	0	2	1	2	7	4	3	8	5	13	3	4	5	14	9	14	12	20	17	10	17	18	18	1	1	2	2	3	1	1	1	3	2	1	1	3	2	1	1	2	4	1	1	3	2	2	2
54500	-182.766278466254875	-189.621766417214246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.374500650092665	1	4	6	7	8	11	8	9	12	11	10	10	12	11	12	14	18	19	19	19	20	21	21	21	0	0	2	1	3	7	4	5	5	3	4	2	11	12	14	5	14	12	17	17	10	17	18	18	1	1	2	2	1	1	1	1	2	2	2	4	2	1	1	3	3	4	1	1	4	1	1	1
55000	-174.954029336618788	-181.809517287578160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635991227338138	2	4	6	7	8	11	9	10	13	11	14	10	12	12	14	14	17	19	20	19	21	22	20	20	0	0	2	1	3	7	4	5	8	8	4	2	4	12	14	8	14	12	17	17	10	17	18	18	1	1	1	3	1	1	1	1	1	1	2	2	3	1	1	2	3	4	2	1	5	1	1	1
55500	-194.169301115125279	-201.024789066084651	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484436092659094	2	4	6	6	9	11	9	10	12	12	14	11	13	12	13	14	16	19	21	19	19	20	22	22	0	0	2	1	3	7	4	2	8	3	13	2	4	8	14	3	12	12	17	17	10	17	18	18	1	1	1	1	2	1	3	3	1	3	1	3	4	1	1	3	2	3	2	2	3	2	2	2
56000	-172.516454596578058	-179.371942547537429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515655962662358	1	3	6	8	9	10	9	8	12	12	13	11	11	11	13	13	17	18	21	19	19	21	20	22	0	0	2	1	3	4	4	3	8	5	13	5	4	5	14	9	14	12	20	17	10	20	18	18	1	1	2	3	2	1	1	1	2	1	1	2	3	1	1	1	3	4	1	2	4	1	1	2
56500	-157.675121571292152	-164.530609522251524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448735165775372	0	4	6	8	8	10	9	10	13	10	13	12	11	11	13	15	18	20	21	19	20	21	21	22	0	0	2	1	3	4	4	3	5	3	4	14	4	2	14	9	14	12	20	17	10	17	18	18	1	1	1	4	1	1	1	2	2	2	3	1	1	3	1	2	3	4	1	1	4	2	1	1
57000	-173.162692173438955	-180.018180124398327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434425081707292	1	5	6	7	8	10	8	8	13	10	13	12	12	10	12	14	16	20	21	18	20	19	22	23	0	0	2	1	3	7	4	2	5	8	13	14	4	2	14	3	9	14	22	17	10	17	18	18	1	1	1	3	1	1	1	1	3	1	1	1	2	4	1	4	1	4	1	1	5	2	1	1
57500	-167.290105035712230	-174.145592986671602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536886328948596	1	5	6	8	7	10	9	10	12	12	14	11	13	10	14	12	17	19	20	19	18	21	21	22	0	0	2	1	3	4	4	3	8	8	4	14	4	2	14	8	14	12	20	17	10	17	18	18	1	1	1	3	1	1	1	1	1	1	3	1	2	2	2	1	3	4	1	1	4	2	1	2
58000	-185.779178601681338	-192.634666552640709	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.323551590718315	0	5	6	6	8	10	8	10	13	11	13	12	11	11	14	14	17	18	18	19	20	21	21	22	0	0	2	1	3	7	4	5	8	5	13	2	4	2	14	14	14	12	17	17	10	17	18	18	1	1	1	2	2	1	2	1	2	1	2	4	3	4	1	1	3	3	1	1	4	1	1	2
58500	-194.038132822166375	-200.893620773125747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568390984966089	0	4	6	5	8	10	7	10	13	11	10	11	12	12	14	15	18	19	20	19	20	21	22	23	0	0	2	1	3	7	4	5	8	3	4	3	11	5	14	5	14	12	17	17	10	17	18	18	1	1	1	2	2	1	1	2	1	2	2	3	1	2	1	2	4	4	2	1	5	2	1	2
59000	-173.878263014089043	-180.733750965048415	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588672923722174	1	4	6	6	9	10	9	10	13	12	13	12	11	11	13	13	17	18	20	19	19	21	21	23	0	0	2	1	3	4	4	3	3	5	13	14	4	5	14	5	14	12	17	17	10	17	18	18	1	1	1	2	2	2	2	1	3	1	1	1	2	1	1	2	3	2	2	1	4	2	2	2
59500	-173.943704611127970	-180.799192562087342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595253831555720	1	5	7	8	6	10	9	8	12	11	13	12	11	11	13	15	18	18	21	19	20	21	21	23	0	0	5	1	2	4	4	3	5	8	4	14	4	2	14	9	14	12	14	17	10	17	18	18	1	1	1	5	1	1	1	1	4	1	2	1	1	2	1	1	4	2	5	1	4	2	2	3
60000	-174.826762729022221	-181.682250679981593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532906771025730	1	5	6	7	9	10	8	10	14	12	13	12	13	11	13	15	15	19	20	17	20	22	21	22	0	0	2	1	3	7	4	3	5	5	4	14	4	2	14	5	14	14	17	17	10	17	18	18	1	1	1	2	2	1	1	2	3	1	3	1	3	3	1	3	2	3	3	1	3	3	1	2
60500	-194.542575496178813	-201.398063447138185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405423501080233	2	4	6	6	8	11	8	9	14	10	10	12	13	11	12	14	17	18	21	20	20	20	21	22	0	0	2	1	3	7	4	2	5	3	4	14	11	8	14	3	14	12	22	17	10	17	18	18	1	1	1	1	1	2	1	2	4	2	2	1	2	2	1	3	4	2	1	2	5	2	1	3
61000	-171.891688860696291	-178.747176811655663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664627221934408	2	3	6	8	8	10	9	9	12	12	14	12	13	11	13	14	17	19	21	20	19	21	22	23	0	0	2	1	3	7	4	5	3	3	13	14	4	3	14	9	14	12	17	17	10	17	18	18	1	1	1	2	1	1	1	1	3	2	1	1	3	2	1	1	2	3	2	2	2	2	2	1
61500	-162.683733022417158	-169.539220973376530	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697223569323271	1	4	7	7	9	10	8	9	12	11	14	12	12	11	14	14	17	19	21	19	20	22	21	21	0	0	2	1	3	7	4	3	5	5	13	14	4	2	14	9	14	12	17	17	10	17	18	18	1	1	1	2	1	1	1	1	2	2	1	1	2	3	2	1	3	4	2	1	4	2	1	1
62000	-181.405121536828403	-188.260609487787775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487470740626085	2	5	7	7	8	11	9	10	12	12	13	11	11	10	13	15	17	19	20	18	21	19	22	22	0	0	2	1	2	7	4	5	8	5	4	14	4	3	14	5	16	12	17	17	10	17	18	18	1	1	2	4	1	1	1	1	2	2	3	1	2	1	2	3	1	2	1	1	5	1	1	2
62500	-170.782609567229088	-177.638097518188459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579004272670260	1	4	6	8	9	11	9	10	14	11	12	10	12	12	14	12	18	19	21	19	18	21	21	22	0	0	2	1	3	4	4	3	5	3	4	5	4	8	14	5	14	12	20	17	10	17	18	18	1	1	1	4	2	2	1	2	3	3	2	1	2	1	1	1	2	3	1	1	2	1	1	2
63000	-191.512264330476199	-198.367752281435571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612537346219638	0	2	7	7	8	9	8	9	12	9	14	11	11	12	14	13	17	18	20	18	20	21	20	21	0	0	2	1	3	4	4	5	8	3	13	3	4	2	14	8	14	12	20	17	10	17	18	18	1	1	2	2	1	1	1	1	1	1	1	1	4	3	1	2	3	3	1	1	4	2	1	2
63500	-178.081416666751693	-184.936904617711065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520937397646874	0	3	6	7	9	10	9	9	13	11	13	11	11	12	13	13	17	19	18	19	18	21	21	22	0	0	2	1	3	4	4	2	5	8	4	8	4	8	14	5	14	12	17	17	16	17	18	18	1	1	1	3	1	1	1	3	2	1	3	1	1	1	1	4	2	2	1	1	1	2	1	1
