step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
25500	-622.854067062086983	-621.474686636568322	-1.379380425518713	0.000477756272276	0.000213971852261	0.447868222098774	0.479497673202208	0	2	1	2	3	4	4	5	6	5	6	7	5	6	8	6	8	8	8	9	11	7	11	8	10	9	12	11	10	11	12	12	14	12	14	13	14	16	18	17	14	18	21	20	18	23	19	23	20	22	24	26	25	27	26	31	31	32	32	34	36	37	43	43	44	43	0	1	1	3	3	1	4	4	5	7	7	11	5	10	10	7	8	22	14	19	16	13	17	9	16	14	11	24	5	19	10	21	15	0	15	22	0	0	33	0	31	0	40	0	31	50	13	44	42	42	50	51	51	53	50	53	46	52	54	55	52	58	60	61	47	61	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	2	1	4	1	5	1	2	1	4	3	1	1	3	1	1	1	2	1	4	1	6	2	1	2	1	1	1	1	2	3	3	4	3	4	4	3	3	5	16	3
26000	-575.017602351409323	-573.574722365265188	-1.442879986144113	0.000415976788202	0.000142846440215	0.343400026796226	0.397455010392991	0	2	2	1	3	6	3	4	5	5	5	6	6	7	8	7	9	9	8	8	12	9	11	9	9	9	12	10	12	13	13	13	12	13	13	14	14	14	17	15	17	18	20	19	19	23	20	23	20	21	24	26	25	27	25	31	31	31	34	34	36	38	42	41	45	47	0	1	4	1	3	3	4	4	5	7	7	11	11	7	11	10	15	5	7	11	20	5	10	14	3	10	11	11	19	28	14	14	13	0	26	5	0	0	35	0	22	0	40	0	13	50	29	44	42	49	46	50	49	46	50	51	49	55	58	53	58	58	61	57	36	64	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	3	2	2	2	4	1	4	2	6	2	2	2	2	4	3	1	2	6	1	1	2	1	4	1	2	1	6	1	5	2	1	1	1	2	2	2	2	4	5	3	2	4	3	4	3	3	15	2
26500	-603.411000758940759	-601.980515032895028	-1.430485726045679	0.000576846231062	0.000206134135003	0.357346765745953	0.451839918411610	0	2	1	2	1	6	4	4	5	6	6	4	7	6	7	8	8	10	9	8	12	9	10	10	8	10	11	10	11	10	12	11	13	13	13	13	14	14	15	18	14	19	21	19	19	21	20	22	20	20	25	26	25	25	23	31	31	31	31	33	38	38	41	44	46	46	0	1	1	3	1	7	4	4	12	9	8	2	12	12	7	14	10	25	25	12	16	25	25	19	4	19	16	25	25	7	3	11	31	0	32	13	0	0	18	0	25	0	44	0	35	50	22	44	42	42	55	55	50	55	50	54	49	54	49	52	51	52	56	59	59	63	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	2	3	2	1	1	1	3	1	1	3	1	3	1	1	1	3	1	4	2	1	1	1	1	2	1	1	3	5	3	4	3	7	6	5	8	10	3
27000	-565.788925817714016	-564.337624499966296	-1.451301317747719	0.000475064400729	0.000159053336407	0.334803736426055	0.361487700604806	-1	1	1	2	3	6	4	4	5	5	6	6	6	7	6	8	9	10	7	10	13	8	11	10	9	11	12	10	11	13	10	14	13	13	14	13	15	15	16	17	16	18	19	20	18	23	19	24	20	22	24	26	26	27	26	29	30	31	32	34	37	36	41	43	46	46	0	1	1	3	3	7	4	4	5	7	4	8	5	7	3	14	10	17	4	22	26	5	22	22	22	7	17	16	5	26	10	20	13	0	26	18	0	0	18	0	26	0	40	0	39	42	36	44	42	42	46	51	50	49	49	49	49	52	51	51	49	46	58	61	56	64	1	1	1	1	1	1	1	2	1	1	3	1	2	2	2	1	2	1	3	1	1	3	2	1	1	4	2	1	5	2	2	2	3	1	2	2	1	1	3	1	1	1	1	1	1	2	2	2	1	2	1	1	2	4	3	6	4	3	6	5	8	5	7	3	12	2
27500	-618.451731328182859	-617.023119778834825	-1.428611549348010	0.000426445063174	0.000153354839220	0.359612180941490	0.457301639654856	-1	1	1	2	3	5	4	4	5	4	5	7	7	6	7	8	8	9	8	9	11	10	9	11	9	9	11	11	12	11	12	13	13	14	15	13	13	15	16	18	17	19	20	20	20	22	19	22	21	22	25	25	25	27	26	30	30	32	33	33	38	38	42	41	45	44	0	1	1	2	3	3	4	4	1	2	7	11	5	10	9	3	10	5	11	13	7	15	6	25	4	14	7	23	16	11	14	20	25	0	21	30	0	0	36	0	16	0	40	0	39	34	36	44	42	49	49	49	50	49	50	51	52	54	49	51	51	60	51	59	25	64	1	1	1	1	1	3	1	1	3	1	1	1	2	2	2	4	2	2	1	1	4	1	2	2	4	1	3	2	2	3	3	2	1	1	3	1	1	1	2	1	6	1	1	1	3	5	3	1	1	1	2	2	1	2	3	2	3	3	5	4	4	2	7	2	12	1
28000	-581.701002320548355	-580.286221332147079	-1.414780988401307	0.000515793236904	0.000194923750699	0.377910636962391	0.386904047486928	0	1	1	2	2	5	4	5	5	5	6	6	6	5	7	7	9	9	8	8	13	8	10	10	9	11	11	11	12	13	13	13	13	12	13	13	14	14	17	16	16	18	20	18	20	23	18	22	21	21	24	26	26	28	26	29	30	31	33	35	37	37	43	43	45	46	0	1	1	3	3	1	4	4	5	7	8	10	5	7	8	3	15	15	14	11	20	3	14	7	4	19	24	4	17	6	24	17	18	0	5	9	0	0	29	0	6	0	40	0	39	38	39	43	42	42	49	50	50	49	50	49	49	51	49	50	51	50	58	46	59	63	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	4	1	1	2	1	3	4	2	3	4	1	1	5	1	5	2	2	2	1	5	3	1	1	2	1	6	1	2	1	3	4	1	1	1	1	1	4	3	3	3	5	5	3	7	7	6	5	6	10	9	1
28500	-607.576963456368389	-606.139248151877950	-1.437715304490478	0.000507338990518	0.000177064858691	0.349006999265309	0.399900003381838	0	2	2	1	3	5	4	4	5	5	6	4	7	6	8	8	10	8	8	9	13	8	10	11	9	11	11	11	12	11	12	12	11	14	12	10	13	15	16	17	16	18	19	20	20	22	19	24	21	20	24	25	24	27	26	30	29	31	33	33	38	38	43	41	44	44	0	1	4	1	3	12	3	4	5	4	6	4	9	7	12	5	13	5	14	11	17	6	16	10	7	20	15	15	5	19	25	7	20	0	15	16	0	0	18	0	13	0	40	0	14	38	33	44	50	42	49	49	46	52	49	53	49	52	49	54	52	55	60	41	59	61	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	3	1	2	1	1	1	3	3	1	1	1	4	1	1	3	1	1	2	1	1	1	4	1	3	1	1	1	6	4	4	2	1	1	1	1	1	2	2	3	4	3	6	3	6	7	4	12	6	3
29000	-611.201585871831185	-609.771985115854477	-1.429600755976689	0.000590580927639	0.000211670608514	0.358410843641825	0.472195440811920	-1	1	0	2	2	6	4	5	6	5	5	4	7	6	8	8	10	10	9	9	13	7	11	11	8	11	11	10	12	12	12	13	13	13	13	14	15	15	17	18	16	18	19	18	17	23	18	24	21	20	24	25	26	28	26	31	30	31	32	34	36	36	42	44	45	46	0	1	1	3	3	12	4	12	5	7	7	4	5	8	6	22	3	16	10	13	25	9	20	10	11	6	14	9	22	25	7	19	26	0	24	15	0	0	24	0	25	0	40	0	18	42	29	43	50	42	49	49	51	53	50	51	53	54	51	57	54	49	58	46	61	62	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	5	1	2	1	2	1	1	3	2	3	2	2	2	2	4	2	1	1	2	3	1	1	4	1	4	1	1	1	3	2	3	3	1	1	1	2	1	1	2	4	1	1	3	2	4	6	6	10	4	5
29500	-611.825001666979460	-610.380352824573379	-1.444648842406062	0.000643443615744	0.000219762188428	0.341540708541437	0.386327398318792	-1	2	0	2	2	5	4	4	4	5	6	7	7	7	7	5	8	9	7	9	12	7	11	11	9	11	11	11	12	11	13	13	13	12	14	12	14	15	15	17	16	19	20	18	19	22	19	23	21	20	24	27	25	27	27	30	29	30	33	34	38	38	43	44	44	46	0	3	1	3	1	7	4	4	5	7	16	16	11	16	16	7	10	19	4	5	25	5	6	6	16	25	7	10	6	7	26	16	28	0	24	25	0	0	6	0	23	0	40	0	36	49	27	43	50	42	46	51	51	50	49	46	50	52	53	51	58	52	58	43	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	3	2	2	1	5	3	2	3	1	3	1	1	2	2	1	1	6	1	2	1	2	1	3	1	3	2	1	1	1	1	1	4	3	4	4	1	3	4	5	6	5	16	5	3
30000	-617.766525824698874	-616.365812085696803	-1.400713739002072	0.000426380953453	0.000170682177949	0.400304414554037	0.405412902257081	0	1	1	2	3	6	3	5	5	6	6	7	7	7	5	7	8	9	9	10	12	10	9	11	9	11	11	12	11	12	13	13	13	14	14	14	14	15	16	17	15	18	21	20	18	22	20	23	20	21	24	27	25	27	26	27	31	31	32	35	37	38	42	43	42	43	0	1	1	3	3	9	4	4	5	8	7	3	8	7	2	8	14	15	10	14	12	4	7	23	16	17	25	22	5	12	19	27	15	0	13	18	0	0	12	0	18	0	40	0	12	42	41	43	42	42	38	49	49	49	49	49	46	53	50	55	58	58	60	39	51	57	1	1	1	1	1	1	1	1	1	1	2	3	1	2	3	1	1	1	3	1	2	4	2	1	1	1	1	1	5	2	2	1	4	1	4	3	1	1	5	1	2	1	3	1	3	2	3	1	1	2	4	3	3	4	3	3	5	2	4	3	3	3	3	16	6	3
30500	-577.337883028962324	-575.940415328889458	-1.397467700072836	0.000494386393405	0.000200830073351	0.406220875069570	0.318227285220834	0	2	1	2	2	5	4	4	6	5	5	6	6	6	4	8	9	9	7	8	12	10	11	10	9	11	12	11	12	11	14	13	13	13	15	12	13	16	17	17	15	18	20	18	19	21	20	22	21	22	25	26	26	27	27	30	29	32	33	34	37	38	41	42	43	46	0	1	1	3	3	3	4	4	11	8	8	3	15	7	2	9	10	5	6	14	7	17	20	4	16	11	7	12	24	17	4	24	26	0	6	5	0	0	9	0	24	0	40	0	22	42	33	44	42	38	46	46	42	38	42	46	42	49	46	49	38	46	51	35	61	61	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	1	4	1	2	4	1	3	5	2	2	1	6	2	1	1	7	5	1	1	6	1	3	1	2	1	5	1	4	1	2	4	2	3	3	4	4	3	6	6	5	6	8	8	7	12	2	5
31000	-598.871720215596270	-597.455866731276387	-1.415853484319902	0.000529922571863	0.000199451711730	0.376378969909591	0.445205773342515	-1	2	1	2	2	4	5	5	5	5	5	5	6	6	8	8	9	9	8	10	12	6	10	10	9	10	10	11	11	13	14	14	13	13	15	13	14	15	17	17	16	18	21	20	20	22	19	23	19	21	23	27	24	28	25	31	30	31	32	33	36	37	42	43	46	47	0	1	1	3	3	1	6	4	4	4	2	4	10	8	12	4	11	9	14	11	11	2	6	22	22	19	15	18	11	8	7	11	19	0	5	6	0	0	9	0	15	0	40	0	31	50	21	44	42	49	50	55	46	55	51	46	51	52	52	54	53	59	60	61	61	61	1	2	1	1	1	3	1	2	1	2	1	1	1	1	1	4	2	2	1	2	3	2	3	2	1	1	1	1	3	5	4	4	4	1	6	4	1	1	8	1	3	1	3	1	5	1	4	1	1	1	1	1	1	1	1	4	3	2	2	3	6	2	4	4	4	8
31500	-591.907210739111747	-590.528703198736480	-1.378507540375230	0.000427458325164	0.000192545756576	0.450443342055714	0.370668651657391	0	2	1	3	1	5	4	4	5	6	6	7	6	7	7	8	10	8	8	9	11	9	10	9	9	11	9	12	11	11	13	13	14	12	14	14	14	14	18	18	16	18	21	19	20	22	16	21	19	21	24	26	26	26	24	31	30	31	33	33	38	38	42	44	44	46	0	1	1	3	1	2	4	4	2	2	9	3	7	1	6	13	25	5	5	12	16	12	7	7	11	3	12	30	5	18	25	29	19	0	12	26	0	0	36	0	5	0	40	0	36	49	36	44	42	42	49	55	55	55	46	49	55	52	58	52	55	60	60	61	56	41	1	2	1	1	1	1	1	1	1	2	1	3	1	4	1	1	1	3	4	1	1	1	2	2	2	5	1	1	4	1	4	1	4	1	4	1	1	1	3	1	8	1	2	1	3	1	1	1	1	1	2	2	1	1	1	5	3	2	2	2	4	3	3	3	6	13
32000	-651.065370666982290	-649.649295073605117	-1.416075593377162	0.000550076150955	0.000206864063851	0.376064411249409	0.351958872085638	0	1	1	3	2	4	3	4	6	5	5	7	6	6	7	7	9	10	7	8	13	8	9	10	8	10	11	12	11	12	14	12	13	13	13	14	14	16	16	18	15	18	20	18	20	23	19	22	20	21	23	26	25	27	27	30	31	30	33	33	37	37	41	42	45	46	0	1	1	3	3	4	2	4	11	1	4	11	5	4	6	9	19	15	4	11	11	6	13	5	6	13	17	19	9	9	23	19	18	0	10	17	0	0	3	0	33	0	40	0	31	49	33	43	42	42	38	50	50	42	50	50	42	52	46	46	46	46	60	61	61	54	1	1	1	2	1	1	1	1	1	3	2	1	2	2	1	1	1	1	2	2	4	3	2	4	2	2	1	3	2	3	2	3	2	1	5	2	1	1	8	1	1	1	1	1	2	2	2	1	1	1	4	2	3	4	4	5	7	2	4	3	6	6	4	4	5	17
32500	-621.500036856877728	-620.090132342595098	-1.409904514282584	0.000484964831617	0.000186788204069	0.385158246313479	0.323579125504386	0	1	1	3	3	6	4	4	5	5	6	6	7	6	7	7	9	10	8	9	13	10	11	10	9	10	11	11	10	10	13	13	13	14	12	11	12	15	17	18	17	18	21	19	19	23	17	23	21	20	25	27	24	27	26	31	31	30	32	35	38	38	41	42	45	46	0	1	1	3	3	10	4	4	5	4	5	4	11	7	9	9	3	12	14	16	29	25	26	14	9	14	15	10	6	4	28	12	22	0	9	17	0	0	27	0	13	0	40	0	17	34	18	43	50	42	38	46	50	42	50	49	49	46	46	51	52	52	52	56	56	45	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	4	1	1	1	2	1	1	2	2	2	2	4	2	4	1	3	2	1	2	2	1	1	3	1	5	1	2	1	5	3	5	1	1	1	3	2	2	4	2	7	5	4	4	6	5	6	8	4	7	13
33000	-581.981646272358603	-580.553622968718514	-1.428023303640045	0.000469262145951	0.000169090475580	0.360332656360208	0.410997769595190	0	2	1	2	2	6	4	4	4	5	5	6	6	7	7	9	8	10	7	8	13	8	10	10	10	10	11	12	11	9	13	13	13	14	14	14	14	16	17	17	16	18	20	20	20	22	20	23	21	20	24	25	25	28	26	31	29	30	32	33	38	36	42	43	44	46	0	1	1	3	1	9	1	4	5	9	7	7	5	4	11	10	10	7	3	12	25	5	10	7	20	10	19	24	5	3	19	26	18	0	16	18	0	0	18	0	18	0	40	0	15	49	14	43	50	42	49	46	49	53	49	49	49	54	49	49	49	49	51	61	61	47	1	2	1	1	1	2	1	1	1	1	1	1	2	4	1	3	1	2	3	1	1	4	2	3	1	2	2	1	6	2	3	1	2	1	3	2	1	1	4	1	2	1	2	1	5	1	9	2	1	1	2	1	3	1	3	5	4	1	5	5	8	6	7	2	4	12
33500	-603.140199720058149	-601.739809829300498	-1.400389890757639	0.000492750961615	0.000197533892413	0.400879770514190	0.397217112060583	0	1	2	2	3	5	3	4	6	5	6	6	6	7	7	8	10	9	9	8	13	9	11	11	9	10	11	10	12	12	12	13	14	13	13	12	13	15	16	17	17	19	21	17	19	22	19	22	21	21	24	25	24	27	25	30	29	32	32	32	38	39	41	41	45	45	0	1	1	1	4	8	4	7	4	1	5	10	6	1	6	11	7	15	15	9	3	13	19	9	9	5	10	8	3	19	13	31	5	0	10	13	0	0	17	0	4	0	40	0	17	50	17	44	42	42	49	49	49	46	46	49	55	51	55	57	49	51	52	61	62	33	1	1	1	1	1	1	1	1	1	3	1	1	1	4	1	1	4	1	1	1	4	1	1	2	1	4	3	3	5	1	3	1	6	1	4	4	1	1	3	1	8	1	3	1	5	1	6	3	1	1	2	1	2	2	1	3	2	4	4	1	8	9	7	3	3	12
34000	-564.958372546497685	-563.546140989021069	-1.412231557476583	0.000459066726148	0.000175198065815	0.381639652443066	0.442800107520872	0	2	2	3	2	5	4	5	6	5	5	6	6	5	7	7	9	9	8	10	12	10	11	10	9	10	10	12	12	11	13	14	13	13	15	12	14	15	16	16	17	17	20	19	20	22	19	24	20	22	24	27	24	27	26	29	30	31	34	34	37	38	42	44	45	46	0	1	1	3	1	7	4	4	3	3	7	8	7	7	6	14	7	13	7	18	25	17	11	16	7	7	11	17	22	25	5	17	15	0	26	22	0	0	36	0	36	0	40	0	23	42	39	43	42	38	46	51	49	46	49	49	51	57	51	49	53	50	52	61	63	61	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3	2	3	1	2	1	3	2	2	3	2	1	1	1	5	2	5	1	3	1	1	1	1	1	2	1	2	1	4	2	1	2	1	3	1	2	2	3	3	3	2	1	6	4	7	7	6	3	3	7
34500	-548.888499654849170	-547.449447014951375	-1.439052639897811	0.000456695290155	0.000158714730444	0.347528721810635	0.494708604135914	-1	2	1	3	2	5	4	5	5	6	5	7	7	6	7	8	8	9	9	9	12	9	11	10	9	10	11	11	11	13	13	13	12	14	14	12	12	16	17	17	16	18	20	18	20	22	19	23	19	21	24	27	26	28	26	30	30	30	31	35	38	38	43	44	45	43	0	1	1	1	1	3	2	7	1	7	7	5	4	7	11	14	3	11	13	13	11	15	7	12	15	5	13	19	6	24	7	21	22	0	22	12	0	0	22	0	23	0	44	0	22	50	36	44	42	49	46	55	51	53	51	42	55	52	52	52	52	58	55	63	63	56	1	2	1	1	1	2	1	1	4	1	1	2	2	1	1	1	5	2	1	1	3	1	4	2	1	3	2	1	3	2	3	1	1	1	2	3	1	1	4	1	2	1	1	1	7	1	3	2	1	1	1	1	1	1	2	7	2	1	2	3	6	3	9	1	1	6
35000	-559.950231564625824	-558.502336242936963	-1.447895321688832	0.000385976620512	0.000130538864368	0.338204071000675	0.466883855235413	-1	1	1	3	3	3	3	4	5	6	4	7	7	6	7	8	9	9	8	9	12	9	10	10	10	10	11	11	11	13	13	13	12	13	14	13	14	15	17	16	15	19	19	20	19	22	19	22	21	22	24	26	24	27	27	30	30	31	32	34	38	39	42	43	44	47	0	1	1	3	1	3	3	6	7	3	5	10	3	8	10	4	13	9	14	13	7	5	3	22	11	8	10	16	25	25	11	16	29	0	9	29	0	0	21	0	9	0	40	0	13	38	39	44	42	49	49	49	42	49	49	46	46	55	52	51	52	59	59	61	61	61	1	1	1	1	2	1	1	1	1	3	1	1	3	1	1	3	2	2	1	1	5	3	3	1	3	2	2	1	1	2	4	3	1	1	5	1	1	1	2	1	5	1	2	1	6	3	1	1	1	1	2	1	2	4	2	3	4	2	2	4	7	3	4	3	3	6
35500	-578.817489246767195	-577.394702651080024	-1.422786595687182	0.000373745379384	0.000137148714497	0.366957618907960	0.603083824660552	-2	-1	0	2	2	6	4	5	4	5	4	6	6	7	8	8	9	10	8	8	10	8	10	10	10	10	11	11	11	12	13	13	12	14	14	12	13	16	17	17	15	19	21	19	17	23	19	23	20	21	24	26	26	27	27	27	30	31	34	34	38	38	41	42	45	47	0	1	1	3	3	11	4	11	5	9	3	4	5	13	6	12	13	8	14	13	20	11	14	19	7	16	7	25	13	24	15	4	22	0	15	13	0	0	35	0	35	0	40	0	36	49	41	44	42	42	46	46	46	51	52	51	53	56	51	57	60	53	58	61	64	64	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	3	1	1	1	2	2	1	3	1	4	1	3	1	2	3	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	1	2	6	2	3	3	3	3	2	2
36000	-568.935541423820155	-567.499384326430345	-1.436157097389847	0.000259439290625	0.000090999314081	0.350753788531378	0.553808739828107	0	2	1	2	2	5	3	4	5	5	5	7	6	6	4	6	7	10	8	9	12	9	10	11	9	10	11	12	11	13	14	13	13	13	14	13	15	15	17	17	16	18	21	19	18	22	19	23	21	19	24	27	26	27	26	30	28	31	33	34	37	37	41	41	45	46	0	1	1	3	3	15	4	4	5	7	7	8	3	7	3	7	10	22	14	16	20	13	19	19	16	17	13	23	5	24	20	20	18	0	18	22	0	0	35	0	33	0	40	0	35	49	35	44	50	42	46	51	51	53	51	52	55	57	57	59	52	57	61	40	64	65	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	2	4	1	6	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	1	2	1	2	2	2	2	3	1	5	4	2	6	2	1
36500	-531.784723099064308	-530.303275859846167	-1.481447239218124	0.000263990632647	0.000081408003539	0.308374591638523	0.598425112060118	-1	1	1	2	3	6	4	4	5	6	5	6	5	6	7	9	9	8	8	8	13	9	10	11	9	11	12	12	11	13	14	13	12	14	14	13	14	15	17	16	17	18	18	18	20	21	18	23	21	20	23	24	25	27	26	30	30	32	33	34	37	38	40	43	45	47	0	1	1	3	3	7	4	4	5	7	7	8	5	7	10	11	4	5	14	11	6	18	14	17	20	10	17	19	18	16	10	17	22	0	33	18	0	0	22	0	35	0	40	0	35	50	39	44	50	42	49	51	51	51	49	51	52	56	57	57	59	59	62	57	64	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	2	2	2	3	1	2	2	1	2	2	3	2	2	4	2	2	1	1	2	1	1	4	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	3	3	3	2	2	1	3	2	1	6	2	1
37000	-547.069971285344877	-545.614822762756717	-1.455148522588110	0.000277751660514	0.000091957712645	0.331078894270087	0.611963196536451	0	2	1	2	3	6	3	4	5	5	5	6	6	5	8	8	7	9	8	9	11	9	10	11	10	9	11	11	11	13	11	14	13	13	14	13	14	16	17	18	15	18	20	20	18	22	17	24	21	20	24	27	23	28	27	29	31	31	34	33	36	36	41	42	45	47	0	1	1	3	3	10	4	4	5	7	7	4	5	7	6	11	10	5	14	16	25	9	14	10	11	17	11	23	22	25	10	20	22	0	36	18	0	0	35	0	33	0	40	0	36	50	41	44	50	42	49	49	49	52	49	53	55	55	55	58	55	59	57	52	64	65	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	3	3	1	2	1	2	1	2	4	3	1	1	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	3	1	1	2	3	3	1	3	1	3	2	5	6	2	1
37500	-573.666925149773419	-572.244344612824648	-1.422580536948778	0.000276320404779	0.000101472162438	0.367226454082762	0.513561603607543	0	2	1	3	3	5	4	5	5	6	6	6	6	7	8	7	9	9	9	9	13	10	11	9	8	11	12	11	11	12	13	14	14	13	15	13	15	15	17	18	15	19	19	18	20	22	19	23	20	21	24	27	25	26	26	30	30	32	34	33	37	37	42	43	46	47	0	1	1	3	3	3	4	4	5	7	7	4	3	6	10	11	8	9	14	25	20	10	19	10	16	24	4	24	10	10	26	20	36	0	18	29	0	0	22	0	29	0	40	0	29	49	33	44	42	49	49	53	49	51	49	52	51	57	56	58	58	59	61	45	64	65	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	3	1	1	4	1	2	2	2	2	1	1	3	1	1	1	4	1	2	1	1	1	4	1	3	3	1	1	2	1	2	1	2	2	2	1	2	1	3	2	2	7	2	1
38000	-536.551862068186438	-535.122687613676703	-1.429174454509752	0.000305621236659	0.000109695714897	0.358927004211415	0.619278900353050	0	2	1	2	2	6	4	5	5	5	5	6	7	7	7	9	9	10	8	9	12	9	10	9	7	10	11	11	11	11	13	12	13	13	13	14	15	16	17	15	17	19	20	20	20	22	19	23	20	21	23	27	25	27	26	29	29	31	33	35	38	39	42	42	45	47	0	1	1	3	3	8	4	7	7	7	4	11	9	11	11	7	4	7	14	7	10	5	19	14	11	11	17	23	11	26	11	16	29	0	26	13	0	0	22	0	33	0	40	0	22	50	36	44	42	42	49	53	51	53	49	49	52	57	58	57	60	52	60	45	64	65	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	3	3	1	2	4	2	1	1	1	3	1	1	3	1	3	2	2	1	2	3	1	1	3	1	3	1	3	1	7	1	2	1	1	1	1	1	1	1	3	4	1	1	1	4	2	6	3	7	2	1
38500	-579.073025384882499	-577.661690530823535	-1.411334854059004	0.000198312304404	0.000075950056686	0.382982069187484	0.483724093919426	-1	1	0	2	2	5	4	4	3	6	5	6	6	7	7	9	9	9	8	10	12	9	11	10	10	9	11	12	10	13	13	11	12	13	13	13	15	15	17	18	16	19	21	19	19	20	19	23	21	22	25	24	25	26	25	29	29	30	32	34	37	38	43	43	45	46	0	1	1	3	3	3	4	4	5	7	7	8	5	6	13	11	6	5	14	11	20	5	24	16	16	10	26	23	13	24	16	16	18	0	18	16	0	0	35	0	29	0	40	0	18	42	18	44	42	46	49	49	52	53	49	51	51	52	56	56	59	59	61	45	64	65	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	3	1	2	1	3	1	1	1	2	1	1	4	2	2	1	2	1	2	2	1	1	3	1	2	1	1	1	5	1	6	3	1	1	2	2	1	1	2	2	2	3	2	3	2	3	3	16	2	1
