step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61
71500	-402.426121690578270	-409.281609641537671	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728713399064467	-1	3	2	5	4	6	6	5	6	7	6	7	9	8	7	9	8	11	9	8	9	9	12	10	12	11	12	14	14	12	13	14	14	14	12	14	14	14	15	16	16	14	16	16	16	17	18	18	20	19	20	22	22	22	26	29	28	30	29	33	34	0	3	1	2	0	4	5	3	5	8	5	8	4	9	9	15	6	0	14	15	0	6	13	0	8	24	17	0	35	16	18	27	27	27	16	31	24	21	29	33	37	25	32	34	39	0	44	43	37	28	45	49	50	50	50	52	0	59	51	59	58	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	3	1	1	2	2	3	4	1	1	6	1	3
72000	-278.734224288020414	-285.589712238979814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561263877369012	0	3	4	5	2	6	6	5	7	7	6	6	9	8	7	10	7	9	9	9	7	9	13	11	11	10	12	13	13	12	13	15	14	14	14	13	15	15	15	15	16	14	16	16	17	18	16	19	20	19	21	21	22	23	27	28	29	30	31	32	32	0	1	5	3	0	4	5	2	7	4	4	3	7	7	5	8	8	0	21	11	0	17	20	0	21	14	17	0	21	10	22	33	22	30	26	14	24	36	31	27	25	25	34	6	37	0	33	31	37	14	28	49	40	49	52	51	0	56	51	59	55	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	3	1	4	2	1	1	3	2	3	3	2	1	1	1	3	1	1	5	1	1	1	3	3	4	4	1	2	1	3	3	1	1	4	1	3
72500	-420.378239681980801	-427.233727632940202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611201673704064	-1	2	1	5	2	5	5	4	5	7	6	7	9	8	8	9	8	9	9	9	9	9	12	9	13	11	13	13	13	12	13	14	13	14	13	14	14	16	15	15	16	16	16	14	16	17	16	17	20	18	21	21	22	23	26	29	28	30	30	31	33	0	3	1	2	0	8	5	1	5	4	9	6	14	12	11	11	8	0	10	15	0	4	16	0	21	16	22	0	14	11	22	28	14	25	20	29	24	29	33	33	37	25	36	23	27	0	37	42	46	36	28	37	44	53	52	54	0	57	16	56	60	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	1	1	1	1	3	3	1	2	1	3	1	4	3	2	1	3	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	2	1	4	3	3	1	2	3	1	1	9	1	1
73000	-456.971327903519125	-463.826815854478525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535401984234519	-1	3	3	5	3	6	5	5	5	4	6	7	7	6	8	7	7	10	9	8	9	9	12	7	13	10	12	14	15	12	13	14	14	15	13	14	14	15	16	16	16	16	14	15	16	18	16	19	20	18	21	21	22	23	25	30	28	31	31	32	33	0	1	1	5	0	10	5	10	5	2	10	10	9	10	13	9	6	0	6	7	0	8	20	0	21	17	22	0	28	18	19	30	27	19	30	24	24	26	22	27	27	43	23	32	32	0	18	29	24	42	25	38	50	52	51	57	0	56	51	58	58	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	4	1	2	1	1	1	3	1	2	4	1	2	4	2	3	2	2	1	1	1	1	1	3	2	9	1	4	4	1	1	2	1	1	1	5	1	1
73500	-520.200935783004411	-527.056423733963811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574933095301580	-2	2	2	6	3	5	5	5	6	4	5	7	8	8	7	10	8	8	10	8	9	9	12	8	14	11	10	11	15	12	14	15	13	13	12	15	15	15	15	16	17	15	15	15	17	16	18	18	21	20	21	22	21	23	26	28	28	30	31	33	32	0	1	1	5	0	2	5	2	5	1	3	10	5	6	7	22	11	0	18	15	0	8	15	0	28	14	8	0	21	19	23	26	19	24	15	34	26	26	28	43	40	16	12	28	26	0	34	25	24	47	47	49	47	41	52	54	0	57	53	59	57	1	2	2	2	1	2	2	2	2	3	1	1	3	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	3	1	1	3	1	2	2	1	3	2	2	1	1	1	3	2	4	1	1	1	7	1	1	1	1	4	2	2	1	1	7	2	1
74000	-318.475438403101805	-325.330926354061205	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525165748842074	0	3	2	6	3	6	7	6	5	7	7	6	8	9	7	9	8	10	10	7	8	10	13	10	14	11	11	12	14	13	13	15	14	13	14	15	13	16	16	15	17	16	16	15	14	16	16	19	20	20	21	21	21	24	25	30	28	30	30	31	33	0	1	1	5	0	5	5	3	5	5	9	2	6	13	4	7	8	0	10	9	0	17	15	0	8	10	8	0	8	26	13	37	22	26	7	30	24	33	40	2	30	29	29	21	14	0	7	44	37	41	29	24	48	53	25	38	0	57	25	57	59	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	2	4	1	4	2	4	1	3	1	3	1	3	1	4	1	2	1	1	3	2	1	1	4	3	1	5	2	4	1	5	5	1	2	4	7	1	1	7	1	1
74500	-353.744724594991510	-360.600212545950910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650170073939258	0	3	3	5	1	5	6	4	6	6	7	6	8	8	7	10	8	10	9	8	9	10	13	11	11	12	12	13	13	12	13	14	14	14	14	13	15	15	16	15	16	15	12	15	17	16	16	17	19	18	20	20	22	22	26	30	28	30	31	30	33	0	1	1	2	0	3	5	1	3	4	7	6	9	8	5	14	6	0	11	7	0	17	20	0	21	22	22	0	25	22	22	24	27	31	27	24	36	31	31	43	33	25	16	18	44	0	35	38	37	30	48	37	49	51	35	51	0	49	51	57	60	1	1	1	1	1	1	2	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2	5	6	1	4	6	1	2
75000	-583.509028346597120	-590.364516297556520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619678372124927	0	3	4	4	3	5	4	5	6	7	7	6	9	9	8	9	7	11	10	8	8	9	11	10	12	11	10	14	14	12	12	14	15	14	14	15	14	15	15	14	16	17	16	16	16	16	17	18	20	20	21	21	22	24	27	29	27	30	31	32	31	0	1	1	1	0	4	5	3	7	3	6	4	5	20	6	10	12	0	15	12	0	12	20	0	26	8	17	0	25	15	8	14	10	18	30	37	24	37	19	17	35	14	35	38	32	0	30	19	38	26	47	37	38	53	54	57	0	56	25	61	58	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	3	1	1	1	2	3	2	3	1	1	1	2	1	2	2	1	5	1	1	1	1	2	5	3	3	1	5	4	1	1	1	1	1	7	1	1
75500	-250.422198537069136	-257.277686488028507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726480542060149	0	2	4	4	3	5	5	5	6	6	5	7	7	8	8	8	7	10	10	7	9	10	12	10	13	12	12	14	15	12	14	14	14	15	12	14	14	14	15	14	17	15	16	14	16	18	17	19	19	18	21	21	22	23	26	29	29	29	32	33	33	0	1	1	2	0	5	5	2	7	4	4	6	7	6	9	10	11	0	9	7	0	17	13	0	21	22	17	0	25	18	30	21	27	33	22	27	24	30	35	27	39	30	26	23	38	0	34	42	46	44	42	49	48	52	53	55	0	55	41	58	59	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	3	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	7	2	1
76000	-338.062855944370256	-344.918343895329656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615928930352152	-1	2	3	5	4	6	6	5	6	6	6	7	8	8	7	9	8	11	10	8	9	10	10	9	13	11	12	12	15	12	12	15	15	14	13	14	15	15	15	16	17	16	14	13	15	17	17	18	20	19	22	21	22	24	26	29	27	28	31	31	33	0	1	2	5	0	5	4	3	5	3	5	10	11	7	11	15	8	0	14	15	0	10	20	0	28	21	22	0	44	7	24	36	27	26	23	16	24	44	17	17	33	26	31	18	26	0	34	46	41	41	42	49	49	51	37	55	0	51	54	58	60	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	2	2	3	2	1	3	5	2	3	1	1	2	1	1	1	2	1	3	1	1	1	4	1	1	2	3	1	1
76500	-472.194422466325022	-479.049910417284423	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688305176671506	-2	2	4	5	3	5	6	4	5	6	7	7	8	7	7	9	8	10	9	8	8	9	11	10	13	12	11	12	14	13	14	15	15	14	13	14	16	13	16	16	16	17	15	15	16	17	17	18	19	19	20	21	22	23	25	30	29	31	31	32	32	0	1	5	3	0	3	9	2	5	3	4	9	7	9	4	14	8	0	4	15	0	17	20	0	21	27	10	0	8	23	14	38	26	30	24	38	24	27	36	31	25	28	29	35	32	0	37	44	44	29	42	37	47	53	54	57	0	54	53	59	56	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	1	3	1	3	1	1	1	1	1	4	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	4	4	1	1
77000	-376.473211591462302	-383.328699542421703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606003871107168	0	3	4	6	3	5	6	6	5	6	6	6	9	9	7	9	7	10	10	7	9	8	13	11	13	9	12	13	15	11	13	14	15	12	13	15	15	15	14	15	16	16	15	16	16	18	15	18	19	20	22	21	22	24	26	29	27	30	31	32	32	0	1	2	6	0	1	5	2	5	6	6	6	7	11	7	20	4	0	20	9	0	6	20	0	16	7	22	0	25	16	13	35	27	21	34	39	24	27	31	22	32	32	28	43	47	0	25	44	24	37	32	49	49	51	48	54	0	51	43	59	58	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	4	1	3	2	2	1	1	1	2	1	2	2	1	1	2	1	1	4	1	1	1	1	1	1	1	1	2	3	4	1	1	1	3	2	1	4	5	1	1
77500	-268.109825850990603	-274.965313801950003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528704899250331	0	3	3	5	2	6	6	5	7	7	6	7	7	9	8	8	7	10	9	8	9	10	11	11	13	12	12	13	14	12	13	13	14	15	13	14	15	15	15	15	16	17	15	15	17	18	18	18	21	18	21	22	22	23	25	29	28	30	32	33	33	0	5	1	3	0	2	5	3	5	11	2	3	2	12	13	9	8	0	6	13	0	17	15	0	21	6	22	0	25	22	26	30	17	28	18	26	24	16	28	22	27	25	32	25	33	0	39	36	24	36	14	37	26	51	54	51	0	57	51	58	59	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	3	1	3	2	2	1	1	2	1	2	2	4	1	3	4	4	1	1	4	1	1	6	1	1
78000	-271.704977751637841	-278.560465702597241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623018032575193	0	3	3	5	3	6	7	5	7	6	7	7	8	8	8	9	7	10	10	9	9	10	11	10	13	12	12	13	14	12	13	14	14	14	14	13	15	15	16	15	15	16	15	15	17	18	16	15	20	19	21	20	22	23	27	29	28	30	31	31	33	0	1	1	2	0	5	5	1	5	8	10	8	5	17	5	15	4	0	13	15	0	10	20	0	21	22	22	0	21	23	18	8	27	30	30	15	24	34	35	26	27	25	28	27	37	0	32	25	37	43	3	37	49	41	52	55	0	57	54	58	59	1	2	1	1	1	1	3	2	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	4	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	3	2	8	1	2	3	4	1	1	1	3	1	1
78500	-373.976724437542600	-380.832212388502001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646304070217961	-1	2	1	5	3	5	6	5	5	6	7	6	8	9	7	8	7	11	10	8	10	8	13	10	14	12	13	13	14	12	13	14	13	15	14	14	16	16	16	13	16	15	14	15	16	18	16	18	21	19	21	20	23	23	27	29	29	30	30	32	32	0	3	1	5	0	5	5	3	5	5	8	4	9	7	9	7	2	0	15	15	0	17	20	0	28	21	17	0	26	7	13	31	8	25	18	31	24	43	27	17	31	28	21	21	32	0	36	41	52	39	36	48	52	49	53	53	0	57	51	59	57	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	4	1	4	1	2	1	2	1	1	2	1	1	3	1	1	1	1	1	1	2	3	1	2	1	2	3	1	1	4	1	1
79000	-269.217633102191087	-276.073121053150487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596162189961615	0	2	4	6	2	5	6	5	6	7	4	7	8	9	8	9	7	11	10	9	9	10	13	11	13	12	12	13	13	11	12	13	14	14	14	14	14	15	15	15	15	16	15	15	17	17	17	18	21	19	20	21	22	22	25	29	28	31	29	32	32	0	1	1	3	0	2	5	1	5	6	1	8	7	13	9	15	8	0	14	5	0	10	20	0	21	16	17	0	21	17	19	24	17	25	32	22	24	23	31	33	29	10	28	23	41	0	44	41	37	47	48	35	42	41	54	55	0	57	51	57	59	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	4	1	2	2	1	2	1	3	1	2	2	1	1	3	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	4	1	1	2	3	4	1	2	1	1	4	2	1
79500	-497.633396488875007	-504.488884439834408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637681696747014	0	2	3	4	4	6	6	4	6	6	5	6	7	8	8	9	8	9	10	9	9	10	12	11	12	10	13	13	14	12	14	15	11	15	13	14	15	12	15	16	16	16	16	15	17	17	17	18	19	18	21	22	23	24	26	29	25	30	32	31	33	0	1	1	3	0	2	5	2	5	2	8	1	5	12	9	9	11	0	17	13	0	17	19	0	21	7	33	0	25	15	21	27	11	27	22	38	24	13	35	28	31	17	44	38	43	0	31	37	20	40	31	49	46	47	53	55	0	56	51	56	60	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	1	2	2	1	3	1	2	1	1	1	1	2	3	4	1	3	2	4	2	1	1	1	1	6	1	1
80000	-273.655681660906282	-280.511169611865682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665228242419048	0	2	3	5	4	4	6	5	6	6	7	5	8	7	8	9	7	11	9	9	10	10	12	10	13	12	11	11	13	13	13	13	15	15	12	15	15	15	15	15	17	16	15	16	16	17	18	17	21	19	20	20	21	23	26	29	28	30	31	32	34	0	1	1	5	0	3	5	2	5	5	8	5	5	7	7	17	8	0	12	9	0	8	20	0	28	24	22	0	22	35	18	27	27	16	28	25	24	32	19	27	44	25	25	29	26	0	33	45	24	41	42	24	51	52	54	55	0	57	34	58	60	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	3	1	1	2	1	3	2	1	2	1	1	3	1	1	1	9	1	2	4	1	1	1	2	1	1	9	1	1
80500	-508.690347262154546	-515.545835213113946	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387414792054480	-2	1	3	5	3	5	6	6	7	7	6	7	8	8	6	10	8	8	9	8	9	9	12	9	13	10	11	13	14	13	13	15	15	14	13	14	15	16	14	15	16	16	16	15	16	17	17	18	21	19	21	21	22	23	26	28	27	29	31	32	33	0	1	1	5	0	2	5	2	5	6	2	5	15	7	5	24	4	0	2	15	0	11	20	0	4	19	22	0	19	21	7	36	27	16	17	27	24	36	13	27	40	6	29	21	32	0	32	44	24	28	42	37	36	40	54	55	0	57	43	41	60	1	2	2	1	1	2	1	3	2	1	2	3	1	2	1	1	2	1	4	1	1	1	2	1	2	1	1	1	2	2	5	1	2	2	3	1	3	1	3	1	1	7	1	3	1	1	2	2	10	2	3	3	3	4	1	1	1	1	9	8	1
81000	-320.096237883230003	-326.951725834189403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464942621012822	-1	1	4	5	3	6	7	5	7	6	5	6	8	8	8	9	7	9	8	9	10	10	11	10	12	11	12	13	13	12	14	12	14	15	13	14	14	13	15	16	16	17	15	15	16	16	17	18	21	19	21	20	23	23	26	27	27	31	31	33	33	0	1	2	5	0	2	5	2	5	5	2	5	7	3	5	9	2	0	1	5	0	6	9	0	14	13	22	0	21	7	11	26	17	30	13	28	24	17	24	17	28	41	16	29	16	0	44	26	24	34	47	37	4	49	52	55	0	55	51	56	54	1	1	2	1	1	2	2	2	2	1	2	2	1	2	3	1	4	1	4	3	1	2	2	1	2	1	1	1	1	3	5	1	4	3	3	1	3	4	2	3	2	1	3	1	3	1	1	3	9	2	1	3	8	1	3	1	1	2	7	3	7
81500	-333.610989737483578	-340.466477688442978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570525787849481	0	2	2	6	3	4	4	5	6	6	6	5	8	8	7	8	8	10	10	8	8	9	12	11	13	10	12	13	14	12	14	14	14	14	12	14	15	16	14	16	16	16	15	15	17	15	18	17	21	19	21	20	21	21	27	29	28	30	30	32	33	0	1	1	5	0	2	5	3	7	5	7	5	5	15	7	12	8	0	16	15	0	17	15	0	21	15	17	0	27	26	35	26	22	30	15	30	24	30	30	27	39	33	13	28	34	0	37	37	43	42	42	37	40	50	49	55	0	56	25	57	59	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	3	1	2	1	1	1	1	2	2	1	2	1	2	2	1	3	1	1	5	1	2	1	2	1	6	1	3	3	2	1	3	1	1	1	8	2	2
82000	-359.766814912909865	-366.622302863869265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616081620220789	0	3	4	4	3	6	5	5	7	6	5	5	9	8	8	10	8	8	10	8	9	10	11	10	14	10	12	13	14	12	14	15	15	15	13	11	16	15	15	16	17	16	15	14	14	17	16	19	20	19	21	21	22	23	24	28	26	30	29	31	33	0	1	1	1	0	8	5	2	5	7	5	4	10	12	11	11	6	0	12	10	0	17	20	0	19	13	22	0	36	19	36	25	22	27	23	21	24	23	27	30	47	44	35	14	27	0	26	44	24	47	21	24	42	33	54	54	0	56	41	59	58	1	1	2	2	1	1	2	1	2	1	1	1	2	2	3	2	1	1	2	2	1	1	2	1	3	1	1	1	1	1	2	1	3	1	1	1	3	3	1	1	1	1	1	2	1	1	4	2	5	2	6	5	2	4	1	2	1	1	4	1	2
82500	-534.214335499935032	-541.069823450894432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561902504169226	-1	3	4	6	3	5	6	5	6	7	7	6	6	7	7	9	8	11	10	6	9	10	13	10	13	11	12	12	14	12	12	14	13	15	14	14	15	15	14	15	17	16	15	16	16	17	17	19	20	16	20	21	22	20	25	29	28	31	32	32	33	0	1	2	2	0	3	6	2	5	12	8	3	6	6	5	2	8	0	4	5	0	1	15	0	31	13	22	0	25	22	13	25	27	25	8	23	24	18	18	33	36	35	30	40	39	0	38	41	46	19	35	41	37	38	34	55	0	57	51	57	60	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	3	3	1	1	2	1	1	1	1	3	1	1	1	3	1	2	2	1	1	1	2	1	1	1	1	1	1	2	3	2	4	4	3	3	1	1	2	5	2	1
83000	-389.115819151299547	-395.971307102258947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632857011511803	0	3	2	4	4	5	5	5	7	5	6	6	8	8	8	10	7	10	9	9	10	10	13	10	14	12	12	13	14	12	13	14	15	14	14	15	13	15	14	16	17	16	16	14	17	16	17	18	20	19	21	21	23	23	26	28	28	30	29	32	30	0	3	1	3	0	3	5	2	7	3	8	5	7	10	11	19	2	0	7	15	0	14	20	0	28	19	22	0	21	11	30	16	27	27	27	26	24	25	31	4	42	25	30	37	35	0	36	28	37	42	42	37	52	51	52	54	0	55	29	61	59	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	3	1	2	2	1	1	1	1	2	4	2	2	7	1	1	3	2	1	2	5	2	1
83500	-618.958895587463076	-625.814383538422476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528521215615375	0	2	4	6	3	4	4	4	6	4	6	5	8	9	7	10	7	11	8	8	9	9	11	9	14	10	12	13	14	12	13	14	15	14	14	12	13	14	16	15	16	16	16	16	15	17	15	18	20	19	20	21	22	22	26	29	27	31	31	32	33	0	1	2	10	0	5	5	2	7	5	2	5	9	6	7	22	11	0	10	15	0	17	7	0	3	24	17	0	12	17	18	28	38	27	31	20	26	24	47	27	29	47	26	29	37	0	21	45	24	33	26	43	34	49	28	57	0	55	51	55	59	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	5	1	4	1	5	1	3	2	1	1	1	1	1	2	1	2	1	2	1	1	4	2	1	1	2	1	7	1	5	2	3	1	7	1	1	2	6	4	1
84000	-409.656330374790457	-416.511818325749857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585102649797191	-1	2	3	4	3	6	6	3	7	6	6	7	9	8	8	9	6	10	7	6	10	9	12	10	14	11	12	13	11	12	13	12	12	14	14	14	14	15	14	14	15	16	16	16	17	16	17	18	20	19	22	21	21	23	26	28	29	30	31	31	33	0	1	2	2	0	2	5	1	20	4	5	20	11	11	20	20	4	0	5	5	0	17	9	0	28	13	22	0	21	19	22	29	22	33	27	28	24	17	28	33	36	21	35	13	43	0	34	30	24	44	16	49	50	5	54	54	0	47	42	55	55	1	1	1	1	1	2	3	2	1	1	2	1	2	1	1	2	1	1	3	1	1	2	3	1	1	2	1	1	1	2	3	1	1	1	1	1	2	5	1	1	1	2	1	2	1	1	1	3	6	1	5	1	1	9	2	2	1	6	5	3	4
84500	-283.287921784573882	-290.143409735533282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573221843088885	0	1	3	5	4	4	6	5	6	7	6	6	7	5	8	8	7	11	9	8	9	9	11	11	14	10	13	12	14	11	13	13	14	15	12	13	15	16	15	15	16	14	15	15	15	17	17	17	19	19	21	20	22	23	27	28	28	31	31	32	33	0	1	2	6	0	1	5	3	5	12	5	8	5	3	9	5	12	0	14	7	0	4	15	0	21	9	22	0	30	21	35	22	17	16	11	28	24	42	25	27	27	28	28	15	32	0	34	44	24	44	42	37	51	52	38	55	0	50	4	55	59	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	3	2	1	1	1	1	2	3	2	3	1	2	1	1	1	2	1	1	3	1	1	1	1	3	2	4	3	1	1	5	1	1	5	12	3	1
85000	-331.223435888207405	-338.078923839166805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671415921061921	0	2	2	6	3	5	6	6	5	7	6	6	8	7	7	8	8	10	9	8	9	9	12	10	12	11	12	13	15	12	12	14	15	14	13	14	13	15	14	14	16	17	15	14	17	18	16	16	18	19	21	21	22	23	25	29	28	30	32	32	33	0	1	1	5	0	2	5	2	5	12	3	2	5	2	7	15	11	0	15	15	0	17	7	0	21	21	17	0	25	24	16	28	27	26	27	31	24	35	31	17	10	25	31	30	29	0	43	8	37	47	25	47	51	53	54	54	0	42	35	58	58	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	5	2	1	1	1	1	1	4	2	2	5	3	1	1	2	2	1	5	8	1	2
85500	-350.938500029764384	-357.793987980723784	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629449589609145	0	2	3	5	4	6	6	5	7	5	6	6	7	8	8	9	7	9	9	8	10	7	13	11	14	11	11	13	14	13	13	14	12	13	14	15	15	15	15	14	16	17	15	15	16	16	17	16	21	19	21	22	23	24	25	27	28	29	29	33	33	0	1	2	3	0	3	5	2	5	5	2	3	5	11	9	8	8	0	22	12	0	4	15	0	21	14	22	0	19	14	18	14	14	33	23	40	24	25	14	22	24	45	33	31	28	0	26	32	37	47	25	49	50	49	49	42	0	53	42	56	57	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	3	1	2	1	2	3	2	3	1	1	1	1	2	1	4	5	3	1	1	1	2	1	3	1	2	1	3	1	3	2	2	5	1	3	6	3	2
