step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
16000	-454.274454999298598	-452.277439186441541	-1.997015812857081	0.000110944888940	0.000015433535139	0.139109924634722	0.370039118603479	2	0	3	4	2	5	6	7	6	6	10	9	11	11	11	12	14	16	13	16	16	14	15	16	15	15	15	16	16	18	18	20	19	18	19	19	20	19	20	20	21	21	21	20	20	24	21	21	22	24	23	23	22	21	21	22	24	21	23	23	23	23	25	23	24	24	22	23	26	25	26	26	26	27	26	27	30	32	33	34	36	2	0	2	5	2	3	1	6	1	6	10	2	1	1	11	9	15	25	14	23	22	16	1	16	1	12	3	17	14	1	1	34	22	29	1	25	21	13	21	18	40	39	36	23	30	44	25	18	38	33	36	48	18	28	45	20	48	1	53	32	21	41	33	58	39	24	44	23	53	53	16	57	45	51	70	59	71	50	23	37	57	1	1	2	1	1	1	2	1	2	1	2	4	4	4	1	4	2	1	1	1	2	1	6	2	6	3	5	2	3	7	7	1	2	1	9	2	2	4	3	2	1	1	1	3	1	2	3	2	2	3	1	1	4	3	1	3	1	9	1	2	3	1	3	1	2	5	1	5	2	2	5	1	3	3	1	2	2	4	8	8	6
16500	-430.392348519023358	-428.497901191480025	-1.894447327543352	0.000099744230244	0.000015623459690	0.156635222425025	0.393757459695428	2	0	4	3	4	5	7	7	6	9	11	10	11	11	12	13	13	16	14	17	16	16	15	16	15	15	16	16	15	18	17	19	19	19	19	19	19	19	21	21	22	20	21	21	20	23	20	20	23	23	22	23	22	23	20	22	25	21	22	23	21	23	26	22	24	24	23	23	26	24	26	26	25	27	26	28	31	33	33	34	37	2	0	4	1	1	4	6	6	6	8	9	4	1	5	12	14	4	25	15	17	26	19	14	16	1	13	16	6	11	2	8	29	28	20	25	11	26	28	36	28	17	22	34	26	26	51	20	25	40	40	26	53	43	41	12	33	49	1	42	23	33	51	60	28	56	53	47	33	52	31	40	73	68	25	66	74	71	71	63	75	79	1	1	1	1	1	1	2	1	1	1	3	3	3	4	1	1	4	1	1	3	1	1	2	1	8	2	1	5	2	9	5	1	1	1	2	4	2	2	1	3	4	2	1	4	3	1	2	2	1	1	3	1	1	1	5	1	1	9	1	5	1	1	2	3	2	1	1	3	2	2	2	1	1	6	1	1	3	4	3	3	1
17000	-464.484040059325991	-462.586186541572090	-1.897853517753909	0.000108372189913	0.000016905195705	0.155992009744392	0.375998490408345	1	0	2	3	2	4	6	6	6	8	11	9	10	11	13	14	13	15	13	15	16	16	14	14	14	15	14	16	16	18	19	18	18	18	20	18	21	18	17	21	20	20	19	22	20	22	21	21	22	22	21	24	22	23	21	21	23	23	23	23	23	23	25	23	25	24	22	24	25	25	27	25	27	26	26	27	31	32	33	34	36	2	0	1	1	1	4	2	3	6	1	2	8	6	4	14	9	8	5	5	24	27	27	1	14	4	23	8	24	25	4	10	23	21	25	8	18	33	1	9	18	28	32	26	45	27	42	18	35	56	55	21	37	8	40	1	35	55	34	35	28	39	51	56	22	43	49	35	49	66	56	27	35	43	19	58	59	44	49	47	71	70	1	1	1	1	1	1	3	2	1	4	5	2	3	4	1	4	3	4	5	1	1	1	6	1	5	1	4	1	1	8	5	3	1	2	5	1	1	8	4	4	2	1	2	1	4	1	3	1	1	1	3	2	7	1	7	1	1	2	2	3	3	1	2	3	3	1	2	1	1	2	6	3	4	6	1	2	3	6	9	4	5
17500	-449.228452929623643	-447.450172234631793	-1.778280694991845	0.000123629063014	0.000022480016855	0.181834402903732	0.497145447257880	2	1	4	3	3	5	6	7	7	8	10	10	10	12	13	14	14	15	14	16	17	16	13	15	13	15	15	16	16	19	17	20	20	18	20	19	19	18	21	20	21	20	18	21	19	24	18	21	22	23	22	24	23	23	19	22	23	21	23	22	22	22	24	23	25	24	24	24	25	24	25	26	26	26	26	28	31	33	32	34	38	2	0	1	1	1	4	6	6	1	6	5	6	6	11	8	12	4	19	11	13	23	27	4	14	8	23	14	16	5	6	27	12	30	31	28	23	19	18	14	21	40	19	22	45	19	48	25	55	45	32	58	33	48	62	8	38	60	21	18	38	21	44	38	16	59	54	60	21	46	51	49	57	61	55	56	65	69	46	32	77	78	1	1	1	1	1	1	1	1	2	2	4	2	3	1	2	1	4	1	2	3	2	1	4	1	2	1	2	1	6	5	1	4	1	1	2	3	3	2	6	2	1	2	1	1	3	1	2	1	1	2	1	2	2	1	5	2	1	2	5	2	3	1	2	5	1	1	2	3	1	1	1	1	2	3	1	2	4	4	4	1	1
18000	-425.796535483405194	-423.985600906489992	-1.810934576915193	0.000121866063980	0.000021209165963	0.174036686425768	0.477199802029696	1	-1	4	2	4	4	7	8	7	9	11	11	10	11	12	13	13	15	14	17	16	14	14	16	13	15	15	16	15	18	18	19	19	17	18	20	20	17	20	20	21	18	20	20	20	23	21	21	22	23	23	23	23	21	21	21	25	22	23	24	24	23	25	23	25	23	23	24	25	24	26	26	26	26	27	28	31	30	33	35	37	2	0	4	2	4	4	2	1	1	8	9	6	4	3	11	9	6	12	25	25	19	15	17	11	12	4	11	25	22	23	29	17	28	18	6	6	16	23	38	35	37	27	42	31	42	54	28	42	36	47	31	48	6	27	15	20	64	36	26	37	22	37	37	55	62	41	43	49	30	42	69	41	60	49	46	75	57	76	78	69	80	1	1	1	1	1	1	3	4	3	1	2	4	5	4	1	3	6	2	1	2	1	1	1	3	1	7	2	2	1	1	1	3	2	1	7	8	3	1	2	1	1	2	1	1	1	1	2	2	1	1	3	1	6	4	5	2	1	1	4	2	4	2	2	1	1	1	1	1	2	3	1	3	1	2	2	1	2	1	1	3	1
18500	-465.861379836506046	-463.528482908127785	-2.332896928378252	0.000069724387274	0.000006952835117	0.099718841403110	0.314325161183574	2	1	4	4	4	5	6	7	8	9	11	10	10	10	11	13	13	16	12	16	15	15	14	16	15	15	16	17	15	18	19	18	20	17	20	20	19	17	19	20	20	20	20	21	21	23	20	21	22	24	22	22	22	22	21	22	24	23	22	24	23	23	25	22	23	23	23	24	25	25	27	26	26	25	25	27	31	32	34	34	38	2	0	2	2	2	2	1	6	2	8	12	3	4	1	6	9	8	25	9	2	16	4	4	25	8	4	12	5	23	5	29	4	12	26	4	1	14	26	14	26	21	28	26	4	21	2	5	16	9	51	21	35	15	24	24	32	41	27	2	53	44	24	49	30	24	26	30	8	52	22	27	58	34	47	62	74	36	61	6	39	80	1	1	1	1	2	2	2	1	3	1	1	3	3	5	4	3	3	1	2	8	1	5	5	1	5	6	4	6	1	7	2	8	5	1	8	7	5	1	4	2	2	1	3	6	4	10	7	3	6	1	3	1	5	2	2	3	2	3	10	1	1	5	2	2	3	4	3	10	1	6	5	2	4	3	1	1	5	6	15	7	2
19000	-484.165317984948388	-482.447183355468553	-1.718134629479852	0.000100550466486	0.000019915150666	0.198061245881545	0.309786512430459	1	-1	1	4	3	5	7	7	7	7	10	11	10	11	12	13	14	16	13	17	17	15	14	15	16	15	15	17	17	19	18	20	19	18	20	20	20	19	21	21	21	20	21	21	19	23	21	21	21	24	22	23	24	22	21	21	24	22	23	23	24	23	26	23	24	23	23	24	23	24	24	26	26	25	25	27	30	33	33	33	37	2	0	2	3	2	4	1	5	6	5	2	9	2	6	1	4	1	10	11	15	10	17	11	12	7	1	2	16	25	15	15	34	29	6	15	34	33	2	38	15	17	25	18	15	28	6	22	38	11	64	18	30	26	42	33	38	58	38	24	45	34	39	46	13	67	30	45	55	41	46	29	71	8	65	37	49	25	64	15	75	77	1	1	1	1	2	1	3	2	1	2	5	2	4	3	6	5	4	6	1	3	5	1	3	3	6	7	9	1	1	3	3	2	1	7	2	1	1	8	1	4	3	2	2	3	2	10	3	2	6	1	3	2	5	1	1	1	1	1	5	2	4	1	2	6	1	2	2	1	1	1	3	2	8	1	2	2	9	6	13	5	3
19500	-470.746197811089019	-468.912204760392513	-1.833993050696505	0.000123704095775	0.000020892785222	0.168893237454169	0.495159287995873	2	1	3	3	2	5	6	8	8	9	10	8	10	11	13	12	11	15	14	16	16	14	14	14	15	15	14	16	16	19	17	18	19	19	20	17	21	18	20	20	21	20	20	22	20	23	20	21	22	22	23	24	22	22	22	23	24	22	22	23	23	23	26	22	23	23	24	25	24	23	26	26	26	25	26	27	31	31	34	32	37	2	0	1	2	2	3	1	7	2	8	7	6	4	1	13	1	1	9	11	12	27	8	1	9	11	2	7	23	19	22	27	22	6	14	32	7	36	29	38	29	30	14	27	29	25	24	38	34	42	6	64	70	28	42	35	39	53	35	42	54	30	31	42	30	39	37	44	37	43	48	24	55	56	44	56	44	53	62	8	63	78	1	1	1	1	1	1	2	1	3	1	3	1	2	3	1	5	3	3	1	4	1	3	7	2	2	7	4	1	1	2	2	2	6	5	1	5	1	1	1	1	1	4	3	3	2	3	1	1	1	6	1	1	3	1	1	1	1	2	1	1	2	2	3	2	1	1	1	3	2	1	6	2	1	1	2	2	5	4	13	3	3
20000	-465.729489739923679	-463.334012898085916	-2.395476841837762	0.000096818915503	0.000009135923021	0.094360931158793	0.421434703626441	1	0	3	4	3	4	6	6	7	9	10	11	11	10	13	14	14	14	13	16	16	16	13	16	14	15	15	17	16	18	19	20	20	17	20	19	20	18	19	20	21	20	20	21	21	23	21	20	22	23	22	23	23	20	22	22	24	23	23	24	23	24	25	23	23	23	23	23	25	24	26	27	27	25	27	28	31	32	34	34	38	2	0	1	1	1	2	1	2	2	5	10	10	2	2	12	9	6	3	11	14	17	16	8	18	6	2	15	27	23	4	24	12	20	15	11	15	36	14	20	30	32	19	6	35	42	36	31	34	47	24	40	43	48	21	21	9	56	23	48	33	34	42	66	43	16	54	12	35	64	48	54	18	43	43	59	51	75	28	63	70	79	1	1	1	2	2	3	2	3	3	3	1	2	6	6	1	3	5	5	1	4	1	2	3	1	6	7	1	1	2	7	2	6	2	2	3	3	1	3	1	1	1	2	8	1	1	2	2	2	1	4	1	2	2	1	2	7	1	4	1	2	4	2	1	1	4	2	5	2	1	2	2	6	3	2	2	2	2	7	3	5	2
20500	-494.149170362032692	-492.259566742511367	-1.889603619521312	0.000078897374555	0.000012430915282	0.157558034747397	0.437129565975848	2	1	4	4	3	5	6	7	7	8	9	10	10	10	12	12	12	15	14	16	17	15	14	15	16	15	13	15	16	19	18	20	19	17	19	19	21	18	20	20	20	19	19	22	20	22	17	21	22	22	21	22	22	22	22	23	23	21	22	23	20	23	25	24	24	23	24	23	24	24	27	25	26	26	26	27	32	32	33	34	37	2	0	2	1	2	1	4	6	4	8	6	7	8	1	12	7	6	19	5	18	24	16	12	16	1	13	9	17	13	18	18	18	25	9	19	29	21	2	30	47	30	38	47	29	27	30	15	18	40	45	61	48	18	39	30	49	50	28	18	58	31	21	56	37	57	38	39	24	43	47	32	38	68	31	35	72	67	52	57	19	32	1	1	1	1	1	2	1	1	1	1	3	1	3	4	1	3	3	1	6	1	2	1	2	1	6	2	3	1	3	2	2	3	2	5	2	2	3	8	1	1	1	1	1	3	3	1	3	2	1	1	1	1	5	1	2	1	1	4	4	1	1	3	1	1	1	2	2	3	4	4	3	2	2	3	3	1	4	3	8	9	9
21000	-450.719544800509539	-448.765326662523137	-1.954218137986403	0.000091000097894	0.000013284822281	0.145986900988090	0.349802026191937	1	0	2	2	2	4	6	8	6	8	9	10	10	11	12	13	13	15	11	16	16	16	14	16	14	16	16	16	16	18	19	18	19	19	18	19	21	19	17	18	21	19	19	20	20	22	19	21	21	22	23	20	21	23	21	22	25	22	21	23	23	24	25	23	24	23	23	23	25	25	26	26	24	26	27	25	31	32	32	35	35	2	0	2	2	2	2	6	7	5	4	3	10	4	11	10	19	2	16	2	18	18	15	12	19	2	25	2	17	16	24	26	22	26	22	5	15	28	2	28	19	44	24	40	21	24	42	25	21	38	21	32	38	42	29	28	35	41	22	35	52	24	33	32	37	46	53	37	33	43	66	39	47	29	54	74	68	51	73	56	63	42	1	1	1	2	1	2	1	1	2	3	2	1	4	1	2	1	6	1	5	1	1	2	2	2	5	1	8	1	1	1	1	1	2	2	7	3	2	10	1	3	1	1	1	2	1	2	3	2	1	2	4	1	1	4	2	2	2	2	2	1	3	2	6	1	1	1	1	2	2	1	2	3	2	2	1	1	5	4	4	4	7
21500	-483.621332597913920	-481.802957791915276	-1.818374805998669	0.000093615069491	0.000016134182196	0.172345993904837	0.365761225658739	1	0	4	4	3	3	6	8	7	8	10	10	10	10	11	14	12	16	13	16	16	16	14	14	15	15	16	17	16	18	18	17	18	19	17	19	21	19	21	21	21	20	20	22	20	21	20	22	23	20	22	23	24	23	21	23	25	21	23	24	23	24	26	23	24	23	23	25	25	25	26	25	26	25	26	27	30	32	33	35	37	2	0	6	1	1	2	3	3	1	7	3	4	1	6	11	1	2	17	13	8	3	14	1	12	15	2	26	25	26	15	7	22	29	21	14	35	33	22	23	33	26	19	33	45	16	8	28	22	55	8	50	30	52	50	6	36	67	12	39	41	19	33	35	43	16	58	30	41	47	53	55	19	45	35	31	49	45	62	76	75	51	1	1	1	1	1	2	1	3	3	1	2	4	5	3	1	5	6	3	1	3	6	3	6	2	2	5	1	1	1	3	5	1	1	2	4	1	2	2	3	2	4	4	1	1	3	6	1	3	1	6	1	2	1	1	9	1	1	6	1	2	5	4	5	2	5	1	3	1	2	1	3	6	3	4	4	2	6	3	5	5	5
22000	-444.640291535938559	-442.986784455565441	-1.653507080373136	0.000079917915360	0.000017499073522	0.218963087859794	0.402755963974635	2	1	3	3	3	5	7	6	7	7	9	10	10	12	12	13	13	15	13	17	16	16	14	16	15	15	15	17	16	18	18	19	20	18	19	19	21	18	19	21	21	20	20	21	19	24	20	21	23	23	22	23	23	22	22	22	23	22	23	23	23	23	25	22	24	24	23	24	25	25	25	25	26	26	26	28	32	31	33	34	37	2	0	2	1	2	5	2	3	1	1	1	3	1	6	13	4	12	17	3	23	16	26	9	19	4	19	4	26	27	25	6	21	29	25	23	27	39	21	34	26	29	17	25	19	27	27	6	36	12	28	44	39	36	45	4	30	32	35	48	41	34	40	49	15	54	64	51	28	57	59	35	44	47	49	48	62	37	59	66	38	80	1	1	1	1	1	1	3	1	2	2	3	4	6	2	1	4	2	1	4	2	2	1	4	1	7	1	6	1	1	1	6	1	2	2	2	2	1	1	1	2	3	4	1	4	2	4	7	1	6	3	1	2	2	1	10	2	1	2	1	1	2	1	1	6	1	2	1	3	1	1	2	2	3	2	3	2	6	4	4	7	2
22500	-464.608660506052047	-462.627164759785671	-1.981495746266392	0.000125142781769	0.000017712479822	0.141538166018369	0.365836052977959	1	-1	3	2	4	4	7	8	7	9	10	9	11	12	13	13	12	15	13	17	15	15	13	12	13	14	15	17	15	18	19	20	20	18	18	20	21	18	20	21	22	20	19	21	21	23	21	21	23	23	22	22	22	22	21	22	25	22	23	23	23	23	24	22	24	24	22	24	25	25	26	24	27	25	25	26	31	32	34	34	37	2	0	2	2	4	1	1	9	3	4	4	4	1	11	9	11	6	17	7	25	25	16	5	2	24	24	6	26	13	2	13	34	18	21	9	19	20	19	22	22	36	23	23	19	22	36	43	20	55	21	48	48	27	32	19	32	37	22	4	32	27	55	58	32	58	39	18	67	39	47	40	59	37	40	44	58	69	43	33	66	48	1	1	2	2	1	1	3	1	2	4	3	4	5	1	3	1	4	2	2	3	1	1	6	6	1	1	5	1	1	8	4	2	3	2	6	2	2	2	2	3	1	5	3	3	3	1	1	2	1	4	1	1	3	1	4	1	3	4	9	2	4	1	2	1	1	2	3	2	2	2	4	1	3	2	2	2	3	7	7	5	7
23000	-502.715855911360677	-500.397768486816972	-2.318087424543702	0.000121196520707	0.000012247726348	0.101056748796061	0.377730271898305	1	0	2	4	2	5	4	7	7	9	10	11	10	11	11	14	14	16	13	16	16	16	14	15	15	15	14	17	16	17	18	20	20	17	18	19	20	18	20	20	22	19	21	20	21	23	21	21	22	23	20	23	22	22	20	21	23	22	22	23	23	23	25	23	24	23	23	24	25	24	26	26	27	26	26	28	28	31	33	33	38	2	0	1	2	1	1	3	4	2	6	6	4	6	1	10	10	9	13	5	27	17	19	4	11	6	14	14	18	12	26	26	22	28	20	4	2	15	16	17	21	23	21	28	29	44	16	34	37	33	27	29	19	15	29	24	39	19	29	51	55	29	51	34	38	66	14	36	15	47	32	16	44	60	51	42	62	61	14	18	76	54	1	1	1	2	1	2	1	1	4	2	2	2	2	5	1	3	3	3	5	1	1	2	7	4	4	2	2	1	3	1	2	2	1	1	9	9	4	3	3	2	5	1	2	2	1	6	2	1	1	4	2	4	5	4	3	1	6	3	1	2	3	2	3	3	1	5	1	5	3	2	4	3	2	4	3	3	3	10	10	3	8
23500	-463.715527305157764	-461.702488432141479	-2.013038873016260	0.000107654267996	0.000014713836163	0.136676756404466	0.479074082186875	2	0	4	3	4	5	7	7	7	7	9	11	9	11	13	11	13	15	13	16	16	15	15	16	15	16	16	16	17	17	18	19	19	18	19	18	20	19	20	18	21	18	20	21	19	23	19	21	20	21	22	24	23	23	22	22	23	22	22	23	23	23	26	23	23	23	24	24	25	23	26	27	26	26	25	26	31	31	33	34	37	2	0	1	2	1	3	4	1	4	2	1	7	4	8	14	3	1	19	14	4	16	14	14	9	1	13	15	22	24	22	25	2	22	21	28	15	21	27	34	26	27	27	45	49	25	48	28	33	33	15	28	37	48	37	22	39	43	18	41	56	47	47	21	21	41	38	24	55	25	32	64	31	47	57	56	43	52	71	67	63	66	1	1	1	1	1	1	2	2	2	5	4	2	3	1	1	3	5	1	1	7	3	2	1	3	7	3	1	1	1	1	2	8	1	2	2	2	2	3	1	1	4	1	1	1	2	2	1	1	1	3	3	2	1	2	3	1	1	2	1	1	1	3	4	3	1	1	5	1	4	2	2	5	4	2	1	3	2	2	5	4	5
24000	-458.302235963938244	-456.214860363312255	-2.087375600626001	0.000116168666380	0.000014669087811	0.126274048487537	0.351023942768471	1	0	2	4	3	4	6	7	7	9	10	11	10	9	13	14	13	15	12	16	14	15	14	15	15	15	13	16	15	19	18	19	18	18	19	18	21	18	21	20	22	20	19	22	21	23	21	21	22	23	22	24	22	20	19	23	23	22	22	24	23	23	26	23	24	23	23	24	25	24	26	26	27	27	26	27	31	31	33	34	38	2	0	1	2	2	3	4	1	5	8	7	8	5	9	9	2	8	16	10	1	19	13	1	27	8	4	10	24	27	11	16	29	20	24	21	29	34	29	43	55	54	19	24	42	30	54	34	19	42	11	40	36	8	34	19	45	42	8	20	55	30	42	26	33	39	55	20	45	17	40	16	39	67	60	60	64	71	48	75	34	66	1	1	1	2	2	1	1	3	2	2	2	2	4	1	2	6	2	1	1	7	1	2	5	2	3	6	1	1	1	4	2	3	1	1	1	1	1	1	1	1	1	5	2	1	1	2	1	5	1	4	1	4	8	1	3	1	1	5	3	3	1	2	6	2	1	3	4	1	5	2	8	3	2	1	1	2	2	5	3	8	7
24500	-469.572077114393949	-467.672969389541890	-1.899107724852052	0.000132284134432	0.000020604093669	0.155756347936476	0.413663283735233	2	1	3	4	3	5	6	8	7	8	11	10	11	10	12	13	13	16	13	16	16	16	13	15	15	15	16	17	16	18	18	20	20	18	20	19	20	18	21	20	20	21	20	22	19	23	21	20	20	23	22	23	23	23	21	23	25	22	22	24	23	23	25	22	25	23	21	23	23	24	26	25	26	25	25	27	30	33	33	35	35	2	0	2	3	2	4	1	5	4	7	2	7	7	10	14	14	11	12	14	25	16	25	2	16	19	12	1	15	15	12	4	38	20	16	6	31	22	18	24	30	26	30	28	21	12	36	45	28	18	39	49	42	36	67	18	34	59	21	41	68	51	34	41	24	70	42	24	55	49	61	32	44	26	28	52	65	46	46	71	33	40	1	1	1	1	1	1	2	2	2	1	4	3	4	1	1	1	1	3	1	1	2	1	4	1	1	2	6	3	3	3	7	2	1	2	7	1	3	1	3	1	2	2	1	4	4	2	2	2	2	1	1	1	2	1	2	2	2	2	1	1	1	3	2	3	1	2	3	1	1	1	3	1	6	4	1	1	3	5	3	7	7
25000	-450.284090075380504	-448.539041608539094	-1.745048466841439	0.000105787682853	0.000020149518306	0.190471307832422	0.487714319210553	2	0	2	4	4	3	7	6	8	8	10	10	10	12	13	13	11	15	13	16	16	15	14	15	14	16	15	16	17	19	17	18	19	18	18	17	19	19	20	21	21	20	20	20	20	23	21	21	21	23	21	23	23	22	22	22	25	20	22	24	22	24	26	21	24	23	23	25	26	22	26	27	26	26	26	28	31	32	34	34	37	2	0	2	2	1	3	8	4	5	2	4	10	10	3	12	7	10	17	17	1	23	4	12	16	14	8	11	24	20	31	1	8	27	20	12	28	23	26	35	29	43	21	32	24	32	41	21	29	35	27	30	59	39	35	28	37	53	23	20	40	33	28	42	35	29	41	8	56	36	45	47	44	55	35	55	71	76	68	72	67	80	1	1	1	2	1	1	1	1	3	4	5	1	1	5	2	3	1	2	1	6	2	5	2	1	1	4	2	1	1	2	6	4	2	1	4	1	3	1	1	2	1	2	1	3	1	1	3	2	2	4	1	1	2	2	3	2	1	3	3	1	2	2	3	1	3	1	10	1	4	1	3	4	2	3	3	1	2	3	5	4	1
25500	-453.992333635688283	-452.190274838224468	-1.802058797463819	0.000106501194513	0.000018754220088	0.176093988181978	0.335973014417595	2	-1	3	4	2	5	6	8	7	8	10	11	10	10	13	13	13	15	14	15	16	15	14	16	15	15	14	17	16	19	18	18	20	17	18	19	18	17	20	20	20	20	21	21	20	23	20	21	22	23	21	23	23	23	21	22	24	22	23	22	22	24	25	23	24	23	24	25	26	24	26	25	26	26	26	27	32	30	33	34	35	2	0	1	2	2	1	4	7	6	4	4	3	2	8	13	2	1	14	12	6	4	13	10	23	6	15	8	15	11	24	26	17	37	20	12	28	25	4	34	21	36	27	25	37	23	48	32	36	48	37	35	51	48	31	26	55	44	39	29	39	22	22	39	25	36	43	45	16	58	41	19	36	22	28	30	70	78	38	63	33	79	1	1	1	4	1	2	1	1	1	2	3	3	5	1	1	7	4	3	2	6	6	4	3	1	7	1	2	2	3	2	2	3	1	1	3	1	1	4	1	3	1	3	3	2	3	2	1	2	1	3	2	1	2	2	3	1	2	1	3	1	3	6	2	4	2	2	3	6	2	2	6	4	5	5	4	1	1	6	4	8	1
26000	-458.487538315914549	-456.636217490082288	-1.851320825832258	0.000120882160808	0.000019970623147	0.165207364041088	0.474448682124249	1	0	2	3	3	4	5	7	8	8	9	9	11	9	12	14	13	14	13	17	17	15	15	15	16	16	16	16	17	18	19	20	20	18	20	19	20	18	20	19	21	20	20	20	19	20	20	21	23	23	23	23	24	23	22	23	24	22	21	24	21	23	24	24	23	23	22	25	24	24	26	26	26	25	27	27	30	30	33	34	37	2	0	2	1	1	5	3	7	1	7	8	3	3	10	10	2	2	13	11	4	25	16	11	15	3	12	23	8	22	27	28	30	31	25	30	23	20	19	31	28	36	30	38	34	20	28	24	43	41	42	35	47	41	35	42	30	67	37	43	21	20	20	33	33	37	46	45	56	35	67	42	41	69	65	74	65	57	57	63	2	80	1	1	1	1	1	1	2	1	4	1	1	3	5	1	2	7	7	2	3	5	1	1	3	2	5	4	1	4	1	1	1	1	1	1	1	4	2	3	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	3	2	3	2	1	1	1	1	2	3	1	3	2	1	2	1	2	3	3	7	14	1
26500	-436.446485400150834	-434.365160909588155	-2.081324490562673	0.000112318597874	0.000014272386002	0.127070549956350	0.417705342903252	2	1	3	3	2	4	6	7	7	9	10	10	10	11	12	13	12	15	12	16	16	14	14	16	15	15	15	17	17	18	18	20	17	17	19	19	20	19	17	20	21	21	20	21	20	24	19	21	22	24	23	22	22	21	22	21	24	22	21	22	23	24	25	23	24	23	24	24	26	24	26	27	26	26	26	27	32	30	33	35	36	2	0	2	5	2	2	1	6	6	6	3	9	8	2	7	14	2	14	14	19	22	19	19	26	1	19	1	18	26	24	19	24	15	8	30	25	23	22	26	39	35	33	14	33	30	52	29	36	19	6	42	48	22	45	29	43	51	32	15	40	26	44	34	11	61	44	64	53	30	37	41	46	37	70	70	26	19	69	51	1	79	1	1	1	1	1	1	2	2	2	2	4	2	2	5	3	1	5	1	1	3	1	1	1	1	8	1	6	1	1	1	2	2	3	4	1	2	3	3	1	2	1	2	4	2	1	1	2	1	5	10	1	1	5	1	2	1	1	2	3	1	4	1	3	5	1	1	1	1	4	2	3	2	3	1	1	6	10	2	6	15	1
