step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
50500	-641.373104463099594	-648.228592414058994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609988126218351	-1	1	3	2	3	3	5	5	4	5	4	4	7	7	7	7	7	8	6	9	10	10	9	10	10	9	9	9	8	11	10	11	13	9	11	10	12	12	11	13	11	12	13	11	13	12	15	13	13	13	13	15	14	15	15	16	15	16	15	14	16	17	14	15	15	17	16	17	19	19	16	16	17	20	18	19	18	19	17	19	19	19	19	19	21	21	21	16	20	20	21	21	22	20	20	21	20	22	22	22	23	23	25	24	24	26	25	25	27	29	28	29	31	31	32	36	0	1	4	1	0	2	5	9	2	11	2	0	6	8	5	8	11	12	6	29	16	23	17	13	13	0	7	16	9	29	19	14	21	17	16	20	30	23	26	37	29	44	31	19	21	0	38	22	30	17	32	28	39	49	63	0	42	25	50	50	53	54	43	35	42	38	53	60	50	77	51	25	53	88	66	66	66	64	57	67	60	72	77	0	68	71	72	54	75	65	65	79	53	68	69	84	70	71	90	85	85	84	84	85	92	96	104	84	108	106	107	109	109	109	109	113	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	3	2	1	2	2	1	2	1	3	2	1	1	1	2	2	2	1	1	1	1	2	2	3	1	2	3	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	2	2	1	1	3	2	2	3	2	1	2	1	3	1	1	1	2	2	2	2	2	1	4	1	2	2	1	2	2	2	2
51000	-710.562871544572431	-717.418359495531831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560406263779825	-1	2	3	1	3	4	6	4	5	6	4	5	5	7	8	6	7	7	7	10	10	10	10	9	9	9	10	9	8	11	11	11	12	10	10	10	12	11	11	13	11	14	12	11	12	12	14	13	14	11	13	15	14	13	15	13	14	16	15	14	15	18	14	16	16	18	15	16	17	18	19	15	17	17	19	20	16	19	15	20	19	20	18	18	20	21	20	20	20	21	21	22	21	21	20	20	21	21	22	22	23	23	24	23	25	26	26	25	26	29	28	26	31	30	32	35	0	1	1	1	0	3	5	2	4	4	4	0	6	8	5	8	11	12	13	16	8	17	11	19	19	0	15	16	3	36	25	21	21	4	28	14	36	9	26	2	29	30	31	6	21	0	50	38	29	17	45	28	39	34	6	0	37	19	50	50	53	54	31	52	79	69	53	50	60	77	51	31	61	47	69	66	60	52	40	67	60	58	77	0	66	71	72	74	75	65	65	90	53	81	40	84	70	45	90	95	81	96	96	81	92	96	104	96	108	106	107	108	109	109	109	113	1	2	2	1	1	1	2	1	2	3	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	2	2	1	1	1	2	4	1	2	1	3	1	6	2	2	1	4	1	1	2	2	3	2	1	3	1	1	5	1	1	4	2	2	1	2	2	1	1	1	1	3	2	2	3	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	3	2	1	3	4	1	4	1	4	1	2	3	1	1	2	2	1	2	1	2	2	3	1	1	1	1	2	2	3	2
51500	-665.709264745574501	-672.564752696533901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569004513405593	-1	1	2	2	3	4	6	6	5	3	5	3	6	5	7	7	8	8	7	9	9	11	10	9	8	10	10	10	9	11	9	11	12	10	11	8	12	11	11	11	11	13	13	11	12	12	14	12	14	13	14	15	13	13	16	15	15	17	15	14	15	17	14	16	15	18	16	16	18	19	18	17	17	19	19	20	17	19	17	18	18	18	19	18	20	20	21	18	20	21	19	21	21	21	21	21	22	22	22	20	23	22	23	22	24	26	25	26	27	29	28	29	30	32	34	35	0	1	2	2	0	3	5	14	2	4	2	0	6	2	5	14	11	12	13	4	16	4	17	19	13	0	15	16	36	36	25	21	21	17	16	9	30	17	26	36	36	38	25	25	35	0	37	34	37	38	45	20	39	40	63	0	37	31	50	50	53	30	43	52	42	60	53	60	60	77	32	31	67	79	66	66	68	52	65	61	60	43	77	0	68	51	58	42	75	79	79	88	67	81	81	84	70	86	90	81	68	84	96	69	90	102	104	102	108	96	107	109	109	109	109	112	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	5	1	4	1	2	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	3	2	1	1	1	2	1	1	1	3	1	1	1	1	2	4	1	1	1	4	1	1	1	2	2	2	2	1	3	5	1	1	1	1	1	2	2	1	3	2	1	1	3	2	3	3	1	3	1	2	4	2	1	2	2	1	1	1	5	2	1	2	1	2	1	2	1	4	2	2	2	2	5	3
52000	-693.117115454124814	-699.972603405084215	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533492740407902	-1	1	2	2	2	3	5	5	5	5	5	4	6	7	7	6	7	8	7	8	10	11	9	9	11	10	10	9	9	11	10	12	13	9	10	11	11	12	12	12	11	13	13	12	13	12	16	12	14	12	14	16	14	14	16	15	14	15	15	14	16	18	14	15	15	18	16	17	19	18	18	17	18	20	18	20	17	19	18	19	19	20	19	18	20	20	20	19	20	21	20	22	21	21	19	20	22	21	20	22	24	23	25	23	24	27	25	25	26	30	28	29	29	31	31	36	0	1	2	1	0	2	5	2	2	1	4	0	6	8	5	8	4	12	6	11	8	34	9	19	13	0	7	16	11	11	20	16	21	17	28	29	17	23	26	30	9	17	44	31	32	0	37	34	40	11	32	28	39	42	43	0	40	44	20	50	53	54	19	20	42	77	53	60	68	77	51	58	61	88	68	66	59	64	47	67	60	72	70	0	68	45	55	65	75	79	65	79	53	85	60	84	70	71	79	95	85	84	102	85	92	108	104	84	102	106	101	109	103	109	109	115	1	1	1	1	1	1	2	2	2	2	2	1	2	1	2	1	2	2	2	1	2	2	2	1	2	1	3	2	1	2	1	3	2	1	1	1	2	2	1	1	4	3	1	1	1	1	4	2	1	3	1	3	1	1	2	1	1	2	3	2	2	2	3	4	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	4	2	2	1	1	3	2	3	1	2	2	2	1	1	1	2	2	2	2	1	1	2	4	1	2	2	2	2	2	3	2
52500	-710.485525968086677	-717.341013919046077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476699434543554	-2	0	2	2	2	4	5	6	4	6	4	5	5	7	6	4	7	9	7	9	10	9	10	9	11	9	10	8	10	12	10	11	12	11	8	10	10	12	11	12	12	13	14	11	13	12	16	12	12	12	14	16	13	14	14	14	15	16	14	13	15	17	15	16	14	18	15	17	18	17	19	17	17	20	19	19	18	18	18	19	19	19	19	19	20	20	20	19	20	21	20	21	22	21	21	20	21	23	18	22	23	24	24	24	24	25	25	26	27	30	28	30	31	31	32	35	0	1	1	2	0	3	5	9	2	11	4	0	1	16	5	2	4	12	13	9	28	17	17	13	13	0	5	16	13	23	19	21	21	22	16	17	11	23	26	29	36	30	44	19	32	0	29	22	36	23	32	28	39	30	44	0	13	25	50	50	53	54	44	16	36	70	53	50	50	60	51	55	61	79	69	69	70	52	47	53	66	31	70	0	81	51	31	65	75	91	37	79	61	68	69	84	77	86	65	95	85	96	84	101	92	102	85	102	108	106	69	109	109	109	109	115	1	1	2	1	1	1	2	1	2	1	1	1	4	2	3	2	2	2	1	3	1	1	2	2	3	1	3	2	3	1	1	1	1	1	2	3	3	1	1	1	1	1	2	2	2	1	3	2	1	1	2	2	1	1	2	1	5	2	1	1	1	1	2	6	1	1	1	2	3	2	4	2	1	1	1	1	1	1	1	6	1	5	2	1	1	3	6	2	1	1	4	2	3	1	3	1	2	2	2	1	2	2	3	1	1	1	2	1	1	2	5	3	2	2	2	2
53000	-691.020002685992836	-697.875490636952236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577437004509822	0	2	4	1	4	2	6	3	4	4	3	3	6	7	8	6	7	8	7	10	9	11	9	10	10	9	10	9	9	11	11	10	12	9	10	10	9	12	11	13	9	14	13	11	12	12	15	11	14	13	13	16	14	13	15	15	14	16	15	14	15	17	15	15	15	19	15	16	19	18	17	16	18	20	19	20	19	19	18	20	19	19	17	19	20	20	21	19	21	21	19	21	20	21	20	21	21	22	19	21	24	23	24	23	23	26	22	26	27	29	28	29	28	32	34	34	0	1	2	1	0	1	5	2	2	4	4	0	6	8	5	8	9	12	11	19	14	34	17	19	19	0	15	16	3	29	19	16	28	17	41	29	4	23	26	30	1	30	44	19	32	0	57	37	40	48	21	35	39	36	31	0	14	43	50	50	53	54	44	35	37	68	53	60	60	68	45	31	61	88	68	70	70	52	65	67	68	58	50	0	68	71	58	42	75	99	79	79	73	69	68	84	70	71	57	95	107	84	96	85	92	96	68	84	102	106	85	113	108	109	114	113	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	2	1	1	1	2	3	1	2	2	1	1	1	1	4	1	2	1	4	2	1	2	1	1	1	2	1	1	2	3	2	1	3	1	4	2	1	1	1	2	2	2	3	1	1	2	2	1	1	2	3	1	1	1	1	2	2	2	2	2	1	1	2	1	3	2	1	1	1	2	1	1	2	2	2	3	2	1	1	2	2	2	1	3	2	4	2	2	4	1	1	2	2	2
53500	-683.334499686397066	-690.189987637356467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596514740529219	0	1	3	2	3	4	5	6	5	6	5	4	6	7	7	7	8	7	6	8	9	9	7	10	9	9	11	9	9	12	10	11	11	11	10	10	10	11	11	12	12	14	13	12	12	12	15	13	14	12	14	15	14	14	16	15	16	15	14	14	14	17	14	16	15	19	17	16	18	16	18	17	17	19	19	20	18	20	18	19	20	19	17	18	20	18	19	18	20	22	20	22	21	22	19	20	21	22	21	21	24	24	24	25	25	24	26	27	27	28	28	29	30	31	34	34	0	1	2	1	0	3	5	9	3	4	3	0	6	8	5	8	4	12	6	23	14	23	9	19	19	0	5	16	4	20	25	21	21	22	17	14	6	29	26	37	17	40	44	25	33	0	30	34	36	17	32	35	26	36	63	0	41	31	50	50	39	65	44	35	17	60	53	60	68	50	45	44	61	88	77	66	70	64	42	67	95	72	70	0	68	51	58	65	66	79	65	79	67	81	60	84	77	86	88	95	85	84	96	85	79	96	104	84	102	106	101	109	109	112	114	112	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	3	2	1	1	1	1	1	2	1	1	3	1	3	2	1	1	2	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	3	2	2	1	2	2	1	1	2	1	1	4	4	2	2	2	2	2	4	2	1	1	1	1	1	2	2	2	1	1	1	1	2	3	2	1	1	2	2	2	2	1	3	1	1	2	1	1	2	2	2	2	2	2	1	4	1	2	2	2	2	1	2	2
54000	-630.184012916841084	-637.039500867800484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598658040803784	-1	1	3	1	4	4	6	4	5	5	5	4	6	7	8	6	7	8	7	9	10	11	9	9	11	8	9	10	8	11	10	11	11	10	9	10	11	11	11	12	12	13	13	12	13	11	14	12	13	13	14	15	15	14	16	15	15	16	15	14	16	17	15	14	16	19	17	17	19	16	17	17	18	20	18	21	19	18	18	20	19	19	19	17	21	20	20	19	20	22	21	20	22	20	20	21	22	23	21	22	24	22	25	23	23	27	25	27	27	29	29	29	30	32	33	35	0	1	2	1	0	3	5	1	8	2	1	0	6	9	5	8	4	12	6	29	14	34	11	19	31	0	7	16	17	36	19	21	14	23	16	23	29	23	26	37	37	30	25	31	32	0	37	17	40	23	45	28	39	41	44	0	42	44	50	50	53	54	31	35	40	68	53	60	60	60	51	44	61	88	68	66	70	52	65	67	60	72	70	0	81	71	72	65	75	65	65	79	73	68	69	84	77	86	79	95	85	84	102	85	79	102	104	96	96	106	101	109	112	113	113	112	1	1	1	1	1	1	1	2	1	2	3	1	2	1	2	1	3	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	3	1	1	3	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	3	2	2	2	2	1	2	1	2	2	1	2	2	2	1	2	2	1	3	4	1	2	1	1	2	2	2
54500	-650.551119161438351	-657.406607112397751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650710602814460	-1	1	2	1	2	4	6	4	3	6	5	4	7	7	7	6	7	8	7	8	10	9	9	10	11	9	11	9	8	11	9	11	9	10	9	9	12	12	11	12	12	13	13	12	12	12	15	12	13	13	14	15	14	14	16	15	15	17	15	14	16	16	15	16	15	19	16	17	18	16	18	18	18	20	19	20	19	19	18	19	20	19	17	17	20	20	21	17	21	21	21	21	20	21	19	20	21	23	22	21	24	23	25	23	25	26	25	25	27	28	29	29	30	32	32	37	0	1	1	1	0	3	5	2	1	4	4	0	6	8	7	8	2	12	9	8	11	17	17	19	6	0	7	16	13	36	19	21	9	22	16	29	30	20	26	30	20	30	31	31	32	0	20	22	30	4	14	35	39	37	63	0	40	43	50	50	53	54	43	52	37	68	53	59	60	50	51	58	61	88	50	66	70	64	65	67	68	58	70	0	69	71	72	65	75	79	79	79	67	81	50	84	77	71	90	95	85	84	102	68	92	102	101	96	102	106	107	109	112	113	113	113	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	2	2	2	2	1	1	1	3	1	3	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	6	4	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	1	2	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	1	3	2	1	3	1	1	2	2	1	2	2	1	1	2	3	1	2	1	1	2	1	2
55000	-670.553088536945893	-677.408576487905293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597403618051238	-1	1	4	2	3	3	6	5	5	5	4	4	6	6	8	6	8	8	8	9	10	11	10	9	10	9	10	8	7	10	9	11	13	10	10	11	10	12	11	12	12	14	13	12	13	11	13	13	13	13	14	16	14	14	16	15	15	16	15	14	16	17	14	17	15	18	16	16	17	15	17	17	17	20	18	21	19	19	18	20	20	19	19	18	20	20	20	18	20	20	20	20	20	20	21	21	20	21	21	22	22	23	24	25	23	27	23	25	27	29	29	29	30	31	33	37	0	1	4	2	0	2	5	2	4	2	4	0	6	8	5	8	11	12	6	9	14	34	3	13	31	0	15	16	9	29	19	14	21	17	28	29	17	30	26	36	30	40	31	31	28	0	30	34	40	17	33	28	39	40	63	0	20	25	50	50	53	40	44	35	40	60	53	60	60	50	32	44	61	88	69	66	70	64	65	67	68	58	69	0	60	33	72	65	75	57	79	65	61	69	50	84	70	71	90	95	68	96	84	101	79	102	101	96	108	106	107	109	112	109	108	115	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	1	3	2	2	1	2	1	2	2	1	1	1	2	1	2	1	3	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	4	2	1	2	1	2	4	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	1	1	2	2	2	3	2	2	2	1	1	3	3	1	2	1	2	1	2	2	2	4	2	3	2	1	1	2	2	4	2	2	2	1	3	2	1	3	1	1	2	3	2
55500	-670.188982405600541	-677.044470356559941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567285014025378	0	2	3	2	2	2	5	5	5	5	4	5	6	7	7	7	8	7	8	10	9	10	9	9	11	8	10	9	8	12	10	11	13	10	11	11	10	10	11	12	11	12	12	12	12	12	16	13	13	11	12	16	12	14	16	15	14	16	14	14	15	18	14	15	15	18	16	16	18	16	19	17	17	18	19	20	19	18	18	18	20	18	19	18	19	19	21	20	21	20	20	22	19	21	20	21	21	22	20	22	24	22	24	24	25	26	25	25	27	29	27	29	30	31	32	37	0	1	6	1	0	1	5	2	3	1	4	0	6	8	7	8	13	12	3	9	8	23	2	19	31	0	15	16	9	37	19	21	28	17	28	37	29	2	26	37	29	37	31	19	21	0	57	22	42	23	16	28	39	40	63	0	40	25	50	50	53	54	43	28	28	70	53	60	68	60	33	25	61	54	66	66	70	64	65	67	69	44	70	0	68	51	58	74	75	79	79	79	67	85	85	84	70	71	79	69	85	84	102	85	79	96	101	102	108	106	107	109	109	109	109	109	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	1	2	2	2	1	1	1	2	1	1	1	1	3	2	1	2	2	1	2	1	1	1	2	1	2	4	3	1	1	1	1	2	2	2	2	2	3	1	4	3	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	3	1	1	2	3	2	1	1	1	1	1	2	1	1	2	3	3	1	2	3	2	2	2	4	2	1	1	1	2	1	1	2	2	3	6
56000	-642.369468663301518	-649.224956614260918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606247662851273	-1	1	2	2	3	4	5	5	3	5	4	5	6	7	7	6	7	8	7	9	10	11	9	9	10	9	9	8	8	10	11	10	12	11	10	11	12	12	12	12	11	12	14	10	12	13	16	10	13	13	14	15	14	14	15	16	16	15	16	15	16	17	13	15	15	18	16	17	18	16	18	17	18	17	17	20	18	19	18	19	19	20	18	19	21	20	19	20	20	21	21	21	22	19	20	21	20	22	22	21	24	23	24	24	24	25	26	26	27	29	29	29	31	32	32	36	0	1	2	1	0	9	5	9	1	4	4	0	6	8	7	8	11	12	6	14	14	48	4	19	19	0	5	16	13	29	19	29	32	48	16	20	30	23	26	30	30	30	31	29	21	0	54	17	40	29	21	21	39	30	63	0	40	44	38	50	53	40	25	35	40	70	53	60	60	50	51	43	61	65	70	66	70	52	57	67	68	72	70	0	69	51	58	74	75	79	79	79	80	69	69	84	70	71	90	81	85	84	96	85	79	96	104	102	108	106	107	109	109	109	112	109	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	1	2	1	3	1	2	1	2	2	2	1	2	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	1	2	1	3	4	2	1	2	2	1	2	2	2	1	1	3	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	3	2	2	1	1	2	3	2	1	1	1	2	2	1	1	2	2	1	2	2	2	1	1	1	2	2	1	2	2	2	4
56500	-645.012678940742830	-651.868166891702231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632352311214060	0	1	2	3	4	4	6	4	3	6	5	4	5	6	7	7	7	8	7	9	10	10	8	9	11	10	11	10	9	10	10	11	12	9	10	11	12	13	12	12	9	13	13	12	12	12	14	12	14	13	13	13	14	13	16	16	15	16	15	14	15	16	13	16	16	18	17	16	18	17	19	17	16	17	18	20	19	19	19	19	19	19	19	19	20	19	20	20	20	21	21	22	21	21	19	21	21	22	22	21	22	22	23	25	24	26	25	26	27	30	28	29	30	31	32	36	0	1	1	2	0	3	5	1	1	4	4	0	6	1	5	8	11	12	13	17	14	34	11	19	31	0	5	16	17	29	19	14	21	17	14	14	30	36	26	30	11	40	44	31	21	0	41	22	40	23	32	35	39	37	63	0	40	43	50	50	53	37	44	28	42	68	53	17	60	68	51	31	61	65	70	68	70	64	65	67	60	72	70	0	60	51	58	74	75	36	79	79	80	69	68	84	77	51	90	95	69	84	84	85	92	96	81	96	108	106	107	109	109	109	109	112	1	1	1	1	1	1	1	2	3	2	1	1	1	3	2	1	1	2	1	1	2	1	2	1	1	1	4	1	1	1	1	3	1	1	2	3	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	2	4	2	1	3	4	1	1	1	2	2	1	2	1	3	2	1	1	3	3	2	2	1	5	1	2	1	2	2	1	1	4	1	2	2	2	2	3	2	2	2	2	1	2	1	1	2	2	2	4
57000	-678.735058359989921	-685.590546310949321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587097116501003	0	2	3	2	3	4	5	5	5	4	4	4	7	7	6	6	6	8	7	9	10	8	9	9	11	9	10	9	6	10	10	12	12	10	11	8	11	12	12	13	11	14	13	11	12	11	15	13	14	13	14	14	14	15	15	15	15	15	15	15	15	18	13	16	16	19	16	15	18	17	18	16	17	20	18	20	19	19	18	19	20	19	19	19	21	19	20	19	20	19	21	21	18	21	20	21	21	23	21	21	23	23	25	25	25	26	24	26	27	27	28	29	30	31	34	37	0	1	4	1	0	3	5	3	2	2	4	0	6	8	5	8	11	12	9	9	36	17	11	13	31	0	15	16	2	17	13	21	21	22	16	2	17	34	26	30	36	30	44	31	21	0	29	34	20	36	33	36	39	37	63	0	30	44	50	36	53	41	44	52	54	70	53	20	60	68	51	25	61	88	68	68	70	52	65	67	69	72	70	0	68	33	72	79	75	79	90	79	67	69	69	84	77	86	65	68	60	84	102	101	79	84	85	96	108	96	107	108	109	109	113	113	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	3	1	1	1	2	1	2	2	1	2	2	1	2	5	3	1	2	2	2	2	1	1	1	1	4	2	2	2	1	3	1	1	1	1	2	2	1	2	1	3	1	1	1	1	1	4	2	1	2	2	1	1	1	3	1	2	1	2	1	2	1	1	3	3	1	1	1	1	1	1	1	3	1	2	1	2	4	2	4	2	1	1	3	5	1	2	1	2	2	1	2	2	3	4
57500	-700.750426853447379	-707.605914804406780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521528996485429	-2	1	3	3	3	4	6	5	4	5	4	4	6	6	8	5	8	7	8	7	10	10	10	9	11	7	10	9	9	12	11	11	11	9	11	11	10	12	11	12	12	13	13	10	11	13	13	13	13	13	14	15	13	15	16	15	16	17	15	14	15	17	15	16	16	18	15	17	19	17	19	17	17	20	19	20	18	18	19	18	19	18	19	17	20	21	19	19	21	21	20	22	21	20	21	19	22	22	21	22	24	24	24	24	24	26	26	26	26	29	29	30	30	31	33	37	0	1	2	1	0	2	5	2	2	4	2	0	4	8	5	3	20	12	6	9	28	17	17	19	44	0	15	16	9	37	44	21	20	4	28	3	11	17	26	3	20	36	31	19	21	0	36	22	30	37	32	35	39	49	43	0	1	31	50	38	53	42	43	35	40	38	39	60	60	60	45	44	67	88	66	68	70	64	65	67	70	72	70	0	68	51	72	65	66	30	79	36	67	60	69	84	77	51	57	66	85	84	96	81	90	96	101	103	102	106	107	109	109	109	109	112	1	2	2	3	1	2	2	2	1	2	1	1	2	1	3	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	3	1	4	3	2	2	4	4	2	1	1	1	1	1	2	1	2	2	2	1	1	2	1	10	3	2	1	1	1	1	2	2	3	2	2	2	2	3	3	1	1	1	2	1	1	1	2	1	1	1	1	2	3	1	2	2	4	1	5	2	3	1	2	2	4	2	3	2	4	2	2	1	4	1	1	1	2	2	3	2	2	3	3
