step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
31000	-370.606032211454306	-369.059678694031732	-1.546353517422568	0.000313024967838	0.000083293195277	0.266091219025868	0.625411359701925	0	3	4	4	3	4	6	6	5	5	5	6	6	6	7	7	7	6	6	7	8	6	7	6	8	8	8	8	8	9	8	9	10	9	9	10	9	11	9	9	10	11	12	14	12	13	14	15	15	15	14	16	19	21	19	0	1	5	2	1	5	3	3	5	3	3	3	5	5	6	5	24	6	6	13	3	3	10	6	12	14	3	5	13	15	19	17	14	15	29	20	7	28	13	14	14	31	31	17	14	39	42	46	43	39	0	47	52	53	50	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	2	2	3	1	3	3	2	2	1	2	2	1	1	2	1	2
31500	-396.414013931052807	-394.737550497247071	-1.676463433805715	0.000315044340911	0.000066490751853	0.211052043215048	0.684865609060605	0	3	4	3	2	4	6	6	6	4	5	6	6	6	7	7	5	6	6	7	8	8	8	8	8	7	7	8	8	8	8	8	9	9	7	9	9	10	10	10	11	11	12	13	11	13	15	16	17	16	15	17	17	21	18	0	1	5	1	1	5	3	3	3	5	6	4	17	3	17	17	5	6	10	3	7	17	13	3	27	17	3	13	14	6	17	2	14	30	14	20	22	28	3	34	35	7	39	39	18	42	43	18	39	27	0	44	47	47	49	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	3	2	1	1	1	1	1	2	1	2	1	1	2	2	1	2	5	3	3	1	2	1	3	1
32000	-346.384925336132596	-344.833815038612670	-1.551110297519945	0.000228721475671	0.000060273305117	0.263522718801053	0.753953394443655	0	2	3	3	2	4	5	5	5	5	6	8	5	7	7	6	7	7	6	7	9	7	8	7	7	7	8	8	9	8	8	8	10	8	8	9	10	11	9	10	9	11	11	14	13	13	13	15	15	15	13	17	18	20	19	0	1	5	2	1	3	3	3	5	3	3	11	5	13	6	13	13	19	3	7	7	7	5	6	6	9	13	13	35	15	17	17	39	13	14	20	7	13	6	21	35	31	17	42	43	39	42	44	42	43	0	48	50	50	53	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	2	3	1	2	1	1	2	1	1	1	1	1	2	1	1	2	3	4	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1
32500	-329.403453809514417	-327.823058025566297	-1.580395783948134	0.000256127919474	0.000063741981797	0.248867760797670	0.829818580158741	1	3	3	4	3	4	5	5	5	5	5	5	5	8	7	6	7	6	6	7	7	7	8	7	8	7	7	9	6	9	8	7	9	8	9	10	10	12	10	10	10	9	12	13	12	13	14	15	16	15	13	17	17	20	19	0	1	1	2	1	5	3	3	5	3	3	3	5	29	13	6	11	6	6	7	7	7	10	11	13	9	29	5	12	15	11	13	29	13	29	20	21	28	42	34	29	24	39	39	39	39	25	47	44	45	0	44	50	53	52	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	1
33000	-368.203926565188453	-366.684445044551637	-1.519481520636799	0.000273736485219	0.000077134434866	0.281783536470523	0.716260667114576	1	3	2	4	4	4	5	6	5	6	5	6	6	7	7	7	7	6	6	6	6	7	6	8	7	7	8	8	6	8	8	7	9	7	8	10	10	12	10	10	10	12	12	14	13	13	13	14	16	15	14	16	18	21	16	0	1	1	2	3	3	3	5	3	5	3	3	5	8	6	21	9	6	6	7	3	20	11	9	9	9	21	8	5	15	12	6	11	9	12	20	7	28	31	7	14	39	31	31	42	42	31	46	42	42	0	44	52	53	44	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	2	3	1	2	2	1	2	3	1	1	2	1	2	1	1	2	1	2	1
33500	-384.846238389559915	-383.212575667281158	-1.633662722278738	0.000329888913766	0.000074656296018	0.226307380765011	0.704116650615930	0	3	3	4	4	4	6	6	6	6	5	7	6	8	7	7	6	6	5	8	7	8	6	7	6	7	8	8	7	9	9	8	9	8	8	10	11	12	9	9	10	12	12	14	13	13	14	15	17	16	13	16	19	20	19	0	1	1	2	3	3	5	3	3	5	3	3	5	5	6	6	6	6	6	7	7	12	5	17	6	5	5	10	9	15	17	24	14	26	29	21	21	28	10	25	12	31	40	12	31	31	43	27	42	47	0	45	50	49	48	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	2	3	2	2	3	3	3	2	1	3	1	1	1	2	1	2	2
34000	-295.328904212492148	-293.530983175733184	-1.797921036758947	0.000199178115416	0.000035268173551	0.177068517177847	0.842440383969549	1	3	3	4	4	5	5	6	6	6	5	6	5	7	7	7	7	7	6	7	7	7	7	8	7	7	5	8	7	9	8	8	10	8	8	9	10	11	10	11	10	12	12	14	13	14	15	16	16	15	14	16	17	21	18	0	1	1	2	3	3	3	3	5	3	3	27	5	5	6	6	6	6	6	7	7	7	10	17	6	9	3	13	5	15	17	17	14	25	14	20	22	28	31	34	35	39	39	43	42	43	44	42	44	42	0	45	50	53	53	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1
34500	-345.029441193845685	-343.299601347165037	-1.729839846680635	0.000252618573364	0.000049182253728	0.194689777054713	0.761217516670572	1	2	4	4	3	5	5	6	5	7	5	7	6	6	8	7	7	7	7	7	8	7	6	8	6	8	7	5	9	9	8	9	8	8	8	10	10	10	10	10	11	11	13	13	12	14	14	16	16	16	13	16	17	20	19	0	1	5	2	1	3	3	3	5	23	3	13	5	5	6	13	6	13	3	7	7	7	3	17	6	9	3	5	14	15	13	17	13	25	14	20	13	28	17	34	29	31	42	39	42	43	42	47	47	44	0	42	50	48	48	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	3	1	3	2
35000	-326.795487723761823	-325.195276147096081	-1.600211576665765	0.000222056172153	0.000053278092853	0.239930700129006	0.711098146618784	1	2	4	3	3	5	5	6	5	6	5	6	6	6	7	7	6	6	6	7	9	7	7	8	7	7	8	9	8	8	8	8	9	9	8	10	11	11	9	10	10	11	13	14	12	13	14	16	15	16	14	17	19	22	18	0	1	5	2	1	3	3	3	5	3	3	3	5	5	6	6	6	6	6	7	20	7	10	17	6	9	12	13	14	15	17	13	14	25	14	20	7	28	17	25	35	34	31	31	31	42	45	43	45	42	0	42	55	55	52	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	3	2	1	1	2	2	2	1	2	1	2	1
35500	-401.296126010495698	-399.695034262056481	-1.601091748439216	0.000365070028963	0.000087452468400	0.239549843762369	0.619293972662136	1	2	3	4	3	4	5	6	5	6	5	7	6	5	7	7	7	7	6	6	9	8	7	7	8	6	8	8	8	8	8	8	9	8	7	10	10	11	10	11	11	11	11	13	13	12	15	15	16	16	15	15	18	22	17	0	1	1	2	1	3	3	3	5	3	3	26	5	5	6	6	6	11	6	7	12	23	6	13	6	9	5	23	12	12	23	6	18	15	14	20	23	12	19	11	12	27	25	24	25	24	46	25	47	39	0	25	49	53	39	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	1	2	1	1	2	2	2	3	2	2	2	2	2	3	2	2	2	3	1	3	1	3	1	2	3
36000	-382.650383425973530	-380.923357292215144	-1.727026133758397	0.000210771690451	0.000041203761837	0.195490019314509	0.638177784432046	0	2	4	3	4	2	6	6	5	6	5	8	6	7	6	7	6	6	6	7	8	8	8	7	6	8	8	8	8	8	8	8	7	8	9	9	10	11	9	11	11	11	13	13	12	13	14	15	14	16	15	16	18	20	18	0	1	1	2	6	1	3	3	6	3	3	18	5	18	5	15	6	5	6	7	17	3	10	6	5	9	17	10	5	15	18	18	10	25	14	20	21	28	31	34	29	24	39	31	39	39	39	44	39	45	0	45	45	52	50	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	2	1	3	1	1	1	1	1	1	2	1	2	1	2	2	2	2	3	3	2	2	1	2	3	1	2	2	2	1
36500	-336.816342081150708	-334.997785656071471	-1.818556425079262	0.000261617419813	0.000045078015962	0.172305101068338	0.751961829972716	1	3	4	4	3	4	5	5	4	6	6	6	6	7	5	7	6	6	6	7	7	6	8	7	7	7	8	8	8	8	8	9	10	8	8	9	10	11	9	11	10	11	12	14	12	12	15	15	17	15	14	17	19	21	18	0	1	5	2	1	5	3	3	5	3	3	3	5	19	6	12	6	6	3	7	22	7	10	19	11	9	19	13	14	15	17	17	29	25	19	20	21	28	17	34	29	17	31	45	42	39	42	46	42	31	0	48	44	49	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	1	3	4	1	1	1	2	2
37000	-347.811754319396130	-346.315190932062137	-1.496563387333996	0.000250467291156	0.000074407178309	0.297073434080037	0.811220298253495	0	2	3	3	4	4	5	5	5	6	5	7	6	8	7	6	7	6	6	8	8	7	7	7	7	6	6	9	9	9	8	8	9	7	8	10	10	11	9	10	11	11	11	13	12	13	13	15	15	14	14	16	19	21	17	0	1	1	2	2	2	6	3	5	6	3	27	6	18	6	6	6	3	6	7	7	7	10	6	27	9	6	13	14	6	18	17	35	13	12	20	22	28	34	24	29	39	25	40	31	43	39	39	47	47	0	49	55	53	48	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	2	3	1	1	1	1	1	1	1
37500	-346.958240692814343	-345.182829976283983	-1.775410716530344	0.000256596241749	0.000046841890302	0.182550960148478	0.842951376495848	0	3	3	4	4	3	5	5	6	6	5	7	6	6	7	7	7	6	7	7	9	8	7	7	6	8	6	8	9	8	8	8	8	7	8	9	11	12	9	9	9	11	12	13	11	13	14	15	17	15	14	16	18	20	19	0	1	1	2	3	1	3	6	5	3	3	3	5	5	3	7	6	6	5	7	20	20	10	18	6	9	11	13	6	15	24	24	18	18	14	20	21	28	18	34	14	39	39	39	39	42	39	42	50	44	0	48	52	55	52	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2
38000	-343.775055219267585	-342.088649605667115	-1.686405613600446	0.000185870704520	0.000038624247365	0.207801694541850	0.700722238102793	-1	2	1	3	2	4	5	3	6	6	5	7	5	7	7	6	7	6	7	7	9	7	8	5	4	8	7	8	8	8	8	6	9	9	7	10	10	11	10	11	11	12	13	14	12	14	14	16	16	15	14	16	18	22	19	0	1	1	1	3	3	3	3	6	6	3	11	5	3	6	6	24	6	6	7	20	7	10	6	3	9	11	13	35	15	24	6	29	15	5	20	7	28	31	34	29	39	31	31	39	43	39	47	39	43	0	43	49	50	53	1	1	1	2	1	2	2	1	1	1	2	1	1	3	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	1	2	1	3	1	1	2	1	3	1
38500	-318.292407887461877	-316.730020216855451	-1.562387670606452	0.000217763012458	0.000056107495645	0.257653928516484	0.835448798807446	0	3	3	4	2	4	5	5	5	6	6	6	5	5	7	6	6	6	7	7	8	7	8	8	6	8	7	8	7	8	7	7	9	8	9	10	10	11	10	11	10	11	12	14	13	13	14	16	16	15	14	16	19	21	18	0	1	5	2	1	3	3	3	5	9	3	13	5	5	12	13	6	6	12	7	20	7	10	17	9	9	9	13	14	15	17	17	14	25	29	20	21	28	24	34	29	31	42	43	42	43	42	47	39	44	0	45	52	52	52	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1
39000	-338.436988692766363	-336.717730696736851	-1.719257996029495	0.000249394615761	0.000049313489492	0.197732775188902	0.795730533920005	0	2	4	4	2	4	3	6	4	6	5	7	5	4	8	7	7	6	5	7	8	7	7	6	8	7	7	7	7	9	8	8	9	9	9	10	10	11	9	10	10	11	11	13	12	13	14	16	16	15	13	16	18	20	18	0	1	2	2	1	5	5	13	5	3	3	3	5	5	27	6	13	13	6	7	27	7	19	6	6	9	2	13	14	15	13	12	12	12	27	20	21	28	31	34	29	39	39	39	39	43	42	47	45	39	0	45	52	53	44	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	3	2	1	1	1	1	2
39500	-406.630799170833825	-405.086707979924427	-1.544091190909395	0.000397779973006	0.000106339805067	0.267333230135740	0.685556901885419	1	3	4	4	3	5	5	5	5	7	6	7	7	6	5	6	8	7	6	8	6	7	5	7	6	7	7	7	8	8	9	9	9	7	8	10	11	10	9	10	9	11	13	13	12	13	14	16	16	15	13	16	18	21	18	0	1	1	2	1	3	3	2	5	23	3	7	5	2	3	8	19	6	3	7	2	7	2	6	15	9	3	21	3	15	26	19	5	15	8	20	21	28	17	13	34	39	17	39	40	39	39	46	47	17	0	45	52	53	45	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	2	1	1	4	1	1	1	3	2	1	2	1	1	2	2	1	2	2	1	1	2	1	2	1	2	2
40000	-371.737569111652249	-369.799305309196484	-1.938263802455752	0.000438326231092	0.000065180236107	0.148702567822537	0.800943673418440	1	4	4	2	4	3	6	5	5	6	6	6	6	7	5	7	7	6	7	8	8	7	8	7	8	7	6	8	5	7	8	8	8	9	8	10	10	12	10	10	10	11	12	14	12	13	15	16	15	15	15	16	19	22	18	0	1	6	1	6	1	3	3	5	3	3	2	5	29	6	13	6	6	12	7	30	7	30	12	14	9	29	12	5	15	9	30	14	27	29	20	21	28	24	30	33	32	17	43	31	42	46	46	46	43	0	42	48	53	44	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	3	1	2	2
40500	-310.432171625671174	-308.727025855698741	-1.705145769972427	0.000202579761081	0.000040908546585	0.201937974291978	0.785260568400710	1	2	4	4	2	4	6	5	5	6	6	6	5	8	6	6	7	7	6	8	8	7	8	5	7	7	7	9	7	9	8	9	9	8	8	10	10	11	9	10	10	10	11	13	12	13	14	14	16	14	14	16	19	21	18	0	1	5	2	1	5	6	3	6	3	3	3	5	11	6	6	24	6	6	7	7	7	10	6	6	9	12	13	5	15	17	17	29	25	29	20	21	28	31	34	29	39	39	17	17	43	42	39	50	45	0	47	55	53	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	2	2	2	1	1	1	1	1	1
41000	-287.930257295806371	-286.251174655322018	-1.679082640484376	0.000190717270109	0.000040086087250	0.210185932440378	0.905169911190751	1	4	3	3	4	4	5	5	5	6	5	6	6	6	7	6	6	6	7	7	8	8	5	7	7	7	7	9	8	8	8	8	8	8	9	10	10	11	10	11	11	11	12	13	13	14	14	12	16	15	13	17	18	21	19	0	1	1	1	3	3	3	3	5	23	3	3	5	5	6	6	6	6	6	7	7	7	3	17	6	9	12	13	14	15	17	17	14	25	29	20	21	28	31	34	35	39	42	39	42	43	39	39	47	45	0	50	50	53	53	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1
41500	-400.116805098594398	-398.525902951780722	-1.590902146813654	0.000272378258141	0.000066471374117	0.244040675532328	0.727933749426727	1	2	2	3	3	3	5	5	5	4	5	7	6	5	6	7	6	6	5	7	8	7	7	7	8	8	7	7	7	7	8	9	8	9	8	11	11	11	9	10	11	11	13	14	13	12	14	14	16	15	15	17	17	20	17	0	1	1	2	3	3	6	3	5	3	5	11	5	5	6	6	11	6	6	7	24	13	10	7	13	9	3	7	14	15	24	24	14	24	29	20	21	28	16	25	24	17	39	43	39	39	25	31	48	43	0	48	50	52	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	2	1	4	3	1	2	1	2	1	1	1
42000	-382.042030334853564	-380.282344670219516	-1.759685664634045	0.000302135578234	0.000056370455497	0.186573378172830	0.594938537776252	1	3	4	4	3	2	6	6	5	6	5	7	5	8	7	6	7	4	6	7	8	8	7	6	6	8	8	9	5	9	8	8	10	9	8	11	10	11	7	10	9	11	13	13	11	12	14	12	16	14	14	16	18	21	19	0	1	6	2	6	1	3	3	5	3	3	9	5	29	19	3	24	6	18	7	7	7	10	6	6	9	3	9	5	25	17	24	11	27	29	20	27	28	25	26	9	17	48	32	17	39	39	17	24	39	0	45	48	44	52	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	3	1	1	2	1	1	1	1	2	2	1	3	2	4	5	2	5	4	1	2	3	3	1
42500	-372.162458463239489	-370.286944202743712	-1.875514260495771	0.000305755033473	0.000049011957726	0.160298122222714	0.638367751966546	0	3	3	4	2	4	5	4	4	6	4	7	7	7	7	7	7	7	5	6	9	7	8	6	6	6	8	8	8	8	9	8	9	8	9	10	9	11	9	10	10	11	13	13	12	14	14	15	16	15	14	15	17	21	18	0	1	5	2	1	5	3	3	5	3	5	3	5	2	19	3	9	2	3	7	24	7	12	6	6	9	3	10	12	15	17	13	14	25	14	20	22	12	17	34	14	39	39	39	39	44	42	16	31	43	0	47	52	45	53	1	2	1	1	1	1	1	1	1	2	1	2	3	2	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	2	1	2	1	2	1	1	2	3	3	1	1	1	2	5	1
43000	-370.853594900282417	-369.333499432501014	-1.520095467781405	0.000299947534712	0.000084405315548	0.281400264313618	0.619764029848760	0	2	3	4	3	5	5	5	5	7	5	7	5	7	6	6	7	7	7	7	9	7	8	6	6	7	8	8	9	8	8	9	9	7	8	10	10	12	9	10	10	10	12	14	12	12	14	15	17	16	13	15	18	20	19	0	1	2	2	1	3	3	5	3	9	3	6	5	11	6	13	6	5	5	7	16	7	10	9	6	6	9	13	19	18	19	17	18	13	9	20	21	28	24	28	14	27	31	17	6	39	42	31	47	52	0	42	50	50	44	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	2	5	2	1	2	3	1	1	1	2	1	1	2
43500	-314.982910040706940	-313.434960550876156	-1.547949489830780	0.000215247142290	0.000057088499656	0.265223031760160	0.843351255148223	1	2	3	3	4	5	5	6	5	6	6	7	6	7	7	6	6	7	7	8	8	8	7	7	7	7	7	8	8	8	8	7	10	8	9	10	10	10	9	10	10	11	11	13	13	14	15	16	16	15	14	17	19	21	17	0	1	1	2	3	3	3	3	5	3	5	3	5	5	6	6	6	6	6	7	7	7	10	17	6	9	3	13	3	15	17	17	14	17	14	20	21	28	31	34	29	39	39	42	42	43	39	44	50	44	0	47	50	52	50	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	3	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	2	1
44000	-328.706476038512392	-327.247508731605706	-1.458967306906708	0.000208305832137	0.000068219271101	0.327495732600835	0.787556539499825	0	2	4	2	3	5	5	5	5	6	5	7	5	7	8	7	7	7	7	7	8	7	8	8	7	8	7	7	7	6	8	9	9	9	8	10	9	11	9	10	10	11	13	13	12	12	15	14	16	15	14	16	18	22	18	0	1	5	1	1	3	3	3	5	3	3	11	5	5	30	13	13	6	13	7	7	7	10	28	13	9	3	13	13	3	17	24	28	25	29	20	22	28	31	28	35	39	45	42	39	42	44	42	44	48	0	44	48	55	52	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1
44500	-340.592782256420037	-338.968990925305548	-1.623791331114484	0.000231718832766	0.000053331211046	0.230154840716636	0.820749462941532	0	2	4	4	3	5	5	5	5	5	5	8	5	7	8	7	7	6	6	7	9	7	8	7	7	8	7	8	9	9	8	8	9	9	8	11	10	11	10	10	10	11	11	13	11	13	14	14	17	15	14	16	19	22	18	0	1	5	2	1	3	3	3	5	3	3	17	5	5	17	6	6	6	6	7	22	7	10	6	6	9	3	5	14	15	27	6	14	26	13	20	22	28	28	34	29	17	39	39	31	45	39	42	48	39	0	47	52	55	45	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	4
45000	-337.440344964789972	-335.851327534794336	-1.589017429995650	0.000346825499685	0.000084934604231	0.244891463598868	0.834193984328689	0	2	4	3	2	4	5	6	4	6	6	5	6	7	7	7	7	6	4	8	8	7	8	7	7	7	8	9	8	8	9	9	8	8	9	11	9	11	8	9	10	9	12	13	11	13	14	13	15	15	14	15	17	20	18	0	1	5	2	1	5	9	9	5	3	3	3	19	6	9	12	12	6	5	7	22	7	10	19	6	9	24	24	14	16	17	24	3	25	29	20	21	28	18	26	29	39	42	17	31	32	45	45	48	46	0	47	50	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1
45500	-307.415061403084167	-305.676916812079753	-1.738144591004395	0.000212786025158	0.000040932429400	0.192364274718625	0.852773252443311	0	2	3	3	4	4	5	4	6	5	5	8	6	7	7	6	6	6	6	7	8	8	7	5	6	7	6	8	9	8	8	8	6	7	8	9	10	10	9	10	10	11	12	14	11	14	13	15	17	16	15	17	19	20	18	0	1	1	2	3	3	3	3	5	3	3	27	5	33	25	6	24	6	6	7	7	7	10	6	6	9	3	13	35	15	17	17	5	25	33	20	21	28	31	34	35	39	39	43	39	42	39	47	44	47	0	47	55	50	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	1
46000	-378.075629992525649	-376.416708369314165	-1.658921623211465	0.000287558820039	0.000062412745658	0.217043405760236	0.719250713323395	0	3	3	4	3	3	5	5	5	7	6	8	6	5	7	7	7	6	6	8	9	7	8	8	8	6	7	8	7	9	9	8	9	8	9	10	9	12	10	10	10	11	12	13	11	13	13	16	14	14	14	16	18	21	17	0	1	1	2	1	1	5	5	3	13	3	3	3	6	19	11	18	6	3	7	13	3	10	11	15	5	3	26	14	25	17	19	15	11	29	20	20	28	5	18	5	17	42	12	24	42	45	43	44	44	0	50	52	48	52	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	3	2	3	2	1	3	2	1	1	2	1	1	1	1	2	1	1
46500	-370.518575633419744	-368.847789284879525	-1.670786348540242	0.000259324735358	0.000055224279643	0.212954154051550	0.715671945236205	0	2	4	4	2	3	6	6	5	5	6	7	4	7	5	6	5	6	6	7	8	8	7	8	7	7	8	8	7	8	8	8	10	8	8	10	10	10	9	10	10	11	13	12	12	13	13	13	16	13	14	16	18	21	18	0	1	6	2	1	5	15	3	13	3	15	3	5	18	6	15	6	17	13	7	7	7	10	15	18	9	18	19	15	15	12	19	14	15	19	20	22	28	17	19	35	27	44	32	40	31	44	44	45	31	0	45	49	55	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	3	1	2	2	1	2
