step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
14000	-561.511284719685250	-568.366772670644650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380784011995242	-1	1	2	1	4	5	4	5	6	7	7	7	9	8	9	10	9	10	12	10	11	10	13	12	12	12	13	12	13	11	13	12	13	14	13	12	14	16	14	13	15	14	14	17	14	17	16	17	16	17	19	19	19	18	20	20	22	20	23	21	20	22	24	22	24	23	24	24	22	24	24	24	24	25	23	26	26	28	28	29	27	29	30	30	34	33	34	33	34	35	36	35	38	38	41	44	48	0	1	1	1	1	7	2	2	2	4	6	9	10	10	0	15	10	7	21	10	1	2	15	16	15	20	7	4	14	9	10	30	14	17	32	16	26	26	31	30	32	26	12	38	0	26	33	21	30	20	42	42	38	50	25	50	45	39	52	41	52	5	51	39	57	40	59	58	53	66	40	69	40	64	44	67	55	76	72	61	9	59	49	79	71	70	76	47	68	59	85	82	92	87	87	92	96	1	1	1	1	3	1	2	2	2	3	1	1	1	1	1	1	1	2	1	2	4	4	2	1	1	1	4	5	3	3	2	1	3	4	1	1	1	4	1	1	2	2	3	1	1	4	1	3	3	3	3	3	1	1	3	2	3	3	2	4	1	8	5	5	1	5	1	2	2	1	6	1	5	3	3	1	3	1	2	4	6	3	5	1	5	5	4	7	4	4	1	3	1	3	4	4	2
14500	-592.559434895786808	-599.414922846746208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.392104139447863	-1	2	3	2	3	6	5	5	8	7	6	8	9	8	9	11	10	10	10	12	11	11	12	12	10	13	14	12	13	11	14	14	13	13	14	12	13	14	14	13	14	14	14	16	13	14	15	17	16	16	19	16	19	18	21	18	21	21	22	23	20	22	24	22	23	22	24	24	23	25	24	24	22	25	24	28	26	26	27	28	27	30	27	31	35	34	35	34	35	34	35	36	38	38	37	43	49	0	1	2	1	2	5	5	4	11	8	7	1	10	1	0	18	5	12	6	11	14	12	21	30	14	15	19	14	6	19	16	17	14	21	20	14	18	12	16	13	14	16	24	34	0	12	14	29	21	47	49	38	25	3	56	31	29	50	57	66	50	45	32	54	32	17	69	55	61	56	62	58	34	35	59	48	75	54	75	14	62	78	73	80	84	52	54	81	76	71	86	80	92	54	91	89	96	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	3	1	3	3	2	2	1	1	1	3	1	2	3	1	2	1	2	1	1	2	2	2	2	2	3	2	1	1	1	2	3	1	2	1	2	1	4	9	1	2	4	2	1	1	2	4	3	1	4	5	1	1	1	4	1	1	5	6	1	6	1	4	2	14	5	2	2	2	2	9	11	4	4	5	1	4	1	11	1	5	2
15000	-476.833200275983188	-483.688688226942588	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455789704458945	-1	1	2	2	4	5	3	6	7	8	8	8	9	7	9	10	9	10	11	10	11	11	13	13	12	13	10	14	12	12	14	13	13	13	13	12	13	16	14	12	15	14	13	16	14	17	16	17	16	18	18	17	19	18	22	19	20	20	22	22	21	22	25	22	22	23	23	25	23	24	23	25	25	25	24	27	27	27	27	29	27	30	29	30	34	33	33	35	34	34	35	36	36	38	40	43	48	0	1	2	1	4	1	2	6	6	8	3	6	7	6	0	12	9	17	10	14	16	6	36	22	15	10	1	25	13	19	40	25	30	11	21	16	11	13	29	9	40	40	10	26	0	25	35	44	18	49	25	26	16	49	51	26	48	39	54	53	47	57	54	26	44	56	59	67	56	20	31	67	71	71	65	75	75	68	47	34	71	78	78	71	77	66	70	85	84	64	87	72	88	91	94	95	96	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	3	1	1	2	4	6	1	2	1	1	1	1	3	1	1	2	3	1	3	2	1	3	2	1	3	2	1	2	1	3	2	4	1	2	2	1	2	3	1	2	2	4	6	3	1	1	1	3	8	5	1	1	1	1	1	2	1	4	9	2	2	1	5	4	3	6	1	2	5	1	8	1	1	1	2	2
15500	-574.530254725569876	-581.385742676529276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.370105721095337	-1	1	3	3	4	6	5	6	7	7	7	8	9	9	8	10	9	11	10	11	10	11	11	12	12	11	13	11	13	13	14	13	13	14	13	13	11	16	14	13	14	14	13	17	14	16	15	16	15	17	20	18	17	18	21	18	22	19	21	22	21	23	23	23	22	21	23	24	23	24	24	24	24	24	24	27	26	28	26	28	27	30	29	30	34	34	35	34	35	34	36	33	37	37	39	43	47	0	1	2	2	3	5	1	3	7	2	6	11	9	9	0	8	9	17	15	17	9	13	21	13	13	15	23	11	9	37	13	37	26	22	18	8	7	31	28	28	33	14	22	13	0	7	17	14	23	25	28	25	28	34	33	53	48	39	34	47	27	52	51	49	66	56	47	51	38	55	48	65	65	66	56	65	67	79	68	53	31	67	79	8	84	82	49	84	9	66	85	69	51	87	89	95	96	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	1	2	3	1	1	2	1	3	1	4	1	6	5	4	1	3	3	3	2	2	4	1	3	3	2	2	5	3	1	5	1	2	3	2	4	1	6	1	2	2	3	2	2	1	1	4	7	4	1	11	2	1	14	2	14	5	2	4	7	1	2	1	2
16000	-611.008958307350326	-617.864446258309727	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465951700197611	0	1	3	2	4	6	4	4	7	8	5	5	9	9	7	11	9	8	11	12	12	11	13	12	12	13	13	13	14	12	13	13	13	13	13	11	13	15	15	13	15	14	14	15	14	16	16	16	16	17	20	18	19	19	20	19	22	21	22	22	21	22	21	23	24	22	22	25	23	24	22	24	25	23	25	28	25	26	27	27	26	29	30	30	35	35	34	34	36	36	34	35	37	39	41	44	48	0	1	2	1	4	7	4	3	8	1	7	1	18	15	0	15	15	11	7	13	8	18	19	13	14	17	10	36	17	16	22	36	10	10	20	7	10	24	21	22	27	17	35	29	0	20	10	44	21	23	20	39	22	30	54	38	55	48	61	39	35	21	13	23	56	23	38	66	10	66	41	28	55	60	66	79	23	63	73	14	29	51	69	71	91	88	71	75	81	91	67	69	86	90	94	93	96	1	1	1	1	1	2	1	1	1	4	1	2	1	1	1	2	1	2	3	2	4	1	1	1	1	2	2	1	2	1	2	1	2	2	1	3	2	1	1	1	2	2	1	1	1	2	3	1	1	2	3	1	2	3	1	3	1	2	1	3	4	5	3	7	4	2	3	2	7	1	3	7	2	1	2	1	5	1	1	6	3	3	3	3	1	1	7	5	5	2	5	6	1	1	1	2	2
16500	-522.385143653068440	-529.240631604027840	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404220686089341	-1	2	2	2	5	5	4	5	8	7	6	7	9	8	8	10	10	10	11	12	11	12	13	13	8	13	14	13	14	11	13	14	13	14	13	12	14	15	14	11	15	14	14	16	15	16	16	16	16	16	17	17	19	18	20	19	21	21	20	22	21	22	23	22	23	24	22	25	24	25	24	23	24	24	25	26	26	28	27	29	27	29	30	29	34	32	32	34	35	36	35	36	36	38	40	44	46	0	1	1	1	3	3	3	3	6	8	8	1	12	10	0	13	15	6	14	19	14	15	16	12	5	22	31	4	21	15	9	31	18	33	19	5	1	36	36	25	31	31	13	32	0	41	24	28	37	34	15	12	44	40	40	50	24	47	20	58	29	38	34	24	58	50	58	60	57	53	50	61	64	56	73	66	73	77	73	77	71	28	57	81	87	80	64	70	73	86	74	50	91	91	85	95	96	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	2	2	2	4	1	1	1	5	2	2	2	1	1	1	1	4	10	1	1	1	1	1	2	1	1	1	2	2	1	1	4	5	2	3	3	3	3	2	4	1	3	3	6	6	1	6	1	2	2	2	6	1	1	3	1	1	1	2	1	1	1	6	4	1	1	1	3	6	6	2	6	8	1	1	3	1	1
17000	-498.757853835759079	-505.613341786718479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417880032328568	-1	1	2	3	4	5	4	6	7	7	6	6	10	8	9	9	10	11	11	11	10	11	12	12	8	13	13	12	11	13	14	12	14	14	14	13	14	16	14	14	16	15	15	15	13	17	17	17	16	17	19	18	18	19	20	19	21	19	22	22	22	21	25	23	23	23	23	24	23	24	25	24	24	25	23	27	25	27	28	30	27	29	29	30	35	35	33	34	35	33	35	35	37	38	41	43	49	0	1	1	1	3	1	3	4	5	4	3	7	4	11	0	8	11	16	6	9	7	8	22	16	5	9	1	18	3	29	28	15	7	29	29	12	25	39	45	10	17	30	33	30	0	1	20	38	29	42	10	25	49	42	24	47	52	49	58	24	53	54	53	58	21	55	50	50	59	64	16	49	62	55	46	72	61	68	81	68	77	81	78	74	87	88	55	82	35	80	48	63	85	91	88	95	95	1	1	1	2	1	2	1	2	1	3	1	1	3	1	1	2	2	2	2	2	2	3	1	2	2	3	6	1	4	1	1	2	4	1	1	4	2	1	1	3	3	1	1	1	1	10	2	1	1	1	6	6	2	2	3	1	1	1	3	5	2	1	6	2	6	2	3	4	1	1	8	3	2	3	3	1	1	1	1	4	1	2	1	3	1	1	6	3	7	1	10	5	1	1	3	1	5
17500	-582.841989142379362	-589.697477093338762	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404388636636151	0	2	3	3	5	5	4	6	6	7	8	8	10	7	6	10	9	10	9	10	12	12	10	11	10	13	12	14	14	12	13	14	12	13	12	11	13	16	14	13	15	14	14	16	15	17	16	17	17	15	19	18	19	19	21	19	19	20	22	22	21	21	25	23	24	21	23	24	22	24	24	23	23	24	24	26	26	27	28	26	27	29	30	30	32	33	34	33	35	35	36	36	38	37	39	44	47	0	1	1	1	2	4	2	5	2	5	5	15	9	8	0	14	10	10	5	15	13	8	17	10	3	33	1	31	27	8	36	6	9	24	13	3	11	27	21	2	30	30	34	31	0	3	13	24	45	30	31	32	14	15	40	3	35	38	55	55	50	32	29	28	40	53	39	53	49	47	23	55	57	69	66	63	62	69	75	30	55	81	44	72	60	78	23	79	84	88	87	71	92	89	87	95	89	1	1	2	2	2	1	1	1	2	1	2	1	2	1	1	2	1	2	3	2	1	3	1	2	5	1	6	1	2	4	1	5	3	1	2	3	3	2	1	3	1	1	1	2	1	3	2	3	1	3	2	2	6	5	4	10	3	2	1	1	3	3	10	4	5	2	5	3	3	4	9	1	3	1	1	1	2	2	2	4	3	1	8	3	5	3	8	2	2	1	1	6	1	1	2	3	5
18000	-581.543648114846633	-588.399136065806033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337565129126716	0	1	3	3	4	5	5	6	7	7	7	5	10	7	9	11	9	10	11	11	11	11	11	12	10	12	14	13	12	13	12	13	14	11	13	12	11	15	14	13	14	12	13	16	15	16	16	17	16	17	20	17	19	19	21	19	21	19	22	21	22	22	24	22	23	24	23	24	24	22	24	24	25	24	23	26	26	27	27	29	28	29	28	31	33	34	33	33	35	33	36	35	36	39	39	44	48	0	1	2	1	1	5	3	4	8	8	2	4	15	5	0	17	6	11	10	18	1	10	25	9	10	2	24	9	21	34	17	26	34	1	16	1	6	37	35	23	16	25	22	38	0	17	14	12	7	41	42	36	43	52	56	3	25	16	33	48	57	53	49	31	32	24	57	15	53	58	56	33	55	45	62	55	72	76	64	70	62	73	72	79	1	84	56	75	85	82	53	66	86	69	78	88	89	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	4	2	1	4	2	6	1	3	1	1	1	1	1	5	1	4	2	3	1	2	1	1	1	1	1	4	3	5	8	2	4	3	3	1	1	7	5	4	3	3	1	3	4	3	5	7	1	7	1	1	3	6	2	3	1	2	1	1	2	3	4	2	1	2	15	2	7	4	1	1	9	7	1	8	5	5	6
18500	-602.829513966615650	-609.685001917575050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.293323636450459	0	1	2	2	2	4	5	5	7	8	7	8	10	9	8	8	9	10	12	9	9	11	13	13	12	12	12	14	12	11	12	13	13	13	13	13	14	15	15	13	16	15	14	16	12	16	16	18	15	17	19	18	18	16	21	19	21	21	22	23	22	21	24	23	24	24	23	25	23	23	24	24	24	24	25	28	27	27	28	30	27	30	30	29	34	34	32	34	35	36	35	35	37	38	39	45	48	0	1	1	1	2	5	2	2	3	5	7	8	21	11	0	3	15	12	17	5	10	8	15	29	15	11	8	7	11	6	18	15	29	10	45	11	12	13	34	7	49	12	20	33	0	1	16	42	25	49	29	41	44	27	53	44	56	54	19	19	30	53	67	56	46	22	40	64	43	51	64	60	53	55	14	74	70	60	72	70	19	59	81	71	52	62	1	78	83	74	68	40	85	81	73	85	85	1	1	1	1	1	1	2	2	2	3	1	2	1	1	1	2	1	2	2	3	1	4	2	1	3	2	4	5	3	3	1	2	1	3	1	3	3	3	1	3	1	4	3	2	1	6	4	1	2	1	5	1	1	2	1	2	1	3	6	5	5	1	1	2	4	10	5	1	5	2	1	1	2	2	9	1	2	3	2	6	5	5	1	3	6	7	13	3	2	7	4	11	2	4	6	5	7
19000	-577.003944712168050	-583.859432663127450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.328443313873105	0	2	3	2	3	5	4	5	7	7	7	6	10	9	9	10	9	9	12	9	11	11	11	13	11	13	13	13	12	12	11	14	12	13	12	13	13	15	15	12	15	14	13	16	14	16	17	18	16	17	19	17	19	17	22	20	22	19	20	22	21	22	23	23	23	22	23	23	23	25	24	23	22	24	25	26	25	26	28	30	28	30	29	31	34	34	34	33	36	35	36	35	38	38	41	44	49	0	1	2	1	1	5	2	5	4	2	8	1	9	5	0	10	12	11	17	6	16	12	9	22	18	25	18	8	8	8	13	15	6	16	18	13	6	22	32	22	17	34	35	33	0	25	30	39	31	39	41	38	27	49	58	16	51	54	52	53	13	47	6	61	54	13	51	29	62	51	1	45	46	73	66	66	54	56	76	66	34	75	63	64	37	38	65	84	82	61	86	22	86	91	78	95	83	1	1	1	2	2	2	1	1	3	2	1	2	2	3	1	1	2	1	1	2	1	3	3	1	2	1	2	3	3	3	1	4	4	1	2	2	5	1	1	1	3	1	1	2	1	1	2	2	4	1	2	1	3	1	2	5	1	2	1	2	7	2	7	1	3	4	2	5	1	3	14	4	4	1	2	2	3	3	1	4	10	3	3	5	9	9	7	1	4	7	1	13	2	1	7	2	10
19500	-613.604198577605871	-620.459686528565271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.349195475713690	0	2	3	2	4	6	5	5	7	7	5	5	9	6	9	10	8	10	10	11	11	11	12	12	11	12	14	14	13	12	13	14	13	12	13	12	14	15	11	13	15	12	15	17	14	17	16	18	17	17	19	16	19	17	21	19	20	20	22	22	22	21	25	22	24	23	23	25	24	22	25	24	24	24	23	27	24	28	27	27	26	29	27	30	34	33	35	35	36	36	35	36	36	38	41	45	48	0	1	2	1	4	8	2	2	6	6	2	1	4	5	0	13	6	3	17	15	14	7	6	18	1	22	39	36	21	18	3	20	13	39	30	12	18	39	17	16	17	19	8	52	0	32	14	41	21	43	46	43	54	36	53	21	50	48	22	57	45	42	23	14	59	1	54	35	41	53	60	47	17	38	62	68	61	47	77	65	53	38	41	81	70	36	63	73	32	65	79	41	86	90	92	94	89	1	2	1	1	2	1	1	1	1	1	2	2	3	1	1	1	2	4	2	1	4	3	3	2	5	1	2	1	1	1	3	3	1	1	1	4	3	1	1	1	4	1	5	1	1	1	6	1	3	1	1	1	1	3	1	4	1	1	4	1	4	4	5	8	1	9	2	6	4	2	2	5	7	5	1	1	2	5	2	2	2	8	7	2	7	9	4	6	10	6	4	16	1	1	3	3	7
20000	-656.750461342448489	-663.605949293407889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.312296186271529	-1	1	3	2	4	4	4	5	6	7	7	8	9	8	8	10	9	10	12	12	10	9	13	11	9	13	14	11	12	11	14	12	14	13	14	12	14	15	15	12	13	14	13	16	13	16	17	16	16	16	18	18	19	19	21	19	20	20	22	23	21	22	23	21	23	23	23	24	23	24	21	24	24	24	24	27	25	26	28	28	27	29	29	31	35	34	35	33	35	35	33	35	36	38	39	41	49	0	1	1	1	4	4	3	7	5	9	4	3	12	10	0	3	12	6	17	5	14	5	28	22	9	28	21	16	11	15	19	25	3	6	25	28	14	43	34	28	7	30	11	31	0	24	40	43	3	32	47	48	44	50	44	23	31	45	56	17	53	50	34	23	10	57	50	52	59	52	22	55	58	17	28	26	20	67	53	17	10	45	64	83	82	80	77	75	49	83	67	1	31	73	92	94	88	1	1	2	1	1	1	1	1	1	1	2	4	1	1	1	3	1	3	1	3	1	2	1	1	1	1	2	1	2	1	1	2	5	5	2	1	3	1	1	1	4	1	4	1	1	4	3	2	6	2	1	1	2	2	3	2	4	3	2	6	1	2	5	4	8	2	4	2	1	3	7	2	1	7	7	7	6	2	5	10	9	7	2	1	2	3	6	5	10	3	4	20	10	9	3	2	8
20500	-603.549967736353210	-610.405455687312610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390303728757821	-1	1	3	2	4	6	4	5	7	6	8	7	9	8	8	9	10	10	11	12	11	12	12	13	12	12	11	13	13	12	13	14	11	14	13	11	12	15	13	13	15	14	15	17	15	16	17	17	17	17	17	19	19	18	22	17	21	20	22	23	21	22	24	21	21	22	23	24	23	23	24	23	24	24	25	28	26	27	27	29	28	29	29	29	33	34	35	34	36	36	36	36	38	39	40	44	48	0	1	2	1	1	7	3	3	6	1	3	1	1	10	0	10	12	12	3	21	7	21	16	27	5	27	5	19	13	15	36	36	16	16	9	11	18	22	25	9	37	39	31	22	0	25	11	45	20	45	32	29	49	48	52	26	39	40	49	58	44	24	57	56	44	51	46	35	52	53	28	57	72	66	51	44	51	73	73	44	47	54	61	69	77	42	56	85	65	87	77	22	92	77	68	89	85	1	1	2	1	3	1	1	1	1	3	3	3	4	1	1	2	2	1	5	1	5	1	1	2	4	1	4	1	2	2	1	1	1	2	4	2	1	1	1	2	2	1	1	2	1	2	4	1	3	1	1	4	1	1	1	2	3	3	3	2	2	6	1	2	2	4	5	4	3	2	8	2	1	1	4	6	5	1	2	6	4	7	3	3	4	9	6	1	7	1	4	16	1	8	9	4	6
21000	-619.693454292636602	-626.548942243596002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393414579554119	-2	0	2	3	5	6	5	6	8	7	7	8	9	8	7	10	8	10	12	11	11	11	13	13	12	12	14	12	13	13	14	13	13	14	14	13	13	15	12	13	15	14	13	16	14	15	16	18	17	18	17	18	20	19	21	17	20	21	22	21	21	23	24	23	23	22	23	23	22	24	24	25	24	25	25	27	26	28	28	27	27	30	29	30	34	33	34	33	34	36	35	35	37	35	41	42	48	0	1	2	1	3	5	3	4	10	7	4	6	4	8	0	17	8	8	21	18	17	12	25	17	14	14	19	9	17	5	39	12	17	3	14	12	14	34	18	16	32	39	14	26	0	8	38	14	27	49	14	21	31	49	52	28	49	16	50	48	28	46	16	51	61	10	66	15	27	60	69	69	44	64	42	60	16	56	34	29	72	69	33	71	84	74	74	19	82	91	88	83	88	74	86	93	89	1	1	1	2	2	1	1	2	1	1	2	2	3	1	1	1	1	1	1	1	1	2	1	1	2	3	1	2	2	3	1	3	2	6	3	3	2	1	1	1	1	1	2	2	1	4	1	6	2	1	4	3	3	1	1	1	1	6	2	1	3	4	6	3	1	4	1	8	4	1	1	1	3	1	6	2	8	4	7	9	1	6	8	4	3	6	4	9	2	1	1	3	2	3	5	2	6
21500	-537.565860622550758	-544.421348573510159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.356082531665497	-2	1	3	3	5	5	3	4	6	7	8	7	8	7	7	10	10	11	11	11	10	12	12	13	11	12	13	13	14	12	13	13	13	12	11	11	11	15	13	12	16	14	14	16	14	16	15	16	17	17	19	18	19	18	22	19	21	19	20	23	22	22	23	23	24	20	24	25	24	24	25	23	23	24	24	27	27	25	27	27	26	30	29	30	33	34	33	34	35	36	35	35	37	38	41	45	49	0	1	2	1	7	7	1	4	8	5	7	1	12	3	0	11	11	11	9	13	11	17	35	35	1	6	6	19	11	16	22	19	7	1	13	12	8	25	17	7	42	21	23	35	0	1	1	3	26	44	44	29	42	48	48	41	43	30	47	61	58	54	32	22	45	10	36	67	62	29	65	16	61	60	38	61	71	43	72	40	73	64	55	71	79	60	63	57	81	92	87	82	17	90	76	91	93	1	2	1	2	1	1	4	1	1	2	2	3	1	2	1	1	1	2	2	1	2	1	1	1	5	4	4	1	3	1	1	1	5	9	1	3	2	2	2	4	1	2	1	2	1	8	7	6	2	1	2	2	2	1	3	2	3	4	2	1	1	2	6	5	4	7	6	1	1	4	1	7	1	1	4	3	1	3	2	4	2	3	4	2	4	4	5	7	4	1	1	2	14	1	6	4	6
22000	-468.247048869790433	-475.102536820749833	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433621338134820	-1	1	3	1	5	6	5	5	7	7	8	8	9	9	9	10	9	10	10	11	12	12	12	12	11	12	14	13	12	13	13	13	10	12	13	12	13	15	13	14	16	14	14	16	13	17	16	17	16	17	19	17	19	18	20	20	21	20	22	21	22	20	23	22	23	23	21	24	22	22	25	24	25	25	23	27	26	26	27	28	27	28	30	30	35	34	34	32	34	36	35	32	37	39	40	44	48	0	1	2	1	1	4	3	3	5	5	8	5	1	5	0	15	9	8	6	7	11	18	8	25	17	7	17	15	2	13	26	33	9	9	16	10	14	37	25	29	12	11	37	36	0	1	22	47	45	34	20	29	35	23	30	31	33	49	58	54	62	47	57	42	49	54	51	70	23	58	75	69	72	66	57	46	64	40	73	72	9	75	72	1	86	61	88	77	92	89	88	84	47	92	74	94	96	1	1	1	1	3	3	1	1	1	1	2	1	5	2	1	1	1	3	2	3	1	1	4	1	2	3	2	2	6	2	1	1	2	2	2	3	2	1	1	1	3	3	1	2	1	9	2	1	2	3	4	4	2	3	4	4	5	2	1	1	1	1	1	5	3	2	1	1	4	1	1	1	1	1	1	5	2	6	2	1	8	2	2	15	1	6	1	4	1	1	1	1	11	4	9	3	2
22500	-509.800300438439876	-516.655788389399277	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482758531684045	0	1	3	2	3	5	4	5	8	6	7	8	10	8	7	10	7	9	11	11	10	12	11	10	11	12	13	14	14	13	13	14	13	11	14	10	13	15	14	13	15	14	15	16	13	15	17	18	17	17	19	16	18	18	21	20	21	20	22	22	21	23	22	20	23	23	24	24	24	24	23	23	24	24	25	26	26	26	26	30	27	28	30	31	32	34	32	34	34	36	34	36	36	37	39	44	48	0	1	1	1	4	3	3	4	5	7	5	15	12	2	0	2	6	10	13	13	1	16	12	9	10	36	11	18	8	13	11	40	14	10	16	12	19	22	21	16	22	19	32	31	0	17	31	40	26	32	38	35	32	49	42	34	43	45	50	39	64	57	39	21	48	35	66	57	58	71	55	58	58	49	73	61	72	49	67	62	71	62	74	11	80	85	81	72	76	77	87	76	82	91	91	95	95	1	1	2	2	1	1	1	2	3	1	2	1	1	3	1	5	1	2	1	1	4	1	1	1	3	1	2	2	5	2	3	1	2	3	2	1	1	1	1	1	1	2	1	1	1	4	3	2	2	1	2	1	2	1	2	6	2	3	2	3	1	1	4	4	2	4	1	2	2	1	1	1	1	3	1	2	1	4	1	3	3	3	3	10	1	1	2	5	4	4	1	6	4	1	3	2	4
