step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14
45500	-70.783562250704023	-69.339889186126726	-1.443673064577293	0.000099968472806	0.000034245468604	0.342562686444248	0.973282879576732	1	0	5	4	2	4	2	4	6	7	7	6	8	13	2	0	4	1	1	1	2	5	4	9	8	4	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
46000	-83.013516126321946	-81.174974580062738	-1.838541546259207	0.000112541050697	0.000018896918885	0.167911342287474	0.790669284230974	2	1	5	3	2	4	4	7	6	5	5	6	6	11	2	0	4	2	2	4	1	11	1	7	5	1	4	10	1	1	1	1	1	1	1	1	1	1	2	1	2	2
46500	-66.910455521065487	-64.813877667033125	-2.096577854032365	0.000163045349646	0.000020393480036	0.125078575258932	0.852547802779728	2	1	4	4	3	3	3	7	6	6	7	8	9	13	2	0	1	1	2	2	2	5	4	4	5	9	9	8	1	1	1	1	1	1	1	2	1	1	2	1	1	3
47000	-88.640728407561696	-86.497567749682787	-2.143160657878906	0.000127495446833	0.000015210750559	0.119304264875151	0.595941788438830	1	0	4	1	3	3	2	5	4	7	5	8	7	12	2	0	4	2	1	4	2	5	4	11	2	3	4	3	1	1	2	1	1	1	1	2	1	1	3	2	3	3
47500	-76.616944410211431	-74.006404474463523	-2.610539935747913	0.000115945623059	0.000009156177190	0.078969580295080	0.503310277083720	1	0	4	3	3	3	3	7	6	6	6	8	8	13	2	0	4	1	2	1	2	10	1	4	5	10	10	10	1	1	1	1	2	1	1	1	3	3	2	1	1	3
48000	-82.163299681925267	-80.309062592890385	-1.854237089034884	0.000073426051254	0.000012086025928	0.164601333198048	0.852022247970085	2	0	2	3	1	4	2	6	5	6	7	7	8	12	2	0	2	7	2	1	2	1	1	4	5	9	9	13	1	1	1	1	1	1	1	1	2	1	3	1	1	2
48500	-68.568419024458123	-66.894952341160291	-1.673466683297834	0.000109848186431	0.000023293508671	0.212051827415393	0.832751601565651	2	1	3	4	2	4	4	7	4	7	5	6	9	13	2	0	1	1	2	1	1	11	1	9	5	9	10	13	1	1	1	1	1	1	1	1	1	2	1	1	1	2
49000	-80.396616208770538	-78.359763414528359	-2.036852794242175	0.000116182853774	0.000015474582308	0.133191618259738	0.562775769047863	1	0	4	3	1	3	4	7	6	4	7	7	8	10	2	0	4	1	2	1	1	2	1	1	9	4	9	13	1	1	1	2	1	1	1	3	2	1	1	2	1	1
49500	-59.444389933801496	-57.857781400592280	-1.586608533209218	0.000093037017658	0.000022886023142	0.245988357300982	0.917606388522740	2	1	5	3	3	3	3	7	5	6	5	7	9	11	2	0	1	2	2	1	2	11	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	2	1
50000	-72.337228232609519	-69.951503019798011	-2.385725212811508	0.000120709392062	0.000011487409516	0.095165830262363	0.671276941460282	2	0	3	4	3	4	2	6	4	6	7	8	8	12	2	0	1	1	2	1	2	5	1	9	8	4	8	13	1	1	1	1	1	1	1	2	1	1	1	2	1	2
50500	-72.089902382530425	-68.903803881293470	-3.186098501236949	0.000194690826941	0.000010181953065	0.052298062652988	0.957819498324795	1	0	5	2	3	3	4	7	4	6	6	5	8	10	2	0	1	2	4	4	4	11	2	9	5	9	10	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-83.167812680048030	-81.599329427330119	-1.568483252717912	0.000108739826073	0.000027685496168	0.254603094083300	0.831524967679876	1	0	4	2	2	4	2	8	6	7	6	8	9	11	2	0	4	2	1	4	1	11	6	11	7	11	7	13	1	1	1	1	1	1	1	1	1	1	1	1	2	1
51500	-68.043580239934457	-66.448641030305424	-1.594939209629037	0.000132312202846	0.000032051276699	0.242239763296268	0.872480652848136	1	0	3	3	2	3	4	8	5	7	6	7	8	11	2	0	1	1	1	2	2	11	3	9	9	9	7	13	1	1	1	1	1	1	2	1	1	1	1	1	2	1
52000	-75.689529476160502	-74.254719439584861	-1.434810036575635	0.000082208424939	0.000028960847523	0.352285639154669	0.680563476735493	2	-1	4	3	2	3	4	6	5	6	7	6	8	12	2	0	1	2	2	1	4	5	4	9	8	4	9	13	1	1	1	2	1	1	1	2	1	1	1	2	2	3
52500	-71.849198272942814	-70.465840879878783	-1.383357393064037	0.000071378824176	0.000031192794172	0.437003474523177	0.783098083083047	1	0	5	4	2	3	2	7	5	6	6	8	7	12	2	0	4	1	2	1	2	11	2	9	5	13	9	13	1	1	1	1	1	1	1	1	2	1	2	1	1	2
53000	-67.629017591715268	-65.808401015118761	-1.820616576596502	0.000136876356827	0.000023521173575	0.171842487043157	0.700374171898030	2	1	4	4	3	3	4	7	4	7	5	6	8	12	2	0	1	2	2	1	2	11	1	4	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	2	2
53500	-75.810256963717862	-74.385967775010187	-1.424289188707671	0.000164174731562	0.000059926483807	0.365016487230420	0.823753956192649	2	1	5	3	3	4	3	5	6	6	5	8	7	12	2	0	6	2	1	2	1	5	4	1	5	13	9	13	1	1	1	1	1	2	1	1	1	1	1	1	1	2
54000	-65.818866117313419	-64.217674714315450	-1.601191402997971	0.000065555331715	0.000015700948025	0.239506804620762	0.795133575308331	2	1	4	3	3	3	3	7	4	5	5	6	8	11	2	0	1	2	1	2	2	11	1	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	2	2
54500	-75.118410229524102	-73.190723284562551	-1.927686944961557	0.000208920839200	0.000031453424005	0.150551874698399	0.690524264259879	2	1	3	3	3	3	3	4	7	5	6	7	8	10	2	0	2	2	1	2	2	5	10	3	8	10	9	10	1	1	1	1	1	1	1	1	1	1	1	1	1	2
55000	-76.182750962583754	-74.650174633210185	-1.532576329373576	0.000153918765281	0.000042153862891	0.273870848782098	0.758702074452322	1	0	5	2	3	4	3	6	5	7	5	7	8	12	2	0	4	2	4	4	1	1	4	9	5	9	3	9	1	1	2	1	1	1	1	3	1	1	1	1	2	4
55500	-65.527639403573602	-63.566985200032491	-1.960654203541104	0.000129416945488	0.000018754541324	0.144915654233987	0.903153960179602	2	1	3	3	3	4	3	7	5	7	6	7	8	12	2	0	2	1	2	1	1	5	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	2	1	2	2
56000	-69.840763960523731	-67.996397957942619	-1.844366002581117	0.000130899438746	0.000021816886809	0.166669063041890	0.746666494565544	2	1	5	4	3	3	4	7	5	6	5	8	8	12	2	0	1	1	1	1	1	11	1	7	4	9	9	13	1	1	1	1	1	1	1	1	1	1	1	2	2	2
56500	-71.826175079645978	-69.735678617984945	-2.090496461661031	0.000125055307603	0.000015740273167	0.125866494344377	0.751351171011694	1	0	4	3	3	3	4	7	6	7	6	8	5	12	2	0	4	1	1	1	2	5	13	13	5	9	4	13	1	1	1	1	1	1	2	2	1	1	2	1	1	4
57000	-74.213753707369108	-72.491292012327705	-1.722461695041410	0.000121716696834	0.000023954066078	0.196801808634656	0.732774426337130	1	0	5	3	2	4	3	8	6	6	4	7	8	12	2	0	2	1	2	4	5	10	4	7	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
57500	-72.222632489104214	-70.818807799872445	-1.403824689231766	0.000140109883931	0.000055333945673	0.394932492417065	0.793346688027751	2	1	3	4	3	4	4	5	6	4	6	7	9	12	2	0	2	1	1	1	1	5	7	1	7	9	9	9	1	1	1	1	1	1	1	1	1	1	1	1	1	2
58000	-73.951689024046331	-72.468406214719806	-1.483282809326518	0.000119162049458	0.000036575928930	0.306942764886721	0.725351498158117	1	0	5	2	2	3	3	7	6	6	6	7	5	12	2	0	4	2	2	1	4	11	13	13	5	13	2	13	1	1	1	1	1	1	1	1	1	1	2	1	2	4
58500	-69.144848799923096	-67.210774850414381	-1.934073949508718	0.000127317231808	0.000019025060884	0.149430368643873	0.779272296161069	2	1	4	3	3	3	4	6	5	6	6	7	7	11	2	0	4	2	1	1	2	4	4	9	4	4	9	13	1	1	1	1	1	1	1	1	1	1	1	2	1	2
59000	-68.235516944414172	-66.752617750270304	-1.482899194143876	0.000105715789455	0.000032480178432	0.307240560746459	0.906841876822035	2	1	3	3	3	4	4	6	5	7	7	8	7	11	2	0	2	2	2	1	2	5	4	9	8	13	9	13	1	1	1	1	1	1	1	2	1	1	1	1	1	2
59500	-65.383364692339583	-63.699764207036843	-1.683600485302736	0.000156967401893	0.000032760444969	0.208708589004918	0.968965153473986	2	1	4	2	3	4	3	8	5	6	5	7	7	11	2	0	4	2	1	1	2	11	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
60000	-73.378128837425550	-70.228340772972473	-3.149788064453070	0.000167202628371	0.000008955655724	0.053561692249277	0.927627523892513	2	1	4	3	2	4	4	8	6	7	6	5	7	12	2	0	4	2	2	4	1	11	7	9	5	4	9	8	1	1	1	1	1	1	1	1	1	1	1	1	1	2
60500	-82.266291909179628	-80.311751843869004	-1.954540065310630	0.000140458522604	0.000020497532494	0.145932992272253	0.714616274740776	2	1	4	3	2	4	3	7	4	6	6	6	8	13	2	0	1	2	2	2	2	4	2	5	9	9	9	4	1	1	1	1	1	1	1	2	1	3	1	2	2	4
61000	-74.817959669211277	-73.376818796362116	-1.441140872849155	0.000136278252953	0.000047051123237	0.345257751820422	0.702804071882345	2	1	4	3	3	3	4	6	4	6	5	6	9	11	2	0	1	1	1	1	4	2	1	9	5	9	12	9	1	1	1	1	1	1	1	3	1	1	1	1	1	3
61500	-68.444425029539843	-66.987945638678028	-1.456479390861810	0.000080891909780	0.000026679575803	0.329817603213371	0.878158008244476	2	1	4	3	3	4	3	7	5	7	6	6	9	11	2	0	1	2	1	1	1	11	4	9	5	9	9	13	1	1	2	1	1	1	1	1	1	1	2	1	2	1
62000	-87.153082633369337	-85.733982598602822	-1.419100034766516	0.000045178274838	0.000039442079869	0.873032005096896	0.730107580493503	1	-1	2	4	3	3	3	5	6	7	7	7	7	12	2	0	1	6	1	2	2	4	4	9	8	9	1	13	1	1	1	1	1	2	1	1	2	1	1	1	3	2
62500	-71.823811097602359	-70.159599306122729	-1.664211791479623	0.000130061142407	0.000027989239302	0.215200626292051	0.717567592500174	2	1	3	4	3	4	3	4	5	6	6	6	8	13	2	0	2	2	2	1	1	5	2	9	8	9	10	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
63000	-67.818957873505198	-65.963879522229860	-1.855078351275342	0.000127701930029	0.000020997677872	0.164427255460517	0.636648670789495	1	0	4	3	2	3	3	7	5	6	5	7	7	12	2	0	4	2	2	1	1	11	4	4	5	9	9	13	1	1	1	2	1	1	1	1	1	2	2	1	1	2
63500	-70.154953527156181	-68.502756808479674	-1.652196718676507	0.000138194480013	0.000030324414390	0.219432891868633	0.849584904494102	1	0	5	2	2	3	4	7	5	6	6	8	9	11	2	0	2	1	2	1	4	5	4	9	5	8	9	13	1	1	2	1	1	1	1	2	1	1	2	1	2	1
64000	-61.806429738537126	-59.872415748881977	-1.934013989655148	0.000129686710481	0.000019380489542	0.149440829134481	0.955906888283420	2	1	4	3	2	3	4	8	6	7	5	8	8	12	2	0	1	2	2	2	4	11	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
64500	-74.353232750522878	-72.801922837041360	-1.551309913481512	0.000140565561933	0.000037027243214	0.263416178934538	0.888887903356365	2	1	4	2	3	2	4	7	5	6	5	8	9	12	2	0	1	2	4	2	4	11	4	9	5	10	9	12	1	1	1	1	1	1	1	2	1	1	1	1	2	2
65000	-66.225967135288371	-64.826341521541480	-1.399625613746891	0.000129913220310	0.000052257635893	0.402250331167689	0.767657834579904	2	1	4	4	3	4	4	7	6	7	5	7	7	11	2	0	1	1	1	1	1	11	3	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
65500	-57.277502881690467	-55.683977884052382	-1.593524997638083	0.000114970935221	0.000027922685242	0.242867340242040	0.966906091659096	2	1	5	3	3	3	3	7	5	7	5	7	8	10	2	0	4	2	2	2	2	11	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-71.418242003974740	-69.521271170946818	-1.896970833027916	0.000184897362127	0.000028873247144	0.156158242666785	0.841424641848695	1	0	3	3	2	2	4	6	4	6	6	5	8	11	2	0	2	1	2	2	4	5	4	9	5	9	10	13	1	1	1	1	1	1	1	2	1	1	2	1	1	1
66500	-76.283673992426074	-74.240436831559791	-2.043237160866282	0.000163269474248	0.000021597734691	0.132282747833274	0.766732662426365	2	1	4	3	3	4	4	6	6	6	5	7	8	9	2	0	2	2	2	2	4	5	1	11	5	11	9	9	1	1	1	1	1	1	1	2	1	1	2	1	1	1
67000	-67.250984119153017	-65.022763879486902	-2.228220239666115	0.000167190560564	0.000018361349814	0.109822885649186	0.784310436405365	2	1	4	3	2	3	3	8	6	7	5	7	9	13	2	0	2	1	2	2	2	11	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-68.150719250439650	-66.715866338833422	-1.434852911606228	0.000108211212256	0.000038115945733	0.352236565310101	0.874245781102939	1	-2	4	3	2	3	3	5	5	6	6	7	8	12	2	0	4	1	2	1	5	4	4	9	8	9	9	13	1	1	1	1	2	1	1	1	1	1	1	1	2	2
68000	-78.807560411388678	-76.501125232502289	-2.306435178886389	0.000161115202687	0.000016454606976	0.102129449622262	0.827196415947150	1	0	4	2	2	3	1	4	5	6	6	8	8	11	2	0	2	1	2	2	2	5	2	9	8	10	9	9	1	1	1	1	1	1	1	1	2	1	1	1	1	3
68500	-68.986524806148068	-67.324553003058952	-1.661971803089119	0.000141570025510	0.000030575871004	0.215977011333112	0.886963517238879	2	1	4	2	3	4	3	5	7	5	7	8	9	10	2	0	4	2	4	4	4	5	10	2	8	9	9	13	1	1	1	1	1	1	1	1	1	2	1	1	1	1
69000	-67.188051983197099	-65.313103590457104	-1.874948392740002	0.000122850175173	0.000019706390141	0.160409947425343	0.739439878201648	2	1	3	3	3	3	2	6	5	7	7	8	8	12	2	0	2	2	2	1	2	5	4	9	8	8	9	13	1	1	1	1	1	1	1	2	1	1	1	1	1	2
69500	-88.855022237250708	-86.063128938093101	-2.791893299157601	0.000192648732243	0.000013245295510	0.068753608475028	0.499462430415368	2	1	3	2	3	3	3	5	4	6	5	4	8	11	2	0	2	2	4	2	1	1	2	11	5	1	12	13	1	1	1	1	1	1	1	1	1	1	2	1	3	2
70000	-69.531917018704604	-68.146390177671989	-1.385526841032620	0.000129768157928	0.000056005649195	0.431582370353448	0.982203832826960	2	1	4	4	2	4	3	6	6	7	4	7	8	13	2	0	2	1	2	2	2	11	4	9	5	9	9	13	1	1	2	1	1	1	1	1	1	1	1	1	1	1
70500	-72.510420164516646	-70.955186829263880	-1.555233335252761	0.000151945783538	0.000039709815511	0.261342003619774	0.536207577229738	2	1	4	3	3	4	3	6	6	5	6	7	9	12	2	0	1	1	2	1	1	3	3	4	5	8	9	13	1	1	1	1	1	1	1	1	1	1	2	1	2	1
71000	-64.928396770265735	-62.912719887828914	-2.015676882436826	0.000168880429302	0.000023015549753	0.136283107806772	0.971656398560814	2	1	4	3	2	4	3	4	5	6	7	7	8	12	2	0	2	2	2	2	2	5	4	9	8	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-79.348340998500873	-77.633205778897093	-1.715135219603778	0.000172967542589	0.000034410767740	0.198943496712122	0.601224593326329	2	1	5	3	3	3	3	8	6	5	6	7	8	11	2	0	5	2	2	1	1	11	2	2	5	10	2	9	1	1	1	2	1	1	1	1	3	3	2	1	3	2
72000	-72.692913849503825	-70.805424114997010	-1.887489734506810	0.000213242634959	0.000033684617214	0.157963801282553	0.826518717049408	2	1	4	4	3	3	3	8	5	6	6	7	8	12	2	0	2	6	1	2	2	11	4	9	5	9	9	13	1	1	1	1	1	1	1	2	1	1	2	1	2	2
72500	-73.587169396046605	-71.881886928500435	-1.705282467546172	0.000205315949512	0.000041452551383	0.201896401531053	0.912936310915498	2	1	5	3	3	4	3	7	6	6	6	8	9	11	2	0	1	2	1	5	2	5	4	6	5	3	9	13	1	1	1	1	1	1	1	1	1	1	1	2	1	1
73000	-59.727834505857288	-57.371362499903171	-2.356472005954118	0.000105579071776	0.000010309349748	0.097645769893100	0.909392001241443	2	1	5	3	3	3	3	7	5	6	5	7	8	12	2	0	4	1	2	2	2	11	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	2	1
73500	-69.077094379625365	-67.418556688737624	-1.658537690887735	0.000109007724938	0.000023674122700	0.217178394594544	0.934951721099357	2	0	4	2	2	3	2	4	7	6	7	7	5	12	2	0	1	2	2	4	2	5	13	13	8	13	1	9	1	1	1	1	1	1	1	1	1	1	1	1	1	2
74000	-67.993897815720942	-66.147309027721718	-1.846588787999217	0.000105052481048	0.000017459655142	0.166199360243993	0.951747465435151	1	0	4	3	3	2	3	7	6	7	5	7	9	10	2	0	4	2	2	1	1	11	4	9	5	9	9	13	1	1	1	1	2	1	1	1	1	1	1	1	2	1
74500	-90.466494173206044	-89.023565271425085	-1.442928901780966	0.000141441342684	0.000048563631134	0.343348205075897	0.562201546321679	2	-1	5	3	3	2	3	7	6	7	7	8	8	9	2	0	4	6	2	2	1	6	4	7	5	9	5	5	1	1	1	1	2	1	1	2	2	2	2	1	2	3
75000	-82.469457105868813	-79.964066063138603	-2.505391042730206	0.000146919004285	0.000012630980244	0.085972405719611	0.659873420990036	2	0	5	3	3	4	2	7	6	7	6	7	7	12	2	0	1	2	2	4	2	11	4	4	5	7	4	9	1	1	1	2	2	1	1	1	1	3	1	2	2	3
75500	-82.244024365005146	-80.368808231712777	-1.875216133292375	0.000138644719268	0.000022232654007	0.160357019900232	0.853587725064784	1	0	4	3	2	3	3	4	5	7	7	7	9	11	2	0	4	2	2	1	1	5	1	3	8	5	9	10	1	1	1	1	1	1	1	1	1	1	1	3	2	2
76000	-73.816368921762106	-72.435884917471867	-1.380484004290232	0.000170068372087	0.000124153101637	0.730018757241192	0.889281381895468	2	1	4	4	3	3	3	5	5	6	6	7	8	13	2	0	2	1	1	2	2	5	4	9	8	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
76500	-76.672457007533524	-74.874381140306880	-1.798075867226647	0.000178991040638	0.000031687118880	0.177031871355057	0.653893576959891	2	1	3	3	3	3	4	7	7	6	6	7	8	12	2	0	1	1	1	1	2	11	11	1	5	10	9	4	1	1	1	1	1	1	2	1	1	2	2	1	1	4
77000	-63.240204066574471	-61.342600042465186	-1.897604024109282	0.000156194386339	0.000024372410259	0.156038964204500	0.823725468911279	2	1	4	3	3	3	3	7	5	5	5	8	7	11	2	0	4	2	1	2	2	11	4	4	5	13	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
77500	-75.569058238865850	-73.886835840627398	-1.682222398238447	0.000161728910280	0.000033826737142	0.209157021362906	0.831432960146246	1	0	4	3	2	3	2	7	5	7	4	8	6	10	2	0	1	2	1	1	2	11	4	9	5	9	3	10	1	1	1	1	1	1	1	2	1	1	1	2	1	1
78000	-74.058042664374824	-71.997863887182476	-2.060178777192351	0.000155791469183	0.000020240565306	0.129920883425017	0.803321841333604	1	-1	5	3	3	2	4	7	4	6	6	7	8	12	2	0	4	1	1	1	6	11	1	9	7	9	9	9	1	1	1	1	1	1	1	1	1	1	1	2	2	4
78500	-68.715730480179360	-66.973900853864933	-1.741829626314426	0.000119158340320	0.000022800878764	0.191349415434315	0.687691293779966	2	1	4	3	2	3	4	7	5	7	5	7	7	12	2	0	1	2	2	1	1	9	4	9	5	9	9	4	1	1	1	1	1	1	1	1	1	1	2	1	1	4
79000	-77.769437068647079	-75.909731396802968	-1.859705671844105	0.000138999537598	0.000022723040648	0.163475656398598	0.733210183041442	1	0	5	3	1	3	4	7	6	7	5	8	9	13	2	0	4	5	2	2	4	9	3	4	5	9	10	13	1	1	1	1	1	1	1	1	1	3	2	2	1	2
79500	-71.820807774569701	-69.795018044790154	-2.025789729779553	0.000172509314994	0.000023252829397	0.134791732251340	0.650383521854962	2	1	4	4	3	3	3	5	6	6	6	8	8	12	2	0	1	2	1	2	2	5	4	8	5	9	9	13	1	1	2	1	1	1	1	2	1	1	1	1	1	2
80000	-74.993607279136256	-73.564116344089015	-1.429490935047238	0.000104171180247	0.000037349908852	0.358543589157355	0.654398467389434	2	1	3	2	3	4	4	8	5	7	6	8	7	12	2	0	2	2	2	4	1	5	4	9	5	9	9	13	1	1	1	1	1	1	1	2	2	1	2	1	1	3
80500	-66.924768497552009	-65.279774781778158	-1.644993715773849	0.000135819678573	0.000030159135809	0.222052769712491	0.779458759540559	2	1	4	3	2	3	3	7	6	7	6	7	8	11	2	0	1	2	2	1	1	9	4	9	1	11	9	13	1	1	1	1	1	1	1	1	1	1	3	1	1	1
81000	-85.245796535984468	-83.157992042944855	-2.087804493039618	0.000105193859526	0.000013277349022	0.126217909311778	0.841750313081547	1	0	5	3	1	3	3	6	6	3	6	7	8	12	2	0	1	5	2	2	2	5	1	2	5	1	9	13	1	1	1	1	1	1	1	2	1	2	2	3	1	2
81500	-81.100509634977826	-79.429336601364625	-1.671173033613198	0.000129685075014	0.000027600031633	0.212823500541167	0.634974652862931	1	0	3	3	2	3	3	6	6	7	6	7	9	13	2	0	1	1	1	1	2	4	4	9	2	4	8	8	1	1	1	1	1	1	2	1	2	1	3	2	2	3
82000	-72.925175031054295	-71.366477019731349	-1.558698011322947	0.000108818398007	0.000028242844933	0.259541083584975	0.605562810215557	2	1	3	4	3	3	4	6	5	6	5	6	8	13	2	0	2	2	2	2	2	11	4	4	5	1	4	13	1	1	1	2	1	1	1	1	1	1	1	2	2	2
82500	-67.226442026598235	-65.274220793789198	-1.952221232809036	0.000114804803011	0.000016798476221	0.146322068247264	0.693858222423506	1	0	5	3	3	3	3	7	6	7	5	6	8	12	2	0	4	1	1	1	1	11	2	9	5	4	10	13	1	1	1	1	1	1	1	1	3	1	1	2	1	2
83000	-72.112691595518896	-70.551029885575858	-1.561661709943033	0.000146391788870	0.000037772416108	0.258022778457304	0.977603436618365	2	0	4	2	3	4	4	8	4	6	7	7	9	9	2	0	1	2	2	1	1	11	4	9	5	9	12	12	1	1	1	1	1	1	1	1	1	1	1	2	1	1
83500	-70.203717583275264	-68.050193050121564	-2.153524533153707	0.000105195074836	0.000012421335847	0.118079062795071	0.818223076938442	2	0	4	4	2	3	4	5	5	7	7	7	9	12	2	0	1	1	2	1	1	5	2	9	8	9	8	13	1	1	1	1	1	1	1	2	2	1	1	1	1	2
84000	-62.775556563889417	-61.301120531272822	-1.474436032616596	0.000174808473085	0.000054891681556	0.314010417159512	0.953441905909778	2	1	4	4	3	4	3	8	6	7	5	7	8	12	2	0	1	1	2	2	2	11	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84500	-66.720729688110978	-65.292234687638995	-1.428495000471981	0.000102435185388	0.000036851525555	0.359754564948171	0.752349700727758	2	1	4	3	2	4	3	4	5	7	6	8	9	12	2	0	1	2	2	1	1	5	1	9	8	9	9	13	1	1	1	1	1	1	1	1	1	1	1	2	2	1
85000	-68.662175274653436	-66.390893365651593	-2.271281909001850	0.000153587587007	0.000016200013404	0.105477361289759	0.836064735862847	2	1	4	2	3	3	3	7	6	6	6	8	8	12	2	0	4	2	1	1	1	11	2	1	5	10	9	9	1	1	1	1	1	1	1	1	2	2	1	1	1	3
85500	-68.801749098985681	-67.440776119912684	-1.360972979073002	0.000078188938647	0.000045495408422	0.581865020928741	0.825339036093496	2	1	3	4	3	3	4	7	6	7	6	7	8	12	2	0	2	1	1	2	2	9	4	9	5	9	7	13	1	1	1	1	1	1	1	1	1	1	1	1	2	2
86000	-72.313771932496252	-69.561965489869010	-2.751806442627238	0.000151638728875	0.000010741385232	0.070835368456439	0.933406573454721	1	0	4	3	3	4	3	7	6	6	5	6	5	10	2	0	1	2	1	4	1	11	13	13	5	11	4	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86500	-77.981394833134075	-76.617747317274521	-1.363647515859551	0.000094309381336	0.000048924672810	0.518767826881761	0.955310144378228	2	1	3	3	3	4	2	6	5	7	5	7	6	11	2	0	2	2	2	2	2	9	4	9	5	9	9	9	1	1	1	1	1	1	1	1	1	1	1	2	1	2
87000	-68.437073462048915	-66.198389829385889	-2.238683632663033	0.000082635266109	0.000008985837281	0.108740949282833	0.912469431623538	2	1	4	3	2	3	4	8	5	6	6	7	9	11	2	0	1	2	2	2	1	5	1	9	5	9	9	13	1	1	1	1	1	1	1	2	1	1	2	1	1	1
87500	-69.805594901554883	-68.243131249971796	-1.562463651583087	0.000123375035280	0.000031783308149	0.257615392587522	0.876701799084572	2	1	4	3	2	4	4	8	5	6	7	6	7	12	2	0	1	2	2	4	1	11	4	1	5	9	9	13	1	1	1	1	1	1	1	1	1	1	2	1	1	2
88000	-74.376868465967561	-72.576725415980093	-1.800143049987468	0.000118973013961	0.000021003965544	0.176543947613336	0.557770180366659	2	1	4	3	2	3	2	7	5	7	5	6	8	12	2	0	1	7	2	1	2	5	2	9	4	3	3	13	1	1	1	1	1	1	1	2	2	1	1	1	2	2
88500	-73.380906939010657	-71.067628860007460	-2.313278079003190	0.000092224767761	0.000009360567496	0.101497327925737	0.699909621404430	2	1	4	3	3	3	3	7	6	6	6	4	8	12	2	0	2	2	2	1	1	11	1	4	5	2	9	13	1	1	1	1	1	1	1	1	2	1	2	1	1	2
89000	-72.994292972514785	-71.193885593540742	-1.800407378974040	0.000167543409799	0.000029568351977	0.176481736958180	0.947234987809401	2	0	5	2	3	4	3	7	5	5	6	6	8	12	2	0	1	2	2	4	1	11	4	5	1	5	9	13	1	1	1	1	2	1	1	1	1	1	1	1	1	1
89500	-76.652661085661009	-74.853914494864497	-1.798746590796506	0.000125259325784	0.000022155028366	0.176873284505099	0.887279963759838	2	1	5	3	2	4	4	4	7	6	6	6	8	10	2	0	4	1	2	2	1	5	8	1	8	1	9	13	1	1	2	1	1	1	1	1	1	2	1	2	1	1
90000	-71.299890305493122	-69.815729906830569	-1.484160398662546	0.000082044520256	0.000025127310225	0.306264332422549	0.969511120840838	2	0	4	2	2	3	3	8	5	6	4	7	8	11	2	0	4	2	2	1	2	11	4	9	5	9	12	13	1	1	1	1	1	1	1	2	1	1	1	1	1	2
90500	-66.518938590231670	-64.597044809647187	-1.921893780584486	0.000107220947004	0.000016252757040	0.151581920267378	0.744987180912932	2	1	3	2	3	3	3	8	5	7	6	7	9	12	2	0	2	2	2	2	4	11	3	9	5	9	4	13	1	1	1	1	1	1	1	1	1	1	1	1	3	2
91000	-71.225968024617572	-69.727734115244630	-1.498233909372945	0.000090090788596	0.000026656857952	0.295888829121410	0.798420082916284	2	1	4	4	2	3	3	8	6	7	4	8	8	12	2	0	1	1	2	1	2	9	1	9	5	9	9	8	1	1	1	1	1	1	1	1	2	1	1	1	1	2
91500	-63.566737114279171	-60.101898870912194	-3.464838243366975	0.000139134400048	0.000006102877241	0.043863180055778	0.990705070430160	2	1	4	3	2	2	4	7	5	7	5	7	9	12	2	0	1	2	2	2	1	11	1	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1
