step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37
45000	-189.198436276607197	-187.804721498911420	-1.393714777695763	0.000062007959055	0.000025641271276	0.413515807757603	0.766876387532233	1	3	4	5	6	7	2	6	6	8	8	9	7	8	7	8	10	6	10	9	10	7	8	9	10	12	11	12	13	11	13	14	14	15	13	16	18	0	1	2	2	3	8	0	3	4	18	15	22	5	6	3	22	4	7	18	13	16	4	15	22	22	11	20	21	16	11	27	28	28	29	27	28	36	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1
45500	-207.696801424422830	-206.158771024127816	-1.538030400295017	0.000074992866538	0.000020302676594	0.270728104308263	0.656560348370655	0	1	2	4	6	7	2	4	6	7	9	8	7	8	7	7	8	9	9	9	9	6	9	9	10	12	10	12	13	12	11	13	15	14	14	15	16	0	1	2	1	4	3	0	3	2	7	15	22	5	5	4	22	9	10	10	5	16	4	15	16	6	23	6	21	12	11	27	22	28	16	31	32	29	1	1	1	2	1	3	1	1	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	3	2	3	2	1	2
46000	-194.028152310211851	-192.650587950668267	-1.377564359543594	0.000051259746610	0.000023236848054	0.453315702679975	0.679505122680022	0	2	3	5	4	7	4	5	7	6	8	9	7	7	7	8	10	8	10	8	10	7	10	10	10	12	10	12	12	12	13	14	12	14	13	16	18	0	1	2	2	2	3	0	3	2	7	15	16	5	8	8	22	9	10	10	5	16	8	15	22	16	11	13	21	16	23	27	21	21	29	27	21	36	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	2	1	1	3	3	2
46500	-189.292845424019589	-187.866082072159998	-1.426763351859601	0.000059897014019	0.000021676216344	0.361891434803974	0.765331029923755	0	2	3	5	6	7	4	5	8	6	9	8	7	9	7	8	10	8	8	9	9	7	9	10	9	12	10	13	12	10	13	11	14	14	13	13	16	0	1	2	2	4	8	0	3	4	7	15	6	5	8	4	22	9	10	10	13	16	8	15	22	16	23	5	32	16	11	27	21	28	29	27	29	28	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	1	1
47000	-211.526312619494490	-210.159046395942795	-1.367266223551693	0.000065484853886	0.000042996422677	0.656585761834054	0.652094983077259	0	2	4	4	5	5	4	7	7	6	9	8	8	8	6	7	8	8	9	7	9	9	9	11	12	12	10	12	14	11	11	13	15	15	14	15	18	0	1	2	2	2	3	0	6	4	7	14	16	5	6	6	6	20	10	10	4	16	16	15	22	22	15	5	21	26	4	13	21	21	32	31	28	32	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	4	2	2	2	2	2	2	2
47500	-171.929981686658039	-170.442810355749288	-1.487171330908740	0.000070648940353	0.000021474880746	0.303966069956007	0.708272647912481	0	3	4	6	5	6	3	7	7	7	9	9	7	8	7	7	10	8	10	9	9	9	10	10	11	11	9	11	12	12	11	12	14	15	13	16	17	0	1	2	2	2	2	0	4	2	7	15	16	5	6	6	6	9	10	10	5	16	16	15	16	22	11	13	21	16	23	27	21	29	29	31	29	36	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1
48000	-179.797842480587718	-178.286239812885640	-1.511602667702085	0.000062877115346	0.000018034249861	0.286817385974442	0.745109767257708	1	3	4	4	5	5	4	7	8	7	9	9	7	8	7	7	9	8	10	9	8	9	9	10	12	12	10	12	13	9	12	14	14	13	14	14	17	0	1	2	2	2	3	0	6	4	7	15	16	5	6	6	6	9	10	18	5	16	16	15	16	24	11	4	24	22	14	27	21	28	12	31	28	32	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	2	1
48500	-186.392076137906400	-184.901210758681287	-1.490865379225105	0.000061575589726	0.000018546970623	0.301206544761217	0.733888979736534	0	4	4	3	5	6	4	5	8	8	7	8	7	8	8	7	8	8	9	10	9	9	9	11	10	11	10	13	12	11	12	14	15	14	14	14	16	0	4	4	1	2	8	0	3	4	7	6	16	5	6	11	6	2	7	10	5	16	16	11	22	16	15	9	29	16	23	27	21	32	29	13	21	36	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	1	4	2	1
49000	-176.647905942323291	-175.033897354657284	-1.614008587666011	0.000053176762288	0.000012449001672	0.234106048135569	0.607873350710318	1	2	4	5	5	5	5	6	7	7	8	9	7	8	6	7	10	9	9	8	10	9	9	11	11	11	10	12	13	11	12	14	14	14	14	16	18	0	1	2	2	2	3	0	6	4	7	15	16	5	8	6	6	9	7	7	5	16	16	11	16	16	15	20	21	22	23	27	21	29	24	31	21	36	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	2	1	1	2	2	2	1	1	2	1	1	2	1	1	1	3	1
49500	-177.656640562154053	-176.244953939204635	-1.411686622949410	0.000056620965489	0.000021654885234	0.382453478965495	0.719943640110257	0	2	3	6	5	5	4	6	7	7	9	8	8	7	7	7	9	8	10	9	9	9	9	10	11	12	10	11	13	11	13	14	15	14	13	14	15	0	1	2	5	2	3	0	6	4	7	15	16	5	6	6	8	9	10	18	5	16	16	15	16	16	15	4	21	22	11	27	22	29	16	27	21	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	3	1	4	2	2	1
50000	-215.358133056126036	-213.643438655880857	-1.714694400245169	0.000085152941576	0.000016951720169	0.199073805968327	0.551222111033552	-1	1	4	5	6	6	4	5	8	6	8	9	8	9	7	7	9	8	9	10	10	8	9	11	10	13	9	12	13	11	13	14	15	14	12	15	16	0	1	1	2	8	8	0	2	3	7	4	16	5	6	2	8	9	10	10	13	22	16	4	16	22	11	5	21	16	15	27	22	24	24	13	21	36	1	1	3	2	1	1	1	2	3	2	2	1	2	2	3	1	1	1	2	1	1	1	3	2	1	1	2	1	2	2	2	3	2	1	2	2	1
50500	-185.123351143956342	-183.741882014511333	-1.381469129445015	0.000088839537533	0.000039266882246	0.441997823678554	0.739165271804173	1	3	4	4	5	7	4	5	6	6	9	9	8	6	7	7	10	8	10	9	9	10	10	9	11	12	10	13	11	11	12	11	14	14	12	16	17	0	1	2	2	2	8	0	3	4	7	15	16	5	8	8	8	9	10	18	5	16	16	11	16	16	22	13	21	15	11	27	21	21	29	27	32	28	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	2
51000	-187.930192301982771	-186.120210551485371	-1.809981750497406	0.000095848625782	0.000016702141636	0.174255410550157	0.707870332745243	1	4	3	6	5	6	3	4	7	5	8	9	7	8	6	7	9	9	9	9	10	9	10	10	12	12	10	9	13	11	13	14	15	14	13	16	16	0	3	1	2	2	8	0	3	2	7	15	6	5	6	8	8	9	10	10	13	28	16	11	16	16	23	13	16	24	23	13	21	32	28	20	32	34	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	3	1	2	1	1	1	3	2	1	4	2	1	1
51500	-181.807222834944127	-180.438681748336279	-1.368541086607835	0.000071114984460	0.000034694684691	0.487867429833292	0.710545306880078	0	3	2	5	5	7	3	5	7	7	8	9	8	9	6	7	9	8	9	9	9	10	9	10	12	12	10	12	12	10	13	13	14	14	13	15	18	0	3	1	2	2	8	0	3	4	7	15	16	5	8	8	8	9	10	10	13	16	16	15	16	22	11	13	21	16	11	27	15	29	29	27	29	36	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	2	2	1	1	2	2	2
52000	-214.623495824967108	-213.262386079914052	-1.361109745053052	0.000082955711959	0.000045894730677	0.553243768193377	0.646646149492967	0	2	1	5	5	6	5	3	6	7	8	7	7	9	7	7	8	8	9	9	10	8	10	10	11	13	10	11	13	12	12	13	15	15	13	14	17	0	3	1	2	2	8	0	3	1	7	6	8	5	16	8	8	4	10	18	13	22	12	11	16	6	23	5	9	22	11	20	21	29	30	27	21	28	1	1	1	2	2	2	1	1	3	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	3	2	2	2	2	1	2	1	2	2
52500	-190.686649936126997	-189.014799795999551	-1.671850140127436	0.000085170672303	0.000018106868263	0.212595107842313	0.758894896071381	1	4	3	5	6	5	4	6	8	7	7	5	7	8	8	7	10	9	9	9	9	9	8	10	11	12	10	12	13	10	11	13	13	13	11	16	16	0	3	1	2	4	3	0	6	2	7	6	3	5	8	11	12	9	10	10	13	16	16	11	16	22	15	5	21	22	14	13	28	21	25	5	28	29	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	3	2	1
53000	-189.617305345240823	-188.237624761733088	-1.379680583507741	0.000053690035751	0.000038994626900	0.726291691839086	0.749054289906837	-1	3	2	5	5	6	4	6	5	5	9	9	7	9	7	7	8	8	9	9	9	8	9	10	12	12	9	12	13	9	12	14	14	15	13	16	18	0	3	1	2	2	4	0	5	2	7	15	16	5	8	8	6	9	10	10	13	22	16	15	16	22	11	8	21	16	15	27	28	28	29	20	28	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	1	2	1	2	1	2	2	1
53500	-177.440036821981693	-175.434555866334165	-2.005480955647523	0.000055195652061	0.000007606807644	0.137815341607914	0.705630888447891	1	3	4	5	4	7	5	6	6	7	8	9	6	8	7	8	8	8	9	10	10	9	9	11	11	11	10	12	13	10	12	14	15	14	13	15	16	0	1	2	2	2	3	0	3	4	7	15	16	5	8	8	8	9	10	10	13	16	16	11	22	16	23	13	21	22	11	20	21	28	21	27	28	36	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	1
54000	-172.061525224821310	-170.507060299586840	-1.554464925234467	0.000061280669458	0.000016039926532	0.261745288918717	0.796920152172688	-1	3	4	5	6	5	4	6	8	7	7	8	8	8	8	7	10	9	10	9	9	9	9	10	10	11	9	12	12	11	10	14	14	11	13	15	17	0	1	2	3	2	3	0	6	4	7	6	16	5	6	11	6	9	10	10	5	16	12	15	22	16	23	13	21	22	23	27	28	28	22	31	32	36	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1
54500	-175.503755412464244	-174.110765697818152	-1.392989714646087	0.000050379214655	0.000020906769654	0.414988002440319	0.662394209191850	0	3	4	5	5	6	4	7	7	7	8	9	8	9	7	8	10	9	10	9	9	9	9	10	11	12	10	13	13	11	13	12	13	15	14	16	16	0	1	2	2	2	3	0	6	4	7	15	16	5	8	6	6	9	10	10	13	16	16	15	16	16	11	5	21	16	15	20	21	32	29	27	28	32	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	2	2	2
55000	-183.891167168150105	-182.513001327729512	-1.378165840420594	0.000061941610374	0.000027964951729	0.451472791232988	0.801181772534911	0	3	4	5	5	5	3	6	7	7	9	7	7	9	8	8	10	7	9	10	10	9	8	10	11	12	10	13	13	11	12	14	14	13	12	15	17	0	1	2	2	2	3	0	6	5	7	23	6	5	6	6	12	9	7	18	5	22	16	8	16	22	23	13	21	22	11	4	25	34	25	20	21	36	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1
55500	-165.426791314119043	-163.895774755423616	-1.531016558695430	0.000087054785182	0.000023921396089	0.274785539236642	0.790116669112862	1	4	3	6	6	5	5	6	7	7	8	7	8	8	7	8	10	8	9	9	10	9	10	10	10	12	10	12	13	11	12	13	14	15	13	15	17	0	3	1	2	2	3	0	6	4	7	15	8	5	8	6	12	9	10	18	5	16	16	11	16	16	11	5	21	24	11	20	21	28	29	20	33	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	2	1	1
56000	-175.960689886851128	-174.368784952861574	-1.591904933989540	0.000081364268493	0.000019819572893	0.243590623500462	0.852866731391692	0	3	4	5	5	6	4	6	8	7	7	8	7	8	6	7	9	9	9	10	10	9	9	10	11	12	11	11	14	12	12	13	14	13	13	15	18	0	1	2	3	3	3	0	3	4	7	15	16	5	6	3	6	13	10	10	13	22	16	11	16	22	23	13	21	22	23	27	21	32	28	20	34	36	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	3	1	2
56500	-191.622734742217744	-190.081966445635061	-1.540768296582677	0.000056434590642	0.000015191182838	0.269182121546723	0.780660649532200	0	2	4	6	4	7	4	5	7	6	8	9	7	9	7	7	10	9	10	8	9	10	10	11	11	12	10	11	13	12	13	13	14	14	13	14	16	0	1	2	2	2	8	0	3	4	7	8	16	5	8	4	8	9	10	10	5	16	16	15	22	21	23	20	21	22	23	27	21	16	16	20	28	28	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	3	3	2	1	3
57000	-174.064526935218822	-172.697553521643215	-1.366973413575611	0.000070333091654	0.000034890286470	0.496072128344453	0.826518198299463	0	3	4	5	5	6	3	5	7	7	9	7	7	8	7	8	8	8	10	9	10	9	8	11	11	12	9	12	13	10	10	14	15	13	13	15	17	0	1	2	2	2	8	0	3	4	7	15	8	5	8	6	12	9	7	7	13	16	16	15	16	22	23	13	21	22	15	27	28	32	22	31	32	36	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	3	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	1
57500	-167.036906576188869	-165.574379118829910	-1.462527457358972	0.000057432748336	0.000018622655550	0.324251513115051	0.791182710528793	-1	2	4	5	5	6	4	5	7	8	9	9	7	9	7	7	9	7	10	9	10	9	9	10	11	12	10	12	13	12	13	14	15	15	13	15	17	0	1	2	2	2	8	0	3	4	18	15	16	5	6	4	8	9	7	18	13	16	16	15	16	16	23	13	21	12	23	27	28	29	29	27	29	36	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	3	1	2	1	1	1	2	1	1
58000	-174.877435001169033	-173.408317686548003	-1.469117314621042	0.000081577854550	0.000025980433367	0.318474094599041	0.785963605384050	1	3	4	6	5	7	4	5	7	8	9	8	7	9	7	6	9	7	9	9	10	8	10	11	12	12	10	13	12	11	12	14	15	15	13	15	17	0	1	2	3	2	8	0	3	4	18	15	16	5	8	8	8	9	7	10	5	12	16	2	22	24	30	13	21	22	11	27	28	32	28	31	28	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	4	1	1	1	2	2	2	1	1	1	1	1	1	1	1
58500	-179.128930058956996	-177.729235588255762	-1.399694470701227	0.000058315901549	0.000047080756289	0.807339937110448	0.827360886640699	0	3	4	6	5	6	4	7	7	6	7	8	7	8	8	7	8	9	8	9	9	9	9	10	11	13	10	9	13	10	12	14	14	14	14	15	17	0	1	2	2	2	3	0	6	2	7	6	16	5	6	11	6	2	10	10	13	16	16	11	21	22	23	5	16	25	15	27	21	24	26	31	34	36	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1
59000	-202.767619659546881	-201.236919908850666	-1.530699750696226	0.000081906480743	0.000022522005970	0.274972209349219	0.839997193583052	1	3	4	5	6	6	4	7	7	5	9	8	7	9	7	7	9	9	9	9	9	9	9	10	9	9	11	11	13	10	10	12	13	15	13	15	16	0	1	2	2	4	2	0	6	4	7	3	16	5	12	2	6	9	10	10	13	12	16	3	16	16	15	31	21	22	26	11	21	21	29	31	33	32	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	2
59500	-161.074361847955799	-159.502723617062315	-1.571638230893486	0.000060794789355	0.000015384462898	0.253055616459073	0.826820417383435	0	2	4	4	6	5	5	6	7	7	9	8	8	8	7	7	9	9	10	8	9	8	8	10	11	11	10	13	11	11	13	11	14	14	14	15	17	0	1	2	2	4	3	0	6	2	7	15	16	5	6	6	8	9	10	10	5	16	16	15	22	21	11	13	21	16	11	27	21	28	29	27	28	36	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1
60000	-206.897085189768234	-205.508943392809215	-1.388141796959018	0.000092514141104	0.000039359073050	0.425438452767188	0.676859645985695	0	2	3	5	5	6	3	5	6	7	7	6	7	8	8	7	9	7	9	8	10	9	10	9	12	12	10	12	12	10	12	14	15	15	13	15	16	0	1	2	2	2	8	0	3	2	7	8	8	5	6	6	12	9	7	18	13	16	16	8	11	22	23	5	16	12	11	20	28	29	32	27	32	36	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	1	1	2	2	1	1	1	3	2	2	1	2	2	4	1	2	1	1	1	2	1	1
60500	-182.600290595179388	-180.859085209490729	-1.741205385688649	0.000073699010192	0.000014114879253	0.191520608156790	0.551428111968164	-1	2	3	5	5	6	4	5	6	7	7	8	7	8	8	7	9	8	8	9	9	9	9	11	11	13	10	12	12	11	13	13	14	14	13	16	17	0	1	2	2	3	8	0	3	3	7	8	16	4	6	11	4	9	10	10	13	16	16	11	12	22	11	13	21	16	11	27	21	32	29	20	28	32	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	2	3
61000	-205.391518413327020	-203.981860367882689	-1.409658045444321	0.000064646735460	0.000054437537962	0.842077137760215	0.667088888247987	0	3	4	5	5	6	2	5	6	7	9	9	7	8	6	7	9	7	10	8	9	9	9	10	11	12	11	13	13	11	12	14	14	13	13	16	17	0	1	2	3	2	8	0	3	2	7	15	16	5	6	2	8	20	7	18	5	16	16	15	22	16	11	4	21	22	11	13	21	34	21	27	34	28	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	2	4	2	2	2	3	2	1	2	1	2	2
61500	-180.437725753264431	-179.024743441025947	-1.412982312238497	0.000063666098314	0.000024226751328	0.380528286942769	0.842756206886295	-1	2	4	5	5	7	5	6	7	7	8	9	7	8	7	8	10	8	9	9	9	10	9	10	12	11	10	12	12	12	12	14	14	12	13	13	16	0	1	2	2	2	8	0	3	5	7	15	11	5	4	8	4	9	7	10	13	16	16	6	16	22	11	20	21	16	23	27	34	28	22	27	28	36	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2
62000	-192.358364280295660	-190.829485612441545	-1.528878667854115	0.000083890789364	0.000023158144690	0.276051100073853	0.587742974244431	0	2	3	5	5	6	5	5	6	6	7	8	7	8	8	7	9	8	9	9	9	9	9	10	11	11	10	12	14	11	13	13	15	13	12	14	18	0	1	2	2	2	8	0	3	8	7	6	16	4	8	11	8	9	10	10	13	16	16	4	22	22	11	20	21	22	23	27	21	32	23	27	21	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2
62500	-194.154077186702466	-192.789830692438159	-1.364246494264304	0.000044039672395	0.000027823659294	0.631786245924925	0.755320052597550	0	2	3	5	6	4	4	7	7	7	8	5	8	8	6	7	9	8	10	10	10	10	10	11	12	11	10	13	14	11	12	13	14	14	13	16	18	0	1	2	2	4	3	0	4	4	7	15	6	5	8	6	12	9	10	10	5	16	16	8	22	16	11	13	21	22	15	20	22	32	21	20	29	36	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	3	1	1	2	1	2	1	1	1	1	2	2	1
63000	-185.172326278588514	-183.718580607049972	-1.453745671538530	0.000065518711451	0.000021779949990	0.332423356744206	0.744956350025016	1	2	4	4	5	5	3	6	5	6	8	8	8	8	7	6	10	8	9	9	10	9	9	10	11	12	10	12	13	11	11	13	14	14	13	16	17	0	1	2	2	4	3	0	6	2	7	15	16	5	9	8	6	9	10	10	5	22	16	11	16	22	11	13	21	22	23	27	21	22	29	31	29	36	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	3	2	2	2	1	1	2	3	1	1	2	1
63500	-190.074979413623851	-188.713117474711083	-1.361861938912756	0.000078697219112	0.000042367340795	0.538358804452696	0.717011646240586	-1	2	3	4	4	7	4	5	6	7	9	8	7	7	8	7	10	8	9	9	8	9	9	11	11	12	10	11	12	12	12	13	15	14	13	16	17	0	1	2	3	2	8	0	3	4	7	15	16	5	8	13	8	9	7	18	5	16	16	15	22	22	15	5	21	22	15	20	21	21	29	31	28	36	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	2	2	2	3	1	1	1	1
64000	-174.382309464938714	-172.945810554906245	-1.436498910032481	0.000063042364975	0.000022088047708	0.350368323220036	0.821884584259989	1	2	3	4	5	6	4	4	6	6	8	9	7	8	6	7	9	7	8	7	10	10	10	11	11	13	10	13	13	12	12	14	15	15	13	15	17	0	1	2	2	2	8	0	3	4	7	15	16	5	8	8	8	9	10	18	5	16	16	11	21	16	11	13	21	22	23	27	21	29	29	31	29	36	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1
64500	-197.515174052010536	-196.153115658792075	-1.362058393218458	0.000048958237756	0.000029677005733	0.606169811109817	0.682396211873311	0	2	3	5	5	6	4	4	8	8	9	8	7	8	8	7	10	7	9	10	9	10	9	10	12	13	9	13	12	11	12	13	14	14	13	15	17	0	1	2	2	2	8	0	3	2	18	15	6	5	6	6	8	9	7	10	5	16	16	9	16	22	15	5	21	12	22	27	24	28	22	20	32	22	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2	1	4
65000	-172.280069887563940	-170.909129576097541	-1.370940311466407	0.000076907179923	0.000036685020761	0.477003847987277	0.821864590989758	1	2	3	5	6	6	4	5	7	7	8	8	7	9	7	7	8	8	10	8	9	9	9	10	12	12	11	12	13	11	12	14	14	14	14	15	17	0	1	2	3	4	8	0	3	4	7	15	16	5	6	8	8	9	10	18	5	12	16	15	22	22	30	20	21	22	11	27	21	25	22	5	28	36	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	3	2	1
65500	-158.623952504222729	-156.951196524699014	-1.672755979523725	0.000061988187791	0.000013159493019	0.212290332854257	0.906696047954718	1	3	4	6	5	5	4	6	8	6	8	9	7	8	5	7	10	8	9	9	9	8	10	10	11	12	10	12	12	11	11	13	14	14	12	14	16	0	1	2	2	2	2	0	6	4	7	15	22	5	6	3	6	9	10	10	13	16	16	11	22	22	23	20	21	21	23	27	28	32	22	27	32	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
66000	-189.748208602980668	-188.386895112032448	-1.361313490948207	0.000070256177745	0.000041613922057	0.592316909250166	0.781453903388544	0	3	4	2	5	7	5	6	7	7	9	7	8	9	7	8	9	9	10	9	10	9	10	11	11	12	11	12	13	10	12	13	13	14	13	15	18	0	4	4	1	2	8	0	4	5	7	15	8	9	6	8	8	4	10	10	13	16	16	11	22	22	11	20	21	22	15	27	24	21	26	27	21	28	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	3	2
66500	-169.202859531147595	-167.641236375430623	-1.561623155716972	0.000059027122520	0.000015231500401	0.258042400694498	0.715361722012917	0	3	4	2	5	5	4	6	7	7	8	9	7	7	7	7	10	8	9	9	8	9	9	11	12	12	11	13	13	10	12	12	15	15	13	15	17	0	4	4	1	2	3	0	6	4	7	15	16	5	6	6	6	9	7	18	5	16	16	15	22	22	23	20	21	24	23	27	21	28	28	27	21	28	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2
67000	-184.768320659762594	-183.389210330728162	-1.379110329034421	0.000077357212747	0.000034706844989	0.448656870594611	0.766134022407496	0	4	4	3	5	7	4	6	8	7	7	8	7	9	8	7	8	7	9	9	9	9	9	10	10	12	10	12	13	11	12	14	14	15	13	16	18	0	4	4	1	4	8	0	3	2	7	8	16	5	6	11	8	13	7	18	9	16	16	11	16	16	15	20	21	16	11	27	21	21	29	27	32	32	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	2	1	2	4	1	2	1	1
67500	-167.026613844142531	-165.595322532373274	-1.431291311769259	0.000084838556182	0.000030235335059	0.356386723435687	0.835763613493450	0	2	3	5	5	7	4	5	7	7	9	8	7	9	7	7	8	7	10	9	10	9	9	10	12	10	10	12	13	12	12	14	15	13	14	15	17	0	1	2	2	2	8	0	3	4	7	15	16	5	6	8	8	9	7	10	13	16	16	15	22	22	6	5	21	25	26	20	28	34	22	31	21	36	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1
