step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
14000	-665.950609789823375	-664.461841326849253	-1.488768462974162	0.000088917470436	0.000026921098431	0.302765005554788	0.492396367195860	-1	2	3	1	7	5	5	6	5	7	9	8	9	9	8	11	12	10	9	10	12	12	10	11	9	12	12	13	11	10	12	13	12	13	13	14	13	13	13	12	15	15	14	14	13	14	14	16	15	14	14	15	16	17	16	16	17	17	18	17	15	17	18	16	16	17	20	20	19	21	20	23	23	21	22	24	28	27	30	30	30	32	38	38	42	43	42	45	42	46	47	47	49	50	48	52	54	0	1	4	1	3	4	0	3	1	4	9	2	5	6	7	15	8	10	7	11	13	13	13	13	7	12	15	7	6	12	23	18	11	15	20	26	12	2	17	16	29	46	33	29	33	11	31	14	16	35	38	37	29	51	40	23	40	18	15	33	9	65	33	17	29	40	17	62	58	17	57	68	17	59	61	17	76	75	56	78	77	78	78	80	84	83	84	83	76	88	86	86	91	91	86	93	93	1	3	1	1	2	2	1	1	2	3	2	3	1	2	2	1	4	1	2	1	2	2	1	1	2	2	2	4	3	2	1	2	2	3	2	1	2	5	1	1	2	1	1	1	1	2	1	4	2	1	1	1	3	3	2	3	2	4	4	4	3	1	2	2	2	3	4	2	1	5	2	2	4	1	3	6	2	3	6	2	1	3	4	4	2	2	2	4	7	1	1	3	1	2	3	2	2
14500	-692.262950183452404	-690.759410877565642	-1.503539305886798	0.000147937871013	0.000043228066820	0.292204197102118	0.569752241445241	-1	2	3	2	7	6	6	6	6	7	9	8	10	8	8	10	11	11	11	10	11	12	11	12	10	12	12	11	11	10	12	14	10	13	14	15	14	13	13	13	16	15	13	13	12	15	15	15	15	14	15	13	16	16	17	16	17	17	17	17	17	18	18	19	17	17	21	20	18	18	20	23	22	21	22	25	27	28	29	31	29	33	38	40	42	43	43	45	45	47	47	46	48	49	50	51	53	0	1	1	1	6	4	0	2	4	8	8	8	11	8	7	15	4	9	16	12	6	5	8	13	7	20	15	16	33	9	13	23	6	19	17	17	26	24	24	16	18	13	33	17	33	13	22	45	28	26	9	30	45	24	28	35	40	17	19	29	32	33	53	42	45	19	51	65	43	23	55	62	61	49	22	22	76	76	77	73	77	79	82	78	83	83	83	87	80	88	86	86	91	92	93	91	96	1	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	6	1	1	1	2	3	2	1	2	1	1	1	1	2	2	2	1	2	2	2	2	1	1	2	2	2	1	1	2	2	2	2	2	1	4	1	2	2	2	1	2	3	3	2	1	4	1	1	2	3	2	1	4	4	1	2	2	4	6	5	1	2	2	5	1	2	2	6	2	3	2	1	4	1	2	2	1	2	1	2	1
15000	-670.096859183763513	-668.520687288100703	-1.576171895662839	0.000130035345125	0.000032621741406	0.250868264887881	0.513589329105526	-1	1	3	1	6	4	6	7	7	8	10	10	9	7	9	10	11	10	10	11	11	13	11	11	10	13	12	13	12	12	12	13	12	13	14	15	14	13	12	11	15	14	13	14	14	15	13	16	15	14	14	15	15	16	18	17	18	17	18	17	17	16	18	18	17	17	20	18	19	20	20	21	22	22	22	26	28	27	29	29	31	31	37	41	42	43	41	46	44	47	47	47	48	49	49	52	53	0	1	4	1	4	2	0	1	3	8	3	8	2	5	7	7	9	6	7	8	1	9	9	5	15	21	15	40	14	5	21	18	11	15	20	20	24	23	23	25	43	22	18	43	33	17	31	33	40	20	47	50	21	51	19	22	66	32	34	33	48	43	58	24	43	34	23	62	63	17	66	68	61	55	61	67	76	73	76	78	77	78	82	80	87	82	83	85	76	86	86	86	88	91	93	95	96	1	2	1	1	2	1	1	3	2	1	4	2	3	1	1	2	2	3	2	2	6	2	2	3	1	1	1	1	3	4	1	2	1	2	2	2	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	3	1	5	2	1	2	3	2	1	2	1	3	2	2	4	2	1	3	2	1	2	2	3	3	1	3	2	1	1	2	3	6	1	4	2	2	7	2	2	2	1	2	1	2	1
15500	-682.232686518098831	-680.690286864986319	-1.542399653112464	0.000115769391757	0.000031057537166	0.268270712096477	0.450048682498208	-1	1	1	3	7	5	6	6	7	7	8	11	9	8	8	11	11	10	10	10	11	10	11	11	10	13	12	13	11	12	12	13	11	13	14	13	15	13	13	13	15	14	12	13	14	14	14	15	15	15	15	15	16	17	16	18	14	18	16	18	17	17	18	18	15	18	20	21	19	18	19	23	21	22	22	24	27	27	30	30	28	33	36	39	41	44	44	46	45	47	47	49	48	50	51	50	54	0	1	1	3	2	3	0	4	4	6	8	20	5	6	7	19	18	4	15	11	11	9	11	4	15	12	19	16	9	22	17	14	6	19	12	20	20	5	24	16	43	17	14	33	43	11	31	11	34	9	31	12	43	51	57	11	16	43	49	43	46	65	22	47	33	16	47	62	48	31	40	68	13	59	61	67	75	67	81	81	77	80	80	82	84	85	83	84	73	88	88	93	86	91	93	86	94	1	1	1	1	3	2	1	2	2	1	2	1	1	1	1	1	1	3	1	1	1	3	1	3	1	1	1	2	2	2	1	1	4	1	1	1	2	3	1	2	2	2	2	2	1	2	2	4	1	3	1	2	2	1	1	5	1	3	1	3	2	2	3	3	2	3	3	2	2	2	4	1	6	5	3	2	1	4	2	1	1	2	4	4	1	2	4	3	13	1	1	1	2	2	2	3	3
16000	-669.284245091084358	-667.512023816921783	-1.772221274162543	0.000142523797458	0.000026132240904	0.183353526708314	0.505417753298335	-2	0	3	2	6	5	6	5	7	7	9	11	8	7	8	10	10	10	11	10	10	12	8	12	11	12	13	12	11	10	11	13	13	13	15	13	15	14	12	12	15	15	13	12	14	14	15	14	16	13	15	15	15	17	15	18	17	16	17	17	16	18	17	16	16	17	20	20	20	20	21	22	22	22	23	25	27	28	30	31	31	32	38	40	42	43	44	45	46	47	47	47	48	49	50	50	54	0	1	1	1	4	3	0	3	8	6	9	20	3	6	7	7	2	6	7	13	9	8	1	18	7	20	25	17	10	5	13	18	13	16	21	9	12	31	13	16	29	21	29	29	29	22	31	36	34	12	22	36	6	51	40	64	28	13	7	6	31	65	33	53	45	40	31	62	41	42	57	62	56	59	42	73	76	73	77	78	77	78	82	83	83	83	85	84	75	89	88	88	86	91	92	93	95	1	1	2	2	3	1	1	1	1	2	1	1	3	2	1	2	5	2	3	1	1	3	4	1	3	1	1	1	1	2	2	2	2	1	2	3	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1	6	1	2	2	2	4	4	4	2	1	2	1	1	2	4	1	3	2	2	2	2	2	4	1	1	3	2	1	2	2	3	1	2	2	2	3	12	1	1	1	2	1	2	1	2
16500	-643.408407683289170	-641.940861463994679	-1.467546219294522	0.000142187518211	0.000045475240726	0.319825827880902	0.499381235740289	0	2	1	3	5	5	7	6	6	7	9	10	9	6	9	11	11	11	11	10	10	12	12	11	11	12	11	13	11	12	13	13	14	14	14	14	13	14	13	13	15	13	13	14	13	14	11	14	15	14	15	15	16	14	17	17	16	17	16	17	18	17	17	17	16	19	20	19	19	18	20	23	22	22	23	25	26	29	29	31	30	32	37	40	42	44	44	44	46	46	47	47	45	49	50	52	55	0	1	1	3	3	4	0	4	4	6	8	4	5	4	7	15	11	13	7	8	11	11	5	11	15	20	15	16	5	8	47	18	14	7	20	26	26	24	17	16	45	13	29	43	29	31	11	32	28	26	47	20	29	23	16	33	28	48	15	41	33	65	14	33	44	40	33	62	43	33	59	62	67	34	61	75	76	77	75	78	77	78	80	80	84	84	85	85	23	86	93	86	88	91	92	95	92	1	1	1	1	2	1	1	2	1	1	1	4	2	2	2	1	1	1	2	2	1	2	3	1	1	1	1	1	2	3	1	1	5	3	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	2	4	1	1	1	4	1	1	3	3	1	3	2	2	3	2	3	2	2	1	1	3	1	1	1	4	3	1	2	1	1	15	2	1	2	1	2	2	1	5
17000	-662.740721384061771	-661.073068592623486	-1.667652791438333	0.000113298542969	0.000024248032109	0.214018922691685	0.474217479234855	-1	2	2	3	7	4	7	7	6	7	9	11	9	9	8	10	12	11	10	9	11	13	10	11	10	11	13	13	11	11	12	14	14	14	13	14	15	11	12	12	14	14	12	14	13	14	14	14	16	13	16	15	16	16	17	17	17	17	17	16	16	18	17	19	18	17	21	20	20	21	21	23	23	21	22	26	26	28	29	29	30	33	38	41	43	43	43	45	45	47	47	48	47	49	50	51	52	0	1	1	3	6	3	0	9	2	6	1	11	1	6	7	7	5	5	7	9	9	24	8	8	7	11	19	16	14	20	23	18	14	16	12	13	35	5	13	16	29	23	11	43	29	31	31	14	34	20	47	50	43	47	15	17	16	48	16	33	22	45	43	23	33	16	54	62	60	13	55	68	17	34	23	75	75	67	77	78	77	80	82	82	84	84	84	86	21	88	88	93	86	91	92	92	92	1	1	1	1	3	1	1	1	2	2	5	1	4	2	1	1	3	1	2	2	3	1	1	2	2	1	1	2	2	1	1	2	2	2	1	2	1	3	2	1	1	2	1	1	1	1	1	3	2	2	1	1	2	2	3	3	3	2	4	1	1	1	3	4	2	4	2	1	2	6	1	1	6	3	5	1	2	3	2	1	2	1	2	4	1	1	1	2	14	1	1	1	1	2	2	2	2
17500	-657.432012033402998	-655.864621160607498	-1.567390872795510	0.000116203120772	0.000029648511185	0.255143846292141	0.447679532355980	-1	2	1	3	5	5	6	7	6	6	10	10	10	8	8	9	11	10	10	9	11	13	11	11	9	13	12	13	11	10	11	13	13	12	14	15	14	12	13	12	15	15	13	13	15	15	14	13	14	14	15	16	17	15	17	16	18	16	18	16	17	17	16	17	18	18	20	20	20	21	20	23	21	21	23	26	28	27	30	30	32	33	37	41	41	42	44	44	45	46	46	48	48	49	51	52	53	0	1	1	3	4	1	0	1	2	6	2	20	9	10	7	7	9	14	15	8	13	38	9	13	7	20	15	7	14	20	13	18	11	19	20	26	12	24	38	19	32	3	29	29	29	13	31	17	34	8	17	35	60	47	28	13	28	32	34	17	22	44	29	22	29	40	22	62	33	17	66	62	22	19	9	73	76	73	77	78	77	80	82	83	82	82	85	84	75	88	88	86	86	91	88	93	92	1	2	1	1	1	2	1	4	2	1	5	1	2	1	1	2	4	1	1	1	1	1	3	1	1	2	2	3	2	1	1	2	2	1	2	1	2	1	1	1	1	6	1	1	2	3	2	2	2	3	2	1	1	1	2	3	2	2	3	2	2	1	3	2	4	2	5	2	3	5	1	3	4	4	9	2	1	2	1	2	2	2	2	2	4	3	2	1	14	1	1	2	4	2	3	2	3
18000	-747.075653225208725	-745.538069960434541	-1.537583264774200	0.000181996284600	0.000049317819518	0.270982562233622	0.477180138091869	-1	1	2	3	6	5	6	7	6	7	8	11	8	9	8	11	10	10	9	10	11	12	10	9	10	13	12	14	11	12	12	13	13	13	13	15	15	13	12	13	15	15	13	13	14	14	15	14	15	14	15	15	14	17	18	17	18	18	15	17	16	16	16	16	17	17	20	19	20	20	19	23	21	22	22	25	26	28	30	28	32	33	37	39	41	43	43	46	45	47	48	49	48	50	50	52	54	0	1	1	3	6	4	0	9	6	6	3	11	9	6	7	19	24	6	7	9	1	24	13	9	7	20	15	27	14	11	17	18	11	15	12	50	50	13	18	19	53	22	14	29	44	24	31	3	16	12	31	12	29	2	40	24	16	39	34	38	8	44	21	47	53	48	42	32	63	48	25	68	64	28	23	67	67	76	77	38	76	78	82	82	84	85	84	87	81	86	86	86	83	86	91	94	88	1	1	2	1	1	1	1	1	1	1	4	1	1	2	1	1	1	3	2	2	4	2	1	1	2	1	1	2	1	1	1	1	3	2	2	1	1	3	1	2	1	1	3	2	1	3	2	7	2	1	2	2	2	5	2	5	4	2	2	3	6	1	2	1	1	1	2	3	2	3	5	2	3	5	6	2	3	1	2	8	3	2	2	2	1	2	2	2	10	2	3	3	5	2	2	1	4
18500	-704.250220267981263	-702.690247516469071	-1.559972751512161	0.000148227275008	0.000038373900616	0.258885556750913	0.517334148515145	-1	0	3	2	6	5	6	5	7	7	9	11	10	7	8	10	12	10	10	10	11	13	10	11	10	13	11	13	11	11	12	13	13	14	13	15	14	14	13	12	15	14	12	13	13	14	14	15	15	15	15	15	16	16	16	18	16	18	17	16	17	17	16	19	18	19	20	20	19	20	21	24	21	22	21	25	27	28	30	30	31	32	38	40	41	44	44	46	44	46	47	48	48	48	49	52	54	0	1	4	1	4	3	0	1	8	6	5	11	8	8	7	15	8	14	7	5	9	31	9	9	15	2	15	16	5	20	13	14	29	15	24	35	35	13	13	16	43	22	11	23	21	26	31	11	28	8	31	17	33	13	40	13	16	32	49	33	21	45	43	24	26	40	38	65	48	13	40	65	61	57	31	61	76	56	77	56	73	81	82	83	83	84	84	85	81	86	88	86	84	91	88	95	96	1	1	1	2	2	1	1	3	1	1	2	1	3	2	1	1	5	2	2	2	3	1	2	2	1	7	1	2	2	1	1	4	1	3	1	1	1	2	2	1	1	1	1	3	2	1	1	3	1	6	2	1	2	2	2	4	3	2	2	3	3	3	2	5	2	4	2	1	3	4	4	3	2	4	3	3	1	6	2	6	4	1	2	1	2	1	1	2	7	1	1	3	2	1	1	2	1
19000	-657.599105962452654	-655.975528033153523	-1.623577929299162	0.000110439285722	0.000025427489423	0.230239531674676	0.468680040855838	-1	2	3	2	6	5	6	6	5	8	9	10	9	8	9	11	12	10	10	9	11	11	11	11	10	12	11	13	10	12	13	13	14	14	13	14	14	14	13	13	14	14	12	13	14	14	15	15	15	15	15	16	17	16	17	17	16	16	17	14	17	16	17	18	17	18	20	21	19	21	20	23	22	22	21	23	28	27	31	31	32	31	38	40	42	44	41	45	45	46	48	49	46	49	48	51	54	0	1	4	1	3	4	0	2	2	6	4	11	2	6	7	7	21	13	15	3	8	9	8	4	15	21	15	15	11	13	23	18	14	15	12	12	20	8	22	16	23	23	29	29	44	24	31	18	19	37	31	35	60	31	16	24	16	32	34	21	17	33	60	22	62	16	33	62	29	64	66	68	64	49	24	56	76	56	67	21	77	77	82	83	84	83	83	86	80	86	86	95	86	91	93	95	95	1	1	1	2	2	2	1	2	2	1	4	1	4	2	2	2	1	1	1	2	4	3	3	4	1	1	1	2	1	2	1	2	4	2	2	2	2	5	1	1	1	2	1	2	1	2	1	2	2	1	2	2	2	2	3	3	2	1	2	1	2	1	2	3	1	3	2	3	4	1	1	1	3	4	5	3	2	4	4	9	2	1	3	1	1	3	1	1	6	1	2	1	1	1	1	2	3
19500	-678.843613195469857	-677.296151836839499	-1.547461358630394	0.000151332651974	0.000040176983922	0.265487873225317	0.461989317524846	0	1	3	2	7	6	6	6	7	8	9	11	9	9	7	10	10	10	10	10	10	12	12	11	9	12	12	14	12	11	11	13	13	13	14	14	15	12	13	12	14	13	14	14	14	15	14	15	15	14	15	15	16	16	16	17	17	18	16	17	16	17	15	18	16	17	21	19	19	21	18	22	21	22	22	26	26	28	31	31	31	33	37	40	42	43	45	46	44	46	47	49	47	49	48	52	51	0	1	4	1	3	4	0	3	8	5	5	8	9	6	7	15	11	8	25	5	11	9	13	17	15	20	16	40	20	5	17	6	29	16	38	8	38	9	24	16	29	9	6	29	14	42	31	33	34	12	32	50	45	31	15	61	40	29	16	63	42	45	32	22	45	15	23	29	33	61	66	62	56	34	61	61	56	77	78	75	73	81	82	83	84	85	84	87	80	86	88	95	87	91	93	95	95	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	3	1	2	1	2	1	3	1	1	1	1	1	2	1	1	1	4	1	2	1	5	1	3	1	1	1	3	4	1	3	1	2	2	2	2	1	1	2	3	4	1	2	2	3	1	1	1	1	3	1	3	4	4	4	2	1	2	2	7	3	5	5	1	1	6	4	1	2	1	1	1	3	1	5	2	1	1	1	1	1	3	1
20000	-673.650787882679197	-672.085592378438605	-1.565195504240622	0.000100691392527	0.000025801005665	0.256238443206722	0.472050758099103	0	2	3	2	7	5	6	6	7	7	9	9	8	9	8	11	11	11	10	10	11	11	11	12	9	12	12	12	11	11	12	13	13	13	14	13	15	13	12	12	15	13	13	13	15	15	14	15	15	14	15	15	16	17	17	15	18	17	17	17	18	17	17	19	17	18	20	21	20	18	20	23	22	21	20	26	27	27	27	30	31	32	36	40	43	42	45	45	46	47	47	48	46	50	51	51	53	0	1	4	1	2	3	0	2	2	6	8	8	1	6	7	15	4	10	7	12	13	11	9	2	7	12	19	15	6	2	22	18	29	16	12	12	36	9	21	19	29	22	10	29	43	13	11	24	28	26	23	26	29	47	40	5	28	48	34	53	47	43	33	22	29	40	22	62	63	38	16	68	61	59	23	73	61	75	76	61	78	80	82	83	83	84	85	85	77	85	93	88	88	91	85	93	95	1	1	1	1	2	1	1	1	2	2	1	1	3	2	2	2	4	1	3	1	2	1	2	5	1	3	1	2	2	4	1	1	1	1	3	2	1	2	1	1	2	1	3	1	1	4	3	2	3	1	2	1	2	1	3	6	3	2	2	1	3	2	2	6	3	3	5	3	2	2	4	1	2	4	3	3	4	4	1	7	2	1	2	2	3	1	1	1	7	2	1	2	1	2	4	2	1
20500	-678.514962881698693	-676.968077050711486	-1.546885830987255	0.000180003800250	0.000047845175438	0.265800918487402	0.480078587597653	0	1	3	2	6	6	6	4	7	8	9	10	10	8	8	10	10	10	11	11	11	11	11	11	11	12	12	12	10	11	12	13	13	10	13	14	15	13	13	12	15	14	12	14	15	14	15	15	14	15	16	16	15	14	17	16	17	17	18	18	17	17	17	18	17	19	20	20	18	20	21	22	22	21	22	26	27	29	30	30	30	32	36	41	42	43	44	45	45	47	48	47	49	50	51	52	54	0	1	4	1	8	3	0	4	8	5	14	11	8	6	7	15	8	6	34	11	13	11	11	5	7	9	25	7	14	13	17	24	17	15	26	26	35	11	24	16	13	22	29	13	29	17	24	14	34	12	13	37	17	17	40	23	40	41	28	13	23	45	56	42	33	40	47	62	45	42	57	68	48	59	24	70	64	75	76	67	76	81	81	83	83	84	84	86	81	85	88	84	91	92	93	95	92	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	4	2	1	2	1	1	1	2	2	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	2	3	2	4	2	2	4	1	3	1	3	4	2	1	2	3	4	1	1	2	1	3	2	2	2	3	3	1	4	1	4	2	5	3	2	5	2	1	2	3	3	1	1	1	5	2	2	2	1	1	1	1	3
21000	-702.860070937364981	-701.311123159837848	-1.548947777527175	0.000115225154650	0.000030498173241	0.264683291887175	0.454259091321915	0	1	3	2	6	5	6	5	6	7	8	10	8	8	9	11	11	9	9	10	12	12	10	9	10	13	13	13	11	11	13	13	12	12	13	15	14	13	10	12	15	14	12	13	14	14	13	15	15	14	15	15	16	17	17	17	17	17	16	16	17	17	18	18	17	18	19	21	20	20	20	24	19	22	23	25	27	28	29	30	32	33	38	39	42	42	44	45	46	46	47	47	48	50	49	52	53	0	1	4	1	3	4	0	2	3	3	2	2	6	6	7	15	24	8	7	9	2	23	8	9	19	30	16	40	6	11	22	18	9	19	30	20	35	24	9	15	29	33	18	43	44	21	1	9	27	9	31	47	45	47	40	42	28	33	49	47	13	45	60	46	29	16	42	65	63	23	40	68	13	71	64	22	64	67	77	77	79	78	82	82	82	84	83	86	84	87	88	88	92	91	92	95	92	1	1	1	1	2	2	1	2	3	1	3	4	2	1	2	2	1	2	2	2	4	1	2	1	1	2	1	1	3	2	1	2	3	2	1	3	1	2	2	2	2	1	2	1	1	1	7	4	1	4	1	1	2	2	2	2	2	2	1	1	3	1	1	2	3	3	3	2	2	4	4	1	5	1	3	5	3	3	1	1	2	3	3	4	4	2	3	1	3	1	1	1	1	2	1	2	2
21500	-664.804248677702390	-663.323352984318376	-1.480895693383994	0.000150683917791	0.000046532438322	0.308808259066093	0.498213289407216	-2	1	1	3	6	5	6	7	5	7	8	11	10	8	8	10	12	10	11	10	12	13	10	11	10	12	12	14	10	12	11	14	14	13	14	12	14	13	14	13	14	15	13	13	14	15	13	15	16	14	16	15	15	17	17	15	17	15	17	18	17	17	17	18	17	17	20	21	19	21	20	23	23	20	22	25	27	27	29	30	32	32	38	40	42	44	44	45	44	46	47	49	48	50	50	51	53	0	1	1	2	2	4	0	9	4	3	9	11	3	6	7	7	23	10	15	11	11	6	8	8	7	20	7	19	5	5	11	18	18	27	26	11	36	17	24	25	29	38	29	29	44	22	31	18	34	36	22	20	41	42	16	22	40	29	27	53	56	39	53	56	41	40	47	65	53	23	66	62	56	19	22	42	76	75	78	77	79	80	82	80	83	85	85	86	84	84	86	83	91	93	93	95	96	1	1	1	1	3	2	1	1	1	2	2	2	3	2	1	3	1	2	2	1	2	3	1	2	2	1	3	2	3	3	1	2	2	1	1	2	1	1	2	1	3	1	2	1	1	1	1	2	2	1	2	2	1	1	3	1	2	2	3	2	1	2	1	2	2	2	4	2	3	6	2	2	4	3	5	5	2	2	1	1	2	1	3	6	3	1	1	1	2	3	2	5	1	1	1	1	1
22000	-706.868891712450250	-705.248838160936543	-1.620053551513750	0.000166140219587	0.000038486012354	0.231647775893344	0.425200768150818	-1	2	3	1	7	6	6	6	7	8	8	10	9	8	9	10	11	10	9	10	10	13	11	11	11	12	12	13	11	12	12	14	13	14	15	15	14	14	13	13	15	15	13	13	13	14	15	15	14	15	16	15	15	16	16	18	18	17	17	17	17	16	17	17	16	16	20	20	20	20	20	23	20	21	22	25	25	28	30	30	32	32	38	40	41	44	45	46	45	47	47	48	49	49	51	50	54	0	4	4	1	3	1	0	3	8	5	8	9	11	5	7	7	11	10	7	6	5	13	11	9	16	12	15	15	9	20	23	18	24	16	17	26	26	11	17	7	29	13	29	29	29	17	17	18	40	26	38	26	29	31	34	13	55	33	49	45	17	44	33	21	43	15	21	62	41	13	28	68	38	49	8	23	11	56	73	78	56	80	80	82	83	84	84	86	84	88	88	86	90	91	96	93	95	1	1	1	1	2	3	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	3	2	1	2	1	2	2	1	1	2	1	2	2	1	1	2	1	4	2	2	1	1	1	2	2	2	1	2	2	2	2	2	2	4	2	1	2	3	2	2	3	4	2	3	4	2	4	7	3	2	3	3	8	7	8	4	4	1	6	2	5	4	1	2	2	1	2	1	1	2	1	2	1	1	1
22500	-678.195016390539195	-676.718146526531996	-1.476869864007150	0.000131907967401	0.000041158344849	0.312023190565400	0.523897447912136	0	2	3	3	6	5	6	7	6	7	9	10	8	8	8	9	11	11	10	9	11	12	11	11	11	12	12	13	12	12	13	14	13	11	14	13	14	13	13	12	15	14	14	13	14	13	14	15	14	14	15	16	16	16	17	17	17	18	17	16	17	18	18	17	18	18	20	21	19	21	20	23	22	21	23	25	26	28	30	29	32	32	36	39	41	43	43	45	45	47	46	49	48	50	50	51	55	0	1	2	2	4	3	0	5	2	6	13	20	9	6	7	7	8	10	7	8	11	13	2	8	16	20	25	15	8	12	17	14	29	7	11	18	12	23	24	16	33	17	14	11	33	11	22	18	7	36	46	35	33	31	40	42	28	32	27	6	17	60	53	60	60	55	22	62	48	64	59	68	56	57	23	61	73	70	78	78	67	78	77	82	84	85	84	85	81	88	88	86	91	91	93	93	92	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	2	1	1	1	4	2	1	2	1	2	3	1	2	2	1	2	2	1	2	1	1	2	1	2	4	2	1	2	1	2	4	1	1	1	2	1	2	2	3	2	4	6	2	1	1	1	1	1	4	2	2	3	1	1	2	2	7	2	2	3	1	1	4	2	4	4	1	1	2	2	4	1	1	2	1	2	2	2	2
