step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
14500	-291.045931576764019	-300.096774957215359	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992476046135466	0	1	5	5	2	8	10	3	4	5	7	6	6	7	5	14	11	7	10	10	4	10	8	7	7	8	11	9	8	9	7	6	5	9	16	9	7	9	13	10	17	6	9	11	10	7	12	11	9	15	11	11	9	10	12	7	11	11	10	8	8	12	11	11	12	13	12	12	12	10	13	11	14	12	15	15	14	14	17	17	17	15	15	13	19	7	17	17	20	21	18	25	0	1	8	5	2	32	49	2	5	21	3	21	3	10	5	70	59	42	43	29	1	38	15	33	10	3	26	25	11	37	12	9	2	60	78	31	15	32	48	43	66	9	11	53	61	33	72	36	12	71	9	7	23	3	51	21	60	53	26	86	12	36	49	40	49	34	37	40	48	60	27	20	59	45	71	23	20	65	75	76	65	30	71	45	80	4	78	75	81	50	77	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-283.358931592559372	-292.409774973010713	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994272531949691	0	1	4	3	2	6	12	4	4	5	8	5	6	7	4	11	10	6	10	9	9	10	6	7	4	8	12	9	5	8	10	7	8	6	14	9	10	8	12	10	17	10	9	11	11	10	12	11	11	14	10	10	10	9	11	10	10	11	8	11	13	10	11	12	17	12	12	7	11	10	13	11	13	14	9	16	10	13	15	16	14	14	17	15	14	15	15	16	13	21	18	23	0	1	1	2	2	10	77	5	5	9	68	3	25	18	2	37	28	3	28	29	30	43	3	8	5	9	60	26	4	6	68	25	23	3	67	32	30	4	55	75	17	36	23	28	77	30	40	54	46	57	68	23	75	29	42	32	43	33	6	75	62	14	70	62	84	42	31	13	52	26	55	20	45	7	5	74	26	60	63	78	39	21	79	27	69	39	40	39	28	41	81	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-290.118518702158497	-299.169362082609837	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994018892496083	1	2	3	5	3	7	11	3	6	4	5	5	7	6	5	13	10	7	8	8	7	9	8	7	6	7	12	10	8	10	12	7	10	8	14	9	8	8	13	8	16	8	10	11	10	6	10	10	7	14	11	11	11	10	12	12	11	9	9	11	12	13	12	10	17	13	14	12	14	12	13	13	13	11	16	14	9	12	16	17	16	15	14	15	18	16	16	15	19	20	15	15	0	1	2	5	1	12	64	1	8	5	5	10	2	10	10	27	46	11	25	14	46	46	14	12	10	15	22	32	13	19	22	14	38	11	66	49	8	32	77	6	66	12	14	59	21	10	34	13	11	17	19	43	21	42	53	59	42	32	19	58	54	23	17	26	67	52	62	59	61	22	31	70	60	30	39	34	18	20	67	86	44	54	30	57	44	82	83	35	82	34	70	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-285.611487466569088	-294.662330847020428	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996189997053305	1	2	5	4	3	7	8	4	5	4	6	5	5	7	4	13	10	6	7	8	10	8	7	5	3	4	12	8	7	6	12	8	7	8	14	8	3	8	13	9	18	11	8	10	7	7	12	12	10	13	10	9	9	11	10	12	10	11	10	11	12	11	11	13	16	14	11	13	13	11	14	12	14	14	14	15	11	15	16	16	16	13	14	15	19	16	16	13	18	19	14	21	0	1	37	37	2	3	6	37	10	1	13	25	2	25	37	54	43	8	4	8	28	46	24	5	1	5	52	6	18	24	55	12	8	11	48	6	2	6	56	43	65	53	3	12	24	3	40	62	34	42	22	13	3	59	43	57	36	45	14	59	28	28	57	54	39	61	44	53	31	40	43	53	56	69	72	70	7	69	66	35	71	44	72	50	65	88	83	14	91	66	31	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-288.620620880829449	-297.671464261280789	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992448010313047	1	2	5	5	2	7	11	3	5	6	7	5	7	7	6	14	10	6	9	9	8	7	7	7	8	6	12	10	3	10	12	9	8	7	15	10	6	9	11	8	18	8	9	9	10	9	12	11	8	14	6	11	7	11	9	12	4	11	9	9	13	12	4	11	15	14	12	13	13	12	13	12	10	14	16	13	14	14	16	13	16	16	11	13	18	18	14	15	20	14	18	19	0	1	8	8	1	15	44	2	29	9	9	57	3	57	8	38	40	4	6	24	12	12	9	57	14	57	45	25	1	32	52	53	34	12	67	40	63	51	25	23	75	51	18	49	42	13	17	32	23	39	9	25	15	59	4	34	8	33	4	21	54	45	5	46	46	27	48	43	47	53	73	13	34	64	66	64	69	44	16	62	77	90	55	36	82	76	72	7	84	43	79	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-296.337114314748021	-305.387957695199361	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997615631572244	0	1	4	3	2	8	12	1	6	5	8	5	5	7	5	13	10	7	8	8	9	9	8	8	6	7	12	8	7	9	10	10	9	3	14	5	7	8	12	9	17	12	10	7	10	6	11	11	10	13	11	11	7	9	12	11	10	11	7	11	10	12	10	11	17	14	14	13	14	10	12	7	11	10	15	16	12	13	15	17	15	15	17	14	16	12	13	16	22	16	16	23	0	1	8	8	1	8	51	1	36	5	25	34	34	4	4	56	11	8	37	44	6	18	10	72	13	10	57	59	46	59	54	38	37	1	71	3	46	26	51	11	90	58	24	3	59	8	74	22	37	71	31	26	10	38	22	54	6	17	10	70	3	74	15	63	88	7	73	73	64	6	6	15	26	30	35	68	64	77	20	62	86	42	87	63	79	32	31	56	76	84	82	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-281.097707296901604	-290.148550677352944	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997894853389045	1	2	6	5	3	7	11	3	6	4	8	5	7	6	5	13	4	7	6	5	9	9	7	8	3	8	12	9	8	9	10	10	8	9	15	10	6	8	12	10	17	12	10	10	10	9	9	9	10	13	10	9	8	10	12	11	8	10	12	11	13	12	11	13	15	13	11	10	14	13	12	9	14	14	16	15	11	11	15	16	15	15	16	15	17	17	16	16	20	20	18	14	0	1	20	5	2	15	47	1	17	1	6	8	3	12	8	68	1	4	15	2	14	8	15	20	1	20	26	33	6	3	29	3	19	29	74	22	10	20	40	30	51	43	29	72	33	26	3	38	52	32	33	6	4	13	31	29	19	26	63	57	56	28	43	22	68	7	51	53	77	67	68	24	71	78	76	60	22	72	69	64	50	92	56	40	76	81	50	35	87	81	69	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-289.110526410520208	-298.161369790971548	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997372238353159	0	2	6	3	3	7	9	1	5	4	7	5	6	7	5	12	11	6	8	6	10	4	5	7	8	5	11	10	7	8	11	9	7	9	13	9	6	7	12	7	15	11	9	9	9	9	10	11	8	13	10	12	9	10	12	12	10	9	7	11	12	8	11	9	18	11	11	13	13	11	14	8	14	14	16	14	15	12	17	14	16	16	15	11	17	16	16	16	21	17	16	24	0	1	23	1	2	23	37	1	5	4	12	22	22	9	5	54	11	12	6	10	33	4	2	26	11	10	54	64	26	37	7	14	23	62	57	3	10	15	84	5	52	36	19	11	3	62	64	32	12	44	13	28	13	72	42	27	30	62	15	38	63	20	45	29	41	43	32	53	31	45	50	9	36	72	84	72	49	28	41	78	56	21	71	64	81	76	77	41	85	88	77	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-292.500145294881008	-301.550988675332349	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981721324899603	0	1	4	5	2	8	11	3	6	3	7	4	7	6	5	13	9	6	10	9	8	11	7	3	7	7	10	8	8	10	12	9	9	8	12	8	8	8	12	8	15	6	9	9	11	9	8	11	9	11	9	9	10	8	11	7	10	10	10	12	13	12	11	12	17	14	14	12	12	9	14	11	13	15	15	12	14	10	15	17	17	16	16	13	14	10	16	16	18	20	18	13	0	1	8	8	2	14	20	2	5	2	14	5	42	3	24	39	40	8	34	25	13	54	3	2	9	3	49	11	14	4	57	6	42	15	43	23	18	26	22	42	66	15	13	11	30	28	25	30	56	6	29	37	21	11	86	2	70	34	47	50	35	7	20	48	74	61	73	45	45	38	64	52	53	69	61	72	62	54	17	84	64	71	57	76	22	20	74	57	80	45	87	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-286.030242944842541	-295.081086325293882	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992756330745812	-1	1	6	5	3	7	11	4	1	5	7	6	6	7	6	14	10	4	10	10	9	9	6	6	8	7	12	8	5	9	12	6	6	9	15	7	9	8	13	10	14	11	9	10	11	10	10	10	10	14	11	12	11	8	11	12	9	12	11	10	13	9	8	11	18	10	14	12	13	11	12	13	12	14	14	14	14	11	10	17	14	14	15	15	19	17	15	12	22	19	16	25	0	1	8	5	1	3	34	1	1	5	3	4	8	4	5	79	30	5	4	63	36	26	10	10	36	10	78	11	8	38	42	4	5	63	57	3	25	3	60	57	71	37	11	11	47	54	57	22	13	17	3	79	66	12	43	47	29	25	38	38	45	14	6	28	91	34	7	20	45	43	7	26	37	24	39	66	71	17	6	66	39	20	76	16	65	82	81	47	90	82	81	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-271.848424104692299	-280.899267485143639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992676944401913	1	2	5	5	3	7	10	4	4	5	5	6	7	7	5	12	7	6	9	9	10	11	7	8	7	5	12	8	7	10	11	8	10	9	14	10	10	10	11	7	17	9	9	9	7	9	11	9	10	13	10	9	10	10	11	12	11	10	12	11	13	12	7	12	17	14	14	11	11	13	13	12	12	14	16	14	14	13	15	17	15	16	17	14	18	17	13	15	21	20	15	20	0	1	8	9	1	26	11	2	1	5	1	8	26	18	9	47	26	2	28	4	17	58	18	26	4	9	19	63	10	25	21	10	18	14	57	43	29	45	52	26	74	12	12	17	11	13	42	25	32	55	42	6	44	44	6	60	54	24	51	24	21	51	4	6	67	62	30	46	36	27	56	37	52	64	35	64	52	36	74	82	76	52	62	87	67	72	62	27	92	65	16	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-267.156173754478800	-276.207017134930140	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989974730014001	1	2	6	5	3	5	11	4	3	5	6	4	4	6	5	13	9	7	8	9	7	9	7	7	6	8	9	7	6	10	12	8	10	8	16	10	10	9	11	9	17	12	4	10	10	9	11	10	9	14	8	11	9	9	8	12	11	9	11	10	13	12	12	13	17	14	13	12	14	12	14	10	12	14	16	14	14	15	16	16	17	15	17	16	13	18	16	16	21	20	18	24	0	1	4	5	1	9	32	1	1	9	10	5	1	13	9	70	3	4	29	19	8	6	8	6	6	12	11	29	8	32	36	43	27	18	50	22	11	26	29	28	57	60	1	46	51	23	60	51	55	68	11	54	24	55	21	33	72	25	28	34	17	37	18	59	31	85	63	34	73	22	52	34	39	45	78	85	39	67	74	76	35	63	82	69	17	64	66	52	91	83	79	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-282.103872461859112	-291.154715842310452	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994178890421492	-1	1	5	3	1	8	11	3	3	3	7	3	7	8	4	13	10	5	10	8	9	10	7	6	6	5	10	9	7	9	12	9	7	8	16	8	5	9	13	10	17	11	8	10	9	10	11	9	9	11	11	12	7	10	9	10	10	8	12	12	13	13	10	12	17	10	14	10	12	11	14	12	14	15	17	15	13	14	15	15	14	14	16	14	13	15	12	12	19	20	16	23	0	1	15	5	1	53	58	5	2	5	26	2	3	37	4	31	18	2	53	25	29	14	9	37	9	8	48	33	25	37	19	20	37	23	81	13	9	34	30	20	76	22	3	55	58	28	27	6	34	24	55	55	25	36	24	29	43	53	66	34	70	28	18	42	78	55	46	30	50	43	87	54	27	82	67	59	17	62	84	84	60	61	81	39	64	52	22	33	75	84	67	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-280.086079140572622	-289.136922521023962	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997367882838191	1	2	5	5	3	6	10	2	5	5	8	5	7	7	6	10	11	7	8	9	8	10	8	7	7	6	11	9	8	8	12	9	9	5	15	8	9	9	12	10	9	11	9	10	10	10	10	12	9	11	10	11	10	11	11	12	10	9	9	12	10	12	12	9	17	13	11	13	12	12	13	13	13	13	14	15	12	15	12	17	15	15	11	12	19	18	16	11	22	19	16	24	0	1	1	2	8	9	14	1	5	5	10	5	34	4	12	37	57	34	8	30	24	59	9	12	12	34	29	9	9	18	57	14	14	8	60	3	14	34	67	11	18	58	25	41	23	36	11	18	9	20	28	45	19	53	43	54	38	24	11	44	21	43	52	23	48	39	28	63	51	59	27	49	69	44	56	79	16	67	67	79	56	74	20	4	78	68	82	58	90	68	31	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-270.750705159231131	-279.801548539682472	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997772307773780	0	2	5	4	2	4	11	3	4	6	7	4	6	7	5	13	10	5	10	8	8	10	6	8	5	7	11	10	8	7	5	9	10	8	15	8	10	9	11	10	18	12	7	9	10	9	10	11	11	15	11	12	9	10	12	12	9	10	11	11	13	12	12	11	17	13	13	13	8	13	14	12	12	13	17	13	14	14	13	14	16	15	17	16	18	14	16	15	17	21	15	19	0	1	4	5	1	2	53	1	8	4	25	1	4	31	4	52	32	6	53	26	14	21	4	23	9	13	33	29	25	5	2	24	57	6	71	13	21	20	22	32	81	37	3	29	20	10	14	32	25	73	38	37	30	57	45	32	69	24	38	19	40	57	32	37	50	54	37	73	26	51	20	48	39	56	50	39	74	76	58	52	70	77	49	72	81	68	63	49	72	65	7	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-284.717479497436159	-293.768322877887499	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993074057581715	1	2	4	4	2	6	12	4	6	5	7	6	5	8	5	13	10	3	10	9	8	9	5	7	8	7	9	8	5	10	12	10	10	9	14	9	7	10	13	7	16	7	8	10	10	9	12	12	11	15	9	11	10	6	11	11	9	11	12	10	12	11	9	12	17	13	11	12	12	7	9	11	13	15	16	15	11	12	14	18	12	15	15	15	16	13	16	10	21	19	16	22	0	1	1	5	1	15	46	18	29	8	29	18	1	40	18	58	8	5	40	21	6	37	3	8	42	29	26	6	4	20	49	21	28	37	52	24	10	25	52	8	39	6	54	36	43	26	88	45	30	73	10	22	57	15	71	33	6	60	44	42	55	28	13	36	81	60	53	36	27	15	42	36	49	31	55	58	36	71	55	87	30	58	77	32	73	55	66	36	85	50	73	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-278.306807274379992	-287.357650654831332	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970772427086328	-2	0	5	4	2	8	9	4	6	3	8	6	5	8	5	14	8	7	8	9	9	9	7	7	7	7	12	10	6	9	11	10	6	6	13	9	9	9	10	8	17	12	7	8	9	6	7	10	9	13	11	11	9	11	10	12	11	8	11	10	13	11	12	11	14	13	14	11	13	13	13	12	13	13	16	15	15	14	17	18	16	14	16	7	14	16	14	15	19	20	18	20	0	1	1	10	2	25	47	10	8	5	3	4	10	33	10	63	24	9	23	24	47	15	12	33	9	9	55	34	8	17	19	49	10	3	17	23	46	11	44	12	16	36	29	33	18	3	15	53	34	63	38	45	23	60	9	31	32	24	14	40	49	7	23	6	71	7	71	6	54	62	68	60	54	37	76	69	61	71	66	81	85	61	87	33	50	50	35	35	80	76	79	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-283.704939406164726	-292.755782786616066	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995548698000835	0	2	5	4	3	8	11	4	2	6	7	4	6	7	5	12	10	3	7	9	8	11	7	6	7	7	12	8	5	9	8	10	9	8	15	10	10	10	11	5	13	7	10	11	11	8	11	9	11	14	10	10	9	5	11	10	11	12	11	11	12	9	12	11	18	12	12	12	11	12	13	11	8	14	17	13	14	9	17	17	17	13	16	16	14	16	15	15	21	16	19	20	0	1	18	9	9	40	21	2	1	3	29	18	4	40	18	33	33	9	54	34	10	21	40	5	3	13	46	10	12	21	29	46	11	10	47	28	8	15	73	9	72	8	34	51	20	11	38	26	33	36	78	34	42	8	36	33	37	56	56	62	69	25	72	73	87	51	59	22	30	59	60	20	13	82	21	52	59	31	83	61	82	45	43	88	69	50	39	76	75	50	80	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-283.852742436080291	-292.903585816531631	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994313765860366	0	1	5	5	2	7	10	4	3	6	7	6	5	8	3	11	11	7	10	10	10	10	4	8	6	7	11	10	7	9	12	8	7	8	12	9	10	10	13	8	11	9	3	10	8	8	9	9	11	14	10	8	11	10	10	10	11	10	10	12	13	12	10	11	14	12	12	11	12	12	13	10	12	13	12	15	15	14	13	18	11	14	13	14	15	16	13	15	22	19	18	26	0	1	43	15	1	23	14	9	1	3	25	23	8	10	5	14	33	3	36	14	3	48	9	6	3	13	44	24	10	11	41	33	13	18	42	25	47	32	75	12	47	12	2	42	3	10	52	34	20	41	34	25	26	52	24	48	26	46	32	72	55	22	46	38	71	49	21	72	51	24	58	47	19	58	19	83	36	81	68	86	37	57	49	83	19	78	22	60	90	80	76	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
