step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
22000	-529.206910780697513	-526.506847161581163	-2.700063619116305	0.000243133529077	0.000017910004273	0.073663243162218	0.449885601618125	0	1	2	4	5	6	8	9	6	10	9	8	8	10	10	10	10	11	12	11	12	11	13	14	15	14	17	15	16	17	15	18	15	13	17	16	17	16	18	18	17	19	18	19	17	16	17	19	19	19	18	20	20	18	21	20	21	20	20	20	20	22	21	21	20	22	21	22	21	22	22	21	23	22	22	23	23	23	25	24	23	24	25	25	24	26	24	24	25	25	29	24	26	26	26	27	27	27	28	26	27	30	33	32	31	31	32	35	34	38	40	0	1	2	3	2	5	6	13	4	4	9	6	5	4	7	12	7	11	8	16	16	3	8	13	19	10	22	15	33	38	16	30	34	3	25	16	21	34	33	29	28	25	24	51	4	25	16	38	45	27	37	39	54	38	54	40	20	5	23	49	43	39	32	54	29	26	30	34	20	44	41	59	31	13	48	75	62	56	87	62	72	66	23	54	29	55	71	25	55	82	43	66	78	53	53	95	65	65	81	32	50	99	81	14	90	98	91	109	85	91	109	1	1	1	1	3	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	5	1	3	1	1	3	2	1	1	2	1	2	6	1	3	3	1	2	1	1	2	3	1	7	1	3	1	1	1	1	1	1	2	3	1	4	6	2	1	1	3	2	2	2	3	3	5	4	2	2	1	5	5	1	1	1	2	1	1	1	1	5	3	4	2	1	5	3	1	5	1	2	4	2	1	3	4	2	4	3	1	5	14	2	2	2	1	4	5	2
22500	-546.634785310609573	-543.649524848745500	-2.985260461864042	0.000126597141786	0.000007579420681	0.059870393391510	0.422873629777303	0	1	2	4	3	6	7	8	7	9	9	10	9	10	7	9	9	11	12	11	11	11	13	12	15	15	15	13	15	16	17	17	17	16	14	17	17	16	16	17	17	20	18	18	15	15	19	20	19	19	20	19	20	20	20	20	19	21	22	21	19	21	22	21	20	21	22	22	21	22	23	22	24	23	24	22	22	23	24	26	23	25	24	26	26	27	25	24	25	25	28	26	27	26	27	28	26	28	27	30	27	30	33	30	31	32	35	35	34	37	39	0	1	1	5	2	2	1	5	6	7	2	11	7	11	6	7	15	11	11	4	7	13	24	12	35	17	20	11	20	19	16	45	38	22	24	3	26	17	25	38	21	37	11	39	8	24	20	39	37	33	38	28	25	34	27	35	37	11	62	47	29	32	69	43	40	32	23	10	61	66	10	42	36	44	78	69	48	76	31	73	64	62	52	63	79	78	74	11	34	73	97	73	78	56	52	95	23	87	70	53	59	59	96	6	85	99	56	95	63	93	110	1	1	2	1	1	3	4	3	1	1	4	1	1	1	1	1	1	1	2	3	1	1	1	1	1	3	3	2	2	2	4	1	1	2	1	9	1	2	1	1	3	2	5	1	3	1	6	2	1	1	2	3	2	2	3	3	1	6	1	1	2	3	1	1	2	2	5	6	1	1	8	1	4	3	1	1	1	1	4	1	1	1	2	2	2	1	1	7	4	1	1	1	3	4	4	1	4	2	2	6	2	3	2	11	3	2	5	5	7	6	1
23000	-592.078671012572954	-588.695283550520003	-3.383387462052913	0.000151883216607	0.000007004510691	0.046117739980633	0.446036644134767	0	2	1	4	4	5	7	9	7	7	9	11	8	9	10	9	10	11	13	12	11	11	12	15	15	14	17	14	15	16	17	17	16	16	16	17	17	15	18	17	16	19	18	19	18	18	18	18	20	19	20	20	19	20	20	20	21	20	21	22	18	19	19	23	19	21	21	22	19	22	20	22	23	21	23	23	22	24	25	25	23	24	26	25	25	24	24	24	27	26	26	26	26	26	26	29	27	26	29	27	28	31	33	33	32	32	34	35	35	37	39	0	1	1	1	3	2	4	13	2	4	9	10	5	6	9	10	11	13	6	18	14	10	2	28	20	13	35	15	18	18	17	22	26	29	28	23	28	17	38	29	14	13	24	45	34	24	37	10	48	24	69	45	12	38	24	40	56	8	69	34	41	41	41	54	27	50	24	24	46	27	61	53	61	37	43	49	41	23	40	44	31	31	34	50	76	24	62	28	12	74	82	69	42	52	27	59	8	75	84	13	90	98	96	100	79	101	85	97	104	83	106	1	1	1	1	2	2	2	1	2	2	1	1	1	3	2	1	1	2	4	1	1	3	5	1	2	2	1	2	2	3	3	2	1	1	1	2	1	2	1	2	3	4	1	1	1	2	1	6	1	3	1	1	4	2	1	2	1	4	1	3	1	2	1	1	2	1	3	2	1	2	1	2	2	2	2	2	2	6	5	3	3	3	5	2	1	3	1	5	8	3	1	3	2	3	3	4	8	2	2	8	1	2	2	2	3	1	4	4	1	5	3
23500	-569.652679925659868	-567.487167389210299	-2.165512536449584	0.000192943044466	0.000022514007625	0.116687324422642	0.453412386900116	-1	2	3	3	5	6	7	9	7	8	7	11	9	10	9	10	10	12	10	12	11	12	13	14	14	15	17	14	16	16	16	17	16	15	16	18	17	15	15	18	16	19	19	19	18	17	20	19	19	18	20	19	20	19	19	21	19	19	21	22	20	21	19	23	20	23	22	22	22	22	22	22	22	22	21	22	23	23	24	26	23	25	26	27	25	26	24	26	26	24	29	24	25	26	27	28	27	26	28	28	27	29	32	32	32	31	35	34	34	37	39	0	1	2	1	4	3	5	5	5	6	5	13	9	3	11	13	7	3	6	17	17	5	7	14	14	8	33	14	23	39	14	29	16	23	12	8	24	7	12	41	38	6	39	24	11	24	42	35	20	30	42	45	28	39	50	36	50	30	61	7	28	27	41	50	11	49	3	55	63	12	34	53	38	50	44	44	31	44	76	70	73	90	79	49	71	43	59	23	74	31	101	44	49	24	74	81	83	79	93	76	41	98	91	96	100	96	83	104	103	88	110	1	2	1	2	1	1	1	3	2	1	1	1	1	4	1	1	1	5	3	1	1	3	3	2	3	3	1	1	2	1	3	1	4	1	2	3	2	4	2	1	1	4	2	2	6	1	1	1	3	2	1	1	3	2	1	1	1	1	1	7	2	2	1	3	6	1	7	2	2	5	2	1	3	2	1	1	4	1	1	2	1	1	1	3	1	4	1	7	2	4	1	3	3	7	4	3	1	1	2	5	7	2	1	4	3	2	5	1	1	6	1
24000	-549.272878526798422	-544.662958576394999	-4.609919950403451	0.000143134119979	0.000003369762067	0.023542688964887	0.407402415481870	-1	1	3	5	4	6	7	8	7	9	8	11	8	10	9	10	10	11	13	12	10	11	13	15	15	14	17	15	16	15	16	18	16	15	16	17	17	16	17	18	18	17	19	18	17	18	20	20	20	18	19	19	21	20	21	20	20	21	21	20	21	22	21	22	20	20	20	20	22	23	22	23	23	21	22	24	21	22	25	26	23	25	25	26	25	26	24	24	26	26	28	23	26	26	26	28	28	28	29	30	27	31	31	32	32	29	32	34	34	38	39	0	1	1	3	2	3	4	5	4	6	1	5	6	13	8	7	8	2	15	21	7	15	13	14	9	3	10	18	10	18	14	39	13	8	26	30	14	18	24	4	19	11	10	25	29	9	45	41	50	35	36	29	24	45	10	32	40	46	45	37	48	67	48	36	17	34	11	29	58	41	10	24	6	13	53	40	41	30	87	85	58	72	33	34	87	77	29	37	73	71	24	42	51	2	63	84	52	60	80	17	53	91	41	80	99	76	17	103	105	84	109	1	1	2	2	1	1	1	2	1	1	5	4	1	1	1	2	1	5	2	1	2	1	2	2	4	7	3	2	3	2	3	1	5	5	2	1	3	2	1	5	2	4	5	2	1	4	2	1	1	1	1	1	3	1	6	1	2	2	2	1	1	1	1	2	5	3	6	2	1	2	7	5	9	7	1	3	2	3	1	1	1	1	5	5	1	3	3	3	1	2	6	3	4	14	3	1	5	4	1	12	3	1	6	3	1	2	12	2	1	6	2
24500	-546.477700447706752	-543.643242253356902	-2.834458194349880	0.000180684396694	0.000012040867155	0.066640326312336	0.383072906662096	0	1	3	5	4	6	8	8	6	9	8	9	9	10	7	10	10	11	10	11	10	11	12	15	15	15	18	13	15	16	15	17	15	16	17	18	16	16	18	18	17	19	18	18	17	18	19	19	19	18	19	19	17	19	19	21	20	20	21	21	19	21	20	22	20	22	20	21	20	23	22	23	23	22	23	24	22	23	23	25	23	25	25	26	25	26	23	25	26	26	27	25	27	25	27	28	27	27	29	29	28	29	33	32	33	31	34	35	34	37	40	0	1	2	1	2	3	15	2	3	15	5	6	7	3	3	8	10	13	15	5	11	8	20	13	19	6	29	21	23	31	17	33	11	21	23	11	8	19	10	29	33	10	3	14	21	30	13	16	26	16	53	32	33	26	35	18	26	61	63	44	36	65	43	20	28	65	4	50	51	23	57	58	51	16	61	43	65	20	37	48	56	66	51	5	31	66	15	44	85	57	82	69	39	64	38	73	64	78	41	29	77	56	94	46	102	90	48	96	105	77	105	1	1	2	3	1	2	1	5	2	1	2	2	1	3	2	1	1	1	2	4	1	2	1	2	2	5	2	2	1	1	3	1	2	3	2	6	4	3	3	2	1	5	5	4	3	1	4	4	2	4	1	1	1	2	1	5	3	1	1	2	1	1	1	5	4	1	8	1	1	4	1	1	2	7	1	2	1	5	3	3	1	2	3	12	3	2	7	4	1	4	1	3	5	2	5	2	2	2	6	8	3	5	4	8	3	3	5	3	1	7	4
25000	-542.382544082442905	-540.095831702884425	-2.286712379558510	0.000205683209481	0.000021388310589	0.103986663001180	0.378599240055003	-1	2	2	4	5	6	7	8	8	10	8	10	9	10	10	10	10	12	12	11	10	11	13	14	15	14	18	14	15	17	17	15	16	16	16	17	15	16	16	18	18	19	18	17	17	15	19	19	18	19	18	20	21	20	19	21	20	19	19	21	21	20	20	20	21	21	21	22	22	20	23	22	24	23	23	22	22	23	24	24	23	24	25	26	25	26	25	26	27	25	28	25	25	26	26	27	28	27	29	30	27	30	33	32	32	31	34	35	35	37	41	0	1	1	2	3	1	5	4	4	6	7	2	11	5	5	3	2	6	3	13	9	3	22	16	14	13	39	18	22	39	25	28	13	8	29	18	2	10	23	23	34	38	6	29	21	18	31	28	46	30	38	58	27	49	39	55	43	24	32	29	48	41	38	49	42	20	38	17	40	49	44	36	41	59	65	52	40	63	68	76	65	48	63	37	74	79	69	12	28	82	94	49	74	51	57	71	86	41	63	8	73	32	99	6	97	27	89	106	87	93	110	1	2	1	1	1	2	1	2	2	1	1	4	1	2	2	4	3	3	6	1	1	6	1	2	2	2	1	1	2	1	1	1	2	4	1	2	6	3	2	2	1	2	5	1	4	1	2	3	1	1	1	1	1	1	1	1	1	3	2	3	1	1	2	1	1	4	3	6	2	1	3	2	3	2	1	1	2	1	1	1	1	2	3	6	2	1	1	9	5	1	1	5	1	3	4	3	1	4	5	12	2	9	1	12	2	7	3	2	5	7	2
25500	-505.475190439344601	-503.802390750191933	-1.672799689152676	0.000140755188811	0.000029878899018	0.212275648738607	0.411143259620903	-1	1	2	5	5	6	7	8	8	7	8	9	8	11	8	10	10	12	12	11	12	12	12	14	15	14	17	14	15	14	17	17	15	15	16	16	18	16	17	17	17	19	19	18	17	17	19	19	20	19	20	20	21	20	20	20	21	21	21	22	20	20	22	21	20	22	21	20	21	22	21	23	24	21	24	23	22	23	22	25	24	25	26	27	25	25	25	25	25	25	28	26	27	26	26	29	26	27	29	29	27	30	33	32	32	31	34	36	35	38	39	0	1	1	2	3	3	5	6	3	4	6	3	2	17	4	6	11	11	10	13	12	8	13	19	13	13	29	15	20	16	38	29	30	28	17	28	26	30	13	35	26	29	37	26	6	19	10	17	41	35	16	20	56	34	32	45	48	29	8	8	26	34	74	42	31	51	54	1	35	53	25	45	63	38	77	48	40	57	52	70	60	47	79	56	72	81	64	66	70	52	80	32	43	35	62	93	62	51	72	44	51	23	99	3	75	94	72	109	96	68	110	1	1	2	2	1	1	1	1	3	1	1	2	4	1	2	2	1	2	2	2	1	2	3	1	4	3	2	4	2	2	1	1	1	1	3	1	2	1	4	1	1	1	1	1	6	2	4	4	2	1	4	5	1	2	2	1	1	3	5	6	3	2	1	1	1	1	1	12	2	1	3	2	1	1	1	2	2	1	1	2	1	2	2	4	1	1	2	1	2	2	1	4	4	5	3	1	2	4	4	3	3	8	2	16	5	2	6	1	3	7	1
26000	-589.996459507438203	-588.014803421673037	-1.981656085765120	0.000205340378844	0.000029058273201	0.141512708630723	0.293453026934551	-1	1	3	5	5	6	7	8	8	10	8	10	8	10	9	10	11	12	12	10	11	11	12	14	15	15	17	12	14	15	15	18	17	14	15	16	17	16	16	17	17	18	19	18	14	17	19	20	20	18	19	19	20	21	20	19	19	19	21	21	21	22	21	22	21	23	19	20	21	21	23	23	21	21	24	24	21	22	25	25	23	26	25	25	25	27	24	26	26	25	28	24	25	27	26	27	27	27	29	28	27	30	32	30	32	30	34	35	35	37	40	0	1	2	2	2	5	4	4	3	8	7	11	2	11	3	7	5	20	20	3	9	11	14	18	19	4	3	8	19	18	12	24	15	23	14	20	30	15	22	25	9	8	37	35	23	36	21	6	42	33	7	24	39	67	4	33	11	6	41	48	41	69	25	48	39	43	3	17	17	49	39	57	34	56	62	21	17	28	64	26	51	66	69	76	60	38	53	68	43	78	76	31	65	83	65	57	57	83	91	27	78	20	62	15	99	100	15	103	70	106	103	1	2	1	3	3	1	1	2	2	1	1	1	3	2	3	1	4	1	1	2	1	1	1	1	1	4	11	3	1	1	3	2	4	1	2	3	1	4	3	1	4	6	1	2	1	1	5	8	1	1	5	3	2	1	9	1	6	6	2	1	2	1	3	1	2	2	8	5	5	1	5	3	4	1	1	5	4	6	1	5	3	2	3	1	1	6	2	2	3	1	3	6	2	1	3	4	2	2	1	5	3	8	6	10	2	1	9	1	6	3	4
26500	-568.595675611849629	-564.415582718995893	-4.180092892853713	0.000141237798741	0.000004136080330	0.029284514253177	0.349866043022691	0	1	3	4	5	6	7	9	8	10	8	9	7	11	8	10	10	11	11	12	11	12	13	15	16	16	18	15	14	14	17	17	15	15	17	17	18	16	17	18	17	20	18	19	17	16	19	20	20	19	20	19	18	21	20	20	20	19	21	20	19	21	22	22	20	22	21	21	20	22	22	23	23	20	23	23	22	23	24	25	24	23	26	26	24	26	24	25	25	25	28	24	27	26	26	27	28	28	28	30	26	31	33	31	31	29	34	36	35	37	39	0	1	2	2	1	4	5	9	2	13	6	13	3	8	2	11	6	16	3	17	3	13	15	15	24	21	29	18	14	21	26	17	21	13	46	16	25	9	20	5	38	40	5	15	21	30	24	39	22	43	28	14	36	69	43	38	45	16	11	45	41	15	32	57	21	34	41	40	45	36	35	24	63	41	33	58	31	30	42	69	69	45	37	57	63	48	75	47	25	59	66	74	79	52	49	23	70	82	80	30	32	94	43	75	100	87	63	57	96	39	110	1	1	1	1	3	1	1	1	3	2	1	1	2	2	3	1	2	1	3	1	4	3	2	3	1	3	2	2	2	2	1	3	1	4	1	3	1	4	3	9	1	1	6	5	3	1	2	2	3	1	2	5	1	1	1	3	2	5	4	1	2	8	3	1	4	4	2	2	1	1	2	5	1	1	4	2	1	4	2	4	2	3	2	4	1	3	1	2	4	2	3	2	1	3	3	8	3	2	1	11	3	2	8	2	1	2	5	8	5	12	1
27000	-586.093462404935963	-584.056017434298042	-2.037444970637964	0.000140305502120	0.000018675626808	0.133106874109696	0.439938987297112	0	1	2	4	4	5	5	8	7	10	8	11	7	10	7	9	10	11	12	11	12	9	13	14	16	15	17	14	16	16	16	16	16	14	16	17	16	16	17	17	18	19	18	18	16	16	19	18	19	17	18	18	21	20	20	20	19	19	22	22	20	20	21	23	21	22	20	20	20	22	22	22	23	21	22	24	23	23	24	24	24	25	24	26	25	26	25	25	26	25	27	25	25	25	26	28	26	26	28	27	27	30	34	32	32	31	35	35	34	36	40	0	1	1	3	1	2	1	7	6	4	2	13	7	11	5	9	8	15	4	22	3	15	18	17	24	13	33	7	19	26	19	6	2	21	28	10	17	13	29	45	32	46	15	40	8	28	25	30	36	32	46	32	55	43	32	51	48	8	67	37	44	36	47	45	21	49	40	27	28	52	52	47	60	10	38	38	41	30	47	47	43	78	64	39	72	65	70	38	51	81	60	27	41	29	11	48	10	81	42	77	13	32	105	88	102	89	90	74	88	57	82	1	1	1	2	1	2	3	2	2	3	2	3	1	1	2	1	1	1	3	1	4	1	1	2	1	4	1	3	2	1	2	7	5	1	1	3	3	5	1	1	1	2	3	1	4	1	1	2	1	1	1	1	1	1	3	1	1	5	2	3	2	2	1	4	4	2	1	2	3	2	4	1	1	6	4	4	3	2	1	3	3	1	1	4	2	2	1	5	4	1	3	4	4	3	8	4	5	1	4	3	10	7	1	2	1	2	4	8	4	6	7
27500	-519.397641847015962	-517.106232697222481	-2.291409149793482	0.000220168537163	0.000022796153030	0.103539558032239	0.417493732102392	-1	1	3	5	5	5	7	7	7	9	8	11	8	10	9	9	10	11	12	12	11	10	12	15	14	15	16	13	15	16	16	17	16	15	16	17	18	16	17	17	18	19	18	17	17	17	18	18	20	17	20	19	21	19	20	18	20	20	21	21	19	22	21	20	21	22	21	22	22	22	21	22	23	21	23	21	23	23	24	23	24	26	24	26	25	25	24	24	26	24	29	26	27	27	26	28	28	27	26	29	27	30	33	32	32	31	35	34	35	37	40	0	1	2	3	3	3	5	4	6	13	4	13	1	10	8	6	5	4	21	14	10	10	14	18	23	11	29	22	28	25	15	21	10	17	34	5	31	14	27	33	29	19	31	31	21	24	38	28	32	34	61	44	33	43	10	31	31	50	57	64	56	50	36	48	42	22	40	32	53	42	21	38	49	11	53	24	57	35	62	32	69	49	65	30	30	77	66	74	74	69	93	81	73	31	10	24	27	87	90	53	49	51	45	75	41	84	104	73	108	94	92	1	1	1	1	1	1	1	1	1	1	2	2	6	1	1	2	3	3	1	1	1	1	1	2	1	2	1	2	1	1	4	4	4	3	1	4	1	3	1	1	2	4	1	1	3	1	2	2	2	1	1	1	2	1	4	1	2	2	1	1	1	1	1	1	1	6	3	3	1	1	5	3	3	6	1	3	3	3	1	3	1	4	2	5	4	1	1	2	2	2	1	1	3	3	9	8	5	1	1	3	5	5	7	5	7	2	2	5	1	5	8
28000	-555.301311989732199	-552.620553051263641	-2.680758938468609	0.000157975936147	0.000011810505016	0.074761418126007	0.342729849634956	-1	1	2	4	4	6	6	8	7	9	5	9	9	8	9	10	10	11	13	10	12	12	12	14	16	15	17	13	16	16	16	16	17	16	16	17	17	15	17	18	17	20	19	19	18	18	20	20	17	18	20	19	20	20	20	21	19	19	20	22	20	22	22	22	19	23	21	22	20	22	22	23	23	22	22	24	23	23	24	25	24	25	25	25	24	26	25	25	26	25	27	25	26	25	26	27	27	27	26	29	26	30	33	33	32	31	34	34	35	35	40	0	1	2	3	2	3	5	6	1	7	4	4	7	11	9	6	7	8	21	12	16	4	10	23	1	16	19	18	8	19	18	38	6	26	5	32	20	19	38	29	17	30	16	45	25	28	22	25	31	38	28	46	13	24	39	33	13	16	45	24	52	54	57	46	33	69	25	25	29	45	41	3	29	56	27	32	39	32	63	61	55	79	8	31	42	59	59	35	74	79	85	39	76	37	2	82	32	80	79	93	21	93	70	106	100	66	97	94	106	94	108	1	1	1	1	1	2	1	1	4	1	1	3	2	1	1	3	1	1	1	1	2	4	2	1	7	2	3	1	3	2	3	1	5	1	8	1	2	1	2	1	4	3	4	1	1	3	5	2	1	2	3	1	4	2	2	3	5	4	1	4	1	1	2	2	1	2	1	4	2	3	3	8	3	1	2	4	3	3	1	2	2	1	7	4	1	4	2	4	1	1	2	4	1	5	13	1	6	2	1	2	7	2	5	1	2	4	3	5	2	5	4
28500	-568.340225907694503	-566.274340381383695	-2.065885526310827	0.000154133120759	0.000019904933828	0.129141184779119	0.481494054784877	0	1	2	3	4	7	7	9	7	9	9	11	6	11	9	9	9	12	12	10	11	10	13	14	14	14	16	15	16	17	16	15	16	15	17	17	14	16	18	18	17	19	19	18	16	16	20	17	18	19	19	19	19	21	20	20	19	19	21	21	20	21	21	22	19	23	20	21	21	20	19	21	22	22	22	23	22	23	24	26	24	25	25	27	25	25	24	25	26	23	29	25	26	26	27	28	27	28	28	29	28	30	34	30	33	29	33	36	36	37	40	0	1	2	2	1	13	13	4	1	7	4	9	1	11	9	6	9	20	5	7	11	11	22	9	23	1	34	16	32	28	28	17	25	7	46	13	18	28	46	45	28	19	15	29	37	26	26	11	37	48	12	27	6	70	13	40	48	13	58	46	39	47	52	47	35	72	44	30	52	35	40	25	21	72	57	72	70	32	70	29	68	23	40	32	62	47	54	5	83	40	86	40	79	85	85	97	40	82	92	89	49	53	102	73	83	97	104	93	100	102	75	1	1	1	1	2	1	1	4	3	1	3	2	2	1	1	1	1	1	4	2	1	1	1	3	1	7	1	2	1	1	1	3	1	4	1	5	1	1	1	1	1	3	5	1	1	1	4	2	3	1	4	1	5	1	7	1	1	7	1	3	1	1	1	1	1	1	1	3	1	2	1	4	6	1	2	1	1	4	1	5	1	7	6	6	2	3	2	10	1	2	2	4	1	1	1	1	4	2	2	2	5	5	1	3	4	1	1	4	2	4	10
29000	-514.909723761476243	-512.354112017371108	-2.555611744105080	0.000190426592528	0.000015713054147	0.082515020293659	0.419187061379464	-1	1	2	4	4	6	7	8	7	10	8	10	8	11	9	9	10	10	12	11	11	8	13	14	15	16	17	15	15	17	17	18	16	15	16	16	16	16	17	17	18	18	19	18	18	17	19	20	19	17	19	19	20	20	19	20	19	20	22	21	20	21	21	23	20	23	21	22	21	22	22	23	23	21	23	23	22	22	24	25	22	25	25	25	25	27	23	25	27	25	28	23	26	27	26	28	28	26	29	28	27	31	33	32	30	32	31	35	34	36	41	0	1	2	1	1	1	3	6	4	11	5	11	6	11	5	22	6	22	17	5	6	6	10	20	19	17	28	20	23	16	34	17	18	11	28	10	23	14	34	25	38	34	20	31	23	13	34	37	26	28	14	19	40	50	28	51	17	11	47	49	49	31	43	61	44	62	32	38	52	58	32	42	60	52	55	57	65	28	77	43	61	75	50	28	62	65	55	19	93	68	80	62	25	90	39	34	79	49	94	80	13	44	95	17	81	107	34	85	106	109	80	1	1	1	3	2	3	2	1	1	1	2	1	1	1	3	1	2	1	1	4	2	1	1	2	2	2	1	3	1	4	1	4	4	5	1	2	1	3	2	2	2	2	4	1	4	3	2	2	1	1	4	4	1	1	1	1	5	6	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1	1	2	2	1	4	1	3	1	1	3	4	2	3	2	7	1	2	2	1	6	2	3	6	3	2	1	2	9	4	4	8	3	1	9	3	1	1	6
29500	-532.262272950551619	-529.637297280431426	-2.624975670120171	0.000170140134227	0.000013283847776	0.078075921570635	0.406937696833699	-1	1	3	3	5	7	8	8	5	10	7	9	9	10	8	8	9	11	12	11	11	11	13	14	16	14	18	12	15	16	17	18	16	15	17	17	17	15	16	15	16	18	19	18	17	18	18	17	18	18	19	20	20	21	21	21	20	19	21	21	20	22	22	22	20	23	20	21	21	23	22	22	23	22	23	22	22	24	24	23	21	25	24	27	25	27	25	26	27	24	27	26	26	26	25	29	27	28	27	29	25	30	34	32	32	30	35	33	34	37	40	0	1	2	2	3	4	11	4	1	16	3	11	1	4	5	5	11	13	11	17	5	13	22	17	28	5	35	9	4	5	21	34	23	23	38	15	24	12	23	26	19	6	5	36	13	30	8	24	26	33	15	33	31	50	31	42	42	36	45	36	23	30	52	49	31	41	49	53	26	69	24	59	41	24	67	39	59	81	54	24	42	75	62	38	66	62	76	61	70	35	53	54	79	87	29	77	73	92	73	36	61	39	88	62	106	100	53	106	106	91	27	1	1	1	1	1	3	1	2	4	1	2	1	5	3	2	1	1	1	2	1	3	1	1	2	1	5	1	3	4	5	3	2	1	1	1	5	1	3	2	1	2	6	6	1	5	1	5	1	2	1	4	2	1	2	2	2	1	1	2	2	3	4	1	2	1	5	2	1	4	1	6	1	3	2	2	2	1	1	2	5	2	1	1	5	1	3	2	3	3	3	3	2	1	1	5	4	2	1	2	6	2	7	3	4	1	1	7	1	2	5	11
