step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
14500	-494.901719357111801	-501.757207308071202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649447897211210	0	1	2	2	1	5	4	4	2	5	5	5	5	6	7	6	8	7	6	6	8	7	7	10	10	9	9	9	9	9	8	11	9	9	9	11	9	9	9	11	11	10	11	11	11	11	12	11	11	11	12	11	12	13	12	12	13	14	10	12	13	14	13	14	13	13	14	17	14	14	15	16	16	16	17	18	21	18	20	19	20	20	22	23	22	23	24	23	21	25	27	26	0	1	1	1	1	2	4	3	5	2	5	5	7	10	10	10	19	11	3	13	13	13	14	39	16	13	13	18	20	13	22	23	8	20	20	26	23	19	19	25	21	21	28	29	31	20	35	25	13	31	34	35	59	26	37	38	44	40	20	31	52	48	52	47	46	45	48	61	59	66	62	64	65	62	74	74	67	69	73	74	75	62	81	78	82	83	76	89	80	84	90	86	1	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	2	2	1	2	2	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	2	1	2	1	2	1	1	2	2	2	2	1	3	1	1	1	1	2	1	2	1	1	1	2	1	1	2	4	2	2	2	2	2	1	2	1	1	2	1	1	1	1	2
15000	-498.285174166905904	-505.140662117865304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651903714212906	0	3	1	1	2	3	5	4	2	6	6	5	5	6	4	7	7	7	7	6	8	8	8	9	10	9	9	8	8	7	8	11	9	9	8	10	10	11	10	11	11	11	11	10	11	12	11	12	12	12	12	11	13	12	12	11	12	14	11	13	14	14	14	13	13	13	15	16	14	15	16	16	17	16	16	17	21	18	21	20	21	21	22	23	23	23	22	24	21	25	26	27	0	1	1	1	1	3	6	6	4	2	5	5	1	13	1	3	7	11	14	7	30	13	14	19	33	30	13	11	20	13	13	23	6	29	20	17	23	24	24	33	17	31	28	29	22	47	35	40	27	31	34	35	44	30	23	24	59	40	29	50	47	48	46	46	59	42	40	61	59	60	62	53	46	58	58	75	76	69	73	67	80	74	81	57	77	82	82	89	75	79	90	82	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	2	2	2	2	1	2	1	4	1	1	1	3	3	2	1	2
15500	-450.797516812987510	-457.653004763946910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791107102201015	-1	2	1	1	2	5	3	4	4	5	6	5	4	6	6	4	7	7	8	6	7	8	8	11	8	8	9	9	9	6	10	11	6	9	8	12	10	10	8	10	11	11	12	11	12	12	12	12	12	11	13	11	12	12	12	12	13	15	13	13	15	14	14	13	13	15	16	16	15	16	16	16	16	16	15	17	21	19	21	17	20	20	22	21	21	22	23	23	23	26	28	26	0	4	1	1	4	8	4	2	5	3	5	5	7	8	3	2	13	11	15	13	13	17	14	39	33	30	13	18	20	13	22	23	16	20	20	30	23	39	15	21	13	31	28	20	50	35	35	40	22	31	44	29	35	21	32	38	53	40	34	50	44	48	52	44	29	60	62	61	57	66	62	46	57	75	62	75	76	69	78	75	80	67	81	78	82	81	77	85	85	84	90	86	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	3	1	1	1	2	3	1	2	2	1	2	2	1	2	1	1	1	2	2	1	1	1	2	2	1	2	2	2	1	3	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1
16000	-516.075671640443488	-522.931159591402889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602036590720202	0	2	1	2	3	4	4	5	4	3	6	5	5	6	5	5	7	8	7	7	7	8	8	11	7	9	8	9	9	8	9	10	10	10	9	11	11	10	9	10	10	11	10	12	11	11	13	11	11	11	12	11	12	13	12	11	12	13	12	12	14	14	13	13	14	14	15	17	16	16	16	14	16	17	16	17	20	19	20	21	22	20	22	23	22	22	23	24	23	25	28	27	0	1	1	1	3	3	2	3	5	3	15	5	7	4	10	4	13	11	6	15	13	13	14	39	15	30	17	18	20	21	7	23	16	20	20	22	23	25	19	25	21	31	28	29	31	35	35	40	13	31	29	20	35	34	33	39	20	40	52	36	63	48	52	44	46	60	58	61	46	66	62	44	47	58	67	58	67	34	73	67	77	74	77	79	77	82	77	85	76	78	79	83	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	2	1	2	2	2	1	2	1	1	1	2	1	2	2	1	4	1	1	3	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	2	2	4	2	3	1	2	1	2	1	1	1	2	3	3	3	2
16500	-460.036669895241971	-466.892157846201371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689441910931035	0	2	1	2	3	3	3	5	4	5	6	6	4	6	6	6	6	7	7	6	7	9	8	11	9	9	9	10	8	9	10	11	9	10	9	12	9	10	9	10	11	11	12	12	11	10	13	12	12	12	13	12	12	11	13	12	14	14	11	13	13	13	14	14	13	14	13	15	15	16	15	16	17	17	16	18	22	18	21	19	22	20	20	22	22	22	22	23	23	24	27	26	0	3	1	1	3	3	3	6	5	2	5	5	7	6	3	4	13	11	15	13	17	17	14	39	14	21	13	11	20	21	17	23	16	29	20	30	23	39	19	33	26	22	28	29	31	29	46	40	34	22	35	35	46	21	37	38	65	40	20	50	52	25	52	34	34	60	40	61	57	66	67	64	57	75	58	74	82	69	73	75	80	76	75	73	82	80	82	85	77	73	90	83	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	3	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	4	2	3
17000	-503.919942374412130	-510.775430325371531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640952866066698	-1	2	1	1	2	4	3	3	3	5	4	5	5	5	6	6	8	7	7	6	7	7	7	8	8	9	9	9	8	9	10	11	8	9	9	11	11	10	9	9	11	10	11	12	12	11	12	11	12	11	13	10	13	11	12	11	14	14	12	13	15	12	13	14	10	14	16	17	14	15	17	16	17	17	16	17	21	18	22	20	22	21	21	21	22	23	23	24	24	24	27	27	0	1	1	1	3	4	2	3	5	6	9	5	6	8	6	6	13	11	15	2	13	13	14	16	20	21	22	18	20	21	22	23	4	20	29	30	23	39	19	16	21	22	28	29	42	35	35	40	27	31	65	34	35	26	37	22	47	40	46	50	52	48	52	47	29	60	58	61	44	66	62	35	65	75	48	75	76	69	64	74	82	76	74	73	82	81	83	85	77	79	90	86	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	2	4	2	1	1	2	1	2	1	3	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	3	2	1	3	1	3	3	2	2	1	1	2	2	1	1	1	1	1	2	2	2
17500	-544.086936525860210	-550.942424476819610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541501772794718	-1	2	1	2	4	3	4	3	4	4	6	5	4	4	7	6	6	8	6	6	7	9	7	8	10	10	9	10	8	8	10	12	9	10	8	11	10	11	8	9	10	9	12	10	12	11	12	12	12	11	12	11	13	12	12	10	13	15	12	13	15	14	13	14	12	15	16	16	16	15	16	17	18	14	16	18	21	20	22	18	21	19	20	23	22	22	23	23	23	25	28	25	0	3	1	3	8	3	1	1	4	4	5	2	2	4	19	7	13	11	6	13	16	17	14	8	16	30	17	11	20	17	42	23	16	35	20	30	23	40	15	1	21	16	28	20	27	35	35	25	22	31	34	44	20	36	23	21	44	48	44	50	53	48	29	44	29	31	74	61	44	60	62	27	69	48	48	74	74	69	73	40	83	75	80	73	77	81	82	85	77	79	90	86	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	2	3	1	1	1	2	2	2	1	1	1	1	1	5	2	2	1	2	2	2	2	1	1	1	1	1	3	1	3	2	2	1	2	2	1	1	4	2	2	3	1	1	3	1	1	6	1	1	3	2	3	3	2	4	1	1	1	3	1	1	3	1	1	1	1	1
18000	-457.340111238350403	-464.195599189309803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698913012229210	-1	3	1	0	3	2	3	3	4	5	5	5	4	6	5	6	7	8	7	6	6	8	7	10	8	9	9	9	8	9	10	10	10	9	8	11	11	11	9	11	11	10	12	10	12	12	12	12	12	11	13	12	9	13	12	10	14	14	12	13	13	14	15	14	14	11	16	17	16	15	15	17	18	15	17	18	21	20	21	20	21	20	21	23	22	22	24	23	22	24	26	26	0	4	1	1	4	1	1	4	5	7	5	5	7	7	8	7	13	11	15	13	13	13	14	8	16	21	13	18	20	21	22	23	25	29	20	30	32	39	15	25	26	22	28	29	31	53	53	33	27	31	47	44	35	36	37	8	59	40	53	66	52	48	52	46	59	42	74	61	57	60	62	64	69	40	74	58	82	69	69	67	80	74	76	73	82	80	82	85	80	79	90	86	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	4	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	3	2	1	2	2	2	1	1	2	1	1	2	1	2
18500	-477.438729061530125	-484.294217012489526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728041235764527	0	2	2	1	3	4	5	3	3	5	5	5	4	6	6	6	7	7	7	7	8	8	8	10	8	9	9	10	9	9	10	11	8	9	9	12	9	11	8	11	11	10	11	11	11	11	13	10	9	10	13	11	12	12	13	10	13	14	11	13	13	14	14	15	12	15	14	15	16	16	16	16	17	16	16	17	21	18	21	19	22	20	21	23	22	21	22	24	23	25	27	26	0	1	1	1	4	1	8	4	4	2	5	5	3	6	13	2	13	11	15	3	17	13	14	39	16	21	22	18	20	21	13	37	16	20	20	30	14	56	15	48	26	22	28	29	50	20	35	19	17	17	53	20	35	30	23	39	65	40	34	50	52	48	47	53	44	60	36	61	53	66	62	64	47	40	67	67	76	69	73	75	83	76	82	79	82	80	82	85	85	79	90	86	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	3	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	3	1	2
19000	-542.580569312637749	-549.436057263597149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526914015720029	-1	2	1	2	2	1	3	4	3	4	6	5	5	5	6	7	4	8	7	6	7	8	7	10	9	10	8	9	8	8	9	11	7	9	9	10	10	10	9	10	11	10	11	10	10	11	13	12	10	12	12	11	11	13	11	11	13	14	13	14	13	14	14	14	14	14	14	15	15	15	16	18	16	16	17	18	21	18	21	20	21	20	21	23	22	21	23	24	24	24	27	26	0	6	1	3	1	1	3	4	5	6	5	4	17	3	1	15	7	11	6	13	2	15	14	27	8	13	13	18	20	21	7	23	2	20	29	30	23	15	21	33	26	13	28	35	22	20	20	40	27	45	44	34	34	36	23	38	44	40	44	50	52	48	61	46	34	31	40	47	26	66	62	64	47	58	67	48	75	64	69	74	67	75	76	59	76	74	82	85	87	78	84	86	1	1	1	1	1	1	1	1	1	2	2	2	1	2	3	1	1	1	3	1	2	1	1	1	1	2	2	1	2	1	3	2	2	2	1	1	1	2	1	1	1	3	1	1	2	3	4	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	2	2	3	1	2	1	1	1	2	1	2	3	1	2	2	2	3	2	2	5	2	2	2	1	1	4	2	2
19500	-502.882321292677659	-509.737809243637059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678017787549501	-1	2	1	1	3	3	2	5	4	5	5	5	4	4	5	5	7	7	7	6	7	8	5	10	9	10	8	9	8	9	9	9	9	9	10	12	9	10	7	10	11	11	11	10	11	11	13	11	11	11	12	11	13	12	13	12	12	13	12	13	14	14	14	14	13	14	15	16	16	15	16	18	18	17	14	17	21	20	21	20	21	20	22	22	23	23	23	23	23	25	26	26	0	4	1	1	4	4	1	4	5	6	5	5	7	2	2	6	13	11	15	7	8	13	14	39	16	16	13	11	20	21	13	23	15	20	34	30	23	39	15	16	26	31	28	20	31	29	29	25	27	22	29	34	35	49	37	38	34	48	44	45	52	40	47	44	34	31	75	52	65	60	62	47	53	75	58	75	74	57	65	58	82	74	81	73	77	81	82	77	77	84	84	86	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	2	2	2	2	1	2	1	1	1	3	1	1	1	2	2	2	2	1	2	2	2	1	2	1	3	1	2	1	1	1	2	2	1	3	3	2	1	2	1	1	1	2	3	2	1	2	2	4	3	3	1	2	1	2	1	1	1	1	1	1	2	2
20000	-521.704839258522838	-528.560327209482239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705283805376214	0	1	2	1	3	4	5	4	2	5	5	5	4	7	6	6	7	7	7	6	6	8	7	10	9	9	9	9	8	8	9	10	8	8	9	11	9	10	8	10	12	10	11	12	12	12	13	12	11	12	12	11	13	11	13	11	14	15	11	13	15	11	14	15	13	14	14	17	15	15	16	18	16	14	16	18	21	19	22	20	21	19	22	23	22	22	23	23	22	25	27	25	0	1	2	1	9	1	4	3	1	3	5	5	1	5	13	3	13	11	15	13	13	17	8	39	33	21	13	11	20	21	22	23	17	20	20	21	23	39	15	25	26	31	28	34	42	34	52	62	26	31	59	20	7	27	37	16	65	40	34	31	53	40	52	53	59	42	40	61	59	50	48	64	53	25	67	71	76	73	78	75	82	76	81	59	80	67	82	85	82	84	90	86	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	1	1	2	1	2	1	1	2	2	3	1	2	1	2	1	1	2	2	1	1	1	1	2	1	2	2	1	3	1	1	1	2	1	3	3	1	2	1	1	2	2	2	1	1	2	1	1	2	2	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	1	5	1	4	2	1	2	2	1	1
20500	-498.114456815693245	-504.969944766652645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722288257463332	0	3	1	2	3	4	4	4	4	6	6	5	5	6	6	5	6	7	5	6	7	8	7	10	10	9	9	9	8	7	10	12	8	9	9	11	9	10	9	11	11	11	12	12	11	12	12	11	11	11	13	11	11	11	12	11	14	15	11	13	13	13	15	15	11	15	15	16	15	16	15	18	16	15	17	17	22	18	19	20	21	18	22	22	21	19	23	23	23	26	28	26	0	4	1	1	4	3	2	4	5	4	5	5	7	3	19	8	13	11	2	7	7	7	14	14	33	30	14	18	20	13	13	23	16	20	21	26	23	15	14	33	26	31	28	29	31	35	20	25	27	31	59	34	35	30	37	39	65	40	29	26	52	48	52	46	29	60	40	61	57	60	62	64	44	40	67	74	82	69	69	75	80	67	81	79	82	74	80	85	77	84	90	80	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	1	2	2	3	1	1	1	1	1	3	2	2	2	1	2	2	1	2	3	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	1	2	1	3	1	1	2	1	1	1	2	1	1	1	2	1	3
21000	-456.584896098389549	-463.440384049348950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716845221465832	-1	1	2	0	3	4	4	4	4	6	6	5	5	6	6	7	7	8	7	6	7	7	8	11	8	9	8	9	7	8	9	11	10	8	10	11	10	10	8	10	11	10	11	10	11	11	13	11	11	11	12	12	13	11	13	12	13	14	10	12	14	15	14	14	13	14	13	16	15	16	17	17	17	17	17	18	21	18	20	21	21	19	22	22	22	22	23	24	23	26	28	26	0	1	4	1	2	3	3	3	5	8	5	5	7	6	6	8	13	11	15	13	13	7	14	19	16	21	13	11	20	21	22	23	25	20	20	30	23	39	8	25	27	31	28	20	31	22	46	33	27	31	44	35	46	21	37	38	29	48	29	31	52	67	52	44	44	60	25	61	57	66	62	64	65	25	48	67	82	69	69	75	76	75	81	73	77	82	77	85	85	79	90	86	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	2	1	2	1	1	1	2	1	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	3	2	2	2	1	2	2	2	1	1	2	1	1	1	1	1	2	1	2
21500	-474.917690510742602	-481.773178461702003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681458728413577	-1	1	1	2	1	4	4	5	3	4	5	5	5	6	6	6	7	7	8	6	6	7	8	11	8	10	9	9	7	8	10	10	10	9	9	12	11	9	8	11	10	11	11	11	12	10	12	11	11	10	11	12	12	12	12	11	13	13	11	13	14	14	15	14	13	14	15	15	15	15	14	18	17	15	16	18	22	19	21	21	20	20	21	23	22	22	24	24	24	26	27	26	0	1	1	3	1	1	3	10	5	2	5	5	7	8	6	2	13	11	15	6	13	13	16	32	1	30	13	11	20	21	17	16	25	20	20	26	23	6	15	33	30	27	28	20	50	20	46	25	17	22	34	35	46	26	37	38	30	40	34	31	52	48	52	46	59	31	40	61	57	66	48	64	65	48	62	67	82	69	72	75	76	76	81	79	82	81	77	85	85	84	90	80	1	1	1	1	1	3	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	3	1	2	2	1	1	2	2	1	2	2	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	2	2	1	2	1	2	1	2	1	2	2	1	1	1	2	2	2	2	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	3
22000	-501.880989767735628	-508.736477718695028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688169553795618	0	3	2	1	4	2	5	4	4	5	6	6	5	6	5	6	5	7	7	6	7	8	8	10	9	10	10	8	8	9	8	12	9	9	9	12	9	8	9	11	10	10	11	11	11	11	13	11	10	11	11	12	11	13	13	11	13	13	13	13	14	13	13	15	13	14	14	16	15	16	16	17	18	16	16	18	22	19	21	20	22	20	20	22	21	23	24	23	22	25	27	26	0	4	4	1	3	4	4	3	2	8	15	15	2	2	3	8	1	11	15	17	13	17	14	39	16	17	22	11	20	21	17	23	16	20	20	30	15	17	19	33	17	31	28	20	31	35	35	33	22	31	29	29	29	27	32	24	44	40	46	50	52	48	52	46	46	60	58	52	57	45	62	44	46	67	67	74	82	72	73	75	82	76	76	57	80	83	77	89	82	79	90	81	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	3	1	2	2	1	1	2	2	2	2	1	1	1	1	1	3	1	2	2	2	2	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	4	1	1	1	1	1	2	2	1	1	2	3	1	2	1	1	2	2	1	2
22500	-492.513616214699880	-499.369104165659280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573854185139148	-1	2	0	1	1	4	5	4	4	6	6	6	4	6	6	6	7	8	7	6	8	8	7	11	9	9	9	10	9	7	10	11	8	9	10	11	11	8	8	10	11	11	11	11	12	12	12	11	12	10	12	10	11	12	13	12	13	14	11	12	14	14	15	15	12	14	13	16	15	16	16	17	17	16	17	18	19	19	21	19	20	21	20	22	22	23	24	23	24	25	27	26	0	4	1	1	1	2	2	4	5	6	9	9	4	13	3	13	13	11	6	7	30	17	14	39	16	21	15	18	20	7	27	23	6	20	20	21	14	15	10	25	26	50	28	20	50	53	53	40	13	17	44	34	35	21	37	38	44	40	20	50	52	48	49	46	29	60	40	61	65	66	62	64	49	67	67	75	76	69	65	67	74	77	75	57	80	81	81	85	85	79	90	86	1	1	1	1	1	1	2	2	1	1	1	1	2	1	3	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	5	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2	1	1	2	1	1	1	2	1	3	2	2	1	1	3	4	2	2	1	2	4	2	1	2	1	1	2	1	2
23000	-454.635509278894972	-461.490997229854372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694451584914960	-1	3	1	1	3	4	4	4	4	5	5	5	3	5	6	7	7	8	7	6	7	6	7	11	9	10	10	9	8	9	10	11	10	9	9	8	10	9	8	10	11	11	10	11	12	11	13	11	12	12	13	11	12	13	12	12	14	14	12	14	14	14	14	14	13	13	14	16	15	15	16	18	17	16	16	16	21	20	21	19	21	20	20	22	22	23	24	24	24	25	28	26	0	3	1	1	3	4	13	2	5	4	5	5	4	2	7	10	13	11	15	13	7	13	14	39	16	30	21	18	20	21	22	23	25	29	29	21	23	39	19	25	27	31	28	29	31	35	46	16	17	17	29	35	35	21	37	38	65	40	20	66	44	48	52	46	44	50	48	61	65	66	62	64	65	67	67	67	80	73	59	74	80	67	75	73	82	81	83	85	85	84	90	86	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	3	3	2	1	1	2	1	1	1	2	2
23500	-468.243466399265117	-475.098954350224517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738387100190237	-1	3	1	2	3	4	4	4	4	5	6	6	5	6	6	6	6	7	7	6	7	8	7	11	9	9	9	9	9	7	10	12	8	9	9	11	10	11	9	11	11	11	11	10	11	12	12	10	11	11	11	10	13	12	12	12	13	13	12	13	12	14	14	15	13	13	15	17	15	16	16	16	18	16	14	17	21	19	21	21	22	20	22	22	21	20	23	23	23	24	26	26	0	3	1	1	3	4	1	2	5	8	5	7	7	1	6	8	13	11	15	7	7	17	14	39	16	30	13	18	20	17	22	23	16	20	20	26	23	39	15	48	21	31	28	20	31	35	44	33	17	31	29	29	59	27	23	24	51	40	34	50	52	48	52	53	46	50	75	61	65	66	62	53	69	67	40	75	76	57	73	67	82	76	82	72	82	75	76	85	82	79	84	86	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	1	4	1	2	1	3	1	3	3	1	1	2	1	2
