step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
24000	-420.227798989912230	-418.656133145955323	-1.571665843956890	0.000137204016784	0.000034718401501	0.253042165347112	0.533486519880411	2	1	3	4	4	6	5	6	6	6	5	7	9	6	9	6	5	8	9	7	8	8	8	8	10	10	10	11	9	13	10	10	12	10	9	12	10	11	13	9	11	12	12	13	10	12	12	14	15	13	13	14	14	14	14	14	15	15	15	16	18	17	17	17	18	19	18	21	19	21	22	2	0	2	1	2	11	3	3	4	5	2	8	8	11	16	3	2	16	24	17	8	5	16	2	13	21	12	15	8	45	21	22	23	20	17	25	9	45	26	9	45	32	23	38	13	32	25	25	39	32	32	33	39	41	30	36	42	25	39	51	36	56	60	59	33	36	57	62	57	67	70	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	4	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	2	2	3	1	1	3	3	1	2	2	2	1
24500	-426.027011338572663	-424.389580925295945	-1.637430413276746	0.000109158453866	0.000024546901672	0.224874032217756	0.601812716823170	2	1	3	4	5	5	5	7	6	7	4	7	8	6	9	7	5	7	8	9	7	8	9	9	11	9	11	11	9	13	10	9	10	10	10	13	10	11	13	9	12	12	12	13	12	11	12	14	15	13	12	13	15	14	15	13	15	14	15	15	17	15	17	17	19	18	17	20	20	22	23	2	0	2	1	3	11	3	3	4	17	3	3	5	6	3	3	4	7	12	10	11	16	12	3	13	11	40	15	12	45	21	22	24	20	10	5	26	8	26	12	24	22	33	41	24	32	5	56	39	42	12	33	26	45	44	25	46	36	39	42	36	25	42	53	43	62	57	61	63	67	69	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	1	1	1	1	2	1	1	3	1	2	1	2	1	1	2	1	1	1	1	3	1	2	1	1	1	2	1	1	2	2	2	1	1	1	2	2	3	1	2	1	2	1	1	2	2	2	2	1	3	1	1	1	1	2	2
25000	-510.736146224012884	-509.337752586901047	-1.398393637111826	0.000168785456635	0.000068273451718	0.404498427052993	0.576781714546132	2	1	3	5	3	5	6	6	6	6	4	6	9	6	9	5	7	8	8	8	6	10	7	9	9	8	10	11	10	13	10	10	8	11	11	11	9	11	12	12	11	13	12	13	12	12	12	14	14	12	12	13	13	14	14	14	14	15	14	16	16	17	17	16	18	20	16	20	19	21	23	2	0	1	3	2	11	3	3	1	4	3	3	12	1	18	3	10	14	6	10	11	18	8	14	14	21	3	15	24	41	21	11	9	13	17	18	18	13	27	12	4	50	32	38	19	6	4	29	53	19	27	43	26	41	45	36	51	47	22	14	25	45	22	39	36	56	57	65	57	46	70	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	4	1	1	2	2	1	1	1	4	2	1	1	1	3	3	2	2	1	2	1	1	2	2	1	2	1	2	2	5	3	1	3	2	3	3	1	1	2	4	1
25500	-496.756717036158193	-495.251438999407981	-1.505278036750207	0.000261790767654	0.000076186727599	0.291021445416833	0.658330171503457	2	1	4	4	4	5	6	6	6	5	6	4	10	7	9	7	7	9	8	8	8	10	8	9	10	9	11	11	8	13	10	9	12	11	11	12	9	12	11	11	12	12	11	13	12	13	11	12	14	11	12	15	14	14	14	13	16	14	15	17	16	16	16	17	18	19	18	21	20	20	23	2	0	2	1	2	3	4	5	6	5	12	1	29	6	8	3	10	29	9	10	11	24	3	8	23	21	24	7	12	16	12	11	13	17	10	25	12	40	26	12	43	14	6	47	19	24	14	29	26	32	22	33	30	41	43	43	28	48	39	40	35	47	44	53	49	36	51	56	42	42	68	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	3	2	2	1	2	3	1	2	1	1	3	1	2	3	2	2	3	2	2	3	1	1	1	1	1	1	1	3	1	3	3	2	2	1	2	2	3	3	3	3	4	1
26000	-537.299915827320092	-535.829433839259195	-1.470481988060877	0.000228602106337	0.000072538303694	0.317312490495717	0.572003553233143	2	1	4	4	3	6	6	7	5	7	5	7	10	7	8	7	6	8	8	8	7	9	9	9	10	9	8	11	9	14	11	9	11	10	11	10	10	12	11	11	12	13	11	12	12	11	12	13	14	13	12	13	14	14	14	13	15	13	16	17	18	16	17	17	16	19	18	22	21	20	24	2	0	2	2	2	11	3	17	5	9	4	3	15	9	7	11	2	7	1	10	11	4	16	27	9	21	8	18	27	45	26	18	7	12	17	18	21	12	26	9	25	18	6	3	33	22	12	36	21	12	26	18	37	41	45	51	32	38	50	14	63	48	4	39	13	43	42	70	50	46	32	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	3	1	1	4	1	1	1	1	2	1	1	3	1	2	1	2	3	1	2	1	2	1	3	1	1	3	2	3	3	2	2	3	1	1	1	2	1	1	6	1	2	6	3	4	6	3	1	5	4	8
26500	-529.649195651976925	-528.198390940730860	-1.450804711246055	0.000252914960959	0.000084800706918	0.335293359459918	0.552942512746130	2	1	3	4	4	5	6	6	3	6	6	5	9	7	9	6	7	8	8	8	7	9	7	9	10	9	10	10	8	12	9	9	11	10	10	12	9	12	13	12	12	12	9	12	12	12	11	14	14	13	13	14	15	15	15	13	15	14	16	14	17	17	17	16	18	19	19	21	21	22	22	2	0	1	1	9	3	2	3	1	9	6	3	23	7	8	3	10	7	16	10	1	21	5	21	16	14	12	29	1	9	6	23	43	20	17	18	29	27	37	15	25	22	8	33	27	14	23	16	47	27	3	31	37	27	45	47	35	36	29	24	39	3	54	39	52	7	63	56	67	67	69	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	2	1	3	1	4	5	2	1	2	1	2	2	1	2	3	1	1	1	1	1	1	3	2	4	2	2	4	1	2	3	1	1	3	1	4	2	2	5	1	1	2	5	1	3	1	2	1
27000	-525.237170555410444	-523.740466499728996	-1.496704055681423	0.000178045379366	0.000052874709587	0.296973219833221	0.639173592736829	2	0	3	4	4	6	4	7	4	6	5	7	10	6	9	6	6	9	8	8	7	9	8	9	8	10	10	10	9	13	10	9	11	10	10	10	11	12	13	11	13	13	12	10	12	12	12	13	14	12	12	14	14	15	14	13	16	15	16	14	16	17	17	17	16	20	17	21	21	19	23	2	0	1	1	2	11	3	11	2	5	3	11	16	11	12	5	9	23	8	10	11	8	16	6	16	21	25	11	25	40	21	16	28	20	17	6	31	44	31	8	33	6	12	19	8	7	13	25	33	32	22	5	31	30	44	36	32	48	31	32	47	52	60	49	29	56	32	61	22	42	66	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	1	1	2	2	3	2	2	3	3	1	3	1	1	2	4	2	1	2	2	3	1	3	2	2	1	1	1	3	4	3	3	6	2	1
27500	-464.278390031225001	-462.812622826950985	-1.465767204274042	0.000142915899838	0.000045929673290	0.321375531635187	0.576151024331276	2	1	4	3	4	6	5	6	6	5	5	6	10	7	9	6	7	7	7	8	7	9	8	9	11	10	8	11	10	13	11	9	11	11	10	13	9	10	12	11	11	12	9	12	13	13	13	12	14	12	12	14	14	13	15	13	15	13	15	17	16	15	16	17	16	19	19	21	19	21	23	2	0	2	1	1	11	4	5	5	4	3	3	32	4	3	3	10	7	5	10	6	11	16	12	18	21	16	15	11	41	21	6	22	20	17	33	21	9	21	27	38	22	14	41	41	32	25	13	37	32	32	33	31	41	45	48	32	13	39	42	47	48	46	53	36	61	63	47	42	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	2	1	1	3	1	2	1	1	2	1	1	1	3	2	2	1	1	1	1	2	2	1	1	3	1	2	2	2	1	1	1	2	2	3	3	2	2	2	1	1	2	2	4	3	2	2
28000	-581.017023181496484	-579.625038235793227	-1.391984945703238	0.000275255821950	0.000114799485134	0.417064693930637	0.434891432284992	2	1	3	4	5	4	6	7	7	6	6	6	10	6	10	7	6	7	8	9	8	9	8	8	9	10	9	11	9	12	10	10	11	11	10	13	11	12	13	11	12	13	12	12	12	12	12	13	13	13	12	13	13	14	13	13	15	14	14	16	17	16	18	17	19	20	19	20	20	21	24	2	0	1	3	2	3	1	2	17	2	6	4	21	6	3	3	4	7	9	16	10	12	10	12	9	21	5	23	19	3	11	16	18	10	10	3	16	16	31	1	23	3	27	20	10	37	10	19	23	22	27	28	7	35	41	27	58	40	37	32	16	49	3	39	43	29	32	60	53	32	50	1	1	1	1	2	1	3	3	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	5	1	1	2	2	1	5	2	3	2	6	2	4	1	2	2	1	3	2	3	2	2	1	2	4	1	2	1	2	1	3	3	1	6	1	3	4	6	2	3	4	5
28500	-495.458953802112887	-493.809712130839785	-1.649241671273107	0.000151244788963	0.000033349473575	0.220499984191321	0.515743718136369	2	0	3	3	4	5	5	7	7	6	6	6	10	6	10	6	7	8	8	8	8	9	8	9	10	10	10	11	9	13	10	10	9	10	10	11	11	10	11	12	12	13	12	12	10	12	13	13	15	13	12	14	14	15	14	12	15	14	15	17	17	16	18	17	18	19	18	22	21	22	23	2	0	2	1	1	4	5	12	14	4	2	3	19	4	7	4	10	1	4	10	3	18	16	12	12	21	11	29	1	45	21	11	1	20	29	5	21	33	26	27	38	22	18	38	19	11	15	56	39	46	14	25	39	30	45	18	42	25	26	32	25	9	22	26	16	36	46	63	67	65	32	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	3	2	1	3	1	1	1	2	1	2	1	3	2	1	2	4	1	1	3	1	1	1	1	2	3	2	1	1	2	2	1	2	1	3	2	1	1	2	2	1	2	3	4	5	4	6	5	4	3	3	1	2	2	6
29000	-574.053310618883870	-572.620208426301133	-1.433102192582793	0.000262408424096	0.000092960214255	0.354257736102823	0.580579950944899	2	1	3	4	4	4	6	7	6	6	5	7	8	6	10	7	7	7	8	8	8	10	7	9	11	10	10	11	9	14	7	9	10	11	11	12	11	12	12	10	10	12	11	13	13	11	11	13	14	13	13	15	15	15	14	11	14	13	16	17	17	17	17	17	18	20	17	21	20	22	22	2	0	1	2	1	3	3	11	3	4	6	9	5	6	16	3	10	7	12	8	14	9	3	23	19	11	3	3	3	5	11	16	8	13	27	47	9	8	26	9	16	16	33	40	4	9	40	46	23	40	32	43	45	38	40	16	11	56	39	30	58	58	16	21	51	30	30	58	64	63	22	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	3	3	4	3	5	1	1	1	2	1	1	3	2	2	2	3	2	1	2	4	2	1	1	3	2	1	2	1	2	2	2	3	1	1	2	1	2	4	6	3	2	1	2	2	3	7
29500	-458.500551285801237	-456.900930300191646	-1.599620985609566	0.000110203940061	0.000026469552178	0.240186985723593	0.605317918044924	2	1	3	3	4	4	5	6	7	5	6	6	10	7	9	6	7	7	8	8	7	10	8	9	9	8	11	10	9	13	10	9	11	10	10	12	10	12	12	11	11	12	10	13	9	12	12	13	14	13	13	15	14	15	14	11	14	15	15	16	16	17	18	18	18	18	18	20	21	22	23	2	0	2	2	2	3	4	3	8	4	6	3	3	6	3	3	10	3	3	10	5	32	16	3	5	21	19	15	8	45	21	14	24	20	17	25	26	45	37	12	45	32	19	38	4	32	25	56	39	46	32	24	39	41	44	13	32	36	39	51	47	47	32	59	4	4	57	61	63	67	60	1	1	1	1	1	1	1	2	1	1	1	1	4	2	3	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	3	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	5	2	6	8	2	2	2	2	3
30000	-478.634972516109769	-477.195766900535091	-1.439205615574657	0.000168999095135	0.000058703665888	0.347360829600226	0.576387808990696	2	1	4	5	3	5	5	5	6	7	4	6	9	7	9	6	6	8	9	8	7	9	9	9	11	10	11	10	9	14	10	10	10	10	10	10	10	11	12	11	13	11	12	13	12	12	13	13	14	13	13	14	14	15	15	13	15	15	15	15	17	16	17	17	19	19	17	20	19	20	23	2	0	1	1	2	11	1	3	11	17	1	11	1	6	4	4	2	5	9	17	3	6	3	12	13	21	5	1	12	28	21	8	19	20	17	4	21	19	37	3	19	23	33	38	9	14	36	15	45	46	40	6	39	38	45	13	51	47	49	50	58	56	57	59	23	61	57	66	40	67	51	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	3	2	1	1	2	3	1	1	2	3	5	3	2	1	3	1	1	2	2	2	1	1	3	2	1	1	1	4	2	2	2	2	1	1	4	1	3	2	2	2	1	1	1	1	2	1	1	4	1	1	1	5	2	5
30500	-485.152745483705132	-483.696235527883630	-1.456509955821482	0.000165738235804	0.000054658613222	0.329788795907548	0.548381019595675	2	1	3	4	4	5	6	6	5	6	4	6	8	7	8	7	6	8	8	8	7	10	7	10	10	9	9	12	8	13	9	8	11	10	11	12	11	11	12	11	11	11	11	12	12	12	12	13	13	13	10	14	14	15	15	14	12	14	16	17	17	16	16	16	17	19	18	22	21	21	24	2	0	2	2	2	11	3	5	4	5	3	3	1	5	8	5	4	7	1	10	11	13	5	12	4	21	12	15	8	38	21	7	18	20	17	51	26	25	21	12	5	32	23	13	19	32	13	19	26	51	32	24	24	38	30	5	32	47	39	57	13	52	42	53	49	43	42	56	67	60	46	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	3	1	2	2	2	2	3	1	2	2	1	1	1	1	2	1	2	1	1	1	3	3	3	2	2	2	2	2	2	3	3	1	2	2	1	2	1	4	2	1	2	3	4	1	2	1	2	4	4	4	1	2	5
31000	-447.362414637067047	-445.887696287755944	-1.474718349311118	0.000129573920858	0.000040657467885	0.313778170915082	0.685942365480583	2	1	3	3	5	5	4	7	7	6	5	6	9	7	10	6	5	9	9	9	7	9	8	9	11	9	10	11	9	13	10	9	10	10	10	13	11	12	12	12	13	12	12	11	9	11	12	13	13	13	12	13	15	15	14	13	15	13	14	17	17	17	18	18	18	19	17	21	20	20	23	2	0	2	2	1	3	3	6	4	17	3	3	9	16	16	3	4	7	16	10	6	6	16	9	29	21	12	15	3	18	21	3	16	20	17	25	26	44	31	27	18	46	33	45	4	13	18	25	26	42	46	33	59	41	44	13	42	47	49	22	47	47	57	49	33	61	57	56	60	60	70	1	1	1	1	2	2	1	1	3	1	1	1	1	1	2	2	1	3	2	2	1	2	1	1	1	1	2	1	2	1	2	3	2	1	3	1	1	1	1	1	2	1	1	1	3	1	2	1	3	1	1	1	1	1	2	2	2	1	1	3	3	2	2	2	3	1	1	3	2	2	2
31500	-428.168601239054794	-426.599522869773750	-1.569078369281039	0.000167454676188	0.000042585327996	0.254309577764159	0.697558260006610	2	1	3	4	5	5	5	6	5	6	6	7	9	7	9	6	7	8	8	8	6	9	9	7	10	10	11	12	9	14	9	10	11	7	11	12	11	11	13	9	12	12	11	10	12	12	10	12	14	13	13	13	14	14	13	14	16	12	14	17	17	15	16	15	18	19	18	21	19	21	23	2	0	2	1	2	3	3	5	3	4	6	16	16	6	18	3	10	7	4	34	6	14	12	5	16	21	12	15	9	45	21	14	13	10	17	13	26	44	31	9	38	22	13	19	38	32	5	47	39	22	46	43	39	45	38	48	46	25	39	42	36	25	51	59	52	62	60	66	57	67	67	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	3	2	2	1	2	2	1	1	1	2	3
32000	-458.947105791531385	-457.485720563114285	-1.461385228417091	0.000157146755963	0.000051117104828	0.325282596608316	0.619637495432018	2	1	3	3	4	6	5	7	5	5	5	5	8	7	9	6	7	9	8	7	6	9	7	9	10	9	10	12	9	14	10	10	11	10	11	13	11	12	11	11	10	12	12	13	12	12	11	13	13	14	12	13	13	14	13	13	14	14	15	15	16	17	17	18	18	18	19	21	20	22	24	2	0	1	2	1	11	5	12	4	4	3	4	5	12	16	2	10	4	2	10	11	23	4	12	5	23	3	15	23	45	21	22	11	20	17	40	26	41	26	19	18	22	25	38	41	22	19	29	39	51	32	33	39	45	27	19	22	48	53	33	47	42	32	59	18	48	60	36	32	67	65	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	3	3	1	1	1	2	2	3	1	4	2	2	1	2	1	3	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	3	3	2	3	2	2	4	4	1	2
32500	-471.752531690464309	-470.320200746554406	-1.432330943909917	0.000180963145750	0.000064270799962	0.355159608304271	0.641351778263088	2	1	3	4	4	6	5	6	5	6	5	4	9	7	9	7	7	8	9	7	7	8	8	8	10	9	11	11	8	14	11	10	11	11	9	12	10	9	12	12	12	12	12	11	12	11	13	14	15	13	12	13	14	14	14	12	16	15	16	16	17	16	17	18	18	19	18	22	20	22	23	2	0	2	1	1	11	3	12	4	2	3	3	14	3	16	3	9	7	1	10	11	11	3	8	16	21	8	16	8	45	26	22	18	20	17	22	26	10	26	14	38	32	22	38	13	32	13	52	39	19	32	4	39	41	44	13	13	52	53	51	40	48	36	49	33	62	60	25	63	57	69	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	2	2	1	2	1	3	2	1	2	1	1	1	2	1	2	1	2	2	2	2	1	2	2	2	1	2	1	2	2	1	6	1	2	2	2	3	1	1	2	2	1	2	1	3	1	1	7	1	3	1
33000	-503.976633408009661	-502.428935011053284	-1.547698396956392	0.000220246414574	0.000058444409953	0.265359189008646	0.564149215238230	1	0	3	3	4	5	6	6	4	6	4	5	6	5	10	7	7	8	7	8	8	10	8	9	10	10	10	11	9	14	11	8	9	10	10	12	11	12	12	11	13	13	11	12	12	11	12	12	15	14	10	14	15	14	14	12	15	15	14	17	17	15	17	16	16	19	18	21	19	21	22	2	0	1	1	2	1	4	3	4	4	1	3	5	11	16	12	10	7	8	10	11	23	13	16	5	21	8	7	19	45	14	14	23	10	17	14	26	25	21	27	48	22	16	15	25	14	25	5	48	46	2	43	39	45	38	18	22	25	28	36	58	25	50	59	23	48	65	61	63	63	67	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	3	1	1	3	2	1	1	2	5	1	1	2	1	1	2	2	1	1	3	1	3	1	2	4	2	2	1	1	1	3	2	2	4	2	2	2	2	3	3	1	2	1	2	2
33500	-529.227830206295494	-527.770360504842301	-1.457469701453192	0.000223693014481	0.000073569912896	0.328887842417314	0.593506815621556	2	0	3	3	4	5	5	5	7	6	6	6	9	6	9	6	6	9	7	8	7	8	7	8	10	8	9	11	9	13	10	10	12	9	10	12	11	11	12	12	9	12	10	12	12	12	12	12	14	13	11	15	14	14	14	14	14	15	14	17	17	15	17	17	17	20	17	20	18	21	23	2	0	2	1	2	4	5	3	4	2	6	3	16	5	16	3	4	14	14	1	6	6	12	12	10	14	5	15	9	17	12	7	43	9	17	12	26	32	26	32	9	51	22	38	41	15	25	25	51	51	20	46	31	41	50	48	46	25	31	11	47	49	42	59	33	36	46	25	57	57	53	1	1	1	1	2	1	1	1	2	3	1	2	1	1	1	2	2	1	1	4	1	2	1	1	3	1	2	1	1	3	2	2	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	2	2	4	2	1	3	1	2	3	3	4	2	2	5
34000	-446.907856385402113	-445.259084011812377	-1.648772373589755	0.000144579629280	0.000031904449269	0.220670432117765	0.683055121135810	2	1	4	4	5	6	5	7	6	6	5	7	8	7	9	7	7	8	7	8	8	10	8	9	10	9	8	10	10	11	10	9	10	10	10	12	10	9	12	10	12	10	11	12	12	12	12	13	15	14	12	14	14	14	15	13	15	14	15	16	17	16	18	17	17	19	17	21	18	22	23	2	0	1	2	1	11	1	3	5	4	4	3	7	11	16	4	10	7	4	10	12	6	3	11	5	21	12	15	19	19	21	14	24	20	17	24	21	19	26	27	30	14	16	38	30	22	25	25	26	46	14	43	39	41	54	24	14	47	39	51	36	36	67	59	7	65	46	61	32	22	63	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	2	2	1	4	2	3	1	1	2	1	2	4	2	2	2	2	2	1	1	5	1	2	2	4	5	2
34500	-509.628226163508259	-507.911184750018265	-1.717041413489976	0.000207777079679	0.000041219216375	0.198381921809769	0.630488526667193	2	1	4	4	4	6	6	6	6	6	5	7	9	7	9	7	5	9	8	8	7	8	9	9	9	10	8	12	9	13	11	9	12	10	9	13	11	10	11	11	11	12	10	12	10	12	10	13	13	13	11	14	14	14	14	13	16	14	15	16	16	17	18	18	16	18	18	19	20	20	23	2	0	1	1	2	11	3	5	4	17	3	11	5	6	8	6	4	7	21	10	11	6	16	12	2	21	5	15	14	45	21	8	11	10	17	13	25	19	21	24	38	26	27	41	19	22	5	13	31	51	8	13	31	45	44	27	14	47	26	22	47	33	57	49	3	61	46	62	32	67	70	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	5	2	2	2	1	1	2	1	3	2	2	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	2	2	3	1	1	4	3	3	3	2	2	2	2	5	2	2	1	6	1	2
35000	-555.171464827266504	-553.780198443775021	-1.391266383491430	0.000201410485673	0.000084305787464	0.418576953339360	0.509837587309007	2	0	2	4	5	6	5	6	5	6	5	7	8	6	9	6	6	8	9	8	8	8	7	9	11	9	9	12	9	13	10	10	8	11	9	11	10	12	12	12	12	13	12	10	11	12	12	13	12	13	13	15	13	14	14	13	13	15	16	17	17	14	17	16	19	18	17	20	20	19	22	2	0	2	2	3	11	3	3	4	9	4	16	8	4	23	5	9	7	12	9	6	14	16	4	13	5	5	15	5	41	5	22	23	17	17	18	21	44	21	12	19	18	33	5	18	7	9	25	26	46	32	43	26	56	42	8	32	25	46	11	36	13	32	49	42	25	51	66	43	50	36	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	1	1	1	2	1	1	2	2	2	1	2	2	1	2	4	2	2	1	3	2	1	2	1	2	2	1	1	1	3	1	2	4	6	4	3	3	2	3	2	2	1	2	3	4
35500	-516.918084241067049	-515.415088276417578	-1.502995964649503	0.000202527715738	0.000059254802504	0.292576264382544	0.582122412882390	1	0	3	4	5	5	5	6	4	7	4	6	8	7	9	7	6	7	8	9	8	8	9	9	9	8	10	10	8	14	10	9	10	11	11	12	9	11	12	10	10	11	12	12	12	12	13	12	13	14	11	14	14	14	15	14	14	14	16	14	17	16	17	17	15	19	18	21	20	19	23	2	0	2	1	1	11	1	4	2	1	3	5	7	6	10	2	4	7	8	4	11	18	5	8	13	9	21	22	5	45	26	18	19	13	17	13	21	23	26	8	4	12	8	38	40	32	25	13	21	42	32	5	39	45	44	25	46	41	26	46	56	47	46	39	40	48	57	62	67	59	69	1	1	2	1	2	1	1	1	2	3	1	1	1	1	1	4	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	4	2	2	1	1	2	2	2	2	2	1	5	1	1	2	3	2	1	4	1	3	2	2	3	3	4	2	2	1	2	1
36000	-453.392283380413801	-451.888941207782409	-1.503342172631416	0.000172044768150	0.000050295404525	0.292339052594662	0.545501711027827	2	1	3	4	4	6	4	6	6	6	5	5	10	6	9	6	7	9	7	8	7	9	8	9	10	9	8	11	9	14	10	8	12	9	10	12	10	11	13	11	12	13	11	12	11	12	12	13	13	14	12	14	15	15	14	13	15	14	15	16	16	17	18	17	18	18	19	21	21	21	23	2	0	1	1	1	11	3	3	2	4	3	3	18	11	9	3	10	11	4	10	6	9	8	9	5	21	1	15	16	41	27	16	43	10	17	25	26	19	26	12	38	14	29	18	19	22	5	25	26	46	22	33	49	44	44	36	51	29	39	29	48	56	46	59	62	58	60	66	67	67	42	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	3	1	2	1	1	1	1	2	2	1	1	2	2	3	1	3	1	3	2	2	4	2	3	1	1	1	1	2	1	1	2	3	1	4	2	3	3	1	1	2	1	2	1	2	6
