step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
24000	-593.536149254405359	-600.391637205364759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590324746590023	1	0	3	4	6	7	6	8	5	8	7	9	8	10	11	10	11	10	12	13	11	13	13	14	14	14	16	15	14	13	15	15	17	13	16	15	14	15	14	14	15	17	15	16	19	18	16	18	18	17	17	16	19	19	17	18	17	18	20	17	20	17	18	18	18	18	16	18	20	19	18	19	19	19	18	19	19	17	20	20	19	20	19	19	20	23	20	23	21	20	20	21	20	22	20	21	24	26	24	24	25	25	26	25	28	28	26	29	26	30	28	30	33	30	33	2	0	2	3	3	4	4	4	4	6	4	7	4	6	8	7	12	10	14	21	13	17	8	17	12	30	21	22	23	9	19	26	31	16	21	20	19	20	8	14	20	28	34	26	46	27	0	42	34	38	39	28	32	42	22	42	36	26	81	41	42	24	30	33	47	67	32	27	56	24	43	56	51	0	36	56	19	52	75	45	57	74	68	26	49	51	20	90	74	24	55	90	51	24	49	20	0	96	96	88	100	80	101	0	51	93	104	98	99	111	88	107	114	105	114	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	1	2	1	2	2	3	1	4	1	1	4	1	1	1	2	3	1	1	1	3	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	3	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	3	1	3	2	2	1	4	1	1	1	4	1	2	1	2	2	1	1	3	1	1	4	4	1	2	1	1	2	1	1	1	1
24500	-648.724344940078026	-655.579832891037427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558655056581611	1	-1	4	5	6	8	8	9	7	8	7	9	7	11	12	10	12	11	12	13	12	13	13	13	11	13	14	14	14	13	15	16	16	13	15	15	13	15	15	16	14	16	15	15	17	17	16	18	17	17	16	16	17	19	16	19	17	18	19	18	20	19	19	17	19	18	18	19	20	19	18	20	18	18	19	19	19	18	18	20	19	19	21	20	20	23	21	21	21	21	19	20	21	22	22	23	23	25	24	25	24	25	26	25	29	28	27	28	26	29	28	30	32	31	32	2	0	1	3	3	11	5	11	5	13	4	2	5	12	14	11	7	10	7	10	9	17	12	17	7	12	30	34	20	9	19	27	27	21	25	26	19	26	28	38	26	17	7	27	35	26	0	10	17	39	17	12	18	42	20	36	30	44	57	55	42	22	32	38	73	42	39	46	66	45	29	79	51	0	53	44	50	50	57	44	43	44	74	31	39	94	37	27	74	66	53	30	70	77	88	80	0	87	67	76	52	94	99	0	94	84	104	104	100	107	102	105	112	105	114	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	2	3	1	2	2	2	1	1	1	1	3	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	5	3	1	2	2	3	1	1	1	2	2	1	1	2	3	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	4	2	2	1	2	4	1	4	4	2	3	1	3	1	2	1	1	1	2	5	3	3	2	2	1	3	4	1	2	1	1	2	1	1	1	1
25000	-737.714277926828345	-744.569765877787745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530460326832268	0	-1	3	5	7	7	8	8	6	7	7	9	9	10	11	11	11	9	13	13	13	12	13	13	11	11	15	12	13	14	14	14	17	14	16	15	13	15	12	15	15	17	16	16	17	18	16	17	18	17	16	15	17	19	17	17	17	19	19	16	21	19	18	15	18	18	18	17	19	19	19	18	18	19	19	18	18	17	19	20	19	19	20	21	21	23	19	22	21	20	20	22	20	22	22	24	23	27	24	25	26	26	26	25	29	28	27	28	28	27	28	28	32	31	32	2	0	1	3	4	4	9	2	1	9	4	6	8	7	10	9	13	10	7	16	26	15	5	17	11	7	21	10	26	9	24	28	26	17	28	32	28	20	25	20	20	34	28	21	22	53	0	52	17	60	18	21	28	34	43	37	8	52	53	38	42	43	45	26	21	60	29	41	5	53	78	48	51	0	52	40	13	29	31	78	30	47	35	68	79	69	32	80	43	70	45	80	55	85	93	66	0	79	75	50	97	54	94	0	97	101	104	104	56	90	103	101	112	110	108	1	1	1	2	1	1	1	4	3	1	1	2	1	1	1	2	2	1	2	1	1	1	4	1	2	2	1	2	1	5	1	1	3	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	4	1	3	1	3	2	1	2	2	2	1	1	4	1	1	2	2	1	2	1	3	1	1	1	1	1	2	1	4	2	3	1	2	1	2	2	1	2	2	1	1	1	2	1	2	1	1	4	1	3	2	4	2	3	2	1	5	1	1	1	5	3	1	1	1	2	2
25500	-660.310475652252649	-667.165963603212049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509033720105931	1	0	3	4	6	8	7	8	5	7	7	10	9	10	11	10	12	10	12	14	10	14	14	13	13	12	15	15	15	13	14	14	16	12	16	14	15	15	14	15	15	17	15	16	18	18	16	16	18	17	16	17	17	19	17	18	17	18	19	18	20	19	17	16	18	19	18	18	21	19	19	19	19	18	17	19	19	17	19	18	19	19	19	19	20	23	21	22	21	21	20	21	20	23	22	24	22	25	25	25	26	25	27	27	29	29	27	27	28	28	29	29	32	30	33	2	0	1	2	3	7	9	9	4	9	3	13	2	6	21	13	18	13	7	17	4	17	13	17	16	21	30	21	26	34	5	34	21	21	25	15	23	32	34	26	22	17	30	15	75	78	0	22	42	41	22	28	41	42	41	17	15	30	35	16	24	52	35	34	38	49	27	29	76	19	21	78	51	0	17	74	42	37	53	26	57	56	67	34	68	51	43	76	74	70	42	73	37	41	80	63	0	15	32	56	90	54	96	0	73	66	86	66	104	98	107	103	111	51	56	1	1	1	2	1	1	1	2	1	1	2	1	4	1	1	1	1	1	2	1	2	1	3	1	2	1	1	2	1	1	3	1	3	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	3	3	3	1	5	3	1	1	2	1	1	1	2	1	5	4	1	2	1	2	1	1	1	1	3	1	1	1	2	1	3	3	2	2	1	2	1	2	3	1	4	1	6	9	2	2	2	1	1	4	3	2	4	1	1	1	2	1	7	7
26000	-608.445239668454974	-615.300727619414374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548558916076405	1	0	3	4	6	6	6	8	6	8	8	10	8	11	10	10	11	10	10	14	13	12	13	13	13	12	15	14	15	14	14	16	17	14	15	14	14	15	12	15	15	17	16	17	18	17	15	16	17	17	16	16	18	18	18	17	18	18	20	17	20	17	18	17	18	18	19	19	20	19	19	16	17	19	20	19	19	19	20	21	19	19	20	21	20	23	21	23	21	18	20	21	20	23	22	24	23	27	24	24	27	26	26	26	26	29	27	29	28	29	28	29	33	30	31	2	0	2	2	3	4	1	4	4	9	4	5	6	5	3	11	19	10	13	21	26	17	15	17	16	15	21	22	34	21	25	27	32	11	23	21	11	37	12	23	24	22	37	30	46	48	0	26	28	43	22	39	36	62	49	27	36	27	65	35	90	17	42	38	35	23	32	50	49	62	21	17	51	0	54	58	42	46	52	44	57	66	73	33	47	83	27	52	37	24	42	68	58	73	81	93	0	76	20	56	99	99	97	0	94	104	104	95	88	101	98	100	98	73	83	1	1	2	2	1	1	2	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	3	2	2	1	1	1	2	2	1	1	1	2	1	1	1	3	1	1	1	1	5	1	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	2	2	1	1	2	2	2	2	2	3	3	2	1	2	1	3	1	2	1	6	6	3	1	1	1	1	1	2	1	2	3	1	1	3	3	7	4
26500	-680.117586675213261	-686.973074626172661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550776095064409	1	0	3	4	6	8	8	8	6	7	7	9	8	10	11	10	11	10	12	12	11	14	13	13	13	13	15	14	14	13	14	15	14	15	15	14	12	16	14	16	14	16	13	16	16	18	16	16	17	17	16	16	18	18	18	19	17	18	19	18	20	18	19	18	17	19	18	18	19	19	19	19	19	19	18	18	19	18	19	21	20	19	20	21	20	24	21	20	22	20	20	21	21	23	22	23	24	25	24	26	27	24	24	26	28	29	28	28	27	29	27	29	32	30	32	2	0	2	2	3	10	5	11	4	5	4	3	9	7	2	5	18	10	18	18	7	17	9	17	16	15	30	23	26	21	19	30	30	24	25	7	9	26	24	25	37	17	37	33	24	39	0	9	35	19	43	16	41	48	65	29	21	26	40	48	42	49	42	45	34	78	21	41	49	49	36	53	42	0	15	25	78	42	34	32	58	78	53	67	64	51	56	68	78	79	37	81	72	73	83	29	0	56	53	88	82	81	63	0	86	97	104	86	47	109	97	108	59	51	86	1	1	1	1	1	1	1	1	1	1	2	3	1	1	6	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	3	1	1	2	1	2	1	1	1	2	1	3	1	3	2	3	2	1	1	3	3	2	1	1	2	1	1	1	1	1	4	2	1	1	3	1	2	1	2	2	1	1	1	2	1	1	1	1	1	4	1	1	3	1	5	1	1	2	1	4	1	4	5	2	4	2	3	1	1	2	1	1	5	1	2	1	8	8	6
27000	-685.748785318225714	-692.604273269185114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543573424471297	1	-1	4	4	6	7	8	8	6	8	8	9	8	11	11	11	11	10	12	12	13	14	13	12	12	12	16	14	15	12	13	15	15	15	15	14	14	15	13	15	16	17	14	16	18	19	16	16	16	17	17	17	18	18	17	17	18	18	20	18	21	19	17	17	17	18	18	17	20	19	18	17	20	19	19	18	19	18	19	20	19	19	19	19	21	22	20	22	22	21	20	22	20	23	22	23	23	26	25	25	26	24	26	25	29	28	27	28	26	28	29	29	32	30	32	2	0	2	2	1	9	4	9	2	6	5	8	4	13	11	11	18	10	15	4	26	17	15	17	4	9	21	39	24	9	15	21	21	43	8	26	25	43	18	22	31	49	31	37	47	64	0	21	40	17	22	39	41	42	49	48	36	65	62	42	76	55	35	48	38	72	27	26	24	24	21	9	51	0	17	28	27	68	60	63	57	51	52	78	71	73	78	68	74	24	42	54	19	86	58	17	0	30	68	76	94	95	21	0	109	99	104	57	38	102	81	61	99	86	105	1	1	3	2	3	1	2	1	3	1	1	1	2	2	1	2	1	1	1	4	1	2	1	1	4	2	1	1	2	3	2	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	4	4	2	5	2	1	3	2	1	1	1	2	1	1	1	1	1	1	1	2	2	6	1	2	3	1	2	4	1	7	5	4	1	1	5	1	2	1	1	5	4	2	5	3	3	4	1
27500	-644.905521950782827	-651.761009901742227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599786972970507	1	-1	0	4	6	7	7	9	6	7	7	9	8	11	11	10	12	9	12	13	11	13	11	13	12	13	14	11	13	13	14	15	17	14	14	14	14	15	14	14	16	15	15	17	17	18	14	17	17	17	17	16	18	16	18	18	17	19	19	17	20	17	18	18	17	18	19	19	20	19	18	18	19	19	19	19	19	19	19	19	19	19	20	19	20	24	22	22	20	20	21	21	20	23	22	22	23	27	24	26	26	25	27	25	30	28	26	28	28	29	27	29	32	29	33	3	0	2	2	4	4	5	11	4	4	4	11	5	7	13	11	13	10	11	19	13	17	8	17	12	13	15	8	13	16	28	21	27	22	13	26	30	30	19	17	22	17	47	21	42	60	0	36	24	31	22	14	50	42	50	51	27	30	44	8	76	17	52	38	47	43	32	45	70	49	32	29	51	0	45	54	60	44	57	26	30	24	55	46	58	73	72	76	74	49	77	81	23	51	46	32	0	30	80	70	65	81	87	0	83	107	104	101	101	92	104	97	98	53	105	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	2	1	3	1	1	1	1	1	1	3	2	1	3	2	1	2	1	1	2	1	1	2	1	1	1	2	1	3	1	1	1	2	4	2	2	3	1	1	1	1	1	4	1	4	1	3	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	3	3	3	1	1	1	2	3	1	1	2	1	1	3	2	2	4	1	5	2	3	4	2	2	1	6	1	1	1	1	4	1	3	2	4	1
28000	-624.750464821225478	-631.605952772184878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643453200081914	1	0	2	5	6	4	5	9	3	8	7	10	7	10	11	9	12	9	11	14	12	14	13	14	13	13	15	14	14	14	13	16	17	14	15	15	15	15	14	15	16	16	15	16	19	18	16	15	17	17	16	15	16	17	17	17	15	18	20	17	20	18	18	17	18	18	18	18	21	16	18	18	19	19	20	19	19	17	19	19	18	19	21	21	19	24	22	22	21	20	18	21	21	21	22	22	22	25	25	25	25	25	26	26	29	29	28	28	27	29	29	28	31	31	31	2	0	2	2	6	2	6	11	1	13	4	11	4	13	10	6	18	7	18	31	12	17	12	17	8	5	26	8	21	21	17	26	27	19	25	26	30	29	21	24	24	31	25	21	44	43	0	29	24	29	19	19	28	42	70	43	26	53	55	39	54	55	37	32	52	41	26	29	61	20	37	40	49	0	91	56	71	23	52	37	32	50	91	67	33	73	85	41	74	51	42	73	80	51	61	45	0	79	60	74	97	59	90	0	20	103	104	101	100	107	104	87	106	97	105	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	2	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	6	5	2	2	2	2	1	7	2	1	2	1	1	1	3	1	8	1
28500	-661.558062779306397	-668.413550730265797	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615664413368585	1	0	3	4	6	7	5	8	7	7	7	9	8	11	11	10	11	9	12	13	11	14	12	13	13	13	14	14	13	12	13	16	16	14	15	15	14	16	13	14	15	16	15	15	18	18	16	17	17	17	16	14	19	17	18	18	18	17	20	16	21	18	19	17	18	18	18	17	20	18	20	20	20	19	19	16	20	19	19	18	19	20	20	19	17	23	20	23	21	20	19	20	20	23	22	23	24	26	25	25	26	25	25	26	29	29	27	28	28	30	27	28	33	31	30	2	0	1	2	1	4	3	11	5	5	4	11	10	6	9	8	5	10	17	15	7	17	11	17	15	21	26	23	14	21	21	27	27	30	25	21	39	27	13	30	20	19	31	20	34	38	0	36	24	24	22	15	67	42	17	85	58	27	65	28	49	49	56	43	38	48	41	26	70	10	80	46	4	0	34	28	54	51	64	32	57	46	50	56	27	51	56	93	74	49	52	84	43	51	66	43	0	76	67	70	71	95	41	0	94	111	104	102	100	48	95	103	112	73	108	1	1	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	2	1	4	1	1	7	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2	4	2	5	1	6	3	3	3	1	5	1	2	1	1	1	2	6	2	2	2	6	1
29000	-723.262455165391657	-730.117943116351057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672976720739158	1	0	3	4	6	6	7	8	4	8	5	9	8	8	12	10	12	10	11	13	13	14	13	13	12	14	14	15	15	12	14	16	15	14	16	14	14	16	15	15	16	16	15	16	19	17	17	18	18	18	15	16	19	18	17	18	17	18	18	17	19	18	18	17	17	19	18	17	19	19	19	19	20	18	18	19	18	19	20	21	17	19	20	20	20	22	22	21	22	21	20	22	20	23	22	23	23	24	24	25	27	26	25	27	28	30	28	27	28	29	26	29	32	30	33	2	0	1	2	4	4	11	11	3	5	9	11	9	5	18	13	18	5	7	30	12	17	16	17	12	30	21	24	17	7	30	26	27	30	12	30	23	40	23	27	19	17	25	26	55	32	0	51	42	25	19	40	57	17	13	38	41	32	39	41	43	55	33	38	44	35	33	39	48	49	75	56	43	0	26	52	57	55	41	67	52	62	55	26	71	73	65	64	34	74	62	35	81	51	54	41	0	44	34	94	49	91	99	0	94	112	104	103	108	98	98	77	106	105	86	1	1	2	3	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	4	1	1	1	1	5	1	1	1	1	1	3	3	1	1	1	1	1	2	1	3	3	1	1	3	3	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	3	1	1	4	2	3	3	1	3	2	4	2	5	1	3	4	1	4	2	1	1	2	1	1	1	1	3	1	4	1	2	7
29500	-665.772618082125405	-672.628106033084805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584203522777838	1	0	4	4	5	7	8	9	7	7	7	10	8	9	11	11	11	9	12	13	12	13	12	13	14	14	14	15	14	13	15	16	16	13	14	15	15	14	14	14	15	16	14	16	19	18	16	17	18	16	17	17	18	18	17	18	16	17	18	18	20	17	18	16	18	19	18	19	20	18	19	20	20	19	18	20	19	18	19	21	18	19	21	20	19	21	20	22	21	20	21	21	20	22	22	23	22	26	24	25	27	25	26	25	29	29	28	28	28	30	28	29	33	30	31	2	0	1	2	1	5	11	11	3	2	2	9	3	11	6	12	18	6	9	21	5	17	11	17	7	7	30	24	12	21	17	30	30	7	16	30	24	9	19	16	35	43	19	26	52	48	0	38	24	34	22	50	18	40	50	50	26	30	39	64	42	17	47	26	37	35	52	22	62	24	26	67	51	0	22	68	67	25	34	56	36	26	41	46	57	73	56	92	74	79	42	72	77	73	56	92	0	99	96	86	100	66	85	0	94	28	104	103	86	78	101	62	111	107	22	1	1	1	2	3	1	1	1	2	3	3	1	2	1	1	1	1	1	2	1	2	1	2	1	3	3	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	2	2	1	4	1	1	1	1	2	2	1	3	2	1	1	1	3	1	3	3	3	2	1	2	1	2	1	1	2	3	2	2	3	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	3	3	1	2	6	3	1	3	4	1	5	2	1	8
30000	-651.825697519622281	-658.681185470581681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635039210610284	1	0	4	4	6	7	8	8	6	6	5	9	9	9	11	10	11	10	12	14	12	14	14	13	13	11	16	14	12	13	14	15	15	14	15	15	15	15	13	14	15	16	15	17	19	17	16	17	17	17	17	16	17	18	17	18	17	18	20	18	20	19	18	17	19	18	17	19	19	19	20	19	19	20	19	19	19	18	19	20	20	19	21	21	21	23	22	22	21	20	20	21	18	21	21	24	24	26	25	25	26	24	26	26	29	29	27	28	28	28	28	30	33	29	32	2	0	2	2	3	3	4	9	1	4	4	11	7	4	8	12	7	7	18	15	26	17	15	17	16	7	39	24	18	26	29	21	21	19	3	26	19	20	26	21	23	43	34	40	46	23	0	41	17	26	22	20	22	29	34	27	36	33	60	50	42	28	27	35	63	46	30	63	55	49	77	48	28	0	57	53	44	20	46	63	26	37	63	27	40	51	52	67	74	70	78	70	50	51	73	93	0	96	88	87	87	88	99	0	92	103	97	107	102	100	102	103	108	91	105	1	1	1	2	1	2	2	1	3	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	6	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	2	6	1	1	3	2	2	4	2	1	1	1	1	1	3	1	3	1	1	2	1	2	1	1	1	2	1	2	1	2	2	2	1	3	4	2
30500	-687.873925508743355	-694.729413459702755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606854782627676	1	-1	3	5	6	7	8	9	6	8	6	9	7	11	11	10	11	10	12	12	12	13	12	13	13	13	15	14	13	11	13	14	15	14	16	13	15	14	15	15	15	17	16	16	19	18	17	17	17	17	16	16	19	18	16	17	18	18	19	17	20	18	17	18	18	18	18	16	20	19	20	20	19	17	17	18	17	17	19	21	20	18	20	20	20	23	22	21	19	20	19	20	21	23	22	23	21	25	24	26	27	24	26	26	30	29	28	29	29	30	29	30	32	31	32	2	0	1	3	3	4	5	4	3	11	2	13	4	6	12	8	18	7	30	17	30	15	13	17	11	21	26	6	15	7	20	21	19	30	12	30	8	21	36	26	14	24	30	32	35	44	0	52	28	32	24	28	63	24	37	68	68	26	75	37	52	24	55	40	10	26	21	16	24	42	46	43	51	0	21	33	68	44	67	67	57	39	75	34	53	73	26	35	5	54	42	57	47	51	32	66	0	79	95	81	81	93	94	0	60	98	104	88	103	98	91	108	114	94	114	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	3	1	1	1	1	2	1	3	1	3	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	3	1	1	1	2	1	1	2	2	1	2	5	2	3	2	3	1	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	2	3	3	3	1	1	1	2	5	4	2	1	2	1	2	4	1	2	1	5	3	1	4	2	2	4	1	1	5	1
31000	-652.816995723638229	-659.672483674597629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551421471332043	0	-1	3	5	7	7	8	9	5	7	7	9	9	10	12	10	12	10	12	12	12	14	13	13	13	13	14	14	14	14	14	16	17	15	16	14	15	15	15	15	14	16	14	16	19	19	16	15	17	17	17	16	18	18	18	18	17	17	19	17	21	19	19	18	18	18	18	18	21	20	19	19	18	19	18	19	20	18	19	21	19	18	20	20	20	23	21	20	21	21	20	22	20	22	20	23	24	26	24	24	26	25	26	24	26	29	26	28	28	30	27	30	31	30	32	2	0	2	2	9	4	4	11	3	4	4	9	6	6	16	12	13	7	16	5	5	17	20	17	13	21	26	18	17	26	21	27	44	43	25	21	24	21	26	23	15	17	26	21	49	78	0	16	24	23	17	24	27	42	49	29	21	30	22	41	49	49	58	38	49	21	44	19	24	42	58	73	20	0	47	29	72	41	8	40	57	57	82	46	58	94	79	17	74	15	45	93	82	51	76	66	0	79	68	81	86	94	102	0	97	80	104	91	94	103	85	103	106	105	51	1	1	2	2	1	1	2	1	1	1	1	4	1	2	1	1	2	1	1	2	4	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	3	4	2	2	2	3	1	1	2	1	4	1	4	7	2	1	1	2	1	1	3	1	2	3	4	1	1	1	1	2	1	1	5	1	3	1	1	1	3	1	2	1	3	6	3	2	2	1	1	1	4	1	3	3	3	4	1	1	4	6
