step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
60500	-165.128187570698515	-171.983675521657887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654523185435040	4	5	10	12	10	8	9	7	7	8	12	10	11	13	13	18	19	18	18	20	21	20	21	22	23	28	0	1	7	12	10	1	2	1	2	8	0	1	2	10	13	0	16	15	12	19	17	19	17	20	23	25	1	1	1	1	1	2	1	2	1	1	1	4	3	3	1	1	1	2	3	1	1	1	2	1	1	2
61000	-171.026351708531791	-177.881839659491163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513700970476080	4	6	8	11	10	7	10	7	7	9	12	9	11	13	13	18	19	18	17	21	20	19	20	22	23	28	0	1	2	12	10	1	3	1	1	1	0	1	12	10	13	0	16	15	12	19	16	19	17	12	17	25	1	1	1	1	1	1	1	2	2	3	1	3	1	2	1	1	1	3	5	2	1	1	1	8	2	3
61500	-174.896455489410386	-181.751943440369757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561410969945319	4	6	9	10	10	8	10	6	8	9	13	10	11	14	14	18	19	18	18	20	21	19	20	23	21	28	0	1	2	1	10	1	3	1	1	1	0	1	4	10	13	0	16	13	12	19	23	19	17	20	17	25	1	1	2	3	1	1	1	1	1	2	1	3	1	2	2	1	1	4	3	1	1	1	1	1	1	2
62000	-171.142825848520005	-177.998313799479376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684306910000281	4	6	6	12	10	7	9	9	7	8	13	10	10	13	14	18	19	19	19	21	19	20	20	22	23	29	0	1	1	12	10	1	3	2	1	1	0	2	1	5	13	0	16	15	12	19	16	19	17	20	23	25	1	1	1	1	1	2	2	2	1	2	1	2	3	2	2	1	1	2	3	1	1	1	1	1	2	2
62500	-174.433597560080614	-181.289085511039985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681566277238479	4	6	7	10	10	9	9	8	8	8	13	11	12	13	14	18	19	18	18	20	20	20	21	22	22	27	0	1	1	3	10	9	3	1	1	2	0	9	2	5	13	0	16	15	12	19	16	19	17	20	21	25	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	3	1	1	2	1	1	1	2
63000	-163.887573215735159	-170.743061166694531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604236076112383	4	6	8	10	9	8	7	9	8	7	13	11	12	13	14	19	20	16	18	20	21	20	21	22	23	28	0	1	7	1	10	1	1	1	1	1	0	4	4	5	13	0	16	15	12	19	16	19	17	20	23	25	1	1	1	3	1	2	1	2	1	2	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	2
63500	-182.769474141597669	-189.624962092557041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586396195134270	4	5	10	11	10	8	9	7	8	9	12	10	11	13	15	17	18	16	18	19	19	20	21	22	23	27	0	1	7	7	10	2	1	1	1	1	0	2	2	5	13	0	16	15	13	12	16	19	17	19	23	23	1	1	1	1	1	1	2	1	2	3	1	1	3	1	2	1	1	1	3	4	1	1	2	2	2	3
64000	-169.799520948299545	-176.655008899258917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596147673234479	4	6	8	8	10	8	9	6	9	9	12	10	11	12	14	18	19	18	20	20	20	21	21	22	23	28	0	1	1	2	10	1	3	1	1	1	0	3	2	5	13	0	16	15	12	12	17	19	17	19	23	23	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	1	3	4	5	1	1	1	1	1	3
64500	-180.905866378057311	-187.761354329016683	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501743784262004	3	5	7	11	10	6	10	8	8	9	13	11	12	14	14	18	20	18	18	19	19	20	21	23	24	29	0	1	1	1	10	1	3	1	1	1	0	3	2	5	13	0	21	15	12	12	16	19	17	20	17	25	1	1	1	4	1	2	2	2	2	2	1	2	4	2	1	1	1	2	4	4	1	1	1	2	2	4
65000	-182.644115820697209	-189.499603771656581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483945361635579	3	5	10	10	10	7	9	9	9	8	13	11	12	13	15	17	19	17	18	19	18	20	20	21	23	26	0	1	7	1	10	1	1	1	6	1	0	1	2	5	13	0	21	15	12	7	16	20	17	20	23	25	1	1	1	3	1	2	3	2	1	2	1	3	3	1	2	1	1	1	3	4	1	1	1	2	2	2
65500	-193.063261344503076	-199.918749295462447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684925317095680	3	4	10	11	9	8	7	8	9	8	13	10	11	13	14	17	20	17	17	20	19	19	21	23	23	27	0	1	7	10	10	1	1	1	1	2	0	7	12	5	13	0	21	13	12	19	16	19	17	20	23	23	1	1	1	1	1	2	1	3	2	2	1	1	1	2	2	1	1	3	2	2	1	1	1	2	1	3
66000	-167.246639769687107	-174.102127720646479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671203468197657	4	6	10	10	8	7	9	8	7	10	12	11	11	12	14	17	20	18	18	19	19	21	21	23	23	27	0	1	7	2	1	1	1	2	1	5	0	2	2	5	13	0	21	15	12	19	16	19	17	20	17	25	1	1	1	2	2	2	2	1	2	1	1	3	2	2	1	1	1	2	3	1	1	2	1	2	1	2
66500	-167.009854830836474	-173.865342781795846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692659034748114	4	6	7	11	9	9	10	6	8	11	12	10	10	13	14	16	19	19	18	20	18	20	21	22	24	29	0	1	1	12	1	9	3	1	1	5	0	2	2	10	13	0	21	15	12	19	16	19	17	20	17	25	1	1	1	1	3	1	1	1	3	1	1	2	2	1	3	1	1	2	3	2	1	1	1	1	2	2
67000	-174.123314760681893	-180.978802711641265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518142618380213	4	6	8	12	10	8	10	7	6	11	11	10	12	12	13	18	20	19	19	20	19	21	21	22	23	29	0	1	1	3	3	2	3	1	1	5	0	2	12	10	13	0	21	15	12	19	16	19	17	20	23	17	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	3	3	1	1	1	1	1	1	5
67500	-174.921872841558979	-181.777360792518351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493956751157151	3	5	7	12	8	9	10	6	7	10	13	10	11	13	14	17	19	19	18	20	18	21	20	23	24	28	0	1	1	12	1	9	3	1	1	5	0	2	2	5	13	0	21	15	12	19	16	19	17	20	17	25	1	1	2	2	3	1	1	1	2	1	1	2	3	2	1	1	1	2	3	1	1	2	1	3	2	2
68000	-175.229735175456625	-182.085223126415997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739330204230644	4	6	9	10	9	7	10	8	9	11	10	11	12	14	14	18	19	18	18	21	21	20	21	23	24	28	0	1	2	2	8	1	3	1	1	5	0	4	8	10	13	0	16	15	12	19	16	19	17	19	21	25	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	3	4	2	2	1	1	2	1	2
68500	-174.405660278992940	-181.261148229952312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606789935276180	3	5	8	11	9	6	10	7	7	10	12	10	12	13	14	17	19	15	19	21	20	20	21	20	22	28	0	1	2	12	2	1	3	2	1	5	0	1	2	10	13	0	16	15	12	19	17	19	17	19	23	25	1	1	1	1	3	1	1	1	2	1	1	3	3	2	1	1	1	1	3	1	1	1	2	1	1	3
69000	-186.578714594036910	-193.434202544996282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646457425515537	3	5	8	10	10	7	9	7	9	11	13	10	12	13	13	15	19	18	19	20	18	20	21	22	23	29	0	1	1	2	6	1	6	1	6	5	0	2	3	10	13	0	21	15	12	19	16	19	17	19	17	25	1	1	2	2	2	3	1	2	1	1	1	4	1	2	1	1	1	4	3	1	2	1	1	2	2	2
69500	-175.033766426503576	-181.889254377462947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810798319160695	4	6	9	10	9	8	7	8	6	11	13	8	12	13	15	18	20	18	18	20	19	21	21	23	24	27	0	1	7	2	1	1	2	1	1	5	0	2	4	5	13	0	21	15	12	19	16	19	17	19	17	25	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	1	1	1	2	2	2
70000	-170.908485579327873	-177.763973530287245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737487338623963	4	6	8	11	8	8	9	9	8	10	12	11	12	12	15	18	20	18	18	20	19	20	21	21	24	28	0	1	2	10	1	1	3	3	2	5	0	1	12	5	13	0	21	15	12	19	16	19	17	19	23	25	1	1	2	1	2	2	1	1	1	2	1	3	1	2	2	1	1	1	4	1	1	1	1	2	2	2
70500	-171.611940937912351	-178.467428888871723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570840960453347	4	6	8	11	9	8	9	7	8	11	11	10	10	13	14	17	20	16	16	20	19	18	21	22	24	26	0	1	1	1	1	1	3	1	2	5	0	1	2	5	13	0	21	15	2	19	16	19	17	20	23	25	1	1	2	3	2	2	1	1	1	1	1	3	2	2	1	1	1	1	4	2	1	1	1	1	1	1
71000	-171.270601136484004	-178.126089087443376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782104471092905	4	6	8	12	7	8	9	9	8	10	10	10	12	12	14	17	19	18	19	20	18	21	20	22	22	27	0	1	1	12	2	1	3	1	1	5	0	2	12	10	13	0	21	15	4	19	16	19	17	19	17	25	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	3	1	1	1	1	2	2	2
71500	-163.448330821689780	-170.303818772649151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640622286964401	4	6	9	11	8	7	10	8	8	10	13	10	11	14	14	17	20	17	19	21	18	20	21	23	23	27	0	1	1	3	2	1	3	1	6	5	0	1	2	10	13	0	21	15	12	19	16	19	17	20	17	17	1	1	2	1	1	2	1	2	1	1	1	4	2	2	2	1	1	2	3	1	1	1	1	1	1	3
72000	-167.140834581781490	-173.996322532740862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587612552738897	3	5	8	11	9	7	10	9	7	10	12	9	12	12	14	18	19	18	19	21	21	20	20	23	24	28	0	1	2	12	6	1	3	1	1	5	0	2	12	10	13	0	16	15	12	19	16	19	17	19	21	25	1	1	1	1	1	2	1	3	1	1	1	2	2	2	1	1	1	2	4	1	2	1	1	3	2	2
72500	-169.467766666582662	-176.323254617542034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688842605408359	4	6	7	11	9	8	8	7	6	11	12	10	12	14	13	18	20	17	18	20	21	19	21	22	23	28	0	1	1	1	1	3	3	1	1	5	0	2	2	5	13	0	16	13	12	19	17	19	17	20	23	25	1	1	2	4	2	1	1	1	1	2	1	2	4	2	1	1	1	2	4	1	1	1	1	1	1	2
73000	-161.812696938556826	-168.668184889516198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613540674154014	4	6	8	11	9	6	9	8	8	10	12	10	12	12	13	16	19	17	18	20	19	20	21	21	23	27	0	1	1	12	8	1	3	1	1	5	0	2	12	5	13	0	16	15	12	19	16	19	17	20	21	25	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	4	1	2	1	1	1	2	2
73500	-156.466709755348319	-163.322197706307691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723132437838430	4	6	7	12	9	8	9	7	9	11	12	10	12	13	14	18	19	19	19	21	20	20	21	23	24	28	0	1	2	12	3	1	3	1	6	5	0	2	12	10	13	0	16	15	12	19	16	19	17	20	23	25	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	3	5	1	1	1	1	1	1	1
74000	-172.039773365507642	-178.895261316467014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626995374953194	4	5	7	10	8	8	10	8	7	9	12	10	12	13	14	17	20	18	19	21	19	21	21	22	22	28	0	1	2	1	1	3	3	1	1	5	0	1	4	10	13	0	21	15	12	19	16	19	17	19	23	23	1	1	1	2	2	1	2	2	2	1	1	3	1	2	1	1	1	2	3	1	1	2	1	1	1	3
74500	-172.424616446034179	-179.280104396993551	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605419048615569	3	6	9	11	6	8	7	8	9	9	13	10	10	12	14	17	20	16	18	21	18	20	21	22	22	26	0	1	7	2	1	1	1	1	2	5	0	2	2	5	13	0	21	15	12	19	16	19	17	20	17	25	1	2	1	2	1	2	2	2	1	2	1	1	2	3	2	1	1	1	4	1	1	1	1	1	1	1
75000	-167.324698388049313	-174.180186339008685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696800445254826	4	6	8	10	7	7	9	6	8	10	11	10	10	12	13	17	20	18	18	20	19	21	21	22	23	28	0	1	2	1	1	1	3	1	1	5	0	2	2	10	13	0	21	15	12	19	16	19	17	20	23	23	1	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	1	2	3	1	1	2	1	1	1	3
75500	-183.906603121712465	-190.762091072671836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444137203174859	2	5	6	12	8	7	8	8	6	11	13	10	11	12	14	18	20	18	19	20	19	21	21	23	23	28	0	1	1	7	1	2	3	1	2	5	0	2	12	10	13	0	21	15	12	19	16	19	17	20	17	17	1	2	1	3	3	1	1	2	1	1	1	3	1	1	2	1	1	2	7	1	1	1	1	2	2	4
76000	-163.420611467271755	-170.276099418231126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636032544154167	4	6	7	11	9	8	9	8	9	10	12	9	11	13	14	18	20	19	18	20	21	20	21	21	23	29	0	1	1	12	1	2	3	1	1	5	0	2	12	5	13	0	16	15	12	19	17	19	17	20	23	25	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	3	4	1	1	1	1	1	1	3
76500	-186.076768901974646	-192.932256852934017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530444588710261	4	5	7	8	8	7	9	9	9	11	10	11	12	12	14	17	20	17	17	19	21	18	19	22	23	28	0	1	1	1	1	2	3	4	6	5	0	4	4	5	13	0	23	15	12	19	16	19	16	19	21	23	1	1	2	2	2	1	1	1	1	2	1	2	3	2	1	1	1	2	2	1	2	1	1	3	2	4
77000	-178.274745998691600	-185.130233949650972	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475392164515054	4	6	8	11	8	8	10	7	8	10	12	11	11	14	14	17	20	18	18	20	21	21	19	22	23	29	0	1	2	6	1	1	3	1	1	5	0	1	1	10	13	0	23	15	12	19	16	19	16	19	17	25	1	1	1	1	2	2	1	2	2	1	1	3	3	2	1	1	1	1	2	1	2	2	2	2	1	4
77500	-155.455122482686107	-162.310610433645479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583580760793894	3	5	9	11	10	8	10	8	8	11	11	10	12	14	14	17	18	16	18	21	21	20	20	23	23	28	0	1	2	12	3	2	3	2	2	5	0	2	12	5	13	0	16	15	12	19	23	19	17	20	21	25	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	3
78000	-167.263212374142881	-174.118700325102253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771573943253525	4	6	8	10	9	5	9	8	8	10	13	9	11	13	14	18	19	18	17	19	20	21	21	23	23	28	0	1	1	3	8	1	3	1	2	5	0	3	3	5	13	0	16	15	12	19	17	19	17	19	23	25	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	4	1	1	2	1	2	1	2
78500	-174.225046386290956	-181.080534337250327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584034364245096	4	5	9	11	9	7	9	9	9	10	12	10	11	14	14	18	19	18	18	20	20	21	21	21	24	28	0	1	2	7	1	1	1	1	6	5	0	2	3	5	13	0	16	15	12	19	16	19	17	19	21	25	1	1	2	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	5	1	1	1	1	2	2	2
79000	-170.519302911286815	-177.374790862246186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521830277814777	4	5	8	11	9	9	10	9	8	11	13	11	11	14	14	18	19	19	19	21	21	21	20	21	22	27	0	1	1	2	1	1	3	1	1	5	0	3	2	10	13	0	16	15	12	19	17	19	17	19	23	25	1	1	2	4	1	2	1	3	2	1	1	1	3	2	2	1	1	2	3	1	1	1	1	2	1	2
79500	-163.382811561874803	-170.238299512834175	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674009323073821	3	5	7	10	8	7	9	8	8	11	12	10	12	13	14	18	19	18	19	21	20	21	20	21	23	27	0	1	2	1	1	2	3	2	6	5	0	5	4	10	13	0	16	15	4	19	16	19	17	19	17	25	1	1	1	3	3	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	2
80000	-161.599560989118999	-168.455048940078370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551690146359203	4	6	10	12	8	8	9	9	8	11	12	10	11	13	15	18	19	18	18	20	20	20	20	21	23	27	0	1	7	13	1	1	1	1	1	5	0	7	2	10	13	0	16	15	12	19	17	19	17	20	23	25	1	1	1	1	2	2	2	2	2	2	1	1	3	1	2	1	1	2	4	1	1	1	1	1	1	2
80500	-178.975142377625161	-185.830630328584533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600165599878273	3	5	8	12	8	8	10	8	7	11	13	9	10	12	12	18	20	17	17	21	19	20	21	22	23	28	0	1	1	12	1	9	3	2	1	5	0	2	2	5	13	0	21	15	12	19	16	19	17	20	17	25	1	1	2	1	2	1	1	1	2	2	1	2	3	2	2	1	1	1	3	1	1	2	1	1	2	1
81000	-174.534350040186723	-181.389837991146095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643589276491410	4	6	7	11	10	7	9	7	9	11	12	11	10	14	14	18	19	17	18	20	20	20	21	22	24	27	0	1	1	7	1	1	2	1	6	5	0	2	2	5	13	0	16	15	12	19	17	19	17	19	17	25	1	1	1	1	2	1	1	1	2	1	1	3	2	2	2	1	1	2	3	1	1	1	1	2	3	1
81500	-167.376479151621055	-174.231967102580427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654999217196182	4	6	9	11	9	8	8	6	9	11	12	10	11	13	14	17	19	19	17	20	21	20	21	22	24	27	0	1	7	7	7	1	1	1	6	5	0	3	1	10	13	0	16	15	12	19	17	19	17	20	23	25	1	1	1	2	1	2	2	1	1	1	1	1	3	1	2	1	1	2	3	1	1	2	2	1	2	2
82000	-169.482998041743343	-176.338485992702715	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731353039834505	4	5	8	12	10	8	10	7	6	11	12	10	12	13	14	16	18	18	18	20	20	20	20	22	23	29	0	1	1	3	3	8	3	1	2	5	0	1	12	5	13	0	16	15	12	19	16	19	17	20	23	25	1	1	2	1	1	1	1	2	1	1	1	3	1	2	2	1	1	2	3	1	2	1	1	2	1	3
82500	-163.122562524428474	-169.978050475387846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664086264574665	4	6	8	12	9	7	10	7	8	11	11	10	12	12	14	18	20	19	18	20	20	20	19	22	23	27	0	1	1	12	8	1	3	1	2	5	0	1	12	5	13	0	23	15	13	19	16	19	16	20	23	25	1	1	2	1	1	1	2	2	1	1	1	3	2	1	1	1	1	2	3	1	1	1	1	1	2	2
83000	-159.165127940645050	-166.020615891604422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698719480086256	4	6	7	11	10	7	9	8	9	11	12	9	11	13	14	18	19	18	19	21	21	21	21	23	23	26	0	1	1	3	3	1	3	1	6	5	0	2	2	5	13	0	16	15	12	19	16	19	17	20	23	25	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	5	1	1	1	1	1	1	2
83500	-173.620224436360530	-180.475712387319902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603107185870457	4	6	8	12	8	7	10	9	9	10	12	9	11	13	15	17	20	17	18	20	21	19	21	22	24	29	0	1	2	3	1	1	3	1	2	5	0	2	2	10	13	0	16	15	12	19	16	19	17	19	17	25	1	1	1	2	2	2	1	2	1	1	1	2	2	1	2	1	2	1	3	2	2	1	1	2	2	2
84000	-172.603230943528104	-179.458718894487475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618810305949171	3	5	7	10	8	6	9	7	8	10	12	9	11	12	13	17	20	17	17	20	19	20	21	22	23	29	0	1	1	2	1	1	3	1	3	5	0	3	12	10	13	0	16	15	12	19	16	19	17	20	17	23	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	4
84500	-170.573979783007701	-177.429467733967073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690421351639167	3	5	10	12	9	7	8	8	9	11	12	10	12	13	15	15	17	19	18	20	20	19	21	22	22	29	0	1	7	12	8	1	1	1	1	5	0	2	12	10	13	0	16	15	12	19	17	19	17	20	21	23	1	1	2	1	1	1	2	2	3	1	1	2	1	1	1	1	1	2	4	1	1	1	2	1	1	4
85000	-174.840139847393203	-181.695627798352575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654074050932341	4	6	9	11	8	7	8	8	7	11	13	10	11	13	13	16	19	18	18	20	17	20	21	20	23	28	0	1	7	2	1	1	1	1	2	5	0	2	2	10	13	0	21	15	12	19	16	19	17	19	23	23	1	1	1	1	2	2	2	1	1	1	1	2	3	1	1	1	1	2	4	1	1	1	2	1	1	3
85500	-164.215716646081177	-171.071204597040548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786353242658887	3	6	8	12	10	7	10	8	7	11	13	10	10	13	14	17	20	19	19	21	19	20	21	23	23	27	0	1	2	12	8	1	3	1	1	5	0	2	2	5	13	0	21	15	12	19	16	19	17	20	23	25	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	3	4	1	1	1	1	2	1	1
86000	-177.813334795640742	-184.668822746600114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486099779153471	4	6	9	11	8	8	8	9	8	11	12	11	12	13	14	16	19	18	19	21	17	20	20	23	23	28	0	1	7	1	1	1	1	1	1	5	0	2	2	10	13	0	21	15	12	19	16	19	17	20	21	25	1	1	1	4	2	1	3	4	2	2	1	3	3	1	1	1	1	2	5	2	1	1	1	1	3	3
86500	-178.081943038599945	-184.937430989559317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662040508081069	4	6	8	10	10	7	9	8	8	11	12	8	12	14	15	16	19	18	17	19	18	19	21	23	24	29	0	1	2	3	12	1	3	1	1	5	0	2	2	5	13	0	21	13	12	19	16	19	17	20	23	25	1	1	1	1	1	2	1	2	2	1	1	2	4	2	2	1	1	2	4	1	1	1	2	2	1	2
87000	-175.907818483082593	-182.763306434041965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.864751786851134	4	6	7	10	6	8	10	8	7	10	12	10	10	13	14	16	18	18	19	21	19	21	21	22	23	27	0	1	2	2	1	1	3	1	1	5	0	2	1	10	13	0	16	15	12	19	16	19	17	20	23	25	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	1	1	2	3	1	1	1	2	1	1	1
87500	-167.190295039555934	-174.045782990515306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619584978570965	4	5	10	11	8	8	9	9	6	10	13	9	10	12	14	17	18	18	18	19	21	20	20	22	24	29	0	1	7	12	1	1	1	1	1	5	0	1	12	10	13	0	16	15	12	19	17	19	17	20	21	25	1	1	1	1	2	1	2	2	1	1	1	3	1	1	2	1	1	2	4	1	2	2	1	1	1	2
88000	-176.818463200042316	-183.673951151001688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788166131857747	3	6	9	10	7	7	10	8	8	9	11	8	11	13	15	17	20	19	19	21	19	21	21	23	23	27	0	1	2	12	1	1	3	2	1	5	0	2	12	10	13	0	21	15	2	19	16	19	17	20	23	25	1	2	2	1	2	2	1	1	2	1	1	1	2	3	2	1	1	2	6	1	2	1	1	1	1	2
88500	-168.688506720254566	-175.543994671213937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705944645559664	4	5	7	9	9	7	10	8	8	11	13	11	12	13	15	18	20	17	19	21	19	20	21	20	22	28	0	1	1	1	3	1	3	1	2	5	0	2	2	10	13	0	21	15	13	19	16	19	17	19	23	25	1	1	2	2	1	1	1	1	1	1	1	3	3	1	1	1	1	1	3	1	1	1	1	1	1	3
89000	-168.570135333859071	-175.425623284818442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508005313258024	4	6	8	10	8	8	9	9	8	11	12	10	12	13	14	16	19	19	19	20	18	21	20	22	22	28	0	1	1	3	1	1	3	1	1	5	0	2	1	10	13	0	21	15	12	19	16	19	17	20	23	25	1	1	2	1	2	1	1	2	1	2	1	2	3	1	2	1	1	2	4	1	1	1	1	1	1	2
89500	-169.846335373627113	-176.701823324586485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630317534942622	4	6	7	11	9	8	9	7	7	11	11	9	12	14	14	17	20	18	19	21	19	20	21	23	22	29	0	1	1	1	1	2	3	2	1	5	0	2	1	5	13	0	21	15	2	19	16	19	17	20	23	23	1	2	2	3	2	1	1	1	1	1	1	1	3	2	1	1	1	2	5	1	1	1	1	1	1	4
90000	-171.141271976888191	-177.996759927847563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748117217330370	4	5	7	10	9	8	9	9	7	11	12	11	11	13	14	18	19	19	18	21	21	20	21	20	23	27	0	1	2	3	1	2	3	1	1	5	0	4	2	5	13	0	16	15	12	19	16	19	17	19	23	25	1	1	1	2	2	2	1	1	1	1	1	1	3	2	1	1	1	3	2	2	1	1	1	1	1	2
90500	-190.114472286573232	-196.969960237532604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627063108791743	3	5	7	10	9	9	9	8	5	11	13	11	12	14	13	16	20	18	18	20	20	20	21	23	23	29	0	1	1	3	1	1	3	1	1	5	0	4	4	10	13	0	16	15	12	19	16	19	17	20	17	17	1	1	1	2	3	3	2	2	1	1	1	1	1	1	1	1	3	1	3	1	3	1	1	2	2	3
91000	-183.733291510906525	-190.588779461865897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422554766109125	4	6	10	11	8	8	8	8	9	10	13	10	12	12	14	17	20	18	18	20	20	20	19	22	24	29	0	1	7	7	1	2	1	1	6	5	0	1	1	10	13	0	16	15	12	19	16	19	16	20	21	25	1	1	1	2	2	1	2	2	1	1	1	3	4	1	1	1	2	2	4	1	3	2	2	2	2	4
