step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
21500	-364.005929201336301	-362.511969843259806	-1.493959358076514	0.000113816475816	0.000034024778878	0.298944231352090	0.620067311064760	0	2	3	2	2	3	3	1	2	4	3	3	4	6	3	4	3	4	4	4	4	5	4	4	4	4	4	7	5	5	5	5	6	5	6	5	5	8	6	6	7	6	5	6	6	6	6	6	6	9	9	7	5	6	7	7	7	7	6	8	8	7	8	8	9	9	8	8	9	9	9	9	9	8	10	10	13	11	11	0	8	8	8	8	9	1	1	8	3	4	9	12	26	9	2	5	1	4	3	3	23	11	6	6	3	6	59	13	16	7	4	16	20	34	16	21	48	34	22	12	30	16	43	32	21	21	16	22	60	61	43	19	23	42	37	36	47	27	47	28	33	53	23	42	58	58	21	58	56	61	61	62	58	71	74	65	62	61	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	2	3	2	2	1	3	2	2	1	1	1	1	1	2	3	2	1
22000	-349.586991733103162	-348.069117393806494	-1.517874339296640	0.000082631072689	0.000023367478638	0.282792875336651	0.720500896155315	0	2	2	2	1	2	3	2	1	4	3	3	4	6	3	2	3	3	3	4	5	7	4	4	3	4	5	6	5	5	5	5	5	5	6	4	7	7	6	5	5	6	4	6	6	6	6	6	6	8	9	7	7	7	7	7	7	7	8	7	8	8	8	8	9	8	6	8	9	9	9	8	9	9	10	10	13	10	10	0	5	9	5	1	9	8	5	1	4	4	6	6	26	9	5	5	1	4	18	2	49	11	25	6	7	3	27	6	16	43	18	19	20	20	2	21	48	20	11	12	30	18	31	32	21	21	23	40	47	72	43	33	23	42	46	67	46	28	21	28	53	53	40	55	58	36	56	58	60	61	28	62	66	71	74	65	73	72	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1
22500	-366.519922818090151	-365.059690538647203	-1.460232279442974	0.000101272600230	0.000033048557737	0.326332667094663	0.772233816984599	0	2	3	2	1	3	3	2	1	3	3	3	3	6	3	2	4	4	4	5	5	7	4	4	4	4	5	5	5	5	5	5	6	4	6	4	7	5	7	6	5	6	6	6	6	5	6	6	6	9	9	7	8	4	7	7	7	6	7	8	8	6	8	8	9	8	7	9	9	9	9	9	8	9	10	10	13	11	12	0	5	5	5	1	2	8	5	1	4	4	8	2	7	9	5	9	2	11	34	36	54	11	13	6	9	6	12	13	16	18	17	19	8	20	8	47	23	35	54	12	30	31	31	32	36	21	38	38	47	61	31	33	11	42	36	58	36	28	37	59	19	33	11	42	67	46	57	67	60	61	61	62	66	71	74	55	62	61	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	3	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2	1	1	2	1	1	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	3	3	2
23000	-372.863093214031323	-371.270103979975772	-1.592989234055565	0.000098037058690	0.000023833398810	0.243106016520500	0.617845169435920	0	2	2	2	1	2	3	2	1	4	3	3	3	6	2	3	4	3	4	5	4	7	4	4	4	4	5	5	5	5	5	5	7	4	6	4	7	8	7	4	6	6	6	6	5	6	6	6	5	9	9	7	8	6	7	7	7	6	7	7	8	8	7	8	9	9	8	9	9	9	9	9	9	8	10	9	13	11	12	0	1	1	1	1	5	2	9	1	18	4	6	6	26	9	9	6	1	3	34	18	49	11	18	13	7	12	3	13	16	15	19	19	9	20	3	46	49	35	11	6	30	31	31	19	36	21	49	40	60	59	43	63	11	42	46	46	36	28	21	59	63	19	40	42	74	58	56	58	47	61	59	62	46	71	74	42	62	59	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	2	1	1	3	1	1	1	1	2	2	1	1	2	2	1	1	3	1	1	1	1	2	2	1	1	2	2	3	1	2	2	3	3	1	2	1	2	1	1	4	3	4
23500	-451.449407353616095	-449.808043759500151	-1.641363594115942	0.000161378398085	0.000036051560712	0.223397686060089	0.724806399105759	0	2	2	1	1	1	2	1	3	4	3	3	2	5	3	4	4	3	4	5	5	5	2	4	4	4	5	7	5	5	5	5	5	4	6	5	5	8	6	6	7	6	3	6	6	6	5	6	6	8	9	7	8	7	7	7	6	7	6	7	8	6	8	7	9	9	8	9	9	9	8	7	9	8	10	10	13	10	12	0	5	5	1	1	1	5	1	4	43	23	6	6	26	13	43	2	7	9	8	7	11	4	13	2	9	25	15	13	19	18	9	43	2	34	2	43	49	34	11	27	30	5	31	32	5	7	22	22	37	72	44	33	22	42	36	37	46	43	36	12	33	33	11	55	74	58	36	50	60	72	59	33	47	71	74	55	73	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	3	2	1	2	2	2	1	2	2	2	2	2	2	1	1	2	1	1	2	2	1	1	3	2	1	2	2	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	3	2	2	4	1	1
24000	-395.564763791836015	-394.118675639447758	-1.446088152388275	0.000157049452093	0.000053404595380	0.340049549161290	0.714234343023983	0	1	2	2	2	3	3	1	3	3	3	2	3	6	3	4	4	4	3	4	5	7	4	4	3	4	5	6	5	5	5	5	6	2	5	5	4	8	7	6	6	6	6	6	6	5	6	6	6	9	9	7	7	7	7	7	6	7	7	7	8	8	8	8	9	9	8	9	9	9	9	9	9	8	10	10	12	10	12	0	1	2	8	8	12	5	1	4	4	4	8	12	26	2	9	9	9	4	15	37	9	11	13	5	7	12	35	24	16	15	19	7	2	15	15	7	48	34	23	13	16	31	31	19	37	37	23	23	60	61	31	33	23	41	36	46	21	28	47	28	33	53	41	55	67	58	60	67	60	61	61	63	47	71	46	65	73	72	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	2	1	1	2	5	2	3	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	3	2	1	2
24500	-354.897622622106894	-353.277744943249388	-1.619877678857478	0.000120526201011	0.000027928153621	0.231718525818661	0.748822861233488	0	1	3	2	2	3	3	2	3	4	3	2	3	6	3	4	4	3	4	5	5	7	4	4	4	4	4	7	5	5	5	5	7	4	5	5	4	8	7	6	6	6	5	6	6	5	6	6	5	9	8	6	6	6	7	7	6	6	7	7	8	7	6	6	9	8	7	9	9	9	9	9	9	8	10	10	13	9	10	0	1	5	2	2	12	5	1	2	4	4	2	12	26	5	3	5	8	4	34	37	23	11	13	12	7	12	6	9	16	18	9	9	9	34	37	7	49	34	23	29	30	18	31	32	37	21	49	23	60	28	31	19	23	42	46	46	46	27	47	28	53	19	23	55	67	58	56	74	60	51	51	62	58	71	74	65	62	72	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1
25000	-356.078649561071757	-354.514101576488144	-1.564547984583623	0.000125716762218	0.000032254309102	0.256563313697157	0.786223675124554	0	2	1	2	1	3	3	2	2	4	3	2	4	6	3	4	3	3	4	3	5	7	4	4	4	4	4	6	4	5	4	5	7	5	6	4	4	8	7	6	5	6	6	6	6	6	5	6	6	9	9	5	8	6	7	6	7	7	8	7	7	7	5	8	8	9	8	9	9	9	9	8	9	8	10	10	10	11	12	0	5	1	3	1	12	2	1	3	4	4	3	6	26	9	8	8	5	4	9	37	49	11	12	12	7	7	27	15	16	18	10	63	20	20	7	7	23	35	23	27	30	52	52	19	36	37	23	11	60	61	31	33	11	42	36	46	14	28	56	28	63	19	23	42	58	58	56	67	60	72	61	62	58	71	74	65	73	75	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2
25500	-321.009605362475781	-319.587556429700555	-1.422048932775249	0.000068860287465	0.000025335283974	0.367923006235156	0.813607039955422	0	2	3	2	2	3	3	1	3	4	3	2	3	6	3	3	4	4	3	4	5	4	4	4	4	4	5	6	4	5	5	5	6	5	5	5	4	8	7	6	7	6	6	6	6	6	6	6	6	6	8	7	7	5	7	7	7	7	8	8	7	8	5	8	9	8	8	9	8	8	9	9	9	9	10	10	12	11	12	0	8	2	8	8	12	5	1	8	4	4	8	12	26	5	5	2	8	4	3	37	11	11	13	13	7	12	27	6	16	18	19	63	20	20	37	7	49	20	54	43	30	9	31	32	36	21	10	54	21	61	31	63	22	42	46	47	46	28	50	28	53	19	22	42	58	58	56	58	50	51	61	62	66	71	74	65	73	51	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	3	1	2
26000	-363.235322132985686	-361.811385314366532	-1.423936818619165	0.000090545050114	0.000033091381438	0.365468696481544	0.741203238909928	0	2	3	2	1	3	2	2	3	4	3	2	3	6	3	4	4	3	4	4	5	6	4	4	4	4	4	7	5	5	5	5	7	5	6	5	4	7	7	6	7	6	5	6	6	6	6	6	5	6	8	6	7	7	7	7	6	7	8	8	7	7	5	6	8	8	8	9	9	9	9	9	9	9	10	10	13	11	10	0	5	12	5	1	2	1	1	2	4	4	5	12	3	2	3	18	2	4	2	37	23	11	12	13	2	12	27	13	16	2	19	63	20	20	1	7	49	35	23	6	30	27	43	32	21	21	49	11	37	61	43	63	23	42	46	36	46	61	50	64	63	10	23	42	58	58	56	58	60	51	61	62	66	71	74	65	73	59	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	1	2	3	2	1	3	1	2	1	2	3	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	3	2	2
26500	-388.555437231369069	-386.901486119863591	-1.653951111505494	0.000190349698427	0.000041649343156	0.218804355876433	0.687576131737877	0	2	3	2	1	3	3	2	2	4	3	2	4	5	2	4	4	4	4	5	5	7	4	4	4	4	5	7	5	5	5	5	6	4	6	5	6	8	7	6	7	6	6	6	6	4	6	6	5	9	9	6	8	7	7	7	7	7	8	8	7	8	8	5	9	9	8	8	9	7	9	9	9	8	10	10	12	9	11	0	5	8	5	1	9	15	5	5	15	4	5	6	7	5	9	5	3	4	34	7	10	11	6	6	7	6	27	13	16	18	19	19	9	20	7	21	48	13	23	13	16	31	31	32	6	27	49	11	60	61	31	19	11	30	36	46	46	61	70	33	33	19	23	30	67	57	56	22	37	22	59	33	58	51	69	55	62	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	3	2	3	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	1	1	3	1	1	1	2	1	2	1	3	1	1	1	4	1	1
27000	-441.987862654925891	-440.374038951569105	-1.613823703356776	0.000172041742575	0.000040289097648	0.234182106302255	0.587960435911490	0	2	3	2	1	3	3	1	2	4	3	3	4	6	3	4	2	4	4	3	4	6	4	4	4	4	4	7	5	3	4	5	7	4	4	5	7	7	7	5	5	4	6	6	6	6	6	6	6	8	9	5	8	7	6	7	7	7	6	7	8	8	8	8	8	9	8	9	8	9	7	9	6	9	10	10	12	11	11	0	8	1	8	1	5	5	1	1	4	4	5	6	21	2	12	1	20	4	1	20	11	11	20	3	8	12	59	13	9	15	19	19	1	12	9	36	23	34	27	25	30	31	52	32	20	21	40	11	37	59	19	45	10	42	47	46	47	10	10	28	73	10	23	19	58	47	56	58	37	59	71	19	67	71	66	55	73	28	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	3	1	2	1	1	1	3	1	1	1	1	1	1	3	3	1	1	2	2	3	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	3	1	2	1	2	3	2	2	1	1	1	1	2	1	1	3	1	3	3	4
27500	-514.328526673322699	-512.873436683274008	-1.455089990048706	0.000217441928583	0.000072002563748	0.331134681418797	0.608739075953087	0	2	3	2	2	2	3	2	1	3	3	3	3	6	3	4	4	4	4	5	5	7	4	4	4	4	5	7	5	5	4	4	7	5	6	5	7	7	7	6	7	6	6	5	6	6	4	6	6	9	6	7	8	7	7	6	7	7	8	7	5	8	7	8	9	9	8	9	8	9	8	7	9	6	10	10	13	11	10	0	9	2	9	9	1	8	9	1	4	6	6	4	26	2	5	12	3	7	18	47	48	7	13	11	2	5	14	5	16	6	7	32	18	34	31	21	23	20	18	18	10	16	47	27	16	8	11	7	60	13	3	32	23	30	36	46	36	27	61	8	63	48	4	16	67	58	56	14	60	39	1	62	16	72	2	76	73	28	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	3	2	2	2	2	2	1	1	1	2	2	3	1	2	3	2	1	1	1	1	2	2	2	3	1	1	4	3	1	1	2	2	1	1	4	1	2	3	5	1	1	2
28000	-518.512736844522010	-516.812238846490118	-1.700497998031915	0.000291722976670	0.000059325236225	0.203361548352350	0.523451030206877	0	2	3	2	2	1	2	2	1	4	3	3	3	3	3	4	4	4	3	4	5	5	4	4	4	4	4	7	5	5	5	3	7	2	6	3	7	8	7	6	6	6	6	6	6	4	6	6	6	7	9	7	8	7	7	6	7	7	8	7	8	8	8	7	9	9	8	9	9	6	9	9	8	9	10	10	12	8	11	0	9	9	1	6	1	9	9	1	1	4	8	8	7	1	2	5	2	4	6	20	24	11	6	13	14	12	56	16	4	8	4	31	9	21	7	42	27	31	32	12	3	24	15	19	7	2	10	23	10	38	46	23	22	12	10	70	24	14	18	47	20	60	56	8	67	10	36	70	2	38	61	45	67	59	67	47	70	75	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	3	2	3	1	3	1	2	2	2	3	1	2	2	1	2	3	1	4	2	1	2	2	3	1	2	1	1	3	1	2	4	2	2	1	1	2	1	1	2	5	1	1
28500	-435.142096074969857	-433.611538439878018	-1.530557635091842	0.000179254845741	0.000049305128866	0.275056044719244	0.621066424344832	0	1	3	2	2	3	3	2	3	4	3	2	4	6	3	4	4	4	3	5	5	5	4	4	3	4	5	6	5	5	4	5	7	4	6	5	7	8	7	6	7	6	6	4	6	6	6	6	6	9	9	7	8	6	7	7	7	7	7	8	8	8	5	7	9	9	8	9	9	8	9	9	9	9	10	10	12	11	11	0	1	8	2	2	12	8	2	1	11	4	1	6	7	8	4	3	3	4	16	31	23	11	25	5	7	31	31	13	16	5	19	32	9	5	7	14	15	34	22	24	2	32	2	5	36	21	23	11	37	61	14	19	11	30	21	43	43	28	3	59	63	19	49	55	58	58	46	58	21	27	61	33	56	51	74	55	73	51	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	3	2	1	2	3	1	2	2	1	2	3	1	1	2	2	2	1	1	5	1	1	2	1	1	1	3	1	3	2	1	2	2	1	2	2	2	3	1	2	2	1	1	3	2	2
29000	-413.975929598805578	-412.350057649464816	-1.625871949340791	0.000120601972882	0.000027657956971	0.229332541664710	0.596493111622509	0	1	3	2	2	3	2	1	3	3	3	3	4	5	2	4	4	4	4	5	4	7	4	4	4	3	5	7	4	5	5	4	6	4	6	5	7	8	7	6	6	6	6	6	6	6	3	6	6	9	9	7	8	6	7	7	7	7	7	8	8	8	5	8	9	9	8	8	9	8	9	9	9	9	10	9	13	10	12	0	1	1	2	1	2	8	1	1	4	4	15	3	26	8	3	6	9	4	34	7	3	11	12	6	5	12	31	12	9	12	4	63	5	20	21	21	49	20	23	29	30	31	31	32	36	5	11	23	7	61	12	63	23	42	9	46	6	6	36	59	63	19	40	42	46	58	37	67	37	61	61	33	58	71	58	65	62	72	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	3	2	3	1	2	3	2	1	3	1	3	1	3	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	2	4	2	1
29500	-384.828498030083324	-383.173824626046780	-1.654673404036551	0.000128862501304	0.000028162468383	0.218546653202418	0.764908008249755	-1	2	3	2	2	2	2	2	1	4	3	3	3	6	3	2	3	3	4	5	5	6	4	4	4	4	5	4	5	5	5	5	7	5	6	5	7	8	7	5	7	6	6	5	6	6	5	6	6	8	9	7	8	6	7	7	7	6	7	8	8	8	5	8	9	9	8	8	8	8	9	9	9	9	10	10	12	11	10	0	9	2	9	1	9	9	9	1	4	4	6	5	26	2	9	8	8	4	10	7	40	11	13	13	7	12	6	24	5	18	19	63	10	20	5	21	49	35	23	27	16	21	5	32	36	7	40	23	21	61	10	63	40	30	46	46	36	28	37	59	33	10	23	30	58	58	56	58	21	61	61	62	67	71	46	65	73	51	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	2	1	1	1	3	1	3	1	1	2	1	1	2	1	3	2	1	2	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1
30000	-389.499196369883919	-388.047791516006214	-1.451404853877722	0.000119561826376	0.000040017572323	0.334701915619050	0.753901654076664	0	1	2	1	1	2	3	2	3	2	3	3	3	6	3	4	4	3	3	5	5	6	4	4	4	4	5	7	5	4	5	4	5	4	6	5	7	8	6	5	6	6	6	6	6	6	6	6	6	9	9	7	6	6	7	7	7	7	7	7	8	8	7	8	7	8	8	8	7	9	8	9	9	9	10	10	13	11	12	0	1	5	1	1	5	5	1	3	4	4	6	6	26	8	9	9	5	4	34	7	40	15	13	7	7	30	27	25	3	7	19	19	11	20	7	21	49	20	11	12	16	31	31	32	21	15	11	40	21	61	43	33	11	30	36	36	46	27	8	28	63	33	54	42	69	36	56	46	60	28	61	62	67	71	74	55	73	61	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	3	2	2	1	2	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	4	2	2
30500	-401.189180669762891	-399.679869729517350	-1.509310940245561	0.000103183368217	0.000029750170096	0.288323308403757	0.661457355290180	0	2	1	2	2	3	3	1	3	4	3	2	4	5	2	4	4	4	4	5	5	6	4	4	4	4	5	7	5	5	5	5	6	4	6	5	4	7	5	6	6	5	3	6	6	6	6	4	6	9	9	6	8	6	7	7	6	6	5	8	7	8	8	8	9	9	8	9	9	8	8	9	9	9	10	10	13	11	12	0	3	1	8	8	12	8	1	1	4	4	8	9	18	3	3	2	3	4	34	7	23	11	12	6	43	6	59	13	16	10	19	19	2	3	7	2	40	34	23	27	7	1	43	32	36	21	11	11	70	28	31	33	11	30	46	36	36	37	47	59	33	33	11	55	58	58	56	58	47	28	71	62	46	71	74	55	33	51	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	2	2	2	1	1	2	1	2	2	3	1	1	1	1	3	1	1	1	2	2	2	1	1	1	1	2	2	1	2	3	2	3	2	1	1	1	1	1	1	3	2	1	3	2	3
31000	-366.858017470119080	-365.417390859276679	-1.440626610842375	0.000076964291958	0.000026615242861	0.345812872230135	0.705639557425580	0	2	3	2	2	2	2	1	1	4	3	3	3	6	3	4	4	4	4	4	5	7	4	4	4	4	5	6	5	5	5	5	7	3	6	4	5	7	6	6	7	6	6	5	6	6	3	5	6	9	9	7	8	7	5	7	7	7	7	8	8	8	8	6	9	7	8	9	9	9	9	7	9	9	10	10	12	10	10	0	9	6	9	8	9	8	1	1	4	9	6	6	26	8	1	9	3	4	34	47	23	11	13	13	1	6	27	13	26	3	19	10	5	20	47	47	49	20	11	27	55	44	18	32	36	7	23	48	21	61	31	33	11	16	46	46	36	28	37	72	33	33	4	42	36	46	46	67	60	61	28	62	66	71	74	42	73	59	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	3	2	1	2	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	4	1	1	1	3	1	2	1	1	1	2	2	3	2	3	1	1	1	1	1	2	1	1	3	1	2
31500	-398.040993639734381	-396.641666698899769	-1.399326940834601	0.000096314007025	0.000038794403965	0.402790883314562	0.741286453945016	0	2	3	2	1	2	3	2	3	4	3	3	4	6	3	4	4	4	3	5	5	6	4	4	3	4	4	6	5	5	3	5	7	3	5	5	7	8	7	5	7	6	6	6	6	6	6	6	6	9	9	4	8	6	4	7	7	7	8	7	8	8	6	7	9	8	8	8	9	8	9	7	9	9	10	10	12	11	9	0	5	2	5	1	5	4	1	2	7	4	6	6	26	2	9	15	9	4	34	17	23	11	12	6	7	12	27	13	16	2	19	5	2	34	27	21	49	14	11	10	30	52	52	32	36	21	23	11	60	28	31	63	32	8	46	36	46	72	21	72	33	19	3	30	58	58	37	46	37	28	28	62	66	71	74	65	62	28	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	3	1	2	1	2	2	1	2	2	1	2	2	1	1	1	2	2	2	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	2
32000	-410.033177076147865	-408.577469829762606	-1.455707246385261	0.000115171114785	0.000038069549039	0.330547716848717	0.636807381761904	0	2	3	1	2	2	3	1	1	4	3	3	4	5	3	3	4	3	4	5	4	6	4	3	3	4	5	6	5	4	5	5	7	5	4	5	6	8	7	6	6	5	5	6	6	6	6	6	5	9	9	7	8	6	7	7	7	7	8	8	8	6	5	8	9	8	8	9	9	7	9	7	9	9	10	10	10	11	10	0	8	9	1	1	8	5	1	1	4	4	6	12	1	6	2	3	9	5	5	7	23	3	6	6	7	12	10	13	16	5	11	19	35	7	5	21	49	34	23	27	30	5	31	32	2	21	49	23	70	61	2	33	23	42	47	46	37	28	46	72	63	4	22	55	58	58	56	58	37	61	28	62	66	28	74	55	53	59	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	2	2	2	1	1	2	1	1	3	2	1	1	2	1	3	1	2	2	1	1	1	2	2	1	1	4	2	2	1	1	2	1	1	1	1	2	1	4	1	2	3	1
32500	-372.878459250130902	-371.331530086606620	-1.546929163524276	0.000129061248993	0.000034301552749	0.265777319039982	0.656655007455429	0	2	2	2	2	3	3	1	3	4	3	2	4	6	3	2	4	4	4	4	4	7	4	4	4	4	5	6	5	5	5	5	7	5	6	4	7	8	7	5	6	4	5	5	6	6	6	6	6	9	9	7	8	4	7	7	7	7	8	7	8	8	5	8	9	9	6	9	8	9	8	7	9	9	10	10	13	11	11	0	8	1	8	8	12	2	1	2	4	4	8	6	26	2	1	5	6	11	5	16	23	11	6	6	7	6	17	10	42	18	19	63	20	20	7	47	54	34	54	27	16	3	17	19	36	21	40	54	60	72	14	63	11	42	67	36	46	72	47	72	33	19	40	55	58	36	46	58	37	72	28	62	57	71	74	65	73	28	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	3	1	2	2	2	1	2	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	3	2	3
