step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
24000	-445.115494753552866	-443.404830731331515	-1.710664022221332	0.000080246604229	0.000016071227064	0.200272986234071	0.453703363293269	3	2	5	4	5	7	5	6	8	9	12	11	11	13	12	13	15	13	16	13	16	18	18	20	19	21	20	22	23	22	22	23	24	24	26	24	27	26	31	29	34	32	32	28	34	32	33	33	33	36	35	35	35	36	37	38	38	39	39	39	42	40	41	41	41	44	46	46	45	46	50	2	0	2	1	1	1	2	5	6	6	6	6	8	10	9	10	14	11	9	12	16	21	0	10	23	22	25	27	26	22	26	30	26	22	31	26	30	30	38	38	48	36	38	38	48	38	44	38	38	46	40	41	42	47	42	50	53	45	45	51	57	49	49	62	55	61	61	57	64	64	68	1	1	2	1	1	2	3	1	1	1	3	2	2	2	2	2	1	1	3	1	2	1	1	7	1	2	1	1	1	2	1	1	2	3	2	2	3	3	2	2	1	3	3	1	1	3	2	4	2	2	3	1	2	2	2	2	1	3	1	2	2	4	4	1	2	1	3	2	2	2	2
24500	-419.411920276836838	-417.813966479801479	-1.597953797035343	0.000069636216825	0.000016776315693	0.240913657547224	0.576826794237862	3	2	5	4	3	7	5	8	9	10	11	12	10	13	10	12	16	14	16	15	15	17	17	20	19	21	21	22	23	21	23	23	23	25	25	28	26	27	31	29	33	32	31	30	34	33	34	33	33	34	33	34	35	36	37	39	38	41	39	39	41	41	42	41	41	42	47	47	45	46	51	2	0	2	1	2	1	5	7	6	6	6	6	8	6	9	10	15	15	15	14	16	21	0	21	23	22	25	27	26	16	26	26	26	30	30	38	31	30	36	38	39	43	38	38	26	43	39	44	38	46	44	42	49	48	53	53	45	59	57	45	57	59	52	57	56	61	63	65	65	64	69	1	1	2	1	1	2	1	1	1	2	1	3	1	3	1	1	2	2	2	1	2	2	1	2	1	2	1	1	1	4	1	1	1	1	2	1	2	2	2	1	1	1	2	1	6	1	2	2	2	1	3	1	2	2	2	2	1	1	1	2	2	1	5	2	1	1	3	3	2	3	3
25000	-413.036581866996755	-411.281673452397456	-1.754908414599303	0.000086368940862	0.000016222571920	0.187828769905253	0.610398767514990	3	2	4	4	4	7	6	8	9	10	12	10	11	12	12	13	17	14	16	13	15	17	17	20	19	20	20	21	21	22	22	23	22	26	24	27	27	28	31	28	33	33	31	30	33	33	33	34	31	35	34	36	35	35	37	39	38	40	39	40	42	40	41	41	42	42	47	45	45	45	52	2	0	2	1	2	1	5	5	6	6	6	6	7	10	9	12	21	15	15	12	14	21	0	21	23	22	25	27	22	29	26	30	26	29	29	30	31	36	40	36	39	36	38	40	49	43	49	44	38	34	44	53	49	51	53	55	55	52	50	54	57	52	52	42	57	64	70	58	65	64	68	1	1	1	1	2	1	2	2	1	2	3	2	2	1	2	1	1	1	2	2	2	1	1	2	1	2	1	1	3	1	1	1	1	3	1	2	3	1	2	1	1	2	1	2	1	1	2	2	2	4	2	1	2	1	1	1	1	3	3	2	2	2	2	3	1	1	1	2	2	3	3
25500	-432.496508582759930	-431.070257053717000	-1.426251529042931	0.000076798867988	0.000027841958099	0.362530839691205	0.510896415321310	3	2	4	4	5	6	5	6	9	8	12	11	11	12	12	13	14	14	17	15	15	17	17	19	19	20	21	22	22	23	22	23	25	27	25	26	27	27	31	28	34	32	30	30	33	34	32	32	33	34	35	35	34	34	38	37	39	40	38	39	41	40	42	40	41	43	46	46	45	45	51	2	0	2	1	2	1	2	7	6	6	9	10	7	10	9	14	9	6	15	12	16	21	0	20	23	22	25	27	26	14	26	26	22	33	31	26	33	36	40	33	40	36	38	36	42	48	44	40	36	44	48	45	42	38	53	53	53	55	44	54	64	45	45	56	64	62	62	61	65	61	61	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	1	2	4	2	2	2	1	1	2	1	2	2	1	1	5	1	1	5	1	2	4	1	1	2	2	3	3	2	2	1	1	1	2	4	3	2	1	1	3	2	2	3	1	4	2	1	3	5	2	1	1	3	2	2	3	5
26000	-438.745744771018906	-437.024851394183941	-1.720893376834951	0.000108207237074	0.000021344578867	0.197256481585700	0.551894037123714	3	2	5	4	6	6	5	7	9	10	12	11	10	12	12	14	15	13	16	14	16	17	17	20	19	19	20	22	22	22	23	23	24	26	24	27	27	28	30	28	34	32	31	30	34	34	33	33	32	36	35	36	35	35	37	38	36	40	40	39	42	40	42	38	41	41	45	46	46	45	51	2	0	2	1	7	4	1	5	6	6	6	6	8	10	10	14	18	9	18	14	16	11	0	21	23	10	25	27	26	26	26	26	26	31	29	30	31	36	40	36	39	38	39	40	42	26	40	44	39	36	46	49	42	44	41	49	42	53	42	51	64	57	52	46	64	46	61	66	61	64	65	1	1	2	1	1	1	1	1	2	2	3	2	2	1	1	1	1	2	2	1	2	2	1	3	2	4	1	1	2	2	2	2	3	2	1	2	2	1	1	1	2	2	1	1	1	7	3	2	1	4	1	2	2	2	1	3	2	2	4	1	2	2	2	2	2	3	2	2	2	3	4
26500	-419.009215117182009	-417.457945999750848	-1.551269117431183	0.000079064269567	0.000020828528676	0.263437944730890	0.495026618285897	3	2	4	4	4	6	5	8	8	11	10	12	11	12	12	14	17	14	16	15	16	18	17	20	20	20	18	21	24	22	22	23	24	25	25	28	28	26	31	28	33	32	30	30	34	32	33	33	33	34	34	35	34	36	37	38	39	40	39	39	41	38	41	41	41	43	45	47	45	45	51	2	0	2	1	2	1	5	7	6	11	6	10	7	10	9	14	15	15	9	14	16	16	0	20	23	22	23	27	26	26	22	30	31	31	31	38	31	26	29	38	39	39	36	40	42	36	44	44	42	30	41	49	42	40	53	53	53	50	52	51	45	47	59	55	56	61	64	69	65	57	68	1	1	1	1	1	2	1	2	1	1	2	1	4	1	2	1	2	1	3	2	1	2	1	2	2	1	1	2	2	1	2	1	1	1	2	1	2	5	4	1	2	1	1	2	1	2	2	2	1	4	1	2	1	4	2	2	2	3	3	3	2	3	1	2	1	1	2	1	2	3	2
27000	-422.815577059599548	-421.387299116595841	-1.428277943003734	0.000074617047297	0.000026863645402	0.360020214886191	0.482217211197534	4	3	4	4	6	6	5	8	9	10	11	10	11	13	13	12	13	12	16	15	15	17	18	20	19	20	20	22	23	22	22	23	25	27	25	26	27	27	30	29	32	31	32	30	33	34	33	34	34	35	35	36	34	35	37	38	37	40	39	39	41	41	41	41	42	43	47	46	45	45	52	2	0	2	2	7	1	2	7	6	6	6	9	8	10	9	10	10	11	15	12	16	16	0	20	23	22	25	27	31	26	22	26	30	31	30	22	33	33	38	38	39	40	30	40	43	39	44	40	45	46	48	45	43	44	53	53	52	53	53	48	57	45	58	55	57	62	69	70	62	64	61	1	1	1	1	1	1	1	2	2	2	3	1	2	2	2	1	2	1	2	2	1	3	1	3	1	2	1	2	1	1	4	2	2	2	2	4	1	1	1	1	1	1	5	1	1	2	2	3	1	1	1	2	1	2	2	2	1	3	3	2	2	5	1	2	2	1	1	1	2	3	5
27500	-437.880025333649087	-436.126914139385121	-1.753111194263985	0.000123087149703	0.000023177952413	0.188305216823316	0.519793394565715	3	2	5	4	5	7	6	6	9	10	11	11	11	11	12	13	15	14	16	14	16	18	17	19	19	21	20	22	24	22	21	22	23	26	24	26	25	28	32	28	33	31	30	30	33	33	33	34	32	34	34	35	34	35	37	38	38	39	37	39	42	40	41	41	42	43	46	47	46	44	50	2	0	2	1	2	1	5	3	6	6	10	10	7	6	9	14	18	15	15	12	14	21	0	21	23	16	25	27	30	22	21	31	31	30	21	30	30	36	35	35	40	40	40	40	49	36	44	36	42	43	40	42	49	42	47	49	53	51	45	48	64	52	52	55	62	55	66	69	65	61	64	1	1	3	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	2	1	3	1	1	1	2	3	1	1	2	4	2	1	1	3	2	3	1	1	1	1	4	2	5	1	2	3	2	1	2	2	3	3	2	2	3	1	2	3	1	1	3	2	1	3	1	3
28000	-427.669683653112543	-426.210658709873883	-1.459024943238649	0.000109628529205	0.000035897038226	0.327442486785850	0.675422204877079	3	2	4	4	4	6	6	7	9	10	11	12	12	13	12	13	17	13	16	15	16	17	18	20	19	20	20	22	22	22	22	23	24	26	25	27	27	28	30	29	33	29	31	31	32	34	34	33	33	35	35	36	34	32	37	36	39	41	40	37	42	39	42	42	42	42	45	46	45	47	51	2	0	2	1	2	4	5	5	6	1	9	6	8	9	11	11	18	10	10	11	16	16	0	21	23	22	25	27	22	21	22	26	26	31	30	34	35	36	36	38	36	34	40	40	42	43	44	36	42	43	44	45	45	44	53	53	55	59	56	54	57	49	58	56	59	55	66	67	65	62	64	1	1	1	1	1	1	1	2	2	3	2	2	2	2	1	1	2	2	2	2	2	2	1	2	1	2	1	1	2	3	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	3	3	2	2	1	2	1	1	1	1	1	1	2	2	1	3	1	3	1	2	1	1	2	3	3
28500	-415.816874443160430	-414.204900455132076	-1.611973988028347	0.000082154875027	0.000019301955070	0.234945948905255	0.662244925682759	3	2	4	4	6	6	5	6	9	9	12	11	11	13	13	14	17	14	14	13	15	17	18	20	19	20	20	22	23	22	22	21	24	26	26	27	27	27	29	28	32	32	30	30	34	33	33	31	33	35	34	36	34	34	37	39	38	40	38	38	41	40	40	42	40	44	46	46	45	46	51	2	0	2	1	7	1	2	7	6	6	10	6	8	10	9	14	18	9	9	6	16	16	0	16	23	22	25	27	30	22	26	22	30	29	31	30	35	30	30	38	43	36	38	39	49	43	38	40	41	39	41	46	42	44	53	57	52	59	45	54	57	59	59	57	59	57	64	57	65	61	66	1	1	1	1	1	2	2	1	2	2	2	2	2	1	2	1	2	2	2	4	1	2	1	3	1	2	1	1	1	3	1	3	1	2	2	2	1	2	3	1	1	2	1	1	1	2	3	2	1	3	1	2	1	2	2	1	1	2	2	2	1	1	1	2	1	2	2	4	2	3	3
29000	-464.517409401808322	-462.239615497132149	-2.277793904676185	0.000126720972494	0.000013285950742	0.104844134957212	0.456994177338033	3	2	3	4	5	7	5	6	8	9	10	9	10	13	12	13	16	13	16	14	15	16	17	18	19	20	20	21	24	22	21	23	23	25	26	28	26	26	31	27	33	31	31	30	33	32	32	33	34	36	35	36	33	36	35	39	38	41	38	36	41	41	40	40	40	42	46	47	44	45	51	2	0	2	1	1	1	2	7	6	6	10	6	8	11	9	10	15	15	14	10	15	14	0	20	23	16	25	27	31	22	22	31	31	31	26	40	30	31	14	38	43	40	36	40	42	36	44	46	45	43	40	45	42	48	45	55	53	56	49	44	52	50	45	57	57	55	65	64	65	65	70	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	2	2	1	2	3	1	1	1	2	1	3	1	1	2	3	2	1	1	2	3	1	1	3	10	1	2	2	2	2	1	3	1	1	1	2	4	3	2	1	1	2	2	1	2	2	2	3	4	1	1	3	3	3	3	3	3
29500	-398.715181632224528	-397.191302365498757	-1.523879266725758	0.000064166046866	0.000017906536200	0.279065597378013	0.571886208018807	3	2	4	4	4	7	5	7	10	10	10	11	11	13	11	11	16	13	16	13	15	17	17	20	19	20	21	22	23	22	23	23	24	25	25	27	26	27	31	29	33	31	31	29	33	33	34	34	34	36	33	35	33	36	37	38	38	41	38	40	42	39	42	41	41	43	45	46	44	44	51	2	0	2	1	2	1	5	7	6	6	6	10	5	16	6	10	9	15	15	10	16	21	0	20	23	22	25	27	26	22	26	26	30	26	31	30	26	30	30	38	39	40	36	38	42	43	44	36	38	46	39	45	42	44	45	53	55	62	45	54	57	49	59	57	59	61	61	61	57	61	68	1	1	1	1	1	2	1	1	2	2	2	1	4	1	3	1	2	1	2	1	2	1	1	4	2	2	1	1	1	3	2	2	1	2	1	3	3	3	5	1	1	1	1	1	1	1	2	4	3	2	1	1	1	3	2	2	1	1	3	2	2	2	1	2	1	1	1	2	3	1	3
30000	-438.888979459811708	-437.330221818379471	-1.558757641432254	0.000098712891988	0.000025617015685	0.259510335166476	0.549279429307938	2	1	4	3	6	6	5	7	9	10	11	11	11	12	12	13	15	13	16	14	16	18	17	20	19	20	20	22	21	23	22	23	24	26	25	27	28	27	30	29	33	33	31	31	32	34	33	33	32	35	33	35	35	35	37	39	37	40	38	38	40	40	41	41	42	43	46	46	45	44	51	2	0	2	1	7	1	2	7	6	9	6	10	5	10	9	14	15	9	18	6	16	21	0	20	23	16	25	27	26	26	22	31	22	22	30	33	34	31	36	38	39	49	33	36	39	49	36	44	39	39	40	49	43	49	47	57	50	43	49	47	57	50	61	57	53	57	64	66	66	65	65	1	1	1	1	1	2	2	1	2	1	3	1	2	1	2	1	2	2	2	2	2	1	1	2	1	3	1	1	1	2	4	1	3	4	1	3	1	3	2	1	1	1	4	2	1	1	3	2	1	3	2	1	2	2	2	1	1	5	3	3	2	2	1	2	4	3	3	2	1	1	4
30500	-475.442644644659026	-473.751108834369745	-1.691535810289299	0.000089084270328	0.000018365901615	0.206163237876305	0.484389301176285	3	2	5	4	4	7	6	8	9	9	10	11	10	12	13	13	15	11	15	14	14	18	16	18	19	21	20	22	23	21	20	24	24	26	25	25	27	28	31	28	34	33	30	30	33	34	34	33	33	36	34	35	34	35	37	38	39	40	40	39	41	39	42	42	42	43	45	47	45	45	48	2	0	2	1	2	1	5	7	6	6	9	6	8	11	18	10	6	6	15	10	14	21	0	6	23	31	23	27	22	24	10	26	22	31	22	22	29	35	40	36	44	38	35	36	38	39	36	44	43	46	44	49	49	43	53	53	42	62	41	51	62	52	59	61	47	57	66	62	64	61	70	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	4	3	2	1	2	2	2	1	5	2	1	2	1	2	1	5	1	3	4	3	4	2	1	2	2	2	3	4	2	2	1	5	2	2	1	3	1	1	4	1	2	2	1	2	2	2	2	1	1	3	2	1	5	1	2	2
31000	-420.099124994542819	-418.496785303341824	-1.602339691200972	0.000100389305659	0.000023994256404	0.239012076503479	0.594082447836024	3	2	4	4	5	5	4	7	9	9	9	11	11	13	11	13	16	14	14	15	15	18	18	20	19	21	21	22	23	22	23	24	24	27	25	27	27	28	30	27	32	33	30	29	34	33	33	33	31	34	35	35	34	35	37	39	37	40	37	40	42	41	41	41	41	42	46	45	44	47	51	2	0	2	1	7	4	2	7	6	6	6	10	8	10	10	11	18	14	9	14	11	14	0	21	23	21	25	27	26	22	26	29	29	29	30	29	35	36	40	30	40	49	38	36	42	43	38	44	38	39	48	45	42	44	53	59	52	52	52	54	57	58	55	40	56	63	68	56	65	68	70	1	1	1	1	1	1	1	1	2	2	2	1	3	3	2	3	1	1	2	1	4	2	1	2	1	2	1	1	2	2	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	3	2	1	2	1	1	1	3	2	2	1	3	1	3	4	1	2	5	1	1	1	3	1	1	2
31500	-422.217424398598553	-420.586882807782899	-1.630541590815638	0.000088575087403	0.000020151651731	0.227509250304952	0.570801755502021	3	2	5	4	5	6	4	8	9	10	11	12	11	13	12	12	17	14	16	13	15	17	17	20	19	20	20	21	22	22	22	24	24	27	24	26	27	27	32	29	34	31	31	31	32	32	33	32	34	35	34	35	35	35	36	38	38	41	39	40	42	41	41	41	42	40	46	47	44	46	50	2	0	2	1	7	1	2	7	6	6	10	10	7	16	9	9	18	6	18	10	16	21	0	20	23	22	25	25	22	26	26	30	29	35	31	30	35	36	44	36	48	38	36	40	43	42	36	36	45	46	47	45	45	43	53	53	55	49	49	51	57	56	52	57	56	56	57	70	61	61	68	1	1	2	1	1	2	1	2	1	2	1	1	4	1	2	2	1	5	1	1	2	1	1	4	1	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	3	3	2	2	1	2	1	3	1	2	1	3	2	2	2	3	2	2	2	1	5	1	1	4	1
32000	-412.769080800673009	-411.268844611759562	-1.500236188913469	0.000066022926328	0.000019442733372	0.294484574575096	0.605671962437587	3	1	5	4	6	6	5	8	9	9	11	11	10	13	11	12	16	13	16	14	15	17	18	20	19	20	21	22	22	21	22	24	24	27	25	26	26	27	31	28	32	32	30	30	33	33	34	34	33	35	35	35	34	35	38	37	39	40	37	40	40	40	40	42	42	44	46	45	45	47	51	2	0	2	1	2	4	2	5	6	6	10	10	8	10	10	9	15	9	15	12	14	16	0	20	23	16	25	27	26	22	22	22	26	35	26	29	26	36	43	38	43	43	36	40	42	42	44	44	42	46	47	42	42	44	42	53	56	59	42	51	55	42	45	61	56	57	66	64	61	68	67	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	2	3	2	3	2	1	2	1	2	1	4	1	1	2	2	2	4	2	1	2	3	4	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	2	3	2	1	2	3	3	1	3	3	1	2	3	1	2	2	1	2
32500	-432.407496261475956	-430.750017898869942	-1.657478362606013	0.000099641563597	0.000021677195345	0.217551738075034	0.523187277581270	3	2	5	4	6	5	4	7	9	9	12	11	11	13	12	14	15	13	16	13	16	18	18	20	19	20	21	22	24	23	23	23	24	27	25	27	27	27	29	28	34	32	31	30	33	33	32	33	32	36	35	36	34	34	37	38	38	40	39	38	41	41	41	40	41	43	46	45	44	45	51	2	0	2	1	7	1	2	7	6	6	6	10	7	10	9	11	9	9	15	11	16	14	0	14	23	14	19	27	26	22	22	22	30	31	31	30	30	30	40	36	44	40	39	38	36	43	44	40	43	39	36	49	49	44	53	52	52	52	52	51	57	36	59	57	64	65	61	66	56	61	67	1	1	2	1	2	2	1	2	2	2	3	1	4	2	2	1	3	2	2	1	2	2	1	2	1	4	3	1	2	3	3	2	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	3	1	4	3	2	1	2	2	1	1	2	1	2	2	6	1	2	1	1	2	1	3	2	2
33000	-435.769300068834980	-434.173903462576504	-1.595396606258491	0.000095455768130	0.000023103879226	0.242037539258294	0.546822487469900	2	0	4	4	5	7	6	7	9	10	10	11	10	12	13	14	16	12	15	15	16	18	18	20	19	21	21	22	23	23	21	22	23	26	25	28	26	27	31	27	32	31	30	30	33	34	33	33	33	36	35	35	34	36	38	38	37	39	38	37	41	39	41	40	41	42	45	46	44	45	51	2	0	1	1	2	4	5	7	6	6	6	10	8	10	10	14	9	10	15	12	14	21	0	20	23	22	25	27	26	26	22	26	26	26	26	30	35	30	40	34	40	38	38	40	42	38	44	44	42	43	47	40	42	40	53	53	53	49	54	51	64	47	56	55	57	56	64	61	65	64	67	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	2	1	3	1	2	1	1	1	1	2	1	2	2	2	2	1	2	2	1	2	1	1	1	2	4	2	2	2	4	2	3	2	4	2	2	2	3	1	1	1	3	1	1	2	1	4	2	2	3	2
33500	-417.165108693114462	-415.381057483798259	-1.784051209316228	0.000077364380508	0.000013957269589	0.180409504961410	0.534319380546630	3	2	5	4	6	5	4	6	9	9	12	9	11	11	11	13	17	12	16	14	16	17	16	20	18	21	19	20	22	22	22	23	23	26	25	26	27	27	31	29	33	29	31	30	33	32	34	33	34	34	34	35	34	34	37	38	38	39	40	39	38	41	42	42	40	44	46	47	45	47	51	2	0	2	1	7	1	2	7	6	6	9	6	8	12	9	14	18	9	9	15	16	21	0	20	23	22	23	27	22	22	22	26	26	22	26	30	31	36	36	36	43	30	38	40	42	38	44	44	45	43	39	49	45	44	53	53	53	55	47	51	45	52	62	61	56	64	66	64	65	67	68	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	2	2	3	2	2	1	1	3	1	2	2	1	2	2	3	1	1	5	2	2	2	1	2	1	1	3	1	1	2	2	2	2	1	2	2	1	1	2	2	2	2	1	4	2	3	3	1	2	1	1	1	2	2	1	2
34000	-424.277509599858604	-422.693476900685823	-1.584032699172788	0.000109289751166	0.000027013502092	0.247173241807536	0.585830262040129	3	1	4	4	5	7	5	7	9	10	10	12	11	12	13	12	17	14	16	14	14	18	17	19	19	20	19	21	22	23	23	23	24	25	25	28	28	26	30	29	33	32	31	30	32	33	33	33	34	35	34	35	33	35	37	38	39	40	39	40	41	40	41	41	41	43	45	45	45	47	52	2	0	2	1	3	1	2	5	6	6	6	10	8	10	9	10	20	9	15	10	14	20	0	18	23	22	23	25	26	22	22	26	22	30	30	38	31	26	36	30	39	36	39	40	39	43	43	44	45	43	47	45	45	40	53	53	53	55	46	54	55	49	57	59	55	55	65	64	64	67	61	1	1	2	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	2	2	2	3	1	1	1	2	2	2	3	1	2	1	1	1	1	1	2	1	2	1	1	1	3	2	2	3	1	3	2	4	2	2	1	2	3	2	1	2	2	5
34500	-416.414551266306830	-414.651077028436021	-1.763474237870826	0.000104653185618	0.000019422485793	0.185589054728069	0.542592414443171	3	2	4	4	6	6	4	7	8	9	10	12	12	12	12	13	15	13	17	14	14	17	16	21	19	20	20	22	23	21	22	23	23	26	26	27	27	27	31	29	34	33	30	30	33	33	33	32	32	34	34	35	34	36	37	38	38	41	40	39	41	39	41	41	42	43	45	45	46	45	51	2	0	2	1	7	1	2	7	6	6	6	10	8	9	9	10	18	9	9	14	16	21	0	20	23	22	25	27	26	22	26	30	26	26	26	35	31	30	36	36	40	40	36	40	49	43	34	36	44	43	48	49	49	39	52	53	42	52	55	51	57	45	56	62	57	59	57	63	65	64	61	1	1	1	1	1	2	1	2	1	2	2	2	3	2	2	2	1	2	4	1	1	1	1	4	2	2	1	1	1	2	1	1	2	3	3	1	3	3	2	1	2	2	1	1	1	2	3	3	1	2	1	2	1	3	2	2	3	2	2	2	2	2	2	1	2	1	3	2	2	2	4
35000	-449.338617686400653	-447.507152906800172	-1.831464779600485	0.000094141312224	0.000015951638736	0.169443556273756	0.534345545378860	3	1	4	4	6	6	5	6	9	10	11	11	11	10	12	13	17	12	16	14	15	16	18	21	19	21	21	22	20	22	22	24	25	25	25	27	28	26	31	28	33	32	30	30	32	34	34	34	34	35	35	36	35	34	37	38	38	40	40	38	40	40	42	40	42	42	46	46	45	46	52	2	0	2	1	1	1	2	7	6	9	6	14	5	6	11	10	18	9	18	14	16	21	0	10	23	22	25	27	21	22	29	30	29	22	29	30	26	30	43	38	40	38	38	40	43	36	44	40	45	39	40	45	45	44	42	53	52	56	46	51	42	52	56	56	64	56	64	49	57	61	61	1	1	1	1	1	1	2	1	2	1	2	1	2	3	1	1	3	2	3	3	1	1	1	5	1	2	2	1	2	3	1	1	2	3	3	2	3	1	1	1	2	3	2	1	1	3	2	3	2	2	3	2	1	2	3	2	1	1	4	1	3	2	3	2	1	2	3	7	3	2	4
35500	-428.444189582374634	-426.525066636300494	-1.919122946074121	0.000090007378925	0.000013688229079	0.152078965550568	0.483562828767731	3	1	4	4	5	6	5	8	9	9	12	11	11	11	12	13	15	13	16	14	16	18	17	19	19	21	20	21	22	22	22	24	24	26	25	26	27	26	31	29	33	30	32	31	32	33	33	32	34	36	35	35	34	36	37	37	38	41	39	39	41	40	42	41	41	43	46	46	45	45	51	2	0	2	1	2	1	3	5	6	6	6	10	5	10	9	14	18	9	15	12	16	21	0	20	23	21	25	27	22	22	22	29	30	30	22	26	26	26	40	36	39	30	39	36	42	36	38	36	45	41	47	45	45	42	53	53	42	52	54	51	55	49	45	53	55	53	56	61	65	66	56	1	1	1	1	1	2	1	2	2	2	3	1	3	1	2	1	1	2	2	2	2	2	1	3	1	2	1	1	2	2	2	1	1	2	2	3	3	3	1	2	1	5	1	3	1	3	3	3	1	2	1	2	1	3	2	2	5	3	2	2	2	2	4	4	2	4	5	2	2	1	7
36000	-465.521174599277856	-463.633992722162020	-1.887181877115844	0.000104000620316	0.000016434495280	0.158023050537437	0.524474719048437	3	2	4	4	6	7	5	6	9	9	8	10	11	12	11	13	16	14	16	15	16	17	16	20	18	20	20	21	23	21	21	23	22	26	25	26	28	28	32	29	33	30	31	30	33	32	34	33	34	36	33	36	35	34	37	38	36	40	39	40	41	41	41	41	41	42	44	47	46	46	50	2	0	2	1	7	8	2	2	1	6	1	10	5	6	11	14	18	9	9	12	16	16	0	20	19	22	25	27	26	26	26	22	30	30	29	26	31	36	43	37	44	38	36	36	42	43	44	37	40	46	44	42	42	40	57	45	45	52	52	48	57	56	60	55	53	55	56	66	66	67	70	1	1	1	1	1	1	2	3	3	1	2	1	2	3	1	1	1	3	2	2	2	2	1	2	1	2	1	1	1	1	1	2	1	3	1	3	4	1	1	1	1	1	2	2	1	1	3	2	3	2	2	2	3	3	1	3	2	2	2	4	3	1	1	2	4	1	2	3	2	1	3
