step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
50000	-553.294156863114267	-550.690711928093265	-2.603444935020975	0.000351633183041	0.000027924758851	0.079414458582788	0.372869651638759	-2	4	3	5	4	3	4	8	5	8	9	10	7	12	13	12	13	11	11	12	14	15	14	14	17	15	15	14	14	15	16	14	16	18	17	17	17	17	17	17	17	17	21	19	20	21	18	21	19	20	19	22	22	22	21	20	21	22	23	22	24	27	24	25	25	26	26	28	27	28	29	30	27	33	28	31	31	32	33	35	34	33	33	32	35	35	36	36	36	35	38	37	36	39	38	41	41	42	42	0	3	1	6	3	1	6	13	3	2	5	13	9	12	14	11	18	5	5	1	17	5	18	20	17	20	18	20	1	32	18	14	18	21	3	22	6	18	27	28	9	21	32	26	34	27	27	31	41	25	32	43	17	45	33	2	37	14	13	22	46	59	47	43	26	37	48	43	65	47	60	70	61	71	52	64	28	75	12	71	72	66	12	2	79	79	6	84	77	72	92	63	69	90	67	74	91	97	78	1	1	2	1	1	2	1	1	1	2	3	2	1	1	1	2	1	3	2	6	1	4	1	1	2	1	2	1	8	1	3	1	1	2	8	1	7	3	1	1	3	1	4	2	1	3	2	2	1	1	3	1	7	1	2	9	2	4	8	3	1	2	2	4	5	2	2	3	1	5	2	1	2	2	3	3	8	2	9	3	1	3	11	12	1	1	15	2	3	4	1	6	3	2	6	5	2	1	4
50500	-512.852440499262457	-510.240264141004332	-2.612176358258164	0.000308480110563	0.000024329056484	0.078867504421764	0.284510293231513	1	4	3	4	5	5	7	8	5	7	8	8	9	11	13	10	12	13	13	12	14	14	14	14	16	12	15	15	16	16	16	16	16	19	16	18	18	17	16	17	18	15	20	18	19	21	18	20	19	19	19	21	22	20	22	21	20	23	24	24	23	27	25	26	25	26	25	27	27	28	29	30	26	33	30	30	29	29	34	34	34	33	35	35	35	35	37	36	39	37	39	37	37	39	38	40	42	42	42	0	3	1	3	3	3	9	3	2	1	6	1	12	13	11	11	2	16	17	1	14	13	9	17	16	12	8	19	16	27	11	6	24	11	1	38	32	18	22	22	24	2	29	29	8	57	30	26	31	41	25	50	40	45	23	29	44	24	11	21	40	13	57	3	53	54	30	17	61	31	43	48	52	75	63	18	59	31	66	76	55	54	31	48	64	71	1	78	61	82	86	80	2	87	79	90	81	88	94	1	1	1	1	1	1	1	3	1	4	1	4	1	1	3	1	4	1	1	6	2	2	5	1	3	2	5	1	2	1	4	7	1	7	7	1	1	2	1	1	2	6	2	1	6	1	1	5	1	1	1	1	2	1	3	2	1	5	8	5	3	6	2	11	2	2	5	7	3	8	4	4	2	1	2	8	3	6	3	1	7	5	8	12	5	3	17	5	10	3	1	2	17	1	2	2	5	3	2
51000	-496.900632907962915	-493.885732557799543	-3.014900350163351	0.000327695459990	0.000019221881203	0.058657758651434	0.384156512047890	0	2	4	4	4	4	6	8	6	8	9	8	10	11	12	12	12	13	13	12	12	15	15	15	17	13	15	15	13	15	14	14	15	17	17	17	17	18	16	15	19	16	21	19	19	21	16	21	19	19	19	19	21	22	23	22	21	23	23	24	24	27	24	25	25	27	25	26	28	27	28	28	26	31	29	31	32	31	33	34	35	34	34	32	35	35	35	37	38	38	39	37	38	39	38	40	42	42	43	0	1	1	2	2	2	6	9	3	3	9	6	8	12	9	11	13	17	3	3	7	20	17	13	24	11	18	3	6	18	21	21	5	22	12	30	26	25	17	15	17	1	26	30	33	35	11	45	27	22	34	37	45	47	57	12	35	47	18	18	27	43	49	36	55	43	22	16	64	39	50	73	41	57	60	60	17	59	75	59	65	58	16	34	76	70	74	83	34	87	95	85	56	86	79	86	85	94	91	1	1	3	1	1	1	1	1	1	2	1	2	1	2	3	2	1	1	4	5	3	2	2	2	1	2	1	6	5	1	1	1	5	1	3	1	3	1	3	2	3	8	4	2	2	2	4	1	3	2	1	1	1	2	1	7	3	2	5	6	3	5	2	6	1	3	4	11	2	5	3	1	3	6	2	4	9	4	2	5	6	6	10	5	1	3	1	2	11	1	1	1	7	2	2	2	3	2	2
51500	-566.675744735492685	-563.109276466220535	-3.566468269272096	0.000378862409865	0.000015631599124	0.041259303423556	0.297439933576925	0	3	1	4	2	6	5	7	6	9	10	10	10	12	12	13	11	14	14	13	13	13	14	14	17	13	14	15	16	14	15	15	16	19	18	18	17	18	18	16	18	16	22	18	19	21	18	21	19	20	20	22	21	22	21	21	21	23	22	24	25	25	24	25	26	28	26	26	24	29	29	28	26	33	29	30	33	31	33	34	34	34	36	34	35	36	36	36	37	37	39	37	38	41	39	41	42	40	44	0	3	1	3	1	2	2	3	4	6	4	6	10	13	6	11	7	10	15	12	13	10	26	17	18	9	6	12	26	11	20	15	27	40	26	16	42	23	18	19	21	2	38	11	44	45	28	41	40	30	40	30	49	27	36	28	36	2	37	22	34	18	3	11	46	46	44	34	33	61	52	63	53	53	66	44	8	69	54	58	55	73	32	8	38	81	36	85	77	80	92	81	15	95	84	66	78	81	97	1	1	1	2	1	1	1	3	1	1	3	3	1	1	3	1	2	2	1	1	1	2	1	2	2	3	4	3	2	2	2	1	1	2	2	3	1	2	3	1	3	6	3	6	1	1	2	2	2	2	3	3	1	4	2	4	2	10	2	5	4	6	10	5	2	3	4	3	3	2	2	3	2	5	1	6	12	3	5	4	6	4	10	11	8	1	8	1	3	2	1	1	12	1	2	8	5	3	1
52000	-562.533412428204201	-559.835061160495911	-2.698351267708273	0.000278615587469	0.000020550596015	0.073759677992687	0.289371415670825	1	3	4	5	4	6	6	7	6	7	11	9	8	12	12	12	13	14	12	13	14	14	14	14	16	13	16	15	15	15	13	16	15	18	17	18	18	16	17	16	18	16	20	18	20	21	17	21	18	18	20	21	21	22	22	22	22	23	23	25	23	25	26	26	26	26	26	27	26	29	28	29	27	32	29	32	32	31	34	34	34	33	35	32	35	35	37	36	38	38	39	37	38	40	39	41	42	41	43	0	1	2	3	2	2	2	9	5	3	12	5	4	11	1	11	13	26	8	12	26	26	31	14	15	13	6	17	21	16	14	19	26	42	17	47	17	24	27	21	3	16	41	39	15	35	9	49	30	18	31	4	38	30	26	6	28	2	36	29	19	47	41	48	21	54	59	43	18	53	63	56	52	69	69	71	50	16	49	60	68	43	3	16	52	78	45	86	78	75	88	85	28	92	79	94	92	86	92	1	1	1	1	1	1	2	1	1	1	1	4	1	1	5	1	2	1	2	3	1	1	1	1	2	1	3	1	1	1	1	1	1	1	3	1	2	1	1	1	5	3	1	1	3	3	6	1	1	2	3	8	2	3	4	5	3	10	2	6	7	5	4	2	4	2	2	5	5	3	1	3	4	3	1	3	8	10	7	5	4	7	17	10	6	1	12	1	4	4	2	2	12	2	2	1	3	3	3
52500	-521.608977489283234	-518.619846878540898	-2.989130610742331	0.000323921807664	0.000019341376247	0.059710015780482	0.410425914839620	1	3	3	4	4	5	5	7	6	8	10	9	9	11	11	12	12	13	14	13	12	14	16	13	15	14	15	15	16	17	14	15	15	19	17	17	17	17	18	15	17	14	21	19	19	21	18	22	19	19	19	21	20	20	22	22	21	23	24	25	22	24	26	25	25	27	26	26	26	29	30	28	26	33	29	29	31	31	33	34	33	33	35	34	35	35	36	35	37	36	39	37	35	40	37	41	42	42	43	0	1	1	3	2	1	1	6	5	3	10	7	8	12	3	10	2	15	16	17	13	11	17	12	16	15	24	15	25	29	18	42	16	37	2	17	20	28	33	16	16	3	39	40	22	49	33	28	39	25	35	50	39	33	21	49	54	35	13	50	34	53	43	16	56	59	59	57	20	65	76	52	39	75	65	60	63	76	71	75	77	46	1	3	73	79	60	82	93	74	78	64	46	87	82	87	91	81	91	1	1	1	1	1	2	2	1	1	2	1	2	1	1	3	2	5	1	1	1	2	3	2	2	2	1	1	2	1	1	1	1	2	1	7	2	2	1	2	2	2	5	1	2	3	2	1	3	1	2	1	1	1	2	5	2	1	2	7	4	2	2	2	6	2	2	1	2	6	3	1	4	4	2	2	2	3	1	2	3	2	6	19	16	4	1	5	1	2	1	3	6	7	2	1	2	1	3	2
53000	-572.336236469569485	-569.092581861636745	-3.243654607932689	0.000326306724350	0.000016439369846	0.050380113613437	0.325070222687856	1	4	4	5	4	5	6	8	7	8	10	10	7	12	12	11	12	13	14	13	14	14	16	13	16	15	16	14	15	16	16	16	15	18	17	17	16	16	17	15	18	16	21	18	18	19	18	21	20	19	20	20	19	22	22	20	21	23	23	25	24	25	25	26	25	27	27	28	27	28	28	29	27	33	28	31	32	30	34	35	34	33	33	35	33	34	33	36	38	35	39	37	38	40	38	41	41	42	42	0	1	1	2	1	2	5	3	7	6	5	10	6	12	3	3	9	11	20	3	17	11	3	17	26	12	21	11	12	19	17	24	17	7	16	28	24	2	7	18	8	2	44	17	12	33	19	35	21	40	41	25	24	32	53	6	27	50	21	6	43	31	12	12	16	65	57	19	63	62	37	68	60	48	65	69	46	71	44	83	60	75	31	17	77	49	39	61	90	75	59	78	39	71	81	92	74	90	86	1	1	2	1	2	1	1	2	1	2	3	1	1	2	3	3	3	1	1	4	1	2	5	1	1	3	1	1	3	1	2	2	1	4	3	1	2	6	7	1	5	4	1	3	5	3	3	3	2	2	1	2	3	3	2	8	3	3	4	10	2	4	8	7	7	1	3	9	1	1	6	1	1	6	2	2	6	2	9	1	3	2	9	12	1	6	8	7	2	4	6	3	8	5	2	2	5	4	4
53500	-549.044468779431554	-546.396968978508880	-2.647499800922694	0.000328845799261	0.000025226286310	0.076711596641579	0.310141086654826	0	3	4	4	5	6	6	8	7	8	10	9	10	11	12	12	12	13	13	11	13	13	14	15	16	15	15	15	16	16	14	14	16	18	18	17	17	16	16	16	18	16	21	17	19	22	18	20	19	18	19	18	21	22	23	20	21	22	24	24	21	25	25	25	25	28	26	26	27	28	30	29	27	31	29	29	32	31	33	35	34	33	36	35	36	35	37	36	39	37	38	37	39	40	38	41	40	43	42	0	1	2	2	1	4	3	2	5	9	3	10	5	11	3	7	20	14	11	8	15	3	16	31	2	19	3	32	3	16	10	12	21	33	3	19	38	16	18	28	22	8	15	25	39	28	21	16	41	20	19	13	27	48	53	8	3	2	15	3	50	57	39	52	44	69	23	24	5	68	57	19	49	17	46	67	28	75	51	23	74	62	13	25	86	78	3	81	88	71	77	80	77	76	88	68	84	99	94	1	2	1	1	2	1	1	3	1	1	4	1	2	1	4	3	1	1	2	3	1	4	1	1	6	1	5	1	6	2	2	3	2	1	7	1	1	2	1	1	3	3	4	1	1	3	2	4	1	5	2	4	3	1	1	4	9	8	6	14	2	4	4	4	3	1	5	6	9	2	3	7	3	9	3	2	7	1	7	9	2	4	14	9	1	2	18	1	1	4	3	1	5	5	1	7	2	1	2
54000	-559.328870802592178	-556.458149058350614	-2.870721744241530	0.000364731118276	0.000023676225207	0.064914190262836	0.328387676326258	1	2	4	4	3	6	6	7	7	7	11	10	9	10	13	13	13	13	14	12	14	14	16	15	17	13	15	13	15	16	15	16	16	17	17	17	18	17	18	16	19	16	22	18	19	22	17	21	19	20	20	20	20	22	23	20	22	23	24	25	24	26	25	24	25	27	26	26	27	28	30	29	27	32	29	31	31	31	33	34	33	33	35	31	35	35	36	36	37	37	37	37	37	40	36	40	42	42	44	0	1	5	1	1	2	1	7	7	2	8	3	9	10	3	13	11	14	9	2	1	8	21	14	33	12	2	6	19	5	11	13	20	22	28	15	24	26	29	22	21	22	26	10	35	20	24	35	11	42	42	26	25	23	50	6	17	22	17	7	57	36	8	21	52	65	47	15	53	55	55	27	64	73	46	69	21	68	66	77	74	67	22	1	82	61	27	83	95	83	85	85	6	92	81	71	79	90	89	1	1	1	2	1	2	3	1	1	2	2	3	1	1	5	2	1	2	4	4	5	3	1	3	1	1	8	3	1	6	2	3	3	2	3	2	1	2	2	1	1	1	5	5	1	6	1	2	3	2	2	3	2	3	1	7	5	6	7	12	1	4	7	5	3	2	4	6	4	2	4	8	1	3	4	2	9	2	3	1	1	4	9	11	1	5	14	1	1	1	1	1	14	2	1	7	5	2	3
54500	-520.641953444510136	-517.955886336957064	-2.686067107553070	0.000272471123854	0.000020287391964	0.074457034849571	0.300635093852532	0	3	2	4	4	5	5	8	6	8	11	9	10	13	11	12	12	14	13	12	13	14	15	13	16	13	15	15	15	17	15	16	16	18	18	18	16	17	17	15	19	15	22	18	20	21	15	22	19	20	20	21	19	20	22	22	21	24	23	24	24	26	25	25	24	28	26	26	27	28	28	29	28	32	29	31	31	31	34	33	33	33	35	34	34	35	37	37	37	38	39	38	38	41	38	40	42	42	43	0	1	1	2	1	2	2	9	5	2	12	4	2	20	6	10	12	26	11	1	17	21	2	2	20	12	3	21	13	27	11	31	24	27	1	27	21	8	33	19	39	6	50	15	37	36	24	32	44	47	47	30	39	39	46	13	33	2	33	5	18	8	60	47	22	50	39	54	68	61	67	44	67	46	58	64	34	56	76	69	15	61	30	12	70	82	52	71	86	80	76	81	54	96	12	60	87	90	84	1	1	1	1	3	1	1	1	1	3	1	2	4	1	4	2	2	1	1	6	1	1	7	5	2	3	6	1	2	1	2	1	2	1	10	2	1	3	1	1	1	5	1	3	2	1	2	2	1	3	3	2	1	1	1	5	2	8	2	9	4	11	1	4	5	5	3	3	1	3	1	6	2	4	2	2	5	4	2	2	11	4	9	13	3	1	8	4	1	3	4	2	10	1	11	7	3	2	4
55000	-509.416606647058245	-506.187893355801464	-3.228713291256760	0.000471160831806	0.000023967157228	0.050868314194065	0.408313630515795	0	4	3	2	4	6	7	7	4	8	10	9	9	12	11	12	13	12	12	12	14	14	14	14	14	14	14	14	16	16	15	15	15	18	16	18	18	17	14	16	18	16	21	19	19	21	18	22	19	19	20	21	22	22	21	22	21	23	24	24	24	27	26	26	25	26	26	28	28	29	29	29	27	32	30	31	32	31	33	35	34	34	35	35	36	36	34	37	38	37	39	37	38	40	36	38	42	42	44	0	1	1	1	4	2	1	5	3	3	10	8	6	11	12	10	12	11	15	6	14	19	2	20	15	20	3	10	25	15	18	7	13	38	13	13	12	28	20	31	16	24	50	21	26	44	11	33	19	33	40	50	42	37	44	35	34	13	25	38	56	42	59	32	58	51	30	22	73	67	50	48	45	70	68	54	14	70	70	76	74	68	13	30	83	81	71	84	78	80	81	76	60	96	87	86	96	90	97	1	1	1	1	1	1	3	2	1	2	1	1	2	1	1	2	2	1	1	3	1	1	6	1	1	1	4	3	1	2	1	5	3	1	4	5	4	2	1	1	2	1	1	3	2	1	4	3	3	2	2	1	3	2	1	4	1	5	6	4	1	7	1	4	1	3	4	5	1	2	3	3	5	1	2	3	7	1	1	2	1	4	12	8	1	1	3	1	4	1	3	3	7	1	1	1	2	1	1
55500	-488.444775119507199	-485.913508273116406	-2.531266846390797	0.000365808834192	0.000030787948640	0.084164038050270	0.382429037391800	1	3	3	5	4	5	6	8	7	7	9	9	9	12	11	13	13	13	13	13	13	15	15	13	16	14	15	15	15	16	16	15	15	18	17	18	17	18	17	17	19	16	19	19	20	20	18	20	18	19	19	21	21	23	22	21	21	23	23	21	24	26	25	24	25	26	25	27	27	28	29	29	28	31	30	31	31	31	33	34	35	32	35	34	36	33	35	35	38	36	36	37	38	40	38	40	42	42	42	0	1	1	5	1	1	6	1	1	1	10	8	2	7	6	10	14	15	15	13	14	13	2	10	22	7	21	16	1	16	26	24	18	40	9	10	13	22	22	21	25	32	24	18	28	22	26	29	26	36	33	8	17	48	37	22	39	31	49	9	34	31	59	39	43	18	64	36	63	66	46	68	62	66	62	61	32	64	75	86	63	76	68	23	81	82	40	82	86	83	84	81	6	89	52	93	94	95	95	1	1	1	1	1	3	1	3	3	3	1	1	3	3	3	3	1	1	1	3	1	4	5	4	1	4	1	1	6	1	1	1	1	1	4	5	5	2	1	2	2	1	3	3	2	3	2	3	2	1	2	6	4	2	2	3	2	3	2	5	3	4	1	3	4	7	1	4	1	1	3	1	1	3	3	3	9	3	2	1	6	1	3	9	1	1	7	1	3	1	1	1	14	1	7	1	1	2	2
56000	-607.189423010434211	-604.101330602643884	-3.088092407790342	0.000255089445765	0.000014236678826	0.055810536509907	0.353535429650666	1	4	4	3	5	5	5	8	6	8	11	8	10	12	10	13	12	11	14	12	13	14	15	13	16	14	14	16	16	17	15	16	16	18	17	17	15	17	18	15	18	15	22	18	19	22	18	22	19	20	20	19	21	22	23	20	21	23	22	25	21	25	24	25	24	28	27	26	27	29	28	29	27	32	29	30	31	31	33	34	34	32	33	35	34	35	35	37	37	38	38	37	37	40	38	40	43	42	43	0	4	1	1	3	3	3	3	1	9	5	4	9	18	1	15	12	9	7	6	15	17	15	14	31	15	18	21	21	22	11	26	23	33	9	20	6	31	32	18	32	1	9	27	17	33	33	36	5	36	24	38	44	57	47	34	30	14	44	19	40	50	36	31	54	34	14	48	25	65	24	59	61	68	73	71	58	53	55	72	63	57	72	39	69	38	48	57	70	82	76	72	14	91	79	88	94	96	90	1	1	2	1	1	1	1	3	3	1	2	2	2	1	3	1	1	2	6	6	2	1	3	1	1	2	3	1	1	1	2	1	1	1	4	3	6	1	1	3	1	5	7	3	3	3	2	2	5	1	3	1	2	1	2	1	2	11	4	6	3	3	3	6	1	6	8	1	4	3	6	5	3	2	1	1	4	6	5	5	4	5	1	10	4	9	6	7	4	3	4	5	11	1	2	2	1	1	2
56500	-558.347190271932732	-555.649914957210285	-2.697275314722497	0.000488419981781	0.000036055343210	0.073820368852668	0.317651133669129	-1	3	4	5	5	6	6	7	7	8	10	9	8	13	12	13	11	13	14	11	12	14	14	14	16	15	12	15	16	17	16	15	14	18	17	17	18	17	17	17	18	17	21	18	19	21	17	21	19	18	21	21	21	23	22	22	20	23	22	25	24	25	25	25	24	27	27	27	28	28	27	29	28	30	29	31	31	30	34	33	35	33	35	34	34	35	33	36	38	37	39	38	38	40	37	40	41	40	42	0	1	1	3	2	1	3	1	7	3	8	13	5	21	6	11	6	8	7	8	20	15	6	27	27	11	6	33	6	15	18	16	18	42	3	12	18	11	14	25	3	3	33	31	33	19	17	30	31	24	25	6	50	29	57	16	42	3	14	32	32	46	45	16	44	49	62	30	37	61	39	65	53	61	65	75	34	10	80	35	78	66	70	69	70	52	47	76	67	48	83	90	77	79	43	83	87	92	90	1	2	3	1	1	5	1	4	1	2	2	1	1	1	2	1	3	3	6	2	1	1	4	1	2	2	2	1	7	3	1	1	1	1	6	5	2	4	2	1	8	7	3	1	2	4	3	2	1	3	4	7	2	4	2	3	2	11	5	6	5	3	3	6	2	5	1	6	5	2	5	3	3	2	3	1	4	10	1	7	3	2	3	3	2	5	4	2	6	8	2	1	3	3	6	4	3	1	2
57000	-533.942836224727444	-531.540911638088801	-2.401924586638660	0.000190997644101	0.000017922175697	0.093834538017965	0.300353667417330	0	3	2	5	5	4	6	5	7	8	10	9	10	12	11	13	12	13	13	12	13	14	14	14	17	15	15	15	16	16	15	15	15	18	16	18	17	17	18	16	17	16	21	19	20	21	19	21	18	20	20	22	22	22	23	21	21	22	24	24	25	26	25	26	25	27	25	24	26	28	29	29	27	31	29	30	32	32	33	34	33	32	35	34	34	34	36	36	36	38	38	37	39	40	38	40	42	42	44	0	3	1	2	2	1	8	3	5	1	5	1	12	9	2	7	11	15	20	6	11	14	12	14	27	17	12	21	1	23	16	23	10	35	12	40	18	26	26	13	26	13	44	40	37	28	24	28	31	31	13	44	24	40	20	12	16	6	50	12	23	36	56	33	35	53	28	3	45	27	27	59	47	71	63	57	12	73	70	21	74	34	24	40	29	79	66	79	44	55	87	77	69	71	14	79	93	94	91	1	1	1	1	1	2	1	1	1	4	3	6	1	2	4	5	1	1	1	5	2	1	2	1	1	1	4	1	7	1	1	1	5	1	4	1	2	1	1	3	1	3	1	2	2	3	3	3	1	2	6	1	5	3	6	6	4	5	2	8	5	2	2	7	5	3	5	12	3	5	6	3	4	1	2	3	9	4	2	8	1	7	10	7	10	1	5	1	9	7	1	2	8	5	15	3	1	1	2
57500	-534.627052820784229	-532.537368933576317	-2.089683887207881	0.000228980754412	0.000028845254695	0.125972397852709	0.417212696049142	1	3	4	4	4	5	7	7	6	9	9	10	10	12	12	10	12	12	12	12	13	15	16	14	16	15	14	15	14	14	14	15	16	17	17	17	17	17	17	15	15	16	22	18	20	21	18	21	19	20	20	21	21	22	22	20	20	23	23	22	24	26	25	25	24	27	25	27	28	28	28	29	27	32	28	31	33	31	34	33	34	33	35	33	35	35	36	37	37	37	37	36	38	39	37	40	41	41	42	0	1	2	1	2	2	2	3	5	3	3	4	10	11	3	2	13	6	12	11	17	27	24	18	14	29	3	7	19	15	15	11	18	32	6	14	1	32	24	5	11	21	53	27	33	50	31	47	39	28	17	45	57	24	23	1	36	2	2	26	51	46	23	36	48	41	61	67	57	62	21	67	49	71	73	75	39	72	84	74	75	65	32	45	76	75	80	87	83	79	82	77	34	87	53	88	93	84	85	1	1	1	2	1	1	2	2	1	2	3	2	1	2	4	3	1	3	2	2	1	1	2	1	2	1	3	3	1	1	1	2	3	1	7	3	9	1	2	6	3	1	1	3	2	1	1	2	1	2	3	1	1	4	4	11	1	9	9	4	2	2	5	4	1	6	1	1	3	1	7	2	4	2	1	2	5	1	1	1	4	4	7	7	2	4	2	1	1	1	2	2	12	1	7	2	2	3	3
58000	-587.276921156177877	-584.366516245864204	-2.910404910313682	0.000436025031405	0.000027512785934	0.063099097419773	0.287777502352286	1	4	3	4	4	6	5	6	6	9	11	9	9	10	13	11	12	13	10	10	14	14	12	15	15	15	13	15	16	14	15	15	15	17	18	15	17	18	17	17	18	16	21	18	19	21	17	22	20	20	20	21	21	22	23	22	22	23	22	25	24	24	24	25	25	28	26	26	28	28	30	29	27	33	28	31	32	31	32	34	33	33	34	31	34	36	36	37	38	38	39	35	38	41	39	38	42	42	43	0	1	1	1	1	2	1	3	4	3	20	4	5	12	3	6	7	10	4	3	8	6	12	13	27	30	2	17	12	27	5	7	10	18	16	19	8	28	29	30	18	16	27	7	36	49	32	26	21	38	19	31	27	35	53	18	47	21	41	22	52	55	50	26	5	32	47	12	63	49	3	70	39	78	62	72	34	66	32	79	64	68	46	48	65	18	41	67	88	54	88	82	3	80	85	86	88	92	70	1	2	1	2	1	1	2	1	1	3	1	2	2	1	4	3	3	2	3	2	4	3	1	3	1	1	3	1	4	1	6	6	3	2	4	2	5	2	1	2	2	3	3	7	3	1	1	4	3	1	5	3	4	2	1	7	2	7	1	5	2	1	3	7	12	7	4	7	3	4	11	1	5	1	3	1	8	2	7	1	4	3	6	2	5	11	6	6	1	8	1	1	16	3	1	1	2	4	8
58500	-498.913935041828950	-496.303078080113323	-2.610856961715640	0.000331567740802	0.000026177203338	0.078949789489754	0.367647528731168	1	4	3	4	5	6	6	8	6	8	11	9	10	13	13	11	11	13	14	13	13	14	15	14	16	15	15	15	15	17	15	16	12	18	18	17	18	17	15	17	18	16	21	17	19	22	19	21	18	18	19	21	20	22	21	21	20	22	24	25	25	26	23	25	25	28	26	27	26	28	29	30	28	31	29	31	32	30	34	34	33	33	35	34	35	35	36	36	38	38	35	37	39	41	37	39	43	42	44	0	1	1	3	2	4	2	2	3	3	5	8	7	16	1	2	9	11	17	12	16	6	18	33	19	18	24	20	21	28	15	8	16	20	2	31	23	24	20	29	16	24	44	21	38	53	11	20	21	24	44	53	19	52	25	25	36	47	25	26	53	18	52	8	13	60	65	3	60	58	22	62	67	75	48	75	69	55	34	35	63	75	18	47	81	82	46	66	85	56	66	83	78	87	88	53	95	93	92	1	2	1	1	1	1	1	2	1	3	3	1	2	1	5	3	2	1	2	2	1	3	1	1	1	1	1	1	1	1	1	4	1	2	5	1	2	1	2	1	4	1	2	3	1	1	4	3	2	2	1	1	2	1	2	2	1	1	5	7	2	6	1	6	5	1	1	9	1	3	11	2	2	1	5	1	3	4	7	9	3	2	12	6	1	1	8	4	1	8	4	1	5	3	1	11	3	2	4
