step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
31500	-334.599630559508967	-340.538827778594168	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.653972525810105	0	3	3	4	4	4	5	4	5	5	5	4	6	6	6	6	7	6	6	7	7	6	8	7	8	8	7	7	7	8	8	9	9	8	9	10	9	12	9	10	10	11	13	11	13	13	14	15	17	14	14	16	18	21	17	0	1	1	2	3	3	3	3	6	3	6	3	3	12	6	6	18	6	6	7	22	6	10	6	6	9	12	3	14	15	17	17	14	19	29	20	7	28	31	34	29	31	39	39	39	42	39	32	48	44	0	47	55	50	48	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	3	2	2	1	1	1	1	3	1
32000	-302.166993409298470	-308.106190628383672	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.885464061023702	0	3	4	4	3	5	6	6	4	7	5	6	6	6	7	6	6	7	6	7	8	7	6	8	7	6	8	9	9	9	8	8	8	8	8	10	10	10	10	10	10	11	11	13	12	13	14	16	14	14	14	15	19	20	17	0	1	5	2	1	3	3	3	5	23	3	3	5	5	6	6	6	6	6	7	7	7	3	17	6	9	12	10	35	15	17	17	14	25	14	20	21	28	31	34	35	32	31	39	39	43	44	47	42	43	0	44	55	52	44	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2
32500	-325.632243343417315	-331.571440562502517	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.808296278435657	0	2	3	4	3	4	5	5	5	6	5	6	5	8	7	6	7	6	6	8	7	7	6	7	6	8	8	7	7	8	9	8	9	8	9	10	10	10	8	10	11	11	12	13	13	13	14	15	16	15	14	16	16	18	18	0	1	1	2	1	3	3	3	5	3	3	6	5	9	23	11	6	6	6	21	7	7	3	5	6	9	12	13	5	15	17	17	14	25	29	20	21	28	9	34	35	39	42	42	39	43	44	44	44	42	0	45	45	50	50	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1
33000	-337.912232711852880	-343.851429930938082	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.793289121125948	0	2	3	4	4	4	5	5	5	5	6	7	6	7	6	5	7	6	6	7	9	7	7	8	7	7	6	8	9	8	9	8	9	9	7	9	11	11	9	11	9	11	12	13	12	14	11	14	17	15	11	16	17	22	18	0	1	1	2	3	3	3	3	5	3	6	27	5	13	6	6	6	6	6	7	7	7	10	18	19	9	3	13	5	15	17	17	14	12	5	20	21	29	17	34	35	39	42	39	39	43	39	43	31	48	0	50	50	52	52	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	4	1	1	1	2	2	2
33500	-296.003943598904982	-301.943140817990184	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.828450100400998	0	2	3	3	2	5	5	5	5	5	6	5	5	8	7	6	6	6	6	7	8	8	7	7	7	6	7	7	6	8	8	8	10	8	8	10	11	11	10	10	10	11	13	14	11	14	13	15	17	15	14	15	17	21	18	0	1	5	2	1	3	3	3	5	3	12	3	5	29	13	6	13	13	6	7	20	7	10	17	13	13	12	13	13	15	17	17	14	25	29	20	21	28	31	34	35	39	42	42	39	43	42	44	44	42	0	42	52	52	53	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1
34000	-293.421963850560985	-299.361161069646187	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.882011753622138	-1	1	3	3	4	5	5	5	5	6	5	8	6	6	7	7	7	6	5	6	8	7	8	8	7	7	7	7	8	9	8	9	8	8	9	10	10	11	9	9	10	11	12	13	12	13	13	15	16	15	14	16	18	21	18	0	1	1	2	3	5	3	3	3	5	3	27	5	5	6	6	6	6	3	7	7	7	10	17	19	9	6	13	14	6	17	17	6	28	29	20	21	28	31	34	35	39	39	42	42	43	42	45	43	44	0	50	52	48	52	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2
34500	-339.682145627473801	-345.621342846559003	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.727017235706958	-2	0	3	3	4	4	4	5	6	5	5	5	5	6	6	6	6	6	5	7	6	7	7	8	6	8	8	7	8	8	9	7	9	8	9	9	10	10	9	11	10	11	11	14	12	14	14	15	16	16	15	16	18	21	18	0	1	2	2	3	3	3	3	5	3	3	3	5	10	6	6	6	6	6	7	7	7	10	17	3	9	12	13	14	15	17	17	12	25	29	20	21	28	17	34	33	39	31	42	39	43	42	42	44	39	0	48	44	55	42	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	2	2	1	3	1	1	2	2	3
35000	-323.178365221527770	-329.117562440612971	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.726100138797867	0	1	2	3	4	4	4	5	5	6	4	5	6	6	7	6	6	6	5	8	8	7	7	7	6	7	7	9	7	8	8	8	9	9	8	10	9	11	8	11	10	10	13	12	12	12	14	14	17	16	13	16	19	21	18	0	1	1	2	3	3	3	3	5	12	3	3	5	5	6	6	6	6	6	22	7	7	10	17	6	9	12	13	14	15	17	24	14	25	29	20	22	28	27	25	35	31	44	39	39	31	44	44	52	45	0	45	52	52	50	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	2	1	2	1	2	1
35500	-320.299086977040247	-326.238284196125448	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.746241855084659	0	2	5	4	3	4	5	6	4	5	5	6	6	5	7	5	6	6	6	7	9	7	8	8	7	7	7	9	8	9	8	8	8	9	8	10	9	12	10	10	10	12	13	13	13	14	15	15	16	15	14	16	19	21	18	0	1	6	2	1	5	5	5	5	5	5	3	3	6	5	5	9	5	6	7	7	7	10	17	12	9	3	13	14	15	17	17	14	25	14	20	22	28	31	34	29	39	39	39	31	42	42	42	47	43	0	50	45	49	45	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	3	2	1	1	1	1	1	1	2	2	2
36000	-320.509345343431335	-326.448542562516536	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.713715410435389	0	2	2	3	3	4	4	4	4	5	5	7	5	6	7	7	7	6	6	7	7	8	7	6	8	7	8	9	8	9	8	8	9	8	9	10	10	12	9	10	11	11	12	13	12	13	13	14	17	15	15	16	18	20	18	0	1	1	2	3	3	3	3	5	3	3	11	5	5	6	13	24	6	6	7	7	21	10	13	15	9	12	24	14	15	19	13	3	11	14	20	21	28	31	34	33	39	42	42	42	43	42	42	50	42	0	44	52	52	52	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1
36500	-343.072370070419595	-349.011567289504796	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.713731545476588	0	2	4	4	4	3	6	5	5	6	6	7	5	8	7	5	5	6	4	8	8	8	7	7	8	7	6	7	9	9	8	8	8	8	7	10	10	12	10	9	11	11	12	12	13	13	14	15	17	15	15	17	17	22	18	0	1	6	2	6	1	3	6	5	3	6	8	5	5	6	3	6	3	6	7	27	7	10	17	27	9	5	6	35	15	24	17	12	15	5	20	21	28	15	15	29	17	42	24	42	43	44	39	44	44	0	42	50	53	53	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	1	1	1	2	2	2	1	3	1	3	1
37000	-305.044199394443012	-310.983396613528214	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.805191709580966	1	3	3	4	4	4	5	5	5	5	5	7	6	7	6	7	6	7	6	7	8	7	7	7	6	7	5	8	9	8	8	9	9	8	9	11	11	12	10	11	11	11	13	14	13	12	14	14	17	15	15	16	18	20	18	0	1	1	2	3	3	3	3	5	3	3	3	5	27	6	27	6	6	6	7	7	7	10	27	27	9	3	13	12	15	17	5	12	27	14	20	21	28	31	34	32	39	46	45	42	42	39	45	47	39	0	47	52	52	50	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2
37500	-333.800130057674096	-339.739327276759298	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.755422534000163	0	3	3	4	4	5	4	5	5	5	5	8	6	6	7	7	7	6	7	8	8	7	8	8	6	7	7	8	6	9	8	8	9	9	9	10	9	12	9	9	11	11	12	13	12	14	14	14	16	14	14	16	17	21	19	0	1	1	2	3	3	3	3	5	3	3	17	5	5	6	13	6	6	13	7	3	7	10	17	6	9	3	13	5	15	17	17	14	27	29	21	21	27	17	27	35	39	42	39	42	45	45	43	45	44	0	44	44	53	53	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1
38000	-294.515146306576753	-300.454343525661955	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.855562687712432	0	2	3	3	4	4	6	5	5	5	5	6	6	7	7	6	6	7	5	8	9	7	7	5	7	7	7	8	8	9	8	8	9	7	9	11	11	10	10	9	11	11	12	13	11	14	14	16	17	13	14	16	18	21	19	0	1	1	2	3	3	3	3	5	3	3	5	5	12	12	6	24	12	6	7	22	7	10	6	19	9	3	13	14	15	17	17	12	12	29	20	7	28	31	12	35	39	39	39	31	43	42	44	47	42	0	50	52	49	52	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2
38500	-322.442405015388033	-328.381602234473235	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.735866347472580	0	2	4	4	3	5	5	6	5	6	6	7	6	7	7	7	7	6	6	8	9	8	7	7	7	7	7	8	9	9	8	9	9	8	8	11	11	11	10	10	9	11	11	12	13	13	14	16	14	14	13	17	19	22	18	0	1	5	2	1	3	3	3	5	3	3	3	5	13	6	6	13	6	6	7	7	7	10	6	6	9	13	13	14	15	17	17	13	25	14	20	22	28	31	34	14	39	11	39	39	43	42	47	44	43	0	44	50	53	52	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	3	2	1
39000	-310.460417343273548	-316.399614562358749	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.832771603460667	0	3	2	4	4	4	5	5	5	6	5	7	6	6	8	6	7	7	6	7	7	7	8	6	7	7	8	9	9	6	8	9	9	8	7	8	9	10	9	11	9	12	11	13	12	13	14	14	16	15	12	14	18	21	17	0	1	1	2	3	3	3	3	5	7	3	24	5	5	30	6	24	13	6	7	7	7	10	6	6	9	12	13	35	6	17	17	14	25	14	20	21	28	31	25	35	39	39	39	39	43	45	42	44	45	0	42	52	53	50	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1
39500	-352.509334183371209	-358.448531402456410	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.659622902500587	0	3	2	4	3	4	4	4	4	6	5	8	6	7	6	6	7	7	6	7	8	6	8	7	7	7	7	9	8	8	9	9	9	8	9	10	9	11	10	11	10	11	12	13	13	14	14	16	15	14	15	14	19	18	18	0	1	1	2	3	3	3	3	3	11	3	27	5	5	11	6	11	6	6	7	22	7	10	6	6	9	11	13	14	15	17	10	14	15	14	20	22	28	17	34	14	17	39	39	39	44	39	31	43	42	0	42	50	52	44	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	2	2	3	1	2	2	1	3	2	2	2	1	2	2	2	2
40000	-306.580916605877007	-312.520113824962209	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.816647953199240	1	2	3	4	4	4	5	5	6	6	5	7	6	6	7	6	5	7	6	7	8	7	7	7	8	8	7	9	7	9	8	9	9	8	8	11	10	11	9	10	10	11	12	14	13	14	13	15	16	15	14	17	19	22	19	0	1	1	2	3	3	3	3	5	3	3	3	5	5	6	6	6	6	6	7	22	7	10	17	15	9	3	13	14	15	12	15	18	18	29	20	21	28	12	34	33	39	39	47	42	43	39	46	42	47	0	45	44	53	52	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	3	1	2	1	1	2	2	1	1
40500	-305.325662319076969	-311.264859538162170	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.749707714985422	1	3	3	4	4	4	5	5	5	6	4	5	6	7	7	6	6	6	5	7	8	8	7	7	7	7	8	8	9	9	8	8	8	8	8	11	10	11	9	10	11	11	12	13	12	13	13	15	16	15	13	15	17	19	18	0	1	1	2	3	3	3	3	5	6	3	3	5	5	6	6	6	6	6	7	7	7	10	17	19	9	12	13	14	15	24	17	14	25	5	20	22	28	31	34	29	39	39	39	39	42	39	44	44	47	0	45	45	52	52	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	2	2
41000	-306.723451037693678	-312.662648256778880	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.803014231925635	0	2	3	4	2	4	5	5	4	5	5	5	5	7	7	7	6	6	7	7	8	7	7	7	7	8	7	7	8	9	8	8	8	8	9	10	10	11	10	10	11	11	11	13	12	14	14	14	15	16	14	16	18	21	18	0	1	5	2	1	5	3	3	5	3	3	3	3	5	6	13	12	6	5	7	7	7	10	12	12	9	13	12	14	15	17	17	14	12	14	20	21	28	31	34	35	39	31	42	39	43	44	43	44	46	0	48	48	50	50	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1
41500	-311.010649439255758	-316.949846658340959	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.850186065178200	0	3	3	4	2	4	5	6	5	6	5	6	5	7	7	6	6	6	6	7	8	8	7	6	7	7	8	8	5	8	8	8	9	8	8	10	9	10	9	10	10	11	13	12	12	14	13	15	15	15	15	16	18	21	18	0	1	5	2	1	3	3	3	3	13	3	3	5	29	6	6	6	6	6	7	7	20	13	13	6	9	3	13	5	15	6	17	14	25	29	20	21	28	17	34	35	31	42	39	39	43	42	43	42	44	0	44	52	52	52	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1
42000	-342.944081153117509	-348.883278372202710	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717437502270222	0	3	4	3	4	3	5	5	5	6	5	5	5	6	7	5	8	6	6	7	8	6	8	7	7	8	7	8	8	9	6	7	10	8	9	9	10	10	9	11	11	11	11	14	13	13	13	15	16	14	13	14	18	20	17	0	1	6	1	6	1	3	3	5	3	3	3	5	5	6	6	6	6	6	7	15	7	10	6	18	9	12	13	14	15	6	6	14	31	29	20	21	28	24	17	35	39	39	32	42	31	39	17	50	42	0	43	44	52	52	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	1	3	2	3	1	1	1	1	2	2	3
42500	-337.879908355089867	-343.819105574175069	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.658586910189040	1	3	3	4	4	4	5	5	5	6	5	8	6	6	7	7	6	6	6	7	8	7	8	7	6	8	6	8	8	8	6	8	9	8	8	10	10	10	9	10	10	11	12	12	11	14	15	15	15	15	14	13	19	21	17	0	1	1	2	3	3	3	3	5	3	3	17	5	11	6	11	6	6	6	7	17	7	10	3	6	9	3	13	14	15	6	19	14	11	11	20	21	13	17	34	19	31	39	31	39	44	52	39	52	52	0	39	52	53	52	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	3	1	3	1	1	1	2	1	1	1	2	3	1	2
43000	-292.336648726659291	-298.275845945744493	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.835425227440134	0	2	4	4	3	5	5	5	5	6	6	7	6	7	7	7	7	7	6	8	9	7	7	7	6	6	8	8	8	9	8	8	9	8	9	11	11	10	9	10	9	12	12	13	13	14	14	16	15	15	15	17	18	21	17	0	1	5	2	1	5	3	3	5	3	3	3	9	13	6	6	6	6	6	7	7	7	10	6	6	9	12	13	14	15	17	17	14	19	29	20	21	28	31	34	14	39	39	39	39	43	44	44	44	44	0	50	55	50	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	2	2
43500	-325.560132521852609	-331.499329740937810	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.743740364073084	1	3	3	4	2	4	5	5	5	5	5	6	6	7	6	6	6	5	6	7	8	7	7	7	8	6	4	8	8	9	8	8	9	9	9	11	9	11	10	9	10	11	13	14	13	13	14	15	16	15	15	16	18	21	18	0	1	5	2	1	3	3	3	5	3	3	3	5	9	6	6	6	6	6	7	7	7	19	13	13	9	3	13	12	15	17	17	14	13	13	20	21	13	31	12	29	24	39	43	39	42	39	39	42	44	0	48	48	42	52	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	3	1
44000	-347.516322397992440	-353.455519617077641	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.751532895124581	0	1	4	3	3	4	5	6	5	6	4	6	7	6	7	6	6	7	6	7	8	8	7	8	7	6	8	8	8	9	8	8	9	9	8	9	10	12	10	10	10	12	12	13	11	14	15	15	17	16	14	15	17	22	18	0	1	1	2	1	5	5	5	5	5	5	6	5	3	3	3	6	6	5	7	5	3	5	17	6	9	12	23	14	15	15	17	29	25	14	20	21	28	17	5	29	31	17	45	39	42	42	42	48	52	0	44	44	52	48	1	1	2	1	3	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	3	2
44500	-323.752517493412313	-329.691714712497514	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.864636096071265	0	1	3	3	2	4	5	5	4	5	4	6	6	7	8	7	6	6	7	7	7	7	7	8	5	8	7	8	9	8	8	8	10	7	8	10	10	11	10	11	11	12	12	12	12	13	14	14	15	14	14	15	17	21	18	0	1	5	2	1	3	3	3	5	3	3	3	5	13	34	13	6	6	6	7	7	7	10	13	6	9	3	13	35	3	17	17	14	5	14	20	21	28	31	25	33	39	39	39	39	43	44	45	42	42	0	50	52	55	48	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2
45000	-361.768784435754412	-367.707981654839614	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.759432988214356	0	2	3	4	2	4	5	4	5	6	5	6	4	7	7	6	7	6	6	8	7	7	7	8	8	7	6	8	9	8	8	8	10	7	8	10	11	11	9	11	10	12	12	11	11	14	14	16	17	15	15	16	18	21	18	0	1	5	2	1	3	5	3	5	9	3	3	5	9	6	6	6	6	6	7	9	7	10	17	27	9	7	13	27	15	6	17	28	6	5	20	7	28	17	10	14	39	39	17	39	43	42	47	50	46	0	42	52	55	45	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	2	1	2	2	2	2	3	1	2	1	1	1	1	1	1	1	1	2
45500	-326.471855965322845	-332.411053184408047	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.702740833764630	-1	2	3	4	3	4	5	4	4	5	5	6	5	7	7	7	8	6	6	8	8	7	8	7	6	7	7	7	8	8	9	8	9	8	9	10	11	9	10	10	10	11	12	13	12	14	14	15	16	14	14	16	18	20	18	0	1	1	2	1	5	5	3	3	3	5	5	3	5	25	5	24	6	6	7	7	7	10	11	9	9	18	13	14	15	23	19	14	25	29	7	21	28	31	34	33	39	39	45	39	43	42	39	42	39	0	48	52	48	50	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	3	2
46000	-326.709432797862860	-332.648630016948061	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.806630415649755	0	2	3	3	2	4	5	5	5	6	5	6	5	7	7	5	5	6	6	6	8	7	8	8	7	6	6	7	8	8	7	9	9	8	9	11	10	10	9	10	11	10	13	14	13	12	15	14	16	15	15	16	18	21	19	0	1	5	2	1	3	3	3	5	3	3	3	5	13	6	6	6	6	6	7	7	7	3	17	27	9	5	10	14	15	17	27	14	25	29	20	21	28	31	15	35	39	39	39	39	24	43	43	42	39	0	44	52	53	53	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1
46500	-318.070346706207715	-324.009543925292917	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.821329892341382	0	1	3	3	2	4	5	5	6	7	5	6	6	7	8	6	6	6	6	7	7	7	6	7	7	8	8	7	8	7	8	9	9	8	9	9	9	11	10	8	11	12	12	14	12	13	13	16	15	15	15	17	16	21	19	0	1	5	2	1	3	3	3	5	9	3	3	5	11	30	11	6	6	6	7	7	7	3	6	11	5	12	5	14	6	17	17	14	13	29	20	21	28	31	25	33	39	39	39	39	43	39	44	44	31	0	44	44	53	53	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	3	1	2	1	1	2
47000	-314.528097964725077	-320.467295183810279	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.831710955469487	1	2	4	3	3	5	5	6	5	6	6	7	5	8	7	6	7	7	7	7	9	7	5	6	8	7	8	7	5	9	8	8	10	9	7	10	10	11	9	11	10	11	13	12	13	13	14	15	17	14	15	17	19	21	17	0	1	5	2	1	3	3	3	5	23	3	9	5	29	9	9	24	6	6	7	7	7	3	6	6	9	12	13	5	15	17	17	14	15	29	20	22	28	31	34	35	39	42	39	42	42	42	44	50	42	0	50	55	52	50	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1
47500	-319.252262968818968	-325.191460187904170	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.887567905681167	1	3	4	4	3	5	5	5	5	6	5	7	6	5	8	6	7	7	6	8	8	7	7	7	8	7	7	9	7	9	8	8	9	7	9	11	10	12	9	10	10	11	13	12	13	12	14	15	16	14	14	16	18	22	18	0	1	5	2	1	3	3	3	5	5	3	3	5	5	12	6	6	6	6	7	22	7	10	6	6	9	3	25	14	15	17	17	14	6	29	20	20	33	3	25	33	12	42	31	42	42	44	42	48	42	0	50	52	52	52	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	1	1	2	2	3	1
