step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
15000	-538.048556372372900	-536.516104474162148	-1.532451898210801	0.000093803581429	0.000025696886469	0.273943553938129	0.465042798612952	-1	2	3	1	3	5	4	6	7	7	7	9	10	11	12	12	12	13	13	11	14	13	15	15	15	15	16	17	15	16	15	17	17	17	17	17	18	19	19	21	20	20	20	20	21	22	23	23	21	21	23	24	24	25	24	27	26	29	26	24	26	27	27	27	28	26	26	28	28	29	31	29	31	35	32	34	34	36	37	38	36	39	38	36	40	41	42	43	44	0	1	4	1	4	1	4	3	7	7	6	10	11	11	13	12	20	15	20	11	13	12	15	18	20	10	31	21	22	22	17	25	25	22	22	30	33	25	15	35	23	36	13	35	39	50	19	41	28	36	36	40	41	46	25	55	60	44	48	35	54	54	61	60	49	52	49	61	61	65	69	59	66	72	67	75	75	72	76	76	77	84	76	75	84	81	80	85	88	1	1	1	1	1	3	2	2	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	1	4	1	1	1	2	1	2	2	2	2	1	1	3	4	2	2	2	5	2	1	1	5	1	3	2	3	2	2	2	4	2	2	3	1	2	1	1	1	2	2	1	2	1	1	1	2	1	3	3	3	1	1	3	2	2	2	1	2	2	2	2	4	1	1
15500	-523.794658688117465	-522.225758864864247	-1.568899823253259	0.000068602485743	0.000017452304879	0.254397558486949	0.595617530743849	0	1	2	1	3	4	4	6	6	6	7	9	10	10	12	11	12	11	13	10	14	14	14	14	15	14	17	16	15	15	15	17	18	16	16	17	19	20	18	19	21	21	20	19	21	22	22	23	19	21	22	24	24	25	25	27	26	27	25	24	26	27	27	25	28	28	26	28	29	30	32	30	29	35	32	34	34	35	37	37	36	39	38	38	39	42	41	42	45	0	1	1	1	4	3	3	6	7	7	8	10	8	6	20	12	11	14	20	11	17	16	13	15	20	16	20	21	22	22	23	25	25	16	22	35	18	32	25	35	49	35	19	35	33	26	37	28	18	36	44	46	41	44	33	59	60	46	49	51	51	61	52	51	67	61	48	61	52	65	66	67	66	72	72	75	75	72	76	76	75	80	76	76	79	79	79	85	88	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	2	1	2	2	2	2	3	3	1	1	1	1	1	2	3	1	1	4	1	2	2	1	2	3	1	2	4	2	3	3	3	2	1	2	4	2	1	2	2	2	1	2	1	2	2	1	1	2	1	3	1	3	2	1	3	1	1	2	1	2	2	2	1	2	2	1	2	3	2	2
16000	-478.017349859420733	-476.582797648775511	-1.434552210645230	0.000050155023413	0.000017683717641	0.352581186048689	0.641109695702066	-1	3	4	1	2	5	5	7	7	6	8	10	10	11	13	12	11	12	13	11	14	13	15	15	15	16	15	16	16	14	14	18	17	16	16	18	19	19	18	21	20	21	21	19	21	21	23	22	22	23	21	24	24	23	27	26	25	27	27	25	26	27	27	28	27	28	25	28	29	30	31	29	32	32	32	33	34	35	36	37	37	37	38	39	40	43	42	42	41	0	4	5	1	4	4	4	6	7	3	8	10	11	11	18	12	11	13	20	11	14	16	17	15	19	30	31	21	22	22	17	25	25	30	30	35	15	32	20	36	28	36	33	35	37	44	33	41	28	35	44	46	41	46	47	53	54	54	56	54	46	52	52	46	67	61	49	61	52	65	63	65	66	72	70	75	75	74	76	76	77	79	76	80	82	79	85	85	85	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	2	2	1	2	3	1	4	3	1	1	2	1	2	1	1	2	1	2	3	2	2	3	1	1	3	1	3	2	2	1	2	2	2	1	2	2	2	2	2	1	2	1	2	4	2	1	1
16500	-494.549335228683958	-492.838022692772540	-1.711312535911439	0.000076259400686	0.000015257910609	0.200079078404088	0.609299267577749	-1	2	2	1	3	6	5	6	7	7	7	10	9	11	10	12	11	13	13	12	14	13	14	13	14	14	17	16	15	16	16	18	17	16	16	17	18	19	19	21	19	20	20	20	19	21	22	23	21	23	22	24	24	25	27	26	24	28	26	22	26	28	27	27	28	28	27	28	29	31	31	30	30	33	32	34	35	34	36	38	36	38	37	38	40	42	42	43	45	0	4	1	1	1	5	1	5	3	7	8	9	6	15	11	12	13	11	15	15	14	16	17	15	15	16	25	21	16	26	18	33	25	22	26	35	20	24	13	35	28	35	25	35	33	36	18	41	14	42	46	40	41	60	33	53	60	60	53	44	52	63	52	54	67	61	59	52	68	65	61	67	61	72	67	75	76	67	76	81	75	83	76	79	83	80	85	87	87	1	1	2	1	2	2	2	2	2	1	1	2	1	1	1	1	1	3	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	4	4	3	1	2	3	2	1	2	4	2	5	2	1	2	2	2	4	1	2	2	2	1	2	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	4	1	1	2	1	2	1	1	2	1	1	2
17000	-476.205300595074505	-474.650415820720696	-1.554884774353829	0.000065325097434	0.000017084130633	0.261524763129240	0.602553646559578	0	2	2	2	3	4	4	6	8	6	8	10	11	10	11	12	10	12	13	12	14	13	14	14	14	14	17	17	15	16	15	17	17	17	16	18	19	20	19	21	19	20	21	19	21	22	23	23	22	23	23	24	24	24	26	28	25	28	28	25	26	27	27	27	27	27	27	27	29	28	30	29	32	33	32	33	34	35	37	37	36	39	39	36	40	42	41	43	44	0	1	1	1	3	5	1	6	7	7	8	10	11	11	17	12	11	15	15	15	14	16	13	20	20	22	23	21	22	26	17	19	25	26	22	35	32	24	25	34	28	36	39	36	33	44	33	49	41	42	44	46	49	44	32	49	44	51	53	44	52	52	61	57	49	61	41	61	63	65	63	67	66	72	67	75	75	67	76	76	77	81	76	75	82	79	82	87	87	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	3	1	1	2	1	1	2	2	1	2	2	2	2	2	2	2	1	4	2	2	1	1	2	1	2	2	3	1	2	2	2	1	1	2	5	3	3	2	2	3	1	1	1	1	2	1	3	1	1	1	2	1	1	2	2	1	2	4	3	2	2	2	3	2	1	3	1	1	2
17500	-496.589188287071977	-494.929587955711497	-1.659600331360473	0.000064349722844	0.000013951354051	0.216805192532057	0.543474300572305	0	3	3	1	3	6	4	5	7	6	7	9	10	11	11	13	11	12	14	12	14	13	15	14	13	15	16	16	15	16	15	17	17	15	17	15	19	19	18	21	20	19	20	19	19	22	22	23	22	23	22	24	24	23	27	26	25	28	26	26	27	28	27	28	27	27	28	29	30	29	32	30	31	34	32	34	35	35	37	36	35	38	39	38	40	42	41	42	44	0	1	1	1	1	8	4	5	3	7	8	10	11	11	11	12	11	15	17	15	14	10	17	18	20	16	23	14	22	26	18	25	13	16	36	22	19	19	32	35	28	35	19	36	32	44	39	41	41	40	44	44	41	46	47	53	54	54	53	51	52	52	54	60	59	52	65	62	68	65	63	67	66	67	72	75	75	72	76	76	75	76	79	81	82	83	82	76	87	1	2	2	1	1	1	1	1	2	1	1	2	2	3	2	1	2	1	2	1	2	3	2	1	1	1	1	3	2	1	3	2	3	1	1	1	3	1	1	3	2	1	3	3	1	2	2	1	1	1	1	3	1	1	1	1	2	2	2	2	2	2	2	1	1	2	1	1	1	1	2	1	2	3	1	1	2	2	2	1	2	2	1	1	1	1	1	3	2
18000	-460.830423240609321	-459.347063392188545	-1.483359848420749	0.000080895418203	0.000024825432783	0.306883051409197	0.613114183385900	-1	0	3	1	3	4	5	6	7	6	8	10	9	10	11	12	12	12	13	12	13	13	14	15	14	16	17	15	16	16	15	17	16	15	16	17	20	19	20	20	21	20	20	19	20	21	22	23	19	22	23	22	24	24	27	27	25	28	27	26	25	28	24	27	27	28	28	28	28	30	31	30	31	34	32	33	34	36	36	37	36	38	39	39	40	42	43	42	45	0	1	4	1	1	5	5	6	5	7	8	10	11	11	11	12	13	15	15	8	14	16	17	11	18	16	24	21	22	16	23	25	25	22	16	35	24	32	33	35	49	35	33	36	32	44	43	28	21	42	44	44	48	51	47	53	54	54	53	54	52	61	52	57	53	61	65	63	61	65	61	67	63	72	72	75	75	74	76	76	75	76	76	80	82	83	88	85	87	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	3	2	1	1	3	1	2	1	1	1	2	1	2	1	1	2	1	3	2	2	2	1	2	2	1	2	2	1	4	2	1	2	2	1	1	2	2	1	2	2	1	1	2	1	1	2	1	1	2	1	2	3	1	3	2	1	1	2	1	1	2	2	2	3	2	1	1	1	1	1
18500	-484.998995825407178	-483.022183502105690	-1.976812323301465	0.000070484799445	0.000010028947267	0.142285249383059	0.593503563664683	0	2	3	1	3	6	4	5	7	6	7	9	11	10	13	11	11	12	14	13	12	13	13	14	14	15	16	17	14	17	14	17	18	17	17	18	19	18	17	20	21	20	21	19	17	21	21	22	21	22	22	24	24	23	27	26	25	27	26	26	26	26	27	28	27	27	28	29	29	30	31	30	32	33	31	33	35	35	36	38	36	37	37	38	40	42	41	43	45	0	4	4	1	1	8	4	5	7	7	8	10	11	11	13	12	11	13	18	11	14	16	17	15	18	16	31	20	16	26	20	15	39	26	26	35	32	18	19	36	14	35	15	35	13	44	33	49	28	42	44	44	41	51	47	28	44	46	41	54	52	52	52	60	53	57	56	63	63	65	61	67	66	67	72	75	75	74	77	79	75	79	79	83	82	80	85	87	87	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	3	1	1	2	1	2	2	1	3	1	1	1	2	1	1	1	1	1	3	2	1	5	2	3	1	3	2	1	1	3	1	2	2	1	1	3	4	3	3	2	2	2	1	2	1	2	1	1	1	1	2	3	1	3	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2
19000	-486.500091093068022	-484.845233121819433	-1.654857971248568	0.000065525200117	0.000014316004825	0.218480901988529	0.622653506867563	0	2	2	2	1	5	4	6	7	6	7	9	9	9	12	11	11	13	14	11	13	14	14	13	14	15	17	17	15	16	16	17	18	16	16	18	20	20	18	22	19	18	19	19	21	22	23	22	22	20	20	24	24	24	27	28	26	27	24	23	26	27	28	28	27	26	28	28	30	29	32	29	31	34	30	34	34	36	36	37	35	39	39	39	41	43	42	44	44	0	1	5	1	1	3	4	6	7	7	6	10	11	11	11	10	13	20	18	13	14	16	14	20	15	16	31	21	12	22	18	18	25	22	26	35	32	39	17	36	28	35	25	36	32	51	24	28	41	35	35	51	49	60	33	53	51	54	41	44	52	52	61	54	49	52	65	61	61	53	63	67	69	72	72	75	75	74	76	79	75	79	79	79	83	83	85	87	87	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	3	1	2	1	1	2	2	2	1	1	2	1	1	3	1	1	3	2	1	1	2	2	1	3	2	1	1	2	1	2	2	5	2	2	2	2	2	1	1	4	2	4	1	2	2	1	1	1	2	3	1	1	1	2	3	2	1	1	2	1	2	2	1	1	1	3	1	2	1	1	2	1	1	1
19500	-473.701573562101430	-472.089005219591570	-1.612568342509874	0.000067209852251	0.000015774147762	0.234699932128061	0.657344952416441	-1	2	3	1	3	4	4	6	7	6	8	9	9	10	12	11	11	11	14	13	14	13	13	14	14	15	17	16	15	15	15	17	18	17	17	18	19	20	18	21	18	19	21	20	20	21	23	23	22	22	22	24	24	25	24	28	26	27	27	25	27	26	28	28	25	28	27	26	29	31	30	29	31	34	32	33	34	36	36	37	37	38	38	38	40	42	41	43	44	0	4	1	1	1	3	5	6	7	7	8	10	11	13	18	10	8	13	15	15	14	16	13	20	18	16	31	21	22	16	23	25	25	26	26	35	39	19	25	42	28	36	25	36	19	44	33	21	41	42	44	46	49	44	33	53	46	46	49	51	52	52	54	51	48	68	65	51	52	56	57	67	61	65	72	75	75	74	76	76	77	79	76	76	83	80	85	87	87	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	3	3	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	3	1	3	1	3	5	2	2	2	2	1	3	3	2	3	3	2	1	2	1	2	3	1	1	1	2	2	2	2	1	1	4	2	1	1	1	2	2	2	1	2	2	1	2	1	1	2
20000	-477.663494695551719	-476.071027385275158	-1.592467310276587	0.000057746859497	0.000014052064096	0.243339018231005	0.614876956547321	-1	1	3	1	1	3	4	6	7	7	8	9	9	10	10	12	12	13	13	12	13	14	14	12	14	15	17	15	16	17	15	18	16	16	16	16	20	20	18	21	19	20	20	19	20	22	21	21	21	23	21	23	24	24	26	28	26	29	26	26	27	26	27	26	26	27	27	28	30	30	32	30	32	34	32	34	35	35	37	37	35	38	39	38	39	42	42	44	45	0	1	4	1	1	1	3	6	7	7	8	10	6	13	11	12	11	11	15	15	13	16	17	15	24	22	31	21	22	26	18	25	25	26	16	22	33	18	25	36	28	35	11	35	25	51	25	28	41	35	44	51	49	46	47	53	54	54	53	40	52	52	52	54	53	52	65	61	61	65	63	67	66	72	70	75	75	72	76	76	75	76	76	79	80	83	85	87	87	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	2	3	2	4	2	3	1	2	3	1	3	1	1	1	1	2	2	2	3	1	2	2	1	1	1	1	2	1	1	2	2	3	1	2	2	1	1	2	2	2	2	2	2	2	1	2	2	1	1	2
20500	-494.810563483184410	-493.003431512551401	-1.807131970633008	0.000083751815504	0.000014649249667	0.174912622243887	0.572436630022606	-1	2	3	1	3	5	4	6	7	6	6	9	10	10	13	13	11	11	14	11	13	14	13	13	15	15	16	15	15	17	15	16	17	17	15	17	20	19	19	21	18	20	20	18	20	20	23	22	20	22	22	24	23	24	26	27	23	28	26	25	25	27	27	28	27	28	27	28	29	29	29	29	32	34	32	34	33	35	37	37	37	39	38	39	41	41	41	44	44	0	4	4	1	1	3	3	5	4	7	6	7	11	11	18	12	11	13	24	11	17	16	20	17	20	16	31	14	16	26	13	19	13	26	16	35	15	25	19	36	21	30	24	35	18	44	39	33	41	42	44	46	49	44	20	53	44	51	49	51	52	61	52	54	53	61	59	63	61	65	61	67	71	72	70	75	75	65	76	76	77	83	76	79	82	81	82	87	85	1	1	1	1	2	1	1	1	3	1	1	3	2	2	1	2	2	1	1	2	1	1	1	1	3	1	1	2	1	1	2	1	4	1	1	1	3	2	3	2	2	2	3	1	4	1	1	2	1	1	2	2	2	3	6	2	2	3	3	2	1	1	2	2	2	2	1	1	3	2	2	1	1	3	2	1	1	4	2	2	2	1	2	1	1	1	1	1	1
21000	-478.075093955003467	-476.526764835459005	-1.548329119544451	0.000060788412105	0.000016109991798	0.265017480143129	0.575527748684751	0	3	3	1	2	5	4	7	7	7	7	10	10	11	13	12	10	11	13	13	14	13	14	14	15	15	14	17	16	15	16	17	17	17	16	18	19	19	18	22	21	21	19	19	21	22	21	22	19	21	22	25	24	24	25	28	25	27	27	26	26	27	27	27	26	28	28	29	28	30	30	29	31	34	31	35	35	35	37	37	36	39	39	39	40	43	42	43	44	0	4	4	1	1	3	5	6	7	7	6	10	11	13	18	9	11	17	18	17	14	12	13	8	15	16	17	21	16	16	27	15	18	16	26	26	24	33	19	35	49	36	25	35	25	44	25	49	23	35	44	40	49	51	43	53	54	57	53	54	52	52	46	57	53	52	65	61	63	65	63	67	66	72	72	75	75	74	76	81	75	80	76	79	79	83	85	87	87	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	2	1	1	2	2	2	2	3	1	2	2	2	2	2	2	1	3	3	1	2	2	1	3	3	1	1	2	1	3	2	2	1	2	2	2	2	2	1	3	2	1	1	2	1	1	1	3	1	1	2	1	2	1	2	3	1	1	2	1	2	2	1	2	1	3	1	2	1	2	2	1	1	1
21500	-478.367322007062739	-476.363513599260557	-2.003808407802192	0.000082492256740	0.000011389664023	0.138069492495372	0.593826162651233	-1	2	3	1	3	6	4	5	6	5	8	9	11	10	13	12	11	12	14	11	12	12	13	13	15	14	17	16	14	17	14	17	17	16	15	17	18	19	18	22	21	18	19	19	20	22	23	22	20	23	23	24	23	24	26	26	26	29	24	25	27	28	28	27	27	28	26	29	30	30	31	28	31	33	32	34	34	36	36	37	36	38	38	38	41	42	40	43	44	0	1	4	1	1	8	3	5	7	7	8	10	11	11	14	12	11	20	24	11	14	12	17	20	24	16	23	15	16	26	23	17	20	26	16	35	15	32	25	44	49	36	39	30	33	44	43	49	28	42	44	50	49	46	39	59	54	60	41	46	52	52	52	54	53	52	59	52	61	67	68	67	66	72	65	75	75	74	76	76	77	79	76	79	82	80	80	85	87	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	3	1	2	2	2	1	2	2	1	1	1	1	2	2	2	1	2	3	2	1	2	2	4	1	1	2	1	1	2	3	2	1	2	2	1	2	2	1	1	1	2	2	2	1	1	1	2	2	1	1	2	1	2	2	1	1	2
22000	-488.862927349548670	-487.030777909565984	-1.832149439982684	0.000076981490025	0.000013032520260	0.169294206388282	0.571074921068513	-1	1	3	1	3	5	5	6	7	6	7	10	9	10	12	11	12	13	14	11	14	13	14	15	14	14	16	17	15	16	15	17	16	17	16	18	18	19	19	22	21	20	20	20	20	21	20	21	20	23	22	23	23	23	25	28	25	29	27	26	26	27	26	26	27	27	27	28	28	30	30	29	32	34	31	33	34	35	36	37	37	38	39	39	39	41	41	43	45	0	1	1	1	1	5	5	6	10	7	8	7	6	11	20	12	13	20	15	13	14	16	15	15	18	16	17	14	12	22	17	33	25	29	26	35	24	18	20	35	14	35	32	36	33	44	33	28	28	40	44	40	28	44	45	53	46	60	53	54	52	63	52	54	41	61	53	63	57	65	61	65	66	72	67	75	75	74	76	76	77	79	81	79	80	83	83	87	87	1	1	1	1	2	1	1	1	1	1	1	4	2	2	1	1	2	2	1	1	2	1	1	1	1	2	2	4	2	2	2	1	1	2	1	2	2	3	4	2	6	2	1	1	2	1	2	2	1	1	1	1	2	2	3	2	3	2	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2
22500	-536.140570546161598	-534.652414844564646	-1.488155701596916	0.000074111541132	0.000022472424419	0.303224357175252	0.595266886792874	-1	3	3	0	4	3	3	6	7	6	8	10	10	10	12	12	9	11	14	13	12	13	13	14	14	14	17	16	14	15	15	17	17	16	16	17	18	19	20	20	19	19	21	20	19	22	22	23	19	22	23	24	24	24	27	25	25	28	27	26	27	27	27	27	28	26	27	28	30	31	32	28	31	34	31	33	34	33	36	37	36	37	37	39	41	42	40	44	43	0	1	1	1	4	4	4	6	10	7	8	9	17	11	18	12	11	11	20	15	14	16	11	18	18	16	31	21	22	26	13	19	25	26	26	35	25	18	37	35	24	36	33	36	18	35	39	41	21	42	44	44	41	44	47	41	54	46	53	57	26	46	52	54	53	52	56	52	68	65	69	67	63	78	65	75	75	65	76	76	53	76	76	76	82	79	82	80	87	1	2	2	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	2	2	2	1	1	1	2	3	1	2	2	1	2	2	3	3	2	2	4	2	2	2	2	2	4	3	1	3	2	1	5	2	1	2	2	2	1	2	1	2	1	1	2	1	1	1	2	2	2	2	6	2	2	2	1	3	2	4	2
23000	-486.033337275868689	-484.443171425707305	-1.590165850161391	0.000068565481714	0.000016755503222	0.244372281844027	0.666301489240132	0	3	3	1	3	5	5	6	7	6	8	9	10	11	13	11	12	10	14	12	14	13	13	15	14	15	15	16	14	16	16	17	17	17	17	18	20	20	17	20	20	20	21	19	21	21	22	22	22	23	22	23	23	24	27	27	25	28	27	24	26	26	27	27	26	28	27	29	30	30	32	30	30	31	32	34	35	33	35	37	36	38	39	39	40	41	42	43	45	0	1	4	1	1	4	5	6	7	7	6	10	11	13	18	10	13	11	18	18	11	16	11	13	18	22	23	23	22	26	27	24	25	30	30	22	25	24	25	35	21	35	39	22	37	44	43	41	28	42	35	51	49	46	45	49	60	60	53	50	52	52	52	46	49	61	65	61	61	49	63	67	66	72	70	75	75	74	76	76	75	76	76	80	82	83	85	82	87	1	1	1	1	2	3	1	1	1	1	2	2	1	1	2	3	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	3	3	3	2	2	2	1	2	2	1	1	1	1	2	2	2	1	1	2	2	3	1	3	2	1	2	2	2	2	2	1	1	2	2	4	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	2
23500	-503.622445953922238	-501.992109374468612	-1.630336579453599	0.000076770043505	0.000017471991451	0.227588661588249	0.618836722685393	0	2	4	2	3	4	5	5	7	6	8	9	10	11	11	12	10	12	13	13	13	13	15	14	14	14	16	16	16	17	15	18	17	16	17	16	19	20	20	22	20	20	19	19	20	21	22	23	22	22	22	24	24	25	27	27	26	29	27	25	26	27	27	27	26	27	27	28	29	30	30	29	31	33	30	34	32	36	36	37	36	38	38	37	39	42	40	44	44	0	1	5	1	1	4	5	6	5	7	8	10	8	11	11	12	11	15	15	15	14	16	20	15	17	22	31	21	16	26	25	25	25	26	16	16	25	37	24	26	28	35	19	30	32	44	19	41	28	44	44	50	49	52	33	53	54	54	49	51	52	61	61	51	53	61	65	52	60	67	62	41	71	67	72	77	75	74	76	79	75	76	79	76	82	79	82	82	87	1	1	1	1	2	1	1	1	1	1	2	2	3	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	2	3	1	3	3	2	2	3	1	1	1	4	2	2	2	2	1	1	1	4	2	1	2	3	2	2	1	1	3	2	1	1	1	2	1	2	5	1	3	1	1	2	2	1	1	2	2	1	2	1	3	1	2	2
24000	-489.062914213310819	-487.222689092091514	-1.840225121219289	0.000076946656919	0.000012892453461	0.167550534067994	0.643209983908863	-1	2	3	0	3	4	4	7	7	7	8	9	11	10	10	11	12	12	14	12	13	13	15	14	14	14	17	17	15	15	14	17	17	17	15	18	18	19	19	20	20	20	19	18	19	20	22	22	21	23	22	24	25	25	25	28	26	29	26	24	27	27	26	27	27	27	28	28	29	30	32	28	31	32	31	34	33	36	36	37	36	39	38	38	39	42	41	43	44	0	1	4	1	1	3	4	6	7	7	8	10	11	11	11	12	11	15	18	15	13	12	17	20	15	16	31	21	22	22	17	24	24	26	16	16	33	32	20	36	21	26	33	26	33	44	43	41	41	35	46	46	49	60	20	59	54	60	49	51	63	52	52	57	53	52	65	63	62	65	61	49	66	72	72	75	75	74	76	79	75	76	76	80	83	76	85	87	87	1	1	1	1	2	1	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	2	3	1	1	1	1	2	1	2	4	1	1	3	1	4	3	1	2	1	1	2	1	1	4	1	2	3	1	5	1	1	2	3	2	1	1	1	1	1	2	1	1	1	2	2	3	2	2	2	1	2	1	2	1	2	2	2	1	1	4	1	1	2
24500	-497.861315775401749	-496.216447494671002	-1.644868280730776	0.000066828854410	0.000014842619274	0.222098963170896	0.557660148199495	0	3	2	2	3	4	4	7	7	5	8	10	11	10	13	11	10	13	12	12	13	14	15	15	14	13	16	17	16	16	15	17	16	15	17	18	19	18	19	21	20	21	20	20	21	22	21	23	21	21	22	24	23	23	25	28	26	28	26	26	26	26	28	26	28	27	26	29	29	31	30	29	31	35	31	34	33	35	36	37	36	38	39	39	40	42	42	44	45	0	4	1	1	1	4	1	6	10	5	6	7	11	11	13	7	11	19	11	11	13	16	17	18	20	16	17	21	22	26	21	25	13	26	22	35	24	20	23	30	21	30	25	35	43	44	25	49	28	30	44	51	49	51	43	49	54	54	48	54	52	52	61	46	67	52	41	61	61	65	63	67	68	70	67	75	75	72	76	76	77	80	79	80	82	76	85	87	87	1	1	1	1	1	1	2	2	1	1	2	3	2	1	1	4	1	1	2	2	1	2	2	1	1	1	2	2	1	2	1	2	2	1	1	1	2	4	2	3	3	3	2	1	1	1	4	2	2	2	2	1	1	1	2	5	1	2	2	2	1	1	1	2	1	2	3	2	2	2	1	1	1	2	2	1	1	3	1	2	2	1	2	1	1	2	1	1	2
