step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
50000	-558.503793942419065	-557.104434924176303	-1.399359018242746	0.000064703792204	0.000026058332481	0.402732692994198	0.612079012966690	1	5	7	9	10	10	10	12	10	13	13	13	12	12	13	15	14	15	15	14	15	14	15	17	15	17	16	17	17	16	15	15	17	16	18	19	18	18	16	19	17	18	18	17	18	19	18	19	22	19	20	20	20	21	21	20	21	20	22	21	19	22	22	22	22	23	22	24	25	23	22	24	24	24	26	26	26	30	26	26	29	27	29	29	26	30	28	28	30	32	31	31	31	31	34	34	33	33	34	31	0	1	2	3	2	3	2	7	0	7	8	9	9	0	5	8	7	8	13	12	0	14	9	15	17	12	23	20	21	22	22	10	22	19	23	27	26	29	0	26	19	19	20	30	19	29	32	15	57	26	4	35	44	61	0	46	42	32	48	20	11	51	51	44	48	49	57	51	58	59	51	64	65	49	73	57	71	72	49	49	66	76	74	77	72	81	76	76	82	93	85	87	84	84	91	0	91	92	90	84	1	2	1	1	3	2	3	1	1	1	1	3	1	1	2	1	2	2	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	3	1	1	4	2	2	1	1	1	2	2	2	3	3	1	1	2	2	1	1	2	2	1	1	1	1	1	2	3	2	4	2	2	3	1	2	2	1	1	1	1	2	1	3	2	1	1	1	1	1	2	1	1
50500	-625.196748081446458	-623.797158448174628	-1.399589633271855	0.000082432548325	0.000033163875525	0.402315301408875	0.605338465478813	1	4	6	8	10	10	10	12	10	14	11	13	12	11	15	14	12	14	14	14	14	14	14	17	15	15	17	17	17	16	14	17	16	17	18	18	16	15	17	19	17	18	19	18	15	19	18	18	20	19	20	21	21	22	22	20	20	19	20	20	22	21	22	23	22	23	23	22	23	24	22	25	25	24	27	24	27	30	25	26	28	27	28	29	29	31	27	26	30	32	32	30	32	32	35	33	33	35	34	34	0	1	2	3	3	4	4	7	0	6	3	9	9	0	5	8	5	7	9	13	0	14	13	18	17	19	19	13	38	22	14	10	22	19	23	26	45	21	0	34	26	27	20	30	12	29	11	10	35	36	5	49	33	51	0	46	23	48	47	13	10	48	32	53	59	57	40	48	58	59	15	64	54	57	65	50	61	72	60	76	80	66	49	77	72	80	76	74	49	84	78	87	47	84	85	0	91	87	90	93	1	1	1	1	2	2	1	1	1	2	2	2	2	1	3	2	1	2	2	1	1	2	1	2	2	1	1	3	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	3	2	2	1	4	1	2	1	1	1	2	1	2	3	3	2	2	1	1	2	2	2	2	2	4	2	2	2	3	3	2	3	1	1	2	2	4	1	2	3	2	1	4	2	1	2	6	1	3	1	1	3	1	1
51000	-592.864087822495094	-591.444619448382355	-1.419468374112695	0.000065430059366	0.000024298587564	0.371367347041825	0.594175131764616	0	4	6	8	10	10	11	12	10	14	13	14	11	11	14	15	12	14	14	15	14	13	14	14	15	16	16	18	16	16	15	16	17	17	17	18	18	17	16	18	17	18	19	15	19	19	18	20	21	18	21	20	20	21	21	21	21	18	21	22	22	20	22	22	22	23	23	24	23	24	23	24	24	24	26	26	27	30	26	27	28	28	28	28	29	30	27	29	30	32	31	32	32	32	34	33	33	34	34	34	0	1	2	3	4	4	5	7	0	2	7	9	9	0	8	8	7	7	13	13	0	14	9	11	17	19	19	20	21	22	22	5	22	12	23	26	27	29	0	13	26	27	20	14	37	38	16	10	34	34	58	35	30	58	0	46	34	16	8	28	48	32	32	44	59	49	57	69	51	59	61	30	65	52	73	74	69	72	57	74	66	74	76	77	72	49	74	83	83	84	85	66	61	84	85	0	91	92	90	94	1	2	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	3	1	2	2	2	2	2	1	1	1	4	1	1	3	3	1	1	1	3	2	1	2	2	1	1	1	1	2	2	5	1	1	2	3	2	1	1	1	1	1	2	1	3	1	2	2	2	2	3	2	2	3	2	1	1	2	5	1	1	2	2	2	4	6	2	2	1	1	1	1	1
51500	-560.342294107442626	-558.886939686667120	-1.455354420775518	0.000073225143270	0.000024228945229	0.330882865458108	0.632071196264212	-1	3	6	8	10	7	12	11	10	14	13	14	12	13	15	14	13	14	15	15	14	15	15	17	15	16	16	18	15	16	15	17	18	17	17	18	17	17	16	18	18	18	19	18	18	17	18	20	21	19	19	20	20	21	21	21	20	21	20	21	23	22	21	24	23	22	23	24	24	23	21	23	24	24	27	26	27	30	28	25	29	28	29	29	28	30	28	27	30	31	32	32	31	29	34	32	33	36	34	33	0	1	2	6	4	3	8	5	0	5	7	13	9	0	8	7	8	8	12	12	0	14	12	16	17	19	23	20	21	31	14	8	31	23	23	26	19	29	0	23	26	27	12	30	37	29	10	8	34	36	24	35	31	48	0	29	23	51	32	43	71	48	51	53	54	49	23	58	58	59	11	33	65	66	73	74	58	85	74	57	74	74	76	77	72	80	76	49	81	84	85	87	61	71	97	0	85	92	90	94	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	2	3	2	1	1	1	1	1	1	2	1	1	3	1	1	1	2	4	1	1	1	2	3	1	1	3	3	1	2	2	1	1	1	2	1	1	3	2	2	2	3	2	1	2	2	1	3	2	3	2	2	2	2	1	2	3	1	2	1	2	2	2	4	4	1	1	2	1	1	2
52000	-554.418075717756437	-553.034169130450550	-1.383906587305870	0.000072209787604	0.000031454643018	0.435600824514686	0.650220833164371	0	4	6	8	10	10	11	12	11	14	13	12	13	12	15	15	14	13	14	14	14	14	14	16	16	16	16	17	17	16	16	17	16	16	18	18	17	17	14	18	18	18	17	17	18	19	18	18	22	20	18	19	20	20	21	21	20	21	21	21	22	21	22	22	21	23	23	22	24	24	23	24	23	24	26	26	27	30	26	27	28	27	27	29	29	30	28	28	31	32	32	31	30	31	35	34	33	35	34	33	0	1	2	3	3	4	5	5	0	5	8	9	9	0	8	7	8	7	12	13	0	14	9	11	17	19	19	20	21	22	22	18	22	23	23	19	27	21	0	23	26	27	20	30	37	29	32	10	57	26	32	28	44	48	0	46	36	51	54	28	24	32	62	53	54	49	35	48	51	59	54	33	61	49	73	74	71	85	49	66	66	66	76	77	72	76	79	49	83	93	78	87	77	61	91	0	91	89	84	94	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	3	2	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	3	2	2	1	3	1	1	2	1	2	1	2	2	3	2	1	1	3	2	1	2	2	2	1	2	1	3	1	1	1	2	2	1
52500	-573.381243309621254	-571.992852118296014	-1.388391191325198	0.000084666758229	0.000035972587986	0.424872626969748	0.616883282180057	0	4	6	8	10	10	11	12	10	13	12	13	12	12	14	14	11	15	15	15	15	13	15	17	15	15	17	17	18	15	15	17	16	17	18	18	18	17	16	19	18	18	18	17	17	18	18	19	19	19	19	20	19	21	22	20	22	20	20	21	22	22	22	23	23	23	24	23	25	22	21	25	24	25	26	26	27	31	27	27	28	26	29	29	29	30	28	28	30	31	31	30	32	31	35	31	32	34	35	34	0	1	2	3	3	3	5	7	0	7	5	9	9	0	8	8	5	16	13	13	0	14	13	11	17	12	12	12	38	22	22	6	22	23	23	26	27	21	0	41	26	23	20	30	13	38	24	10	34	45	47	23	30	48	0	46	35	51	47	43	48	48	58	53	54	49	26	51	58	59	24	53	65	49	68	66	61	85	76	74	66	74	74	10	72	80	74	57	76	77	85	87	90	48	85	0	91	92	93	94	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	3	1	1	2	2	1	1	1	1	2	2	2	1	3	1	1	2	1	1	1	3	3	1	1	1	2	1	1	2	1	2	1	2	1	2	6	2	2	2	2	4	1	2	2	1	2	1	1	1	3	1	2	8	2	1	1	3	2	2	2	1	1	4	3	1	1	2	2	1
53000	-590.129337794583876	-588.725601384630295	-1.403736409953559	0.000071772595794	0.000028356004540	0.395081217647289	0.530272197914561	1	5	7	8	11	11	12	10	9	13	13	12	11	13	13	14	13	15	14	13	13	14	14	17	15	15	17	17	17	16	16	17	18	17	17	19	19	16	16	18	17	18	19	18	19	19	18	20	22	20	21	20	19	21	22	19	22	20	22	21	23	20	21	23	22	22	23	23	24	22	22	25	24	24	26	26	26	30	26	25	28	25	28	29	28	30	28	28	31	31	31	29	32	32	34	33	34	34	35	33	0	1	2	2	3	3	8	3	0	5	7	9	9	0	8	7	8	8	13	9	0	14	9	5	17	12	19	13	38	22	22	8	22	26	23	26	23	21	0	23	23	19	28	22	28	29	24	47	34	36	48	35	30	32	0	38	23	32	32	28	71	32	48	53	54	36	34	51	48	54	48	64	65	37	65	66	71	85	74	49	66	57	80	77	72	57	49	74	66	84	85	83	90	77	91	0	91	76	90	84	1	2	1	2	2	3	1	2	1	1	1	2	2	1	2	2	2	2	1	3	1	1	2	4	1	1	1	3	1	2	1	3	2	1	1	2	2	1	1	2	2	2	1	2	1	1	1	1	3	1	1	2	2	2	1	2	5	2	2	2	1	2	1	2	1	1	4	1	2	1	1	1	1	3	2	2	2	1	1	1	2	2	1	2	2	3	3	2	4	1	2	1	1	4	1	1	2	4	2	2
53500	-572.255907696347094	-570.863314911281918	-1.392592785065222	0.000062982178209	0.000026188192632	0.415803222064294	0.578611494087065	0	4	6	8	10	10	12	10	10	13	11	13	12	12	15	14	12	15	12	14	14	15	15	16	16	16	18	16	17	17	16	17	16	16	17	18	19	15	17	18	18	19	19	18	17	17	18	19	22	19	20	20	21	21	21	20	20	19	21	21	23	22	23	23	22	22	22	23	25	23	22	25	24	24	27	27	27	31	27	27	29	27	29	29	29	29	25	27	30	29	30	29	31	32	34	31	33	36	34	33	0	1	2	3	3	4	8	3	0	11	5	9	9	0	7	5	8	7	9	12	0	14	12	16	17	19	26	20	38	22	22	18	22	13	23	12	27	21	0	34	23	27	20	30	12	38	32	18	23	26	32	35	44	10	0	46	34	10	48	28	71	58	51	53	48	57	40	51	65	59	48	64	65	57	73	66	61	85	66	74	74	49	82	71	72	76	57	74	76	61	85	76	71	84	85	0	91	92	94	94	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	3	1	1	1	1	2	1	2	1	2	1	1	2	3	1	1	2	2	4	1	2	2	4	1	3	1	1	1	1	3	1	2	2	2	2	2	1	1	2	2	2	2	1	2	1	3	2	1	3	2	1	2	1	1	2	1	1	4	1	1	1	1	3	1	1
54000	-596.771634125654714	-595.362490260356594	-1.409143865298128	0.000057388822036	0.000022171228005	0.386333561446371	0.618776433606221	1	4	6	8	10	10	11	12	9	14	12	13	12	11	13	14	13	14	14	14	14	14	15	17	15	16	16	17	18	16	14	18	18	17	17	19	19	17	17	18	17	17	19	17	17	19	19	19	19	20	18	21	21	20	20	20	22	20	20	21	21	21	23	22	21	21	23	24	23	23	23	23	24	24	26	25	27	30	27	26	28	27	29	28	29	30	27	29	31	32	32	31	32	31	35	33	32	35	34	34	0	1	2	3	3	4	6	7	0	7	5	9	9	0	8	7	7	7	9	13	0	14	13	11	17	19	13	13	38	31	14	7	44	23	23	40	45	21	0	23	26	27	20	22	19	38	18	16	42	43	24	35	33	32	0	29	49	51	32	28	48	48	51	53	32	34	43	69	58	59	32	53	32	34	73	57	61	85	74	76	57	76	76	77	64	80	76	81	83	77	78	87	77	77	91	0	85	81	90	94	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	2	1	1	2	2	1	2	2	4	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	2	3	1	2	2	3	1	2	4	1	2	4	1	2	1	2	2	2	1	4	2	1	1	2	3	2	2	3	2	2	1	2	3	1	2
54500	-553.090063817191776	-551.671753009117424	-1.418310808074406	0.000071406119316	0.000026630745115	0.372947660084251	0.647411496918772	1	5	6	8	10	10	12	11	11	13	13	12	13	13	14	15	13	14	14	15	15	14	14	17	16	15	17	17	18	15	16	18	18	17	16	16	19	16	16	18	17	19	17	16	18	18	18	18	20	19	19	20	20	22	22	20	21	20	21	21	21	22	22	23	22	23	23	23	25	23	22	25	23	25	26	26	27	28	27	27	29	28	29	29	30	30	28	28	30	32	31	32	30	31	34	34	33	36	33	33	0	1	2	2	4	4	8	5	0	3	7	9	9	0	8	8	8	8	9	13	0	14	12	10	17	19	19	20	38	22	22	10	30	23	23	23	36	21	0	27	26	36	12	30	27	38	10	25	34	26	47	35	44	32	0	46	13	51	32	28	32	32	51	44	32	57	40	51	62	59	61	64	10	66	65	49	61	64	74	66	57	66	82	77	72	80	76	76	83	94	78	87	77	93	91	0	91	92	84	94	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	2	3	2	1	1	2	1	2	2	1	2	2	3	2	1	2	2	2	1	1	1	4	1	2	3	2	2	1	2	3	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	3	2	1
55000	-550.493649057136054	-549.116080285381940	-1.377568771754154	0.000064861353504	0.000029401783649	0.453302036745408	0.698939671070604	-1	5	7	6	10	9	11	12	11	13	12	13	13	12	15	13	13	13	13	14	14	14	14	17	16	17	15	18	16	16	16	17	17	17	16	15	17	17	17	19	17	18	18	18	18	18	18	19	22	19	19	20	20	21	20	20	21	20	21	21	22	21	23	22	22	23	24	21	23	22	23	24	24	24	26	25	27	30	27	26	27	27	30	29	30	28	28	29	31	32	32	32	31	31	35	32	33	34	34	34	0	1	2	2	6	4	6	7	0	5	5	9	9	0	8	8	7	8	9	12	0	14	19	11	17	36	19	20	21	22	22	10	22	23	23	19	27	29	0	42	36	27	20	30	37	29	32	16	34	26	32	35	22	48	0	38	34	11	32	28	68	48	51	53	54	57	40	24	51	59	61	53	58	49	65	57	71	64	76	74	74	76	74	77	64	80	74	81	81	93	78	87	84	84	85	0	78	92	90	94	1	3	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	2	1	1	2	3	1	1	2	2	5	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	2	2	2	3	1	1	2	1	3	1	2	1	1	2	1	1	1	2	1	1	3	1	2	1	1	2
55500	-583.827144080800963	-582.354434341461797	-1.472709739339211	0.000068402348653	0.000021576880576	0.315440639116914	0.537254276938843	0	4	6	8	10	11	11	10	10	13	12	13	12	12	13	14	13	15	15	14	15	14	14	17	16	16	17	17	18	17	15	18	18	17	18	18	18	17	16	18	16	19	19	18	19	18	16	20	21	19	21	20	21	19	21	21	21	20	20	21	23	20	22	23	22	22	23	24	23	23	22	24	25	24	23	26	27	30	28	27	29	27	29	30	27	30	28	28	30	31	31	32	30	32	34	32	32	35	34	34	0	1	2	3	3	4	8	3	0	7	8	9	9	0	7	7	7	16	23	9	0	14	9	18	17	19	19	20	38	31	22	16	22	23	23	26	27	21	0	34	23	27	28	30	37	38	7	7	34	26	58	36	30	5	0	46	19	32	47	28	62	8	51	44	48	36	40	58	54	62	32	64	75	66	54	66	71	72	74	57	34	66	57	61	72	80	76	82	82	77	85	87	71	84	91	0	85	92	90	93	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	3	1	2	2	2	1	1	1	1	1	1	1	1	1	1	3	4	3	1	1	1	2	5	1	2	3	1	2	2	1	5	1	3	1	2	2	2	2	1	2	1	2	2	2	2	2	5	2	3	6	3	4	2	1	1	1	1	2	2	2	2	3	1	2	1	3	2	1	2
56000	-569.911836895096599	-568.515682931596530	-1.396153963500076	0.000066875345577	0.000027332984709	0.408715416322380	0.566286811666030	1	3	6	9	10	8	11	12	10	14	13	13	12	12	13	15	13	14	15	15	14	14	15	16	15	17	18	17	18	16	16	16	17	18	18	19	19	16	16	18	17	17	18	18	19	19	19	18	21	20	20	20	19	21	21	20	20	20	20	21	22	20	22	24	22	23	23	23	25	23	22	24	24	24	27	26	27	30	27	27	27	28	29	29	27	29	28	28	31	31	32	32	32	31	34	34	33	35	34	33	0	1	1	6	3	3	5	7	0	5	7	9	9	0	5	18	5	7	13	9	0	14	12	18	17	19	42	20	38	22	22	8	30	23	23	26	42	21	0	23	13	19	20	30	26	38	32	10	57	36	48	35	33	48	0	29	34	18	32	43	10	24	51	30	54	49	37	58	51	59	62	53	65	57	73	67	71	85	74	66	49	76	67	71	64	80	74	74	79	77	85	83	90	84	91	0	78	92	90	94	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	2	2	1	1	3	1	1	2	1	2	1	1	1	3	1	2	1	1	2	2	2	1	1	1	2	2	1	1	1	1	3	2	2	5	2	1	4	1	2	2	2	3	1	1	3	1	2	2	3	3	1	2	2	2	1	4	2	2	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1
56500	-547.599971081722856	-546.115601264174529	-1.484369817548358	0.000080274262167	0.000024572193797	0.306103016500158	0.676725326257675	1	3	7	8	9	10	12	11	11	14	12	12	12	13	14	14	13	14	15	14	15	14	14	15	16	16	17	17	18	16	16	18	17	17	17	19	18	17	17	17	17	15	18	17	19	19	18	17	22	19	20	19	19	20	21	20	21	21	20	21	22	20	21	22	22	19	23	23	25	23	23	24	23	25	26	26	27	30	27	27	29	27	28	29	27	30	27	28	30	31	32	31	31	31	35	33	33	35	34	33	0	1	2	3	3	4	8	5	0	5	5	9	9	0	8	8	8	8	12	13	0	14	12	18	17	19	19	20	38	22	22	18	22	19	23	26	42	21	0	23	26	12	20	30	19	29	48	10	66	34	32	35	44	16	0	46	66	51	32	43	10	48	48	31	54	34	66	32	51	59	61	53	65	66	73	36	71	85	74	74	34	74	74	77	72	80	74	76	74	84	85	87	77	84	91	0	85	92	90	93	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	1	3	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	3	2	2	2	1	1	2	2	2	2	1	4	1	3	2	2	2	1	1	1	6	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1
57000	-602.064878446943908	-600.666241640712883	-1.398636806230969	0.000084105102965	0.000033982734953	0.404050809707013	0.580753335572222	1	4	6	8	9	11	10	11	9	13	12	14	11	13	14	14	12	13	14	13	14	15	15	17	16	16	17	16	17	14	16	17	16	17	17	18	18	15	15	18	18	16	19	17	18	18	16	19	21	17	21	21	20	20	21	19	21	19	21	22	21	19	22	24	22	23	22	23	24	23	23	25	24	24	26	26	27	31	26	26	28	28	29	29	30	29	28	29	30	29	32	31	31	31	35	32	32	36	34	33	0	1	2	3	3	4	5	7	0	5	8	9	9	0	8	8	7	8	13	9	0	30	13	11	18	9	42	20	38	14	30	10	30	23	26	27	42	21	0	19	19	23	28	30	42	29	16	15	34	9	62	35	30	10	0	38	26	5	54	43	47	15	61	53	54	27	40	58	51	59	61	44	54	57	65	67	71	85	67	74	74	57	80	77	64	80	79	81	76	77	78	82	90	77	91	0	85	76	90	90	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	2	1	2	2	2	1	1	2	2	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	3	1	2	2	3	1	2	3	3	1	2	2	2	1	3	1	4	2	2	2	1	1	3	2	2	1	1	2	1	2	1	2	4	2	1	3	1	1	1	2	1	1	2	1	2	1	1	1	5	2	3
57500	-575.678049458132705	-574.212796009989006	-1.465253448143700	0.000077052076675	0.000024797431828	0.321826911069332	0.641714530305826	0	3	5	7	11	10	11	9	10	13	13	13	13	11	13	14	13	15	15	15	14	13	12	17	16	16	16	18	18	16	15	16	17	17	17	18	19	17	17	18	17	18	17	17	18	18	18	19	22	19	19	20	21	20	21	20	21	21	21	20	22	22	22	23	21	23	22	20	25	23	23	25	24	25	27	26	27	31	27	26	27	27	30	29	29	29	29	28	30	30	32	31	32	31	32	33	31	35	34	34	0	1	2	3	3	4	8	3	0	5	7	9	9	0	7	7	8	16	13	12	0	14	9	11	17	12	19	43	38	22	22	8	22	23	23	26	45	21	0	35	19	27	20	30	27	38	32	16	57	35	32	35	30	32	0	46	23	11	54	20	32	48	58	44	54	19	40	51	58	59	54	64	54	49	73	34	71	85	74	74	57	74	81	63	72	76	74	74	81	84	78	87	90	84	85	0	85	92	84	77	1	2	1	1	2	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	2	3	3	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	3	3	1	2	3	2	1	2	1	4	2	1	2	1	1	2	2	2	2	3	2	1	2	1	3	1	2	3	3	1	2	2	2	1	1	1	2	1	2	1	1	2	2	3
58000	-572.439164451068791	-570.970689936040799	-1.468474515027938	0.000085704406505	0.000027341870530	0.319025259550144	0.635580079839236	1	3	6	8	10	10	10	12	11	14	12	13	12	12	14	14	13	15	15	14	14	14	14	16	15	15	17	16	18	16	15	18	17	17	18	18	16	15	16	17	17	18	17	18	18	19	17	19	22	18	20	20	20	21	21	20	21	20	21	20	22	21	22	22	23	21	24	22	25	23	23	24	25	24	27	26	27	30	26	27	28	27	29	29	29	29	28	29	31	31	31	31	31	31	33	34	33	35	34	33	0	1	2	3	3	4	3	5	0	7	7	13	9	0	8	8	7	8	13	13	0	14	13	15	7	9	19	20	38	22	22	24	22	23	23	26	19	21	0	26	19	27	20	30	37	38	10	15	50	12	47	50	44	48	0	46	34	32	10	28	32	32	58	53	54	34	50	51	58	54	32	30	48	49	73	74	69	85	49	49	57	74	67	77	72	57	74	66	80	77	85	79	69	84	85	0	91	92	90	94	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	3	2	3	1	1	1	2	1	1	2	1	4	3	2	2	1	1	1	3	4	1	2	1	2	3	4	1	1	2	1	1	2	2	3	2	2	1	2	2	2	4	2	1	1	1	3	1	2	1	1	2	3	2
58500	-549.748945648246490	-548.284603812758519	-1.464341835487945	0.000076482520623	0.000024675720352	0.322632153732577	0.666979389999250	0	5	6	8	11	10	12	10	11	13	13	13	12	13	15	14	13	14	13	14	14	14	14	17	14	15	16	18	18	16	16	17	18	18	17	17	18	16	15	19	18	18	19	17	18	19	17	18	21	19	19	20	21	21	21	20	22	20	21	21	21	22	22	23	22	21	22	21	24	23	22	25	24	24	26	26	27	30	27	25	28	27	26	28	29	29	29	29	30	31	32	32	31	30	34	33	33	35	33	32	0	1	2	2	8	4	8	4	0	5	7	9	9	0	7	7	7	8	9	19	0	14	9	5	17	19	19	20	38	22	22	15	31	23	23	19	23	21	0	36	23	27	36	30	36	29	5	10	50	26	24	50	33	32	0	46	36	51	10	28	48	32	51	53	54	27	40	51	68	59	61	53	65	49	73	49	71	85	74	74	74	76	74	69	72	76	83	76	83	84	78	87	77	84	85	0	91	92	90	94	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	3	2	1	2	1	1	2	1	1	1	2	1	4	2	1	2	1	1	1	2	2	1	2	1	1	2	1	2	1	2	3	1	2	1	2	1	1	1	2	2	2	2	2	2	1	1	4	1	2	1	1	1	1	1
