step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
48000	-675.974677812816253	-682.830165763775653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.425065461668597	1	3	6	5	4	8	6	6	8	7	7	9	8	8	9	9	9	9	9	12	8	10	11	10	9	10	12	11	12	12	11	14	11	12	10	10	13	11	12	14	14	14	13	12	14	14	12	14	14	14	15	13	12	15	15	17	14	15	15	15	15	16	17	16	16	19	16	18	17	17	17	19	19	17	19	19	18	18	20	18	19	19	18	18	19	21	21	20	20	22	20	20	21	20	21	21	19	20	20	23	21	22	23	23	23	25	23	24	21	26	28	25	29	0	1	5	2	1	11	2	5	3	5	4	21	3	2	3	4	10	13	11	1	3	21	25	7	8	13	21	16	25	13	16	53	9	2	15	5	47	12	36	34	14	39	17	14	24	19	35	31	15	25	37	1	36	36	6	15	34	19	19	16	37	31	36	34	36	26	33	65	19	58	43	34	1	34	59	63	48	64	2	25	34	67	61	13	34	34	47	25	80	34	70	78	27	71	84	85	34	72	36	58	94	34	109	42	73	35	101	91	44	93	109	102	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	4	2	1	1	2	1	1	2	1	2	2	1	1	2	6	1	4	1	1	1	1	3	2	3	2	2	3	1	1	3	4	1	6	1	2	3	4	1	3	4	3	1	2	2	3	3	4	3	1	5	1	1	3	8	2	2	1	2	2	9	5	4	3	2	5	2	4	4	5	1	5	2	1	5	1	2	1	3	1	6	4	1	6	1	4	2	9	1	2	5	1	3	2	1
48500	-746.493691797435872	-753.349179748395272	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.437956601705787	1	3	5	4	4	7	6	6	5	6	8	10	8	9	9	9	10	8	6	12	10	10	12	11	11	10	11	12	10	12	11	12	11	12	11	11	12	12	11	11	11	12	14	14	14	14	15	14	14	14	14	13	13	14	14	15	15	15	15	15	15	17	14	16	17	18	17	18	17	17	17	19	17	17	18	19	17	18	18	19	16	18	17	19	18	22	21	20	20	19	20	19	21	22	22	21	20	19	22	23	23	20	21	22	24	23	25	26	24	25	28	28	28	0	1	4	1	1	8	2	3	5	2	5	18	6	6	18	2	3	4	2	1	15	18	18	14	15	14	8	8	13	18	12	17	18	21	26	22	35	22	18	14	8	7	17	13	2	20	53	16	33	33	37	1	39	15	7	30	15	54	14	35	48	36	6	35	24	15	45	28	61	59	28	47	30	25	73	51	57	58	49	17	3	5	18	42	48	8	68	73	82	55	1	83	79	44	49	97	98	60	2	1	103	22	82	69	98	50	95	101	45	69	50	107	0	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	3	3	2	1	5	1	1	2	1	1	1	2	4	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	3	6	1	1	2	3	1	1	6	1	3	4	2	3	1	3	2	1	2	4	3	3	3	3	3	1	1	2	2	2	3	1	2	1	2	2	4	5	5	4	4	2	5	1	2	2	2	9	1	2	3	4	1	1	2	6	9	1	5	2	2	1	4	2	1	7	5	7	2	1
49000	-635.487440991921630	-642.342928942881031	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450127929164925	1	3	5	3	6	7	6	5	7	7	7	8	7	8	8	9	9	8	7	12	9	10	12	10	12	11	13	11	11	12	12	10	10	11	11	12	13	10	13	13	13	13	13	14	15	16	15	14	14	15	14	14	16	15	14	15	16	16	15	14	12	17	16	15	16	18	17	19	17	16	18	20	19	17	17	19	16	19	17	17	19	18	17	18	20	20	22	20	21	21	21	19	22	21	20	21	19	20	21	21	22	22	22	23	24	24	25	23	23	26	27	26	27	0	1	2	1	2	8	2	4	5	1	2	13	3	19	5	11	9	7	1	11	1	8	35	9	38	9	10	16	1	10	11	1	1	19	32	12	26	2	3	11	35	9	36	15	8	25	6	24	61	36	61	32	36	32	38	8	12	30	32	9	16	77	25	1	27	27	31	27	7	51	60	46	34	35	23	62	55	64	41	37	3	42	60	63	50	47	28	36	18	69	65	28	78	76	27	47	32	16	73	30	86	27	48	89	85	109	65	50	56	75	32	1	0	1	2	1	1	1	1	1	1	1	4	2	1	1	1	1	2	1	1	2	2	4	2	1	1	1	2	2	1	4	3	2	5	5	1	1	1	1	4	3	3	1	3	1	4	7	2	4	2	1	1	1	2	2	3	2	6	4	2	2	3	1	1	2	6	1	2	2	3	6	1	4	2	4	2	3	1	1	3	3	3	6	3	2	2	2	1	5	3	7	2	3	4	1	1	2	3	3	6	1	4	1	3	3	1	2	1	4	4	5	4	8	10	1
49500	-593.393694449910186	-600.249182400869586	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503442011168375	1	3	7	5	5	8	5	6	8	7	9	9	7	8	9	9	9	8	8	11	9	10	11	10	10	10	11	10	11	12	9	14	12	12	11	11	13	13	13	14	14	15	12	13	15	17	14	14	14	16	14	14	15	15	15	16	15	15	16	15	16	17	16	16	15	18	16	19	16	16	18	20	19	18	18	19	17	16	19	18	18	18	18	19	16	22	19	19	20	21	20	20	21	22	21	22	19	21	22	22	21	21	23	22	24	24	23	25	25	26	27	27	26	0	1	4	2	2	1	2	2	8	2	18	10	4	8	9	2	3	7	1	14	2	4	6	14	10	13	5	6	14	27	8	23	13	29	15	31	8	15	9	37	9	28	15	35	43	52	30	28	29	55	14	2	9	1	9	1	14	33	2	27	47	64	3	8	13	85	33	56	58	45	9	83	57	8	61	56	42	25	35	64	69	35	60	51	43	76	77	57	39	14	10	78	73	90	43	92	75	89	88	30	45	65	102	46	60	101	62	73	74	52	74	71	0	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	2	1	2	3	2	3	2	1	1	2	2	3	1	1	1	2	1	3	1	1	1	3	3	3	1	4	2	1	1	2	1	1	1	1	1	4	5	3	4	3	7	4	1	5	2	1	1	5	4	3	1	3	1	1	1	6	1	2	5	1	2	1	2	4	1	2	5	1	3	2	2	1	1	3	6	6	2	1	1	5	1	1	1	1	5	3	3	1	3	4	1	3	4	2	7	3	4	1
50000	-715.566259260071547	-722.421747211030947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491130036570772	1	3	5	3	5	8	7	5	8	6	8	10	7	9	7	9	9	9	7	11	9	10	11	11	11	11	12	11	10	12	12	13	13	12	10	12	9	11	12	13	14	14	14	13	15	16	14	15	13	15	15	13	16	14	15	17	15	16	16	15	16	17	17	16	16	18	17	18	18	16	16	19	19	16	18	19	16	17	19	18	19	17	17	18	19	22	21	20	20	22	20	20	21	20	20	19	21	20	22	23	22	22	21	23	23	25	24	25	21	27	27	27	29	0	1	4	1	2	5	2	1	10	2	3	11	3	9	4	8	4	10	8	2	13	37	3	21	9	37	10	6	8	15	8	29	35	24	11	22	3	8	8	37	8	28	28	25	2	42	40	34	25	33	11	6	8	12	27	2	34	41	2	25	41	23	35	14	38	35	44	33	63	34	26	71	48	2	42	53	11	6	61	61	43	8	60	25	2	58	42	77	73	38	81	73	82	66	75	74	62	54	73	43	66	96	42	83	87	103	104	62	46	106	105	12	0	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	1	1	3	1	1	2	1	1	1	3	2	2	2	4	2	3	1	1	1	2	3	3	2	4	1	2	1	5	2	1	1	1	1	3	2	5	1	1	7	2	1	6	2	1	3	3	4	3	4	3	3	1	2	3	2	3	4	2	1	3	3	1	1	2	6	1	4	6	2	3	1	1	6	1	1	3	1	1	2	2	4	1	6	3	2	3	3	1	1	1	4	3	1	4	8	1
50500	-636.242244652795534	-643.097732603754935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463765675804261	1	2	7	4	5	7	6	5	7	5	8	9	8	8	9	10	10	10	9	13	9	11	12	9	11	9	10	11	11	12	12	13	12	12	11	11	12	12	11	13	14	14	13	13	15	15	15	15	15	15	14	13	14	15	15	15	15	16	15	15	14	18	17	15	16	18	16	17	17	17	14	19	19	16	18	19	17	16	18	19	18	17	18	19	18	21	22	17	20	22	20	19	20	20	21	22	19	20	22	23	23	22	21	23	24	24	24	25	24	25	27	26	29	0	1	10	1	2	5	2	2	8	4	7	1	8	9	14	1	14	6	8	12	6	21	27	9	26	1	10	17	2	3	2	36	14	3	14	8	26	35	17	21	15	15	29	24	26	17	9	3	14	26	32	12	1	28	40	15	18	50	2	36	18	54	2	36	30	25	11	46	37	52	27	51	35	2	56	81	78	43	55	60	13	32	26	12	26	75	85	32	67	63	69	83	66	66	17	69	17	57	52	74	70	98	88	62	87	48	67	102	63	63	109	102	0	1	1	1	2	2	1	3	2	1	1	1	4	2	1	1	3	1	1	1	2	1	1	1	1	1	4	2	1	4	3	4	1	1	2	3	3	2	1	1	2	1	2	1	2	3	2	4	4	3	3	1	2	6	2	1	3	2	1	6	1	2	3	8	2	3	4	3	1	2	3	1	3	5	4	1	1	1	2	1	2	5	2	6	4	5	2	1	3	2	3	2	1	1	1	5	3	3	2	3	4	4	1	2	3	1	4	3	2	5	5	1	3	1
51000	-643.132302279844112	-649.987790230803512	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429507759465214	1	3	7	4	4	8	6	5	7	6	9	10	8	9	9	9	10	9	9	12	10	11	11	10	12	11	12	11	10	13	11	13	12	12	12	12	13	13	11	11	13	15	14	14	14	15	14	14	15	15	15	13	15	13	12	16	13	15	16	15	15	17	16	15	16	18	16	18	16	16	17	19	19	18	18	19	18	18	19	18	18	18	16	17	17	22	21	21	21	21	20	19	22	21	22	20	20	20	21	22	21	21	22	23	24	24	24	25	24	24	28	26	27	0	1	4	1	1	2	8	2	8	5	9	16	4	13	6	1	10	8	6	11	9	18	11	13	31	8	16	29	9	8	14	40	1	17	29	21	11	8	11	14	1	47	57	1	18	39	36	23	54	23	37	12	38	18	18	25	2	57	58	24	34	53	2	2	24	30	27	65	35	52	14	62	2	58	59	53	85	83	68	71	65	60	2	38	30	65	46	2	84	27	81	71	49	15	32	34	28	62	2	2	35	81	97	80	77	103	74	43	74	88	99	107	0	1	1	2	1	1	3	1	1	1	2	1	1	2	1	1	3	1	2	1	1	1	2	1	1	1	2	1	1	1	3	1	1	5	1	1	1	2	5	1	1	5	1	1	6	2	2	1	2	1	3	1	1	1	2	2	2	6	1	1	2	2	1	5	6	3	3	1	1	2	1	4	1	8	3	1	3	1	1	1	1	2	2	6	3	1	3	2	8	1	5	1	1	4	6	6	5	3	1	5	7	4	1	1	2	2	1	3	4	3	1	3	1	1
51500	-703.451336720048175	-710.306824671007575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399234018670097	1	3	6	4	6	7	5	6	7	6	8	9	7	9	10	9	9	9	9	11	10	11	12	9	11	11	13	11	11	13	11	13	11	12	10	11	11	11	13	13	13	14	14	15	16	17	13	13	14	16	13	13	16	15	15	16	16	15	15	14	16	18	15	13	16	18	16	19	17	17	17	18	18	16	18	19	18	17	19	18	18	16	17	19	20	19	21	19	19	21	19	20	21	21	21	22	20	21	20	19	22	22	23	24	25	25	24	25	22	26	27	28	26	0	1	4	2	2	3	2	4	1	1	6	7	4	7	18	8	4	10	13	14	5	2	11	3	17	9	25	3	2	5	2	20	10	24	16	21	17	2	2	29	38	23	9	38	28	63	25	36	15	26	1	1	17	9	22	8	51	20	8	8	40	56	3	9	55	38	42	65	58	55	25	56	9	47	56	49	55	43	33	2	2	18	24	70	67	27	63	2	48	63	8	35	75	17	81	80	47	53	19	47	70	79	95	87	104	81	31	97	61	77	113	22	0	1	2	1	1	2	1	1	1	3	2	1	1	1	2	1	2	2	1	1	1	2	5	2	1	2	3	1	3	3	3	4	2	2	2	1	1	1	5	4	1	1	1	3	2	3	1	1	1	2	3	7	6	5	4	2	4	2	2	4	4	1	1	4	2	1	4	2	1	1	1	2	1	5	2	1	2	2	2	4	7	7	4	4	1	2	3	3	8	3	2	8	5	2	4	2	2	4	2	5	4	3	1	1	2	1	4	6	3	2	3	1	9	1
52000	-698.007928669688681	-704.863416620648081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497329106910751	1	3	6	4	4	8	6	6	8	5	9	10	7	9	9	9	7	9	7	12	9	11	12	11	11	10	10	12	10	12	8	12	13	10	11	12	11	12	12	13	13	14	14	13	15	16	14	12	15	15	13	13	15	15	14	16	15	16	15	15	15	16	17	16	16	19	17	18	17	17	18	19	16	17	19	20	17	15	20	19	18	18	17	16	20	21	20	18	21	20	19	18	21	21	21	21	18	20	22	20	21	22	21	23	24	24	24	25	21	26	27	27	28	0	1	4	2	1	13	1	4	1	2	7	31	5	8	9	17	2	31	1	1	3	34	11	3	11	15	9	2	18	3	2	14	17	9	7	6	27	17	34	37	48	44	36	15	15	50	28	15	16	36	36	22	25	22	2	48	19	42	22	25	23	33	40	43	14	34	55	8	41	40	15	41	6	48	64	12	60	1	71	22	47	35	2	22	49	48	59	73	49	11	9	67	91	61	62	79	48	77	73	11	54	65	77	67	99	87	102	61	62	108	9	34	0	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	2	3	3	1	2	2	1	1	1	4	1	3	1	2	3	1	2	3	1	3	1	1	1	1	1	2	3	1	1	2	4	1	1	1	2	2	6	2	3	1	2	2	2	2	3	1	2	5	2	6	2	1	5	4	2	4	2	4	1	4	1	6	1	3	7	2	2	3	2	1	3	4	5	1	2	5	4	1	3	1	2	3	2	3	2	2	1	2	1	6	2	1	6	6	1
52500	-717.339643959568889	-724.195131910528289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521954394365006	1	2	7	4	5	8	6	5	7	6	9	9	7	9	10	10	10	9	8	13	9	10	12	11	10	11	12	12	10	11	12	12	13	12	11	12	13	11	13	13	14	14	13	13	16	17	15	14	14	15	15	15	16	15	15	17	16	15	14	15	13	17	16	16	15	16	16	18	17	15	16	18	15	17	17	20	16	19	20	18	18	18	17	18	18	22	20	20	20	21	21	18	22	22	21	21	20	20	23	21	22	23	21	23	25	24	23	26	25	26	28	25	28	0	1	4	1	2	8	1	4	5	8	3	9	1	2	8	18	5	10	2	3	13	4	6	14	13	25	16	9	1	22	14	12	8	22	10	29	1	11	30	24	36	44	5	9	35	52	30	11	61	40	30	43	70	43	35	42	9	40	17	34	22	57	6	61	35	34	54	33	77	39	17	56	1	9	20	77	21	64	82	34	38	77	58	47	2	83	33	30	52	43	49	14	79	84	35	55	49	32	73	35	45	11	79	95	93	104	27	112	102	48	14	92	0	1	1	1	2	1	1	2	1	2	1	1	1	2	4	3	1	2	1	3	3	1	4	2	1	2	1	1	3	5	1	1	1	4	1	3	2	5	1	1	1	1	1	3	3	2	1	2	2	1	1	2	1	1	1	2	1	6	1	1	1	1	1	3	2	2	2	1	3	1	1	2	1	4	4	2	3	4	2	1	2	5	1	1	2	5	2	4	7	3	3	2	4	1	2	5	2	4	5	4	5	3	5	1	2	2	1	4	1	1	5	6	4	1
53000	-654.623172735037997	-661.478660685997397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448668784263817	1	2	7	4	6	7	5	6	7	6	9	10	8	6	9	9	9	8	9	13	9	11	10	9	11	10	12	12	12	11	11	13	13	12	11	11	12	12	12	13	13	15	12	13	15	17	14	14	15	14	15	13	13	14	14	16	15	16	15	14	15	18	17	16	16	17	15	15	18	17	17	19	18	15	19	19	17	18	19	18	19	19	18	17	19	21	21	17	19	20	21	20	21	20	21	21	21	19	22	22	21	22	22	23	25	25	24	25	24	24	28	27	28	0	1	5	1	2	4	2	2	5	1	18	18	4	7	6	14	6	8	9	18	9	21	2	14	6	18	35	4	12	14	14	14	2	5	24	11	16	3	12	18	17	20	24	35	11	28	17	32	41	37	18	9	39	18	36	14	19	48	12	40	55	59	33	15	55	37	19	40	35	54	27	66	18	1	80	66	56	30	66	32	51	71	32	61	37	8	58	27	61	8	62	48	53	69	63	66	35	51	61	48	76	69	96	80	68	81	96	99	100	98	109	102	0	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	3	1	1	4	1	2	2	1	3	1	2	3	5	6	3	1	1	2	2	1	2	3	1	1	1	4	3	3	1	1	1	5	3	1	3	2	4	4	1	2	1	1	1	2	3	1	3	3	2	2	2	2	1	5	5	1	1	1	5	1	2	2	1	4	2	4	7	2	4	2	8	3	3	3	1	2	2	5	2	3	3	1	3	1	2	4	2	2	2	2	2	1	2	1
53500	-716.784966535174931	-723.640454486134331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337304204271947	1	3	6	4	4	7	6	6	7	7	8	9	7	8	10	10	10	9	8	13	10	9	11	11	11	11	13	11	10	13	10	13	13	12	12	11	12	13	13	14	13	13	13	14	15	17	13	15	14	14	13	15	16	14	15	16	14	14	15	15	16	16	16	15	16	19	16	18	17	16	16	16	19	14	17	19	18	19	19	16	18	18	17	18	19	21	21	20	19	20	20	19	21	20	21	22	20	21	22	22	23	21	22	23	22	25	25	25	23	25	27	27	29	0	1	2	1	1	5	2	2	5	1	5	10	2	7	5	8	13	9	3	6	6	6	3	7	6	6	36	22	8	36	2	36	3	12	19	12	6	8	2	37	3	3	18	34	34	31	36	42	3	38	25	22	18	32	33	3	8	43	3	35	39	51	49	49	58	22	37	17	37	47	49	64	57	15	33	71	47	36	17	24	17	71	26	49	2	26	17	49	70	40	10	75	48	42	85	40	8	92	58	13	61	58	25	79	66	22	96	92	22	100	100	38	0	1	1	2	1	1	1	2	2	3	2	2	1	2	1	3	2	1	1	1	3	1	1	3	2	2	2	1	1	3	1	3	1	4	3	1	1	2	3	5	1	3	2	2	1	1	3	1	1	4	1	1	3	4	1	1	5	6	1	3	1	1	1	1	1	1	6	2	4	3	1	1	1	4	3	2	2	3	5	2	2	4	1	3	2	7	4	4	3	2	2	4	1	3	3	2	4	9	1	5	7	5	4	5	2	2	10	1	3	5	1	1	7	1
54000	-687.080968252704224	-693.936456203663624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.410356474347104	1	3	6	4	6	8	5	5	7	7	9	10	7	9	10	9	10	10	8	10	9	10	12	10	11	9	11	12	11	12	11	12	11	13	11	11	12	12	13	12	13	13	13	14	15	15	13	13	15	14	15	14	14	16	14	17	15	15	12	14	15	17	16	17	15	17	15	16	16	15	17	19	17	18	18	20	18	18	20	17	18	18	17	19	19	22	21	20	20	20	19	19	21	20	21	22	19	18	22	22	22	21	22	22	25	25	23	25	24	25	26	27	29	0	1	4	1	4	5	2	4	8	2	10	13	3	19	1	2	1	19	2	9	2	8	15	13	5	2	10	14	15	12	11	36	22	20	21	14	27	2	17	24	10	36	15	15	47	42	17	19	36	42	30	35	17	43	24	19	36	40	1	1	48	35	55	15	12	30	34	42	40	44	46	1	35	47	58	64	64	17	47	46	17	40	24	17	15	60	6	17	49	62	13	80	76	45	58	77	67	54	9	14	63	18	95	64	79	47	82	61	72	97	100	91	0	1	2	1	1	1	1	1	1	1	2	1	2	1	1	5	2	5	1	2	1	2	3	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	4	2	1	2	1	2	2	1	1	2	3	1	1	1	2	1	3	2	7	3	1	4	4	2	3	1	5	3	2	1	1	3	1	1	7	3	3	1	2	1	3	3	1	4	3	4	4	4	6	7	3	4	1	6	1	1	3	3	2	2	1	8	5	2	5	1	2	2	5	3	5	2	3	1	3	1
54500	-752.848938671266978	-759.704426622226379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397883393114327	1	3	7	4	5	8	7	6	5	7	8	8	8	8	8	9	9	8	7	12	10	10	10	10	12	10	12	12	11	12	11	11	12	12	12	9	11	11	12	14	13	14	13	12	15	15	14	15	14	16	15	14	14	15	15	16	15	16	15	15	13	17	15	16	17	17	14	18	17	16	16	19	19	17	19	19	17	17	19	17	17	19	18	17	19	22	19	21	17	21	21	20	21	21	22	20	21	20	23	20	23	22	21	23	24	24	25	25	23	26	27	28	28	0	1	9	2	1	5	8	4	1	1	2	10	7	10	9	18	7	4	2	22	2	8	6	13	17	36	7	3	8	14	13	14	3	23	23	7	26	14	3	20	18	29	30	36	30	35	28	38	22	14	23	6	9	28	14	30	12	48	11	2	36	25	11	42	47	49	28	55	57	61	45	48	67	18	62	42	29	35	71	26	3	11	11	22	80	82	8	32	28	60	81	54	81	72	62	58	76	44	32	44	68	11	65	97	98	88	100	90	30	105	100	75	0	1	2	1	1	2	2	1	2	2	3	2	1	1	1	2	1	1	1	2	1	3	2	1	1	2	1	2	3	2	1	1	2	2	1	1	1	1	2	3	1	4	2	1	2	2	2	1	2	2	4	3	3	3	1	3	2	4	1	5	6	2	2	2	1	2	2	1	1	1	2	1	1	3	7	1	3	3	3	1	4	4	5	5	4	1	2	5	7	3	3	1	2	2	1	2	2	1	4	7	2	2	7	2	1	2	1	1	2	3	1	2	4	1
55000	-650.018300799652138	-656.873788750611538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.363757125545647	1	3	6	5	6	7	5	4	8	5	7	8	8	6	9	9	10	9	8	13	9	10	10	9	11	10	13	11	11	13	11	13	11	12	10	10	13	12	12	12	14	15	13	13	14	16	14	14	13	16	13	14	15	15	14	17	16	15	15	14	16	17	16	17	14	18	13	17	17	16	17	19	15	18	19	20	15	18	19	18	19	18	17	18	18	20	21	21	21	21	20	19	22	21	21	21	20	18	22	22	23	21	21	21	23	24	24	26	25	26	26	27	28	0	1	8	1	8	14	8	1	10	8	3	14	14	2	9	4	13	3	2	18	2	4	12	6	15	6	9	16	35	25	9	11	13	15	18	5	24	8	8	28	33	15	33	2	39	43	43	3	33	20	12	39	22	17	17	42	47	51	14	8	49	22	38	1	22	14	19	47	29	52	37	65	17	19	24	84	51	8	54	47	11	58	37	3	8	3	44	73	64	84	36	57	85	62	36	50	74	70	2	6	66	81	69	21	91	95	30	59	44	51	3	91	0	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	4	3	4	4	1	1	1	2	3	1	1	1	1	3	2	2	1	2	2	3	4	1	1	3	1	6	1	1	1	4	1	1	3	1	3	4	2	1	1	1	2	4	1	3	2	6	1	7	2	2	3	1	2	2	2	9	4	2	1	7	2	3	8	2	3	4	7	8	5	3	2	2	4	3	2	2	6	2	1	1	7	6	2	1	2	8	1	1	5	5	10	7	8	3	1
55500	-744.109969341502051	-750.965457292461451	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461008047857470	0	3	7	3	6	5	7	5	8	7	8	9	8	9	10	9	10	8	8	12	8	10	11	10	12	9	13	12	12	11	11	14	12	12	12	12	13	13	11	14	13	14	13	13	15	16	15	14	15	15	14	13	16	16	15	16	13	15	13	16	15	18	15	17	16	16	17	18	18	16	17	20	18	18	18	19	17	17	19	19	16	18	16	18	20	22	20	17	18	19	18	19	21	21	20	21	19	20	23	22	23	20	22	23	24	24	24	26	23	26	28	27	28	0	1	6	1	2	4	2	2	7	1	6	11	5	13	12	13	7	5	6	11	2	19	8	19	9	8	39	11	2	14	3	43	9	31	22	26	25	18	9	15	13	11	31	23	36	25	38	20	42	29	15	25	1	45	22	49	3	51	35	50	33	57	14	8	13	40	32	40	83	38	28	62	17	40	60	77	70	25	74	46	33	29	24	7	66	47	69	40	70	25	61	45	28	102	47	74	54	91	96	22	77	89	75	76	60	109	101	68	74	103	103	30	0	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	3	4	1	2	1	3	1	2	3	4	1	2	1	2	1	1	2	1	2	1	2	3	3	1	1	2	2	1	1	1	2	2	1	9	1	3	1	4	1	1	1	1	3	4	6	3	1	1	2	1	1	3	1	3	3	1	1	1	2	1	2	1	2	4	3	2	4	1	1	1	3	2	2	4	1	3	1	2	1	2	7	2	1	2	2	4	1	1	5	2	2	3	7	1
