step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
52500	-213.440188426216253	-220.295676377175624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564592271966838	0	2	2	3	5	4	6	7	6	9	13	13	13	18	16	15	17	18	16	18	19	20	21	20	20	23	25	23	25	27	29	0	1	1	1	1	1	6	6	6	4	8	2	10	17	13	13	11	17	12	9	17	14	9	14	14	24	26	25	15	0	0	1	1	1	2	2	2	1	1	1	3	3	4	2	1	1	1	2	1	1	5	1	1	4	1	1	1	1	1	3	1	1
53000	-148.963298159696848	-155.818786110656220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615783617209258	1	2	3	5	6	5	7	8	7	9	13	14	13	18	18	16	16	16	18	17	19	20	18	21	23	23	26	22	25	26	28	0	1	1	1	1	1	6	9	5	4	5	10	1	17	18	12	11	13	17	12	20	15	1	22	16	22	29	15	17	0	0	1	1	1	2	2	2	1	1	1	2	2	2	4	1	1	1	1	1	1	1	1	1	4	1	4	1	1	1	3	1	1
53500	-140.234983798104082	-147.090471749063454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589584267455345	1	3	2	3	4	6	5	8	7	9	13	14	14	18	16	16	17	18	19	19	18	20	20	20	22	22	25	23	26	27	29	0	1	1	1	2	1	5	2	5	2	8	9	11	17	12	10	15	16	17	18	15	21	1	15	16	24	25	25	19	0	0	1	1	1	1	1	2	1	2	1	2	3	3	1	1	1	4	1	1	1	1	1	1	9	1	3	1	2	1	2	1	1
54000	-182.438278047176169	-189.293765998135541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419035711736547	0	2	3	3	4	5	7	8	5	9	10	13	12	19	16	16	17	19	19	17	19	21	21	20	21	24	26	24	25	26	29	0	1	1	1	2	3	9	5	3	8	5	7	11	20	11	1	16	12	15	16	20	18	1	15	12	22	24	23	21	0	0	1	1	2	2	1	1	1	1	1	1	4	3	1	1	3	7	1	4	2	1	1	1	9	3	5	2	4	1	3	1	1
54500	-214.453835890786337	-221.309323841745709	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625207761630489	0	1	2	4	6	3	6	8	7	10	14	14	12	19	16	16	16	18	18	18	18	20	19	21	22	24	25	23	26	25	27	0	1	1	1	1	3	4	9	6	8	8	5	8	18	11	12	13	17	16	17	15	13	1	16	14	24	25	18	24	0	0	1	1	1	2	3	1	1	1	2	1	2	3	2	1	1	1	2	1	1	1	1	3	6	2	1	1	2	2	2	1	1
55000	-167.019269810648638	-173.874757761608009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435385489843421	-1	1	1	4	5	6	6	7	8	8	14	14	11	19	17	14	17	17	17	18	18	21	18	21	22	23	24	23	25	26	28	0	1	1	1	2	1	4	6	2	4	10	10	10	15	11	9	8	9	1	11	18	19	1	16	24	25	16	15	27	0	0	1	1	1	3	2	3	1	1	4	3	4	3	2	1	1	4	3	4	10	1	1	2	8	4	1	1	5	2	1	1	1
55500	-223.196591952462654	-230.052079903422026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.339285667644118	0	3	2	5	4	4	7	6	8	9	13	13	13	18	18	17	18	18	18	19	17	21	21	21	23	22	25	24	24	27	27	0	1	1	1	1	1	3	5	6	5	4	9	10	9	12	11	12	1	8	3	5	19	1	15	21	22	16	19	14	0	0	1	1	1	2	2	2	2	1	2	3	3	2	2	4	2	2	3	8	6	8	6	3	12	3	3	1	3	3	4	1	1
56000	-146.885972922665019	-153.741460873624391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427880034431514	1	2	3	3	5	3	7	7	7	9	13	11	13	18	17	15	16	17	17	18	18	18	21	20	22	23	25	23	26	26	28	0	1	1	1	1	1	1	3	5	7	9	10	9	15	3	13	13	9	13	11	11	16	1	16	24	19	25	17	26	0	0	1	1	1	1	2	1	4	2	1	2	3	1	2	1	7	1	2	6	2	3	2	2	8	2	1	3	3	3	2	1	1
56500	-132.091285117635721	-138.946773068595093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566215831696251	1	2	2	4	5	6	6	6	8	9	13	13	13	19	18	16	17	19	19	18	19	21	19	19	22	23	26	23	25	25	28	0	1	1	1	1	1	4	4	8	4	1	5	5	11	16	12	13	16	20	16	12	24	1	16	21	24	26	24	21	0	0	1	1	1	2	2	2	1	1	1	2	5	4	3	3	1	1	2	1	1	1	2	1	8	1	2	2	2	2	3	1	1
57000	-212.915036340505395	-219.770524291464767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441735568594987	1	3	3	4	4	5	6	7	7	9	13	14	14	19	17	15	18	19	19	18	19	20	21	20	22	24	26	23	23	25	28	0	1	1	1	1	1	4	2	3	9	1	11	10	13	16	1	12	16	15	15	20	18	17	13	21	2	22	23	16	0	0	1	1	1	2	2	2	1	2	2	1	5	1	2	1	2	6	2	3	1	1	1	1	1	3	2	9	2	1	3	1	1
57500	-148.005099100124283	-154.860587051083655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.410369066803375	1	3	3	5	6	3	6	7	8	8	12	14	14	18	16	17	17	18	18	18	18	20	20	19	21	22	24	24	25	25	29	0	1	1	2	2	1	2	1	8	4	1	10	1	17	13	13	7	13	12	13	17	16	1	9	19	20	22	21	27	0	0	1	1	1	1	1	1	1	3	1	2	5	2	5	1	1	1	4	2	2	3	1	1	10	6	1	2	3	3	1	1	1
58000	-155.044720431651143	-161.900208382610515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.411600227175504	1	2	2	4	5	5	5	7	7	9	13	13	14	16	16	16	16	18	18	18	18	20	21	20	22	24	23	22	25	25	28	0	1	1	1	1	3	1	1	5	6	1	10	7	13	11	1	13	14	10	15	10	11	1	15	6	21	24	24	27	0	0	1	1	1	1	2	1	3	3	1	2	6	2	5	2	1	9	1	1	5	1	4	5	6	3	8	3	1	2	1	1	1
58500	-162.949530064967888	-169.805018015927260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.265966797654689	1	3	2	4	5	4	6	7	8	9	14	12	12	19	18	16	16	19	18	17	18	19	21	20	22	21	25	23	24	26	29	0	1	1	1	1	3	6	3	6	3	1	10	1	6	11	1	11	2	17	1	16	1	1	15	20	20	18	16	16	0	0	1	1	1	2	2	1	1	4	2	3	6	2	6	8	2	7	1	6	1	9	1	11	9	1	2	2	4	4	4	1	1
59000	-182.352510643458714	-189.207998594418086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.245991469687747	0	2	2	5	5	4	6	7	7	8	13	13	13	19	17	16	16	19	19	17	18	21	21	20	23	23	26	23	25	26	28	0	1	1	1	1	3	2	4	5	9	1	9	7	20	13	11	11	10	20	7	11	1	1	12	23	23	26	12	17	0	0	1	1	2	1	3	1	2	1	1	1	5	3	4	1	3	2	2	7	2	5	2	10	10	3	1	2	2	5	4	1	1
59500	-174.986287409394038	-181.841775360353409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.421030476743230	0	3	2	4	3	5	5	8	8	10	12	13	14	18	16	14	17	19	19	18	19	21	22	20	23	23	25	23	24	26	28	0	1	1	1	1	3	4	6	4	9	5	9	1	12	11	2	12	16	15	12	16	11	1	11	19	13	26	14	21	0	0	1	1	1	1	1	1	1	1	2	1	6	1	6	3	2	3	2	2	3	2	2	5	10	4	3	4	1	2	2	1	1
60000	-146.762521039200578	-153.618008990159950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.324269572179974	1	2	2	5	5	5	7	7	6	9	13	13	14	19	17	16	17	17	19	19	18	20	21	19	22	23	24	23	23	26	28	0	1	1	1	1	1	2	4	4	5	1	7	1	18	16	11	4	1	5	11	12	1	1	16	24	20	24	18	19	0	0	1	1	1	3	2	2	4	1	1	2	6	3	7	1	1	1	6	9	7	2	2	9	9	2	1	2	2	3	2	1	1
60500	-155.966758717022230	-162.822246667981602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.409075812111517	0	3	3	3	5	4	6	7	6	8	11	14	13	18	17	16	17	18	19	19	19	19	21	20	22	23	25	22	22	26	28	0	1	1	1	1	1	1	6	6	1	1	6	7	8	13	7	13	11	16	15	17	15	1	18	20	29	29	6	20	0	0	1	1	2	2	3	3	2	1	1	4	6	5	4	5	2	4	1	3	3	1	1	1	9	1	1	1	1	11	2	1	1
61000	-147.008814321238191	-153.864302272197563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454032296912284	0	1	2	4	5	5	6	8	5	9	12	13	14	18	17	15	16	18	19	18	16	20	22	18	20	23	23	23	26	25	28	0	1	1	1	4	1	4	7	1	9	1	10	1	12	21	7	16	15	21	11	12	18	1	11	13	18	14	16	10	0	0	1	1	1	2	1	3	1	1	2	2	5	2	7	2	1	5	1	1	1	3	2	1	11	3	3	3	2	4	8	1	1
61500	-152.473560929766677	-159.329048880726049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.330892505322847	0	3	2	3	5	6	7	7	7	8	14	13	13	19	18	16	15	18	18	19	19	20	21	20	22	23	24	24	25	27	28	0	1	1	1	1	1	5	1	5	6	1	9	7	19	16	11	10	13	11	10	7	16	1	19	24	14	16	23	19	0	0	1	1	1	2	1	4	1	4	1	2	7	3	3	1	1	1	2	2	2	5	6	2	10	1	1	3	3	2	3	1	1
62000	-145.925822191120773	-152.781310142080144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500324219561974	1	2	2	4	3	5	6	7	6	10	13	13	12	18	17	15	17	17	17	17	19	20	22	20	20	23	24	23	26	26	28	0	1	1	1	1	3	3	2	2	8	10	13	10	11	11	13	16	16	13	13	20	1	1	15	20	20	16	14	26	0	0	1	1	1	3	1	1	2	2	2	2	1	1	1	3	2	2	1	1	2	3	1	10	8	2	1	2	4	2	1	1	1
62500	-219.483706055295897	-226.339194006255269	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.374194397619984	0	2	2	4	5	6	7	6	6	8	13	13	13	19	18	16	17	19	18	18	18	21	20	20	21	23	24	21	25	26	29	0	1	1	1	1	1	5	1	5	3	1	5	10	16	17	10	5	12	12	17	16	13	1	20	23	24	22	17	14	0	0	1	1	1	2	3	2	1	2	1	4	6	3	3	1	1	4	6	2	3	1	1	5	11	2	1	2	2	2	2	1	1
63000	-176.904305817223531	-183.759793768182902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.290389056814610	1	2	3	4	5	6	6	7	7	9	14	13	14	17	18	16	18	18	17	18	18	20	21	18	22	24	25	22	25	26	27	0	1	1	1	2	1	4	2	1	5	1	5	1	12	14	1	16	12	12	11	12	24	1	13	14	10	21	22	2	0	0	1	1	2	2	2	2	1	3	3	2	6	4	5	3	1	8	2	2	2	2	2	1	9	2	3	6	4	2	10	1	1
63500	-220.945028197933453	-227.800516148892825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381296423913635	1	2	3	4	5	5	6	8	6	10	14	11	14	18	18	15	16	18	18	18	18	19	22	21	20	23	25	24	26	26	28	0	1	1	1	1	3	6	5	5	4	9	8	1	17	12	1	12	9	7	17	7	18	7	22	18	13	19	24	1	0	0	1	1	1	2	3	1	1	1	1	2	4	1	7	1	4	6	2	5	6	1	5	1	10	1	1	4	4	2	10	1	1
64000	-145.873024657168230	-152.728512608127602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474949864013732	0	1	2	5	2	5	6	7	7	8	14	13	14	18	17	15	16	17	18	16	17	20	22	21	22	23	24	23	26	26	28	0	1	1	2	1	3	4	7	2	9	1	3	1	17	10	11	12	1	21	11	13	20	1	16	18	22	22	24	27	0	0	1	1	1	2	1	2	1	1	3	1	7	6	6	1	5	1	2	8	1	1	2	3	9	3	3	2	2	1	1	1	1
64500	-136.849664718678895	-143.705152669638267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552619853700060	0	2	2	5	5	5	7	7	8	9	13	14	14	19	18	16	18	18	18	18	19	21	21	20	23	22	24	24	26	26	29	0	1	1	1	1	1	4	1	4	8	1	11	1	17	16	11	13	16	12	16	20	12	1	16	26	14	15	23	27	0	0	1	1	1	2	2	2	1	3	1	2	7	1	5	1	1	2	2	1	2	1	1	4	9	3	1	1	3	1	2	1	1
65000	-230.557783680751015	-237.413271631710387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622526887926246	0	2	2	5	5	4	5	7	8	8	13	13	14	19	15	15	16	18	16	18	19	21	18	19	19	23	23	22	25	26	28	0	1	1	2	1	1	2	7	4	4	5	4	8	20	11	13	15	17	16	17	23	20	6	19	16	18	15	25	21	0	0	1	1	1	1	3	2	1	1	1	1	4	4	2	1	1	1	1	1	1	1	1	1	7	1	2	2	3	2	2	1	1
65500	-187.229074181269084	-194.084562132228456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.331026973536692	1	2	3	5	6	3	6	8	7	9	14	14	12	16	16	16	15	18	18	17	17	20	21	21	22	23	23	24	25	26	27	0	1	1	2	2	1	3	7	3	7	1	13	2	13	3	13	7	16	17	12	11	16	1	14	19	11	19	16	27	0	0	1	1	1	2	2	2	1	1	2	2	7	1	4	2	6	2	5	1	2	1	2	2	7	3	3	4	2	5	1	1	1
66000	-189.347770620141659	-196.203258571101031	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.394984648953981	0	2	3	4	5	4	6	6	7	9	13	14	13	19	17	15	16	16	18	18	18	21	22	20	22	24	23	23	25	26	29	0	1	1	1	1	1	6	3	5	9	1	9	1	12	12	10	11	1	12	15	18	24	11	16	24	19	18	18	26	0	0	1	1	1	1	2	2	1	1	1	1	6	3	5	2	1	3	1	7	2	1	1	1	7	4	1	4	4	3	1	1	1
66500	-198.377458937318551	-205.232946888277922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528780712881540	1	3	3	5	6	5	6	7	8	9	14	12	10	18	17	16	17	19	17	16	16	20	21	20	21	22	24	23	25	27	28	0	1	1	1	2	1	3	6	7	6	1	13	9	20	11	11	12	13	16	12	12	14	1	14	15	25	19	25	21	0	0	1	1	1	2	2	2	1	1	1	2	7	1	2	1	2	1	2	6	1	1	2	1	8	1	2	1	3	1	7	1	1
67000	-151.263992912489243	-158.119480863448615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.357429312053177	1	3	2	4	5	5	7	5	8	10	12	12	14	19	16	17	17	16	18	18	18	21	21	21	22	23	26	23	25	26	28	0	1	1	2	1	1	5	2	6	9	1	7	7	18	13	1	13	13	13	17	17	13	1	13	20	25	26	23	26	0	0	1	1	1	1	2	2	1	1	1	2	5	2	6	1	1	8	2	1	2	1	1	4	9	4	2	1	2	1	1	1	1
67500	-139.613828724392619	-146.469316675351990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484008527687702	0	2	2	4	5	4	6	7	7	8	14	13	14	19	18	17	17	18	19	19	19	21	19	20	22	23	25	22	26	27	29	0	1	1	2	1	1	5	2	7	8	1	5	1	17	12	1	11	13	10	11	16	24	1	18	17	22	25	24	28	0	0	1	1	1	1	3	2	1	2	1	1	7	3	6	1	2	8	2	2	6	2	1	1	9	1	3	1	1	1	2	1	1
68000	-192.211113033060428	-199.066600984019800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466023580344124	0	3	2	5	5	5	6	6	8	9	13	13	12	19	17	17	18	19	18	19	18	21	19	19	21	22	25	24	25	25	28	0	1	1	1	1	1	4	5	8	3	1	4	4	19	11	11	11	13	13	21	11	24	7	15	20	17	17	25	16	0	0	1	1	1	4	2	2	1	1	1	4	6	3	2	1	2	3	1	2	2	1	2	1	7	1	1	2	4	2	4	1	1
68500	-118.950830141524449	-125.806318092483821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712454870301602	1	3	2	5	4	4	6	6	7	8	14	13	12	18	16	16	17	18	19	18	17	20	21	21	21	23	24	23	25	26	27	0	1	1	2	1	1	1	6	8	9	12	13	1	15	12	13	12	16	14	21	13	18	7	22	19	19	28	24	27	0	0	1	1	1	1	2	1	3	1	1	1	1	1	4	1	1	2	2	1	1	1	2	1	6	1	1	1	1	1	1	1	1
69000	-153.289013909037607	-160.144501859996979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550211038958138	0	3	2	4	6	5	3	8	7	9	13	13	13	19	17	17	16	19	17	18	17	19	19	20	20	24	22	21	25	26	28	0	1	1	1	4	1	1	2	7	9	1	10	10	21	8	17	9	16	8	13	10	16	1	18	21	21	12	20	27	0	0	1	1	2	2	1	2	2	2	2	1	3	1	2	1	4	1	5	1	4	3	4	1	9	1	2	3	4	1	2	1	1
69500	-192.538226818424903	-199.393714769384275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.343108813108184	1	3	2	4	5	5	6	8	7	7	13	13	14	18	15	16	17	18	18	16	18	20	21	19	21	20	25	24	26	26	27	0	1	1	1	1	1	5	5	1	5	8	7	1	6	8	1	15	1	12	2	16	24	1	14	19	20	13	26	16	0	0	1	1	1	2	2	2	1	2	2	1	2	3	5	5	4	9	1	5	2	5	2	1	8	1	1	2	8	1	5	1	1
70000	-198.355045495991220	-205.210533446950592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.342432049179325	0	2	2	5	5	5	7	6	7	8	13	14	14	19	16	16	18	17	17	19	17	19	20	20	22	23	26	23	24	26	28	0	1	1	1	2	1	6	3	8	5	1	6	1	18	3	1	16	1	12	21	5	21	12	17	14	11	22	24	5	0	0	1	1	1	4	2	3	1	2	1	1	6	4	7	1	7	5	1	9	1	1	6	1	6	2	2	3	4	2	6	1	1
70500	-238.669163209750337	-245.524651160709709	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497918921714203	1	3	2	4	5	5	4	8	7	9	14	13	14	17	17	16	17	18	18	18	18	20	21	20	22	24	26	23	25	27	28	0	1	1	1	1	1	3	6	4	7	12	8	10	12	6	13	16	17	13	17	9	20	7	16	18	14	24	21	28	0	0	1	1	1	1	2	3	1	1	2	2	1	2	2	2	5	1	1	1	1	1	5	1	7	2	3	3	3	2	1	1	1
71000	-229.303417514246149	-236.158905465205521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536029824433801	1	2	3	4	5	5	6	7	8	9	14	11	13	19	17	16	18	15	19	18	17	21	21	20	21	24	25	23	25	26	29	0	1	1	2	1	3	3	5	5	3	8	3	1	21	5	9	12	9	21	15	12	12	17	17	19	24	28	22	16	0	0	1	1	1	1	2	1	1	1	2	3	4	4	6	1	5	4	2	3	1	1	4	8	2	1	1	3	1	1	5	1	1
71500	-217.805960105757833	-224.661448056717205	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529493976116130	0	2	2	5	5	4	7	5	7	9	13	12	14	18	16	17	14	19	18	19	19	21	20	21	21	22	25	22	25	26	29	0	1	1	1	2	1	6	1	6	2	1	6	10	15	17	17	12	16	17	13	15	16	21	19	20	22	28	11	26	0	0	1	1	1	2	2	1	2	2	1	3	5	3	3	1	1	2	1	2	2	3	1	2	1	2	1	1	2	4	2	1	1
72000	-162.837228024523597	-169.692715975482969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.384844950336916	1	3	3	4	5	5	6	8	6	8	14	13	13	18	17	15	15	19	16	16	17	20	21	21	20	24	25	23	26	26	28	0	1	1	1	1	1	5	9	3	2	1	2	1	12	11	12	13	14	17	6	11	7	1	16	11	15	22	13	27	0	0	1	1	1	2	2	2	1	1	1	3	10	5	7	2	2	1	1	1	1	4	1	7	9	2	3	2	3	3	1	1	1
72500	-207.302264738942796	-214.157752689902168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.363675392097406	0	2	2	3	6	5	5	6	7	10	14	13	13	18	16	16	17	17	19	18	18	20	21	20	22	23	25	23	25	26	29	0	1	1	1	2	1	3	1	3	4	8	6	1	15	11	13	6	16	14	15	11	17	1	9	24	25	14	20	24	0	0	1	1	1	1	3	3	1	3	3	4	2	5	7	1	1	2	7	1	1	1	1	2	11	6	1	1	3	2	2	1	1
73000	-150.653739011489989	-157.509226962449361	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500848856515002	1	2	2	5	6	6	5	7	8	10	13	12	14	18	17	15	17	18	19	19	19	21	20	20	22	22	26	22	25	26	29	0	1	1	1	1	1	2	6	7	5	1	8	1	13	13	11	13	15	11	15	12	16	1	11	17	23	24	14	22	0	0	1	1	1	2	3	3	1	1	1	1	5	3	4	2	1	1	1	1	3	1	3	3	7	3	2	1	2	2	4	1	1
73500	-178.810313708074773	-185.665801659034145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397015366143615	0	3	2	4	5	6	6	7	7	8	13	13	12	16	17	14	17	18	17	19	19	20	20	19	23	22	25	23	24	26	28	0	1	1	1	1	3	4	5	4	8	7	7	7	16	7	1	14	13	1	15	16	11	1	19	24	11	20	18	28	0	0	1	2	1	2	2	2	1	1	1	1	4	3	3	2	7	7	1	4	8	2	3	7	5	1	2	5	2	4	1	1	1
74000	-247.831793440952026	-254.687281391911398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.311843332188262	0	1	2	4	3	4	7	7	7	10	13	14	12	16	17	15	16	18	19	16	18	20	21	21	23	23	24	24	26	27	27	0	1	1	1	1	1	2	4	6	9	1	10	1	12	10	1	2	10	8	13	14	18	19	11	21	21	24	12	15	0	0	1	1	2	2	2	2	3	2	1	2	6	2	5	1	3	8	7	4	6	1	1	1	1	5	2	3	3	4	6	1	1
74500	-275.730322907724826	-282.585810858684226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.304632904216130	0	3	3	2	4	5	7	7	8	9	14	13	14	18	16	16	17	17	18	19	18	19	22	21	22	23	26	23	25	26	28	0	1	1	1	1	3	3	6	8	8	12	7	1	8	6	1	12	4	16	12	9	4	7	19	7	12	14	18	16	0	0	1	1	1	1	2	1	2	2	1	1	1	3	8	5	5	7	2	4	1	4	4	10	8	2	9	5	4	3	3	1	1
75000	-210.525417386601902	-217.380905337561273	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.411896446405202	1	2	3	4	5	6	6	7	8	10	13	10	12	15	16	17	16	18	19	19	15	21	21	20	21	23	25	23	23	26	28	0	1	1	2	1	1	1	5	2	7	1	4	9	13	6	9	13	9	17	14	5	17	21	21	20	13	16	14	1	0	0	1	1	1	1	1	3	2	1	4	2	5	3	1	1	6	3	1	5	1	2	5	3	5	2	2	5	4	4	8	1	1
75500	-262.815922764198945	-269.671410715158345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.263874602372058	1	3	3	4	5	6	6	7	8	9	11	14	13	17	18	16	18	18	19	19	19	21	19	20	21	23	24	24	26	26	28	0	1	1	1	2	3	3	3	5	3	1	7	7	12	5	1	4	1	16	12	13	12	1	11	20	22	14	22	27	0	0	1	1	2	2	1	2	1	2	1	2	5	4	4	2	7	8	7	9	2	4	3	4	7	2	1	1	4	1	2	1	1
76000	-146.756264447705718	-153.611752398665089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455384431642202	1	3	3	4	5	5	6	7	7	8	12	14	12	18	16	16	17	18	18	19	19	21	20	21	22	23	25	24	25	27	29	0	1	1	1	2	1	5	1	5	7	10	13	9	16	12	9	12	1	15	12	16	20	1	17	23	24	17	19	15	0	0	1	1	1	1	1	2	1	3	1	1	2	1	3	1	1	5	2	8	2	2	2	1	7	3	1	1	3	3	6	1	1
76500	-192.299503028401688	-199.154990979361060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.280380859609441	-1	2	2	5	6	5	7	7	7	9	14	11	14	18	15	16	18	17	18	17	19	20	21	20	22	23	25	23	23	27	29	0	1	1	1	1	1	5	1	2	5	1	9	5	9	11	5	8	13	10	16	19	13	12	1	20	23	16	17	20	0	0	1	1	2	2	3	3	1	3	3	2	9	2	3	4	1	5	6	1	4	1	1	2	6	9	3	1	4	2	3	1	1
77000	-148.017792156235942	-154.873280107195313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408314876814571	1	2	3	3	5	5	6	7	7	8	13	13	14	19	17	16	16	18	18	18	18	20	21	20	22	23	24	24	24	26	28	0	1	1	1	1	1	2	4	3	9	1	9	5	13	12	1	11	13	15	16	16	18	1	21	22	21	22	13	20	0	0	1	1	2	2	2	2	2	2	2	1	5	2	4	2	2	6	1	2	1	1	2	1	7	1	1	3	1	5	3	1	1
77500	-146.961177027373168	-153.816664978332540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500950294930706	1	3	3	4	5	6	6	8	7	9	11	12	13	18	17	16	15	19	18	18	18	20	20	19	22	23	25	22	25	26	29	0	1	1	1	2	3	3	4	5	3	9	11	11	17	13	13	11	14	15	15	11	16	1	11	23	19	26	18	15	0	0	1	1	1	2	1	2	1	2	1	3	3	1	1	2	2	1	3	1	1	1	5	2	7	6	1	2	1	2	5	1	1
78000	-147.468519075084828	-154.324007026044200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557216814891843	1	3	2	5	6	3	6	7	7	9	14	14	12	18	17	16	17	18	16	18	17	21	21	19	23	22	26	23	26	26	27	0	1	1	1	1	1	3	4	7	8	8	8	8	12	13	13	11	16	11	16	12	24	1	19	23	23	15	15	28	0	0	1	1	1	2	2	1	1	1	1	1	3	3	3	3	2	2	1	2	1	1	1	1	7	2	1	1	2	3	2	1	1
78500	-198.680059386178442	-205.535547337137814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385570873352425	0	3	3	3	5	5	6	7	8	9	12	13	12	16	14	16	17	19	19	18	18	19	22	21	19	21	26	23	26	27	28	0	1	1	1	2	1	2	3	7	7	10	11	5	5	2	1	11	16	8	16	16	14	15	13	17	17	21	26	20	0	0	1	1	2	1	1	2	1	2	1	2	3	1	3	6	7	7	2	3	6	1	1	2	5	7	1	2	4	1	4	1	1
79000	-147.060774170480613	-153.916262121439985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545874211869696	1	2	2	5	5	6	6	7	7	9	13	13	13	17	17	16	18	16	18	18	18	19	21	19	22	24	26	23	24	27	28	0	1	1	1	1	1	2	1	4	7	10	10	1	12	10	13	18	13	18	16	16	19	1	17	20	25	29	17	13	0	0	1	1	1	1	2	2	1	3	1	2	1	1	6	3	3	2	2	1	1	1	1	1	7	1	2	1	2	2	5	1	1
