step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
21000	-506.506725074153508	-504.884995969729971	-1.621729104423512	0.000101962955260	0.000023550997001	0.230976014193902	0.560729836006641	1	2	3	3	4	6	6	7	9	8	11	11	12	11	11	12	14	12	12	14	13	13	13	13	13	13	13	15	14	13	16	15	15	16	17	14	15	16	18	17	15	17	17	17	20	17	18	16	20	18	19	20	20	19	20	19	21	20	22	22	23	23	23	27	25	25	26	29	25	25	27	29	29	31	32	34	34	33	35	35	0	1	1	2	3	1	4	2	8	0	10	10	14	9	9	10	10	15	10	15	15	9	9	15	10	10	10	18	30	11	33	25	9	18	36	21	19	18	23	41	27	20	33	30	36	12	38	17	6	41	38	44	30	21	29	34	44	44	56	55	52	58	59	39	63	58	58	39	49	63	66	69	15	68	68	68	75	68	73	75	1	1	1	1	1	3	2	3	1	1	2	1	1	1	1	2	3	1	2	2	1	2	2	2	2	3	3	1	1	1	1	1	2	3	1	1	2	2	2	1	1	2	1	2	3	3	1	1	6	1	2	2	4	4	3	1	1	2	2	1	2	2	1	5	1	2	2	5	3	1	1	2	7	1	2	2	1	4	3	1
21500	-502.628806298055167	-501.051161864067467	-1.577644433987673	0.000100430723057	0.000025124434098	0.250166814822344	0.540135520806816	0	2	5	3	5	6	6	7	10	9	10	12	10	10	11	11	11	13	13	13	13	12	13	12	14	12	14	16	14	14	16	14	15	15	17	16	16	16	18	16	16	17	17	17	18	16	18	17	20	18	19	20	19	20	20	19	21	20	22	23	21	24	24	25	26	24	26	28	26	27	25	30	31	30	31	33	34	34	34	36	0	1	2	1	1	2	4	3	4	0	10	16	4	8	7	10	11	14	26	14	9	13	15	14	26	10	16	34	12	16	9	12	23	13	20	21	19	34	33	30	30	23	21	29	36	29	38	16	33	41	47	48	44	45	46	47	44	44	56	12	52	58	59	49	59	58	66	39	20	63	62	64	69	68	72	72	75	69	75	77	1	1	2	1	2	1	2	1	6	1	1	1	3	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	3	1	1	2	1	2	2	1	2	1	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	7	1	2	1	2	2	2	1	5	3	1	1	2	2	1	1	1	1	5	2	1
22000	-547.106522596580703	-545.416946670092671	-1.689575926487997	0.000151221742148	0.000031270559769	0.206786136207966	0.625276728658525	1	2	3	3	4	6	5	7	10	7	11	12	12	9	10	10	15	12	13	14	12	12	13	14	13	13	14	16	15	15	15	15	14	14	16	16	14	15	16	16	16	18	17	19	19	16	18	17	19	18	20	18	20	21	21	20	22	20	23	20	23	24	24	26	26	24	26	29	26	26	27	30	30	31	32	34	35	32	35	36	0	1	2	1	3	1	4	7	7	0	16	16	14	7	1	10	11	9	16	14	14	9	14	22	10	16	19	34	16	12	23	12	21	13	33	21	19	18	33	12	25	20	23	30	43	30	33	12	18	41	47	27	48	21	46	47	53	48	49	46	52	58	59	49	59	29	66	69	54	63	62	64	68	68	72	68	64	68	75	77	1	1	1	1	1	2	1	1	2	1	1	1	2	2	4	1	2	1	2	2	1	2	2	1	3	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	1	1	3	2	4	1	1	2	2	4	2	1	1	2	2	2	3	2	1	2	2	2	1	1	2	2	2	2	1	1	1	2	3	1	2	1
22500	-469.768282318160459	-468.304541455519768	-1.463740862640712	0.000091594218009	0.000029600141731	0.323166051030511	0.597301167921656	1	2	4	4	5	7	6	7	9	9	10	12	11	10	10	11	15	12	12	14	13	12	12	14	14	14	14	15	15	13	15	14	14	16	17	15	17	14	17	17	16	16	17	18	17	18	18	17	20	18	19	19	20	20	20	20	21	20	21	22	22	23	23	26	27	24	26	27	26	26	28	29	30	32	32	33	33	33	36	35	0	1	1	2	3	7	4	4	7	0	10	10	14	9	9	10	11	15	10	15	23	9	14	9	19	16	19	18	10	16	18	19	18	18	21	21	25	18	15	12	12	33	36	30	21	25	38	19	42	41	47	44	26	45	26	47	44	29	56	46	52	58	59	49	59	62	62	69	39	63	66	64	64	73	72	72	75	68	76	77	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	3	1	1	1	2	2	1	1	1	1	2	2	1	1	1	3	2	2	1	1	2	2	1	2	3	1	1	1	1	3	2	3	1	2	3	1	2	1	2	1	3	2	1	1	1	4	1	2	3	1	1	2	2	1	3	2	1
23000	-491.654493866725204	-490.241234481122262	-1.413259385602931	0.000077072772316	0.000029296976401	0.380120962578149	0.498381739025112	1	2	4	3	5	4	7	5	9	8	10	12	12	10	10	11	15	13	12	14	12	11	13	14	15	13	14	15	13	14	15	14	14	16	17	16	16	15	18	18	15	17	15	18	19	17	18	17	19	18	20	20	20	20	20	20	21	21	22	22	22	24	24	26	26	23	26	29	26	27	27	29	31	30	32	34	34	32	35	34	0	1	2	1	2	2	4	1	7	0	10	10	15	8	9	10	26	14	10	9	9	9	14	15	29	10	16	23	10	10	18	12	15	28	21	21	30	18	23	29	19	23	21	25	36	16	38	26	33	41	47	44	48	36	44	47	30	48	56	46	52	58	59	9	56	58	62	42	49	63	66	69	68	64	69	72	75	72	75	75	1	1	1	1	1	1	1	2	1	1	1	3	1	3	1	3	1	2	3	2	2	1	2	1	1	2	2	1	2	2	1	1	2	1	2	3	1	2	2	3	1	2	2	1	2	2	2	2	3	2	1	1	2	2	2	1	3	2	1	2	1	2	1	6	3	1	1	3	3	2	2	1	1	2	3	3	1	2	2	1
23500	-492.845451734962978	-491.222531146799554	-1.622920588163418	0.000094904789896	0.000021875631664	0.230500817583526	0.553202280731995	0	2	4	2	5	6	4	7	9	9	11	12	12	11	12	11	14	12	13	14	12	12	14	13	15	13	13	15	15	14	15	14	15	16	16	16	17	14	16	17	15	16	17	17	18	17	18	17	19	18	20	19	19	21	20	20	22	20	22	21	23	23	24	26	26	24	25	28	26	26	28	29	31	31	33	34	35	33	34	37	0	1	2	1	3	1	4	2	6	0	10	11	14	8	8	10	11	9	10	9	14	14	15	15	17	12	10	38	16	16	23	26	24	18	21	21	27	18	33	16	16	9	21	27	36	30	38	30	33	41	47	44	44	45	46	47	52	30	56	17	52	58	59	42	63	58	66	49	49	59	62	64	72	64	69	78	78	68	75	75	1	1	1	1	1	3	1	2	2	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	3	1	1	2	1	4	3	2	1	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	2	2	1	7	1	2	1	6	3	2	3	2	1	2	5	1	1	2	1	2
24000	-525.073032409478515	-523.418745886239321	-1.654286523239225	0.000089208422260	0.000019508508942	0.218684609005992	0.527848395330317	0	1	3	3	5	6	6	5	9	10	11	13	12	11	11	11	15	12	12	15	13	13	11	13	14	13	15	14	12	14	15	14	15	17	16	15	16	15	17	15	17	16	18	19	18	17	17	18	20	18	19	18	18	20	20	20	21	20	22	20	22	24	25	26	26	25	26	28	27	26	26	30	30	31	33	34	35	32	35	37	0	1	1	1	3	2	3	4	8	0	10	16	9	9	9	10	25	14	10	23	23	15	9	23	19	16	10	18	10	10	18	12	15	18	36	21	12	28	14	12	19	14	36	30	36	16	38	29	23	41	47	26	16	45	17	34	46	29	56	46	52	58	59	42	59	58	62	42	33	56	62	68	69	73	78	72	75	69	75	77	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	3	2	1	2	1	1	1	2	1	2	2	2	1	2	3	1	2	2	1	3	2	3	2	3	3	1	2	1	3	4	1	1	3	3	1	2	2	2	5	1	2	2	2	2	3	2	4	1	6	5	2	1	1	2	1	1	2	1	2	2	1
24500	-481.510602415540347	-480.085620370172478	-1.424982045367895	0.000096742926165	0.000035227251876	0.364132585937439	0.607686149291860	0	1	5	3	4	5	6	8	9	9	10	12	11	11	12	11	12	13	13	14	12	12	13	14	14	13	14	14	13	15	14	15	15	16	16	16	16	16	18	17	15	17	17	18	19	17	18	15	18	18	19	20	20	19	21	19	21	20	21	22	22	24	23	25	26	24	27	29	26	24	28	29	30	31	31	33	35	33	35	36	0	1	2	2	1	4	4	7	8	0	10	16	9	9	9	10	11	9	16	9	9	9	9	21	12	16	16	18	16	12	23	10	14	28	21	21	27	28	15	41	12	23	21	30	36	25	38	29	42	40	47	48	19	43	29	47	44	44	56	16	53	58	59	49	59	58	66	49	49	63	67	69	69	64	68	72	75	72	75	77	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	2	2	1	2	1	1	2	2	1	2	2	1	2	2	1	2	2	1	2	3	1	2	2	2	2	2	1	1	1	1	1	1	2	3	1	3	1	1	1	1	5	1	2	1	3	2	3	1	4	4	1	1	1	2	3	1	2	2	2	3	1
25000	-465.054802416567213	-463.584688987413699	-1.470113429153502	0.000085073739754	0.000027021552771	0.317625072658792	0.580415084176060	1	2	4	4	4	7	6	7	9	9	10	12	10	12	10	11	14	13	12	15	11	12	14	14	14	13	14	15	14	14	14	14	15	16	16	16	15	15	16	17	16	17	17	18	18	18	17	16	19	18	19	18	21	20	21	19	21	21	21	22	23	22	23	25	26	24	25	29	26	26	28	30	31	32	32	34	34	33	34	36	0	1	1	2	1	2	4	4	6	0	10	10	9	15	9	10	11	9	10	14	9	9	15	14	12	12	19	18	10	12	18	19	15	28	21	21	27	18	23	29	30	13	22	48	36	26	38	16	22	41	47	29	29	45	46	47	52	48	56	46	57	58	59	42	59	58	62	49	49	63	58	69	64	73	68	72	75	68	75	77	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	2	3	1	1	2	2	1	4	3	1	1	1	1	2	3	2	1	2	2	1	2	1	2	3	1	2	1	1	1	3	2	1	1	5	4	2	3	2	3	1	2	2	1	2	1	1
25500	-482.236448026478286	-480.495394785379915	-1.741053241098396	0.000111905143194	0.000021436815233	0.191562377035572	0.602310531935220	0	1	5	4	4	6	3	7	8	9	11	13	12	12	11	12	13	12	13	15	13	12	13	13	11	13	13	14	14	13	16	15	15	16	16	15	16	15	18	17	16	16	17	18	17	19	18	17	19	18	20	19	21	21	20	20	21	20	22	22	22	23	24	26	25	24	27	28	26	27	27	30	30	29	33	33	34	34	35	36	0	1	5	7	2	4	1	4	8	0	10	10	9	9	9	10	11	9	10	14	22	8	15	15	10	11	10	18	30	10	18	19	15	28	33	21	27	28	36	41	29	14	36	26	36	19	34	19	15	41	47	12	52	45	48	47	44	44	56	52	52	58	59	14	59	62	57	64	42	65	62	64	68	69	72	73	75	64	75	77	1	1	1	1	2	1	1	2	1	1	1	3	2	2	2	1	1	2	3	2	1	3	1	1	1	1	2	1	1	2	2	1	3	2	1	2	2	1	1	1	1	2	1	2	1	3	1	2	4	1	1	3	1	2	2	1	3	1	1	1	1	2	1	5	2	1	3	1	4	1	3	1	1	2	1	1	1	4	1	1
26000	-497.377604003826718	-495.665258131695509	-1.712345872131235	0.000108693783029	0.000021713851022	0.199770864685170	0.619600555909682	0	2	4	4	5	5	6	7	10	8	11	12	11	10	11	11	15	12	13	13	13	12	12	13	13	12	14	15	13	13	16	13	15	16	17	16	16	16	15	15	17	15	17	18	20	18	18	17	18	19	20	19	21	19	20	20	21	20	22	22	23	23	24	26	26	25	26	28	26	26	27	29	30	31	33	35	34	33	35	36	0	1	2	1	3	2	5	6	8	0	10	10	9	8	8	10	11	14	10	23	9	9	15	15	16	16	19	18	16	16	18	12	24	18	39	21	19	28	9	29	19	23	36	29	36	29	38	19	36	41	47	30	46	36	19	47	44	26	47	46	52	57	59	23	59	62	52	64	39	63	62	69	64	69	72	72	75	72	75	77	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	2	2	1	3	1	2	1	1	2	2	2	1	2	1	1	1	3	2	1	2	1	2	4	1	2	2	1	1	6	1	1	4	1	6	1	2	2	1	2	1	3	1	2	1	1
26500	-499.766048403213006	-498.091370365418129	-1.674678037794893	0.000083436564383	0.000017659060844	0.211646548186679	0.584592675183207	1	2	3	3	4	5	6	7	9	8	11	12	10	10	12	11	14	12	12	15	12	13	14	12	15	14	15	14	14	13	15	15	14	16	15	16	16	16	16	17	15	17	17	18	18	18	18	16	19	18	19	20	21	20	20	20	21	19	23	22	22	23	25	26	26	25	27	28	25	27	27	30	31	29	33	33	34	34	35	35	0	1	1	2	3	2	4	6	8	0	10	10	9	9	9	10	11	9	10	23	9	9	15	14	10	10	19	14	10	10	18	12	22	28	21	21	26	18	14	26	26	14	21	29	21	29	38	30	39	41	38	48	44	45	48	47	44	12	47	46	52	55	59	23	59	62	62	49	49	59	62	64	68	68	69	72	75	72	75	75	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	1	1	3	4	1	2	3	2	2	2	1	2	1	2	1	2	2	1	1	3	1	2	3	2	1	1	1	2	1	2	1	2	3	1	2	4	3	2	1	2	1	6	2	1	3	4	4	2	2	3	2	1	3	2	1	2	1	1
27000	-503.103836624758230	-501.521801026172795	-1.582035598585409	0.000103000339157	0.000025554443605	0.248100577283022	0.538915932912348	-1	1	5	3	4	6	7	8	8	9	11	12	11	12	9	11	14	13	12	15	12	11	13	12	14	13	14	16	14	15	15	14	16	15	15	15	15	15	15	16	15	17	17	18	20	17	19	18	19	17	20	19	20	21	20	17	22	21	21	22	22	22	24	26	27	24	25	28	27	25	28	30	30	30	31	35	32	33	35	37	0	1	2	2	2	5	4	6	5	0	10	10	9	9	9	10	16	9	10	23	9	9	15	22	10	10	16	34	11	26	18	12	39	18	21	9	25	18	18	16	12	22	21	12	21	17	38	46	42	40	47	44	26	36	46	38	52	44	56	46	52	44	59	20	63	62	58	49	49	63	66	68	68	69	72	78	75	68	75	75	1	1	2	1	2	1	2	1	2	1	1	2	1	2	1	2	2	3	1	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	2	3	1	1	1	2	2	4	2	3	5	2	2	1	2	1	1	1	2	3	2	1	2	2	2	2	2	2	1	5	1	1	2	4	4	1	2	2	1	2	1	1	1	2	1	2
27500	-481.918525943172938	-480.356968836882345	-1.561557106290609	0.000092679333600	0.000023918313969	0.258076024506862	0.644988960960534	0	2	3	4	4	4	6	8	9	9	11	12	12	11	10	12	15	12	12	15	13	13	14	14	14	13	14	15	14	13	14	14	16	13	16	15	17	15	17	18	16	17	17	17	19	18	18	16	19	18	20	19	19	19	20	20	19	20	21	22	22	23	24	26	26	24	27	28	27	27	26	29	30	31	31	33	34	33	35	36	0	1	2	2	3	2	6	7	8	0	10	10	15	9	9	10	11	14	10	22	14	15	9	14	11	10	12	34	19	10	18	12	20	18	21	15	17	34	15	12	17	23	36	48	36	44	38	16	33	41	47	44	17	36	19	47	26	30	56	48	52	58	56	15	59	62	71	49	39	63	66	69	68	68	72	68	75	68	77	75	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	3	1	3	2	1	4	1	2	2	9	2	1	1	4	5	1	1	2	1	2	1	2	2	3	1	2
28000	-494.633491156502316	-493.090959057367684	-1.542532099134652	0.000098012929285	0.000026286776748	0.268197032161550	0.496826234372312	0	2	3	4	5	6	6	6	8	8	10	11	12	11	11	12	15	12	12	15	13	11	12	14	14	14	14	16	14	14	15	14	15	17	16	16	16	16	17	17	17	18	17	18	19	19	19	17	19	19	20	19	20	21	20	20	20	21	22	22	22	24	24	27	27	23	26	28	26	25	25	28	31	30	31	34	34	34	35	36	0	1	2	2	3	4	4	4	8	0	10	10	9	9	8	10	11	9	10	22	15	9	8	13	19	10	12	33	11	16	18	19	14	22	20	21	27	23	33	29	26	9	36	27	21	26	38	30	24	41	38	48	30	36	46	47	48	46	51	46	48	58	59	42	63	58	62	42	23	63	66	64	68	42	72	75	75	68	76	77	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	2	2	1	2	3	1	1	3	2	1	2	1	1	1	2	3	1	2	1	2	1	2	2	5	1	2	4	2	1	2	2	1	3	1	3	2	1	1	2	1	1	2	3	2	1	4	2	1	1	5	6	1	1	1	2	6	2	2	2	3	1	1
28500	-536.682976091643127	-535.043307978973075	-1.639668112670061	0.000105095482187	0.000023544711906	0.224031627396644	0.526511151528373	-2	1	3	4	5	6	6	8	9	9	11	11	11	12	11	11	14	12	11	15	13	12	13	14	14	12	14	15	15	15	14	15	15	17	16	16	16	14	18	17	16	17	17	17	18	18	18	17	18	19	20	18	20	21	20	20	21	20	23	22	22	24	22	25	26	23	26	29	27	26	27	29	30	31	32	32	35	34	34	36	0	1	2	3	3	4	4	7	8	0	10	10	9	7	9	10	11	9	10	9	9	4	9	14	19	19	26	18	10	11	13	26	23	28	15	14	27	18	14	26	30	23	22	26	21	29	18	17	20	40	47	44	30	45	30	47	52	44	51	46	52	48	56	33	56	58	66	23	20	63	66	39	64	23	69	73	75	69	75	77	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	2	3	2	4	2	1	2	1	1	2	3	3	2	1	1	2	3	2	1	1	2	2	1	2	2	2	2	1	3	2	2	1	2	1	2	2	2	1	2	2	1	2	2	4	1	4	3	1	1	8	6	2	3	4	2	9	2	1	2	3	1	1
29000	-548.375735187604050	-546.806410848404994	-1.569324339199032	0.000109858300141	0.000027924714838	0.254188484637167	0.497854053389862	-1	1	4	2	3	6	6	8	9	9	10	13	12	11	10	11	14	12	13	13	12	11	13	13	15	13	14	16	13	14	16	14	15	15	17	15	17	16	18	17	16	16	18	17	17	18	18	17	18	18	19	19	21	21	19	20	21	20	23	23	23	22	25	26	26	24	24	29	26	27	27	29	30	32	33	33	34	32	34	37	0	1	4	1	2	5	4	7	7	0	10	10	15	15	9	10	11	8	10	15	15	8	9	14	12	10	10	34	10	10	33	12	15	18	42	21	27	34	20	30	16	14	36	30	22	12	38	29	33	41	47	48	12	45	19	47	46	19	47	53	53	48	56	42	56	58	58	20	33	63	67	69	69	39	68	72	75	72	75	74	1	2	1	2	1	3	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	1	2	2	1	2	2	1	1	2	2	1	1	2	1	1	1	4	2	2	2	3	2	1	1	1	1	1	1	5	2	3	1	2	4	3	2	1	2	2	6	2	2	3	8	4	2	2	1	2	7	2	2	1	2	1	3
29500	-502.699056395892910	-501.190056622732698	-1.508999773160225	0.000083396180874	0.000024062240480	0.288529285491534	0.587609154481381	0	2	4	4	5	7	5	6	8	9	10	11	11	11	11	11	14	11	11	13	12	9	13	13	14	13	12	13	14	15	15	15	15	15	15	16	16	16	18	18	15	17	17	18	20	18	17	16	19	17	19	18	20	20	20	19	20	20	22	23	22	23	24	27	26	24	26	28	27	26	27	29	30	30	32	35	34	33	36	36	0	1	2	2	3	7	4	7	8	0	10	10	22	9	22	10	11	9	10	9	13	4	9	9	26	12	16	18	19	10	18	29	15	28	8	21	16	34	42	41	19	23	36	48	36	19	38	29	15	41	47	29	48	36	46	47	52	48	56	55	57	58	56	49	63	58	66	39	33	59	67	69	64	68	68	72	68	69	75	68	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	2	3	2	1	1	1	1	2	3	2	1	2	1	4	2	2	1	1	2	1	2	1	1	2	4	1	1	3	1	1	2	2	2	1	1	1	2	2	2	2	2	2	4	1	3	1	4	6	1	1	1	1	2	2	3	3	2	2	3
30000	-477.909925214167174	-476.201345984200486	-1.708579229966714	0.000099768649071	0.000020043406409	0.200898845434911	0.491589678034347	1	2	3	3	5	6	6	7	9	8	10	13	11	11	11	11	14	13	11	13	13	13	13	14	15	13	14	14	13	15	15	14	13	16	17	16	17	16	17	17	16	17	18	18	20	18	18	16	20	19	18	20	20	20	20	19	21	20	23	22	23	23	22	27	27	24	26	28	26	26	27	28	30	31	33	34	34	33	35	37	0	1	1	1	3	2	4	4	8	0	10	10	9	9	9	10	11	14	10	15	14	8	9	13	16	16	19	13	16	29	18	16	15	28	23	21	12	28	33	12	12	9	36	17	36	26	38	19	33	41	38	44	48	21	26	51	48	26	63	53	52	58	56	23	59	58	66	49	49	63	62	69	69	64	64	72	64	69	75	77	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	2	1	2	1	2	3	2	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	4	1	2	2	3	1	2	3	2	1	1	3	3	3	1	2	3	1	1	2	2	1	7	2	2	1	4	3	3	2	1	2	3	4	3	4	3	1	1
30500	-536.952026294650636	-535.264118682882668	-1.687907611767949	0.000116787825860	0.000024212372642	0.207319320005543	0.552647751565687	0	2	4	3	4	5	7	8	9	9	11	12	11	12	12	11	14	11	11	13	13	12	12	13	13	11	13	15	15	15	14	15	15	16	16	15	17	15	17	17	17	18	18	18	19	17	18	18	19	18	18	18	19	19	20	19	22	20	22	22	21	22	23	26	27	24	26	27	27	27	27	29	30	31	32	34	33	32	35	35	0	1	1	2	4	5	4	5	5	0	10	19	9	13	13	10	10	9	10	23	9	9	7	9	26	10	19	18	12	12	18	26	23	28	24	15	30	18	23	16	29	36	21	29	21	32	28	25	23	41	38	30	29	36	29	28	48	52	47	37	48	58	47	15	59	58	62	49	39	59	62	68	68	69	69	72	75	64	75	75	1	1	3	1	1	1	2	3	2	1	1	1	1	1	1	1	3	1	1	1	2	1	2	3	1	1	1	2	2	2	2	3	2	1	2	2	2	2	2	2	1	2	2	1	4	1	2	2	3	1	1	1	2	2	3	2	2	2	2	3	2	1	2	4	2	2	2	5	6	2	2	1	2	3	2	3	1	2	1	2
31000	-509.248547862934288	-507.295824015263236	-1.952723847671025	0.000108827457675	0.000015914664269	0.146237582034959	0.452666070416871	0	1	5	4	4	6	6	8	10	9	10	12	12	11	11	10	15	13	12	14	13	13	14	13	14	14	13	13	14	15	15	14	16	16	16	16	16	14	18	18	16	18	17	18	19	18	18	18	19	18	19	20	19	20	20	20	21	21	20	22	23	23	23	26	26	24	26	28	25	26	27	29	30	31	32	34	35	33	35	36	0	1	1	2	2	5	5	4	5	0	10	11	8	8	4	10	11	9	16	14	14	15	14	15	19	16	11	9	10	11	13	19	20	28	9	21	25	28	33	27	19	33	36	12	23	25	34	17	23	41	47	48	12	45	44	47	48	44	47	55	57	58	59	49	51	44	58	39	15	63	58	64	39	68	69	72	73	64	75	75	1	1	2	1	2	1	1	2	4	1	1	1	2	2	3	1	2	2	1	1	1	1	1	2	1	2	2	1	2	3	2	2	1	2	2	2	1	1	1	3	2	1	1	3	3	2	1	2	2	2	1	1	4	1	1	1	2	2	1	1	1	2	2	3	4	4	2	5	7	2	3	1	6	1	2	3	2	4	2	2
31500	-488.113840598419756	-486.684804961082307	-1.429035637337458	0.000088026811996	0.000031610040025	0.359095590403566	0.610100290130459	-1	2	4	3	5	7	6	7	9	9	11	12	11	10	12	11	13	12	12	13	13	11	13	14	14	13	14	13	14	14	16	14	15	17	15	17	16	16	16	18	16	18	18	18	20	17	18	16	19	18	20	18	20	21	20	20	21	19	23	23	21	22	24	26	26	25	24	28	26	27	28	29	30	30	32	35	34	33	36	37	0	1	2	1	3	5	2	7	7	0	10	16	9	8	14	10	11	14	10	15	13	9	22	9	12	16	10	18	10	10	18	19	24	18	14	21	19	28	15	41	29	31	36	46	36	16	38	19	23	46	47	48	44	36	25	47	52	46	56	48	44	58	59	49	59	62	58	33	23	65	66	64	64	68	73	78	75	64	77	75	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	3	1	2	2	2	1	1	3	2	2	2	2	2	1	1	2	1	1	1	3	1	2	3	1	1	1	1	3	4	1	2	1	1	4	1	2	1	3	2	2	2	6	6	1	2	2	3	1	1	1	2	3	1	2
