step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24000	-592.181732572402780	-599.037220523362180	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635303657263421	0	2	2	2	3	3	3	5	3	4	5	5	5	5	5	6	5	6	8	5	7	10	6	9	7	7	7	6	9	8	7	8	8	8	8	8	6	10	8	9	8	9	10	11	11	9	11	10	10	12	10	12	11	10	11	10	13	11	11	11	11	14	12	11	12	15	11	15	11	16	11	14	13	12	13	14	13	14	13	15	14	16	17	14	15	15	17	16	14	17	16	16	19	16	18	19	17	18	20	19	18	20	18	20	0	1	1	1	1	3	3	1	4	6	5	6	7	4	9	5	3	9	37	10	10	33	8	17	11	14	14	9	12	16	20	20	10	21	12	18	10	19	28	26	15	30	36	14	31	34	18	18	14	41	36	34	10	37	38	14	51	42	42	42	30	45	67	20	51	58	42	47	42	52	37	52	44	51	53	45	19	65	58	53	46	89	91	74	76	71	69	65	71	72	52	84	62	86	94	89	65	89	83	101	77	94	91	82	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	3	2	1	3	2	2	2	1	2	4	2	1	3	2	1	1	1	2	3	1	3	1	2	1	2	1	2	2	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	2	2	1	1	2	2	2	1	1	2	3	2	2	1	3	2	2	2
24500	-558.036135452927965	-564.891623403887365	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695270364462111	0	2	2	2	3	3	3	4	4	4	5	4	5	5	3	7	5	6	6	6	7	8	7	9	7	8	7	6	8	7	7	7	8	8	9	6	7	9	9	7	8	9	9	10	11	9	11	9	11	12	10	13	10	10	11	11	13	12	11	11	11	13	11	12	11	16	13	14	11	16	11	14	12	12	15	14	13	13	14	14	15	16	18	14	16	15	17	17	14	16	15	16	19	17	18	19	15	19	20	18	19	21	20	20	0	1	1	1	2	3	3	3	15	6	5	6	7	8	4	11	6	15	10	10	10	20	12	12	11	40	8	15	12	5	20	20	19	31	12	15	17	23	28	14	27	30	18	30	31	34	43	4	40	27	41	46	22	22	24	40	26	44	42	42	42	45	44	45	51	58	61	43	44	81	21	53	16	65	53	77	64	65	73	46	52	89	91	74	64	21	69	50	71	91	72	84	85	86	94	89	50	89	91	85	85	94	94	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	4	2	2	1	2	2	1	1	2	3	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	3	1	2	1	1	1	1	2	1	2	2	1	2	3	3	2	1	1	1	2	2	1	1	3	2	2	2	1	2	2	2	2
25000	-576.937386489912342	-583.792874440871742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733396084014291	0	2	2	2	3	4	3	4	3	5	5	5	4	4	5	6	6	6	8	6	6	9	6	9	7	7	8	7	8	7	7	7	7	8	9	8	8	10	9	9	9	9	9	11	11	9	11	11	9	13	11	12	10	11	12	11	12	11	11	12	11	13	12	11	11	16	10	13	12	16	12	14	13	13	13	14	14	14	13	14	13	16	18	13	16	14	16	16	14	16	15	15	17	16	18	18	18	18	18	19	19	20	20	19	0	1	1	1	1	3	2	1	4	6	5	6	7	4	14	5	6	9	10	10	10	10	12	17	11	14	14	9	23	5	20	20	10	17	23	18	10	22	26	1	27	30	36	30	31	34	4	28	26	41	41	34	24	17	38	49	51	30	42	42	30	45	42	31	27	60	42	43	30	80	53	53	44	51	22	64	64	65	67	33	34	89	91	65	77	31	61	78	71	72	72	84	76	86	94	82	88	89	91	93	93	94	86	82	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	2	1	4	2	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	1	3	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	4	2
25500	-547.897034303915120	-554.752522254874521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695460189740450	-1	1	2	2	4	3	4	4	3	5	6	5	5	3	5	6	5	6	7	6	7	9	7	9	8	8	6	7	7	7	7	8	8	9	9	8	7	8	9	8	9	9	10	11	11	10	12	10	10	13	11	12	11	10	11	10	13	11	10	11	9	14	12	11	13	15	12	15	12	15	12	14	12	12	15	15	13	11	14	15	14	15	18	14	15	15	15	16	14	16	16	16	17	17	19	18	18	18	19	18	19	19	20	20	0	1	2	1	3	3	3	2	4	6	5	6	7	2	9	5	6	9	10	10	10	37	12	17	16	28	14	2	12	16	20	20	10	31	29	18	10	6	14	14	27	30	15	30	21	34	36	15	26	51	41	34	34	37	38	11	41	42	42	42	30	64	42	21	78	58	60	43	30	81	34	53	61	78	19	45	45	41	61	52	52	89	91	74	62	72	69	78	71	72	53	84	85	86	86	82	88	89	83	85	100	94	86	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	3	3	1	1	2	2	2	1	2	2	2	1	1	2	1	1	1	3	2	1	1	2	2	2	2	2	1	2	1	3	3	1	1	2	1	1	3	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	2	1	2	1	2	1	2	3	2
26000	-548.338065390712927	-555.193553341672327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677906122269551	0	2	2	2	3	3	3	3	3	4	6	4	5	5	6	5	7	7	7	5	6	9	7	7	8	7	7	5	8	7	7	7	9	9	8	7	9	9	9	9	9	9	9	11	11	8	10	10	11	12	9	12	11	10	11	11	13	12	11	9	11	14	12	10	13	16	12	15	13	16	13	11	12	13	14	13	13	11	14	14	13	16	16	15	15	15	17	17	15	17	15	16	16	17	18	19	18	19	19	19	19	20	20	20	0	1	1	1	2	3	3	1	4	6	16	6	7	2	28	5	6	9	21	10	10	10	12	6	11	14	14	9	12	16	20	20	32	46	12	15	21	17	2	26	27	16	18	30	64	32	28	28	26	51	27	34	33	37	38	26	50	42	60	30	30	45	30	32	50	58	61	48	42	80	19	32	60	78	52	45	31	27	44	52	24	89	72	74	76	72	69	65	71	91	72	84	85	86	83	82	88	89	90	93	85	95	94	89	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	2	1	3	2	2	1	1	1	3	2	2	1	2	1	2	1	2	2	2	3	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2
26500	-566.218222136239774	-573.073710087199174	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673270826933250	-1	2	2	1	4	3	3	5	3	4	6	5	5	3	5	6	6	7	7	6	5	10	6	9	6	7	7	5	9	7	7	8	7	6	8	8	6	9	10	9	9	9	11	11	11	9	10	10	11	12	10	12	11	10	11	11	13	12	11	12	11	14	12	11	13	15	11	15	13	15	12	13	12	12	14	14	13	14	14	14	12	14	18	14	16	15	17	18	13	17	15	17	18	16	18	19	17	18	19	18	19	21	20	21	0	1	1	1	3	3	3	2	4	6	5	6	7	2	9	5	6	28	10	10	10	46	12	33	5	14	14	9	12	5	17	20	10	10	23	9	10	17	26	26	26	16	9	30	46	34	8	28	40	41	41	24	46	37	38	40	50	42	42	30	30	77	61	31	50	58	42	48	61	22	53	53	42	41	53	64	64	65	67	34	19	89	91	74	76	37	69	78	52	91	72	84	76	91	94	82	65	82	91	85	85	95	91	96	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	3	2	1	2	1	1	2	3	2	1	2	3	2	1	2	1	2	1	2	1	1	1	2	1	2	3	1	1	2	1	2	1	4	1	2	1	1	2	2	3	2	1	1	2	4	2	1	2	1	1	4	2	1	1	1	2	2	2	1	1	2	2	2	2	1	2	2	2	1
27000	-569.079808987009642	-575.935296937969042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688043051048142	-1	3	1	1	4	3	4	3	3	4	5	4	5	5	5	7	7	7	8	6	6	8	7	8	7	7	7	7	8	6	7	7	8	9	9	7	6	9	10	9	10	9	10	10	11	10	11	11	11	12	11	12	9	10	11	12	14	11	10	11	10	14	13	10	12	15	13	14	13	16	13	12	11	12	13	13	12	13	14	14	13	16	17	13	15	15	17	15	15	18	15	17	19	16	19	20	18	19	17	18	20	20	20	18	0	1	1	1	1	3	2	1	4	6	5	6	7	1	9	11	10	4	10	10	10	37	12	10	11	14	14	15	12	5	20	20	37	22	12	9	10	17	36	26	27	30	36	30	64	34	36	28	40	41	41	46	20	19	38	40	50	61	30	61	30	64	44	31	27	58	60	43	59	52	46	53	42	41	19	45	53	65	42	52	19	89	91	74	76	72	69	78	71	91	72	84	85	86	94	82	88	89	72	85	100	94	94	89	1	2	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	3	2	2	1	1	2	3	1	2	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	2	2	2	2	2	2	1	1	2	2	2	1	2	1	2	1	2	1	3	1	3	1	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	2	3	2	1	2	2	1
27500	-600.639260048405617	-607.494747999365018	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642353718083714	-1	2	1	2	2	2	3	4	3	4	6	4	5	4	5	6	6	6	8	5	6	6	6	10	6	8	8	4	8	7	8	7	8	9	8	8	9	10	10	7	9	10	10	11	9	8	11	8	10	13	10	13	12	11	10	12	12	12	9	11	11	13	11	11	12	16	13	15	13	16	13	13	12	11	15	14	14	13	14	14	15	15	18	14	15	14	17	18	14	16	16	16	18	16	18	20	18	18	19	17	19	20	20	21	0	1	1	1	1	3	3	1	1	6	5	6	7	4	28	5	6	15	10	10	10	10	12	35	5	2	17	9	12	16	20	20	22	46	12	9	22	17	26	18	27	30	18	30	31	22	18	28	26	41	40	46	22	33	26	40	41	44	30	30	30	64	16	45	41	58	44	43	63	81	53	37	42	41	34	45	64	65	42	46	52	89	72	74	31	10	69	65	53	86	86	84	76	86	91	98	92	82	91	77	100	94	95	98	1	2	1	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	2	3	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	3	1	1	2	2	2	3	2	1	2	2	1	1	2	2	1	2	1	2	2	1	3	1	1	1	3	1	2	3	2	2	1	2	4	1	1	2	1	4	4	1	4	1	1	2	2	2	1	1	1	1	2	2	2	1	2	1	2
28000	-590.683190386923457	-597.538678337882857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624706603772672	0	2	2	2	3	3	3	3	4	4	6	4	4	5	6	6	6	5	7	6	6	9	6	9	8	5	7	7	9	7	7	7	9	7	7	5	6	9	9	9	9	8	7	11	10	8	11	11	10	12	10	12	11	10	11	11	13	12	10	11	11	14	12	12	11	15	12	14	13	16	12	14	12	12	13	14	13	13	14	14	15	14	17	14	15	15	17	17	17	17	16	16	17	16	18	20	18	18	19	20	19	20	20	18	0	1	1	1	2	3	3	1	4	6	5	6	7	2	36	5	6	5	10	10	10	31	12	35	11	4	14	9	12	16	37	20	19	37	12	9	10	17	27	27	8	30	18	30	31	34	15	18	26	41	27	34	33	37	38	18	41	59	42	42	14	64	44	45	40	58	60	28	61	80	53	22	44	65	53	45	45	65	63	37	80	71	37	74	64	37	69	78	82	52	72	84	64	72	94	82	88	82	91	101	93	94	83	82	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	2	1	1	3	2	1	2	3	1	1	1	2	2	1	1	2	4	1	1	2	1	2	1	4	1	1	1	3	1	1	1	2	2	2	1	4	1	1	5	1	1	6	2	2	1	3	1	2	2	1	2	4	1	2	2	1	1	3	2	2
28500	-607.402516447977746	-614.258004398937146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656789283506026	-2	1	2	1	3	3	3	4	3	5	5	5	4	3	5	6	5	6	8	5	7	8	4	9	7	7	6	6	7	7	6	8	8	8	8	5	8	10	9	8	9	8	10	9	11	10	11	9	10	13	11	12	11	11	12	11	13	12	9	10	11	13	13	11	12	16	11	14	12	14	11	15	13	13	14	14	14	14	15	15	14	13	18	14	16	13	17	17	16	17	16	17	18	16	19	20	19	17	19	20	19	19	20	20	0	1	4	1	4	2	3	14	4	23	5	23	7	4	9	2	6	36	10	6	10	10	4	6	11	14	14	4	23	5	20	20	10	10	29	9	10	17	26	27	26	30	15	30	37	34	18	28	26	27	41	34	33	24	38	40	41	60	42	42	44	45	58	37	41	58	44	48	44	12	24	53	44	26	71	45	45	65	67	81	22	71	72	74	76	46	69	78	82	72	52	84	76	72	94	89	88	82	72	93	93	94	94	89	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	2	2	2	3	1	2	2	2	2	2	1	2	2	1	1	1	2	2	1	1	1	1	2	1	3	1	2	2	2	3	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	2	1	2	2	4	1	2	2	3	1	2	2	1	2	1	3	1	2	1	1	2	3	2	2	1	2	2	2	1	2	2	1	2	2	2	1	2	2	2
29000	-659.108196009737981	-665.963683960697381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587330378964418	-2	0	1	1	2	2	3	4	3	4	4	5	5	4	5	6	7	7	7	6	6	9	4	9	6	5	8	7	8	7	7	8	8	6	7	5	8	10	9	8	8	9	9	12	11	9	9	11	10	12	10	12	11	10	12	10	13	11	11	10	11	13	13	10	13	15	11	11	13	14	12	14	12	12	14	15	13	14	15	13	14	14	18	15	14	13	16	17	16	16	16	17	19	17	19	20	17	19	20	18	18	19	21	20	0	1	1	1	2	3	3	1	4	6	5	23	7	2	9	5	7	9	34	10	10	33	6	37	5	8	14	9	23	5	20	20	10	10	12	1	36	37	26	5	15	8	36	16	64	34	9	9	26	51	27	32	17	33	38	14	51	42	42	30	43	45	44	31	50	58	60	27	42	52	53	53	60	27	52	77	45	65	44	10	33	37	72	51	64	33	69	78	82	72	33	84	85	86	86	89	78	82	72	77	85	86	95	98	1	1	2	1	1	1	1	3	1	2	2	1	1	1	2	2	3	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	4	2	1	3	4	2	2	3	4	1	2	2	4	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	1	1	3	1	1	1	1	1	4	4	3	2	2	2	2	1	2	2	1	5	1	2	3	2	2	1	2	3	3	2	5	1	1
29500	-631.074247133199606	-637.929735084159006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538220899632418	-1	1	1	3	2	3	3	2	4	4	4	2	4	4	5	7	7	6	7	6	7	8	6	9	7	6	6	6	9	7	8	7	8	9	9	8	8	10	10	9	7	6	11	11	11	10	10	11	10	12	11	12	11	11	10	11	13	11	11	11	12	13	12	12	13	12	13	15	13	16	12	14	11	12	15	14	14	12	14	14	15	14	17	14	14	15	18	17	16	16	15	17	18	16	19	20	18	19	18	19	18	21	19	20	0	1	1	2	1	3	3	2	4	6	5	3	7	8	9	9	6	9	10	10	10	10	12	17	5	14	14	9	17	42	20	20	21	10	23	9	10	22	26	36	14	5	9	42	19	22	9	18	26	41	14	34	17	29	25	41	51	42	36	42	30	45	30	45	78	25	61	15	44	80	53	19	16	47	53	34	64	51	44	37	37	71	91	74	64	72	69	78	82	72	72	84	64	86	86	98	78	89	91	72	85	94	86	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	3	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	2	3	2	2	1	2	3	2	3	3	2	2	1	2	3	1	2	2	2	2	1	2	1	1	3	1	4	1	1	1	2	2	1	2	3	1	1	2	3	2	1	1	1	1	1	2	2	1	1	1	2	3	1	2	1	3	2	2	2	3	3	2	3
30000	-519.099954368532167	-525.955442319491567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766125833587711	0	2	2	1	3	4	5	4	3	4	5	5	4	4	5	6	6	4	8	6	7	8	6	8	7	7	7	6	8	7	8	8	9	8	7	8	6	9	9	9	10	8	10	10	11	10	12	10	9	12	9	12	9	10	11	10	14	12	10	11	11	14	12	9	13	16	13	14	12	14	13	14	12	12	15	14	13	11	15	13	15	15	18	14	14	15	16	16	16	17	16	17	18	16	19	19	18	17	19	18	20	20	19	19	0	1	1	1	2	3	8	2	4	3	5	6	3	1	9	11	6	4	37	10	37	10	12	37	11	14	8	9	12	5	20	20	22	10	12	18	10	17	26	26	51	30	15	42	64	34	28	18	26	51	27	34	21	21	38	40	41	42	30	42	44	45	60	21	78	61	60	47	44	52	52	53	61	78	72	64	45	41	58	34	80	71	91	74	77	72	69	65	82	72	72	84	85	86	86	89	88	89	91	85	100	86	86	82	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	3	2	1	2	1	2	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	2	2	1	2	2	2
30500	-575.093545077929321	-581.949033028888721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707603771257016	0	2	2	2	3	3	4	4	4	4	5	5	5	4	6	5	5	7	6	5	7	9	7	9	7	7	6	6	8	7	7	7	9	7	8	8	8	8	8	9	9	9	10	10	12	9	11	10	11	11	8	13	11	11	12	11	13	12	11	11	11	14	13	9	10	16	11	15	11	15	12	14	12	12	14	13	13	14	14	11	14	15	17	14	14	15	16	16	17	16	15	17	16	17	18	19	18	18	19	19	19	19	20	21	0	1	1	1	1	3	3	1	4	6	2	10	7	4	9	5	6	4	10	10	2	19	12	17	11	28	14	1	23	11	20	20	37	19	12	9	19	8	26	26	51	30	28	30	64	34	9	28	40	41	27	34	22	19	38	40	51	42	42	42	30	76	60	31	41	44	42	43	30	52	22	53	44	65	52	64	31	65	61	19	80	52	91	74	64	10	69	65	82	72	72	84	76	86	86	89	88	89	91	93	93	86	95	82	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	2	1	3	2	1	2	1	3	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	3	2	2	2	2	1	1	1	2	5	2	2	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	2
31000	-551.911578928660902	-558.767066879620302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647228498258272	0	1	1	2	3	3	4	5	3	5	5	4	5	4	5	7	6	6	7	6	7	10	6	9	8	7	8	6	8	7	7	7	9	8	8	7	7	8	9	8	10	9	10	11	12	10	11	9	9	13	11	12	12	9	11	9	13	12	11	12	10	14	12	11	11	16	12	14	13	15	13	14	12	12	14	14	13	13	15	14	14	15	15	12	16	14	16	17	17	17	17	16	17	15	18	19	18	18	18	18	19	20	20	19	0	1	1	2	1	3	6	1	4	6	5	6	7	1	9	5	5	9	17	10	10	37	12	10	11	14	14	15	12	5	20	20	37	37	23	9	17	17	26	26	27	30	9	30	64	34	18	18	30	56	41	46	24	10	38	26	27	42	42	42	30	45	61	10	27	58	42	43	44	80	53	53	44	41	53	45	64	65	60	52	52	71	86	65	76	10	69	78	82	83	83	84	85	86	94	82	50	82	86	77	100	94	95	89	1	1	1	1	2	1	1	3	1	2	1	1	1	3	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	2	2	1	1	1	2	1	1	3	1	1	2	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	4	1	2	1	1	1	2	1	1	2	2	2	2	2	3	1	2	1	1
31500	-567.130728662769798	-573.986216613729198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578232896683711	-1	3	1	1	4	3	3	5	4	4	5	4	5	4	6	6	6	7	7	5	6	7	6	10	7	7	7	6	7	7	7	7	8	8	8	6	8	9	10	9	9	9	11	10	12	9	9	10	11	12	10	13	12	10	12	11	12	12	11	11	12	13	12	10	13	15	12	15	13	16	11	13	11	12	14	14	14	14	14	13	14	13	15	15	16	14	17	15	16	18	17	16	17	16	18	19	18	17	19	20	19	19	20	21	0	1	1	1	1	3	3	2	2	2	5	6	7	2	9	5	2	9	10	10	20	10	12	10	5	2	14	9	12	16	20	20	10	10	29	9	32	6	40	26	27	30	9	30	31	22	15	15	26	41	41	32	29	33	24	27	51	42	42	42	30	45	42	31	27	58	44	43	61	81	19	53	30	41	10	62	64	51	73	34	80	71	72	74	76	72	69	74	82	91	83	74	85	86	86	98	78	82	52	93	93	86	102	89	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	3	1	1	1	1	3	2	4	1	2	2	3	2	1	3	3	1	1	2	1	1	1	2	2	1	2	2	2	2	1	2	1	1	2	1	2	1	4	1	2	2	2	3	1	1	1	1	1	1	3	2	2	1	1	3	1	1	3	1	2	2	3	1	1	2	1	2
32000	-560.724478600134603	-567.579966551094003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764584004959034	-1	0	1	1	3	3	3	4	4	4	6	5	5	5	3	7	7	6	8	7	6	6	6	10	8	7	7	6	9	8	8	6	8	7	9	7	8	9	10	9	9	9	10	11	12	9	10	10	10	12	11	12	11	10	11	9	13	12	11	12	11	13	12	12	11	16	10	12	11	15	13	14	11	10	15	14	13	14	14	15	14	15	16	12	15	15	17	16	17	17	17	17	19	16	19	19	18	19	19	17	20	20	19	21	0	1	1	2	2	3	3	2	15	6	5	7	7	2	4	2	6	15	34	32	10	10	12	38	11	14	14	9	12	16	32	10	22	10	17	4	22	6	40	26	16	36	28	30	53	34	28	18	26	27	41	46	10	34	38	26	51	59	16	30	42	45	44	31	41	58	42	47	30	52	53	53	67	27	21	45	45	65	60	52	52	71	72	74	45	53	61	78	82	83	72	84	100	86	86	89	88	82	83	85	100	94	94	98	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	4	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	3	1	2	1	1	2	1	1	1	2	1	2	2	2	2	3	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	4	1	1	2	1	1	1	1	1	2	1	2	3	1	2	1	2	2	1	1	3	1	1	2	2	1	2	2	1	1
