step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
21000	-942.737427978891787	-949.592915929851188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626532492972932	1	11	26	29	36	32	37	35	38	42	49	45	48	51	58	46	48	55	55	55	47	53	45	57	69	53	50	68	54	56	62	58	59	63	68	60	63	66	57	63	65	65	70	65	68	67	64	63	74	71	67	69	65	68	66	70	65	70	71	69	75	79	70	72	72	76	82	73	75	76	81	79	76	71	79	77	80	80	76	80	87	73	76	82	76	78	82	80	90	81	81	79	80	84	85	80	82	88	92	91	85	93	89	95	94	87	95	95	94	101	102	98	104	99	105	0	0	0	3	4	3	3	4	0	6	8	8	10	10	9	7	16	9	11	13	4	10	3	18	41	16	9	19	23	27	39	22	26	24	29	30	23	26	27	29	20	36	57	37	24	34	16	23	35	34	36	32	36	44	32	53	37	46	46	48	51	40	31	42	48	60	52	53	40	37	45	54	56	18	54	54	70	35	26	53	69	74	0	59	60	40	70	70	65	65	74	82	58	62	69	58	74	86	68	54	93	98	65	89	98	86	94	89	89	95	108	103	89	103	112	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	1	2	2	3	1	1	1	2	2	1	2	1	1	1	1	3	1	2	3	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	2	1	1	2	2	2	2	1	2	1	3	2	2	2	3	3	2	2	1	1	2	2	2	1	1	2	2	2	1	2	1	1	2	2	2	2	2	1	1	4	1	1	2	2	2	1	3	1	1	1	2	2
21500	-979.846827108054526	-986.702315059013927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608378151246493	2	14	26	32	33	37	40	39	40	45	50	47	45	49	56	50	42	50	46	52	57	53	48	59	66	55	53	68	53	55	63	57	64	60	65	59	58	55	61	63	64	63	67	61	69	67	58	68	65	69	66	68	65	69	70	71	61	76	71	75	73	79	72	72	75	75	80	76	68	75	81	79	74	79	79	74	80	78	71	81	82	73	82	82	78	79	76	74	87	84	77	81	84	83	87	85	85	86	88	90	89	92	94	96	94	91	95	98	87	107	100	97	100	104	102	0	0	0	3	3	5	3	4	0	6	17	8	5	10	18	13	5	9	17	12	29	14	13	27	35	6	18	17	16	18	39	14	26	30	21	30	23	8	18	20	47	18	57	37	24	34	21	44	17	34	36	32	36	44	32	51	37	24	46	48	42	40	39	42	48	54	52	46	40	57	45	54	56	82	44	23	87	16	29	51	69	45	0	59	48	69	88	43	65	65	82	45	84	78	86	58	82	86	68	54	58	69	90	109	98	69	81	103	76	81	103	89	109	113	112	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	4	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	1	2	2	1	1	3	2	1	2	1	1	2	1	1	3	1	1	1	3	2	1	1	2	2	2	1	3	2	2	1	2	3	4	1	6	3	3	2	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	2	2	4	1	2	1	3	2	1	2	3	2	2	2	1	2
22000	-933.572450727559385	-940.427938678518785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626332664466839	-2	10	25	30	38	35	40	40	40	39	48	49	48	48	53	36	52	47	53	55	58	51	52	58	59	59	52	67	53	56	65	63	65	60	66	63	62	63	61	67	65	64	70	68	71	64	63	64	73	72	63	68	68	67	66	72	65	76	72	74	74	77	71	71	67	77	77	72	76	75	80	83	76	76	81	78	82	80	77	83	85	72	75	77	76	79	83	76	84	83	82	73	83	84	86	85	86	88	89	86	83	93	91	94	94	90	96	97	92	104	100	94	106	101	106	0	0	0	3	3	3	3	16	0	6	7	8	3	10	18	3	11	9	11	5	29	14	16	27	13	5	18	17	12	27	39	22	38	15	29	24	23	29	15	47	25	15	57	37	30	34	13	23	28	34	30	32	36	23	22	53	37	59	46	44	53	40	39	42	37	60	55	51	40	43	82	54	56	82	54	37	70	29	26	36	69	30	0	59	60	69	70	70	65	65	74	45	58	69	86	58	45	86	68	43	58	95	89	89	98	86	98	103	89	106	109	89	109	109	112	1	1	1	1	2	3	3	1	1	1	2	2	2	2	2	2	1	1	2	2	1	1	3	1	2	2	1	2	1	1	1	3	1	1	2	1	2	2	1	1	1	2	1	1	2	1	2	2	1	2	2	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	3	2	3	3	2	2	2	1	1	1	1	1	1	4	2	1	1	2	2	1	1	2	2	3	3	1	2	2	2	1	2	1	1	2	2	1	1	2	2	2
22500	-923.464810917504337	-930.320298868463738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609351921597836	-3	10	28	32	38	35	40	40	42	42	44	45	50	51	57	46	52	51	48	47	55	54	50	60	69	57	53	63	57	59	64	57	66	61	69	62	67	57	61	68	62	67	67	61	69	66	68	62	69	69	62	66	70	68	69	69	70	74	70	77	70	76	71	71	75	70	78	75	76	75	83	76	74	78	78	76	82	76	76	76	83	73	83	79	79	81	83	78	81	84	81	81	84	84	84	83	85	89	86	87	87	87	95	98	93	83	95	99	92	101	91	92	104	104	97	0	0	0	3	4	3	4	3	0	6	8	4	5	10	18	4	12	9	11	12	4	14	16	27	41	13	18	19	12	27	39	22	21	27	12	30	48	5	15	41	21	51	44	29	30	24	29	44	28	34	24	32	36	44	32	36	43	34	46	66	51	25	39	42	37	48	52	53	40	43	74	54	56	82	43	54	70	29	35	61	69	45	0	59	66	40	70	70	65	89	82	82	50	69	69	84	82	106	68	54	93	106	89	109	106	69	94	111	89	81	89	89	109	112	112	1	1	1	1	1	1	1	3	1	2	1	2	2	2	1	2	1	3	1	1	3	1	1	2	1	1	1	2	2	1	1	1	2	2	4	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	3	1	2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	2	2	1	4	1	1	2	1	1	2	1	2	1	1	1	1	1	1	3	2	1	1	2	1	2	3	1	1	2	1	2	1	2	1	2	3	1	2	2	3	1
23000	-928.343814784629330	-935.199302735588731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597354128474676	-1	15	27	34	34	35	41	36	38	41	51	51	44	51	54	45	50	52	54	51	52	57	53	66	68	55	56	67	49	56	61	62	65	60	66	62	68	62	64	64	67	65	63	63	68	66	68	67	69	70	67	66	68	67	65	67	66	75	70	74	73	77	73	72	75	75	84	77	68	72	82	83	77	77	80	77	85	78	76	82	89	71	81	77	79	76	82	78	87	78	83	79	82	85	87	84	82	92	85	88	85	92	94	94	91	83	98	98	91	107	102	93	107	101	105	0	0	0	3	3	3	6	4	0	6	13	29	4	10	18	5	5	9	11	3	29	14	13	18	20	21	18	17	13	18	18	14	26	18	21	30	44	12	31	20	40	36	20	23	24	34	33	38	19	34	36	32	36	44	32	36	44	46	46	48	51	40	39	42	48	44	52	53	40	43	24	54	56	82	54	54	70	38	33	53	40	45	0	59	60	25	70	70	65	48	74	82	46	106	106	58	82	86	68	54	93	95	89	89	106	40	94	103	90	98	108	109	109	109	112	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	3	2	1	4	1	1	1	3	2	1	1	3	1	1	2	2	3	2	2	2	2	2	1	2	1	1	3	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	4	2	2	3	2	3	2	1	1	2	2	2	2	2	2	2	3	2	2	3	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	2	2	2	2	1	1	2	1	2	3	2	1	2	2	1	1	3	2	2
23500	-966.543725375620056	-973.399213326579456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579362189579803	-3	8	27	32	36	34	41	39	38	39	54	47	47	49	57	45	50	48	51	55	48	52	49	65	67	58	54	65	57	60	63	56	65	61	70	61	61	62	65	63	65	68	70	58	68	67	63	66	68	71	65	65	66	66	69	68	68	76	70	73	67	78	70	74	74	73	76	74	77	75	81	81	73	76	74	70	80	77	75	75	86	71	78	78	80	77	82	77	87	76	84	77	81	85	81	85	88	91	83	87	86	97	92	97	94	82	94	98	93	104	102	98	104	106	104	0	0	0	3	4	3	5	5	0	6	17	8	5	10	18	4	5	9	17	12	6	14	12	18	44	21	18	19	8	27	15	14	47	15	7	27	44	8	31	20	20	24	57	16	27	15	21	37	19	34	36	32	36	44	32	53	37	46	46	48	51	40	31	42	76	57	52	36	25	57	45	44	56	82	44	44	88	26	38	61	62	45	0	59	66	40	70	70	72	65	82	45	58	69	86	58	91	106	68	75	58	98	89	89	95	25	94	103	89	86	103	109	109	113	112	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	3	2	1	1	2	1	1	2	1	1	2	1	3	2	1	1	1	1	5	1	1	4	1	2	2	1	1	3	2	1	2	1	2	2	1	2	2	2	2	1	1	2	1	1	1	2	2	2	1	1	2	2	3	2	3	4	1	2	2	2	1	3	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	2	1	2	3	3	1	3	1	2
24000	-973.044804548844240	-979.900292499803641	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611930718572564	2	12	26	30	38	33	40	35	37	44	52	50	46	53	53	50	49	52	54	53	55	57	53	60	69	57	51	67	51	56	56	59	62	60	60	60	67	61	65	65	65	59	70	61	70	64	66	67	74	69	65	67	67	67	68	69	66	71	73	73	73	77	74	69	73	73	79	76	78	74	82	81	76	75	80	76	80	75	79	75	82	73	74	82	80	72	79	77	83	80	81	78	81	87	85	79	82	90	83	89	85	94	89	98	91	90	95	100	92	97	101	97	103	104	105	0	0	0	3	6	3	3	3	0	4	16	8	4	13	9	7	13	9	17	16	16	10	16	30	33	12	9	19	7	27	27	22	16	30	29	30	16	21	31	12	12	18	57	23	27	18	38	12	28	24	36	32	51	44	32	36	44	50	45	48	53	25	39	51	48	48	52	42	33	37	74	44	56	82	54	54	70	12	78	36	86	45	0	59	66	40	70	43	65	65	74	45	59	81	69	58	74	69	68	72	58	95	89	103	95	86	94	103	103	69	103	109	104	109	112	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	3	1	3	1	1	1	1	1	1	1	1	3	1	2	1	1	1	3	1	2	1	2	2	2	3	2	2	1	2	5	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	2	3	2	1	3	2	1	2	2	1	4	1	2	2	1	1	2	2	2	2	1	1	1	1	1	3	1	1	1	2	2	2	2	2	2	2	1	2	3	2	2	1	2	2	1	1	1	2
24500	-976.900825895580624	-983.756313846540024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517560642177603	0	17	27	33	34	36	39	41	39	42	52	45	48	49	60	47	53	52	55	56	53	57	51	61	62	57	48	61	50	61	61	53	63	58	73	65	54	63	65	68	66	63	70	67	71	62	64	64	73	67	65	67	70	66	68	71	70	73	70	75	71	71	72	73	73	76	83	77	74	79	83	85	75	75	81	76	81	80	75	74	85	72	81	83	80	79	83	75	87	84	83	80	83	81	86	82	87	88	88	91	84	92	94	94	91	88	97	99	90	101	97	94	106	99	102	0	0	0	3	3	4	5	7	0	6	16	3	5	6	9	7	5	9	11	13	12	14	16	27	23	21	9	19	3	27	18	14	29	27	26	15	16	13	31	47	38	30	44	37	24	18	25	29	28	15	24	32	36	37	32	36	23	34	46	48	51	16	39	42	48	48	55	45	40	88	74	76	56	82	76	29	70	79	38	36	69	15	0	59	66	69	70	57	65	65	82	82	58	69	35	58	74	86	68	75	93	86	89	90	81	86	94	103	89	86	103	89	104	104	112	1	1	1	2	1	1	1	1	1	2	1	2	2	2	3	1	3	3	1	2	2	1	1	2	2	1	1	1	4	2	1	1	3	2	3	1	2	4	1	1	1	1	2	3	2	2	1	2	2	1	1	2	1	2	2	1	1	2	1	2	1	6	2	2	2	2	3	1	1	1	2	2	1	1	1	4	1	1	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	3	2	1	2	1	2	2	2	3	1	1	3	1	1	2	1	2
25000	-905.217355016001193	-912.072842966960593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646922807610054	1	14	24	32	36	33	40	39	35	42	45	49	41	52	57	47	50	56	53	51	57	54	54	59	60	54	52	64	56	59	60	61	64	63	69	63	64	64	62	67	65	59	67	59	66	68	64	66	67	70	69	69	67	67	65	71	70	76	73	70	75	73	70	72	75	71	86	75	75	75	82	81	77	76	81	75	86	78	74	84	83	74	80	81	77	80	80	71	88	84	83	82	86	86	85	80	85	84	88	87	85	94	93	99	93	89	96	97	93	107	101	93	101	103	102	0	0	0	3	4	3	5	4	0	6	8	13	5	10	27	5	11	27	17	13	23	10	13	18	8	12	9	19	13	27	27	14	21	30	38	30	44	29	31	25	25	27	37	23	24	34	7	16	28	34	36	32	36	23	32	53	43	46	46	54	51	40	39	42	47	48	52	53	40	88	74	44	56	45	54	54	70	47	29	36	69	45	0	59	66	69	70	43	65	65	74	82	58	86	69	58	92	86	68	76	96	106	89	109	98	40	94	103	89	98	108	89	109	109	112	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	3	2	1	3	1	3	2	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	2	2	2	2	2	3	2	2	2	1	2	1	1	2	1	2	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	4	2	1	1	4	1	2	2	2	2
25500	-939.641685551121213	-946.497173502080614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599532679850221	-5	13	27	34	36	37	39	37	42	42	47	49	46	50	47	47	45	47	54	52	57	55	52	65	65	56	55	67	58	53	58	59	65	58	69	62	66	59	56	69	66	63	63	61	67	68	58	65	72	68	66	64	70	67	68	68	66	73	74	71	77	68	74	70	76	78	78	71	76	74	74	75	73	78	75	78	83	78	76	84	81	78	82	81	81	81	82	72	80	84	81	77	83	85	85	82	85	92	84	87	88	95	92	96	91	85	99	99	95	103	102	92	105	102	99	0	0	0	3	3	4	5	4	0	4	17	8	5	10	9	7	4	9	17	13	5	14	5	30	20	12	18	19	20	18	39	14	47	18	12	34	44	12	15	25	20	18	44	47	34	34	7	29	28	27	36	32	36	44	52	42	43	46	46	48	51	20	31	42	37	60	52	34	40	88	24	57	56	24	54	72	70	5	21	53	69	45	0	59	66	69	70	43	65	65	74	24	58	86	81	58	74	106	68	76	93	105	89	112	106	86	94	103	89	105	103	65	109	109	112	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	3	3	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	3	2	1	1	1	2	4	2	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	2	1	2	2	1	1	1	2	1	2	2	1	2	8	3	3	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	2	1	2	2	2	1	1	3	1	1	1	2	1	2	2	2	3	2	2	2
26000	-964.473103629151183	-971.328591580110583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583747636721006	-6	11	29	33	38	32	42	34	34	43	54	50	46	50	46	48	47	50	54	50	57	56	51	59	63	58	49	71	54	58	61	56	63	64	69	61	62	64	62	67	69	67	70	65	69	68	69	63	67	70	65	64	66	69	70	69	66	72	72	72	76	73	66	73	72	76	79	73	73	74	78	82	76	76	82	77	83	78	75	79	85	78	82	82	81	79	84	81	77	79	85	79	84	84	83	76	84	93	84	82	89	96	88	87	92	85	94	97	92	104	100	98	104	104	104	0	0	0	3	3	3	5	3	0	6	5	8	3	10	9	4	13	15	17	16	8	14	5	27	13	23	15	11	4	27	15	14	12	24	25	30	29	21	15	29	20	24	57	37	30	27	21	26	17	30	36	32	36	44	32	36	37	46	46	48	51	40	39	42	48	60	32	53	25	43	24	54	56	45	44	54	70	21	21	36	69	45	0	59	66	20	88	57	65	65	74	45	58	40	69	58	71	106	68	44	93	81	89	89	69	95	94	103	89	106	103	104	109	109	109	1	1	1	1	1	1	1	1	1	2	2	2	3	2	2	2	1	1	1	1	2	1	2	2	2	2	1	3	3	2	2	1	3	2	1	1	2	1	3	1	2	1	2	1	2	2	2	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	2	1	2	4	2	2	2	3	2	2	3	1	3	1	5	1	3	2	1	2	2	2	2	2	1	1	2	2	3	2	2	1	2	1	1	2	1	3	4	2	2	2	2	2
26500	-981.106775561221752	-987.962263512181153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588353319030159	1	16	24	30	31	37	44	31	42	41	53	46	48	54	52	45	46	56	52	54	55	53	49	59	57	56	54	72	54	60	62	62	62	61	71	61	61	63	63	68	60	66	69	66	68	64	59	65	63	68	67	66	65	67	72	70	62	73	72	69	74	77	72	64	72	74	81	75	78	74	81	73	73	71	80	78	83	77	64	74	85	74	74	80	79	80	80	77	81	80	83	77	84	85	84	79	86	90	85	91	90	96	89	97	92	82	96	95	94	108	97	96	101	98	104	0	0	0	3	3	3	8	3	0	5	16	8	5	6	9	4	4	15	17	7	12	10	16	18	29	12	9	49	12	24	27	22	26	15	47	27	29	47	31	41	21	64	44	37	34	34	25	37	19	34	36	32	36	7	32	64	4	50	50	48	51	40	39	27	48	60	52	51	40	43	61	79	56	64	54	37	70	26	5	36	86	74	0	59	66	40	70	70	65	65	82	74	58	106	86	58	82	86	68	75	93	95	89	109	86	40	94	103	90	98	108	109	109	109	112	1	1	1	1	2	2	1	2	1	2	1	2	3	3	2	1	3	1	1	2	3	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	3	2	1	5	1	1	1	2	1	1	3	2	1	3	2	2	1	2	2	1	1	2	3	2	3	5	2	1	2	1	2	2	1	1	1	2	1	3	1	2	1	1	1	2	2	2	2	1	2	1	1	3	3	2	1	2	3	1	1	2	1	2
27000	-958.530538519508696	-965.386026470468096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670347313116578	-2	11	29	34	35	37	44	39	40	42	38	47	44	52	56	50	47	57	49	54	52	58	53	64	64	57	53	66	50	59	60	60	58	64	70	61	69	56	63	67	63	68	69	60	65	67	68	63	67	64	67	64	63	68	69	72	56	76	73	69	73	73	67	62	75	74	84	72	74	69	81	73	68	76	82	76	80	77	75	78	83	68	80	79	78	78	80	76	86	84	81	79	84	86	85	84	74	88	80	90	87	96	92	98	90	88	91	96	88	100	101	98	107	104	106	0	0	0	3	3	3	3	4	0	6	5	8	4	13	27	13	11	27	17	16	4	14	13	18	20	29	9	19	12	27	15	22	21	36	16	30	44	29	31	25	20	64	57	57	27	24	26	7	17	30	64	32	27	44	22	73	16	59	50	48	51	47	15	27	72	60	52	73	40	57	45	44	36	82	54	54	70	47	47	53	69	45	0	59	60	69	70	70	90	65	74	74	58	81	86	58	45	86	80	76	59	86	89	109	106	86	94	103	65	98	108	109	104	109	112	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	2	3	1	1	1	1	1	1	3	1	2	1	1	1	2	2	2	2	2	1	2	2	3	1	1	1	1	1	3	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2	3	2	2	2	2	2	2	2	1	2	2	1	1	2	2	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	2	5	1	2	1	2	2	1	3	2	1	1	1	2	2
27500	-935.747189752805411	-942.602677703764812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571108451546579	2	10	29	32	37	37	41	38	40	41	52	45	47	50	57	45	48	56	54	49	57	56	53	59	68	58	52	65	58	59	61	54	65	57	64	62	60	61	63	68	65	61	64	65	62	69	68	63	73	71	67	64	70	69	72	69	70	77	64	71	72	73	69	70	73	75	82	76	74	74	75	81	76	71	79	74	85	74	77	78	80	79	73	78	75	80	78	77	88	81	83	75	84	82	87	83	86	87	86	87	84	94	91	94	94	90	90	98	89	103	99	97	99	101	102	0	0	0	3	4	4	5	4	0	3	16	5	4	10	9	4	5	27	17	5	12	14	13	27	20	8	9	19	16	27	15	14	7	27	21	30	16	21	31	8	13	30	4	37	30	34	35	37	28	34	36	32	36	44	32	36	43	46	34	48	51	40	31	42	48	60	52	61	40	57	45	54	56	45	54	54	87	16	21	51	69	74	0	59	60	69	70	70	90	65	82	74	58	81	81	58	74	86	68	44	58	98	89	109	106	86	94	103	90	86	103	109	109	109	112	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	3	2	1	1	2	2	5	1	2	3	2	1	1	3	1	1	1	2	1	1	6	4	1	5	1	1	2	1	1	1	2	1	2	2	1	2	2	1	2	2	2	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	3	4	3	1	2	1	3	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	3	1	1	1	1	1	2	2	2	2	2	1	2	1	2	1
28000	-943.600283031549793	-950.455770982509193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585239329779094	-1	14	27	33	37	37	40	38	39	39	45	49	51	49	53	46	49	57	53	53	52	56	45	58	68	55	50	70	56	57	56	61	63	61	71	61	61	60	62	69	65	65	66	61	65	62	66	64	66	71	65	59	65	66	68	70	71	70	66	74	72	76	69	73	71	76	77	71	75	70	72	70	70	77	80	72	80	79	77	77	84	78	77	82	82	79	83	79	88	79	83	79	83	84	81	77	86	91	91	91	86	95	94	91	89	88	95	100	94	102	98	94	106	98	101	0	0	0	3	4	4	4	4	0	3	8	5	4	10	27	3	11	15	17	16	5	10	5	27	41	12	9	19	12	27	15	14	26	24	29	30	23	29	31	21	21	36	44	23	30	15	7	21	19	15	36	14	36	44	52	51	43	46	46	48	51	40	39	42	37	60	52	24	40	43	24	43	53	71	54	44	70	26	35	53	40	45	0	59	66	40	77	70	90	65	82	50	50	69	69	50	74	105	68	72	93	106	89	89	81	81	94	103	89	106	103	104	109	109	112	1	1	1	1	1	1	1	2	1	3	1	2	3	2	1	2	1	1	1	1	4	2	1	2	1	2	1	3	2	1	1	1	2	1	2	1	4	1	2	3	1	1	1	4	1	1	3	2	3	3	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	3	2	2	3	2	1	2	1	2	1	1	2	2	1	1	3	2	1	1	2	1	3	3	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2
