step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
14000	-593.961193395456348	-600.816681346415749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629323064083957	-1	1	0	1	1	3	2	3	5	3	3	3	3	3	3	4	4	7	5	5	6	6	5	4	7	6	5	10	6	10	7	7	8	8	9	8	9	11	10	10	11	10	10	10	11	9	13	11	11	10	10	12	13	11	13	11	11	12	13	14	14	13	14	14	15	13	17	15	15	14	16	16	17	18	20	19	23	22	22	23	21	26	24	27	24	22	26	26	25	26	26	26	29	27	27	27	28	28	28	31	0	1	1	1	1	1	5	4	5	2	5	4	1	2	5	4	11	4	10	12	16	14	15	5	16	0	5	20	24	16	29	26	26	5	19	29	34	28	8	18	32	34	36	31	33	26	48	35	36	23	37	43	51	20	39	31	36	51	44	45	48	48	52	46	38	28	69	70	52	0	68	64	30	71	69	71	76	81	75	76	76	0	86	72	81	69	85	85	0	83	85	0	79	78	89	90	87	83	91	92	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	2	1	2	2	1	3	1	1	1	3	2	1	1	1	5	2	2	1	2	1	1	2	1	1	2	3	1	1	2	3	2	2	2	2	2	2	1	1	1	2	3	2	1	1	2	1	1	2	3	2	2	2	2	1	1	2	1	1	1	6	2	3	2	1	1	2	1	1	3	2	1	1	1	2	1	3
14500	-598.176100228347650	-605.031588179307050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608887334116366	0	1	1	2	1	2	2	3	5	3	2	3	3	2	4	4	3	6	5	6	6	5	6	5	7	6	7	10	6	10	7	8	8	8	7	8	9	10	12	10	10	11	10	11	11	11	13	11	11	12	11	13	12	12	12	11	12	12	13	15	13	12	15	14	16	13	17	15	17	13	16	18	18	19	20	19	23	22	22	23	20	25	26	26	24	26	22	26	26	25	24	24	28	27	27	28	28	28	28	28	0	1	1	1	1	1	3	4	5	2	2	4	1	2	1	4	11	8	10	12	16	14	15	1	16	0	9	18	12	4	29	26	26	35	10	24	19	18	30	31	32	35	36	31	33	41	34	35	36	15	37	36	37	38	20	31	36	51	40	45	48	48	52	41	30	28	36	70	49	0	70	64	69	70	73	71	76	81	75	74	76	0	79	64	87	69	81	91	0	79	74	0	79	77	89	86	78	86	91	92	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	3	1	1	1	2	2	4	1	1	1	1	2	1	1	2	1	2	2	2	2	2	1	1	3	2	2	5	1	2	1	1	4	2	2	1	2	2	1	1	1	2	3	2	3	2	3	1	2	2	1	3	1	1	2	1	1	2	1	1	2	8	2	5	1	1	1	2	2	1	2	2	1	1	3	1	3	3
15000	-601.291781516850847	-608.147269467810247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565167320696345	-1	2	1	1	0	2	2	3	5	4	1	3	1	4	3	4	4	7	5	5	5	6	5	5	6	6	6	9	8	10	9	9	8	9	10	8	8	10	11	10	9	10	9	12	11	10	13	12	10	9	10	12	12	13	12	11	11	12	14	14	13	11	14	13	16	15	17	15	15	13	16	17	17	18	19	19	23	23	22	24	23	26	25	25	24	23	25	26	25	27	26	26	26	27	26	26	29	28	28	30	0	5	5	5	1	5	3	4	8	2	1	4	5	12	1	4	11	8	10	12	16	14	15	4	16	0	12	20	24	18	25	26	26	19	34	24	19	28	30	29	26	34	36	24	41	26	34	62	43	15	37	36	51	38	20	31	36	51	44	45	55	34	49	46	20	54	43	70	57	0	68	64	69	71	67	71	74	76	75	76	68	0	86	64	78	67	76	81	0	83	81	0	79	78	89	86	87	86	91	92	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	2	2	2	2	1	2	2	2	1	2	2	1	1	2	2	1	1	3	1	2	2	1	1	3	1	2	1	1	4	1	1	2	1	1	1	1	2	2	6	1	4	2	3	1	1	2	1	2	1	2	2	2	1	3	3	1	1	5	1	2	2	2	1	1	2	1	2	2	1	2	2	3	1	2
15500	-607.310727444382223	-614.166215395341624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702681012767973	-1	1	1	1	2	2	2	2	5	3	3	4	3	3	3	3	4	6	6	3	6	5	5	4	6	6	6	9	7	10	7	9	8	8	9	7	8	10	11	9	10	9	9	11	10	11	13	12	11	10	9	12	12	11	11	11	11	13	13	14	14	11	14	15	15	14	15	16	16	14	18	18	18	18	20	19	23	22	22	23	22	25	25	26	24	24	26	26	25	26	25	26	27	27	27	27	29	28	27	30	0	1	1	1	1	1	3	4	5	2	2	20	2	2	5	4	11	4	10	5	16	14	15	8	8	0	9	29	9	28	24	26	26	19	34	24	19	29	30	24	26	19	36	40	33	41	34	62	36	23	37	57	10	38	20	40	36	51	56	45	48	34	52	46	54	54	55	70	44	0	70	64	67	70	43	74	76	71	69	71	76	0	86	64	77	67	81	85	0	79	81	0	83	87	89	86	87	90	91	92	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	2	2	1	1	1	1	2	1	2	3	1	1	3	1	3	1	2	2	1	2	1	1	2	2	2	1	2	2	3	1	3	2	1	2	4	1	2	3	4	2	2	1	1	5	1	4	2	1	1	2	2	1	1	1	1	1	1	1	1	2
16000	-589.113422110348552	-595.968910061307952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618891859323243	0	2	1	1	1	3	2	3	4	4	3	4	2	3	2	5	4	6	6	5	5	5	6	5	7	6	6	9	7	10	8	9	8	8	9	8	8	11	12	9	11	11	10	11	11	11	12	10	11	10	10	12	12	11	13	10	11	12	13	15	13	13	14	14	14	14	18	16	16	14	16	17	19	19	21	19	23	21	22	21	22	23	27	26	24	25	26	27	26	26	24	26	27	26	27	27	29	29	28	30	0	5	1	1	1	1	3	4	1	2	2	6	1	2	5	4	11	4	10	12	8	14	15	4	21	0	5	20	24	18	24	26	26	10	2	18	19	28	30	31	26	10	36	31	33	26	35	34	36	23	37	43	34	20	56	8	36	51	44	45	35	35	36	46	28	38	52	70	57	0	70	64	69	71	73	71	78	74	67	74	78	0	86	72	74	75	81	85	0	79	77	0	86	76	89	86	88	83	91	92	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	2	3	1	2	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	2	2	1	3	2	1	1	2	2	2	4	2	2	2	4	2	3	1	1	2	2	2	1	2	1	1	2	1	1	1	1	6	3	2	2	2	1	1	1	1	1	4	1	1	1	1	2	2
16500	-576.242069130437585	-583.097557081396985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696937668332984	-1	1	2	1	1	2	1	2	4	3	2	3	2	4	1	3	4	5	5	6	4	5	5	6	6	6	7	8	7	10	8	8	9	8	10	8	9	10	12	10	10	11	9	10	12	10	12	11	10	11	10	12	12	13	13	11	11	11	11	14	14	14	15	15	15	13	16	15	15	14	16	17	18	18	19	18	22	22	22	23	22	25	26	26	24	24	25	27	25	25	25	25	28	27	26	28	28	27	29	30	0	1	1	1	1	1	1	4	3	2	2	8	5	6	1	4	11	4	10	12	16	14	15	18	16	0	18	12	24	4	24	26	26	10	34	18	19	6	34	24	26	34	36	24	33	26	34	35	43	23	37	36	37	38	39	40	49	51	31	45	34	48	52	46	30	38	43	70	52	0	68	64	67	71	69	71	71	74	75	71	71	0	86	72	76	79	78	77	0	86	81	0	83	78	89	90	87	90	91	92	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	1	1	3	1	5	1	1	3	2	1	2	2	3	2	2	2	2	1	2	2	2	2	1	1	3	1	2	2	2	1	1	1	1	1	1	3	2	1	2	2	2	3	1	1	1	1	1	1	1	1	1	2	2	2	3	3	1	1	4	2	2	2	2	1	1	2	1	1	4	1	1	2	1	2	2
17000	-554.216758091442330	-561.072246042401730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714634483155000	0	2	1	1	1	2	2	2	5	4	2	3	2	3	2	3	4	6	6	5	5	5	6	5	7	6	7	7	7	10	8	8	8	10	10	8	9	11	8	10	11	11	9	11	10	10	13	11	10	11	11	11	11	11	12	12	12	12	13	14	13	13	15	13	14	14	17	15	14	13	16	17	19	19	20	19	21	23	22	23	22	25	26	26	25	25	23	27	26	26	24	26	27	25	27	27	28	28	29	30	0	1	1	1	1	5	3	4	2	2	1	4	1	2	1	8	11	8	10	12	16	14	15	5	21	0	9	12	24	18	24	26	26	19	10	24	19	20	5	31	32	34	36	29	33	26	35	35	36	39	37	43	37	18	30	31	36	51	44	45	48	48	52	46	28	38	69	70	57	0	68	64	67	71	67	71	74	77	63	74	76	0	86	72	76	75	76	81	0	79	78	0	86	87	89	86	85	90	91	92	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	2	1	2	3	3	1	2	1	1	3	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	2	1	3	2	1	1	1	1	1	3	2	2	1	2	1	1	3	2	2	1	1	3	3	2	3	3	1	2	1	1	1	1	1	1	1	1	2	2
17500	-551.824532427631993	-558.680020378591394	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605960593403750	0	2	2	2	2	2	1	3	5	4	3	4	2	4	3	4	4	6	6	5	5	6	5	6	6	5	7	8	7	10	8	8	8	9	10	7	9	10	12	9	11	11	10	10	11	11	13	11	11	12	11	12	12	12	13	10	12	13	14	13	13	13	14	15	15	14	17	16	15	15	17	18	19	19	21	18	22	22	22	24	20	25	25	25	23	25	26	25	25	27	25	27	28	27	26	27	28	28	28	30	0	1	1	1	1	1	1	4	5	2	2	4	1	2	4	4	11	12	10	12	16	2	15	8	16	0	9	20	8	8	24	26	26	10	19	24	19	12	28	31	26	34	36	24	33	26	34	35	36	23	37	43	37	28	38	31	49	51	44	45	35	48	49	46	54	38	43	70	49	0	70	64	63	71	73	71	74	81	67	71	76	0	79	72	78	79	85	85	0	83	85	0	86	81	89	79	87	90	91	92	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	3	3	1	2	1	2	2	1	2	3	2	1	3	2	1	2	2	3	2	1	2	4	1	1	2	2	2	1	1	1	2	1	2	1	2	2	3	3	3	1	2	1	1	1	2	1	1	1	1	1	2	3	1	1	1	3	1	1	2	1	1	1	1	1	2	4	1	2	1	1	3	2
18000	-619.306889538605333	-626.162377489564733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581496106976752	-1	0	1	1	2	1	2	3	4	4	2	3	0	2	3	5	4	6	5	5	6	5	6	6	6	6	6	10	6	10	8	8	7	9	10	8	9	10	12	10	11	10	9	11	12	10	13	11	11	12	10	13	13	12	12	12	11	13	13	14	13	14	15	14	14	13	16	16	17	14	17	17	18	19	20	19	21	23	22	22	21	26	25	26	23	26	25	26	24	27	25	26	27	27	26	28	28	28	29	30	0	1	1	1	1	1	3	4	1	5	2	4	1	2	6	12	11	4	10	12	16	14	15	6	20	0	9	12	5	20	24	26	26	10	34	24	19	20	28	24	26	34	6	24	32	26	34	35	29	23	19	57	37	38	8	24	43	51	55	45	48	48	52	46	56	28	49	70	63	0	70	64	43	71	69	70	71	71	73	81	74	0	79	72	76	79	85	81	0	86	85	0	83	88	89	79	85	83	87	92	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	3	3	3	1	2	1	2	1	1	2	3	1	2	3	1	3	2	2	2	2	1	2	3	2	1	2	1	5	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	5	2	1	2	2	2	2	1	1	1	2	4	2	3	1	3	1	1	1	1	1	1	1	3	3	2	2	3
18500	-617.472050049524455	-624.327538000483855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545296927402608	-2	1	0	1	0	2	2	2	6	4	3	4	2	3	3	3	4	7	5	4	4	6	5	6	7	7	6	9	4	10	8	8	9	9	9	7	9	11	11	11	10	9	9	10	11	10	13	11	9	11	10	12	13	12	13	11	11	11	13	13	13	13	12	15	14	15	18	16	16	14	18	17	19	19	20	16	23	21	22	22	22	25	26	25	23	26	25	25	26	26	24	26	29	27	27	28	29	28	28	29	0	5	1	1	1	5	3	4	1	2	2	8	2	2	2	4	11	16	10	8	16	14	15	29	21	0	1	18	8	8	29	26	32	10	10	29	19	18	18	31	32	10	36	31	33	26	10	35	36	23	37	43	37	28	39	24	43	51	30	45	42	48	49	46	56	54	69	70	49	0	76	64	49	76	69	70	74	74	75	74	74	0	79	64	78	79	78	85	0	79	78	0	83	81	89	83	78	90	77	92	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	3	2	1	1	2	2	2	2	2	1	2	1	2	2	1	1	2	6	1	1	3	1	2	2	3	1	3	1	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	5	2	2	2	2	1	1	1	2	1	2	4	1	3	3	1	1	2	2	1	1	2	1	1	3	2	3	3
19000	-608.121504095360933	-614.976992046320333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618040987366054	-1	2	3	1	2	3	1	1	4	4	3	3	2	3	2	4	3	6	6	6	6	6	5	5	6	5	6	9	7	8	8	8	8	9	8	7	9	10	11	11	10	10	10	11	12	10	13	10	11	11	11	13	12	13	11	11	11	12	12	13	14	13	13	15	16	15	17	16	16	14	17	17	18	18	20	16	22	23	22	23	21	24	27	25	23	24	24	27	26	24	25	26	28	27	27	28	29	29	27	30	0	1	4	1	1	5	1	1	8	2	2	8	1	4	1	4	5	4	10	12	16	14	15	4	16	0	9	20	21	18	24	26	26	10	10	24	19	28	30	29	26	10	36	18	33	33	35	35	36	18	37	44	37	38	18	29	43	51	29	33	48	48	49	46	54	28	69	70	57	0	76	64	69	76	67	70	71	68	69	77	74	0	90	64	81	69	85	85	0	75	78	0	83	78	89	90	87	96	77	92	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	1	3	1	2	2	2	1	1	1	2	2	2	3	1	2	2	1	2	2	2	1	1	1	1	2	3	3	1	1	2	2	2	1	1	2	1	3	1	2	3	1	1	1	1	1	2	1	3	4	2	1	1	1	1	5	1	4	1	2	1	2	1	1	1	3	1	2	2	1	3	3
19500	-604.423496316086357	-611.278984267045757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543266937654229	0	1	1	1	2	1	2	2	4	3	2	4	2	3	3	4	3	4	5	6	6	3	5	6	6	6	6	8	7	10	8	8	8	10	9	8	9	10	11	9	10	11	10	10	12	10	14	10	10	10	11	12	12	12	12	11	11	13	13	15	13	14	15	16	15	13	18	16	16	15	18	18	18	19	21	17	21	21	21	23	22	25	26	27	25	25	23	26	26	26	26	26	28	27	27	27	26	28	26	30	0	1	1	1	1	1	3	4	5	2	2	8	1	2	1	15	11	4	10	12	16	2	15	8	16	0	9	5	18	28	29	26	26	10	28	24	19	28	30	31	32	30	36	29	33	26	35	35	36	28	37	43	37	38	28	31	43	51	56	45	48	35	49	46	66	38	57	70	57	0	76	64	69	76	67	70	71	74	69	74	74	0	86	72	87	79	78	87	0	86	81	0	86	87	89	90	77	86	77	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	3	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	3	2	2	2	1	1	1	1	2	1	2	2	2	1	1	1	1	3	2	2	3	1	2	4	1	2	1	1	1	2	2	3	1	2	1	2	1	2	1	1	4	1	2	1	2	1	1	2	1	1	3	1	1	2	3	2	2
20000	-602.400907579623549	-609.256395530582950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591596436994762	-1	1	1	1	1	3	1	2	6	3	2	3	2	3	3	4	3	7	5	6	5	4	5	6	7	6	6	9	8	11	9	7	8	8	9	8	9	10	8	11	10	11	10	11	11	11	12	12	10	9	10	12	11	12	11	10	12	12	14	14	13	14	15	15	15	12	18	16	15	13	18	17	18	19	19	15	22	22	21	24	22	26	23	27	24	24	24	26	23	25	26	26	28	27	27	27	28	28	29	31	0	1	1	1	1	1	1	4	1	2	2	4	1	2	5	8	11	13	10	12	2	14	15	8	16	0	8	20	24	4	24	26	26	19	10	24	19	8	20	24	32	34	36	24	41	26	10	35	36	15	37	36	37	20	18	21	49	51	44	45	35	48	52	46	30	38	57	70	36	0	76	64	69	76	67	70	71	74	75	77	71	0	79	64	78	79	78	87	0	83	77	0	86	78	89	90	85	83	91	92	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	3	1	1	6	1	1	1	1	2	1	2	4	1	2	2	3	2	2	1	2	4	2	1	3	1	2	1	4	2	2	1	1	1	1	2	2	2	2	2	1	2	2	3	1	2	1	2	2	1	1	3	2	1	1	2	1	1	4	1	2	1	1	1	2	2	1	2	2	2	1	1	4	1	2
20500	-581.460543902975246	-588.316031853934646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731100613624695	-1	1	0	1	0	2	2	2	6	3	2	3	2	3	2	5	3	6	5	6	4	4	6	6	6	6	4	8	8	8	7	8	8	10	9	8	9	10	11	10	10	11	9	12	11	11	13	12	11	10	10	13	12	12	11	10	11	11	13	14	13	13	15	15	15	15	17	16	15	14	18	17	17	19	19	16	20	22	21	22	22	26	26	26	25	25	25	26	26	26	25	27	28	27	27	27	27	28	29	31	0	1	1	1	1	1	3	4	27	2	2	4	5	2	5	21	11	8	10	12	4	14	15	8	21	0	13	18	24	20	24	26	26	10	10	24	19	28	31	31	26	34	36	31	41	41	48	35	36	23	19	43	51	28	21	31	43	51	31	45	35	48	52	46	54	38	69	70	49	0	76	64	69	76	69	70	76	70	75	77	77	0	79	64	81	79	78	87	0	79	78	0	83	85	89	86	87	83	91	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	3	1	2	1	3	3	2	1	1	2	1	1	1	2	2	2	2	1	1	3	3	1	1	1	2	1	3	1	2	2	1	2	1	2	2	1	2	1	1	2	3	1	2	2	1	1	1	1	2	4	2	3	2	1	1	3	2	1	1	2	1	1	2	1	3	2
21000	-570.997969856243003	-577.853457807202403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685184125765734	-2	0	0	2	0	2	1	3	6	4	3	4	2	2	3	4	4	6	6	5	6	5	5	5	7	7	7	10	6	10	8	8	9	8	9	7	10	10	12	9	11	10	9	12	11	11	12	11	10	12	11	13	13	13	13	11	10	12	12	14	12	13	14	15	15	14	18	15	17	14	18	17	19	16	20	18	22	21	21	23	22	24	26	25	24	25	26	26	26	27	25	26	28	26	27	27	30	28	28	30	0	1	1	5	1	1	3	4	12	2	2	4	5	2	5	4	11	16	10	12	16	14	15	4	16	0	9	25	24	20	29	26	26	10	34	29	10	20	18	29	32	34	36	56	33	32	4	35	43	23	37	49	37	28	39	40	43	51	40	45	48	48	49	46	38	38	69	70	63	0	74	64	69	70	69	74	74	74	75	76	71	0	79	64	76	79	80	85	0	83	85	0	69	81	89	83	87	83	91	92	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	3	3	3	3	2	1	1	1	1	2	3	1	1	2	1	2	2	2	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	3	2	1	3	2	1	2	5	2	3	2	1	1	1	1	1	4	2	1	1	2	1	2	2
21500	-599.101130891002526	-605.956618841961927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731073959940079	0	1	1	1	1	3	2	3	6	4	2	4	3	3	3	2	4	6	5	6	5	5	5	4	6	6	5	8	6	11	8	8	8	9	8	8	8	11	10	9	11	10	9	10	11	8	12	10	10	11	10	13	10	10	13	11	10	12	14	14	13	13	15	15	15	14	16	15	17	14	17	18	19	18	19	19	22	23	22	24	22	25	24	25	25	26	24	27	25	25	26	26	28	25	26	26	29	27	29	30	0	1	1	1	1	5	3	4	27	2	2	4	1	11	1	4	11	8	2	12	16	14	15	4	16	0	5	20	24	39	29	26	26	35	19	18	10	28	40	24	32	34	36	24	33	26	34	34	36	15	37	29	37	18	39	44	36	51	56	33	48	47	36	46	50	54	52	70	63	0	68	64	69	71	69	71	71	81	75	81	76	0	79	72	87	83	81	87	0	83	81	0	83	81	89	90	87	90	91	92	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	3	2	1	2	2	1	1	2	2	1	2	1	2	3	1	4	1	2	2	1	1	1	2	4	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	3
22000	-589.662450468985867	-596.517938419945267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723383945979917	-1	1	0	1	2	2	1	3	6	3	2	4	2	3	4	5	4	6	4	6	6	5	6	5	6	6	5	9	7	10	9	8	9	10	9	7	9	10	10	10	10	10	10	9	12	10	11	12	10	11	10	12	12	12	13	10	10	12	12	15	14	13	14	15	15	14	18	16	17	14	17	18	18	19	20	19	23	21	22	24	23	25	27	26	25	25	23	26	24	25	26	26	28	27	26	26	29	28	29	31	0	1	1	1	4	1	3	4	27	5	2	4	1	2	5	4	11	5	10	12	16	14	15	5	5	0	5	12	24	44	18	26	26	35	19	24	19	12	18	29	32	35	36	5	33	26	19	35	36	23	37	49	37	56	30	29	36	51	44	45	48	35	49	46	18	38	36	70	63	0	68	64	69	71	69	71	71	71	75	87	78	0	86	64	87	79	78	78	0	79	87	0	86	88	89	90	88	86	91	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	2	1	2	2	2	2	1	1	2	4	1	1	3	1	2	2	1	1	1	1	1	2	2	1	2	1	2	2	2	2	3	1	6	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	3	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	3
22500	-570.704505766565148	-577.559993717524549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643852699047542	-1	1	0	2	1	1	2	3	6	3	3	4	2	3	3	5	4	7	5	5	5	5	6	5	7	6	7	8	8	9	8	8	9	6	9	8	9	10	9	10	11	11	9	12	11	11	12	11	11	11	11	12	13	13	12	11	11	13	14	13	13	13	15	15	15	15	18	16	13	15	16	17	18	19	20	19	22	19	22	23	22	24	26	26	24	25	24	26	26	27	25	24	27	26	27	28	29	28	28	30	0	1	1	5	1	1	3	4	12	2	2	1	5	2	5	4	11	8	10	8	4	14	15	8	16	0	9	16	24	4	24	26	26	19	34	24	19	28	5	31	32	19	36	31	33	26	48	19	43	23	37	36	37	38	29	31	36	51	44	45	48	48	52	46	54	54	57	70	43	0	70	64	69	71	63	71	71	71	75	77	78	0	79	64	77	79	81	81	0	83	85	0	79	76	89	83	94	93	91	92	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	3	1	1	2	1	2	2	2	1	3	1	2	3	1	2	1	2	1	3	2	2	2	2	2	2	2	1	2	1	1	1	1	1	2	2	1	1	3	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	2	4	2	2	1	1	1	1	1	1	1	3	1	1	2	1	1	3
