step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
33500	-157.762058736008640	-164.617546686968012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.355952516724876	4	8	11	8	11	14	14	14	15	16	17	17	17	19	20	21	21	22	25	22	23	32	0	1	1	1	2	2	3	2	3	8	2	10	2	5	13	2	13	15	13	2	14	16	1	2	4	1	2	3	2	3	2	1	4	1	4	4	2	7	3	1	4	7	2	6
34000	-178.315395635671649	-185.170883586631021	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.298908651940816	4	9	11	10	11	12	15	14	15	16	18	17	17	19	20	22	21	22	24	23	23	31	0	1	2	1	2	5	8	3	4	2	8	10	8	3	14	7	13	15	11	9	14	14	1	2	1	2	1	1	1	3	1	3	2	1	2	4	1	3	1	1	2	3	3	6
34500	-166.029288575034457	-172.884776525993828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469754702813286	5	8	9	9	11	13	15	14	16	16	18	18	17	18	19	22	20	22	23	23	24	31	0	1	1	1	3	5	5	2	1	8	8	10	9	8	9	8	13	15	2	11	16	16	1	1	1	2	1	1	2	2	3	1	2	1	1	2	2	4	1	2	6	3	1	4
35000	-169.423546152328782	-176.279034103288154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.350192280854769	5	8	10	10	11	12	14	15	16	16	18	17	18	18	21	21	22	22	24	22	23	30	0	1	1	1	4	3	2	4	3	4	9	2	3	2	13	11	14	15	5	14	14	14	1	2	4	3	1	1	3	3	4	2	1	3	5	5	2	2	2	1	8	1	2	6
35500	-158.088517399969476	-164.944005350928848	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480490961579091	4	8	11	10	10	13	15	14	14	14	19	17	18	19	20	21	20	22	23	21	23	32	0	1	5	2	2	3	5	5	2	2	8	10	5	7	13	8	13	15	16	8	16	16	1	2	1	1	2	1	3	2	2	3	2	1	5	1	1	4	2	1	1	5	1	6
36000	-173.046555847059267	-179.902043798018639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579391991526997	5	6	12	9	10	14	13	14	15	16	18	17	17	19	19	19	19	22	25	21	24	32	0	1	5	2	1	5	3	3	7	3	7	10	4	3	3	8	13	15	14	16	14	21	1	1	1	1	3	1	1	1	1	2	2	1	5	4	2	2	1	2	2	1	3	3
36500	-168.380770429887548	-175.236258380846920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456969282219749	3	8	11	10	12	14	13	14	15	13	18	17	17	20	19	21	21	22	24	22	24	31	0	1	2	2	2	2	3	4	8	2	8	8	5	3	13	11	13	15	8	14	11	19	1	2	1	1	2	3	1	4	1	3	2	1	2	4	1	1	2	1	6	1	2	4
37000	-143.544995161246362	-150.400483112205734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.368855006677715	4	7	12	9	12	14	14	14	15	15	19	18	18	20	20	21	20	21	24	22	24	30	0	1	1	2	2	5	5	5	2	3	8	10	3	8	3	8	13	15	15	14	3	14	1	1	4	1	2	2	1	1	4	2	2	2	2	3	5	4	1	1	2	1	6	5
37500	-165.900813272684843	-172.756301223644215	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468703467971579	5	7	11	9	10	13	14	14	16	15	18	18	18	20	20	21	21	21	23	21	22	31	0	1	2	2	2	5	3	2	7	5	2	8	5	10	13	8	13	15	14	14	14	11	1	1	2	1	2	2	2	4	2	3	5	2	4	3	2	6	2	1	2	1	2	6
38000	-160.588159179305194	-167.443647130264566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625821261557474	4	8	12	10	11	13	13	13	14	15	18	18	18	19	20	21	22	19	24	23	23	30	0	1	2	2	2	5	5	1	5	8	2	10	8	3	18	11	13	8	14	11	14	16	1	2	2	1	1	1	1	5	1	1	3	2	2	2	1	2	3	3	2	2	1	4
38500	-172.117166324981241	-178.972654275940613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386888109513239	4	7	12	9	11	14	14	15	15	17	18	15	17	19	21	20	20	22	22	23	24	31	0	1	1	2	2	4	3	4	2	12	8	5	5	9	3	5	13	15	3	3	8	16	1	1	3	2	2	2	1	2	4	1	1	1	2	3	5	6	1	1	4	6	5	6
39000	-152.582789079518449	-159.438277030477821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554147557297899	4	8	11	9	12	14	14	15	14	16	17	17	17	19	19	20	21	21	23	20	23	30	0	1	4	2	3	3	5	3	2	3	3	10	3	8	13	11	13	15	11	11	14	14	1	2	2	1	1	2	1	2	3	3	3	1	3	2	1	1	2	1	3	1	2	7
39500	-151.438678298930569	-158.294166249889940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500643531120013	4	8	11	9	12	14	14	14	16	15	19	17	17	20	19	21	22	20	24	22	21	32	0	1	2	2	3	5	5	3	5	3	8	10	3	8	3	11	15	15	15	16	14	11	1	3	2	1	1	1	1	1	2	2	2	1	2	2	5	1	2	1	3	1	1	6
40000	-150.356039577056009	-157.211527528015381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544201754209595	5	9	12	8	11	13	14	13	15	16	17	17	17	20	20	22	21	22	23	22	23	32	0	4	2	1	1	5	2	2	8	3	3	3	5	8	13	2	13	15	16	14	16	14	1	1	2	2	3	1	2	2	1	2	2	3	3	3	1	8	2	1	1	1	1	4
40500	-170.712568025519005	-177.568055976478377	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.425271663029964	4	9	12	10	12	13	14	13	15	16	18	18	18	20	20	20	19	21	24	22	22	32	0	1	4	1	2	4	2	3	5	3	3	10	3	8	13	8	5	15	16	11	16	16	1	4	2	3	1	2	3	1	1	2	3	1	4	4	1	5	3	1	1	2	1	5
41000	-164.267292540761616	-171.122780491720988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637763307887296	4	9	11	10	12	13	15	15	15	16	18	18	18	18	20	20	21	22	23	19	24	31	0	1	2	2	3	2	5	3	2	2	9	10	9	8	13	8	13	15	14	8	14	11	1	2	1	1	1	2	1	2	3	3	2	1	2	2	1	2	1	2	2	2	3	4
41500	-154.023584422098622	-160.879072373057994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419649741087161	4	7	11	9	11	13	15	13	16	16	17	17	17	20	20	20	21	22	24	22	24	31	0	1	2	2	2	5	3	2	8	2	3	5	3	3	10	3	13	15	16	16	11	16	1	1	2	1	3	1	1	3	2	4	2	2	3	4	3	5	2	1	2	1	4	4
42000	-162.510808368887439	-169.366296319846811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522887362592998	4	7	11	9	11	13	12	15	13	16	18	14	18	20	19	20	22	21	23	22	23	31	0	1	2	2	2	5	5	3	1	1	10	3	10	10	10	11	13	15	10	16	14	14	1	2	2	1	2	1	1	3	5	5	1	2	1	3	1	1	2	1	3	1	1	4
42500	-167.536806652798163	-174.392294603757534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378814538009019	5	9	11	9	12	14	14	15	15	15	18	18	17	19	20	21	20	21	25	23	22	31	0	1	2	1	3	5	3	2	2	4	3	7	3	8	13	8	13	15	4	16	11	19	1	2	1	3	1	2	2	2	3	3	3	2	2	2	1	3	1	1	8	1	2	4
43000	-160.965309604285011	-167.820797555244383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.400856664112368	5	9	11	9	11	13	14	13	16	14	18	15	17	19	19	21	21	21	25	22	23	31	0	1	2	1	1	5	3	5	7	1	8	3	5	10	2	11	15	15	14	14	14	21	1	2	1	1	4	1	2	1	1	5	2	2	4	2	5	1	1	1	3	2	2	4
43500	-155.472252470721344	-162.327740421680716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624337939510842	4	7	12	9	9	13	14	15	16	16	18	17	17	18	20	20	21	21	22	22	23	30	0	1	2	2	2	5	5	3	5	7	3	10	3	8	7	7	15	15	16	16	11	16	1	2	2	1	1	2	3	1	2	1	2	1	1	2	3	3	1	1	1	2	2	5
44000	-155.709634699302683	-162.565122650262055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447267137370302	5	8	12	9	10	14	14	14	14	16	19	16	17	17	20	22	22	21	24	21	24	31	0	1	1	1	2	5	3	3	2	3	8	3	3	3	4	8	15	15	20	8	20	16	1	1	4	2	1	2	2	1	3	3	2	2	3	3	7	3	1	1	1	4	2	4
44500	-158.386964142478405	-165.242452093437777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.354263801849381	5	8	10	8	12	13	14	14	16	14	17	17	18	20	21	20	21	22	24	23	23	32	0	1	2	1	2	2	3	4	7	5	3	5	11	5	11	8	13	15	14	16	16	21	1	2	1	2	3	2	2	3	1	1	5	2	1	3	2	3	1	1	1	1	2	5
45000	-177.341329236715751	-184.196817187675123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630670026009749	5	9	12	10	11	13	14	14	15	16	19	18	17	19	19	21	20	22	22	23	23	30	0	1	5	2	2	5	5	3	5	2	8	10	9	7	7	11	9	15	15	16	11	14	1	1	1	1	1	2	2	1	2	2	3	1	1	3	3	1	2	1	2	1	2	4
45500	-180.409945008073208	-187.265432959032580	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503797174317940	4	9	11	10	11	13	13	14	15	16	16	17	16	19	19	21	20	21	22	22	22	30	0	1	2	2	2	5	5	3	5	6	8	10	3	11	7	14	13	15	2	8	8	21	1	2	1	1	1	1	2	1	2	2	2	1	3	2	2	2	2	1	5	5	3	5
46000	-171.614120956251867	-178.469608907211239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508605361064864	3	8	11	10	12	14	13	12	14	16	18	17	18	18	20	21	22	21	23	23	22	32	0	1	2	2	3	2	5	1	5	6	12	2	8	8	13	11	13	15	14	11	11	16	1	2	2	1	1	3	1	4	2	2	1	5	3	3	1	2	1	1	3	3	1	5
46500	-157.510699090921548	-164.366187041880920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495418974419815	5	8	11	9	11	13	14	14	14	15	17	17	17	19	20	22	21	21	25	23	24	31	0	1	1	2	2	3	3	3	2	3	3	10	5	2	3	14	15	15	11	14	11	21	1	2	3	1	2	2	2	2	3	2	3	1	2	4	3	1	1	1	5	3	4	3
47000	-153.034236898862190	-159.889724849821562	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624003613190142	5	8	11	10	11	13	14	14	16	16	18	14	17	19	20	22	20	21	24	20	23	31	0	1	2	1	2	3	4	3	8	12	8	3	2	11	13	14	13	15	16	11	11	16	1	1	2	2	2	1	2	2	2	1	2	1	3	1	2	2	1	1	1	2	2	4
47500	-173.116946219689225	-179.972434170648597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.370421798931643	5	8	9	10	10	12	14	14	15	14	19	16	18	19	19	22	20	21	24	22	21	30	0	1	1	2	2	4	5	4	8	4	8	2	12	8	12	14	13	15	11	11	11	21	1	2	2	1	1	2	2	2	1	3	2	5	1	2	1	1	1	1	2	1	2	5
48000	-149.816047978262759	-156.671535929222131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496320772842523	5	8	12	9	11	13	14	15	14	17	19	17	18	18	20	22	22	22	23	23	23	31	0	1	1	2	2	3	5	3	3	3	2	3	3	8	13	8	13	15	3	16	8	16	1	1	3	1	2	1	1	1	1	2	6	3	3	1	1	2	2	1	6	1	3	3
48500	-152.693540654387817	-159.549028605347189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533080074075565	4	8	11	10	12	13	14	14	14	14	18	16	18	20	20	21	22	22	24	21	23	31	0	1	2	2	2	2	5	5	5	3	8	10	3	3	13	11	13	15	5	14	11	21	1	1	2	1	2	3	2	1	1	2	3	1	4	4	1	2	2	1	5	1	3	4
49000	-156.970789767638990	-163.826277718598362	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492442952107652	4	7	11	8	11	13	14	15	15	15	18	17	17	19	20	22	21	21	24	23	22	30	0	1	1	2	1	5	3	3	2	4	8	10	9	4	14	8	13	15	14	11	14	20	1	2	3	1	4	1	2	2	4	4	1	1	1	6	1	4	1	1	2	3	2	3
49500	-149.310382316215595	-156.165870267174967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.372725363602239	4	7	11	9	11	13	14	15	15	16	18	17	17	19	20	21	22	22	24	22	22	31	0	1	1	2	2	5	4	3	3	3	3	10	5	8	13	8	13	15	16	8	16	8	1	2	3	1	3	1	4	2	2	2	3	1	2	2	2	4	3	1	2	2	1	7
50000	-154.380772273182856	-161.236260224142228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.354233056549528	4	8	11	10	12	13	14	14	15	15	18	18	17	18	20	20	21	22	24	22	24	31	0	1	1	2	3	3	2	2	8	3	5	10	3	5	14	12	13	15	11	16	14	11	1	2	3	1	1	1	2	4	1	1	3	2	3	3	1	1	1	1	4	1	4	6
50500	-160.489643227687452	-167.345131178646824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.436856191605805	4	9	10	8	11	13	14	15	14	15	18	16	16	19	20	21	22	21	25	22	24	31	0	1	1	1	2	3	2	3	5	3	8	10	2	8	2	8	13	15	15	11	16	16	1	2	2	3	1	1	2	3	1	2	1	1	4	2	6	3	2	1	3	1	1	5
51000	-170.222176106039143	-177.077664056998515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438601719941003	5	7	10	8	12	13	14	15	14	16	18	16	17	19	21	20	21	21	24	22	23	31	0	1	2	2	3	5	5	3	2	9	8	3	2	11	13	8	13	13	14	11	11	21	1	1	1	1	1	1	1	3	4	1	1	2	4	1	2	2	2	2	2	2	2	4
51500	-164.167366570659169	-171.022854521618541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.382762606019638	5	8	12	10	10	14	14	14	15	17	18	17	17	19	19	20	21	21	25	23	23	31	0	1	4	2	2	5	5	3	5	7	8	2	2	12	13	8	13	15	14	11	16	16	1	2	1	1	2	2	2	1	3	2	2	5	6	1	1	2	2	1	3	2	1	3
52000	-159.247419247776463	-166.102907198735835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.421478474549294	4	7	11	9	11	13	14	13	16	16	18	18	15	18	20	21	22	21	25	21	23	31	0	1	2	1	2	5	2	2	7	3	2	10	5	4	11	8	13	15	11	8	20	14	1	1	2	3	2	1	2	4	1	3	5	1	3	4	1	4	3	1	3	3	1	6
52500	-165.628692233584644	-172.484180184544016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550634702169798	3	8	12	9	11	12	13	14	13	16	16	17	16	19	19	20	21	21	24	23	24	31	0	1	2	2	2	2	5	7	6	2	8	2	3	12	10	11	13	15	16	14	16	20	1	2	2	1	2	3	1	1	1	4	1	4	1	1	1	2	2	1	1	2	2	3
53000	-159.407250653772024	-166.262738604731396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493460161846933	4	8	11	9	12	13	14	14	15	16	17	17	18	18	20	21	20	21	23	23	24	31	0	1	4	1	3	5	5	4	5	8	3	10	9	7	13	11	13	15	14	14	20	16	1	3	1	2	1	1	1	2	2	1	2	1	2	2	1	2	1	1	2	2	1	5
53500	-170.202661902184474	-177.058149853143846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.398029463646338	5	8	11	9	11	14	13	14	15	16	18	17	17	18	20	22	22	22	24	23	21	31	0	1	2	2	2	4	5	4	1	5	3	10	2	8	11	11	13	15	8	14	11	16	1	1	1	1	1	3	1	3	6	2	4	1	5	2	1	2	2	1	5	2	2	4
54000	-166.398722876695729	-173.254210827655101	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502963040571000	4	8	12	9	11	13	14	15	15	15	18	18	18	19	20	21	21	22	23	23	23	32	0	1	2	2	4	5	5	3	3	3	3	10	3	7	14	8	13	15	3	16	14	14	1	2	1	1	1	2	1	1	2	2	3	2	2	3	1	2	1	1	5	1	2	5
54500	-161.905702447537237	-168.761190398496609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432923023434933	4	8	10	8	11	13	14	13	15	16	19	17	18	19	20	20	21	21	25	21	23	31	0	1	2	1	2	2	5	3	5	2	8	10	2	2	13	8	13	15	16	8	16	11	1	2	1	2	2	2	1	1	2	3	3	1	3	5	2	2	2	1	4	5	1	6
55000	-169.287650369649441	-176.143138320608813	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462032147476757	5	8	10	10	11	12	15	14	15	16	16	18	17	19	20	21	22	21	24	22	22	31	0	1	2	2	2	5	1	3	8	4	8	8	5	11	13	8	13	15	21	8	11	16	1	1	1	1	1	1	4	2	1	2	1	2	4	2	2	3	3	1	1	4	4	5
55500	-153.620737493100364	-160.476225444059736	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414341702999235	4	8	10	9	10	12	14	15	16	16	18	18	17	19	20	21	21	22	24	23	24	31	0	1	1	2	2	5	6	3	2	3	8	10	3	8	13	11	13	15	8	16	14	21	1	2	3	1	1	1	1	2	4	3	2	1	5	1	2	2	2	1	7	1	3	3
56000	-151.601071959733190	-158.456559910692562	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.308632874346076	5	9	11	10	11	14	14	14	16	15	18	17	17	18	20	21	21	21	25	23	23	31	0	1	1	2	2	5	3	3	3	3	8	10	3	3	13	8	13	15	14	11	11	11	1	2	4	1	1	2	1	2	2	2	3	1	3	2	2	5	2	1	3	2	2	7
56500	-160.900727912646090	-167.756215863605462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.341384991173460	5	9	10	9	11	14	15	15	15	17	19	15	17	19	19	22	22	22	24	22	23	32	0	1	2	1	3	2	5	3	2	12	8	2	3	2	13	8	14	15	20	2	11	20	1	2	1	2	1	2	2	2	3	1	2	3	4	5	1	4	2	2	1	7	2	3
57000	-157.878944207279886	-164.734432158239258	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608222190741144	5	8	12	10	12	13	14	13	16	16	18	15	17	20	20	21	21	22	24	23	22	30	0	1	2	2	1	5	3	5	7	12	8	2	2	2	13	11	13	14	14	11	14	16	1	1	2	1	3	1	1	1	1	1	2	3	3	5	1	1	2	1	2	2	1	4
57500	-163.958265092261030	-170.813753043220402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465733513473786	5	8	10	9	11	13	14	15	15	16	19	18	17	19	19	21	21	21	24	23	23	31	0	1	1	2	3	3	2	2	7	3	3	10	5	3	13	7	14	15	2	16	14	21	1	2	2	1	1	2	3	2	1	3	5	1	2	5	1	2	1	1	8	1	2	3
58000	-171.823496458395795	-178.678984409355166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506086686201538	4	8	12	10	11	14	15	12	16	15	18	18	16	20	20	19	21	22	24	22	22	32	0	1	4	1	2	3	2	2	7	4	3	3	3	9	11	8	13	15	3	16	11	16	1	2	2	2	1	1	4	2	1	3	4	3	2	2	1	3	3	1	4	2	2	5
58500	-164.776758563522662	-171.632246514482034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442983125162709	4	8	10	10	11	13	14	13	15	16	18	15	18	17	20	20	22	22	24	22	24	31	0	1	2	2	3	1	5	2	6	2	2	3	8	8	11	14	13	15	2	16	11	11	1	2	1	1	1	5	1	3	1	2	4	2	2	2	1	1	2	1	6	1	3	6
59000	-160.361648396407901	-167.217136347367273	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.437000865397038	5	8	12	9	10	13	14	15	15	17	18	16	17	18	20	20	20	22	23	23	24	32	0	1	5	2	2	5	2	7	7	12	8	7	3	8	14	8	13	15	3	14	16	11	1	1	1	1	1	2	3	1	1	1	2	1	3	2	2	3	2	1	6	3	1	6
59500	-158.671599026990663	-165.527086977950034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580417739573186	4	9	12	10	11	14	15	13	15	16	18	17	17	20	20	21	21	21	24	21	23	32	0	1	2	2	4	2	5	5	3	3	3	10	9	7	3	11	13	15	14	14	16	21	1	2	2	1	1	2	2	1	2	2	3	1	1	3	4	2	2	1	1	1	1	6
60000	-169.710216996513367	-176.565704947472739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600452656789725	5	8	12	9	9	13	15	14	12	16	17	18	17	20	19	20	20	21	22	22	22	31	0	1	4	1	2	9	9	2	5	3	8	10	8	3	13	11	13	15	14	16	8	21	1	2	2	2	1	1	1	2	1	2	2	1	1	4	1	1	1	1	1	1	4	5
60500	-147.856722050124489	-154.712210001083861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593734381013050	4	9	12	9	11	14	14	15	15	15	19	17	16	20	19	21	21	21	25	21	23	30	0	1	5	1	4	5	3	3	6	2	5	10	2	8	13	8	13	15	16	11	16	16	1	2	1	3	1	2	1	2	1	3	3	1	3	3	2	3	2	1	2	1	1	4
61000	-150.811665234922657	-157.667153185882029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.377846570380487	4	8	12	8	11	12	14	14	16	15	18	17	18	19	21	21	22	22	23	22	23	31	0	1	2	1	2	5	3	5	5	3	8	3	5	4	3	2	13	15	16	11	14	21	1	2	2	2	2	1	1	1	2	2	2	2	3	5	4	8	2	1	1	2	3	4
61500	-156.121592089630582	-162.977080040589954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444699671556887	4	8	12	10	11	14	14	14	14	16	18	18	18	17	20	22	21	22	25	22	24	30	0	1	2	1	1	5	3	3	3	3	5	10	2	8	13	14	13	15	16	11	16	3	1	1	2	3	3	2	1	1	1	2	4	2	5	1	1	3	2	1	2	2	1	10
62000	-155.524819135947894	-162.380307086907266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.332789468414860	4	7	11	10	11	13	13	15	14	15	19	17	17	19	21	19	22	22	24	22	23	29	0	1	1	2	2	5	5	4	3	5	8	5	5	8	13	8	13	15	5	14	14	14	1	2	3	2	3	1	1	2	1	3	2	3	3	2	2	2	2	1	5	2	2	5
62500	-153.479155558615588	-160.334643509574960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446450733075402	4	8	11	9	12	13	15	15	16	16	17	18	17	19	19	21	20	21	23	23	23	29	0	1	1	1	4	5	5	4	8	3	8	3	3	8	13	8	13	15	12	11	16	16	1	2	4	2	2	1	1	2	1	3	2	3	3	2	1	2	1	1	2	3	1	4
63000	-147.088851545536329	-153.944339496495701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511812401640064	5	8	12	9	10	13	14	14	16	16	17	16	17	20	20	20	19	21	22	21	23	31	0	1	2	2	2	5	3	3	7	3	8	3	3	8	13	11	13	15	14	8	20	14	1	1	2	1	1	2	1	1	1	2	1	1	2	3	3	2	1	1	1	3	1	5
63500	-158.566510470276796	-165.421998421236168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390120766439989	4	8	11	10	10	13	14	15	15	15	18	16	16	20	19	21	22	21	25	22	24	31	0	1	5	1	2	2	2	2	5	7	8	10	8	11	7	8	13	15	16	11	20	8	1	2	1	3	1	2	2	4	2	1	1	1	1	1	2	4	3	1	3	2	1	7
64000	-174.570665720628028	-181.426153671587400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378352064312694	2	9	11	7	11	13	12	14	14	14	18	17	18	19	20	21	20	21	24	22	23	31	0	1	4	1	2	7	5	2	2	4	3	10	2	9	5	11	13	15	14	11	16	16	1	3	2	2	1	1	1	3	3	3	3	1	5	3	3	2	1	1	3	2	2	3
64500	-167.332667910485014	-174.188155861444386	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412944846508471	5	9	12	10	11	13	14	14	14	15	17	17	17	19	19	21	22	22	24	23	24	31	0	1	1	1	2	5	2	3	3	2	8	3	8	3	3	11	13	15	14	16	11	11	1	2	4	3	1	1	2	1	1	3	2	4	2	2	5	2	2	2	2	1	2	7
65000	-172.271128705452156	-179.126616656411528	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.348123140404092	5	9	12	10	11	14	14	14	15	15	18	17	17	19	19	20	21	21	23	23	24	31	0	1	2	2	2	2	5	3	3	4	3	3	10	8	2	8	15	15	3	11	14	21	1	2	1	1	2	2	2	1	2	3	3	2	2	2	3	3	1	1	6	3	3	3
65500	-166.032077098510655	-172.887565049470027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639769708591846	3	9	11	10	12	13	14	15	14	15	16	17	17	18	19	22	21	21	24	21	24	30	0	1	2	2	2	5	5	2	5	3	3	10	10	8	11	11	13	15	11	14	16	21	1	3	1	1	1	1	1	3	1	2	2	1	1	2	2	3	2	1	3	2	1	2
66000	-163.313994534155000	-170.169482485114372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595448305196816	5	7	11	10	11	12	13	14	16	15	17	16	18	20	19	20	21	22	24	21	24	30	0	1	2	2	2	5	3	4	3	5	3	10	3	11	3	8	13	15	16	16	16	16	1	1	2	2	1	1	1	2	1	2	3	1	4	2	4	5	2	1	2	1	2	4
66500	-162.809610504305965	-169.665098455265337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383400649338923	4	9	11	10	11	13	15	13	14	16	18	18	18	18	18	21	20	22	24	23	24	31	0	1	2	2	2	2	6	2	3	2	8	10	2	2	2	11	13	15	5	11	14	21	1	3	1	1	2	3	1	2	2	3	3	1	5	5	3	2	1	2	8	3	3	4
67000	-161.458359598532581	-168.313847549491953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502910473797049	5	9	11	10	11	14	13	14	16	16	19	17	17	19	20	20	20	21	24	22	23	31	0	1	2	2	1	2	3	3	2	5	8	10	2	8	13	8	13	15	9	11	11	16	1	2	1	1	3	4	2	1	4	3	2	1	2	3	2	4	1	1	5	2	1	4
67500	-171.564320169141183	-178.419808120100555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446118317842850	4	9	11	10	11	13	15	13	14	13	18	17	17	19	19	22	21	21	23	23	24	32	0	1	2	2	2	2	2	3	2	2	8	10	2	3	2	8	13	15	6	7	16	16	1	2	1	1	1	1	3	1	2	2	2	3	4	4	4	5	3	1	5	4	1	4
68000	-158.096525031503745	-164.952012982463117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549222499794578	3	8	11	9	12	14	14	14	15	16	19	18	18	19	20	21	20	21	24	22	22	31	0	1	2	2	3	5	5	3	5	2	10	3	2	8	13	8	13	15	10	11	11	16	1	2	1	1	1	1	1	1	1	4	3	2	5	2	1	2	1	1	3	1	2	4
