step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
15000	-261.354623346098265	-270.405466726549605	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994711002387236	2	6	5	6	7	6	8	4	10	7	11	10	11	8	9	9	14	8	11	17	9	10	10	12	11	11	13	14	19	8	13	11	11	15	9	13	12	11	14	13	12	14	16	13	12	14	15	10	12	12	7	15	14	17	11	15	15	15	14	14	14	15	15	15	15	20	14	16	14	16	17	15	16	20	16	18	19	13	17	17	23	14	19	18	21	19	17	20	18	0	1	1	8	3	8	51	1	14	4	12	35	9	2	7	10	36	5	9	62	30	2	10	23	22	7	38	22	20	5	45	12	51	44	14	21	13	30	32	16	33	37	60	55	48	38	38	15	23	14	3	61	40	64	35	49	49	27	25	78	37	42	24	67	53	76	55	69	37	72	64	40	31	86	31	20	80	9	56	65	77	13	79	69	58	57	58	54	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-277.563788115186583	-286.614631495637923	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988485306481558	2	4	4	5	6	7	9	7	12	8	10	10	11	9	10	7	15	6	11	17	11	8	9	9	12	12	11	14	16	9	11	11	13	14	11	14	13	13	9	14	11	13	20	11	13	12	12	11	12	7	11	14	13	15	13	16	15	10	14	14	14	13	14	13	15	18	14	16	10	15	19	14	15	19	17	18	17	16	14	15	22	19	19	19	19	19	21	20	22	0	1	1	3	3	18	50	18	51	18	24	6	4	6	50	3	26	3	14	59	15	5	8	6	15	30	30	45	72	16	8	7	11	51	14	32	35	44	6	26	6	23	71	23	24	2	58	58	13	3	24	38	26	64	19	12	58	22	13	62	49	49	33	12	42	40	25	34	50	45	76	42	63	65	70	67	64	61	26	37	85	66	75	52	66	60	83	83	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-277.107167115460754	-286.158010495912094	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979461784406470	1	5	5	7	8	7	9	6	11	8	6	11	11	9	8	8	14	9	11	16	10	10	10	12	8	12	13	12	18	10	13	9	13	14	12	13	10	13	11	14	11	11	18	11	16	13	11	13	13	10	9	15	10	15	12	16	15	14	14	11	15	15	15	14	15	20	14	15	13	15	20	17	16	20	16	18	15	15	17	14	23	20	15	17	21	19	21	19	22	0	1	1	3	11	2	16	3	53	8	2	50	21	25	3	6	41	6	18	59	7	4	14	51	8	14	60	18	73	7	26	4	53	44	44	60	14	37	53	44	21	51	20	30	61	26	32	50	44	5	5	13	6	38	22	63	7	24	27	18	31	40	37	24	25	51	42	41	50	32	86	75	83	78	68	58	67	49	56	23	88	86	35	62	88	27	79	56	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-281.701730284781661	-290.752573665233001	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981984334574747	1	6	5	3	8	5	9	7	10	8	10	11	11	8	9	8	16	8	10	17	10	9	7	12	11	10	12	12	18	8	13	11	12	14	10	14	10	9	14	13	11	12	20	13	12	12	14	12	12	11	13	14	13	17	15	12	15	15	14	14	15	17	14	14	16	20	15	12	15	14	20	12	16	19	15	19	15	16	15	18	12	19	15	16	20	16	17	17	19	0	4	4	1	8	4	16	6	16	8	38	23	30	23	8	8	79	2	30	69	38	8	6	11	38	14	37	26	87	8	50	22	15	18	15	49	7	5	72	37	7	41	29	45	9	41	51	30	30	14	32	46	49	57	10	12	51	64	27	32	59	61	10	37	56	29	27	50	28	53	82	8	47	86	47	80	34	69	44	54	13	75	59	15	54	36	78	79	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-268.674261074493586	-277.725104454944926	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986018763713372	2	4	6	6	5	7	8	7	11	9	11	11	9	7	9	9	16	9	10	16	10	7	10	13	12	13	8	11	17	9	10	12	13	14	11	14	12	12	11	13	12	12	16	13	15	14	15	12	12	11	12	15	13	14	15	14	15	15	14	12	12	16	15	14	15	10	11	15	11	16	19	17	16	20	17	17	17	16	17	14	23	18	20	19	20	19	22	19	18	0	1	5	5	2	3	6	2	10	3	66	15	8	5	22	7	36	4	8	9	6	4	3	49	50	69	4	27	62	7	7	15	67	33	16	42	18	12	31	12	18	7	37	39	26	26	64	35	30	30	23	11	48	51	59	23	56	46	42	50	9	58	80	25	32	10	66	42	27	45	63	55	44	84	54	12	46	40	46	44	88	79	71	75	77	77	71	11	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-269.601485507518930	-278.652328887970270	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999863522844849	2	4	5	7	8	5	7	6	10	9	11	11	10	8	8	7	10	9	10	17	11	10	9	10	12	9	13	14	18	9	11	10	13	14	10	13	11	12	14	14	11	12	19	12	15	14	16	12	13	12	13	16	14	12	14	15	14	14	13	12	15	15	14	15	15	21	14	14	12	11	16	17	16	19	11	16	18	14	17	11	15	19	20	17	20	18	22	12	21	0	1	1	8	4	2	8	3	16	15	13	35	23	8	8	8	7	7	14	65	24	5	5	14	13	5	25	21	20	4	10	14	38	51	5	80	7	24	42	60	32	70	65	11	31	59	78	30	70	13	50	68	31	31	33	33	50	49	41	32	58	36	75	28	63	74	32	27	32	30	62	80	61	20	13	54	61	12	76	9	44	40	84	61	77	73	66	14	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-267.096140382636463	-276.146983763087803	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991844727611700	2	4	6	7	8	6	9	6	10	9	11	9	11	9	10	8	15	10	11	16	8	10	10	11	8	12	12	14	18	10	13	11	13	15	12	14	11	12	13	14	12	13	18	12	11	13	15	11	13	13	13	16	13	17	13	14	16	12	13	13	13	16	13	15	16	20	13	15	13	14	18	14	17	19	18	17	18	16	14	16	27	18	17	10	19	17	21	16	17	0	1	2	6	8	2	5	2	4	4	14	16	22	21	6	4	23	10	5	51	8	3	4	9	3	19	11	27	54	16	16	5	11	69	13	49	10	16	37	63	25	13	20	30	15	10	58	22	45	32	24	60	16	57	37	51	44	21	35	44	41	17	41	69	72	77	38	61	48	42	80	35	40	73	57	61	34	17	18	59	71	61	47	10	86	40	74	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-255.021091319475545	-264.071934699926885	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991345058407895	2	5	6	7	7	4	9	4	10	6	11	11	11	8	10	8	16	10	10	16	10	8	10	12	11	12	11	13	18	9	12	10	13	14	12	13	11	12	13	14	11	13	20	13	16	14	16	8	12	10	13	15	12	18	15	13	15	15	15	11	15	16	16	11	16	19	13	15	13	15	19	17	17	21	18	19	18	17	16	17	27	20	19	16	17	20	17	19	21	0	6	2	8	3	1	4	1	4	2	19	30	19	3	16	10	33	16	30	28	7	3	4	37	21	14	15	16	63	22	41	30	32	35	32	35	9	21	30	31	7	25	79	60	58	49	57	5	21	14	26	39	23	84	36	37	30	60	49	30	69	70	52	10	51	79	60	40	32	51	17	57	52	68	65	45	62	68	39	47	89	75	51	55	34	83	70	62	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-281.429953087912452	-290.480796468363792	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967743775875982	1	4	5	7	8	7	9	7	12	9	9	11	10	8	9	9	15	8	11	16	11	8	9	11	11	13	12	12	15	7	13	11	13	11	12	13	13	10	14	13	11	11	17	12	15	12	12	9	13	11	12	16	12	17	13	14	14	10	15	12	14	17	14	14	12	19	11	16	13	15	19	17	15	20	11	18	15	16	17	16	28	16	17	19	20	19	22	20	16	0	1	2	3	30	3	4	2	58	6	6	48	23	4	18	30	69	3	48	73	16	3	30	18	7	15	15	13	41	2	50	15	24	18	12	32	21	10	75	41	13	13	51	21	57	75	14	14	38	10	32	56	15	56	24	36	9	7	56	38	33	38	38	53	58	82	10	39	34	12	49	56	37	73	11	80	24	37	63	57	88	17	82	53	64	72	68	76	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-259.786794092212290	-268.837637472663630	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989837921334451	1	6	5	7	7	7	9	6	12	8	11	10	10	8	9	8	14	8	10	16	11	10	9	12	11	12	11	13	19	11	11	8	14	10	12	12	13	11	13	14	11	13	15	11	13	14	16	11	14	12	11	16	14	18	13	15	14	14	13	13	13	16	15	14	15	19	14	15	13	16	17	17	16	17	17	18	19	16	15	18	26	20	16	15	19	19	20	19	18	0	1	1	2	8	2	32	3	13	5	19	15	7	6	18	2	60	3	14	51	7	16	4	15	19	38	22	31	27	22	15	8	55	2	15	38	12	32	50	48	34	21	51	7	34	41	57	19	69	31	32	46	39	56	30	45	44	38	48	12	38	26	25	60	45	76	24	45	34	65	58	47	63	63	43	75	65	46	45	65	88	89	40	57	74	17	76	63	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-283.876360099008025	-292.927203479459365	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989389483820152	1	5	4	4	7	5	9	7	10	8	11	11	9	8	9	8	12	10	9	16	7	9	6	12	10	13	11	11	15	11	12	10	12	14	10	13	10	12	12	13	12	12	19	12	16	12	15	11	14	13	13	12	14	14	13	15	16	13	15	13	15	17	15	14	15	20	14	13	15	14	19	17	16	20	17	17	18	17	10	15	24	18	18	20	18	20	23	18	21	0	4	1	1	2	3	8	2	10	21	13	22	8	23	5	6	7	5	5	70	6	8	3	19	2	48	16	7	50	79	32	13	30	31	13	48	22	28	27	12	12	3	68	28	51	27	33	32	38	7	25	23	28	24	27	31	64	37	25	37	41	49	50	41	8	69	58	42	41	44	34	49	18	71	17	33	75	47	10	41	84	20	64	82	75	71	38	59	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-273.337569570006679	-282.388412950458019	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996254525737911	2	5	5	4	7	6	8	5	12	8	10	10	4	8	10	7	13	10	10	17	10	10	10	12	11	10	13	14	19	10	12	7	13	14	12	14	9	12	12	11	10	14	19	13	14	13	11	14	11	12	13	16	13	17	12	15	15	13	14	13	14	16	14	15	16	20	15	15	13	11	17	18	15	19	13	17	15	17	16	17	28	16	20	13	20	19	21	17	19	0	1	4	1	3	4	6	1	41	16	5	37	1	5	32	6	9	14	10	46	32	16	5	11	19	10	24	24	65	14	25	4	35	50	19	58	10	23	41	5	10	37	71	70	53	25	23	69	41	25	12	77	15	48	19	50	84	47	39	49	24	26	35	51	36	86	34	27	31	30	82	62	59	77	35	58	7	56	42	34	72	15	57	38	79	77	86	52	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-267.308653951419615	-276.359497331870955	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998330252555757	1	4	5	6	6	7	8	7	12	9	10	10	10	9	10	9	15	8	11	16	11	9	10	13	11	12	13	13	15	9	9	11	13	12	12	12	12	13	13	13	12	11	19	10	16	13	11	14	13	12	13	14	12	18	14	15	15	14	10	12	14	16	16	15	14	16	14	11	13	9	19	12	16	18	15	17	15	17	15	15	23	15	18	20	19	20	21	18	21	0	1	2	3	3	3	2	3	7	6	22	18	70	2	16	8	53	8	13	17	11	6	18	9	30	23	15	37	23	18	18	13	37	70	21	59	22	15	37	34	7	59	74	31	55	32	15	27	14	15	35	36	13	63	34	67	39	21	10	23	31	67	55	49	46	37	30	22	9	4	73	23	17	73	68	75	51	77	38	48	87	69	62	20	66	78	71	82	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-263.592822699401495	-272.643666079852835	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993368973077027	1	5	3	6	6	5	8	7	12	7	11	8	11	8	9	8	15	10	10	15	11	9	10	12	11	11	12	13	16	11	13	11	14	9	10	14	12	13	13	12	11	14	19	12	14	14	15	14	14	10	11	15	13	16	14	11	11	13	13	13	12	17	16	11	14	21	14	16	14	15	20	17	13	19	15	15	19	16	16	16	26	20	20	16	21	18	21	19	21	0	1	1	1	2	3	6	2	56	4	19	2	15	8	8	10	41	16	10	56	15	5	2	14	23	15	19	57	45	35	25	50	24	10	12	39	30	40	21	13	23	24	29	25	58	60	26	30	37	7	34	60	18	9	73	15	19	24	13	51	30	68	38	23	37	75	27	46	21	36	17	38	50	65	28	37	47	69	33	52	85	43	72	48	72	84	74	86	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-262.360621344906747	-271.411464725358087	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983015028076846	2	7	5	6	7	5	8	6	10	9	10	8	10	6	9	7	14	9	11	17	9	8	10	12	10	13	12	13	16	11	12	7	13	14	11	12	12	13	13	13	10	14	18	11	14	14	13	12	14	12	12	16	14	17	13	15	14	15	12	14	12	16	15	13	15	20	15	14	13	15	15	17	16	21	18	18	19	16	16	17	27	20	18	17	21	16	22	20	19	0	14	1	6	3	1	2	3	3	16	10	6	22	6	5	3	31	2	21	78	14	4	32	10	7	25	13	19	69	22	15	4	19	23	10	21	18	61	27	44	15	21	54	12	47	47	9	41	31	13	25	47	47	17	27	69	61	36	30	9	18	57	41	59	60	78	50	18	24	34	45	64	45	76	79	84	76	70	22	34	87	73	71	57	43	67	74	84	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-268.182695473165495	-277.233538853616835	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976245215732296	2	7	5	7	7	6	8	6	11	8	9	9	9	9	10	8	12	9	8	16	10	10	8	12	9	13	12	11	18	10	13	11	12	13	10	12	13	13	13	13	12	10	18	13	15	13	16	14	10	11	12	15	12	16	12	16	16	15	14	11	13	15	15	15	15	17	15	16	15	16	11	14	17	16	17	18	17	16	14	17	26	18	19	14	18	20	21	17	20	0	3	1	1	8	3	8	3	22	6	7	23	23	23	7	6	60	3	3	36	25	23	8	18	19	32	60	25	54	13	28	16	22	28	19	16	55	22	53	51	71	7	62	23	61	60	64	55	19	11	35	50	30	61	14	48	67	17	27	21	17	55	31	38	46	70	59	59	44	45	14	53	57	46	52	64	72	52	30	58	89	79	70	26	68	43	66	42	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-264.158007905178351	-273.208851285629692	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997217436785918	2	5	6	7	8	7	9	6	9	9	9	11	10	8	4	6	13	9	10	15	10	9	9	13	10	12	11	12	16	8	13	12	13	14	7	14	10	12	13	13	12	13	19	13	15	13	15	11	13	13	9	15	13	17	14	16	15	13	14	13	12	15	16	12	16	19	12	15	13	15	19	17	14	18	18	19	19	16	17	17	23	14	18	19	21	17	21	20	22	0	1	1	16	6	2	14	15	5	5	4	23	14	2	1	2	28	15	51	18	14	4	2	25	9	51	22	7	39	3	32	21	26	50	2	58	30	18	12	48	11	67	75	18	24	38	60	25	19	48	35	58	12	23	67	59	40	38	24	19	25	17	52	25	57	31	18	38	48	39	68	55	28	78	52	83	86	47	47	48	66	28	72	86	86	36	66	29	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-277.428671630537337	-286.479515010988678	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988495260471521	1	7	6	7	6	6	5	4	12	8	10	10	10	8	9	8	16	10	10	17	11	10	8	12	9	11	12	13	17	8	13	7	10	15	7	13	13	13	11	12	12	14	17	7	12	12	14	14	13	13	11	16	11	17	14	16	13	11	13	12	14	15	16	13	16	18	15	16	15	16	17	17	16	21	17	18	17	17	15	17	23	18	20	14	18	19	22	19	20	0	5	8	7	8	7	8	1	53	32	10	25	25	44	14	7	34	25	23	67	32	16	5	33	23	33	15	15	61	2	13	5	23	50	3	21	26	11	6	21	39	13	69	7	58	15	38	31	16	45	22	26	10	31	64	61	51	33	27	18	49	64	61	51	39	69	51	27	31	79	31	73	55	42	69	56	73	65	61	79	89	73	88	49	17	48	83	26	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-272.498203075308709	-281.549046455760049	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998211593039886	2	6	6	6	4	5	7	7	11	8	11	10	10	7	9	9	15	9	11	17	11	8	9	12	7	12	13	13	17	11	12	12	12	14	11	10	12	12	13	12	12	13	18	12	15	12	15	13	14	12	13	12	13	18	14	16	13	14	12	14	14	12	15	13	14	21	15	11	14	14	18	17	15	21	18	15	16	16	16	17	15	19	20	17	19	19	22	17	13	0	5	5	5	1	5	2	1	18	25	18	5	14	3	8	25	61	5	8	47	23	3	25	21	1	19	52	21	76	12	18	23	30	53	8	7	18	11	50	21	13	41	34	9	39	22	89	12	51	11	31	15	11	40	26	41	38	46	12	44	37	9	49	68	48	82	38	13	48	24	73	63	28	75	84	21	61	17	42	34	34	78	54	77	27	45	71	58	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-273.606744642871035	-282.657588023322376	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997657679974524	1	6	6	6	4	7	9	5	10	7	10	8	10	9	8	9	15	6	10	17	9	10	10	12	11	10	10	13	18	6	12	12	10	15	11	14	13	13	11	13	11	12	20	12	16	12	15	13	12	12	11	16	11	17	14	15	16	13	15	14	14	12	16	15	12	19	14	13	14	15	16	15	16	19	15	17	18	17	16	14	23	19	18	18	13	20	21	18	21	0	5	8	5	1	8	15	1	16	3	4	18	12	5	18	12	35	1	16	73	10	16	15	19	3	14	12	53	54	5	41	11	12	65	12	62	46	32	26	53	11	23	88	39	36	22	28	12	35	26	16	50	33	34	38	53	55	50	85	62	46	25	50	35	3	83	46	21	40	67	24	37	48	63	50	70	78	67	59	37	75	78	52	45	44	88	29	79	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
