step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
15500	-476.966298796790738	-483.821786747750139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.819775019622981	0	2	2	2	2	6	3	3	5	8	9	8	7	9	9	6	8	11	10	11	10	10	12	12	10	12	11	12	13	10	12	15	14	13	15	14	14	13	14	14	15	14	14	13	14	16	15	16	16	18	18	16	18	18	17	19	18	17	18	18	19	21	21	20	19	21	23	20	20	20	21	23	20	22	21	22	23	23	23	22	24	25	24	23	23	27	26	0	1	1	1	1	2	4	5	7	16	13	6	9	10	10	8	6	14	13	25	12	12	21	6	10	22	14	15	20	12	19	26	23	6	31	44	23	19	0	26	31	31	44	17	26	44	44	31	36	46	36	44	49	40	47	45	52	52	49	49	42	65	50	57	57	51	68	51	53	51	60	80	50	69	56	71	68	73	69	49	74	78	74	71	71	81	83	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1
16000	-463.556124157276827	-470.411612108236227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692570400185130	0	3	2	2	2	5	4	4	6	7	7	7	9	10	9	7	9	11	11	11	11	10	13	11	10	10	12	13	12	11	12	15	13	14	15	14	13	14	14	15	11	14	14	13	13	15	16	16	17	16	18	15	17	16	17	18	18	18	18	19	19	21	19	19	19	21	21	20	20	21	21	22	20	22	21	23	22	23	23	22	24	24	24	23	23	28	28	0	1	1	1	1	2	4	5	7	4	6	6	16	10	10	9	6	10	13	25	22	11	21	12	15	12	30	30	20	10	41	27	21	22	36	44	26	33	0	27	22	26	44	17	27	28	36	41	52	28	55	24	52	45	44	48	49	44	52	49	58	65	46	49	52	68	68	51	53	69	59	69	32	69	65	44	66	70	74	69	70	71	69	75	71	79	78	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	3	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	3	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	5	1	1	1	1	1	2	2	1	2	3	2
16500	-506.612156483237413	-513.467644434196814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620524895796855	-1	3	2	3	1	6	3	4	5	7	8	7	9	10	9	6	9	11	11	12	12	10	11	10	9	12	10	12	12	11	12	12	14	12	16	13	13	13	16	14	15	15	15	14	14	15	15	16	16	16	19	17	18	16	18	18	19	16	16	19	18	21	19	19	18	21	22	20	20	21	22	24	22	22	21	22	23	23	22	22	25	25	24	23	24	28	27	0	1	1	1	1	2	5	5	7	2	12	6	9	10	10	8	6	16	24	25	22	12	12	6	10	22	9	30	25	25	22	24	21	12	44	24	27	26	0	26	31	31	44	19	38	15	36	41	44	14	54	49	58	44	43	35	49	23	17	43	52	57	46	58	47	51	68	47	65	69	59	74	63	69	50	57	51	56	69	69	70	73	79	65	84	70	44	1	2	2	2	2	2	1	1	1	2	1	1	2	2	1	1	2	3	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	2	1	1	1	1	2	1	2	3	2	3	1	1	2	2	1	2	1	2	1	1	3	1	2	2	2	2	3	3	1	1	2	1	1	2	1	4	5
17000	-517.424847200633849	-524.280335151593249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624193262258702	-1	3	2	2	2	5	4	4	5	7	10	7	8	9	8	7	9	10	11	11	9	10	10	13	10	11	12	12	13	10	12	15	10	12	15	13	14	14	15	15	15	14	15	11	13	15	14	16	15	17	17	17	19	17	17	19	18	16	18	19	20	20	21	16	19	21	22	20	19	21	20	23	21	20	21	22	23	23	22	22	24	25	24	23	23	27	26	0	1	1	1	1	2	4	5	7	2	14	6	9	16	10	9	6	10	16	25	12	21	12	17	15	22	25	15	20	13	30	26	21	22	29	44	19	45	0	26	42	31	36	17	26	28	17	40	44	10	47	58	52	64	47	54	52	49	49	44	39	65	50	47	59	60	66	52	37	74	49	74	30	69	65	62	67	63	69	69	74	70	69	76	71	79	50	1	3	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	3	1	1	1	1	2	1	1	1	2	4	2	1	2	1	1	1	1	2	2	1	2	2	5	1	1	2	1	1	1	2	3	1	2	1	1	3	3
17500	-448.151048992007702	-455.006536942967102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741542341293587	0	3	1	2	2	5	4	3	6	6	9	6	8	9	8	6	9	11	10	12	12	9	12	12	12	11	11	12	11	11	12	15	10	14	16	13	11	12	16	13	15	14	15	14	13	14	15	15	16	17	17	18	18	16	16	18	18	18	19	19	19	20	21	19	20	19	22	20	19	21	21	23	21	20	21	22	23	24	22	23	24	25	24	23	20	27	27	0	1	1	1	1	2	4	5	7	7	16	6	9	10	16	5	6	14	15	11	33	12	33	17	29	33	17	15	15	22	33	26	12	21	43	17	22	37	0	27	31	31	36	17	30	11	36	31	36	28	44	49	49	48	36	39	49	49	49	51	54	52	28	49	57	51	66	66	49	69	85	74	46	69	61	71	68	32	74	69	79	63	79	76	52	69	82	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	1	1	1	3	1	1	1	2	3	1	2	1	1	2	1	1	4	1
18000	-479.798850758629385	-486.654338709588785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710961848439629	0	4	1	4	3	6	3	3	6	7	9	8	8	9	10	7	8	11	9	10	12	9	10	10	11	11	13	12	11	11	12	14	13	12	16	12	14	13	13	15	13	15	15	13	14	15	15	16	16	16	19	18	19	17	17	19	18	18	18	20	20	20	20	19	19	21	22	19	20	21	22	24	21	21	22	23	24	23	23	22	23	25	22	24	21	27	27	0	1	1	7	1	2	1	1	4	4	16	6	9	4	10	4	6	11	6	14	23	12	12	1	20	22	25	15	20	20	11	31	12	24	32	24	21	26	0	45	31	22	36	36	26	28	44	41	44	46	36	49	49	32	19	54	44	49	49	64	55	57	50	49	59	68	61	55	57	53	62	83	46	69	62	71	68	60	69	62	70	84	69	76	52	53	71	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	5	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	5	2	1	2	1	1	2	2	1	4	1	2	1	3	1	2	1	2	1	2	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	2	4	3
18500	-476.954429245618087	-483.809917196577487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611404177502494	-1	3	1	3	2	5	4	3	5	7	9	8	8	9	10	6	8	11	9	12	11	10	12	12	10	11	13	12	12	12	12	14	14	12	14	12	14	14	16	15	14	14	13	14	13	15	15	16	16	18	18	17	18	18	17	17	19	18	18	18	20	20	19	19	19	21	22	19	19	20	20	23	22	22	21	22	23	24	23	22	24	26	25	24	23	27	28	0	1	1	1	1	2	4	5	7	4	17	2	9	13	10	7	6	14	12	25	12	12	16	17	10	22	12	15	25	11	12	36	21	12	34	17	34	45	0	45	31	23	36	43	26	28	44	42	24	15	47	49	49	37	36	30	52	52	49	55	50	65	32	49	59	55	51	36	53	69	65	70	63	69	64	71	51	72	69	69	70	67	70	71	76	74	82	1	3	1	2	1	1	1	1	1	2	1	3	2	1	2	1	2	2	1	1	1	1	5	2	2	1	2	1	1	1	2	1	3	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	3	2	1	1	1	1	1	1	3	1	1	2	2	3	1	1	1	2	1	2	2	1	3	1	2	1	1	1	3	1	1	2	1
19000	-495.490551133870269	-502.346039084829670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615861525999907	-1	2	1	2	2	5	3	3	5	7	9	7	8	8	9	8	8	11	10	11	11	9	11	13	12	10	11	12	12	12	12	12	13	13	14	13	14	13	16	14	14	15	13	14	13	15	15	16	16	17	18	17	19	17	15	19	17	18	17	20	20	21	20	19	19	20	22	18	19	20	21	23	21	21	21	23	22	24	22	23	23	24	25	24	23	26	27	0	1	1	1	1	2	4	5	7	4	10	6	9	10	10	8	6	14	7	10	11	12	11	17	10	22	6	15	20	21	27	10	21	22	28	17	17	26	0	26	31	31	17	27	26	29	43	41	44	46	17	49	52	46	43	52	49	59	44	64	69	57	46	52	52	68	68	44	49	69	65	61	28	69	64	60	66	66	69	79	70	75	69	71	71	78	72	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	1	3	2	1	2	1	3	3	1	4	2	1	1	1	2	1	2	1	3	2	2	1	2	1	2	2	1	2	2	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	2	2	1	1	1	1	5	2	1	3	1	2	1	1	1	2	2	1	1	1	3
19500	-481.466185183958373	-488.321673134917773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635989429542182	-1	3	1	4	3	5	3	4	5	7	9	7	8	9	9	7	8	11	10	11	11	10	11	13	10	11	9	12	13	10	12	14	12	14	16	14	13	12	15	15	14	15	15	12	12	14	15	17	16	18	18	17	19	18	18	18	19	18	18	19	20	21	20	20	19	20	22	20	18	20	20	24	20	21	21	22	22	24	21	22	25	24	24	24	23	28	26	0	1	1	5	1	2	1	5	7	4	8	6	9	10	10	6	6	10	16	25	19	12	19	17	15	16	17	18	25	2	26	37	26	23	26	44	18	22	0	38	31	31	36	17	19	28	36	42	44	28	44	24	52	36	52	45	49	49	49	58	69	53	50	49	49	51	66	55	52	58	59	69	50	69	29	71	55	50	69	74	74	80	74	85	71	82	53	1	2	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	3	1	1	1	1	1	4	1	2	1	1	2	3	1	1	1	1	3	2	1	1	1	3	2	2	1	2	1	1	1	1	2	3	2	3	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	5	1	1	2	1	2	2	2	1	2	1	2	1	2	1	3
20000	-474.285639957193951	-481.141127908153351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804336731371175	0	2	1	3	3	5	4	2	6	7	8	7	8	9	9	7	7	11	11	11	10	9	12	12	9	11	12	12	12	11	12	13	13	13	16	12	13	14	15	14	15	14	14	13	13	14	15	16	17	18	18	16	19	18	16	18	17	17	18	19	20	20	20	18	20	20	23	19	20	19	20	22	19	22	21	22	23	23	21	23	24	25	24	23	22	26	28	0	1	1	1	8	2	4	1	7	4	12	6	9	4	10	4	6	10	25	25	11	12	21	17	10	16	21	15	20	25	22	12	21	21	18	17	24	26	0	22	33	31	44	36	23	29	43	42	52	35	44	36	57	49	36	49	52	36	57	55	56	73	50	52	56	68	66	55	70	52	59	56	46	69	71	71	66	56	69	69	70	76	53	60	71	80	61	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	1	2	2	2	2	1	2	1	1	2	2	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	2	1	1	2	2	1	1	3
20500	-459.526036375938986	-466.381524326898386	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640089569543709	0	3	1	4	1	5	2	2	5	7	9	7	7	9	9	7	8	11	11	12	11	9	13	12	11	11	12	12	13	10	10	14	12	14	15	13	13	13	16	13	13	15	15	13	14	16	16	16	16	18	18	17	17	16	18	18	18	18	18	19	20	20	19	17	19	22	22	20	20	19	20	24	20	21	22	22	23	24	21	22	24	24	24	24	24	25	28	0	1	1	7	1	2	1	5	7	9	10	2	9	10	10	6	16	14	3	25	12	12	33	17	15	22	11	14	20	22	22	36	12	33	10	17	31	26	0	26	31	41	36	19	26	19	44	41	36	46	47	49	49	23	47	24	49	53	47	34	59	48	50	24	49	68	68	51	70	49	65	61	63	69	50	71	68	75	69	69	70	68	74	76	71	74	71	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	3	1	3	1	1	3	1	1	1	3	1	1	1	1	3	1	4	3	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	3	2	1	1	2	1	2	1	2	2	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	3
21000	-517.202544087008960	-524.058032037968360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690949298253607	0	2	2	2	2	5	4	4	5	8	9	7	8	10	9	6	8	11	10	11	13	8	9	11	11	10	13	11	12	11	13	14	12	12	14	13	13	12	16	13	14	15	14	12	13	15	16	16	16	16	18	15	17	17	17	17	17	17	18	18	20	20	19	19	19	21	23	21	18	20	21	22	20	20	20	22	21	22	22	22	25	24	25	24	24	26	28	0	1	1	1	1	2	4	5	7	16	16	6	9	10	10	4	6	14	22	15	23	12	22	17	10	11	14	15	25	11	26	25	23	11	44	30	18	22	0	26	30	45	36	17	38	27	37	41	52	32	47	36	37	36	36	48	52	52	57	39	56	39	10	57	59	54	77	44	43	69	65	69	50	69	59	71	51	70	74	74	70	79	78	71	76	82	65	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	4	1	1	2	1	6	3	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	2	3
21500	-429.332877698893469	-436.188365649852869	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721125311149956	-1	3	2	2	1	6	3	3	5	7	9	7	8	10	9	7	7	12	9	11	11	10	12	11	12	12	13	13	13	11	12	15	13	14	15	12	12	13	16	15	13	14	14	14	13	14	15	16	16	17	17	15	18	17	17	18	18	17	18	20	19	20	20	18	18	22	21	19	20	21	21	24	21	22	20	22	23	23	23	21	23	25	24	24	23	28	27	0	1	1	1	1	2	4	5	7	4	12	6	7	10	10	9	6	30	17	15	11	12	22	17	20	22	26	15	25	15	22	38	23	12	34	11	22	26	0	26	31	41	36	36	26	15	36	37	52	18	47	36	49	41	47	58	49	52	49	54	50	56	50	49	49	51	68	47	56	69	62	80	28	69	53	71	68	35	62	69	62	78	74	76	71	80	72	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	3	1	1	1	2	4	2	1	2	1	1	1	1	3	1
22000	-420.383402639113001	-427.238890590072401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804302060624905	-1	4	1	2	2	5	4	4	5	7	8	7	8	9	9	6	9	11	10	11	12	10	11	11	10	11	12	13	12	11	12	14	12	14	16	13	14	13	15	14	14	14	15	14	12	16	14	16	17	18	18	16	18	16	17	18	18	18	18	20	20	21	21	19	19	20	23	21	21	20	20	24	21	21	21	20	23	24	21	22	24	26	24	23	23	27	28	0	4	1	1	1	2	4	5	7	7	16	6	16	10	10	8	6	14	12	25	23	12	12	17	10	22	19	15	20	11	22	29	23	21	38	24	29	45	0	38	31	31	36	36	22	28	27	42	52	28	55	44	49	15	44	49	52	49	52	34	35	64	50	49	59	51	66	55	59	56	56	69	50	70	66	59	55	80	70	74	70	67	79	71	76	74	83	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	1	1	1	1	3	1	1	2	1	1	1	1	3	2	1	1	1	2	1	1	1	3	1	1	1	1	2	2	1	2	3	2
22500	-479.367439584913996	-486.222927535873396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631047152258788	0	4	2	4	1	6	2	3	6	7	9	8	7	9	9	7	7	11	10	11	12	9	10	13	10	10	12	11	12	11	12	15	13	11	13	12	13	14	16	15	14	14	15	14	12	15	16	16	16	17	18	15	17	17	17	18	18	16	18	20	20	20	21	18	19	21	23	20	20	21	21	22	22	22	19	22	22	23	23	23	24	24	25	23	22	24	27	0	1	1	7	1	2	1	5	4	4	10	6	7	16	9	1	6	14	12	25	23	12	12	17	10	2	19	15	20	14	19	30	23	22	34	17	22	45	0	33	31	31	44	36	26	15	36	42	52	46	47	36	49	31	36	38	53	44	49	51	55	39	46	52	64	36	68	51	57	47	59	69	63	69	53	65	68	73	74	74	70	85	79	71	71	70	81	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	3	2	1	4	2	1	1	4	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2
23000	-497.367125959208749	-504.222613910168150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699124479437104	0	2	2	3	1	5	3	3	5	6	10	7	8	8	10	6	9	11	10	11	11	9	13	12	12	11	11	12	13	11	12	14	14	13	14	13	13	13	15	15	13	14	12	14	13	16	16	15	16	17	17	18	18	16	18	18	17	17	19	18	19	17	19	19	20	21	21	20	19	21	22	24	21	20	22	23	22	22	23	23	24	25	24	20	24	27	28	0	1	1	1	1	2	1	5	7	4	22	6	9	10	14	7	6	10	12	15	11	12	11	17	20	22	11	15	20	14	11	29	27	30	13	43	27	31	0	23	11	27	6	36	11	28	36	42	43	18	47	49	49	23	51	48	44	49	49	51	46	31	46	57	57	55	51	51	53	69	84	78	50	69	63	71	51	74	70	74	80	83	79	54	71	70	80	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	3	1	1	1	1	1	2	2	2	1	2	2	1	1	2	3	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	2	2	3	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	3	3
23500	-448.597243073470906	-455.452731024430307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686960100778998	-1	2	1	3	2	3	4	4	6	8	9	8	8	10	9	7	8	11	10	12	12	9	12	12	11	10	13	12	13	12	11	14	13	12	15	14	13	13	16	14	14	15	15	12	13	15	16	17	16	16	16	17	19	18	18	17	18	18	18	19	20	19	18	19	20	21	22	20	20	21	22	23	20	21	21	22	24	22	22	23	24	25	25	21	23	26	27	0	1	1	1	1	2	4	5	7	4	5	6	9	11	10	8	16	14	17	25	12	12	12	17	10	22	14	11	20	14	22	21	23	12	27	24	25	22	0	26	21	31	44	19	26	30	44	31	44	28	36	49	59	40	51	24	49	49	49	32	62	54	50	52	59	51	66	51	53	69	84	74	29	53	59	84	67	74	69	79	70	80	81	65	76	69	80	1	1	1	2	2	1	1	1	1	3	4	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	2	2	2	2	2	2	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	4	1	2	1	1	1	2	1	2	1	1	1	1	3	2
24000	-437.662106519825329	-444.517594470784729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679591006058985	-1	3	1	2	1	6	4	4	5	7	10	8	7	10	10	8	8	11	10	11	13	9	12	11	12	11	12	12	13	11	12	15	14	14	15	14	13	14	15	13	13	14	15	13	13	15	15	16	15	16	19	17	17	17	17	19	19	18	17	19	19	19	21	19	19	21	22	21	19	21	22	23	21	21	22	22	24	24	21	21	23	25	24	21	23	26	26	0	1	1	1	1	2	4	5	7	4	12	6	7	7	10	9	6	10	22	15	30	12	12	17	20	22	19	15	25	11	22	31	30	19	21	44	15	45	0	26	31	31	44	17	26	28	44	42	36	28	55	49	49	39	36	38	52	53	49	47	44	44	50	52	59	55	51	44	53	69	84	69	50	69	80	61	67	74	69	69	70	79	69	64	76	78	70	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	3	2	1	1	2	2	3	1	1	1	2	3	1	1	2	1	1	1	1	1	3	3	1	1	1	2
24500	-490.323205542503956	-497.178693493463356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578645155429872	-2	4	1	3	2	5	4	2	5	7	10	7	8	10	9	7	8	12	10	12	12	9	11	12	11	11	12	11	13	11	12	14	14	13	15	12	13	14	14	15	13	13	14	14	13	15	13	16	16	18	19	17	19	18	17	19	18	17	19	19	20	20	21	18	18	22	23	20	19	21	22	24	22	20	21	23	24	23	22	22	24	24	24	21	24	28	28	0	4	1	1	1	5	8	1	4	4	13	6	7	10	10	8	6	14	7	10	22	12	12	17	15	22	11	15	25	22	22	37	22	12	32	17	24	22	0	45	31	23	36	36	26	20	36	31	36	35	55	49	52	49	37	32	52	49	52	42	64	57	46	52	52	47	68	43	49	69	84	69	28	69	56	71	44	58	74	54	70	70	79	65	71	81	62	1	1	1	2	2	1	1	2	2	2	2	1	3	1	1	2	2	1	2	3	1	2	2	2	1	1	1	1	2	1	1	1	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	2	1	1	1	3	1	1	2	1	1	8	2	2	2	1	1	2	6	1	1	1	5	3	1	2	1	2	1	1	1	2	4
25000	-476.341130153312690	-483.196618104272090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726657363837945	0	2	2	3	2	5	4	4	5	7	9	7	9	9	9	7	8	11	9	11	12	10	12	11	12	12	13	10	13	11	12	15	14	13	16	13	14	14	15	14	13	15	15	12	13	15	16	16	16	16	19	18	18	17	17	18	17	17	17	19	20	20	19	19	19	21	23	21	19	20	22	23	20	21	22	23	21	23	21	23	24	24	24	20	23	26	27	0	1	1	1	1	2	4	5	7	4	7	6	9	10	10	2	16	14	5	28	12	12	12	17	20	22	17	10	20	19	22	26	21	23	40	44	45	26	0	45	31	30	44	24	26	28	44	23	23	15	55	57	49	41	43	47	49	49	49	52	60	54	50	57	49	51	51	61	56	69	84	60	63	70	54	71	47	75	69	79	74	72	77	60	71	81	76	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	4	1	2	2	2	2	1	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	2	1	1	2	1	1	1	3
25500	-478.824489212691674	-485.679977163651074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633309407312176	0	4	2	3	1	6	4	3	5	7	10	8	9	8	10	7	9	9	11	11	11	9	10	13	12	10	12	12	13	11	13	14	13	13	15	14	14	14	15	15	13	14	15	14	13	15	16	15	16	16	19	18	19	18	18	18	18	18	19	18	20	20	21	20	20	21	23	20	19	21	21	23	21	20	22	22	23	24	23	22	24	25	24	20	23	28	27	0	1	1	1	1	2	4	5	4	4	6	6	10	10	18	1	6	10	16	15	12	12	6	17	20	12	22	14	20	14	26	41	21	21	29	17	41	26	0	26	21	41	24	24	22	18	43	31	36	28	43	49	49	39	36	49	49	36	55	44	55	54	35	57	59	68	51	55	58	69	84	74	18	69	65	71	68	76	69	59	70	85	69	56	71	70	82	1	2	1	2	1	1	1	1	1	3	1	2	1	1	1	3	2	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	4	1	2	1	3	2	1	1	1	2	3	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	1	4	1	1	1	2	1	1	1	1	1	6	1	1	1	1	1	2	1	2	1	2	1	1	3	1
