step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
50000	-273.746088747059218	-270.407756900609627	-3.338331846449590	0.000000010539985	0.000000072137474	6.844172604445216	0.964763506430003	1	1	3	0	2	3	3	4	3	4	8	6	6	5	6	5	7	7	7	8	8	6	10	11	9	10	9	10	9	10	10	9	9	12	11	10	9	9	9	9	11	11	12	12	11	11	11	13	13	11	11	12	15	14	14	13	12	14	16	13	15	14	14	14	14	13	16	14	15	14	13	14	16	15	16	16	17	14	15	18	16	17	14	15	15	15	15	17	17	16	17	14	17	18	16	18	18	18	20	20	21	22	4	4	4	0	4	2	1	2	4	3	22	10	6	3	8	10	16	14	6	15	12	8	18	40	18	18	18	25	21	33	25	17	18	35	25	40	3	21	19	21	30	40	47	27	25	39	21	31	46	29	40	45	71	47	49	33	38	24	62	24	62	57	52	34	57	31	61	31	66	60	36	45	58	68	68	72	78	49	66	93	61	74	35	54	66	51	43	73	75	70	75	50	70	77	47	86	87	67	80	89	100	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
50500	-282.172618877676086	-280.109032159060746	-2.063586718615339	0.000000060149434	0.000000007786604	0.129454319940940	0.870858083893170	1	2	2	0	1	3	4	3	5	5	7	6	4	6	5	5	7	7	8	6	9	8	9	10	10	8	10	10	9	10	9	10	9	13	12	10	10	10	11	9	12	10	11	12	11	12	12	12	12	12	11	11	13	14	15	13	14	13	16	14	14	14	14	13	14	13	15	13	15	12	13	14	15	13	14	15	17	16	15	17	16	17	16	13	15	15	16	15	18	16	18	17	17	16	18	18	19	16	20	20	22	22	4	5	4	0	4	1	2	1	6	6	9	9	8	10	7	8	20	7	12	15	14	15	18	11	26	14	14	11	19	19	26	23	17	32	32	31	11	22	24	15	27	22	20	25	38	25	36	38	42	25	31	21	46	35	84	48	70	25	62	68	84	50	47	45	38	32	60	51	71	17	28	41	50	51	47	62	64	75	53	76	88	67	47	42	71	51	58	62	81	52	55	62	73	86	44	79	95	62	98	95	100	91	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	3	1	1	1	2	2	2	1
51000	-244.986338908760473	-243.505063473067224	-1.481275435693236	0.000000342119809	0.000000105547213	0.308509504841155	0.976551489547090	2	1	3	0	3	2	5	4	5	4	6	7	3	5	5	4	5	7	8	7	8	8	9	10	10	9	9	10	10	9	8	10	10	12	12	10	11	11	10	9	12	11	12	11	12	12	11	13	11	13	12	11	15	15	12	13	14	13	15	15	15	13	15	14	12	13	14	13	16	14	14	15	16	14	16	14	16	15	14	17	15	17	15	14	15	16	15	15	17	16	17	17	18	17	17	17	20	18	19	20	23	21	2	4	2	0	1	4	5	6	3	5	8	14	1	10	6	13	3	15	12	13	20	11	12	23	23	18	12	19	27	12	8	19	31	25	40	23	40	12	23	18	30	28	32	30	24	29	30	43	40	49	28	30	58	62	31	44	45	42	76	68	50	42	68	51	33	46	62	32	81	34	46	79	67	32	70	41	78	58	35	85	70	76	66	65	56	76	35	62	77	57	56	72	81	53	74	90	75	73	92	92	102	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-250.930489092227589	-248.677312880187742	-2.253176212039854	0.000000352840305	0.000001067866886	3.026487817591506	0.989599486258909	1	1	2	-1	3	3	4	5	4	4	8	6	5	5	4	5	8	7	7	7	8	8	11	10	10	9	10	11	8	10	9	7	9	11	12	10	10	11	9	10	11	9	11	12	11	11	11	13	13	13	11	11	15	14	15	14	14	14	16	12	15	14	14	13	14	12	14	14	14	15	14	15	16	12	15	13	16	16	15	18	14	17	15	15	15	16	16	14	17	16	17	17	18	17	17	18	19	17	20	19	20	23	4	4	4	0	1	1	1	3	6	3	12	15	5	6	5	5	12	8	5	13	8	19	36	26	21	11	26	25	8	22	22	16	11	21	39	21	33	11	17	33	33	19	36	25	26	11	30	28	23	38	39	17	64	28	68	28	44	28	71	52	60	74	46	28	74	21	76	36	60	58	49	58	70	36	38	46	57	63	68	90	66	54	63	58	51	75	65	49	67	54	49	72	88	59	61	90	91	54	96	96	80	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-259.534256734974690	-258.173346219854295	-1.360910515120406	0.000000993472645	0.000000574995410	0.578773268478839	0.914432464562289	2	1	3	0	2	3	4	5	6	3	7	6	5	5	6	5	7	7	7	7	9	8	11	10	9	9	9	10	7	8	10	10	8	12	12	11	10	11	11	8	12	10	11	11	11	11	10	13	12	13	12	10	14	14	14	12	14	14	15	15	16	14	15	13	14	13	15	14	15	13	12	15	16	15	14	14	16	15	15	17	15	17	16	14	14	17	16	16	17	15	16	15	17	18	17	17	18	17	20	19	21	22	4	4	5	0	4	4	1	10	7	1	12	13	10	6	8	10	9	14	13	14	29	18	25	20	20	16	18	25	8	11	40	33	8	52	19	25	40	24	25	12	33	17	37	42	32	37	21	36	28	52	38	25	34	49	56	47	48	39	55	66	84	56	48	46	51	46	62	47	70	42	46	68	84	55	51	38	65	54	66	53	50	63	48	64	45	92	60	58	66	54	63	66	65	63	87	77	88	49	86	96	72	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
52500	-246.938842100055211	-245.565535630282113	-1.373306469773089	0.000000037225096	0.000000025839980	0.694154825100976	0.952818834696686	2	1	2	0	1	1	3	4	6	5	7	7	5	3	5	5	6	7	7	6	8	8	10	10	9	8	9	9	9	9	10	9	8	13	12	9	11	11	10	9	10	11	11	11	11	12	11	13	13	13	11	12	14	13	14	14	12	13	14	12	15	14	13	14	14	14	14	14	16	14	14	15	15	13	15	15	16	15	16	17	15	18	16	15	14	16	16	16	17	16	17	18	17	17	16	19	20	18	18	19	21	23	4	4	2	0	4	4	5	3	8	7	16	15	7	6	3	14	13	10	13	8	17	17	17	40	17	12	11	19	20	20	40	11	9	47	37	15	39	33	11	33	26	36	30	41	40	25	36	42	31	42	25	39	50	42	48	63	41	37	48	31	62	63	35	42	35	45	63	43	70	63	46	71	58	44	64	70	55	74	53	84	50	95	62	50	43	65	67	78	69	73	85	94	76	81	54	91	99	91	89	90	78	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
53000	-259.038872457658897	-257.603129193851885	-1.435743263807003	0.000001433198552	0.000001324777952	0.924350607225115	0.954912013375010	2	1	2	-1	2	2	4	4	5	4	7	4	6	6	6	5	8	8	7	7	9	8	10	11	10	8	10	11	6	8	10	10	9	13	13	10	10	10	11	9	12	11	11	12	12	12	11	13	12	11	12	11	14	13	15	14	13	14	15	14	15	12	13	14	14	13	14	13	15	14	13	14	16	15	15	15	16	15	15	18	15	16	16	15	15	15	17	16	17	15	16	17	17	16	16	18	18	17	20	20	20	22	4	4	4	0	2	2	1	5	1	6	15	3	12	9	10	5	13	13	16	9	11	9	17	21	26	14	22	31	10	11	11	17	11	27	27	26	26	20	25	22	39	37	40	32	37	43	33	62	43	33	25	21	49	50	51	51	25	41	42	51	64	19	43	42	35	36	51	51	35	49	21	44	35	48	68	44	54	34	71	77	60	81	53	56	54	70	61	61	85	52	46	83	95	75	66	79	64	76	87	96	96	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1
53500	-257.262733633648054	-255.901871261534524	-1.360862372113513	0.000000177905233	0.000000102358337	0.575353156243007	0.909393073610542	1	1	3	0	3	3	4	4	5	5	8	7	5	5	5	5	8	7	6	6	8	8	10	11	8	10	8	9	10	9	7	10	8	11	12	11	10	11	10	9	12	10	10	12	11	11	12	13	13	14	11	11	14	14	14	14	15	13	16	15	16	13	14	15	14	13	15	15	15	13	14	15	16	14	16	15	16	15	15	16	14	18	17	14	13	17	15	16	17	15	16	16	18	18	16	17	19	18	20	18	22	23	4	4	2	0	1	2	5	6	8	6	16	15	5	8	7	5	31	8	9	16	14	10	28	32	18	12	16	12	19	18	14	25	20	40	39	32	17	28	21	31	51	21	30	43	39	42	36	46	39	48	30	39	29	35	34	49	58	23	84	71	58	52	39	58	35	47	49	54	71	34	47	45	55	47	74	81	69	49	65	76	52	76	76	41	52	57	63	55	69	49	74	57	77	75	65	72	82	77	93	88	97	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
54000	-262.284153651049905	-260.844164135884057	-1.439989515165844	0.000000023050573	0.000000007987123	0.346504317130755	0.971238452849860	2	2	3	1	3	2	3	4	3	5	7	7	6	5	6	6	7	7	8	6	8	8	10	10	10	9	9	11	10	9	9	9	10	12	13	9	10	11	9	10	12	11	11	11	11	12	11	14	12	14	10	12	15	13	15	13	12	13	14	13	15	14	15	12	14	14	16	12	13	14	14	14	16	15	13	15	16	13	15	16	15	18	16	13	14	16	15	16	16	16	18	16	18	17	18	17	18	17	20	20	22	22	4	4	4	0	2	4	1	1	6	3	20	8	8	6	9	7	14	1	20	1	16	16	21	30	21	18	17	37	30	15	16	21	30	42	47	17	27	27	17	32	51	19	33	37	21	36	36	84	44	52	27	27	41	29	44	42	47	45	40	42	60	60	42	25	52	54	48	37	51	49	52	44	69	69	52	84	50	43	59	54	46	89	48	46	28	70	69	71	50	71	67	48	77	66	89	76	94	79	97	91	100	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-238.993072303634563	-236.760933247623598	-2.232139056010977	0.000000121421939	0.000000360276890	2.967148218239006	0.941127974088921	1	1	3	0	2	2	4	4	6	4	7	6	6	5	4	5	6	7	5	8	8	8	10	11	11	7	9	10	9	9	8	9	9	13	13	10	11	10	10	10	11	10	11	11	11	11	11	14	12	13	11	11	13	14	15	13	14	13	15	14	15	13	14	15	14	12	14	13	16	14	14	15	15	13	15	14	16	15	14	18	15	17	16	14	15	16	16	17	17	16	16	16	18	18	16	17	19	19	20	19	21	23	4	4	5	0	2	1	2	4	5	2	19	15	19	10	2	3	8	10	3	17	12	11	22	42	30	14	31	31	20	18	11	31	13	46	38	32	36	20	27	30	21	22	30	40	33	32	18	37	38	51	42	23	44	66	68	25	68	47	54	43	62	44	34	56	45	51	68	37	70	51	74	68	68	41	53	35	78	66	50	69	65	64	78	44	58	63	79	35	81	81	81	59	90	92	78	72	96	82	80	96	82	99	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-261.256131624902196	-259.748285392172875	-1.507846232729304	0.000001573871289	0.000000455314756	0.289296055612563	0.981766399077464	2	1	3	0	2	3	4	3	6	4	6	7	5	3	6	5	7	8	8	6	9	8	9	10	11	8	9	10	8	8	9	7	9	13	12	11	10	9	11	10	12	11	10	11	10	12	11	12	12	13	11	10	14	14	15	13	14	13	15	14	16	15	14	14	14	14	15	14	16	14	12	15	14	14	15	15	16	13	16	15	15	18	16	15	13	15	17	17	17	16	16	18	17	17	16	17	19	17	19	20	22	20	2	4	2	0	4	5	1	1	14	14	7	7	14	4	16	3	10	9	32	7	12	20	22	29	28	11	12	33	11	12	29	16	15	49	52	19	27	26	33	22	29	27	18	30	23	47	26	33	38	24	12	30	46	71	70	49	42	35	74	46	59	50	85	25	71	78	66	47	57	46	24	70	50	47	78	64	74	46	58	85	68	95	64	71	42	42	80	91	84	68	54	90	79	90	65	80	59	86	92	61	100	93	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-259.743579088793865	-258.220315185335380	-1.523263903458490	0.000000579182831	0.000000672887616	1.161787919157086	0.966680424366120	1	2	3	-1	2	3	5	4	5	4	6	4	4	5	5	6	7	6	7	8	7	8	10	10	10	7	9	10	9	10	8	9	10	11	12	11	11	10	11	10	12	8	11	12	12	12	9	12	12	13	11	11	13	15	13	10	13	13	14	14	15	13	14	14	13	12	15	14	15	14	14	16	17	15	15	16	16	14	16	16	16	15	16	13	15	15	16	17	17	14	17	17	15	17	18	18	19	17	20	20	22	21	4	4	1	0	1	5	3	2	12	5	8	1	1	3	13	10	7	12	15	11	7	18	22	20	32	12	21	31	26	27	9	17	42	29	33	27	22	47	24	21	40	14	32	37	39	56	20	30	27	38	30	47	37	58	41	17	66	42	53	51	50	40	53	34	37	30	84	51	58	36	53	78	64	53	48	71	74	52	53	57	75	71	60	52	63	38	78	69	74	34	77	75	58	61	98	98	89	82	91	73	99	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-229.569638856343261	-228.175117832963849	-1.394521023379403	0.000000050918995	0.000000020973724	0.411903733751984	0.993856613377088	1	2	3	0	3	2	4	5	5	4	6	7	5	5	5	6	7	5	7	8	8	9	10	10	9	8	10	11	9	9	9	9	8	13	12	10	11	10	10	8	8	11	10	12	11	11	11	12	12	12	11	11	12	15	13	13	14	13	15	15	16	15	14	14	15	13	15	14	15	13	14	15	17	14	15	14	16	14	16	17	15	18	16	15	16	17	16	17	17	17	16	17	16	16	17	16	19	18	18	20	22	22	4	1	1	0	1	4	5	5	5	5	15	16	6	5	3	8	7	7	18	16	18	12	21	31	14	13	29	30	21	19	33	19	16	45	47	32	32	40	26	16	17	22	20	31	27	29	25	23	38	43	38	32	27	55	50	42	49	24	66	66	84	49	53	45	66	45	55	34	56	36	35	55	65	53	44	48	62	53	68	65	34	96	69	70	78	65	71	94	72	60	63	67	68	71	78	74	89	60	88	90	100	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-268.757884228517753	-266.846327454644609	-1.911556773873129	0.000000359776531	0.000000761170647	2.115676207225012	0.945589254727819	1	1	3	0	3	3	3	5	6	4	6	6	5	5	5	5	7	7	7	7	9	8	11	11	11	9	9	11	9	8	10	9	8	12	11	10	11	10	10	9	11	11	10	12	12	9	11	13	13	13	11	11	12	15	13	13	13	13	14	12	15	13	15	15	14	12	15	14	14	13	15	15	15	13	16	14	14	14	13	17	15	16	15	13	16	16	16	15	17	15	17	17	18	17	17	16	19	18	20	20	21	22	4	4	2	0	1	2	2	7	8	2	10	15	7	5	3	6	10	11	8	13	18	19	39	29	31	10	12	40	17	20	46	30	15	36	40	21	22	33	46	19	21	29	32	41	42	11	32	41	21	32	21	32	19	45	25	60	25	38	44	36	68	39	62	49	62	25	68	57	26	60	49	79	66	23	55	34	42	60	28	82	79	84	70	24	55	81	44	48	75	84	57	54	80	75	54	88	89	91	98	96	97	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
57000	-287.545420502827881	-285.857767691027448	-1.687652811800414	0.000001685299861	0.000000349532865	0.207400993337108	0.894804523442392	1	1	2	0	2	2	4	5	5	4	6	4	6	5	4	3	7	6	6	7	8	6	10	10	11	7	9	10	10	10	8	8	10	12	12	9	11	10	9	9	12	10	12	11	11	12	11	13	13	13	10	11	14	13	13	12	13	13	16	14	15	14	15	14	14	13	15	14	14	15	14	15	17	15	14	16	16	14	14	18	16	17	16	15	15	17	17	16	17	16	16	14	16	16	18	17	19	17	20	19	22	22	4	4	1	0	4	1	1	7	3	5	14	1	16	5	5	5	22	12	10	18	11	7	32	11	24	18	26	20	26	8	19	9	39	33	45	18	36	36	19	20	37	32	39	36	24	36	32	37	37	25	32	33	34	52	52	42	47	37	47	41	79	44	44	45	54	42	58	55	40	43	50	57	74	43	25	78	71	43	35	68	58	81	92	71	79	62	91	75	60	53	69	39	62	70	72	67	91	88	59	86	99	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
57500	-253.166988937647744	-250.147601181653783	-3.019387755993958	0.000000132008750	0.000000732882609	5.551772973012463	0.911279545675175	1	1	2	0	3	2	4	3	4	4	7	6	6	6	6	6	7	8	8	8	9	8	10	10	10	10	9	11	9	8	9	9	9	12	12	10	10	10	9	9	10	11	10	11	11	11	12	13	12	11	10	11	14	13	14	13	14	14	13	14	15	15	13	14	14	13	16	14	16	15	14	15	16	14	15	14	17	15	15	17	15	16	16	14	16	16	16	17	16	16	16	17	16	17	17	18	19	18	20	21	22	22	4	4	4	0	3	4	3	4	2	6	15	8	7	7	7	10	16	12	6	17	19	14	29	20	40	40	17	27	20	12	13	16	17	32	46	18	19	19	15	30	32	22	22	18	51	29	25	39	50	51	14	18	54	23	49	44	59	34	50	28	50	58	50	47	34	45	68	66	68	47	56	56	58	34	63	66	79	28	44	81	68	84	84	35	65	53	68	90	64	55	74	57	63	62	57	86	89	87	83	97	99	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
58000	-246.425159612169807	-244.612819805448652	-1.812339806721164	0.000000495882980	0.000000926745541	1.868879511851119	0.970686280418339	2	1	3	0	3	2	4	4	6	5	8	6	6	5	6	5	8	8	8	8	7	8	10	10	10	10	9	11	9	10	9	9	9	12	12	10	11	10	8	9	11	9	11	12	11	10	12	14	11	13	11	12	14	14	14	14	14	13	15	14	15	15	13	13	12	14	16	14	14	13	13	16	16	11	15	14	16	16	16	17	13	17	16	15	14	16	16	16	17	15	17	16	17	16	16	17	19	18	20	19	22	22	4	4	4	0	6	4	6	6	8	6	12	3	10	5	8	8	16	9	15	15	15	21	42	17	40	11	22	24	39	27	22	39	18	28	24	33	11	13	16	21	29	15	23	26	42	33	32	52	18	41	22	42	28	43	34	35	52	23	54	44	50	66	30	35	43	47	75	70	35	74	74	53	66	27	35	34	60	70	85	59	34	87	68	57	65	53	66	54	61	76	84	48	69	61	85	95	87	78	93	73	97	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
