step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
48500	-569.246209241251108	-576.101697192210509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.410252319441353	0	3	6	7	9	11	12	13	11	15	13	14	15	13	14	15	16	17	15	16	17	16	15	16	16	19	16	18	18	19	18	19	17	17	17	18	17	19	19	19	20	19	20	22	22	19	22	20	22	21	22	21	23	21	21	21	19	20	23	21	23	23	23	25	23	23	26	26	25	23	26	26	26	27	27	30	27	29	28	29	30	25	28	28	29	30	28	31	31	30	30	30	32	31	32	33	35	32	32	34	32	32	34	34	34	36	34	36	36	35	35	36	38	37	41	40	0	1	2	1	3	5	3	6	5	11	2	11	8	4	6	15	11	7	15	15	23	9	6	14	11	10	16	18	12	18	22	24	2	20	11	19	8	24	20	15	11	11	27	26	27	18	55	26	26	40	33	36	11	24	6	25	22	35	38	27	15	25	55	19	56	32	57	62	63	46	53	51	61	70	58	83	41	59	33	0	31	12	11	21	10	73	58	49	85	71	0	72	47	54	76	89	0	68	94	95	85	0	33	88	99	0	0	75	88	99	24	101	108	106	82	110	1	2	1	3	2	1	3	2	1	1	6	1	1	2	2	1	1	3	1	1	1	3	2	2	2	2	1	1	2	1	2	2	7	1	2	2	2	1	1	3	4	3	2	2	4	1	1	1	2	1	3	1	7	3	3	2	1	2	2	2	4	4	1	5	1	2	2	1	1	2	1	2	2	2	2	1	3	3	5	1	6	4	11	5	4	2	3	6	1	2	1	2	5	5	1	1	1	3	1	1	2	1	9	1	1	1	1	4	3	2	10	2	1	1	13	3
49000	-748.879229900110431	-755.734717851069831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460734448650874	1	3	5	8	8	10	11	12	10	15	15	13	13	15	15	16	17	17	16	16	14	16	14	17	17	19	18	18	18	19	17	17	18	15	17	18	17	18	19	18	19	20	19	21	21	19	22	20	21	21	20	20	23	20	21	22	22	21	21	22	23	21	23	24	23	23	27	27	25	21	26	27	27	28	27	30	27	28	27	29	29	27	29	29	28	30	27	31	30	29	31	31	30	31	32	33	34	32	31	32	32	32	33	31	34	35	32	36	37	35	34	36	37	37	38	40	0	1	1	3	3	1	4	6	3	12	7	7	8	5	13	23	6	16	6	14	7	15	8	10	15	18	16	12	7	35	22	12	11	8	2	31	14	11	24	37	10	12	24	24	51	35	49	41	33	11	17	36	48	27	12	38	37	28	30	38	56	48	70	60	62	70	53	59	21	31	61	58	69	50	22	79	71	75	61	0	60	25	4	66	33	72	54	67	83	69	0	76	73	84	93	87	0	89	51	73	81	0	34	72	81	0	0	96	78	99	10	98	97	105	82	113	1	1	2	1	1	4	1	1	3	1	2	1	1	3	1	1	4	1	3	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	8	1	1	2	2	1	1	3	1	2	1	1	1	1	1	3	1	1	1	1	5	2	2	1	1	1	1	1	1	1	1	1	2	4	5	2	1	4	1	2	6	1	1	1	3	1	3	5	12	3	5	2	3	2	1	3	1	1	1	1	1	3	1	1	5	3	1	1	9	2	4	1	1	1	4	2	5	2	1	1	8	1
49500	-600.683080183353582	-607.538568134312982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484664619840544	0	3	6	7	10	9	12	12	11	14	15	14	13	14	15	16	14	15	17	16	17	16	15	16	15	19	17	18	18	19	19	19	18	18	17	19	18	20	19	19	20	20	20	21	21	18	23	21	22	20	23	21	22	21	21	22	22	21	23	22	23	21	22	24	24	23	26	26	25	25	26	26	27	27	28	27	28	27	29	29	28	26	28	28	29	30	29	31	30	30	31	30	31	30	32	33	35	33	33	34	32	33	32	34	35	35	35	35	37	36	34	37	37	37	37	40	0	1	2	1	6	4	5	5	3	7	12	4	3	8	17	15	7	10	23	17	15	11	13	7	8	25	15	25	11	35	35	33	12	22	25	33	14	46	13	15	20	26	22	28	24	19	45	30	22	21	57	19	11	29	26	10	50	24	38	9	29	30	22	58	43	36	34	65	46	38	58	10	53	82	68	69	68	61	43	0	82	43	34	11	63	83	64	84	72	83	0	77	52	84	80	80	0	88	46	95	88	0	24	67	99	0	0	99	78	111	51	79	97	96	79	60	1	2	1	4	1	1	1	1	2	2	1	3	4	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	2	1	2	1	2	1	1	2	2	1	1	1	3	3	1	2	1	2	3	7	2	1	3	2	2	2	4	1	4	3	2	7	2	1	1	1	1	2	3	1	1	3	7	4	4	1	2	1	1	1	1	1	4	1	3	2	1	1	5	1	1	1	6	5	1	1	1	1	5	1	6	4	1	2	2	7
50000	-593.535889519873194	-600.391377470832595	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433430917546731	1	3	6	7	9	11	12	14	11	15	13	14	14	14	14	14	16	17	14	15	17	17	15	16	17	19	17	17	18	19	19	18	19	17	17	19	17	18	19	18	20	21	19	20	22	19	23	21	22	21	22	20	21	21	22	23	20	20	21	22	24	22	23	26	24	24	27	26	24	24	26	26	27	26	26	29	26	28	28	28	29	26	27	29	29	30	29	31	30	29	30	30	31	31	32	33	34	32	32	33	31	32	34	32	35	34	34	35	37	35	35	36	36	37	41	40	0	1	2	2	4	5	5	7	3	8	9	11	6	4	1	7	5	6	4	13	16	20	5	13	17	27	10	16	17	22	23	21	17	20	5	8	20	23	15	22	6	26	35	35	57	28	18	41	30	17	26	27	30	37	31	58	29	19	22	34	58	13	48	34	62	60	5	30	55	56	61	15	51	59	31	64	50	25	38	0	82	50	37	71	69	47	65	57	72	80	0	58	21	56	80	104	0	56	43	72	60	0	28	4	107	0	0	72	97	61	49	106	100	88	83	98	1	1	2	2	1	1	2	1	2	1	1	1	2	3	5	1	3	2	4	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	4	2	1	2	2	1	5	1	1	2	1	1	3	1	2	3	1	1	1	2	1	1	1	3	2	4	2	3	1	4	1	1	8	3	1	1	1	7	3	3	2	2	2	6	6	1	2	2	8	2	2	3	3	5	2	1	1	5	7	5	3	1	1	4	7	3	5	1	8	7	1	1	1	5	2	6	9	1	2	3	7	3
50500	-748.580567939467414	-755.436055890426815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.348603830106728	-1	4	6	9	9	11	12	13	11	14	13	13	15	14	15	15	17	16	14	16	18	17	16	16	15	19	16	19	16	20	17	18	18	17	16	17	18	19	18	19	19	21	19	22	20	20	23	20	23	20	22	21	24	21	22	21	21	21	21	21	23	20	21	26	24	24	26	26	24	25	26	27	27	26	28	29	26	28	28	28	30	27	27	27	29	30	29	29	30	28	29	30	30	31	33	34	33	32	33	34	32	33	34	32	34	35	33	35	36	35	35	35	37	35	37	41	0	1	2	2	3	3	9	4	3	3	9	9	9	6	12	9	24	2	2	12	14	27	25	19	9	20	15	39	9	27	10	7	16	23	10	10	36	34	20	23	11	16	10	43	10	19	45	34	28	17	62	37	16	29	33	22	20	45	7	33	18	21	31	56	27	40	56	65	44	58	38	34	77	16	84	73	33	71	21	0	78	10	12	30	52	72	53	74	80	73	0	79	44	59	86	82	0	93	62	101	6	0	58	38	66	0	0	103	104	92	22	98	112	81	61	92	1	2	1	2	2	3	1	2	3	3	1	1	2	1	1	2	1	7	3	1	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	1	1	2	3	3	3	2	3	3	2	2	2	2	1	1	4	3	2	2	3	1	3	1	3	1	2	3	3	2	2	1	1	1	3	6	1	5	1	1	3	1	7	1	1	6	10	4	5	2	3	1	1	1	1	1	4	3	2	4	1	1	5	1	11	1	9	3	4	1	1	1	2	3	10	2	1	2	7	5
51000	-687.431490594374509	-694.286978545333909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441022531825842	0	2	6	8	10	10	11	13	10	14	14	13	15	14	15	15	16	18	14	17	16	15	13	15	16	18	17	18	17	20	18	16	19	17	15	17	15	19	20	18	19	21	19	20	20	18	23	20	23	21	23	22	22	21	23	22	19	19	22	21	22	23	24	23	24	21	26	25	24	25	25	27	28	27	27	29	27	28	29	30	30	26	28	29	29	30	29	31	31	27	29	30	31	29	33	33	33	33	30	33	32	31	34	34	33	34	34	35	35	34	35	37	37	37	40	38	0	1	2	3	4	3	9	5	4	9	9	5	6	9	10	23	19	2	3	21	22	12	9	7	11	20	11	37	4	16	27	23	20	12	23	35	8	2	43	10	11	21	34	57	5	10	17	18	42	58	50	40	17	14	35	15	25	31	30	11	39	38	33	22	49	19	66	44	60	60	57	27	15	82	47	57	39	61	82	0	64	60	60	51	67	73	50	92	76	59	0	42	69	51	20	86	0	29	73	80	73	0	9	72	85	0	0	101	95	85	91	105	103	70	104	104	1	1	2	1	1	3	1	2	1	2	1	2	2	2	1	1	1	7	6	1	1	1	1	2	1	1	1	1	4	2	1	1	1	2	1	1	1	7	1	2	2	2	1	1	5	2	3	1	1	1	1	2	3	4	5	4	2	1	2	2	1	2	3	4	1	4	2	2	2	2	2	5	7	1	2	7	4	3	2	1	5	1	4	4	1	1	4	1	1	2	1	4	3	2	6	2	1	6	1	1	2	1	14	5	2	1	1	1	1	3	5	1	1	5	5	3
51500	-642.215161440276574	-649.070649391235975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.350962197637399	0	2	4	8	10	8	12	12	10	14	15	13	13	14	15	15	15	17	14	15	16	16	16	16	16	18	18	18	19	20	18	19	19	18	17	18	17	19	19	19	17	20	20	21	21	19	22	21	22	21	22	21	23	21	21	22	22	20	22	19	22	20	22	24	23	22	26	26	24	24	25	27	27	27	28	30	27	28	27	29	29	25	28	28	30	29	28	30	31	27	31	31	31	31	30	33	35	33	32	33	31	32	34	35	34	35	33	35	36	36	34	37	37	36	37	40	0	1	2	2	2	3	5	9	4	8	13	9	6	12	7	8	5	7	5	13	9	6	10	16	14	25	11	23	15	32	12	11	31	22	14	8	20	35	5	31	7	13	40	29	14	37	35	24	30	28	33	21	42	14	19	12	39	29	15	7	17	12	52	44	49	8	42	14	36	43	4	28	57	67	46	69	44	48	22	0	2	27	11	21	70	47	64	82	83	42	0	86	44	29	87	85	0	76	85	92	67	0	77	83	102	0	0	76	85	75	83	15	96	21	105	72	1	1	1	3	4	3	1	1	1	1	1	1	2	1	1	1	2	1	3	1	2	4	1	1	1	1	1	1	3	1	4	2	1	1	2	3	1	1	3	1	2	3	1	1	2	1	3	2	1	2	2	2	1	3	5	4	2	1	2	4	3	3	1	1	1	5	4	8	3	2	8	5	2	1	4	3	2	4	6	1	13	3	8	7	2	3	3	2	2	4	1	1	4	5	1	1	1	2	1	1	2	1	4	4	1	1	1	2	3	4	4	9	3	9	1	8
52000	-712.258473700737341	-719.113961651696741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457537855253693	1	2	6	9	10	10	11	12	11	15	14	13	15	15	16	15	17	18	16	16	17	16	14	16	17	18	18	19	18	19	18	18	19	17	18	19	17	20	20	19	18	20	20	22	20	18	23	20	20	20	22	21	24	21	23	22	22	21	22	22	24	23	22	25	24	22	27	26	23	24	26	24	28	28	27	30	28	28	28	28	29	26	28	29	28	30	27	29	31	29	31	31	31	31	33	33	33	31	33	34	31	33	33	33	35	35	35	34	37	35	34	36	38	37	37	40	0	1	2	2	4	4	5	5	4	8	8	7	9	11	13	12	3	17	9	9	24	10	9	23	8	21	14	34	13	27	37	34	14	13	24	37	22	17	31	7	14	29	40	41	36	5	14	10	24	29	36	41	30	31	20	49	29	45	48	37	24	46	50	61	54	33	13	17	33	51	53	60	51	45	49	77	68	42	48	0	33	38	24	70	64	42	25	74	88	73	0	84	53	55	66	39	0	62	86	98	81	0	31	27	81	0	0	95	105	93	24	96	97	98	1	79	1	1	3	3	1	1	1	1	1	2	1	1	2	1	1	1	6	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	4	1	1	1	2	1	3	4	3	2	1	2	2	3	2	4	1	2	1	1	3	4	3	1	1	2	2	4	6	2	1	1	1	3	5	3	1	1	3	2	1	5	3	5	3	1	5	4	1	1	1	1	1	2	3	5	4	1	3	1	1	2	1	6	6	3	1	1	1	1	1	5	1	2	3	9	6
52500	-579.041593187781586	-585.897081138740987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479207790113148	0	3	6	9	10	11	11	14	12	14	14	13	15	14	16	15	17	18	17	16	18	17	15	17	16	19	16	18	17	20	18	17	18	18	17	18	17	20	20	19	19	21	18	20	18	19	22	20	22	21	23	22	24	22	21	21	21	21	22	21	23	21	23	25	25	23	26	25	24	25	26	26	27	28	27	29	28	27	28	29	29	27	28	28	27	30	29	32	30	29	30	30	29	31	33	34	34	31	33	33	32	32	34	33	35	36	33	35	36	35	34	36	38	36	40	40	0	1	1	1	4	4	3	9	4	6	4	9	9	12	14	12	2	24	23	9	11	23	11	16	8	20	6	11	9	43	10	16	22	20	11	35	16	36	37	23	24	21	27	46	9	14	38	36	18	31	41	33	21	6	39	13	32	41	12	27	23	4	57	63	61	62	54	33	51	41	66	60	54	70	44	85	67	49	59	0	25	24	12	46	21	74	52	91	81	84	0	90	53	50	91	81	0	80	73	89	92	0	93	37	71	0	0	99	107	107	95	111	112	99	81	15	1	1	3	4	1	1	2	1	2	2	2	1	2	1	1	2	5	1	1	2	2	2	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	3	1	3	2	4	5	1	2	1	1	5	2	4	5	1	1	1	1	2	2	1	2	1	3	2	1	3	1	2	3	2	1	6	4	7	5	6	2	3	1	1	1	1	1	5	4	1	2	1	1	3	1	2	1	3	11	4	1	1	1	1	1	1	1	1	1	5	11
53000	-668.348052020662180	-675.203539971621581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.352236029587298	0	2	6	9	9	11	11	13	10	14	12	14	14	14	14	14	16	17	16	16	18	16	15	16	17	18	17	18	19	20	19	19	19	18	18	17	17	18	20	20	19	20	20	20	21	19	22	21	22	20	21	21	24	22	22	23	21	21	23	21	23	21	23	23	25	23	27	27	25	24	26	25	27	27	27	28	26	28	27	30	30	26	29	29	28	30	28	30	30	29	30	30	32	32	32	33	33	33	32	33	32	32	32	33	34	35	34	35	36	36	35	36	38	36	40	40	0	1	1	3	3	2	5	7	4	4	5	2	8	1	11	7	5	15	12	8	25	14	12	14	15	8	15	37	22	26	36	10	25	27	23	6	20	27	38	5	12	14	34	18	21	36	45	41	42	38	29	41	15	23	12	31	31	38	23	9	40	31	62	45	57	37	57	55	51	49	27	43	31	66	52	47	62	68	71	0	7	31	6	61	25	77	45	42	68	47	0	72	33	65	61	102	0	25	79	64	71	0	38	25	57	0	0	87	85	106	99	74	101	100	110	43	1	2	2	1	2	4	1	2	1	2	2	7	1	5	1	2	3	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	3	1	1	2	5	2	3	1	1	1	1	1	1	1	1	1	1	5	3	4	1	1	2	5	4	2	1	1	1	2	2	3	3	3	1	4	1	3	2	4	3	3	1	1	1	5	5	7	3	6	2	4	5	2	3	1	3	5	4	4	1	1	9	2	4	3	1	7	5	5	1	1	4	4	1	2	5	3	2	2	12
53500	-687.115449758345562	-693.970937709304962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383079508190006	0	4	6	8	9	11	11	13	10	14	15	13	13	15	16	16	16	16	16	15	17	16	14	17	16	18	18	18	18	20	18	19	18	18	17	19	18	18	19	19	19	20	19	19	22	18	21	21	22	20	22	22	22	21	23	21	21	21	21	19	24	23	24	25	24	23	26	26	24	25	26	27	27	26	28	28	27	28	28	29	30	27	29	27	30	29	28	32	30	29	30	30	30	30	32	33	35	32	32	34	32	32	33	34	33	35	35	35	33	36	35	37	36	36	40	40	0	1	1	3	3	4	3	5	3	9	4	6	6	12	14	10	12	6	9	13	11	20	7	11	9	25	25	19	22	37	18	22	21	9	11	46	16	16	23	11	19	23	25	21	40	11	11	41	26	33	22	39	13	4	53	15	60	22	44	4	45	13	23	55	36	8	34	37	34	10	70	49	69	27	69	68	74	69	60	0	20	2	11	65	69	48	64	9	87	78	0	75	71	77	85	57	0	51	57	94	68	0	26	63	64	0	0	102	91	103	88	100	100	79	24	107	1	1	3	1	2	2	2	2	1	1	3	1	1	1	1	1	1	2	3	1	1	1	1	1	3	1	2	1	1	1	1	2	1	4	2	1	1	1	2	2	2	4	1	1	1	1	2	1	2	1	3	1	4	7	1	2	1	3	1	4	1	4	5	1	2	4	4	5	4	7	1	2	1	3	2	1	1	2	2	1	10	11	5	1	3	4	1	9	1	1	1	1	1	2	1	6	1	5	6	2	3	1	8	5	4	1	1	2	2	2	1	1	1	4	10	2
54000	-607.983512087814347	-614.839000038773747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498248549589948	1	3	7	8	9	10	11	12	12	14	14	14	15	14	13	16	17	17	15	16	16	15	14	16	17	18	18	18	18	19	18	18	18	18	18	17	18	20	20	19	20	20	19	22	20	20	22	21	21	21	22	21	24	21	23	22	21	22	22	22	24	23	23	25	25	23	24	26	23	25	26	26	27	26	28	27	27	29	28	30	30	27	28	28	29	31	27	31	29	30	30	30	31	32	32	34	33	32	33	33	31	32	35	35	34	35	33	34	35	34	35	36	37	36	41	37	0	1	2	3	1	4	5	1	7	8	6	9	6	9	4	15	15	20	7	15	23	10	7	14	9	18	25	22	16	16	14	23	5	7	10	22	24	32	15	26	6	20	32	30	40	22	48	34	18	31	17	41	42	28	9	46	24	29	16	24	48	57	15	50	28	27	55	65	46	33	19	33	74	23	44	69	69	73	37	0	5	69	50	71	61	90	68	48	82	68	0	68	44	84	55	94	0	92	88	78	78	0	31	102	81	0	0	98	78	95	97	108	97	96	81	69	1	2	3	1	4	1	2	7	1	1	3	1	2	1	2	1	2	1	2	2	1	1	2	1	2	1	1	2	1	2	2	2	4	3	1	1	1	1	2	1	5	3	1	1	1	2	1	2	2	1	3	1	4	2	4	1	2	2	3	2	1	1	4	2	3	2	1	1	1	4	6	5	1	7	3	1	2	1	5	1	8	2	2	1	5	1	1	4	1	2	1	1	5	2	3	1	1	1	1	2	1	1	7	2	2	1	1	1	3	1	1	1	2	1	5	10
54500	-641.970080605978751	-648.825568556938151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457993542052273	1	4	6	8	9	10	12	13	11	14	15	13	14	14	16	14	16	14	17	16	18	16	14	17	17	18	16	17	18	19	18	19	18	18	15	17	18	19	20	19	19	20	19	21	21	20	22	21	22	19	23	21	23	20	22	19	21	20	22	20	23	22	22	24	23	23	26	27	25	24	26	27	27	26	27	30	27	29	29	28	30	27	28	28	29	30	29	31	31	27	30	31	32	31	32	34	33	32	33	32	32	31	33	34	34	33	34	35	37	34	35	37	36	37	40	40	0	1	2	1	2	1	5	6	5	6	12	9	7	12	12	4	6	7	1	10	13	10	1	20	17	14	8	15	7	27	12	26	25	15	16	22	28	26	16	11	16	28	36	56	58	35	60	39	24	31	44	22	36	27	32	27	26	11	30	11	45	38	22	53	32	30	69	38	58	58	45	24	59	62	50	53	51	72	11	0	87	46	25	69	10	84	49	82	86	66	0	67	21	40	85	73	0	88	75	81	71	0	63	21	92	0	0	11	89	88	97	104	105	77	88	90	1	1	1	3	3	5	2	2	1	3	1	1	1	1	1	3	2	1	7	1	1	1	6	1	1	2	1	1	3	2	4	1	1	1	1	1	1	1	3	2	3	1	2	1	1	2	1	1	3	1	1	3	3	4	2	2	1	2	1	3	1	1	3	1	3	2	1	4	2	2	2	5	2	2	4	2	2	2	6	1	1	2	4	1	6	1	4	2	1	2	1	2	5	4	1	3	1	1	3	1	3	1	3	5	2	1	1	11	3	1	1	1	1	3	4	11
55000	-797.637818313231378	-804.493306264190778	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462557713473611	1	3	7	8	10	10	12	12	12	14	14	14	15	14	15	16	16	17	16	16	16	17	15	15	17	18	18	18	19	19	18	18	18	18	17	18	17	20	19	19	20	20	18	20	21	18	22	21	22	20	23	21	23	21	23	20	22	20	23	21	23	22	22	25	25	23	27	26	24	25	25	26	27	26	27	30	27	28	28	29	30	28	28	27	28	30	29	32	30	29	31	31	28	31	32	34	34	31	32	33	31	32	35	34	33	36	34	35	36	35	34	34	34	38	39	39	0	1	2	3	3	2	3	3	5	5	9	8	12	5	8	7	9	12	11	10	9	23	7	9	14	18	25	20	22	16	18	21	24	10	13	22	24	27	16	36	22	31	12	33	31	6	32	21	48	31	27	42	42	4	42	25	54	26	45	14	20	41	60	30	44	29	64	7	51	62	40	13	31	44	64	82	64	77	28	0	37	67	44	14	25	78	68	76	78	82	0	69	33	75	78	102	0	93	36	90	78	0	10	102	101	0	0	113	78	59	69	102	94	76	66	52	1	1	3	1	2	2	2	2	1	2	1	1	1	2	1	2	2	2	1	1	3	1	1	2	2	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	2	2	2	3	2	2	1	1	3	1	1	5	2	1	1	1	1	4	3	1	1	3	3	3	1	6	1	3	3	6	4	5	1	2	1	1	6	1	8	1	6	6	6	1	1	1	1	1	1	3	4	2	2	1	1	2	8	2	1	1	8	1	1	1	1	1	4	6	6	1	1	3	14	7
55500	-758.175437394868368	-765.030925345827768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414304394201170	1	4	6	7	10	9	12	11	12	13	14	14	14	14	15	15	16	17	16	16	18	16	14	17	16	19	18	19	18	19	18	18	19	17	17	19	17	20	20	19	19	21	19	21	20	19	23	20	22	20	22	21	21	21	22	22	21	19	22	20	22	23	23	22	22	23	25	25	25	24	26	24	27	28	27	29	27	29	28	30	29	26	28	28	29	30	28	31	30	29	29	30	31	32	32	33	33	31	33	32	32	33	33	35	34	35	33	36	34	36	35	36	36	37	40	40	0	1	2	1	4	2	4	4	8	4	8	9	5	8	3	9	13	4	11	7	14	16	2	17	12	25	20	24	4	22	35	2	22	11	13	11	17	27	15	19	21	4	35	46	23	24	39	43	46	37	43	46	28	33	43	38	50	32	23	20	18	2	46	33	50	9	63	61	51	55	47	1	3	73	60	42	43	79	7	0	49	55	73	62	69	83	75	86	87	77	0	73	34	89	93	57	0	45	74	86	86	0	52	11	95	0	0	105	99	104	50	96	82	106	2	83	1	3	1	4	2	2	3	1	1	3	2	1	2	1	5	2	1	7	2	2	2	1	6	1	1	2	1	1	5	2	1	4	1	2	1	3	1	1	2	2	1	7	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	3	4	2	9	2	1	1	4	1	1	1	1	1	5	10	1	3	3	3	1	6	1	3	2	1	2	1	1	1	1	2	1	1	1	8	2	1	5	1	5	2	1	1	1	5	13	1	1	1	1	1	1	9	1	5	2	18	5
