step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
10000	-434.643837502258748	-441.499325453218148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670546475161337	0	5	6	7	4	5	5	7	7	8	9	8	13	9	8	11	10	10	11	9	10	11	12	11	11	12	12	13	11	10	13	13	13	10	10	10	12	10	11	13	12	15	12	16	15	14	13	15	13	14	13	14	15	15	16	16	14	17	17	17	18	17	17	17	18	18	18	19	19	19	20	21	21	21	24	22	24	23	0	5	2	6	1	1	5	3	7	3	4	6	20	8	3	5	14	10	5	4	12	12	8	12	20	21	16	8	8	5	19	20	20	12	12	6	8	6	0	35	24	24	35	27	32	35	22	37	39	10	20	34	49	16	22	49	43	47	49	32	48	49	54	55	28	55	62	62	62	64	62	68	68	70	73	74	70	70	1	1	1	2	2	3	1	1	1	2	1	1	2	1	1	3	1	1	3	1	1	2	3	1	1	1	1	3	2	3	2	2	2	2	2	3	2	1	1	1	1	2	1	2	1	2	1	2	1	3	2	2	1	2	2	2	1	2	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2
10500	-426.769002469044892	-433.624490420004292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763591449733492	0	4	5	7	5	6	6	6	7	9	9	8	13	9	8	11	9	10	9	8	9	10	11	11	11	12	12	13	11	11	13	13	12	11	12	11	12	11	12	13	12	15	13	15	13	14	13	15	14	15	14	14	14	15	15	16	15	17	18	17	17	17	17	17	18	19	19	19	18	19	20	21	21	20	22	21	25	24	0	1	2	5	1	1	5	3	5	3	9	6	20	8	2	19	8	3	4	5	6	12	17	12	20	21	9	17	17	19	19	20	20	21	36	12	23	21	0	21	12	41	35	16	25	35	22	23	39	29	33	34	39	27	47	49	35	57	49	33	48	49	54	26	50	58	62	62	56	64	67	68	68	64	68	74	78	70	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	2	2	2	1	1	2	2	2	1	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3
11000	-454.961110798554785	-461.816598749514185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619488149010534	0	6	4	6	4	6	6	7	7	8	8	8	12	9	7	9	11	10	9	10	11	11	11	11	11	13	11	13	12	11	12	13	12	12	10	11	13	10	11	12	12	14	13	15	15	14	14	15	13	16	13	14	15	15	16	16	17	17	15	16	17	17	17	15	17	18	18	19	19	19	20	21	21	21	22	22	24	24	0	3	1	5	1	1	5	3	6	3	4	6	20	8	3	7	8	3	9	6	6	12	10	12	20	40	16	29	17	19	19	4	20	35	12	12	23	12	0	38	35	41	22	27	13	35	12	23	39	29	20	34	39	27	35	49	64	47	49	13	37	56	54	22	50	55	62	62	62	64	69	62	68	70	68	74	74	55	1	1	2	1	2	3	1	2	1	2	1	1	1	1	1	2	2	2	1	2	2	2	2	2	1	1	2	1	1	1	2	4	2	1	2	1	1	1	1	1	1	1	1	2	1	1	3	3	2	2	2	1	2	2	4	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	1	2	1	2	2	1	2	3
11500	-457.207023770343881	-464.062511721303281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569414852071608	0	4	6	7	5	5	6	8	8	8	7	8	13	9	9	10	10	9	9	8	8	11	10	10	11	12	11	13	11	11	12	13	14	9	11	11	12	11	12	14	12	14	14	15	15	14	13	15	14	15	14	14	15	16	16	17	17	16	17	17	17	15	18	17	17	18	18	19	18	19	20	20	22	21	24	22	25	24	0	1	2	2	2	1	5	2	5	3	6	6	20	8	3	9	8	3	7	4	6	12	8	12	20	21	16	8	17	19	19	25	20	21	21	6	23	12	0	26	21	41	35	27	51	35	12	8	39	17	32	34	39	44	46	49	35	36	49	13	28	49	54	55	48	22	62	62	62	64	62	62	68	55	73	74	70	70	1	2	2	1	1	2	1	2	2	1	1	2	3	1	1	1	1	1	2	1	2	2	1	1	2	2	1	4	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	2	1	2	3	2	1	3	1	3	2	1	1	2	2	2	1	2	2	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	4	2
12000	-420.421882347401379	-427.277370298360779	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669839285425218	-1	6	5	7	3	4	6	8	7	7	6	7	11	9	9	10	10	11	9	9	10	11	10	10	11	12	11	12	11	11	11	13	13	11	12	11	12	10	11	13	12	14	14	16	14	14	13	15	13	15	15	15	15	14	15	16	15	17	17	17	16	17	17	16	17	19	19	19	19	19	21	21	21	21	21	22	24	25	0	6	6	11	1	1	5	3	7	3	6	6	20	10	10	7	8	3	7	4	6	12	14	12	20	21	16	29	17	19	19	13	36	38	21	6	23	6	0	38	24	41	35	16	32	36	22	23	39	29	13	34	39	27	47	39	35	47	56	51	37	49	54	57	48	58	62	62	62	64	67	68	68	70	68	74	70	70	1	1	1	1	2	3	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	2	1	2	1	2	1	1	2	2	1	2	2	2	2	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	3
12500	-428.245723860332191	-435.101211811291591	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661637755885648	-2	3	5	7	5	5	4	7	7	7	8	8	12	10	8	11	10	10	10	9	10	12	11	12	10	11	10	12	9	12	13	14	13	12	10	10	12	12	10	13	13	15	13	14	13	14	13	14	12	14	15	13	13	15	15	16	17	17	17	16	17	18	17	17	16	18	19	20	17	18	19	20	22	20	23	22	25	23	0	1	2	5	7	2	2	2	5	3	4	6	20	8	10	5	8	2	9	4	12	12	14	36	20	21	9	17	8	16	19	13	13	21	12	12	23	21	0	26	24	41	22	27	13	22	6	37	39	17	13	34	39	44	47	53	55	55	49	32	23	56	54	22	29	58	62	62	56	55	56	62	68	70	68	74	70	64	1	3	1	1	1	1	1	2	1	1	1	2	1	2	1	3	2	3	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	1	3	1	1	3	4	1	1	1	1	1	1	1	1	2	2	1	3	2
13000	-468.792373399285680	-475.647861350245080	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546348252700101	0	6	5	6	2	2	5	6	7	8	9	9	13	10	9	11	7	11	10	8	10	10	12	11	10	13	11	13	10	11	13	11	14	10	11	11	12	12	11	11	12	14	14	15	15	14	12	15	14	15	14	14	16	13	15	15	16	16	17	15	18	17	17	14	17	18	19	19	18	18	19	20	21	21	24	22	26	24	0	3	1	5	1	1	5	3	5	3	4	6	32	8	3	5	8	10	7	4	12	12	14	12	20	21	19	17	17	19	19	20	13	12	22	22	29	21	0	21	24	41	47	54	32	12	22	28	39	29	32	34	39	5	47	49	35	55	56	32	28	56	54	47	50	58	62	62	62	47	62	68	68	70	68	74	78	74	1	1	2	2	1	1	1	1	2	2	2	4	2	2	2	4	1	1	2	1	1	1	1	1	1	2	1	3	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	5	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	2	3	1	2	1
13500	-456.689664581224179	-463.545152532183579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636781042608218	-1	6	5	7	6	4	6	7	7	8	9	7	13	9	9	11	11	11	10	9	7	10	11	12	11	10	11	11	10	11	11	12	11	12	9	11	12	11	10	12	12	14	13	15	14	14	14	14	12	16	14	14	16	13	14	16	16	16	16	15	17	18	18	18	16	18	17	19	18	20	21	21	22	21	24	22	25	24	0	3	6	6	6	1	6	3	5	6	4	1	33	8	3	7	8	10	5	4	6	35	14	35	20	21	12	14	3	19	19	20	20	12	6	22	29	12	0	21	12	12	6	16	20	35	36	37	39	17	20	34	39	16	43	49	55	43	49	32	37	49	54	57	17	58	56	62	59	64	62	68	68	70	73	74	70	70	1	1	1	1	1	3	1	1	1	2	1	4	1	1	2	2	2	2	2	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	2	2	4	4	2	2	2	2	1	1	2	2	1	3	1	1	2	1	2	2	1	2	2	2	2	3	1	1	1	1	1	2	1	1	1	1	1	2	2
14000	-426.174748110075257	-433.030236061034657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674377923805930	-2	5	6	7	5	3	6	7	7	8	9	8	11	9	8	12	11	10	10	10	10	10	10	12	11	13	11	13	12	12	13	13	14	12	11	10	11	12	11	13	12	13	13	16	14	14	12	15	13	15	13	14	15	15	15	15	15	17	17	17	18	16	17	16	17	18	18	19	18	19	20	20	21	21	23	22	26	24	0	6	2	5	6	1	5	3	5	3	4	6	20	8	3	19	8	2	7	4	12	6	14	22	20	21	19	29	14	19	19	13	13	21	12	12	23	21	0	21	22	41	35	27	20	47	6	17	39	37	13	34	39	27	36	39	43	57	56	20	48	49	54	55	28	58	62	67	62	64	69	68	67	70	73	74	78	70	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	3	2	2	1	3	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	4	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2
14500	-437.263495262348101	-444.118983213307502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641990968858951	0	3	5	7	5	5	6	7	7	8	9	8	13	10	8	9	9	10	10	9	10	12	11	10	10	12	12	13	11	11	11	13	14	12	11	12	13	12	11	13	13	14	14	15	14	14	13	15	12	14	15	14	16	15	14	16	16	16	17	16	18	18	17	17	18	18	19	20	18	19	20	21	22	21	22	22	25	23	0	1	2	6	1	1	5	3	6	3	4	6	4	8	3	9	8	15	7	6	12	12	8	6	20	21	16	17	17	19	19	20	32	21	12	12	23	21	0	26	22	6	22	27	20	36	36	29	39	29	20	34	49	27	47	49	43	47	49	32	48	56	54	35	50	58	62	67	56	64	56	67	68	64	68	74	78	70	1	2	1	1	2	3	1	1	1	2	1	1	4	1	2	1	1	2	2	2	1	2	2	3	1	1	1	3	1	1	1	2	1	2	2	2	1	1	1	1	1	4	1	1	3	1	1	1	1	2	2	1	3	2	1	2	1	2	3	2	2	2	1	3	2	1	1	1	1	1	2	1	1	2	1	1	1	2
15000	-458.434538770922927	-465.290026721882327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519875730581774	-1	5	6	6	4	5	5	8	7	9	8	8	12	9	9	10	9	10	8	9	11	11	11	12	12	12	12	12	11	9	12	13	13	12	12	11	13	10	10	13	10	14	13	16	14	15	14	16	13	16	15	14	16	15	15	15	15	17	17	18	17	17	18	17	17	19	15	19	19	19	18	20	21	20	21	22	24	23	0	1	2	5	1	5	5	2	7	3	4	6	20	8	3	19	8	10	7	11	38	12	10	41	20	38	16	17	17	19	19	20	13	12	36	6	23	12	0	21	12	41	6	27	20	12	24	23	39	28	32	34	39	27	47	39	35	47	56	25	48	67	54	47	29	58	49	62	62	12	62	68	68	47	68	74	70	74	1	2	1	1	3	1	1	2	1	2	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	2	1	2	1	1	1	1	1	2	3	2	2	3	1	2	2	2	1	1	4	3	1	2	2	2	1	2	1	1	2	2	3	1	1	1	1	4	1	1	1	3	1	1	2	3
15500	-475.253190380691024	-482.108678331650424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654520099908897	-1	5	6	7	4	6	5	7	7	8	9	7	13	10	9	10	11	10	10	8	9	10	11	11	10	12	11	13	9	11	12	13	14	11	11	10	12	11	11	13	11	14	13	16	12	15	13	14	14	15	13	15	16	15	16	17	16	18	17	18	17	19	17	17	16	18	17	20	19	19	20	21	21	22	24	21	24	22	0	5	2	5	1	1	5	3	7	3	4	6	20	10	3	7	29	8	7	5	6	12	8	22	20	21	16	29	8	19	19	25	20	21	36	12	18	21	0	38	6	24	35	27	20	35	12	23	39	29	20	34	39	16	42	49	26	55	49	51	48	67	54	12	48	55	49	67	67	55	53	68	68	55	73	70	78	70	1	1	1	2	3	3	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	2	2	1	1	2	1	2	1	1	1	2	4	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	2	3	2	2	3	2	1	2	2	1	2	2	2	1	1	3	1	1	2	2	1	2	2	1	1	4	1	2	1	2
16000	-478.308817353094696	-485.164305304054096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593944370033596	0	2	3	6	5	5	4	7	7	8	8	8	13	9	8	10	10	10	11	9	9	12	10	11	12	11	11	12	12	12	13	11	12	11	10	12	12	12	11	14	11	15	12	15	15	14	13	15	12	15	14	15	16	13	16	16	15	15	16	17	17	19	18	17	16	18	17	19	18	19	20	20	22	22	23	22	25	25	0	1	2	6	7	1	1	3	5	3	4	6	20	10	8	9	14	3	16	4	12	35	8	12	20	21	16	17	17	9	19	20	20	21	12	9	23	26	0	21	12	36	35	27	25	35	22	37	39	29	20	34	49	16	36	39	47	47	49	51	37	67	54	57	17	58	56	49	67	64	68	56	68	55	68	47	74	70	1	1	1	1	1	2	2	2	2	3	1	2	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	3	1	2	1	2	2	2	3	1	2	4	1	1	2	2	2	1	2	1	3	2	1	3	1	1	1	2	1	5	2	4	1	2
16500	-449.998256237296630	-456.853744188256030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525847735184015	-3	4	5	7	5	5	6	8	8	8	9	7	12	9	7	12	10	9	10	8	9	10	11	10	10	10	11	12	11	12	13	13	13	12	11	11	13	11	9	13	12	14	13	15	15	13	13	15	12	16	14	13	15	15	15	16	16	15	16	17	18	15	18	17	17	18	17	19	19	19	20	21	22	20	23	21	26	24	0	1	2	2	2	1	5	2	5	3	4	6	20	8	3	27	14	10	5	6	6	12	14	2	20	21	7	17	17	19	19	20	20	21	12	12	23	21	0	26	24	22	22	6	25	35	36	37	39	17	20	34	49	27	36	39	47	22	49	32	48	49	54	47	28	58	62	62	67	22	62	68	68	22	68	70	78	64	1	3	1	1	1	4	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	3	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	2	5	2	1	1	1	2	3	3	1	2	2	2	3	2	2	2	2	2	2	1	2	2	2	1	3	1	4	2	1	1	6	2	1	1	3
17000	-462.867430340933481	-469.722918291892881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541595687157752	-1	4	6	7	5	5	6	6	8	7	8	8	12	9	8	11	10	11	9	9	10	9	12	10	12	13	10	13	12	11	12	12	11	12	11	12	12	11	11	13	13	15	13	13	14	15	13	15	13	15	14	15	16	14	14	16	16	17	16	17	18	18	17	17	17	18	18	19	19	20	20	20	21	22	22	21	23	23	0	1	2	5	2	2	5	2	7	3	5	6	20	8	10	19	8	10	5	2	12	6	14	12	20	21	5	17	17	19	19	20	20	21	22	12	8	21	0	21	24	41	35	27	20	35	22	23	39	29	13	26	39	44	36	49	35	55	49	51	23	56	54	55	8	22	49	62	62	47	62	68	68	12	68	70	74	64	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	3	2	2	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	2	3	1	1	2	1	2	1	2	2	2	2	2	1	2	1	1	3	1	1	2	2	2	2	1	2	1	2	1	4	3	2	1	1	3	1	1	1	9	1	1	1	2
17500	-501.880030712895632	-508.735518663855032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446681508329088	-1	5	4	8	4	4	6	5	7	8	9	7	12	9	8	9	10	10	10	9	11	11	11	10	12	12	11	13	12	11	12	12	14	12	10	11	13	12	11	12	13	14	13	15	14	15	11	15	13	16	13	15	14	15	16	16	16	16	17	15	18	18	17	17	17	18	18	19	19	17	20	20	22	21	23	18	26	24	0	3	1	5	1	1	5	3	5	3	6	6	20	8	12	7	8	10	16	9	24	12	14	12	20	21	16	17	17	16	7	20	25	6	12	12	29	21	0	21	47	41	22	27	20	34	12	37	39	23	20	22	49	16	6	39	36	47	49	45	48	56	54	42	29	36	56	67	56	55	62	68	72	55	68	55	70	70	1	1	1	1	2	2	1	1	1	3	3	2	2	2	1	3	2	1	1	1	1	3	1	2	2	1	1	1	2	2	3	2	1	3	1	2	1	1	1	1	1	1	2	2	2	1	3	1	1	2	2	2	1	3	6	3	3	2	2	1	2	1	1	2	2	3	1	1	2	1	1	1	1	3	2	1	4	2
18000	-489.416024778012741	-496.271512728972141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585886534519890	-1	5	5	7	6	4	4	7	6	7	9	8	12	9	9	10	8	10	8	9	9	11	11	12	10	13	11	12	12	11	11	14	13	12	12	11	13	11	11	12	13	14	14	15	12	15	12	15	13	15	14	14	15	15	14	15	15	16	17	18	16	19	17	16	16	17	16	18	18	19	20	20	21	19	23	18	23	23	0	6	6	9	1	1	1	3	7	3	4	5	20	8	3	5	8	10	5	5	6	6	14	12	20	38	16	17	17	19	19	13	20	21	22	6	23	21	0	21	12	47	12	27	20	12	38	23	39	23	25	34	39	27	22	49	35	22	49	13	37	67	54	57	29	36	49	67	67	36	69	68	68	76	73	22	36	64	1	1	1	1	4	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	3	1	2	1	1	1	2	2	1	2	2	1	1	1	3	2	1	1	2	2	1	3	2	3	2	1	2	1	2	1	1	3	3	1	2	2	2	2	2	2	2	1	1	1	4	2	1	2	4	1	1	2	1	1	2	5	3
18500	-465.598809145188909	-472.454297096148309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553538628278305	-1	4	5	6	4	3	6	7	8	8	8	8	12	9	8	9	11	10	9	9	10	11	11	10	10	13	12	11	9	12	12	14	13	11	10	10	12	11	10	13	13	15	13	15	13	14	14	15	13	15	14	14	15	14	16	16	17	17	17	18	17	19	17	18	18	18	15	19	18	19	20	20	22	21	24	20	25	25	0	6	2	5	1	1	5	3	7	3	6	6	20	8	3	5	29	10	5	4	12	24	8	12	20	21	16	29	8	19	19	25	13	12	12	2	8	21	0	21	36	36	35	16	20	22	35	14	39	28	20	34	49	27	46	49	55	47	49	32	48	56	54	47	50	58	49	67	67	64	69	68	68	76	68	64	70	55	1	1	1	1	2	2	1	1	1	1	3	3	2	2	2	2	1	1	3	2	1	1	2	1	1	1	2	1	2	2	2	3	1	1	2	3	3	1	1	1	2	2	1	3	2	2	2	3	2	2	2	1	1	1	1	2	1	2	2	2	1	3	1	3	1	1	1	2	2	1	1	1	2	1	2	1	5	5
19000	-469.583491058379934	-476.438979009339334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616504303208691	-1	4	5	7	5	5	6	8	8	9	8	8	11	7	8	11	10	9	9	8	11	9	11	11	12	13	9	13	12	10	12	13	14	10	11	11	13	12	11	13	10	14	13	14	14	15	12	15	14	15	15	14	15	15	14	16	16	17	16	16	16	18	18	17	16	19	16	19	18	19	20	20	22	21	23	19	23	24	0	1	2	5	2	2	5	14	7	3	4	1	20	2	2	27	8	2	4	4	12	6	14	41	13	21	5	14	8	19	19	20	13	12	22	22	8	21	0	21	6	24	35	16	20	12	22	37	39	8	32	34	39	44	22	49	46	12	49	32	37	67	54	36	50	58	49	67	49	64	62	68	68	70	73	55	55	64	1	3	1	2	1	1	1	1	1	2	1	4	2	2	3	1	1	2	1	1	2	1	2	1	1	1	2	3	1	1	3	2	2	1	1	2	2	1	1	1	2	2	1	2	3	3	2	1	1	5	1	2	2	1	2	1	1	5	1	2	2	1	1	2	1	2	1	2	2	1	1	1	2	1	1	2	4	3
19500	-429.786588073092958	-436.642076024052358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615889090749657	-1	4	6	8	5	5	6	7	8	7	9	8	11	9	8	11	11	9	10	9	10	11	11	11	12	12	12	13	10	10	12	13	13	12	12	10	13	11	11	13	13	15	13	15	15	15	13	15	13	15	14	13	15	15	14	16	17	16	18	17	17	18	17	17	17	19	17	19	17	19	19	20	21	21	24	22	25	24	0	1	2	2	2	2	5	2	5	3	2	2	20	8	3	7	8	10	9	4	12	12	8	12	13	21	16	29	8	9	19	20	13	21	12	12	23	21	0	36	24	41	36	27	25	35	35	37	39	14	13	34	39	27	22	49	55	22	56	13	48	56	54	43	50	57	49	62	56	64	67	68	68	64	68	74	70	57	1	3	1	2	1	1	1	1	2	1	2	2	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	1	1	2	2	2	1	1	1	1	3	1	1	3	2	2	2	1	2	1	3	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	4	4
20000	-458.269336871809401	-465.124824822768801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652762317719702	-1	4	6	7	3	6	4	8	8	8	8	8	13	9	9	10	9	10	10	9	9	11	11	9	11	12	11	12	10	11	13	13	14	12	11	12	12	11	11	14	11	14	13	15	15	15	14	15	13	14	13	14	16	15	15	17	16	16	17	16	16	18	18	18	16	18	16	19	18	19	20	20	20	20	22	21	22	24	0	1	2	5	1	2	5	2	5	3	4	6	20	8	2	4	8	3	9	4	12	12	8	12	20	21	16	17	17	16	19	20	13	21	12	12	29	12	0	21	24	24	22	27	20	36	12	37	39	8	25	34	39	27	35	53	42	47	53	13	14	67	54	57	50	22	49	62	67	64	67	68	68	64	68	74	70	55	1	1	1	2	2	1	1	1	2	1	1	1	2	1	3	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	1	2	2	2	1	2	2	2	2	1	1	3	1	2	4	2	2	1	1	1	1	2	3	1	2	1	1	3	2	1	1	1	2	1	1	1	2	1	1	4
20500	-483.585699899948622	-490.441187850908022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577844734904194	-1	5	6	8	4	6	6	7	8	9	6	8	13	9	8	8	10	9	10	10	9	11	11	12	11	13	11	12	12	10	11	13	12	12	11	10	13	12	10	13	11	13	12	16	14	14	12	14	14	16	13	15	15	14	15	16	16	18	17	16	17	18	16	17	18	17	18	19	19	19	20	20	21	20	23	21	24	25	0	5	2	6	1	1	5	2	7	3	5	6	20	8	2	5	8	3	5	4	6	12	17	22	20	21	16	17	17	9	19	20	20	21	12	10	28	21	0	38	6	35	22	27	20	35	12	37	39	23	4	34	39	27	12	49	55	66	49	32	23	53	54	47	29	35	49	62	67	57	67	68	68	47	62	74	70	47	1	1	1	1	3	4	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	2	2	2	2	1	2	2	3	2	3	2	2	1	1	1	2	2	3	1	1	3	3	2	2	1	1	1	1	1	1	3	2	1	3	6
21000	-465.390998884070655	-472.246486835030055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596973250708043	0	5	6	7	5	5	6	7	8	8	8	8	13	10	8	11	9	9	10	9	10	11	12	12	10	12	12	12	11	12	13	13	14	12	12	10	12	11	12	14	11	15	13	16	13	13	12	15	13	15	14	13	14	16	15	15	16	16	16	18	17	18	17	18	18	19	17	20	19	19	20	21	21	20	22	22	24	23	0	1	2	5	1	1	5	2	7	3	6	6	20	8	3	5	8	3	5	4	12	12	17	36	20	21	19	17	17	5	16	25	13	21	12	5	8	12	0	21	12	36	6	27	20	35	12	37	39	8	20	34	39	19	35	49	43	35	49	51	23	67	54	47	17	36	56	67	67	57	67	68	68	64	68	74	70	64	1	2	1	1	2	3	1	1	1	1	2	2	2	1	2	3	1	2	3	1	1	2	1	2	1	2	1	2	1	3	2	2	1	1	2	4	3	1	1	2	2	3	3	2	2	1	2	2	1	3	2	1	1	4	1	2	1	2	2	2	3	1	1	2	4	5	1	2	1	2	2	1	1	1	1	1	3	3
