step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
75500	-516.408779544284585	-523.264267495243985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597727565521246	-1	1	2	2	3	3	4	8	5	5	5	6	8	6	7	8	7	7	8	9	8	8	9	8	7	9	9	10	9	9	8	9	12	10	10	12	9	10	10	10	11	10	10	9	11	10	11	12	12	13	12	11	12	13	11	12	13	13	14	14	13	13	14	14	14	15	13	14	15	15	15	15	15	13	17	16	16	15	16	18	15	17	14	16	17	20	18	17	17	19	18	18	17	18	20	20	17	20	19	21	22	0	1	2	2	4	3	6	11	7	2	6	10	7	9	10	12	12	12	25	11	9	15	31	17	14	15	8	9	8	15	15	10	24	44	18	23	13	29	13	37	30	15	44	18	18	15	32	9	13	30	43	16	16	39	43	34	44	0	67	34	56	52	57	53	57	47	55	58	51	51	61	56	63	52	84	68	67	61	73	89	53	77	58	51	68	79	64	77	57	97	71	53	83	85	88	90	81	90	91	87	87	1	2	1	1	1	1	1	3	1	3	2	1	4	1	2	2	1	1	1	3	2	1	1	1	1	1	1	3	1	2	1	3	3	1	2	2	1	1	2	1	2	3	1	2	2	2	2	4	1	2	2	3	4	2	1	1	2	1	1	1	1	1	1	2	1	3	2	1	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	2	3	2	3	1	3	1	3	2	1	1	1	1	2	1	1	3	3
76000	-458.590434354882916	-465.445922305842316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621660414532271	0	1	2	2	3	3	4	8	5	5	6	6	7	6	7	8	7	7	9	9	7	8	9	8	8	9	9	9	8	9	7	8	11	10	10	13	10	8	10	11	11	10	10	9	11	11	11	12	12	10	12	12	10	13	13	12	13	13	14	14	11	14	14	14	14	15	14	15	13	15	15	15	15	16	16	16	16	16	16	18	17	16	17	17	16	20	18	17	18	19	18	18	18	18	20	20	19	20	18	20	21	0	1	2	2	4	3	6	7	7	6	10	7	9	9	10	12	12	12	25	11	9	15	31	17	13	15	21	13	13	22	10	31	24	44	18	32	27	13	28	27	50	23	44	18	35	23	23	39	28	30	43	53	44	48	43	61	51	0	69	43	44	44	57	57	57	36	43	58	51	51	53	52	63	63	53	68	67	53	73	88	78	51	58	75	68	79	78	44	75	81	82	88	83	85	77	90	81	90	88	87	100	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	2	1	2	1	1	2	2	2	1	1	2	1	3	1	2	4	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	2	1	1	2	1	1	1	1	2	1	3	1	1	1	2	2	2	1	2	3	3	1	2	3	1	2	4	1	1	1	2	2	1	1	3	2	5	2	2	2	1	1	1	3	1	1	1	1	1	1
76500	-463.169790963794526	-470.025278914753926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603607098237374	0	1	2	2	3	3	4	8	5	5	6	5	8	6	7	8	6	7	9	9	8	8	9	8	8	9	9	10	8	9	9	9	10	10	10	13	10	11	10	11	10	10	10	9	11	11	10	12	12	12	12	11	12	13	13	13	13	13	14	14	13	14	14	14	11	13	15	15	15	14	15	15	15	15	17	16	16	13	16	18	17	16	17	17	17	20	18	18	15	19	18	18	16	18	19	20	19	20	19	21	23	0	1	2	2	4	3	6	7	7	6	3	7	9	9	10	12	12	12	14	11	9	10	11	17	14	22	21	16	9	22	13	22	24	44	18	31	27	37	13	27	30	23	44	18	35	23	31	39	40	41	43	44	44	48	43	34	53	0	43	55	44	53	57	57	44	47	60	58	59	43	53	62	63	63	60	68	56	16	73	89	67	78	93	67	76	79	64	77	57	81	82	82	68	85	77	97	81	90	91	87	100	1	1	1	1	1	1	1	2	1	2	3	1	2	1	2	2	1	1	3	1	2	3	2	2	2	1	1	2	3	1	1	1	1	1	2	4	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	2	3	1	1	2	1	1	2	1	1	1	3	1	2	1	4	3	1	1	1	2	1	1	3	1	2	2	2	1	2	1	3	2	2	1	2	2	2	1	1	3	1	2	1	1	2	1
77000	-465.359911831496333	-472.215399782455734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660755347186026	-1	1	2	2	3	3	4	8	5	5	6	5	7	6	7	8	7	7	9	9	8	8	8	8	8	9	9	10	9	9	6	8	12	10	10	12	10	11	10	11	11	11	11	9	11	12	11	12	12	13	12	12	10	12	13	13	12	13	13	14	11	11	14	13	13	15	15	14	15	15	15	14	15	16	17	16	16	16	16	18	16	17	17	16	17	19	18	18	18	19	18	18	15	18	20	20	16	20	19	21	23	0	1	2	2	2	3	6	13	7	6	10	7	9	9	31	17	12	12	25	11	13	10	31	17	14	15	9	27	21	22	10	31	12	44	18	32	21	37	29	37	30	32	34	18	35	23	23	29	40	41	43	53	44	39	34	61	44	0	43	59	53	44	57	57	57	47	43	58	59	60	61	44	57	63	67	68	71	51	73	57	67	71	93	59	76	79	64	77	63	81	67	82	68	85	82	90	70	90	91	87	100	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	3	2	1	2	2	3	1	1	1	1	1	4	1	2	2	2	1	1	1	1	1	1	1	1	3	2	2	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	1	1	2	2	1	2	1	2	3	2	2	2	2	1	2	1	4	1	2	2	2	1	3	3	2	1	2	2	1	1	1	3	1	1	1	1	2	2
77500	-493.303954344202111	-500.159442295161512	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556849927217949	0	1	2	2	3	3	4	7	5	5	6	6	8	6	7	8	7	7	9	9	7	6	9	8	7	9	9	10	9	9	7	9	12	10	10	13	9	11	10	10	10	11	11	9	11	12	8	12	11	13	10	11	11	12	13	12	13	13	14	14	14	14	14	14	13	15	13	14	15	15	14	15	15	16	17	16	16	16	16	18	15	17	17	17	17	18	18	17	16	19	18	17	16	18	19	20	17	20	19	21	23	0	1	2	2	2	3	6	7	7	6	10	7	9	9	10	18	12	12	25	11	9	10	47	17	14	15	8	27	8	22	6	47	24	44	18	32	21	27	21	13	30	23	51	18	35	42	31	39	40	41	44	44	44	39	44	44	52	0	35	55	53	55	65	55	52	47	51	58	55	59	56	53	57	63	67	68	61	71	73	89	55	71	93	34	76	79	84	89	64	97	84	71	68	85	77	90	70	90	82	87	100	1	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	3	1	2	1	2	3	2	2	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	2	3	2	2	1	2	1	2	1	1	1	1	4	3	1	2	1	2	2	2	2	3	1	2	2	1	1	1	2	1	5	1	2	1	1	2	2	1	2	2	1	2	1	2	1	2	3	2
78000	-501.416682853259374	-508.272170804218774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629324308466016	0	1	2	2	3	3	4	8	5	5	6	6	8	6	7	8	7	7	8	9	8	8	8	8	7	9	9	10	9	6	9	9	10	10	10	12	10	10	10	11	11	11	11	9	9	12	11	12	11	13	10	11	12	13	13	13	14	12	14	13	14	13	12	14	11	14	15	14	14	15	15	15	13	16	17	15	16	16	16	16	17	15	17	15	17	20	18	18	18	19	17	18	15	18	20	20	18	20	19	21	23	0	1	2	2	2	3	6	15	7	5	6	6	9	9	10	12	12	12	25	11	12	15	15	17	14	15	21	27	21	6	23	23	24	44	18	47	13	27	21	27	30	32	51	12	18	47	23	37	27	41	18	44	34	39	34	53	73	0	60	43	56	53	65	52	44	32	51	58	55	60	61	62	63	53	67	68	62	61	73	73	57	61	93	55	76	79	64	78	57	97	82	91	68	85	77	81	81	97	81	87	100	1	1	1	1	2	1	1	1	1	2	1	2	3	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	2	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	3	1	3	2	2	1	2	1	2	1	2	1	1	2	2	2	3	2	1	2	1	2	3	3	1	3	1	2	1	1	1	2	2	1	2	2	3	2
78500	-474.640610252416025	-481.496098203375425	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613363132302489	0	1	2	2	2	3	4	5	5	6	5	6	8	6	7	8	7	7	7	8	7	8	9	8	8	9	9	10	9	9	9	8	10	10	10	13	10	11	10	11	11	11	11	9	11	12	11	12	12	13	12	12	12	13	13	13	13	12	14	14	14	14	14	14	14	14	15	13	13	15	15	15	15	16	17	16	16	16	16	16	16	17	16	16	17	20	18	18	18	19	18	18	15	18	20	19	19	17	19	21	23	0	1	2	2	2	3	6	7	7	11	6	7	21	9	10	12	12	12	14	11	9	10	32	17	19	22	21	14	13	22	10	15	17	44	18	23	27	37	29	37	30	23	35	18	18	15	23	39	38	41	43	44	44	39	51	53	53	0	53	53	56	52	57	52	57	32	51	58	53	60	56	62	52	63	78	93	56	56	63	57	53	56	68	53	68	79	64	82	80	98	81	82	68	85	88	81	67	67	77	87	100	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	4	1	1	2	1	2	1	2	3	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	2	2	3	1	1	1	1	2	2	1	2	1	2	1	6	2	1	1	1	2	1	3	2	1	1	3	2	2	1	4	3	2	2	4	2	2	1	2	1	2	1	2	1	2	2	1	2	2	2	2
79000	-510.720019242907028	-517.575507193866429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558532108735515	-1	1	2	0	3	3	5	8	5	6	5	6	7	6	7	7	7	7	9	9	7	8	7	8	8	9	9	10	8	9	9	9	10	10	9	13	10	11	10	11	11	11	11	11	11	12	11	12	12	12	12	12	12	12	13	13	13	12	14	14	14	14	13	14	14	15	15	13	14	15	14	15	15	16	14	16	15	16	16	17	17	15	17	16	17	19	18	18	16	19	17	18	15	18	18	20	19	20	19	21	23	0	4	4	1	2	3	6	9	5	3	6	7	9	9	11	12	12	12	25	11	9	10	5	17	14	10	21	21	21	22	23	23	12	18	18	31	13	28	29	27	30	31	34	34	35	23	32	40	38	22	34	44	44	39	43	34	53	0	51	51	56	63	43	63	57	31	43	58	55	55	56	56	63	73	43	68	61	56	73	63	70	61	93	34	68	79	64	77	72	60	82	91	68	85	61	81	67	97	78	87	100	1	1	1	1	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	4	1	1	2	1	1	2	1	2	1	1	2	2	2	3	2	3	2	1	2	2	2	1	1	1	2	2	2	1	1	3	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	2	1	1	3	1	1	3	1	4	2	1	2	2	4	2	2	2	1	2	2	1	2	1	3	2	3	1	2	2	1
79500	-458.118377584246559	-464.973865535205960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605791658883270	-1	1	1	0	3	2	4	8	5	5	6	6	8	6	7	8	7	7	9	9	8	8	8	8	7	8	9	10	9	9	9	9	12	10	9	13	9	10	10	11	11	11	11	10	11	12	10	12	12	13	12	12	12	13	13	12	14	12	14	14	14	14	13	13	14	15	15	14	15	15	15	15	15	16	16	16	16	16	16	18	17	16	17	16	17	20	18	18	16	19	18	18	18	18	18	20	18	20	19	21	23	0	4	4	1	2	3	6	25	7	7	10	7	9	9	10	18	12	12	25	11	9	10	15	17	14	15	21	21	8	22	23	23	24	18	18	32	8	37	29	27	30	31	34	35	34	31	23	39	38	30	18	44	44	48	43	34	64	0	51	43	56	52	34	52	63	31	43	58	59	60	61	62	63	73	43	68	71	71	73	89	75	71	68	60	68	79	64	60	57	75	82	82	68	85	78	97	81	90	91	87	100	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	1	1	2	2	2	2	4	5	2	2	1	2	2	1	1	2	3	2	1	2	1	1	4	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	3	2	2	3	2	2	1	3	1	2	1	1	2	2	1	1	1	2	1
80000	-465.336594440687975	-472.192082391647375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600816315116225	0	1	2	2	3	3	4	7	5	6	6	6	8	6	7	8	7	7	9	9	7	7	9	8	7	9	9	9	9	9	8	9	12	9	10	11	10	11	10	11	11	10	11	11	11	12	11	12	11	12	12	10	12	13	13	13	14	13	14	14	14	14	14	14	13	13	15	14	15	15	15	15	15	15	17	16	16	16	15	16	16	16	16	17	17	20	18	18	18	18	18	18	18	18	19	17	19	19	19	21	23	0	1	2	2	2	3	6	7	7	6	6	7	21	9	11	12	12	12	10	11	9	10	31	17	14	22	21	8	21	22	10	31	24	16	18	23	27	37	21	27	30	23	34	52	35	36	26	39	37	41	43	34	52	48	51	53	65	0	53	53	56	53	52	65	53	47	55	58	59	60	56	62	57	53	55	68	61	61	63	67	60	67	68	55	68	79	80	77	80	96	82	71	83	85	77	67	43	96	91	87	100	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	1	1	2	1	1	2	2	4	2	2	2	1	2	3	2	1	2	1	4	2	1	2	2
80500	-468.861545113266686	-475.717033064226086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676291138849464	0	1	2	2	3	3	4	6	5	5	6	6	8	6	6	7	7	7	9	9	8	8	9	8	7	9	9	10	9	9	8	9	12	9	10	13	10	11	10	11	11	11	11	11	11	12	11	12	12	12	12	11	12	13	13	13	14	13	12	14	14	14	14	14	13	12	15	14	15	15	15	15	15	16	17	16	16	14	16	18	16	16	15	14	17	20	18	18	16	18	18	18	18	18	20	20	19	20	19	21	23	0	1	2	2	2	3	6	7	7	6	6	7	9	9	6	12	12	8	25	10	9	15	31	17	14	15	13	8	21	22	15	31	24	18	18	23	27	27	13	13	30	32	34	34	34	26	32	39	40	22	43	34	44	28	43	53	55	0	43	44	56	56	65	65	52	32	55	58	43	60	56	62	84	63	67	68	71	56	73	57	60	55	68	51	76	79	64	77	57	81	82	82	68	85	77	81	90	81	91	80	100	1	1	1	1	1	1	1	2	1	2	3	2	2	1	3	1	1	1	2	2	2	1	1	1	1	2	1	3	1	1	2	1	2	2	2	3	1	1	2	3	1	2	1	2	2	1	1	2	1	4	1	2	1	3	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	2	1	1	1	4	1	2	1	2	1	3	3	2	1	2	2	2	3	1	3	1	1	3	1	2	1
81000	-475.209904370235506	-482.065392321194906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591990338982845	0	1	2	2	3	3	4	6	5	6	6	6	7	6	7	7	7	7	9	9	8	8	9	8	7	9	8	10	9	9	9	8	10	9	10	13	10	11	10	11	10	11	10	11	10	10	11	12	12	11	12	12	11	12	13	13	14	13	14	14	14	14	14	14	13	13	15	15	15	15	15	15	15	15	16	16	15	16	16	18	17	16	17	17	17	20	18	17	15	18	18	18	18	18	20	20	19	20	19	20	23	0	1	2	2	2	3	6	9	7	6	6	7	9	9	10	12	12	8	25	11	9	10	10	17	14	10	9	27	27	10	32	15	24	18	18	46	21	13	29	37	22	31	34	34	18	31	32	29	21	30	43	53	35	13	43	44	65	0	51	51	44	56	65	51	53	47	61	58	59	60	55	61	63	63	67	68	56	52	73	89	60	67	68	55	76	79	64	71	57	81	82	62	83	85	56	90	90	90	77	87	87	1	1	1	1	2	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	1	1	2	1	2	2	2	3	1	1	2	2	1	2	2	1	2	3	2	2	2	1	1	4	2	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	3	1	1	2	1	3	2	2	1	1	2	2	1	1	6	2	1	2	2	2	2
81500	-473.872318623167644	-480.727806574127044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655142005513482	0	1	2	2	2	3	4	8	5	6	6	6	8	6	7	8	7	7	9	9	6	8	9	8	7	9	9	10	8	9	8	9	12	10	9	13	10	11	10	11	10	11	11	9	11	12	10	12	12	13	12	12	12	12	13	13	13	13	14	13	14	14	14	14	13	15	15	14	15	15	15	15	15	15	15	15	16	16	16	18	17	16	15	17	17	20	18	18	18	18	18	18	18	18	20	20	19	19	19	20	22	0	1	2	2	2	3	6	6	7	6	6	7	9	9	7	12	12	12	25	11	9	15	31	17	14	15	13	8	15	8	10	31	24	35	18	23	27	37	29	27	30	15	44	18	34	32	15	39	38	41	43	35	34	13	34	52	52	0	55	8	56	55	52	52	52	36	53	58	55	60	61	62	63	57	43	68	61	61	75	57	70	53	68	67	76	79	64	61	57	75	82	67	83	85	78	90	90	90	91	87	100	1	1	1	1	1	1	1	5	1	1	2	2	2	1	3	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	1	1	2	1	3	1	2	1	3	2	2	1	2	1	1	2	1	3	1	1	1	1	4	1	1	1	2	1	2	3	1	2	2	1	1	1	2	3	1	2	2	1	3	1	1	1	1	2	2	2	3	2	3	2	2	3	1	2	1	1	1	1	2	1
82000	-482.574758243114388	-489.430246194073789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681729450250461	0	1	2	2	3	3	4	7	5	6	5	6	8	6	7	8	7	7	9	6	8	8	9	8	8	8	9	10	9	9	9	8	12	10	9	13	9	11	10	11	10	10	11	10	11	12	10	12	12	13	9	11	12	13	13	13	13	13	13	14	14	13	14	14	12	15	15	15	14	15	15	15	15	16	17	16	16	16	14	18	17	16	17	17	17	17	18	18	18	19	18	18	18	18	18	20	18	20	19	20	23	0	1	2	2	4	3	6	9	7	6	6	7	14	9	10	18	12	12	14	11	9	10	32	12	14	10	21	37	10	22	32	15	16	51	18	31	21	37	29	13	30	32	44	51	51	31	23	39	38	41	18	44	52	48	35	44	65	0	51	55	55	53	56	57	35	36	60	58	59	53	61	62	63	63	34	68	61	56	57	57	56	59	68	70	76	79	75	67	78	75	75	75	76	85	56	90	81	75	91	87	100	1	1	1	1	1	1	1	2	1	3	2	2	2	1	1	1	1	1	3	1	3	2	1	2	2	2	1	1	2	1	1	1	3	1	2	2	1	2	1	3	1	1	1	1	2	1	1	2	1	2	1	1	1	1	3	2	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	6	1	2	3	1	5	4	2	1	2	1	2	1	3	2	2	1	1	1	1	2	1	1	3	1	2	2
82500	-508.051065325930722	-514.906553276890122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540927295042892	-1	1	2	2	2	3	4	7	5	5	6	6	7	6	6	8	7	7	9	9	8	8	9	8	8	7	9	9	8	9	9	9	12	9	10	13	10	11	10	11	11	11	10	10	11	11	11	12	12	13	12	12	12	11	13	13	14	13	14	14	14	14	14	13	14	15	15	15	15	14	15	15	15	16	17	16	16	16	16	18	16	16	16	17	17	19	17	18	18	17	18	18	18	18	20	20	19	20	19	20	21	0	1	2	2	2	3	6	10	7	6	10	10	9	9	10	12	12	12	14	11	9	15	15	12	14	10	21	9	13	22	10	22	24	18	18	47	27	37	21	27	30	31	12	34	35	31	31	39	40	41	44	44	44	13	52	52	64	0	55	55	56	52	52	51	51	42	60	58	35	43	56	56	63	71	55	68	71	61	73	65	34	56	68	69	76	79	64	77	63	60	77	75	83	85	89	55	60	97	78	87	100	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	2	2	2	2	2	2	1	3	1	1	4	1	3	2	2	2	1	1	1	2	1	1	2	1	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	3	1	2	2	2	2	2	1	1	2	1	1	2	1	3	4	3	1	2	1	2	3	2	3	2	1	1	2	1	2	5	4	1	2	1	1
83000	-509.558285407481208	-516.413773358440608	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618770537709023	-2	1	2	2	3	3	4	8	5	6	6	6	7	6	7	7	7	7	9	9	8	8	9	8	7	9	8	10	9	9	9	9	12	9	9	12	10	11	9	11	11	11	10	10	11	11	11	11	12	11	12	12	12	13	13	13	14	13	14	14	14	14	14	14	13	14	13	14	13	15	15	15	15	16	17	15	16	16	16	17	16	17	17	17	17	20	18	18	18	19	15	18	18	18	20	20	19	20	18	21	23	0	1	2	2	2	3	6	10	7	3	6	6	9	9	10	7	12	12	25	11	9	10	15	12	14	15	9	13	13	22	15	3	8	18	18	42	27	37	21	27	22	32	35	34	35	31	31	29	37	22	43	44	44	48	43	52	65	0	43	67	53	65	65	52	51	36	43	58	51	67	56	62	53	63	81	68	61	91	73	63	70	91	68	60	76	79	64	82	67	84	61	77	58	85	78	81	81	59	82	64	100	1	2	1	1	1	1	1	2	1	3	2	3	2	1	1	2	1	1	2	3	2	2	2	2	1	2	1	2	1	1	2	5	2	2	2	1	2	1	1	2	2	2	1	1	2	1	1	2	2	1	2	2	2	1	2	1	1	1	3	1	2	1	1	2	1	2	2	1	1	2	2	1	2	2	1	1	2	1	1	2	1	2	1	3	1	2	2	1	3	2	1	2	3	1	3	1	1	4	1	3	1
83500	-446.739522778465641	-453.595010729425042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586056883593242	0	1	2	2	3	3	4	7	5	5	6	6	7	6	7	8	7	7	9	9	8	8	9	8	8	9	9	10	9	9	8	8	11	9	10	13	10	11	10	11	11	11	11	11	11	11	11	12	12	13	12	12	12	13	13	13	13	13	14	14	14	14	14	14	13	15	15	15	15	15	15	15	15	16	16	16	16	16	16	18	17	17	17	15	17	20	18	18	18	18	18	18	18	18	20	20	19	19	19	20	21	0	1	2	2	4	3	6	11	7	6	6	7	9	9	10	12	12	12	25	10	9	15	31	17	14	15	13	27	21	22	11	11	24	18	18	42	27	27	29	29	22	32	35	34	35	32	32	39	38	41	43	44	44	48	43	52	44	0	55	57	56	56	57	65	53	46	43	58	59	52	56	62	63	73	34	58	71	56	73	71	75	78	68	60	76	79	64	77	64	81	82	82	76	85	77	97	75	60	75	87	100	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	3	3	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	2	1	2	2	3	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	4	3	1	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	2	1	2	2	2	2	1
84000	-474.709163370146655	-481.564651321106055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579981598325149	0	1	2	2	3	3	4	6	5	5	6	5	7	6	7	7	6	7	9	9	8	8	9	8	8	9	9	9	9	9	7	9	9	9	10	13	10	8	10	11	11	11	11	11	11	12	11	12	12	13	12	12	11	13	10	12	13	13	14	13	14	14	14	13	14	15	15	14	15	15	14	15	15	16	16	16	16	16	16	17	17	17	17	17	17	20	18	18	18	19	16	18	17	17	20	20	19	17	19	21	22	0	1	2	2	4	3	6	7	7	6	6	7	9	9	8	12	12	12	25	11	9	15	31	17	14	15	21	21	38	22	11	31	17	38	18	46	27	9	29	27	30	32	34	34	35	23	32	39	37	41	55	53	35	48	34	53	53	0	43	51	53	56	64	44	57	31	59	58	59	60	56	61	57	63	71	58	61	56	73	65	70	75	58	75	76	79	64	77	80	81	61	78	76	76	77	98	81	75	91	87	100	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	1	3	2	1	2	2	2	1	1	1	1	1	1	2	2	1	3	1	1	3	1	2	2	2	2	2	1	3	2	2	2	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	4	1	1	1	2	2	1	2	2	1	3	1	2	1	1	2	1	2	1	1	3	3	2	1	1	2	1	1	1	1	2	1	1	2	2	1
