step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
10000	-500.829282124108374	-507.684770075067775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601655711696225	0	1	4	2	9	6	8	7	7	8	10	11	10	12	9	13	12	13	14	13	12	15	15	13	14	15	12	15	14	15	15	14	15	15	16	17	17	17	18	18	18	18	15	18	17	18	19	17	17	19	19	18	18	21	19	20	20	18	19	21	21	21	21	20	22	18	23	24	22	24	20	22	22	22	24	23	23	20	25	25	0	1	2	2	3	3	3	3	3	9	5	5	10	11	9	13	13	9	18	7	11	14	18	13	20	19	15	14	7	27	24	18	12	20	21	33	27	18	23	26	28	12	19	31	12	27	28	35	30	41	38	38	33	44	43	45	43	20	26	44	41	48	52	53	38	21	30	30	56	61	66	62	58	63	40	50	71	58	77	67	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	3	1	3	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1	2	3	2	2	2	3	1	2	3	4	1	1	1	1	1	1	1	1	3	3	3	2	3	3	2	2	2	1	2	2	4	3	1	1	1	1	2	1	3	3	1	2	2	1
10500	-491.296458262601107	-498.151946213560507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521705427454464	-1	3	3	1	8	6	9	7	7	10	9	12	10	12	11	13	11	13	13	12	13	14	15	13	14	14	13	15	14	16	12	14	16	15	16	17	17	17	19	17	18	18	17	16	16	17	17	17	18	19	19	18	17	21	19	19	20	20	20	18	19	19	21	21	23	20	22	24	21	23	21	23	21	21	25	23	23	24	25	26	0	4	1	1	6	3	9	6	3	9	8	9	9	8	9	17	13	12	7	15	6	11	26	31	12	9	15	7	15	29	13	15	19	5	21	28	15	29	23	28	44	30	33	24	15	27	19	22	27	38	34	38	34	56	40	44	26	38	26	31	18	21	50	53	58	62	37	67	24	61	62	48	28	50	33	73	71	74	77	68	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	1	1	1	2	1	3	3	1	1	1	6	1	3	3	1	1	2	1	5	1	1	3	1	2	1	1	1	1	2	3	2	3	2	4	1	2	1	1	2	1	2	2	2	3	3	3	3	2	2	2	1	2	1	4	2	1	2	4	1	4	2	1	1	2	1
11000	-456.640969433320549	-463.496457384279950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599623315080990	0	1	4	2	9	6	8	7	6	9	10	12	11	13	11	13	10	11	14	13	13	14	15	13	14	15	14	15	13	15	16	15	15	16	15	17	16	17	18	17	17	17	17	17	16	18	19	18	17	19	19	18	17	21	21	18	19	21	19	21	21	19	19	21	22	20	23	22	20	23	21	22	23	21	24	23	23	23	25	26	0	1	4	2	9	3	9	6	3	7	8	5	17	8	9	18	10	7	7	7	8	14	18	13	7	19	12	25	7	20	24	25	29	29	14	19	12	20	23	26	28	30	19	24	27	15	39	35	45	52	38	38	20	44	26	13	53	50	40	69	41	48	52	53	58	62	46	15	24	61	62	62	63	52	59	58	71	74	77	67	1	1	1	1	3	1	1	1	2	1	2	2	1	4	2	1	1	2	4	3	3	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	3	2	2	1	1	1	1	2	1	4	1	2	1	1	1	1	1	2	3	4	1	1	1	1	2	1	1	2	1	1	2	6	3	1	1	2	3	2	3	1	1	1	1	2
11500	-461.466718463941959	-468.322206414901359	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649738669004815	-1	1	4	2	9	6	9	8	7	9	7	10	9	12	11	13	11	12	14	14	13	14	15	14	14	15	13	14	13	16	15	14	15	17	15	16	14	17	18	18	18	18	17	19	17	19	16	17	17	18	19	19	17	20	20	20	20	19	20	20	21	22	20	21	22	21	23	23	22	24	20	23	21	21	23	23	23	23	25	26	0	1	1	2	3	3	9	11	3	9	6	9	3	11	13	17	10	5	7	18	14	21	18	17	29	32	15	29	15	19	19	3	7	18	21	33	27	19	47	26	19	32	26	31	37	45	18	35	37	38	38	38	19	44	40	31	40	38	26	31	34	48	58	53	50	48	45	46	56	61	48	66	63	63	33	63	71	74	77	67	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	4	1	1	1	2	2	1	1	1	1	1	1	1	6	3	3	1	1	1	1	2	2	2	3	1	2	2	1	2	1	3	1	1	2	1	1	2	2	1	1	2	2	1	2	1	2	2	3	2	2	2	2	2	1	1	1	4	1	1	1	2	2
12000	-490.786020123585160	-497.641508074544561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532911877416802	0	2	4	2	9	6	8	8	6	10	10	10	10	11	12	12	11	12	14	12	13	15	16	12	14	15	13	13	14	15	16	12	16	17	16	18	17	18	18	18	17	18	17	19	15	17	19	15	18	18	20	19	17	21	20	20	20	20	19	21	20	21	20	21	22	19	23	23	19	22	22	22	22	21	24	24	23	24	25	26	0	1	2	1	3	3	9	6	3	9	8	7	9	8	12	13	13	7	5	12	5	14	18	17	18	19	12	7	7	15	10	12	19	23	14	41	45	20	34	26	20	31	19	24	12	45	34	21	27	27	38	38	19	69	40	24	20	50	26	31	38	48	52	53	51	48	45	15	13	61	66	66	63	50	40	68	62	74	77	67	1	1	1	1	3	1	1	1	1	2	1	1	2	2	1	1	1	2	3	1	2	3	2	1	1	1	2	2	2	2	3	1	2	1	3	1	1	3	1	2	2	1	1	3	2	1	1	1	4	3	1	1	2	1	1	2	3	1	3	2	1	3	1	2	2	2	3	6	5	1	2	2	1	2	3	1	1	2	1	1
12500	-460.676584678395898	-467.532072629355298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633430148510394	0	1	4	2	7	5	9	7	8	9	9	11	11	12	11	11	12	12	13	13	14	14	15	13	15	14	14	14	15	15	15	13	13	16	16	18	17	16	18	18	17	19	17	18	15	18	17	18	17	19	19	18	18	20	20	21	19	19	19	20	21	20	21	21	21	20	24	23	21	23	21	22	22	20	25	23	23	24	24	26	0	1	1	2	3	3	9	6	5	9	6	7	10	8	10	7	13	7	12	7	11	14	19	16	19	33	15	20	28	15	13	7	7	29	14	33	45	20	23	26	29	30	33	31	27	27	18	35	45	38	52	38	19	44	19	44	43	38	40	44	47	48	52	43	38	35	45	37	31	61	48	62	52	58	59	50	72	74	71	68	1	1	2	1	2	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	2	3	2	1	2	1	1	2	1	3	2	1	2	1	1	2	1	2	2	2	1	4	2	2	1	3	2	2	1	2	2	1	2	2	1
13000	-458.744643509797982	-465.600131460757382	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559604347850711	-1	1	3	2	8	6	9	7	6	10	9	11	10	11	10	13	11	12	13	13	14	13	15	14	15	15	13	14	14	16	15	15	15	16	16	18	18	18	18	17	16	18	16	18	16	19	18	16	17	20	20	16	17	21	20	20	20	19	20	20	21	21	19	21	22	20	23	23	21	23	21	22	22	21	24	22	22	24	24	25	0	1	2	2	3	3	5	6	3	9	8	9	9	6	9	10	13	5	7	7	14	8	29	17	20	20	15	7	7	27	17	12	29	29	21	29	45	29	23	26	28	18	19	24	27	30	28	21	27	38	52	29	43	44	26	44	43	52	36	44	34	35	52	53	58	48	46	46	44	29	66	62	63	58	40	50	71	74	77	67	1	1	1	1	3	1	1	1	2	2	1	3	2	4	2	1	1	2	2	2	2	3	1	2	1	2	1	2	2	2	2	2	1	1	1	2	1	2	2	1	1	2	1	2	2	2	2	1	2	1	2	1	1	1	3	1	2	1	1	1	2	2	2	2	2	2	1	2	2	5	1	1	2	1	3	1	1	2	2	1
13500	-473.541727701694697	-480.397215652654097	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612821259001162	-1	2	3	1	8	6	8	7	6	10	9	12	10	12	12	13	12	13	13	14	13	15	14	14	14	14	14	13	13	16	15	15	16	16	16	17	16	17	18	18	16	18	17	18	17	18	18	17	17	19	17	18	16	21	20	20	19	20	20	19	19	19	21	20	23	21	24	23	22	23	21	22	23	21	24	22	22	23	25	26	0	4	4	1	3	3	9	6	3	9	8	7	9	11	3	12	5	12	7	15	5	14	15	17	15	15	15	7	7	10	29	19	26	18	14	26	15	28	23	26	18	37	34	24	37	27	34	35	37	52	15	28	19	24	33	34	19	50	40	15	47	14	50	43	50	62	41	46	56	61	48	62	63	52	59	63	71	74	77	67	1	1	1	1	3	1	1	1	2	2	1	2	2	2	3	1	1	1	3	1	2	2	1	1	1	1	1	2	2	3	1	1	1	2	2	2	2	2	2	2	1	1	1	2	1	2	1	1	1	1	3	3	2	3	2	2	3	1	1	4	1	3	2	1	2	1	3	2	1	2	1	1	1	2	3	1	1	2	2	1
14000	-464.547777231415694	-471.403265182375094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679199031411425	-1	1	2	2	8	6	9	7	7	9	9	10	11	12	12	13	12	12	14	14	12	14	15	14	14	14	14	13	14	15	16	13	15	16	16	17	15	16	19	17	15	18	17	17	16	18	19	17	16	18	17	18	18	21	19	20	19	21	19	19	19	20	20	21	23	21	24	22	19	22	20	22	22	20	24	24	23	23	25	25	0	1	1	2	3	3	9	6	3	9	6	7	10	8	12	13	13	12	5	18	11	14	18	17	32	28	15	9	7	15	41	7	19	28	21	28	32	18	23	26	28	28	26	24	27	29	41	35	27	38	38	38	19	69	40	31	19	50	40	44	34	48	52	53	38	48	68	27	31	61	48	62	52	52	59	52	71	74	77	67	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	3	2	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	1	2	3	1	1	1	1	1	2	1	1	2	3	1	2	1	1	2	1	2	2	2	1	3	2	2	1	1	2	1	2	3	1	2	2	1
14500	-501.525519798491473	-508.381007749450873	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575906181548785	0	2	3	2	5	6	9	7	7	9	9	11	11	12	12	13	11	13	15	13	13	14	14	13	14	13	13	11	12	14	15	15	15	16	16	17	18	17	19	16	17	18	17	19	14	17	17	17	18	20	19	16	17	21	20	18	20	21	20	19	20	21	19	21	23	19	24	24	21	24	22	22	23	21	25	24	24	24	25	26	0	1	2	1	3	3	9	6	3	5	5	11	3	8	12	13	9	9	18	28	14	14	29	17	7	7	12	7	12	15	24	28	25	18	21	26	45	52	23	26	52	30	12	24	13	27	18	22	45	38	52	20	33	56	43	31	43	38	43	31	34	48	52	33	63	48	37	46	56	61	48	62	58	63	55	50	71	74	62	46	1	1	1	1	1	1	1	1	2	1	3	1	3	2	1	1	2	3	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	2	1	2	2	1	3	1	1	2	3	3	2	2	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2	2	3	2	1	3	2	2	1	5	1	1	1	3	2	1	1	3	5
15000	-464.266010401217216	-471.121498352176616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692774599126053	0	1	4	2	8	6	8	7	7	9	9	10	10	12	10	14	12	12	14	14	13	13	15	14	15	15	13	11	15	16	15	14	13	17	16	17	16	17	17	17	17	19	16	19	15	18	19	17	17	18	20	16	17	19	20	20	20	20	21	21	20	19	20	21	22	20	23	24	18	23	22	22	20	22	24	24	23	23	25	27	0	1	1	2	3	3	3	6	3	9	8	7	7	11	9	13	13	28	33	12	11	14	18	13	32	19	12	7	28	20	24	12	28	18	21	26	45	52	23	26	24	20	33	31	27	30	29	6	37	38	50	20	43	24	40	31	43	38	40	44	7	48	50	53	50	35	20	46	16	47	62	62	52	63	55	58	71	74	77	68	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	3	2	2	1	1	2	4	1	1	1	1	1	3	2	2	2	2	2	1	6	1	1	3	2	2	4	2	2	2	1	2	2	1	2	2	1	1	2	2
15500	-483.245846260742155	-490.101334211701555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577980125461768	-2	0	3	2	8	5	9	7	7	9	9	11	10	11	12	13	12	13	14	11	13	12	15	14	15	14	13	15	14	15	14	15	12	17	16	18	17	16	18	16	16	17	17	16	15	18	18	17	17	19	20	18	17	22	21	19	19	19	21	20	19	21	20	21	20	19	21	24	22	21	21	21	22	21	24	23	22	23	25	26	0	1	2	2	3	3	3	6	3	3	8	10	10	11	9	17	13	7	33	9	14	14	20	13	12	33	15	9	12	12	13	20	10	18	21	19	45	28	40	33	18	45	26	17	27	28	34	21	45	38	58	38	33	31	43	31	33	38	40	44	47	35	38	43	38	48	27	46	56	61	48	66	63	52	33	50	71	74	77	75	1	1	2	1	3	1	2	1	2	2	1	1	1	1	2	1	1	3	2	2	1	1	2	2	2	1	1	3	1	2	2	3	2	2	2	2	1	1	1	3	1	1	1	2	1	1	1	2	1	2	1	1	2	4	2	2	3	2	2	2	1	2	2	2	2	1	4	3	1	1	1	1	2	1	5	2	1	2	2	2
16000	-455.558623880268499	-462.414111831227899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733757602481908	-1	1	4	2	9	6	8	7	7	9	9	9	10	13	11	14	12	13	13	13	14	15	15	13	13	14	12	13	15	15	14	13	15	16	16	17	18	17	18	17	17	18	15	18	15	19	18	17	16	19	20	18	17	20	19	19	19	20	20	20	20	20	20	21	22	21	24	24	22	22	22	23	23	20	24	24	24	23	25	26	0	1	1	2	6	3	9	6	3	7	8	9	7	11	5	17	13	7	7	12	11	14	18	17	7	32	9	27	28	25	13	12	25	28	21	26	30	20	18	26	28	45	7	24	27	41	34	35	45	38	52	38	43	56	33	9	43	28	19	56	39	48	52	59	50	62	46	37	44	61	62	66	65	50	55	50	71	74	77	67	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	3	1	2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	3	3	2	1	1	1	1	2	1	1	1	1	1	4	2	3	3	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	2	2	1	2	1	1
16500	-463.036493438882133	-469.891981389841533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588651150378692	-2	1	3	0	5	5	9	8	8	10	7	10	10	12	11	13	11	13	12	14	13	14	15	14	15	14	13	14	13	15	15	14	16	15	17	16	17	16	18	18	17	18	17	18	16	19	17	17	15	17	19	18	18	20	19	19	19	19	21	20	20	19	19	21	23	21	23	24	21	23	20	22	21	21	24	22	22	24	25	25	0	4	2	1	3	3	8	6	3	9	6	9	9	8	12	17	13	7	10	18	8	21	9	10	32	19	15	7	7	9	24	12	19	29	21	26	27	20	23	26	29	30	33	13	27	37	34	21	12	38	50	29	19	44	43	41	43	50	40	44	39	48	38	53	50	62	46	46	56	61	35	62	58	58	59	50	71	74	77	67	1	1	1	1	1	1	1	2	3	2	1	2	1	3	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	3	1	2	2	1	2	1	2	2	2	2	2	1	1	4	2	1	1	3	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	4	1	2	3	1	1	2	2	1	1	2	2	1	2	2	1
17000	-471.034191132818762	-477.889679083778162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588948732594244	0	1	2	2	8	7	9	6	7	9	9	11	10	12	11	12	12	11	14	13	14	15	16	12	13	15	14	14	14	15	15	14	15	17	15	17	18	15	18	17	16	17	18	18	16	18	18	18	17	18	19	18	16	21	21	20	20	19	21	20	19	20	20	20	21	21	24	23	21	22	22	22	22	20	21	23	23	23	23	26	0	1	1	2	8	8	9	3	3	9	6	9	10	11	9	13	13	7	12	7	8	14	12	12	12	12	15	5	25	12	13	20	12	18	14	26	45	20	23	19	29	30	19	17	27	45	18	35	30	38	50	12	28	44	26	31	26	38	43	31	34	35	50	53	50	62	37	37	44	61	62	62	63	38	43	65	62	74	71	67	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	2	2	4	2	2	1	1	2	2	3	1	3	2	1	2	2	2	2	2	1	1	2	1	1	2	3	1	1	3	2	2	2	1	4	1	1	3	2	5	2	2	2	1	2	1	2	2	1	2	3	2	1	1	1	2	2	2	1	2	2	1	2
17500	-454.762962111962395	-461.618450062921795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589343365021511	0	1	4	2	8	7	9	8	7	9	9	11	10	12	10	12	12	13	14	13	11	14	15	14	12	14	12	14	12	16	16	15	15	15	16	17	17	15	18	18	17	18	18	18	15	19	19	18	17	18	20	18	17	22	19	20	20	20	21	20	20	20	20	21	22	21	24	23	20	23	21	22	21	21	23	23	24	24	23	27	0	1	1	2	9	3	9	6	3	3	8	9	9	11	10	13	13	9	7	12	8	14	18	13	7	29	15	20	5	18	29	25	29	29	21	26	45	18	23	26	28	24	53	18	12	12	34	35	45	20	50	38	33	69	40	31	43	38	40	44	18	35	52	53	50	48	45	46	16	47	62	62	50	63	40	65	79	74	71	67	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	4	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	2	1	1	2	2	1	3	1	3	1	3	2	1	1	2	1	1	1	1	1	2	1	2	2	1	4	2	1	2	2	2	4	2	3	2	1	1	2	1	2	1	1	2	1	2
18000	-469.277730860726024	-476.133218811685424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630674386721126	-2	1	3	2	8	6	9	8	7	9	10	11	10	12	11	13	9	12	14	14	14	14	16	13	15	15	13	14	13	14	15	13	15	13	15	17	15	17	19	18	17	16	17	18	15	17	15	17	16	19	20	18	17	21	20	20	19	21	20	21	21	19	21	21	22	20	23	22	21	23	21	22	22	22	23	23	24	23	23	26	0	1	1	2	3	3	9	3	3	9	8	10	9	11	7	13	5	7	29	29	14	14	47	17	29	19	15	34	12	12	13	12	19	3	21	19	15	20	23	19	12	12	19	24	27	31	18	35	7	38	50	38	19	42	43	44	19	50	40	44	34	48	52	53	50	62	46	37	56	61	62	62	63	63	59	58	79	50	71	68	1	1	2	1	2	2	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	4	1	1	3	2	2	2	3	2	2	2	1	1	2	1	3	1	1	1	2	2	2	1	2	1	1	1	4	1	2	3	2	1	2	3	1	1	1	2	1	1	2	1	1	3	1	2
18500	-484.742756668389575	-491.598244619348975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599531929327524	0	1	4	2	8	6	8	8	7	9	8	11	11	12	11	13	9	13	12	13	13	13	16	13	13	14	13	15	14	16	14	15	15	16	17	18	18	17	19	17	17	18	18	18	15	19	19	16	18	19	19	18	17	20	19	19	20	20	19	21	20	19	20	22	22	21	22	24	21	24	21	22	19	19	23	24	23	23	22	27	0	1	1	2	6	3	9	3	3	9	3	9	17	8	9	17	9	15	5	7	14	14	18	17	12	19	12	15	10	29	13	25	19	20	21	26	45	18	41	26	28	30	53	31	27	37	34	21	45	38	52	38	19	29	40	44	53	50	29	44	39	14	52	59	58	62	37	46	24	61	62	62	52	38	55	50	62	50	71	68	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	2	1	1	1	2	3	1	2	1	2	1	2	1	2	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	3	3	2	1	2	1	1	1	1	3	2	1	2	2	2	2	3	3	1	2	1	2	2	3	3	3	1	1
19000	-455.694957414510952	-462.550445365470352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603083265129751	0	1	2	2	9	6	9	8	7	9	9	11	11	11	11	14	10	12	15	14	13	15	15	13	15	13	14	13	15	15	15	14	16	16	15	17	17	17	18	16	18	18	17	17	16	18	18	17	17	19	18	19	18	21	20	20	20	20	19	21	19	19	21	22	22	20	24	21	21	21	20	21	22	21	24	22	23	24	24	27	0	1	1	2	9	3	9	6	6	9	8	9	10	11	7	17	9	12	26	12	11	14	18	12	28	7	12	7	28	15	28	28	19	18	14	26	45	29	23	26	28	28	40	13	31	34	18	35	45	20	38	38	19	44	43	44	43	38	40	56	34	48	52	59	38	62	37	27	24	61	62	62	50	58	64	50	71	74	71	67	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	2	2	1	1	2	1	2	1	2	2	1	1	2	2	2	1	1	2	1	2	2	1	3	1	1	3	1	1	2	1	1	1	2	2	2	1	2	2	1	2	1	1	2	2	1	3	4	3	2	1	1	1	1	1	2	1	2	2	1
19500	-465.070680706836129	-471.926168657795529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624388575832549	0	1	2	2	8	6	9	7	7	8	9	11	10	13	10	13	12	12	12	13	13	14	15	14	15	14	13	12	13	16	15	15	13	16	16	17	16	16	18	18	18	18	17	19	15	18	18	17	18	19	20	17	18	22	20	20	19	20	20	21	19	19	21	21	21	21	22	23	21	23	21	22	23	19	24	23	23	23	25	25	0	1	1	2	9	3	9	6	3	9	8	15	9	11	9	13	10	15	13	13	11	11	18	28	29	19	15	9	7	17	27	28	5	18	21	33	28	28	28	26	29	10	19	31	27	37	34	35	27	42	50	38	43	24	40	24	43	50	26	44	47	48	52	43	50	48	46	46	44	61	62	62	50	52	59	63	71	74	77	46	1	1	1	1	1	2	1	1	3	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	1	2	2	2	2	1	2	3	2	1	2	2	2	3	2	3	5	3	2	1	1	2	1	2	1	1	1	1	4	1	3	1	1	3	1	1	1	2	2	1	2	2	2	1	3	1	1	2	1	2	1	2	2	1	3
20000	-464.457570477107708	-471.313058428067109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623116927145938	0	1	2	2	9	6	9	8	7	9	10	11	10	12	10	14	12	12	15	12	13	14	15	13	14	14	13	15	14	14	15	14	16	16	15	17	16	17	19	17	17	18	17	18	17	18	18	16	18	19	19	18	16	21	19	17	18	20	20	20	21	18	20	21	23	18	23	23	21	23	21	23	22	21	24	24	24	24	25	26	0	1	1	2	3	3	9	6	6	9	6	10	5	11	9	17	13	7	9	7	14	14	5	17	20	12	15	20	7	15	24	5	26	32	21	26	20	18	23	26	28	30	19	24	37	27	5	35	37	41	52	32	19	56	26	24	19	52	19	56	39	48	52	53	51	48	37	37	47	61	62	71	63	63	26	63	71	74	71	67	1	1	1	1	4	2	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	2	1	2	2	1	3	1	1	1	1	2	3	2	2	1	2	1	2	1	3	4	1	1	1	1	2	1	2	2	2	1	2	2	2	1	1	2	3	2	1	4	3	1	1	2	1	1	1	4	1	2	1	3	2
20500	-508.554222184990181	-515.409710135949581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496565185816519	-1	0	3	1	7	6	9	7	8	9	10	11	11	12	12	12	11	12	15	13	14	14	14	14	15	15	14	14	11	16	15	15	14	16	16	17	17	17	18	15	17	17	17	19	16	19	16	17	17	18	19	16	17	22	20	20	20	20	20	20	21	20	20	21	21	21	22	24	20	22	22	22	23	21	24	23	23	23	25	27	0	1	1	2	3	3	5	6	5	9	8	9	10	8	10	10	10	7	33	7	14	11	18	13	12	33	3	7	7	20	28	20	7	29	14	27	45	52	23	29	34	30	33	17	15	27	28	35	27	52	50	12	33	56	33	13	43	38	19	31	41	48	52	53	38	62	45	56	12	47	62	62	74	52	64	65	71	65	77	67	1	1	2	1	1	2	1	1	1	1	2	2	1	3	3	2	2	1	1	3	1	2	1	2	2	1	6	1	1	2	1	1	2	3	2	1	1	1	2	2	1	1	2	3	2	3	1	1	2	1	1	3	1	2	3	5	3	2	3	3	2	2	2	3	2	1	5	2	4	3	2	1	1	3	1	1	1	1	2	2
21000	-473.753116204963646	-480.608604155923047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611723938608570	-1	0	4	1	8	6	7	7	6	9	9	11	10	12	11	14	11	12	14	13	13	15	14	13	12	15	14	14	13	14	14	13	15	16	15	18	17	17	18	18	17	18	17	18	16	17	18	17	18	19	19	18	17	20	21	19	20	20	19	19	20	22	21	20	23	19	23	24	22	23	21	22	22	19	24	23	23	24	24	26	0	1	1	2	9	3	3	3	3	3	6	5	7	11	7	17	9	7	29	13	14	14	18	13	17	19	12	29	12	18	24	15	19	29	14	43	45	12	23	26	13	30	34	24	27	27	23	35	37	52	38	41	19	44	26	31	43	50	41	44	41	48	52	53	58	21	46	46	56	61	66	48	63	38	59	63	71	74	71	67	1	1	2	1	1	1	2	1	1	3	1	2	2	3	2	2	3	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	3	2	2	3	2	1	3	1	2	2	1	1	1	1	1	1	1	3	3	2	1	1	1	2	1	1	3	2	3	3	3	2	1	1	2	1	1	2	1	1	2	2	1
