step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
48500	-517.866614467125942	-524.722102418085342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673070923875218	0	2	3	4	4	5	5	4	6	8	6	8	8	8	11	10	11	9	8	10	9	10	9	10	11	10	13	10	11	12	10	11	10	12	11	12	9	12	13	12	12	12	12	12	13	12	13	12	13	13	13	13	14	14	14	15	15	14	14	14	15	15	15	15	15	16	15	16	16	17	16	17	17	15	17	17	21	19	18	15	18	18	18	18	18	19	19	20	21	20	20	21	21	23	23	25	26	26	28	28	30	28	29	30	30	31	32	32	0	1	2	2	3	4	5	3	8	11	8	9	9	11	22	19	24	14	11	19	11	21	14	2	33	18	17	18	21	22	11	16	10	16	19	14	19	24	29	31	31	25	14	35	29	20	43	35	30	40	42	43	39	51	48	58	58	49	49	12	47	54	55	59	49	57	50	61	27	64	58	53	67	47	64	64	84	80	72	53	53	73	63	54	73	85	81	64	90	78	73	88	72	92	92	95	95	92	97	98	99	94	99	100	100	104	105	105	1	2	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	1	1	1	5	1	1	2	1	2	2	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	2	1	2	2	2	2	2	2	2	2	2	3	1	1	2	1	3	2	1	1	1	2	1	1	2	1	2	1	2	1	2	3	1	2	1	2	1	2	1	1	1	2
49000	-554.478713334061013	-561.334201285020413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541915398720754	0	1	2	3	4	5	5	5	6	8	7	8	8	8	11	9	9	9	9	9	10	11	9	10	10	10	11	12	11	9	11	10	11	13	11	12	12	11	11	13	12	12	11	12	12	12	12	13	13	13	13	13	14	14	14	15	15	14	13	14	14	15	15	14	15	16	16	16	16	17	16	18	17	17	16	16	18	19	18	18	18	18	19	19	19	19	19	20	21	20	20	21	21	22	24	25	26	27	28	28	30	29	29	29	30	31	32	32	0	1	2	2	2	4	4	4	2	9	8	4	9	11	9	11	8	11	14	6	10	30	14	17	17	19	8	14	21	12	17	6	25	43	26	12	18	30	8	31	15	33	16	35	21	20	27	35	15	15	15	43	49	25	48	59	49	59	39	15	47	42	55	59	58	49	50	61	62	64	65	53	67	68	64	64	69	79	66	53	53	73	63	54	82	73	80	70	78	78	86	56	90	76	88	94	94	96	97	96	99	92	99	100	96	105	100	105	1	1	1	2	2	2	1	2	2	2	2	4	2	1	4	2	4	2	1	1	2	2	1	1	1	1	4	3	1	1	2	3	1	2	1	1	2	2	4	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	2	1	1	2	3	2	3	1	1	1	3	3	2	1	2	1	3	1	1	1	2	2	1	2	2	4	1	3	2	1	2	1	2	2	1	1	4	1	4	3	2	3	2	2	2	1	6	1	1	4	1	4	1
49500	-550.335054878538244	-557.190542829497645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644809630117906	0	2	3	3	4	4	5	5	6	8	7	8	8	8	11	10	9	9	9	9	9	11	10	10	11	10	11	12	11	11	11	10	11	14	11	12	12	12	12	13	11	11	12	12	12	13	11	12	12	12	13	13	14	14	14	15	15	14	14	13	14	15	15	15	15	16	16	15	16	17	16	18	17	17	17	17	21	19	17	18	16	18	19	17	19	18	19	20	21	20	19	21	21	23	25	25	26	25	28	28	30	28	29	30	31	31	31	32	0	1	2	2	3	2	1	3	8	11	8	11	8	9	21	7	11	14	5	10	11	9	21	17	17	19	17	23	19	21	16	14	17	52	16	19	18	22	29	41	11	17	26	35	16	20	19	35	30	31	42	26	32	51	35	59	49	49	49	25	47	54	55	58	49	58	50	47	54	64	59	53	67	68	64	64	84	79	53	79	57	73	63	69	82	73	79	64	78	79	86	76	90	88	94	94	95	94	97	98	99	92	99	100	96	100	100	106	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	3	2	1	3	1	2	3	1	1	1	1	2	2	1	2	1	1	1	1	1	3	1	1	1	2	3	2	2	1	1	2	1	1	1	1	2	2	1	1	3	1	3	2	2	2	3	1	1	1	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	1	1	1	3	1	1	1	2	4	2	1	1	2	1	3	2	1	1	2	1	3	2	3	1	2	3	1	2	1
50000	-545.798275238998599	-552.653763189957999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636597372581374	0	2	3	4	4	5	5	5	6	7	7	8	8	8	11	10	11	9	9	10	10	11	10	10	9	10	13	11	10	11	11	9	11	14	11	11	12	12	12	12	12	12	11	12	12	13	13	13	12	13	13	13	14	14	14	14	15	14	13	14	15	15	15	15	15	16	15	16	15	17	16	18	17	16	17	17	20	19	16	18	17	18	19	19	19	19	19	20	21	19	20	21	21	23	25	24	26	26	28	29	30	29	29	30	31	31	32	32	0	1	1	3	2	4	5	3	8	8	8	9	7	3	29	32	18	9	5	13	11	18	32	19	12	18	16	18	13	19	21	13	25	52	19	14	21	30	15	31	31	33	26	35	19	12	13	35	19	40	24	43	39	27	48	49	59	59	49	42	47	51	55	49	49	57	40	61	54	64	57	81	67	47	56	64	69	80	65	81	53	73	63	54	73	73	81	70	80	81	86	64	90	92	96	94	95	96	97	92	99	92	99	100	98	100	106	105	1	1	3	1	2	1	1	2	1	1	2	1	3	3	1	1	2	2	5	2	3	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	3	3	2	2	2	1	3	2	2	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2	2	4	1	1	1	2	1	3	3	1	2	2	1	3	1	1	2	2	1	1	1	1	2	2	6	2	4	1	1	5	2	1	1
50500	-555.089664801135086	-561.945152752094486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561088898797082	0	2	3	4	4	5	5	5	6	8	7	7	7	7	9	10	9	8	9	10	9	10	9	10	11	10	13	11	11	11	11	11	10	13	11	12	12	12	13	13	12	12	11	12	13	12	13	13	12	12	13	12	14	14	14	15	15	14	12	13	15	15	15	15	14	15	16	14	16	17	16	18	17	17	17	17	21	17	18	18	16	18	19	19	19	19	19	20	20	19	20	21	20	23	25	25	25	27	28	29	29	27	29	30	31	31	32	32	0	1	1	2	2	5	5	5	8	11	3	7	5	9	8	23	12	14	18	15	11	9	18	17	33	19	17	18	22	22	9	16	17	26	26	28	21	30	49	50	21	33	26	35	28	20	43	35	31	31	33	43	22	27	48	65	59	59	15	42	47	42	55	49	59	58	31	47	62	64	49	81	67	11	64	64	69	65	53	71	58	73	63	69	82	73	79	76	72	78	73	70	79	92	94	94	94	96	95	96	102	92	99	98	97	104	104	106	1	2	3	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	3	1	1	4	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	1	2	1	1	1	2	2	2	1	2	3	1	2	2	1	2	1	1	2	4	2	1	5	2	2	3	2	3	1	1	1	2	2	1	2	1	3	2	2	3	2	2	1	2	1	2	2	3	3	2	3	1	2	5	1	2	1
51000	-569.978172923519878	-576.833660874479278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570781831057306	0	2	3	4	4	5	5	5	6	8	6	8	8	7	11	9	11	9	8	10	10	11	10	9	11	9	13	11	11	12	10	11	10	14	10	12	12	11	13	13	12	10	11	11	12	13	13	13	13	12	13	13	14	12	14	14	15	14	14	14	15	14	14	15	15	15	15	16	15	17	16	18	16	17	16	17	21	19	18	17	18	18	18	17	19	18	19	19	21	17	20	20	20	23	25	25	24	27	28	28	30	29	29	29	30	31	31	32	0	1	2	3	3	2	2	3	8	9	8	7	5	11	23	11	33	11	14	10	10	21	18	2	33	19	17	11	21	38	12	7	13	52	18	18	14	21	38	50	28	12	11	35	16	20	43	35	30	12	25	43	39	33	48	49	28	49	49	12	52	54	48	56	49	49	40	61	12	64	49	66	67	68	64	64	84	57	53	53	53	73	63	62	82	73	81	64	80	53	82	88	90	88	94	92	76	92	97	96	99	99	99	100	98	105	100	105	1	1	1	1	1	3	2	1	1	2	1	3	4	1	1	3	1	3	1	2	1	1	1	4	1	1	2	4	1	1	2	3	2	1	1	3	2	1	1	1	1	2	3	1	1	3	1	2	1	3	2	1	1	2	1	1	2	1	1	5	2	2	1	1	2	2	2	1	4	2	3	3	1	1	1	2	2	4	3	1	3	2	2	1	1	1	1	2	4	2	2	1	2	4	1	3	5	2	3	3	2	1	1	1	2	1	2	2
51500	-551.313590634824095	-558.169078585783495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631824443928483	0	2	1	4	4	5	5	5	6	8	7	8	7	7	11	9	11	8	9	9	8	9	9	10	11	8	13	11	10	10	11	11	9	14	11	12	12	12	13	13	12	12	12	12	13	13	12	13	11	13	13	13	13	14	14	14	15	12	14	14	15	15	15	15	14	15	15	16	16	17	16	18	15	17	17	15	21	19	18	17	18	18	18	18	19	19	19	20	20	19	20	21	21	23	25	25	26	27	28	29	29	29	29	27	30	31	31	32	0	3	1	2	1	5	2	5	8	13	8	5	8	7	16	9	33	14	14	13	11	7	8	12	33	11	15	18	22	21	22	16	12	43	11	28	28	15	30	31	31	25	26	35	29	20	5	35	30	31	42	28	38	17	48	49	49	49	49	42	34	54	55	56	49	65	50	61	62	64	59	38	50	68	76	65	84	65	80	57	39	67	63	54	82	82	72	76	79	72	82	70	90	92	94	88	92	96	97	104	99	99	99	96	104	105	104	106	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	1	2	1	2	1	1	1	4	1	2	1	2	3	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	1	3	4	7	1	1	2	1	1	1	2	1	3	4	1	2	2	1	1	1	1	2	1	1	1	1	2	2	3	1	1	2	1	2	4	1	1	3	3	3	2	1	1	1	2	1	1	2	2	2	1	2	2	3	2	1	2	1	1	1	1	2	1	2	1
52000	-572.720397013010711	-579.575884963970111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567644232056371	0	1	3	4	4	4	3	4	5	8	7	8	8	8	11	7	11	9	9	10	9	11	9	10	11	9	13	12	10	12	11	11	9	14	11	9	10	12	13	13	11	11	12	12	10	13	13	13	11	12	13	13	14	14	14	15	14	14	14	13	15	15	15	15	15	16	17	16	16	17	15	17	16	17	17	17	21	19	17	15	18	18	19	19	19	19	19	20	20	20	20	21	19	23	22	25	26	27	28	29	30	29	29	27	30	31	31	32	0	1	2	3	2	7	2	3	8	11	9	9	3	9	21	9	33	11	13	23	10	21	13	14	14	14	25	18	21	32	21	23	11	32	14	16	18	22	38	31	13	33	32	35	11	20	43	35	13	31	42	43	29	42	48	49	49	49	49	42	47	27	55	39	57	59	50	61	42	64	57	53	40	68	56	64	69	81	53	39	53	73	63	62	73	73	81	58	53	93	85	88	81	95	92	94	76	97	97	104	99	99	99	96	96	105	105	106	1	1	2	1	2	1	2	1	1	1	2	1	3	2	2	2	2	2	1	1	1	2	1	2	3	1	2	3	1	1	2	2	2	3	1	2	1	1	1	2	3	1	1	1	2	2	1	1	1	1	2	1	1	2	1	4	2	2	2	2	2	2	1	1	1	1	2	1	3	2	1	2	2	1	1	2	3	1	1	2	2	1	3	2	3	3	1	5	4	1	1	1	1	1	1	2	4	1	1	2	2	1	1	2	4	1	1	1
52500	-522.496892953583142	-529.352380904542542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606752417544706	0	2	3	4	4	5	5	5	6	8	7	8	8	8	10	10	11	9	9	9	10	9	9	9	10	10	13	11	11	12	11	11	11	13	11	12	9	11	12	12	12	12	12	12	13	12	13	13	12	13	13	13	14	14	14	14	15	14	14	14	15	15	15	15	15	16	17	16	16	17	15	17	16	16	17	17	21	18	17	18	18	18	19	19	19	18	19	20	21	20	19	21	21	21	22	24	26	27	28	29	29	29	29	28	30	31	32	32	0	1	1	3	2	4	5	5	8	11	8	5	9	11	12	23	21	14	14	13	11	12	9	12	22	18	17	15	22	38	22	16	12	43	18	28	14	21	15	21	31	33	13	35	23	20	21	35	38	40	42	43	39	42	48	49	49	39	39	42	34	54	55	56	49	65	73	61	62	64	56	53	50	52	56	64	69	72	53	53	79	67	63	62	82	73	79	64	81	78	86	70	72	88	88	94	95	96	97	104	99	99	99	96	98	100	100	106	1	2	3	1	2	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	2	1	1	3	1	2	2	3	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	3	1	1	1	1	2	1	2	2	2	2	2	4	1	3	2	1	1	2	2	1	2	2	2	3	2	1	4	2	1	1	1	3	1	2	1	1	1	1	2	3	2	3	1
53000	-550.362791018264033	-557.218278969223434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666096209957401	0	2	3	4	4	5	3	4	6	7	7	8	8	8	9	10	10	9	8	10	10	11	10	10	11	10	11	11	9	11	11	11	8	14	11	12	12	12	13	13	12	11	12	12	10	13	12	13	12	13	13	11	14	14	14	13	15	13	14	14	15	14	15	15	15	16	16	15	16	17	15	17	16	16	17	16	18	16	18	18	18	18	17	19	19	19	19	19	21	20	20	21	19	23	23	25	26	27	28	29	29	29	29	28	31	31	32	32	0	1	2	3	3	4	1	7	8	4	5	10	11	9	9	11	33	14	10	13	15	15	11	12	17	18	17	14	10	15	21	45	9	52	26	28	19	30	30	23	22	17	52	22	11	20	52	44	21	31	42	26	58	51	48	22	58	49	49	42	47	17	55	56	59	59	50	47	62	76	49	53	40	61	76	64	54	53	78	72	53	73	63	54	73	73	72	76	79	79	86	76	72	92	88	95	95	96	97	104	99	99	99	98	96	100	104	106	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	2	3	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	3	1	1	1	2	2	1	2	1	2	2	1	1	1	1	4	2	2	1	2	2	2	2	1	3	1	2	1	1	1	3	1	2	2	1	3	2	1	1	1	1	1	1	3	2	2	1
53500	-533.415858806664687	-540.271346757624087	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602206796377050	0	2	1	4	3	5	4	5	6	7	7	7	8	7	11	9	9	9	9	10	10	10	10	10	10	10	12	10	11	12	11	11	10	14	10	12	12	11	13	13	12	11	11	11	11	13	13	12	12	12	13	13	14	14	13	14	15	14	14	12	15	15	14	15	14	16	16	16	16	17	16	18	16	17	17	17	20	16	18	17	18	17	19	18	19	19	19	20	21	20	20	21	21	23	25	24	26	27	27	29	28	29	29	30	31	31	31	32	0	3	1	5	2	4	2	7	8	8	9	7	10	8	21	11	9	14	14	16	18	12	14	17	12	18	42	16	9	38	22	23	12	23	19	28	18	22	30	50	21	25	26	35	11	20	43	14	29	31	42	43	39	42	48	49	49	49	49	42	52	54	48	59	49	57	40	34	62	56	59	59	50	68	56	64	69	53	78	53	53	67	63	69	73	67	79	64	81	87	86	70	90	92	92	94	95	96	97	98	99	99	99	98	104	104	104	106	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	3	1	1	1	2	1	1	1	2	1	1	2	3	1	1	1	2	1	1	1	3	2	2	3	1	1	2	2	1	2	1	2	2	2	2	1	2	1	1	1	2	1	3	2	1	3	2	3	3	1	3	2	3	2	2	2	2	1	2	2	2	2	1	3	2	1	1	3	1	2	3	1	1	2	1	2	1	2	2	2	1	1	1	1
54000	-567.599865230492355	-574.455353181451756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488214389937125	0	1	3	4	3	5	5	5	6	8	7	7	7	8	9	9	11	9	9	9	8	11	10	9	11	9	13	12	11	12	11	10	10	14	11	12	12	12	13	13	12	12	11	10	10	13	13	12	13	11	12	13	14	12	13	14	15	12	14	14	15	14	15	15	15	16	16	16	16	17	16	18	17	17	15	17	21	17	18	18	17	18	19	19	18	19	19	20	20	20	20	21	21	23	25	25	26	27	27	28	29	29	28	30	31	31	32	32	0	1	2	2	2	4	5	5	8	12	3	7	8	13	14	13	33	14	9	12	1	15	16	11	33	11	17	18	15	15	11	19	24	43	21	23	21	29	38	11	31	17	11	21	19	20	43	35	38	8	25	28	39	11	48	58	59	21	49	54	52	54	55	56	31	58	50	61	62	64	49	53	67	34	56	64	62	53	78	30	53	73	63	69	73	82	79	76	79	81	86	88	79	92	94	94	95	96	97	96	99	103	99	100	104	104	104	100	1	1	1	1	2	1	1	2	1	1	4	2	2	1	1	2	1	1	2	1	7	2	1	2	1	2	2	3	2	2	3	1	1	2	3	1	1	1	1	3	1	1	3	2	1	2	2	1	1	6	1	1	1	3	1	2	1	3	1	1	1	2	2	1	3	4	4	1	2	2	1	2	1	1	1	2	3	2	1	5	2	1	3	3	1	1	1	2	2	3	1	1	2	2	2	2	1	2	1	2	2	1	1	2	1	1	2	4
54500	-563.565181759306029	-570.420669710265429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618106115076363	0	1	3	4	4	5	5	5	6	8	7	8	8	8	11	10	10	9	9	10	10	11	9	9	10	10	13	11	10	12	11	11	11	14	11	11	12	9	13	13	9	11	12	12	13	12	13	13	12	12	13	10	13	14	14	15	15	14	13	13	15	15	15	15	14	16	14	14	16	16	16	17	16	17	17	17	19	18	18	17	18	18	17	19	19	17	19	20	19	20	20	21	21	23	24	25	26	27	27	28	30	29	28	30	31	30	32	32	0	1	2	3	3	4	5	3	8	9	8	5	9	9	18	23	23	9	14	10	13	21	11	11	3	19	25	19	12	38	29	23	17	43	26	18	14	12	8	50	11	25	52	35	28	32	37	35	29	31	42	18	30	25	48	58	59	49	49	42	47	27	55	65	49	49	29	47	62	64	65	53	67	61	70	64	62	22	72	57	76	73	63	69	82	73	81	64	81	81	82	88	90	75	94	94	94	96	97	96	99	103	97	100	104	100	105	100	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	1	1	2	1	5	1	2	2	2	2	1	2	1	2	1	1	4	1	5	1	1	1	2	1	1	1	1	1	2	1	2	1	1	3	1	1	2	2	1	2	2	1	1	1	2	4	1	1	1	1	1	3	1	2	1	2	2	4	1	2	1	2	2	2	1	1	1	3	1	2	2	1	1	2	1	1	3	2	1	3	2	1	2	2	1	2	1	4
55000	-589.797777609574041	-596.653265560533441	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541971876567053	0	2	3	3	1	2	4	5	6	8	7	8	8	8	11	10	11	9	6	10	10	9	10	10	10	10	13	10	10	12	10	11	11	14	11	12	12	12	12	13	12	12	11	12	12	13	12	13	11	13	13	13	14	14	14	15	15	14	14	14	15	12	15	15	15	16	15	16	16	17	16	16	16	16	17	17	20	19	18	17	18	18	17	19	19	19	19	19	20	20	20	21	21	23	23	24	25	27	28	26	30	29	26	29	31	31	32	32	0	5	5	6	1	5	1	7	3	11	19	9	19	19	26	11	25	11	7	22	9	9	22	18	12	14	33	14	14	32	14	16	25	52	18	28	14	8	13	21	31	33	26	35	32	20	43	35	12	9	42	26	49	62	48	58	39	49	49	51	19	25	55	58	49	49	50	61	62	64	49	59	67	61	64	57	62	57	53	72	72	73	63	62	82	82	79	75	81	79	86	75	90	70	88	94	95	96	103	94	99	99	94	98	104	104	105	100	1	1	1	1	1	1	3	1	3	1	1	2	1	2	1	2	1	2	2	1	3	2	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	4	4	1	2	1	1	1	1	2	1	1	2	4	1	3	3	2	1	1	2	3	2	1	5	1	1	1	2	5	2	1	3	2	4	2	1	1	1	2	5	3	4	1	2	2	2	4	1	1	1	2	1	1	1	3	1	6	2	1	2	3	1	3	1	1	1	1	2	1	1	4
55500	-544.947034900485505	-551.802522851444905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641904197130247	0	2	3	3	1	4	4	5	6	8	7	7	8	8	11	9	11	9	9	10	10	9	10	10	10	10	12	11	11	11	11	10	11	14	11	12	12	12	13	12	12	9	11	12	10	12	13	13	13	13	13	13	14	14	14	15	15	11	13	14	14	15	15	15	15	16	16	15	16	17	16	16	17	14	17	16	19	19	18	18	17	18	19	18	19	19	18	19	18	20	19	21	21	22	25	24	25	26	28	29	30	29	28	28	31	30	31	32	0	5	2	5	1	4	2	3	8	9	8	4	8	11	22	9	25	14	14	16	11	13	18	7	42	14	17	18	22	21	23	10	25	43	26	16	16	30	29	31	31	12	16	35	13	20	43	35	58	40	42	43	39	51	48	59	15	16	58	51	52	54	55	49	39	65	50	47	54	64	57	53	67	47	56	64	54	65	39	81	53	73	63	54	73	82	81	70	53	79	73	88	89	78	88	94	94	96	97	104	99	99	95	98	98	98	100	106	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	3	1	1	1	1	2	1	1	3	1	2	1	1	2	1	1	1	1	2	1	2	3	1	2	1	1	1	2	1	2	2	2	2	2	1	3	2	1	1	1	2	3	2	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	4	3	1	2	1	4	4	1	1	1	2	2	1	2	1	1	2	4	1	1	2	3	1	2	1	2	2	4	2	1	1
56000	-602.955499205240130	-609.810987156199531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534088947894966	-1	2	3	4	2	5	5	5	6	8	7	7	8	8	11	9	11	9	9	10	9	11	10	9	8	10	12	10	10	12	11	11	11	14	10	12	12	11	13	12	10	12	11	11	12	13	13	13	13	13	13	13	14	13	14	15	15	11	14	14	14	15	15	14	13	14	16	14	16	17	14	18	17	17	16	17	20	16	16	17	18	18	19	19	19	19	19	20	21	19	20	21	21	22	24	24	25	27	28	29	30	29	28	29	31	31	32	32	0	1	2	5	1	4	3	5	8	11	8	4	2	7	29	13	7	14	14	21	13	29	16	13	12	19	33	11	21	38	21	16	25	52	7	32	14	21	58	29	13	33	19	35	20	20	43	35	58	9	33	43	49	42	48	65	58	29	65	42	47	33	55	49	58	65	50	52	54	64	58	79	67	61	59	64	69	53	21	53	80	73	63	69	82	73	72	76	81	78	86	57	90	76	92	88	95	96	97	95	99	103	95	98	98	104	104	106	1	3	1	2	2	1	2	2	1	1	2	2	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	4	1	1	1	2	1	1	1	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	2	1	3	1	1	2	1	3	1	2	2	2	2	1	3	1	2	2	2	3	2	1	1	4	1	1	2	1	1	3	1	1	4	1	3	3	1	1	2	3	4	1	1	2	2	3	1	2	1
