step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
50000	-602.693349360191519	-609.548837311150919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.299460096912001	-1	3	6	8	10	12	11	10	13	12	15	15	14	16	16	15	18	17	18	20	19	20	22	20	21	19	21	23	24	22	23	22	24	23	25	26	24	22	23	25	23	25	26	25	26	26	26	26	26	25	27	28	28	28	27	26	24	27	24	28	25	26	28	29	28	29	28	29	29	30	29	30	30	31	30	31	30	32	31	35	31	34	33	32	33	32	34	35	35	32	38	34	35	35	33	35	36	36	39	41	42	42	46	0	1	1	2	3	1	8	4	7	5	3	4	10	13	5	13	15	16	13	15	16	15	20	21	26	14	11	5	14	11	22	20	22	8	27	61	9	22	10	11	25	37	28	28	4	59	29	18	27	24	15	20	47	61	44	33	25	11	41	37	41	8	25	33	40	15	40	49	7	67	65	20	47	42	67	45	39	28	61	83	30	13	78	15	64	28	68	38	4	64	98	78	58	31	47	83	63	32	85	9	69	98	102	1	2	3	3	2	6	1	2	1	1	5	4	2	1	2	1	1	2	2	2	2	3	1	1	1	2	3	5	3	2	2	1	1	6	2	1	6	2	5	5	1	1	1	2	7	1	1	4	2	1	5	3	1	2	1	1	2	7	1	2	1	10	3	2	1	7	1	2	11	1	1	5	2	3	1	3	2	4	3	1	3	9	1	8	2	5	3	7	14	2	1	1	5	5	4	1	3	5	3	11	5	3	2
50500	-566.189403718304220	-573.044891669263620	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.342917676787245	0	3	7	9	11	12	11	10	13	11	15	14	15	14	17	16	18	19	17	20	18	20	23	22	20	21	24	25	22	21	22	22	23	22	24	26	24	24	23	24	24	26	25	24	26	26	26	25	27	26	26	26	28	28	27	26	27	27	27	29	27	26	28	28	27	27	29	29	29	30	30	29	29	30	30	31	31	31	29	33	32	33	34	29	32	32	33	35	33	35	36	34	36	34	36	36	35	37	39	43	41	43	46	0	1	2	3	4	8	4	2	10	4	12	4	12	9	11	5	15	10	6	17	9	15	8	20	17	8	21	29	10	21	14	9	7	9	20	32	14	21	21	6	25	39	10	17	17	30	27	22	21	26	26	29	9	52	41	25	28	13	56	50	38	9	44	50	48	26	50	44	18	53	55	9	62	61	31	45	63	40	65	28	64	6	81	26	61	17	78	75	9	52	94	23	77	80	56	94	92	91	54	36	29	80	100	1	2	2	1	1	1	2	3	1	1	1	3	1	1	1	3	1	3	2	1	2	1	6	1	1	5	5	2	5	1	3	5	7	2	3	1	6	4	2	6	1	2	7	2	4	3	1	2	5	3	4	3	6	2	2	3	1	6	1	2	2	5	1	1	1	2	1	2	6	1	2	8	1	2	4	2	2	4	1	6	1	8	2	5	3	5	1	3	11	5	1	6	2	1	8	1	1	1	5	8	7	6	1
51000	-519.716116597903010	-526.571604548862410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.320309772411737	0	5	7	8	11	11	11	10	13	12	16	16	15	17	18	15	18	18	17	19	20	19	19	21	22	20	24	23	24	23	22	23	24	20	24	26	24	24	24	25	25	25	23	24	27	27	26	26	26	26	24	27	28	27	27	26	27	27	28	27	28	27	28	29	28	29	28	30	29	29	30	29	29	28	31	31	29	32	32	34	31	33	32	32	33	34	34	34	33	34	34	34	35	34	34	35	33	37	39	42	42	42	44	0	1	2	1	2	4	2	4	8	4	6	8	2	16	5	8	12	10	11	9	13	10	19	6	19	15	16	25	23	7	13	24	11	9	7	24	31	24	24	31	17	24	23	26	4	29	11	27	25	15	9	49	35	27	43	21	15	35	54	51	33	24	9	28	42	47	36	55	35	53	63	13	44	50	40	38	33	36	57	16	61	34	29	6	68	62	66	24	5	85	83	57	75	63	31	89	55	63	92	67	27	88	100	1	2	1	4	4	2	4	1	2	2	2	3	5	1	4	2	1	3	1	2	2	3	1	6	3	1	6	1	2	6	3	1	4	4	6	4	1	2	1	1	4	2	2	2	9	1	5	1	2	4	6	1	1	1	3	3	4	1	1	1	3	3	7	3	2	2	2	1	3	1	1	7	3	1	4	4	2	3	2	11	2	8	3	11	1	3	3	5	12	1	1	4	2	3	5	1	3	5	2	7	8	4	1
51500	-584.035057022001411	-590.890544972960811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.350152111848739	1	4	7	8	11	11	12	10	12	12	15	15	14	16	18	15	14	18	18	20	20	20	23	21	21	19	23	24	24	22	22	21	23	20	24	26	25	25	24	24	22	25	24	24	25	27	26	26	24	27	26	28	29	27	28	26	26	27	27	26	27	27	27	29	28	27	28	30	30	29	30	29	30	31	30	31	30	31	30	34	30	33	32	31	32	33	33	33	35	33	36	34	36	34	36	35	35	37	39	42	42	42	46	0	1	2	2	4	3	5	4	8	6	9	6	4	7	7	6	4	13	11	9	13	18	13	14	21	5	15	23	15	26	24	13	20	6	14	38	30	24	13	8	12	32	7	15	28	27	28	22	15	29	9	35	26	32	60	24	29	29	28	37	39	15	13	41	33	49	49	28	49	21	50	22	21	64	22	42	44	45	52	3	58	11	70	21	72	81	39	38	55	69	42	24	80	19	5	79	56	73	28	36	54	97	100	1	1	1	2	1	2	1	1	1	1	2	3	2	2	3	2	3	1	1	4	3	1	5	3	1	3	4	1	2	1	1	3	2	5	5	1	2	3	5	8	3	2	6	5	1	1	1	3	3	2	6	1	5	3	1	2	1	1	2	1	1	6	6	3	3	1	3	4	3	5	1	3	7	1	6	3	3	3	2	12	3	10	2	3	2	2	4	3	5	2	6	6	1	6	11	2	4	4	7	10	9	2	1
52000	-537.484549209723923	-544.340037160683323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.309555544735549	0	3	7	9	10	12	11	9	13	12	15	16	15	17	18	16	18	17	19	21	18	21	22	22	21	21	23	24	24	20	23	22	23	23	24	27	24	21	24	22	25	24	25	24	25	27	26	27	25	26	27	25	27	28	27	27	23	28	27	28	28	27	29	30	29	29	28	28	30	30	30	30	27	29	30	30	30	30	31	34	31	34	33	31	33	31	33	34	35	32	37	34	36	35	36	37	35	36	38	42	42	44	44	0	1	2	2	4	7	2	3	7	4	8	10	9	16	6	7	8	13	18	3	12	11	16	15	30	17	16	34	40	6	21	30	17	4	24	21	23	2	6	17	5	21	16	32	17	47	22	35	13	49	6	35	17	49	50	42	10	32	20	57	32	41	44	19	44	30	52	50	55	56	44	25	24	55	51	43	47	60	29	17	24	49	54	17	55	41	56	48	88	77	82	73	59	66	11	67	80	69	41	73	7	49	49	1	2	2	4	1	1	4	1	1	2	3	2	1	1	4	2	3	1	1	6	1	3	3	1	1	2	4	1	1	5	3	1	2	8	1	4	2	9	4	2	9	2	3	1	4	1	3	2	5	1	9	1	3	2	1	1	5	3	4	3	3	1	2	5	3	2	2	1	2	2	3	3	2	1	1	3	2	1	4	8	5	8	3	7	3	3	4	4	1	1	1	3	5	3	7	5	1	3	7	9	15	11	9
52500	-562.814473369630150	-569.669961320589550	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.295154609299635	1	5	6	8	10	11	12	11	12	11	15	14	14	16	18	17	17	18	19	20	20	20	22	20	21	20	23	24	24	23	23	22	23	23	24	25	23	25	22	23	25	26	24	24	26	26	25	26	26	27	25	26	28	27	27	26	27	28	26	28	27	27	27	28	29	29	28	30	28	30	30	29	28	28	29	31	29	32	31	35	32	33	34	32	32	34	32	34	34	35	36	34	35	34	36	35	35	37	39	42	42	42	45	0	1	2	2	2	4	4	2	5	2	12	7	7	9	9	1	11	8	15	8	18	15	26	7	16	8	9	39	27	18	14	13	22	16	33	31	24	18	13	25	23	27	3	32	15	40	23	33	35	37	21	28	37	49	28	30	7	33	29	62	32	16	44	27	27	16	38	59	6	11	44	26	47	34	37	38	59	71	74	31	56	15	64	13	35	60	29	61	15	89	18	37	59	78	51	85	64	65	23	71	10	9	94	1	2	1	2	3	1	2	3	1	3	1	1	2	3	3	6	1	3	1	4	1	1	1	4	3	4	5	1	1	3	3	3	2	3	1	1	1	3	3	2	1	1	9	1	4	1	3	1	1	2	1	1	2	1	2	1	9	3	1	1	3	4	2	3	2	7	2	2	9	7	3	4	2	2	2	3	1	1	1	5	2	8	3	10	4	3	4	2	10	1	10	5	4	1	6	2	3	4	10	6	18	14	6
53000	-526.044075657510689	-532.899563608470089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.358656280868759	1	4	8	9	11	12	12	11	11	11	16	15	14	16	18	17	17	19	18	20	17	20	23	21	21	21	23	24	23	23	22	22	24	22	24	25	25	25	25	24	25	25	26	24	25	27	25	26	25	26	26	27	25	27	27	26	25	27	28	28	28	27	28	29	29	28	28	29	28	30	31	30	29	29	31	30	32	29	29	34	32	34	33	31	32	33	34	35	34	34	37	34	35	34	35	36	35	36	39	41	41	44	45	0	1	2	3	2	4	1	3	3	4	5	7	5	8	11	13	13	13	11	11	12	21	9	18	15	16	4	32	24	17	22	17	17	16	34	28	24	25	16	7	34	33	36	25	26	49	23	34	27	11	13	49	26	42	39	26	15	29	44	50	51	30	10	14	30	25	50	25	44	40	42	44	23	27	78	68	72	62	42	26	37	11	52	5	70	59	61	31	11	54	24	27	66	71	70	80	60	88	77	15	76	26	85	1	2	2	1	4	2	6	1	2	1	2	2	2	3	1	2	2	2	2	1	1	2	5	1	2	3	5	1	1	3	1	2	2	2	1	1	2	2	4	3	1	1	1	1	2	1	1	2	1	3	5	1	2	1	1	2	4	2	3	1	1	2	8	4	3	3	1	5	1	2	3	4	3	2	1	1	1	1	2	7	3	7	2	9	1	2	3	7	11	3	6	4	3	2	2	1	3	1	3	10	4	14	6
53500	-577.638931045250047	-584.494418996209447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.279883615533583	1	4	6	8	11	11	11	10	12	13	16	15	13	15	17	16	18	18	19	20	20	21	22	21	20	21	23	23	23	19	23	22	23	23	23	26	24	23	23	24	24	26	26	25	27	27	27	27	24	26	27	25	28	27	27	26	26	27	28	29	27	27	28	28	29	29	28	28	28	29	31	26	30	31	29	30	32	31	32	35	32	33	32	29	32	33	32	34	34	35	36	32	35	35	36	36	35	36	38	41	42	41	46	0	1	1	3	8	3	3	2	4	6	10	1	8	1	12	8	10	8	8	10	17	10	24	16	18	20	13	16	22	5	13	18	20	5	25	39	26	17	7	4	24	44	18	28	19	52	56	42	5	16	16	15	10	19	43	5	35	24	3	22	14	35	36	41	24	24	36	25	11	53	63	37	68	75	40	44	27	41	54	16	69	8	73	61	55	65	15	15	35	92	28	24	43	30	59	42	73	58	85	87	96	5	96	1	2	3	1	1	3	2	3	2	1	1	6	2	9	1	3	2	5	4	4	2	5	1	3	1	1	5	3	1	4	5	3	1	3	2	2	1	3	6	4	1	1	3	1	4	1	1	1	5	4	5	6	7	4	1	5	2	3	11	4	5	2	1	2	4	5	1	4	5	1	2	1	1	1	2	2	4	4	2	9	2	10	1	1	3	4	7	9	5	2	6	5	5	8	4	4	3	4	3	4	3	17	6
54000	-506.399480255512458	-513.254968206471858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.262956048500359	1	3	7	9	10	11	11	9	12	13	15	15	14	15	17	16	18	18	19	20	19	20	23	22	21	19	22	25	22	22	22	21	24	22	24	24	25	24	24	24	24	25	25	23	26	26	25	26	26	27	25	28	26	26	27	26	27	25	28	28	28	27	29	29	30	29	28	29	29	31	31	30	28	28	30	31	30	32	32	34	31	33	33	30	32	33	33	34	33	33	37	31	35	35	34	36	35	37	39	43	43	43	45	0	1	2	3	8	4	2	3	5	7	6	9	6	8	13	1	6	11	17	17	18	10	15	16	5	16	17	31	10	1	21	15	4	17	15	19	23	17	16	9	6	22	29	12	41	28	29	29	51	11	5	37	13	25	35	30	21	26	17	49	41	5	59	36	48	26	36	48	61	58	66	17	12	39	73	61	36	68	40	10	84	5	75	17	75	59	13	54	41	60	93	59	54	62	61	66	22	97	50	89	89	16	95	1	1	3	1	1	1	3	1	1	1	2	2	1	2	1	6	2	1	1	1	1	3	4	3	5	2	2	1	4	11	2	2	5	2	3	2	1	4	3	6	4	2	1	4	1	1	2	3	1	7	9	2	6	2	2	3	4	3	6	1	1	7	1	4	2	5	2	1	1	3	1	7	6	2	2	1	2	2	4	11	1	10	1	6	1	3	10	4	3	3	1	1	4	5	2	3	8	1	5	4	6	14	6
54500	-567.613565252955027	-574.469053203914427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.382104980974866	0	4	8	7	10	11	12	11	13	12	15	16	14	17	18	16	16	18	20	19	19	20	22	22	21	22	20	23	22	22	23	22	23	21	24	26	23	23	25	25	25	25	25	24	26	26	25	26	27	26	25	28	28	28	28	26	26	27	27	27	27	28	28	29	29	29	27	29	27	30	29	29	28	29	31	31	31	29	31	34	32	32	33	31	32	33	33	33	34	33	37	33	35	36	36	36	35	37	39	42	43	44	45	0	1	1	2	3	5	2	3	8	4	9	2	4	17	16	7	10	11	20	17	17	15	16	27	12	22	16	17	20	16	22	11	21	15	25	35	22	21	37	12	27	26	13	26	17	19	33	16	26	37	15	47	42	39	61	44	35	22	47	41	37	25	48	37	36	58	36	46	9	64	56	44	33	36	51	50	63	56	65	11	19	15	79	9	71	67	44	48	81	77	56	75	92	83	51	52	81	83	80	79	36	78	81	1	1	3	2	1	1	3	2	1	3	2	7	3	1	2	2	2	2	1	1	1	1	3	1	2	1	3	3	1	4	1	4	2	2	1	1	1	1	2	2	3	2	6	1	4	3	1	5	2	1	4	2	1	1	1	2	1	3	1	1	2	4	1	2	1	1	1	1	9	1	1	4	3	1	2	2	2	2	1	10	5	5	1	8	1	2	3	3	1	1	4	1	1	1	4	3	2	2	1	5	10	9	7
55000	-540.197037894661321	-547.052525845620721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465066529434965	0	4	6	8	9	12	12	10	12	13	15	14	15	15	17	16	17	18	19	21	19	20	22	21	21	21	23	24	24	22	23	22	23	23	23	25	23	23	24	22	23	24	25	25	26	27	26	26	27	27	26	28	28	27	27	24	26	28	27	28	25	27	29	29	29	27	29	26	29	29	30	29	29	31	30	30	31	32	31	34	31	33	32	30	32	33	33	34	33	32	37	35	36	35	34	36	35	38	39	39	41	43	45	0	1	2	3	2	8	2	5	3	6	9	4	12	7	13	7	10	16	15	15	15	16	22	19	21	16	11	13	40	16	30	26	26	16	22	27	19	17	32	6	16	27	30	35	61	68	43	35	25	44	41	62	47	56	48	27	56	11	44	59	33	25	23	35	68	44	46	37	9	42	50	60	66	48	70	63	46	75	66	59	47	26	43	5	67	77	65	52	81	44	86	89	90	64	5	51	50	94	88	16	42	94	80	1	2	1	1	2	1	5	1	3	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	4	4	1	2	1	1	1	4	1	1	2	4	1	3	3	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	8	1	1	2	3	3	2	2	1	1	2	8	2	1	1	1	2	1	1	2	1	2	3	2	5	3	9	1	2	2	2	1	3	2	1	2	3	8	4	4	2	3	9	12	4	7
55500	-629.448214258472944	-636.303702209432345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.355836528034690	-1	4	7	9	9	11	11	10	12	13	14	14	15	17	16	17	17	19	20	20	20	20	22	21	21	21	22	24	22	21	21	23	23	23	24	26	24	25	24	25	25	26	25	22	25	26	26	25	25	24	26	27	28	27	27	26	27	27	26	28	27	27	29	28	29	28	29	29	28	31	30	29	29	31	30	31	31	30	31	33	30	33	33	30	33	33	30	35	34	35	38	34	35	35	36	37	35	38	40	42	41	43	45	0	1	1	2	3	4	4	3	3	8	5	3	12	11	13	13	12	16	10	7	16	18	15	17	12	16	9	24	19	13	6	6	9	16	19	45	13	25	5	26	24	45	31	26	13	40	37	32	44	4	26	30	43	41	49	30	43	44	35	43	38	6	37	45	40	62	35	57	62	60	67	16	17	51	31	75	63	41	67	27	48	71	54	8	25	44	52	38	61	83	77	61	82	49	13	51	21	80	93	92	5	80	90	1	2	5	1	1	1	1	2	3	1	2	4	1	1	1	2	2	1	3	5	1	1	3	3	3	1	6	1	1	4	5	5	5	3	2	1	6	3	7	2	1	1	2	1	4	1	1	1	1	7	2	4	3	1	1	2	1	3	1	1	1	7	3	1	2	1	2	1	1	2	1	7	7	2	4	1	1	2	1	5	2	1	3	10	7	3	1	6	2	2	3	3	1	4	11	7	7	3	2	5	14	6	6
56000	-502.733435354388405	-509.588923305347805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.338853601547639	0	4	6	8	10	12	11	9	13	12	15	15	15	16	17	16	17	19	19	19	19	20	22	21	20	21	24	24	24	22	23	22	24	23	25	27	25	24	24	24	24	23	26	24	26	27	25	26	26	26	26	28	28	27	27	26	26	28	27	27	27	28	29	29	29	25	29	27	30	30	30	29	29	29	30	32	32	30	31	33	32	33	33	31	33	34	33	32	33	34	38	34	34	36	35	34	34	37	39	42	42	42	45	0	1	2	3	4	5	4	4	7	8	4	6	9	2	8	13	9	7	15	15	15	6	21	14	9	25	15	24	16	19	25	17	7	11	18	44	17	11	9	16	10	14	4	23	16	38	16	29	41	29	25	50	4	41	14	22	31	31	41	39	50	37	48	33	54	25	50	17	16	36	28	25	10	48	58	79	70	50	57	13	75	13	84	73	64	33	28	79	74	61	73	73	35	79	37	51	66	50	90	69	8	31	85	1	2	1	1	1	1	2	1	1	1	3	1	1	6	3	1	2	5	1	1	1	6	1	2	4	1	3	2	4	1	1	3	6	4	2	2	4	4	6	4	5	3	9	1	5	1	4	1	1	2	3	1	9	1	5	3	3	3	2	1	1	2	1	2	1	1	1	4	5	2	3	6	9	2	1	1	1	2	2	8	1	8	1	1	3	6	4	1	1	3	4	2	4	2	6	4	3	5	2	6	15	9	6
56500	-575.318795908460970	-582.174283859420370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.284958585608295	0	4	8	8	9	12	11	11	13	13	15	16	14	15	17	17	18	18	18	20	18	20	21	21	22	21	23	25	24	22	22	23	24	23	25	27	25	23	24	24	24	25	25	24	25	26	27	26	25	26	27	27	29	28	26	25	25	26	28	29	27	28	28	30	28	28	29	29	30	31	31	29	29	30	30	32	31	32	31	34	31	34	34	31	32	34	32	35	34	34	37	33	35	35	36	37	35	36	40	40	41	44	46	0	1	2	1	4	2	3	5	3	5	5	6	3	3	13	11	3	11	11	18	6	6	10	11	7	13	25	24	21	23	14	26	20	6	39	35	26	13	24	6	13	19	5	38	6	21	27	22	34	6	37	26	13	38	22	6	15	9	50	49	30	15	11	16	32	41	66	7	6	60	59	24	33	61	62	66	74	84	15	75	55	35	76	25	51	17	73	56	24	53	59	45	21	73	16	89	63	74	59	25	75	24	95	1	2	2	4	1	3	1	1	2	2	3	2	3	4	2	1	5	2	1	1	4	3	3	3	5	3	1	2	2	1	3	1	2	5	1	2	2	4	2	5	5	3	7	1	7	4	2	2	1	7	2	3	11	1	2	7	3	7	1	2	2	5	7	5	3	3	1	8	10	1	2	5	4	1	1	2	1	1	6	2	3	5	1	4	2	7	1	6	8	2	6	4	7	3	9	2	4	3	7	8	5	11	4
57000	-516.039637776174686	-522.895125727134086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404431648977997	1	5	7	8	11	10	11	11	11	13	15	15	15	16	17	17	17	18	18	20	19	20	22	21	21	20	24	25	23	22	21	22	21	23	21	25	23	25	24	24	24	25	24	25	26	27	27	26	26	25	24	27	28	25	27	25	26	27	27	28	27	27	28	29	29	28	27	30	29	30	30	29	28	29	31	32	32	30	32	34	31	34	33	31	32	34	33	34	34	34	37	33	36	34	36	36	35	36	38	41	41	42	44	0	1	2	2	1	4	6	4	4	5	5	7	10	10	5	9	11	6	13	13	16	15	20	12	21	17	25	27	4	16	26	18	10	16	21	35	31	31	15	6	34	30	32	26	42	41	54	13	32	8	16	24	26	16	56	25	32	26	28	8	28	29	42	29	55	35	38	21	54	74	73	29	62	66	65	26	20	47	64	16	29	77	78	48	18	21	64	92	29	70	94	60	83	87	29	80	22	56	83	13	5	77	82	1	2	1	1	6	1	1	1	2	1	2	2	1	1	2	3	1	3	2	2	1	1	1	3	1	2	3	1	7	2	1	2	5	2	1	3	1	4	4	7	1	1	2	2	1	2	1	6	2	6	3	3	4	5	1	2	2	4	1	9	1	1	1	5	1	4	1	3	2	1	1	3	1	1	1	5	6	2	1	8	3	1	3	4	8	10	1	1	4	2	1	3	2	1	6	1	6	5	2	13	12	4	5
57500	-550.965053282326608	-557.820541233286008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.306891272088992	1	4	6	9	10	11	12	10	12	13	15	14	14	16	17	15	17	18	18	20	19	20	23	20	21	21	22	24	22	22	22	21	24	23	24	24	25	24	24	25	23	24	25	25	26	26	26	27	25	26	26	27	28	26	28	26	27	27	26	27	27	27	29	30	29	28	27	26	28	31	29	29	28	30	30	32	32	32	32	34	32	33	34	31	30	34	33	35	33	35	38	32	35	35	35	36	36	37	39	43	43	42	44	0	1	1	3	3	3	1	2	6	3	13	5	3	9	5	12	16	13	4	17	11	10	13	2	18	21	6	27	19	24	21	4	29	9	18	8	17	29	13	6	3	25	41	31	25	36	49	37	25	24	36	43	24	39	60	11	31	11	31	56	27	36	41	8	40	41	20	2	4	30	9	35	44	17	55	52	71	75	84	50	17	11	61	6	61	8	70	23	25	89	95	47	8	44	36	83	69	38	80	97	78	21	83	1	2	3	1	2	2	6	3	1	3	1	2	4	2	3	1	1	2	3	2	2	4	5	8	1	1	5	1	1	1	1	5	1	5	3	5	3	1	6	5	9	2	1	1	2	1	1	1	2	4	1	1	4	1	1	6	2	6	1	1	3	1	2	9	2	3	3	10	9	6	7	2	2	6	1	2	1	1	1	4	8	10	4	10	1	12	1	5	5	1	1	3	12	4	6	1	5	7	3	3	9	10	5
58000	-556.640777086346134	-563.496265037305534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.298180116979991	-1	3	8	9	10	11	12	10	13	12	15	15	14	15	17	16	17	18	19	20	19	20	23	22	21	21	23	24	24	21	23	22	23	24	23	26	25	24	24	23	24	25	25	24	25	27	26	27	27	26	27	27	28	27	26	26	26	27	27	28	27	28	28	30	29	28	28	29	30	29	30	30	28	31	29	31	31	32	30	35	32	33	34	31	33	34	33	33	34	34	37	34	35	35	36	37	36	37	40	42	43	44	45	0	1	2	1	2	3	3	2	10	3	6	6	8	6	14	9	8	9	17	16	14	11	15	30	10	3	26	24	20	16	25	21	17	35	8	38	19	16	35	7	19	23	16	15	31	50	18	21	36	4	21	32	3	41	26	41	6	42	44	50	29	35	41	26	13	55	51	56	26	67	41	35	45	58	39	63	48	53	63	11	16	51	41	6	56	10	29	26	16	78	11	26	69	48	11	94	45	94	83	92	81	91	53	1	2	2	6	3	1	2	3	1	1	3	1	3	2	1	2	4	2	1	1	2	3	3	1	4	7	1	2	2	2	2	2	3	1	5	1	3	2	1	5	3	1	4	3	1	1	4	4	1	7	5	2	12	1	4	1	7	2	1	1	1	3	2	5	5	1	1	1	6	1	3	3	1	2	2	1	3	2	1	9	9	3	4	8	4	10	4	7	9	1	12	5	1	3	12	1	6	1	4	5	6	3	10
