step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
50000	-736.111188335806219	-742.050385554891477	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.652860927973752	0	3	2	4	5	6	4	5	6	6	7	7	11	9	13	11	14	15	16	17	17	14	18	16	18	18	16	16	18	19	18	20	19	20	22	22	21	21	20	22	23	21	23	22	25	23	23	22	25	25	25	24	24	26	25	24	24	24	26	26	26	25	26	27	28	27	28	28	29	27	29	28	28	28	31	30	28	30	31	28	31	30	31	32	30	32	31	33	32	33	32	34	35	35	34	36	35	34	39	36	37	39	40	38	39	41	41	41	0	1	1	2	3	5	3	4	2	8	5	8	11	12	14	14	16	22	22	15	24	16	16	17	21	21	15	16	24	25	21	27	27	29	42	24	33	33	23	27	44	30	33	39	35	35	37	33	40	40	48	44	46	55	46	40	47	40	46	52	52	53	55	58	54	46	58	51	58	50	63	64	50	58	82	72	40	80	77	58	74	66	76	67	55	75	76	87	80	75	83	76	87	98	81	95	91	84	89	74	98	96	95	100	101	101	100	99	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	3	1	1	1	2	2	1	1	1	2	2	1	1	3	1	1	1	4	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	3	1	1	1	2	2	1	1	2	1	2	2	2	2	1	2	4	1	1	1	2	2	1	3	1	1	1	1	1	1	3	3	2	1	3	1	1	2	2	1
50500	-752.518878598753986	-758.458075817839244	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.674157639474239	0	3	3	5	5	5	4	4	6	7	7	6	11	9	12	11	15	15	15	18	17	13	17	17	18	19	15	17	18	20	19	21	20	21	22	22	20	21	22	23	23	20	23	23	24	24	23	24	25	24	25	21	25	26	26	25	24	24	25	25	25	26	26	27	29	26	30	29	26	29	28	28	28	29	31	30	30	31	31	32	31	31	31	32	29	31	32	33	35	34	33	34	35	35	34	35	35	35	38	37	37	39	39	40	39	41	42	40	0	1	1	8	2	3	1	2	2	8	5	8	11	12	16	14	15	16	16	18	18	16	19	17	21	24	16	27	24	17	21	23	23	21	42	29	23	33	18	32	33	25	52	23	35	35	33	32	44	44	43	37	46	45	46	44	44	39	46	44	33	53	46	44	54	46	32	51	50	72	63	50	50	58	71	72	50	74	77	58	74	85	76	77	71	55	76	83	95	82	83	76	87	84	78	80	91	77	95	74	98	100	99	100	101	105	100	99	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	2	2	1	3	1	1	1	1	3	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	4	1	1	1	1	3	2	2	1	1	5	2	1	4	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	3	2	4	1	1	1	1	2	1	3	1
51000	-748.016047274180551	-753.955244493265809	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.601499235516127	0	2	2	5	4	6	4	6	5	7	5	7	10	10	12	11	15	14	14	18	14	14	17	17	18	17	17	17	18	19	19	22	19	20	21	21	21	21	21	22	23	23	23	23	24	21	25	23	25	26	25	23	23	26	26	25	26	25	25	25	25	26	24	29	28	27	28	30	27	29	30	29	28	29	31	30	30	30	31	31	31	31	32	32	32	31	31	34	35	33	33	34	36	34	34	35	35	35	37	37	39	39	39	39	39	42	41	40	0	1	1	2	3	7	3	2	2	8	5	4	11	12	12	14	14	15	16	17	14	15	18	14	17	17	18	18	24	17	17	27	27	29	30	29	33	27	33	33	33	31	38	33	42	31	44	39	37	39	43	33	46	45	53	44	60	39	63	23	52	53	30	44	54	55	48	51	58	50	63	50	50	67	63	72	73	74	73	69	74	71	76	73	71	71	76	72	81	82	83	76	92	84	58	80	91	67	80	80	94	99	99	95	94	105	102	89	1	1	1	2	1	1	1	1	1	1	1	1	3	2	3	1	3	1	2	2	2	1	2	3	2	1	1	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	1	3	1	1	1	2	2	3	1	2	1	1	2	1	1	2	1	3	1	2	2	2	1	1	4	2	1	2	3	2	1	1	4	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	5	2	1	5	2	4	4	1	1	2	2	1	1	3
51500	-776.056791931550265	-781.995989150635523	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.582297418655590	-1	4	3	2	5	5	2	5	6	6	7	7	10	9	12	11	16	16	15	16	18	15	17	18	19	18	17	16	17	20	18	22	21	19	21	22	22	19	22	23	24	23	23	24	25	22	23	22	26	25	25	21	23	25	26	24	25	24	25	25	23	27	26	28	27	27	27	29	27	28	30	27	28	28	31	29	29	30	30	30	31	30	32	30	30	28	33	33	34	32	33	34	36	36	34	34	36	35	38	36	38	38	36	38	39	41	41	39	0	7	7	1	3	7	1	4	2	8	5	8	11	12	14	14	15	19	16	15	17	15	15	17	21	17	15	14	17	31	17	18	28	29	30	29	52	27	23	52	52	46	52	52	35	30	33	18	32	39	43	38	46	35	46	47	47	33	46	47	33	53	46	58	54	35	50	51	58	50	86	50	58	58	86	72	64	58	64	58	67	86	76	67	86	66	76	76	67	82	83	87	92	84	74	74	91	84	96	95	94	100	95	100	94	105	102	96	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	2	1	2	3	1	1	2	3	4	1	1	1	3	3	1	1	2	1	1	2	1	2	1	1	2	4	1	1	4	2	1	1	1	1	2	2	1	1	1	2	1	1	3	1	2	1	3	2	2	1	2	1	1	2	3	2	1	1	2	1	3	2	1	2	1	1	1	2	1	3	1	1	1	1	4	2	3	1	2	1	1	2	1	1	1	2	1	2	3
52000	-753.133455149331553	-759.072652368416811	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.635134902919476	-1	2	1	3	3	5	4	5	6	6	5	8	11	10	12	12	15	15	13	16	16	14	17	18	18	19	16	16	17	19	17	22	21	21	20	21	21	22	20	20	23	21	23	22	23	22	25	24	24	25	25	24	24	26	25	25	26	24	24	26	25	27	27	28	28	27	29	30	27	28	29	28	28	28	31	30	30	31	30	31	32	30	32	33	32	30	31	34	34	33	33	35	34	35	34	34	35	35	37	35	38	39	39	39	39	41	39	40	0	1	1	2	3	1	3	4	4	8	5	8	11	12	12	14	14	19	16	15	15	19	15	29	21	17	16	18	17	25	17	39	18	29	26	29	39	33	27	27	39	30	40	40	35	35	49	44	37	48	43	44	46	45	24	33	33	23	46	47	40	53	46	50	54	46	50	51	50	50	66	50	50	58	71	72	67	74	73	67	80	66	72	67	86	71	72	76	80	82	83	76	76	67	80	64	91	84	95	80	94	95	99	100	94	101	100	103	1	2	1	1	1	3	2	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	3	1	1	2	2	1	1	1	1	1	3	2	1	2	1	1	2	2	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	2	2	2	2	1	3	1	2	3	1	2	2	2	1	1	1	3	2	2	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2	1	2	2	3	2	5	1	1	2	2	2	2	1	2	2	2	3	1
52500	-759.783326055548173	-765.722523274633431	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.687703511976153	-1	3	2	5	5	5	4	4	7	5	7	6	11	8	11	11	15	15	16	18	16	14	17	17	18	18	15	17	19	20	19	21	21	20	21	22	22	21	19	22	24	22	23	23	25	23	25	24	24	25	26	23	25	27	26	24	23	25	25	26	25	27	27	27	29	27	28	30	28	29	28	28	27	27	30	30	29	29	31	31	32	29	33	32	32	31	32	33	32	32	32	34	34	35	35	35	35	35	39	36	38	39	39	40	40	42	42	41	0	1	1	8	2	3	3	2	4	8	5	8	11	12	12	14	14	15	22	17	17	16	18	17	21	21	16	18	24	25	25	39	23	29	30	29	32	16	27	27	38	35	38	33	35	35	37	38	37	39	43	33	46	30	46	38	37	32	35	38	44	53	35	48	63	55	38	51	58	50	55	73	48	58	71	50	73	74	50	74	74	71	76	50	75	71	72	76	80	82	72	87	87	73	89	69	91	84	96	80	98	96	95	100	94	105	102	96	1	3	2	1	1	1	1	1	1	1	1	1	2	2	3	2	3	2	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	5	1	2	2	1	1	1	2	1	2	2	1	3	2	1	1	3	2	1	1	2	1	2	1	1	4	1	1	1	4	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	2	4	1	2	1	2	1	2	2	1	1	4	1	3	1	1	2	3	1	2	2	2	2	1	2	2
53000	-753.009966564976253	-758.949163784061511	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.624885830226219	-1	5	3	4	4	3	4	5	7	6	7	7	11	10	13	10	16	15	14	18	15	13	17	17	18	18	17	17	19	19	17	21	21	21	21	21	21	22	22	22	24	22	23	24	24	24	24	24	26	25	25	23	24	26	22	25	25	24	26	26	25	27	26	28	28	27	29	29	28	28	29	28	27	29	31	31	29	30	31	31	31	30	32	32	31	31	32	34	33	33	33	34	36	35	35	36	35	35	39	36	38	39	39	39	40	41	41	41	0	4	1	3	6	1	1	4	2	4	5	8	11	12	14	12	15	15	16	23	15	16	14	17	31	21	18	14	24	25	21	23	27	26	30	29	23	33	27	19	38	30	33	19	35	55	40	52	40	32	43	28	42	45	30	47	52	52	55	37	39	53	42	48	54	63	39	51	50	58	63	33	50	69	82	67	73	74	44	74	74	63	72	73	71	63	72	72	80	86	72	76	92	67	89	80	88	84	95	89	98	100	95	100	101	101	96	103	1	1	3	1	1	2	2	1	2	1	1	2	2	3	2	2	2	2	2	1	1	2	3	1	1	3	2	3	1	1	1	2	3	2	1	1	2	1	3	3	1	2	1	5	1	1	1	1	2	2	1	3	1	1	1	1	1	1	2	2	2	2	2	3	1	1	3	2	1	2	1	3	1	1	1	1	1	1	3	1	1	2	2	2	1	2	2	3	1	1	3	1	1	3	1	3	1	1	2	2	2	2	2	1	1	1	1	1
53500	-672.815795477140341	-678.754992696225600	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.736341842235110	-1	3	2	4	4	5	3	6	7	7	7	7	11	9	13	12	15	16	14	18	17	15	18	18	17	19	16	17	19	20	18	21	21	21	21	21	21	19	20	22	23	22	23	24	24	23	23	23	25	26	26	23	24	26	25	24	26	24	26	25	25	26	26	26	28	28	29	29	28	29	28	29	28	29	30	30	29	31	30	30	31	30	33	32	32	32	32	33	32	33	32	34	35	34	35	35	34	34	38	36	39	39	39	38	40	42	40	39	0	1	1	2	2	3	3	4	6	8	6	2	11	12	14	14	15	15	16	14	17	19	18	21	17	21	16	18	24	25	25	23	38	29	25	29	38	27	27	38	33	30	32	33	42	35	37	32	37	48	43	33	46	35	46	47	47	48	46	47	44	53	55	58	54	62	69	51	58	50	63	64	50	58	71	72	50	74	50	69	80	71	72	73	75	75	72	76	80	82	72	88	87	79	89	89	91	84	89	95	98	99	95	100	101	105	102	99	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	4	1	1	1	1	3	1	1	1	2	2	1	1	1	2	1	2	2	1	2	2	2	1	1	1	3	1	3	1	3	1	1	1	1	1
54000	-724.910042070624399	-730.849239289709658	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.691757882319822	0	3	2	4	4	5	5	5	7	6	7	7	11	8	13	11	15	14	15	17	16	15	17	18	19	18	16	16	18	18	18	21	20	19	22	20	22	21	19	23	24	22	23	22	24	23	24	21	24	25	26	24	25	26	24	25	25	24	26	26	25	27	25	28	26	27	30	30	29	29	29	28	29	28	30	30	30	30	31	32	31	31	30	32	31	32	33	32	34	34	33	34	35	36	33	36	35	35	38	36	37	38	40	37	38	40	40	40	0	3	1	2	3	3	1	4	2	8	3	8	11	12	14	14	15	15	16	16	15	16	16	17	21	21	16	19	17	21	21	28	16	29	30	29	33	33	27	32	39	24	44	48	35	42	37	27	37	48	43	44	46	45	46	47	47	48	55	47	52	53	46	48	45	63	50	51	58	64	66	58	64	58	71	72	73	69	50	81	73	75	74	73	75	75	76	76	81	82	83	87	87	84	80	89	91	84	89	89	98	100	99	100	101	105	96	99	1	1	1	1	2	1	2	1	2	1	2	1	2	1	3	2	1	1	2	3	2	2	3	2	2	1	2	1	1	1	1	1	3	1	2	1	1	1	2	1	3	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	3	1	1	2	1	3	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	2	1
54500	-677.349169964680982	-683.288367183766240	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.741229785013859	0	3	2	4	4	5	4	5	7	6	6	6	11	10	13	12	14	16	15	16	15	14	18	17	17	18	15	17	18	19	19	21	19	21	21	20	21	21	20	22	23	22	24	22	24	23	23	23	26	25	26	24	24	26	24	24	25	25	25	25	26	26	26	28	28	28	28	30	28	27	28	29	29	28	29	30	29	30	30	32	31	31	32	33	30	32	33	32	34	33	33	33	35	36	33	36	35	34	38	37	39	39	40	39	40	41	40	40	0	1	1	2	3	3	3	4	8	8	5	2	5	12	12	14	14	16	16	14	17	16	16	21	21	21	16	27	24	25	21	39	27	29	30	29	33	27	27	39	38	35	38	39	35	35	37	32	52	48	43	44	46	45	46	37	47	48	55	47	33	53	55	48	54	63	50	51	58	50	63	50	69	50	71	72	64	69	73	69	74	75	76	73	75	75	76	76	80	82	83	76	87	98	74	95	91	84	89	96	98	100	99	100	101	105	96	99	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	1	2	1	1	2	2	1	2	2	1	1	2	1	1	2	3	1	1	1	3	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	1	1	2	1	1	2	1
55000	-694.240097468921022	-700.179294688006280	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676659624183530	-1	2	3	4	5	5	5	5	6	7	6	7	12	9	11	11	15	15	15	18	18	15	18	17	19	18	16	17	18	20	19	21	21	21	21	21	20	22	20	22	23	22	23	22	25	23	24	22	25	26	25	23	24	27	25	24	24	24	24	25	25	26	26	29	29	27	29	28	28	28	29	28	28	28	28	30	30	30	31	31	31	31	32	31	31	32	32	32	32	33	33	33	35	36	34	36	35	34	36	37	39	40	39	38	41	41	42	39	0	1	1	2	3	3	3	4	2	8	5	8	5	12	14	14	15	15	16	17	24	16	27	17	26	17	19	27	24	21	17	23	18	29	30	29	18	33	23	27	18	35	32	39	35	35	32	39	37	33	43	23	46	45	59	37	37	33	30	57	18	53	46	61	54	46	70	51	58	50	75	50	50	58	63	72	73	74	73	74	74	75	76	73	75	71	76	76	74	82	83	87	87	98	80	80	91	73	95	99	94	104	99	96	101	101	102	99	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	2	2	2	1	2	1	1	1	2	1	1	1	1	2	2	3	2	1	2	2	1	1	2	4	1	1	1	2	1	2	1	3	3	1	2	1	1	1	2	2	1	2	1	5	1	2	2	1	2	1	2	3	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	1	2	2	1	1	2	1
55500	-723.313422844318779	-729.252620063404038	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.646431282754113	0	2	2	3	4	5	3	5	5	7	6	7	9	9	12	11	14	15	13	17	17	14	17	16	19	18	16	17	18	20	18	22	21	20	21	19	20	22	21	22	23	23	22	24	23	23	23	24	25	25	25	22	25	26	25	24	25	25	26	26	25	27	25	27	27	28	28	29	27	28	29	28	28	29	29	31	29	30	30	32	30	31	32	32	30	31	33	34	34	33	33	33	36	36	34	35	36	34	37	36	38	39	40	39	39	41	41	41	0	1	1	2	3	3	3	4	2	8	5	8	11	12	14	14	15	16	15	14	24	19	18	17	21	21	15	27	20	31	20	28	23	29	30	29	18	18	23	18	23	35	33	52	30	35	32	39	37	39	43	39	46	45	35	47	33	39	55	37	52	53	46	48	54	46	58	51	50	50	63	64	64	58	46	64	73	74	48	69	58	75	76	79	75	71	76	76	74	82	76	76	76	98	80	89	91	84	95	96	98	96	99	100	101	105	102	89	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	5	2	3	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	2	1	2	1	2	1	2	1	2	2	2	2	2	2	1	1	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	2	1	4
56000	-728.796658306004247	-734.735855525089505	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.603158214275526	-3	3	2	4	5	4	4	5	6	7	7	7	11	9	13	11	14	15	15	18	17	14	18	16	19	18	16	17	18	20	19	20	20	20	22	21	21	22	21	23	22	23	23	24	25	24	23	23	25	26	25	23	25	26	26	24	24	24	25	26	25	26	25	27	28	28	29	29	26	29	29	28	28	28	30	29	30	30	30	32	30	31	32	32	32	31	33	33	35	32	32	34	36	34	34	35	35	35	38	36	38	39	39	40	41	40	40	40	0	3	1	2	6	3	1	4	2	8	5	8	11	12	14	14	15	16	14	18	24	15	27	17	29	21	18	18	24	25	21	27	23	29	25	29	33	18	27	38	33	35	18	37	35	35	37	39	43	44	43	32	46	45	35	32	37	48	46	57	52	63	46	39	54	63	48	51	58	72	46	48	64	69	71	72	73	74	64	81	74	75	72	73	71	75	76	76	74	82	72	76	72	67	80	81	91	84	95	89	94	100	99	100	101	98	96	103	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1	1	2	3	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	3	2	1	1	1	3	2	2	1	1	1	1	1	1	2	1	1	3	2	2	1	1	1	1	1	1	4	1	1	3	2	1	1	2	3	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	3	1	2	2	3	2	2	2	2	1	2	1	1	1	1	2	1	2	2	1
56500	-760.782661725704997	-766.721858944790256	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.632498337525994	0	2	3	4	5	5	4	5	5	7	7	7	12	9	13	11	13	15	14	16	17	15	18	17	19	19	15	16	19	20	18	20	21	20	20	20	21	22	20	23	23	22	23	22	24	22	24	24	24	26	26	20	25	26	24	24	25	25	24	26	25	27	26	28	28	27	29	29	29	28	29	28	28	29	30	30	30	31	30	30	31	31	32	32	32	31	33	33	34	33	31	34	36	34	33	35	34	35	38	36	38	39	39	40	40	42	40	41	0	1	1	2	3	3	3	4	2	8	5	8	11	12	14	14	14	16	16	17	15	19	18	15	31	17	16	27	24	25	17	23	18	29	26	24	27	52	23	18	18	35	37	32	46	35	37	39	37	48	43	27	46	45	35	40	47	40	46	47	52	55	46	39	54	55	73	51	58	40	63	50	50	58	55	72	73	58	73	58	58	75	76	73	75	71	76	76	95	82	64	87	87	84	69	78	91	94	95	74	98	89	99	100	101	101	96	103	1	1	1	2	2	1	1	1	2	2	1	2	2	1	2	1	2	2	2	2	1	1	1	1	1	3	2	1	1	1	2	1	4	1	1	1	3	1	1	3	4	1	1	1	1	1	2	2	1	2	1	2	2	1	3	1	1	1	1	1	2	3	2	4	2	2	1	1	2	3	1	1	1	3	4	1	2	2	1	3	2	1	1	2	1	1	2	2	1	1	3	1	3	1	2	2	1	1	2	4	2	2	1	2	1	2	2	1
57000	-723.262739324514996	-729.201936543600254	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.632065722720384	-1	5	2	2	5	5	4	5	7	6	7	7	11	9	12	12	15	15	16	18	17	15	18	17	18	19	16	17	18	19	19	21	19	20	21	22	20	21	21	22	24	22	23	20	24	22	24	23	26	25	25	23	25	27	24	23	25	25	25	25	24	26	26	29	28	28	29	30	28	28	29	29	27	29	32	30	30	31	30	32	30	31	32	32	32	30	33	32	35	34	33	33	35	34	35	36	36	35	38	36	38	40	39	40	40	42	42	40	0	4	1	1	3	3	3	4	8	8	5	8	5	8	14	14	15	15	16	19	17	16	19	17	24	21	16	18	24	25	25	23	23	29	30	24	33	27	23	19	38	35	44	33	35	35	32	39	43	48	52	38	55	45	46	27	56	39	55	32	32	53	55	70	54	35	50	51	50	50	63	70	50	58	86	72	73	81	73	81	58	86	76	73	86	71	88	76	58	82	83	76	87	84	80	74	91	94	74	81	98	99	89	99	101	101	102	99	1	2	1	2	1	1	1	2	2	1	1	1	3	2	2	2	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	1	2	2	1	1	1	1	3	3	2	2	2	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	4	2	1	2	2	1	2	3	2	1	4	4	2	1	2	1	1	2	1	1
57500	-729.759080415809422	-735.698277634894680	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.669755319381259	-2	3	2	4	4	4	3	5	7	7	6	7	11	9	12	12	14	15	16	16	16	15	16	17	18	18	17	17	18	20	19	20	20	20	22	22	22	21	20	21	22	22	23	23	24	22	25	24	24	26	24	22	24	26	25	24	25	25	26	26	25	26	27	27	28	27	29	28	28	28	29	29	28	27	31	30	30	31	30	31	29	30	32	31	31	29	32	32	34	34	33	34	35	36	34	35	35	34	38	36	38	39	39	38	40	41	39	41	0	3	1	2	7	1	1	4	4	8	5	8	5	12	14	12	15	16	18	16	17	16	18	21	21	21	23	23	21	25	21	23	27	29	30	29	39	33	23	33	19	30	32	23	35	31	44	41	32	44	43	33	46	45	35	32	44	48	55	41	40	53	55	48	54	55	58	43	64	50	63	64	50	50	86	72	73	81	73	74	74	86	72	67	86	63	72	76	74	82	83	76	87	98	80	80	91	84	89	80	98	96	100	96	101	98	96	100	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	2	1	3	1	2	3	1	2	2	1	2	1	1	1	1	2	1	2	2	1	1	3	2	1	1	2	1	1	2	3	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	3	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	1	4	2	3
