step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
14500	-409.374728845887034	-407.951736549735358	-1.422992296151701	0.000167708025175	0.000061496837722	0.366689892496104	0.551058411748852	-1	4	2	6	4	6	6	5	6	8	6	8	8	9	7	9	8	8	8	7	9	9	8	10	9	9	9	10	10	9	9	12	11	9	9	10	12	10	10	12	8	11	11	12	12	12	10	14	13	14	12	11	13	12	14	14	13	13	13	9	12	14	14	12	13	14	14	14	12	15	15	13	15	15	14	14	14	15	13	15	16	15	15	16	16	17	15	17	17	17	16	16	18	18	21	0	3	1	5	3	5	2	2	5	20	5	4	9	15	7	15	7	6	20	6	15	7	11	13	20	7	7	20	41	6	13	28	35	20	6	15	52	2	7	47	2	14	12	47	31	5	26	14	42	21	20	34	21	28	22	27	61	14	34	5	11	27	52	10	41	52	3	65	28	49	53	40	37	36	10	34	3	10	6	20	36	77	69	46	77	75	79	74	53	78	71	6	66	84	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	1	1	2	1	1	2	5	1	3	1	2	4	1	3	1	3	3	1	2	2	3	3	2	2	1	2	2	7	1	1	1	1	1	1	2	4	2	5	3	3	2	2	1	1	2	1	3	2	1	3	1	1	5	2	1	6
15000	-389.599980539215153	-387.994521710738127	-1.605458828477037	0.000167918267229	0.000039910687259	0.237679246681709	0.625344201985379	0	1	2	6	5	5	4	7	7	7	6	8	7	8	8	9	8	10	8	9	9	10	9	8	7	10	9	10	11	10	9	12	10	9	10	11	11	10	12	11	10	10	10	12	11	12	12	14	13	14	11	13	12	12	13	14	13	13	13	12	11	14	14	14	13	14	14	14	13	14	15	15	15	14	14	15	14	14	14	15	17	16	15	16	16	18	17	16	18	17	17	17	18	18	21	0	1	1	5	7	7	3	6	6	5	5	11	6	1	6	25	5	31	7	9	7	14	25	9	5	14	10	17	20	10	2	29	17	13	14	7	15	14	51	17	25	10	8	18	17	21	41	61	15	58	25	47	38	28	16	49	40	13	14	10	23	32	14	14	14	43	7	54	37	20	40	49	63	7	6	28	21	14	29	77	59	65	66	30	5	78	80	78	31	79	47	15	31	78	55	1	1	1	1	1	1	2	2	1	1	1	1	1	4	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	4	1	1	2	1	3	1	1	1	1	2	2	1	1	1	3	1	2	2	1	2	1	1	1	2	1	1	3	2	2	1	1	3	2	2	2	4	1	1	2	2	1	1	4	4	2	2	4	1	1	2	2	1	2	3	1	1	1	6	2	2	5	3	2	3
15500	-414.416979925593921	-412.900641074698910	-1.516338850894990	0.000150628100798	0.000042743047442	0.283765427666045	0.588376984676291	0	3	2	5	5	6	4	7	7	7	7	8	7	8	8	10	8	9	9	8	9	10	9	10	8	11	10	9	11	11	9	11	10	9	10	11	12	11	11	11	10	10	11	12	11	12	12	12	12	13	11	12	13	12	14	11	13	13	12	12	11	14	14	14	13	14	16	12	13	14	16	16	16	15	15	15	13	15	13	17	17	15	14	17	14	19	17	16	18	17	16	17	18	18	20	0	3	1	2	2	7	3	6	4	2	5	6	2	8	6	9	5	7	6	9	10	15	17	20	11	10	17	6	19	7	8	7	11	12	15	21	51	28	6	41	6	7	5	56	18	36	27	15	12	30	34	29	39	26	4	12	38	56	12	12	18	68	40	20	10	30	77	40	15	28	39	79	69	7	62	10	15	7	37	10	57	18	37	34	68	94	31	78	67	66	62	43	88	72	42	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	3	2	1	1	2	1	1	1	2	2	2	1	3	1	3	1	1	1	2	1	1	2	1	2	3	3	1	1	1	1	2	2	1	1	1	1	1	5	1	1	1	2	2	1	1	3	3	3	1	1	1	1	3	3	1	1	3	1	3	1	6	1	3	2	4	1	3	1	1	3	1	1	1	1	3	1	1	5
16000	-466.679900340723975	-465.159032311740077	-1.520868028983911	0.000230299903576	0.000064695793544	0.280919759579879	0.544366905194776	-1	4	1	5	4	5	6	7	6	6	6	9	5	9	8	9	8	9	8	7	8	10	10	10	7	8	9	9	7	9	10	12	10	8	11	10	12	8	11	13	10	7	11	10	12	12	11	12	14	13	10	9	11	11	13	13	12	13	13	13	12	15	12	14	15	14	16	12	13	15	14	16	14	15	13	15	13	15	15	16	15	15	14	17	17	18	17	17	17	17	17	17	18	18	20	0	1	1	2	3	2	6	5	5	3	2	34	2	42	7	2	10	20	7	7	10	5	42	34	4	10	25	29	13	20	17	15	8	25	7	15	22	6	15	57	7	6	7	1	26	25	19	2	28	39	25	29	4	30	46	54	29	32	10	44	28	56	44	15	55	46	7	23	44	68	56	34	59	48	10	5	10	61	10	49	16	58	16	82	50	70	76	79	24	50	53	21	63	40	34	1	3	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	5	3	2	2	4	2	1	2	1	3	1	1	1	3	1	3	2	2	1	1	2	1	1	5	1	1	2	1	5	1	1	3	5	4	1	6	1	3	2	3	1	3	2	1	1	3	2	2	4	4	3	6
16500	-393.310451881991071	-391.799156108508328	-1.511295773482757	0.000280345582898	0.000080464208126	0.287017927282971	0.741933598127637	0	3	3	6	5	5	5	5	6	7	7	8	6	9	7	8	9	8	9	8	9	10	8	10	8	8	9	9	9	10	9	11	10	10	9	12	11	10	11	13	10	10	11	13	12	12	11	13	13	13	11	11	13	12	13	14	12	14	13	11	12	14	13	13	15	14	13	13	11	14	14	13	15	16	16	14	15	14	14	14	17	15	17	16	16	19	16	15	16	17	18	16	17	15	20	0	1	1	5	3	3	2	2	7	5	5	9	3	2	7	6	7	10	7	13	5	29	13	18	13	2	25	9	6	18	10	3	28	26	10	10	13	15	14	32	31	25	31	38	47	14	29	47	47	60	24	35	14	31	43	46	10	54	47	12	27	30	26	33	47	49	31	52	15	60	36	46	61	20	53	69	44	54	57	45	94	15	54	44	28	90	62	29	73	82	81	29	6	49	92	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	4	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	3	2	2	1	2	1	2	1	1	1	2	4	1	2	1	2	1	1	1	3	1	1	3	1	1	2	1	1	1	2	6	1	3
17000	-442.185816426507643	-440.697075105287752	-1.488741321219886	0.000153144790664	0.000046369993547	0.302785314117146	0.563973261588051	0	4	3	5	5	4	6	6	6	7	6	8	8	9	8	7	7	10	8	9	8	10	10	9	8	11	8	9	10	10	10	12	11	9	10	10	11	9	8	12	10	10	11	13	13	12	12	14	13	13	10	13	12	12	14	13	14	13	13	12	12	14	15	13	14	14	14	14	13	13	16	15	14	15	15	15	13	15	15	15	17	17	16	16	16	18	15	16	18	17	16	18	19	19	22	0	1	1	3	1	3	1	1	5	4	1	5	5	5	10	5	6	5	5	13	1	16	21	8	5	15	1	5	34	25	16	6	36	8	15	7	2	7	6	31	12	16	14	35	26	20	42	5	12	14	7	43	30	8	58	30	25	28	31	14	36	46	25	51	6	49	5	15	61	11	68	60	40	7	28	38	51	34	52	14	78	65	79	63	25	71	50	49	57	45	15	23	91	86	94	1	2	1	1	2	1	3	2	1	1	3	2	1	2	1	2	1	2	1	1	3	2	1	1	2	1	4	1	1	1	1	3	1	1	1	1	3	1	2	1	1	2	1	1	1	1	2	3	2	2	2	1	1	2	1	2	3	2	1	2	1	1	2	2	4	1	4	3	1	4	1	2	1	5	2	3	2	4	1	4	1	1	1	1	2	1	1	2	1	2	4	3	1	1	2
17500	-463.803468270109818	-462.342148482254629	-1.461319787855163	0.000170869854059	0.000055591130810	0.325341945871328	0.531501545444653	-1	3	3	5	5	4	6	6	7	7	7	9	6	9	7	9	8	9	8	9	9	10	8	10	8	10	9	10	8	9	8	9	10	9	7	10	8	10	10	13	11	8	11	13	13	12	11	12	13	13	12	13	11	12	13	13	14	13	13	12	11	15	14	12	13	14	15	14	13	15	15	15	14	16	15	15	12	15	14	16	17	15	17	16	17	16	18	16	16	17	16	17	17	18	22	0	1	1	3	3	3	2	2	5	6	2	13	2	17	4	2	15	3	4	23	23	12	7	35	9	37	5	37	8	10	5	5	7	8	5	34	15	1	6	35	15	3	14	20	30	6	33	5	25	24	3	54	21	38	12	19	23	53	53	24	19	79	49	7	18	58	55	50	24	41	57	73	65	48	20	43	7	9	20	53	52	47	72	69	3	20	63	54	44	66	50	36	84	62	92	1	2	2	1	1	1	2	1	1	2	3	1	1	1	1	2	1	4	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	5	2	3	2	3	2	1	2	4	1	4	2	2	5	1	1	2	3	2	3	1	1	1	2	1	1	2	3	1	1	1	2	2	1	1	1	2	2	2	2	3	3	3	2	2	1	2	6	2	2	2	2	1	2	5	1	1	3
18000	-487.486288927290957	-486.006473029368351	-1.479815897922606	0.000139463751092	0.000043186616687	0.309661946910008	0.555369000673292	-1	4	2	5	4	5	6	5	6	8	6	7	7	9	6	9	8	8	5	9	9	10	10	10	7	10	7	9	11	11	9	12	9	8	11	11	11	10	11	12	10	10	11	13	11	12	10	12	12	14	11	12	12	12	13	14	14	13	13	12	13	15	14	14	14	13	14	15	13	14	15	15	14	15	14	15	14	15	14	15	17	16	14	17	17	19	17	16	18	17	17	18	18	18	21	0	3	1	2	3	3	19	3	2	15	3	4	1	12	2	5	6	3	3	15	3	6	10	10	3	2	6	12	41	2	15	12	19	19	28	15	34	16	7	24	2	28	16	47	28	8	14	7	9	48	7	31	8	29	40	46	24	37	7	15	39	66	16	39	49	21	23	30	24	37	54	17	43	51	45	47	29	57	54	67	80	15	28	23	70	85	40	70	82	37	18	74	59	44	7	1	1	2	1	1	1	1	2	1	1	2	1	3	2	1	4	2	3	1	1	4	2	1	1	2	2	2	1	1	4	1	2	2	1	1	1	1	1	2	1	3	1	1	1	2	3	1	2	4	1	2	1	3	1	1	1	1	1	4	2	1	1	2	2	1	2	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	6	2	4	1	1	2	1	1	3	5	2	2	2	6
18500	-492.657892113195317	-490.832713743943600	-1.825178369251738	0.000182391011990	0.000031157160546	0.170826183846798	0.586638309089000	-1	4	2	5	5	6	5	7	6	7	6	7	7	9	7	9	8	9	8	9	9	10	10	9	7	9	8	8	11	11	10	12	8	9	11	11	10	11	11	11	11	10	11	12	13	12	12	14	12	14	11	13	11	13	13	13	12	14	12	13	13	14	14	14	14	14	16	14	13	12	15	15	14	15	15	15	13	13	14	16	16	17	16	17	15	19	17	17	19	17	18	15	16	17	22	0	3	1	2	2	4	3	7	2	4	2	4	6	13	6	7	5	25	25	10	2	25	25	13	11	6	10	1	31	23	34	31	12	10	22	28	28	6	33	26	28	2	25	21	24	24	16	70	28	16	23	30	18	29	27	49	31	6	15	6	46	47	13	70	47	23	31	15	31	23	78	41	53	5	60	40	28	31	36	62	45	59	28	71	23	81	74	83	37	71	59	77	13	51	91	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	5	1	1	1	1	1	1	1	2	1	2	2	1	2	3	3	2	2	2	2	1	1	2	1	1	1	1	2	1	1	5	3	5	1	1	2	1	1	1	4	2	2	2	1	3	1	2	1	2	2	1	2	1	2	2	4	2	1	1	1	1	5	2	3	1	3	3	2
19000	-455.122279255128433	-453.741959091840386	-1.380320163288024	0.000176430787863	0.000078543209308	0.445178589628732	0.645289939462512	-2	4	2	6	5	5	6	6	4	7	6	9	7	10	7	9	9	7	8	8	7	11	10	9	7	10	8	9	10	11	9	12	11	10	10	12	10	10	12	12	10	9	9	12	13	12	11	15	11	12	8	10	11	12	14	12	13	14	13	12	12	15	15	13	14	15	15	13	14	15	14	15	15	15	13	16	14	15	14	13	17	16	15	17	16	16	18	17	18	17	16	17	18	17	20	0	3	1	6	2	3	3	2	3	7	3	19	6	7	4	3	2	7	5	7	5	6	28	15	8	7	5	13	16	24	25	34	17	16	20	3	51	21	2	37	1	7	20	38	61	5	9	23	37	42	15	15	17	20	47	17	10	38	42	23	34	44	39	24	47	19	75	15	37	57	45	30	45	39	35	4	50	69	46	2	91	23	31	82	3	54	44	50	77	61	6	78	86	79	33	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	3	1	4	2	1	1	1	3	3	2	1	1	1	2	1	2	2	2	2	2	2	1	1	2	1	2	2	3	2	3	1	1	1	1	1	1	1	5	1	1	1	3	1	3	3	1	6	1	3	2	2	2	4	1	1	1	3
19500	-445.461826097121616	-443.978866582089267	-1.482959515032376	0.000138832793079	0.000042648557200	0.307193684245405	0.558298984784730	-1	3	1	6	5	5	5	6	5	8	6	9	7	9	7	8	8	9	8	9	10	10	9	9	8	11	7	9	10	10	10	11	10	10	11	12	11	11	11	11	11	10	8	12	12	13	11	14	12	13	12	12	12	12	14	11	14	12	13	12	12	14	14	13	13	14	15	14	12	15	15	16	15	15	16	16	13	15	11	17	17	15	16	17	14	17	17	14	18	16	15	17	18	18	19	0	3	1	5	2	2	1	5	1	11	3	13	7	43	6	3	5	5	3	15	15	15	13	19	7	20	7	15	19	6	20	6	15	16	2	7	21	33	5	33	24	10	2	29	27	1	14	6	7	30	5	42	34	15	40	8	27	6	40	35	43	8	2	34	6	37	36	8	28	51	36	56	52	31	66	28	7	88	16	68	85	31	35	79	45	82	46	65	77	65	34	70	91	20	86	1	1	1	1	1	2	3	1	2	1	3	1	2	1	1	3	2	2	3	1	2	1	1	1	2	1	1	1	1	2	1	4	2	2	4	3	1	1	4	1	1	1	3	1	1	6	1	3	2	1	4	1	1	2	2	2	3	3	1	1	2	4	5	1	4	2	1	4	2	2	1	3	1	2	1	2	3	1	1	1	2	2	2	3	1	1	2	1	2	2	2	1	2	4	1
20000	-414.521929101735964	-413.008733670525146	-1.513195431210836	0.000132614527103	0.000037898856251	0.285782086463962	0.513246264743939	0	4	3	5	5	5	4	7	6	7	6	8	8	10	7	10	7	8	9	8	8	10	9	9	8	10	9	8	10	10	9	11	10	9	10	11	11	11	11	12	10	11	12	12	12	13	11	14	13	12	10	12	12	13	13	13	12	12	13	12	12	15	13	13	13	14	14	13	13	14	14	15	16	15	15	15	14	13	14	16	16	16	16	17	16	18	18	17	18	15	18	18	19	18	20	0	1	1	1	7	7	3	3	2	7	7	15	2	11	5	24	5	6	15	11	6	28	9	6	8	28	8	6	5	12	10	5	20	5	28	24	13	28	28	35	28	34	14	51	33	12	21	33	25	29	7	9	30	37	42	52	36	15	5	25	12	59	37	25	5	52	5	32	47	52	38	61	71	39	61	28	52	38	69	3	18	42	24	90	28	79	81	16	5	26	65	57	82	88	62	1	3	2	2	1	1	1	2	1	2	1	1	3	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	2	3	1	2	2	1	3	3	1	1	1	1	1	3	3	3	3	1	1	3	5	1	5	1	1	1	1	1	1	1	2	3	1	1	1	6	3	2	3	1	2	2	1	4	5	3	2	4	2	1	2
20500	-444.130356953269029	-442.768824153200171	-1.361532800068876	0.000122761219640	0.000066749482790	0.543734275250839	0.492521672186712	0	3	2	5	4	6	6	7	6	7	7	8	8	8	7	10	8	10	9	7	9	11	10	10	8	10	8	9	11	11	8	11	10	8	10	10	11	10	12	13	10	10	8	12	13	12	11	14	11	13	11	11	13	13	14	13	13	13	13	13	12	14	14	12	13	15	15	13	13	15	15	15	16	15	15	14	15	14	14	17	17	16	15	17	15	17	18	16	18	18	15	15	18	18	20	0	3	1	2	3	5	4	2	3	6	7	6	7	9	4	12	6	2	20	5	5	28	2	14	6	20	6	34	38	15	10	20	13	7	3	6	31	8	12	26	13	34	7	26	30	12	24	34	20	47	25	25	22	52	21	47	52	6	3	28	14	34	33	38	52	53	52	13	52	64	41	56	50	60	54	34	58	1	12	6	76	66	52	92	23	83	66	39	34	82	23	23	50	73	24	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	2	3	1	1	1	1	1	2	2	1	4	2	1	2	3	2	2	2	1	1	1	2	1	3	2	1	2	2	1	1	2	1	1	3	6	3	2	3	2	1	2	1	4	2	1	1	1	1	2	1	1	4	1	5	3	4	1	1	1	1	1	1	2	1	5	1	1	2	2	1	4
21000	-468.815118165525234	-467.111488901805444	-1.703629263719785	0.000231326948364	0.000046820645645	0.202400308206134	0.540478150821847	-1	3	2	5	5	5	6	5	7	8	6	8	8	9	7	10	9	9	8	8	8	10	10	9	9	7	9	8	11	10	10	11	10	9	11	12	11	9	9	12	11	10	11	12	11	12	10	14	12	12	10	12	13	12	14	14	12	14	14	11	12	14	15	13	12	14	14	15	12	14	15	14	16	15	15	16	15	14	14	16	17	17	16	15	15	18	16	15	19	17	17	17	18	19	22	0	1	1	2	2	2	8	2	5	15	6	11	6	11	5	17	8	6	6	7	2	3	38	19	12	1	12	5	19	5	20	14	39	13	28	28	21	13	9	25	6	2	14	30	17	18	14	3	6	21	19	39	57	17	30	25	38	49	23	6	31	22	14	28	20	30	40	48	25	40	24	22	34	48	40	29	67	12	57	29	77	55	47	64	24	74	66	54	86	75	53	39	25	44	37	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	3	2	1	2	2	1	1	1	4	1	2	1	2	1	1	1	1	2	1	2	1	1	1	4	3	1	1	1	1	1	5	2	2	1	2	1	1	2	2	1	1	3	3	1	2	3	3	1	2	1	1	1	1	3	2	4	1	2	3	1	2	1	3	1	3	2	1	3	2	1	1	1	1	2	4	4	4	6
21500	-507.889642564960639	-506.147153769573549	-1.742488795387062	0.000117339080863	0.000022431590283	0.191168961936334	0.655932140263716	-1	3	1	3	4	6	6	6	4	7	7	9	7	9	8	9	8	8	7	8	8	11	10	8	8	11	10	9	9	10	8	12	10	9	10	11	10	9	11	11	10	11	10	13	11	13	12	15	12	12	11	12	13	12	14	13	13	13	13	13	12	14	13	13	14	14	15	12	14	14	15	15	15	12	16	14	13	15	14	14	18	14	15	15	15	19	15	17	17	17	16	17	18	18	21	0	3	1	3	4	9	9	1	2	2	5	1	6	11	8	5	7	11	6	19	4	33	31	13	4	27	25	18	18	15	7	16	25	11	15	43	20	1	5	30	13	21	15	35	38	42	33	56	43	35	28	45	20	38	37	32	36	10	24	34	23	60	12	12	10	34	12	27	51	54	76	34	27	23	61	52	31	65	14	34	68	56	58	44	14	66	82	66	53	83	53	78	63	89	73	1	1	1	1	1	1	1	2	1	1	2	4	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	3	2	1	1	2	1	3	2	2	1	1	1	1	3	3	1	1	1	3	1	1	2	3	1	1	2	3	3	1	2	2	1	1	1	3	1	2
22000	-417.819579385915517	-416.237369070767841	-1.582210315147684	0.000185811710269	0.000046084861260	0.248019143644414	0.646282424265221	0	4	3	6	5	6	5	7	6	8	6	8	7	9	8	9	8	7	9	8	9	10	9	9	8	9	10	8	9	10	10	11	11	9	11	11	12	9	12	12	11	9	12	13	12	11	10	15	13	10	11	12	12	13	12	13	12	13	14	11	12	14	14	13	14	14	15	14	12	14	15	14	16	15	15	15	14	14	13	14	17	17	16	16	17	18	17	16	18	17	17	16	18	17	21	0	1	1	5	2	2	3	2	3	6	5	6	7	25	11	28	18	5	28	11	2	6	18	9	4	5	12	6	10	6	17	12	23	15	10	2	47	3	12	22	29	6	10	21	23	10	20	30	33	38	6	26	20	30	33	17	28	24	53	2	25	57	14	7	9	41	44	43	10	4	51	21	53	26	38	41	34	37	57	55	13	71	62	54	30	92	63	64	74	43	73	2	76	83	6	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	3	2	1	1	1	2	2	2	1	1	3	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	4	3	1	1	2	2	4	2	3	3	3	3	1	2	1	1	2	4	1	1	1	3	1	1	1	1	2	1	5	2	1	6
22500	-454.876811015179271	-453.315510125367609	-1.561300889811660	0.000161356578689	0.000041663325605	0.258206550628939	0.491395629643568	-1	4	3	5	5	6	5	5	6	7	6	8	6	10	8	8	7	9	7	7	8	10	10	9	8	10	9	9	11	10	10	10	10	9	10	11	11	11	10	12	11	10	10	12	12	12	12	11	13	13	11	12	12	12	13	13	13	14	13	12	11	14	15	14	14	13	16	14	14	14	15	15	15	13	15	15	14	15	13	16	18	15	17	13	15	17	15	15	18	17	17	18	18	18	20	0	3	1	2	3	3	3	3	2	13	5	9	1	20	9	6	5	2	7	2	7	2	12	11	5	3	20	17	14	5	24	2	1	12	5	20	35	43	20	31	42	5	3	41	38	16	26	34	43	61	21	48	61	32	22	61	18	29	2	2	30	39	41	40	2	17	77	51	15	30	36	62	39	2	40	50	24	79	21	40	67	47	66	22	70	62	10	52	10	58	59	68	54	45	5	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	1	2	1	3	1	2	2	2	1	1	1	2	1	3	3	1	3	2	1	1	1	2	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	3	1	5	3	1	2	2	1	4	3	1	1	3	2	2	1	2	3	2	1	2	1	2	3	1	1	2	2	1	1	3	1	4	1	3	2	4	3	6
23000	-442.595938152131168	-441.063889370910601	-1.532048781220595	0.000143039012651	0.000039218351986	0.274179409233997	0.646438331181990	-2	3	2	5	5	5	6	7	6	8	7	8	7	8	6	10	8	9	7	8	9	10	9	8	7	10	9	10	10	10	9	9	11	9	10	10	11	10	12	13	9	10	11	12	13	12	11	14	12	12	11	11	12	12	13	14	13	12	13	13	11	14	15	14	14	14	15	14	13	14	16	15	15	16	15	14	12	13	14	17	17	15	16	16	13	18	16	17	15	17	18	15	17	17	21	0	3	1	1	2	3	5	7	3	4	5	5	5	5	5	9	6	5	6	4	7	7	19	2	6	24	5	13	8	10	14	5	20	6	24	5	12	6	8	47	7	24	5	28	32	42	27	5	28	7	12	26	11	32	51	13	33	10	61	24	34	54	40	36	45	28	24	58	32	23	44	69	40	55	35	59	31	29	45	43	75	6	68	33	37	45	63	22	38	58	14	45	31	48	20	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	3	1	1	1	1	1	2	1	2	1	2	1	2	2	2	2	1	2	1	3	1	2	1	1	4	1	2	2	1	3	2	1	2	1	2	2	3	1	1	1	1	1	2	4	1	3	2	2	1	1	2	3	1	2	1	1	3	1	4	1	2	2	2	1	2	2	3	7	1	3	1	6
23500	-459.668813347649802	-458.184767811848531	-1.484045535801286	0.000233816521122	0.000071630370689	0.306352905884349	0.555259815776584	-1	4	2	6	5	5	6	7	7	8	5	9	8	10	7	8	8	9	8	9	9	10	10	9	8	9	10	10	10	10	9	11	11	9	10	12	12	11	10	11	10	10	10	12	13	13	11	14	14	14	11	11	12	12	13	13	12	13	12	11	12	12	14	12	14	13	14	13	13	14	15	15	16	14	15	14	15	15	14	17	16	17	16	16	17	16	18	17	16	17	16	18	17	18	20	0	3	1	5	2	3	11	5	5	6	3	25	15	34	6	6	2	5	6	8	10	9	21	25	7	25	17	13	18	25	7	2	26	9	15	5	21	10	10	18	7	7	4	14	21	25	29	5	37	42	31	16	22	21	41	36	15	15	23	7	31	47	39	7	15	12	32	62	28	57	23	56	71	53	10	52	7	49	52	60	58	63	77	50	29	68	74	64	68	68	53	27	5	81	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	3	3	1	1	1	1	2	2	3	1	2	3	1	4	1	3	1	1	2	1	1	1	3	3	1	3	2	1	2	3	3	2	1	1	2	1	2	1	1	1	4	1	3	1	1	3	2	2	1	1	3	2	2	2	2	2	2	4	5	1	5
