step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
43500	-199.672519459164903	-206.528007410124275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624079691457639	0	1	3	5	7	6	7	7	5	7	7	8	10	9	9	10	8	9	9	9	9	10	11	10	10	11	10	12	13	11	11	13	14	12	13	12	14	14	15	14	16	14	15	17	16	16	16	17	17	17	20	20	21	19	19	0	1	2	2	1	9	4	3	3	4	2	2	18	2	10	18	4	11	10	5	5	3	14	10	10	20	10	13	30	16	14	36	26	27	19	27	36	26	35	7	24	16	33	25	16	29	39	41	32	38	41	50	43	0	46	1	1	1	2	3	1	1	1	1	1	3	3	1	3	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	3	2	1	3	3	1	1	1	2	1	2	1	3	1	2
44000	-179.141578840632945	-185.997066791592317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931673930557841	0	2	4	5	8	7	4	6	5	7	7	7	10	8	9	9	8	9	8	10	10	11	11	11	11	11	9	11	12	11	10	13	14	12	12	13	12	13	15	14	15	13	15	16	16	16	17	18	17	19	19	18	20	18	20	0	1	2	3	11	3	2	9	7	2	9	4	5	8	17	5	9	10	12	12	19	9	19	13	18	31	8	27	31	5	5	31	34	15	13	24	26	29	42	35	25	30	36	29	7	42	43	46	41	48	49	44	48	0	47	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
44500	-187.585476786379814	-194.440964737339186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.780451052123404	0	2	4	6	6	5	7	6	5	8	8	7	10	10	9	10	8	9	9	8	9	10	10	12	11	10	11	12	11	11	11	12	14	12	13	12	14	13	14	14	15	15	14	16	17	15	17	17	18	19	19	20	19	21	20	0	1	2	6	3	2	6	6	3	5	6	6	10	10	12	10	5	12	2	12	17	15	8	23	20	17	19	22	14	13	15	19	25	29	29	23	36	28	24	34	38	22	34	39	21	38	41	46	45	45	46	42	44	0	46	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	2	2	1	1	3
45000	-195.848390905583670	-202.703878856543042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702287356338517	1	3	4	6	7	6	6	6	6	7	7	7	9	9	10	10	8	8	10	9	9	10	10	11	12	10	8	12	12	11	12	14	15	11	13	13	13	14	14	14	15	14	15	17	17	15	18	16	15	20	20	18	20	20	18	0	1	1	3	2	3	2	2	3	4	3	8	11	4	9	5	8	12	17	12	2	12	1	12	22	5	5	34	14	15	20	16	35	14	34	24	28	34	16	25	28	28	34	29	39	20	22	21	35	52	45	42	49	0	16	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	2	1	1	1	1	3	2	5	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	3	3	3	1	1	1	2	2	1	3
45500	-193.603419427892874	-200.458907378852246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.813934111435799	1	3	4	5	8	7	6	6	6	8	6	8	10	9	9	10	9	9	7	9	9	8	10	11	11	10	10	12	12	12	12	15	14	13	14	11	14	14	13	13	14	16	16	14	16	13	18	16	17	19	18	20	20	21	20	0	1	2	2	11	9	1	3	3	9	4	9	6	9	19	19	12	8	4	9	10	2	11	7	14	22	20	20	18	18	36	36	34	25	25	12	28	40	17	29	13	37	37	30	35	16	32	38	32	49	45	47	51	0	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-182.475718918636034	-189.331206869595405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674922730731592	1	2	4	4	8	7	6	6	6	8	7	8	7	10	10	10	9	8	8	10	10	10	11	12	11	10	11	10	11	11	10	14	13	11	13	12	12	13	13	14	14	15	13	16	17	17	18	17	17	19	19	20	20	20	21	0	1	1	2	13	4	2	4	3	9	1	8	2	18	6	13	13	7	13	12	19	18	11	30	21	12	5	12	20	26	12	20	25	9	29	31	12	27	23	39	34	15	29	40	29	41	32	35	40	47	46	51	44	0	12	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	7
46500	-205.748859407347339	-212.604347358306711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733598165634801	0	3	4	5	7	5	6	6	6	7	7	7	8	9	9	10	8	9	10	8	9	10	9	11	11	11	10	12	12	11	11	14	14	10	12	12	13	13	14	13	16	15	14	16	15	17	18	17	18	20	20	17	19	20	20	0	1	2	3	6	2	3	4	3	9	8	8	6	2	20	20	7	6	13	12	20	17	13	5	18	14	13	14	25	23	19	19	21	20	31	34	14	21	16	16	32	32	20	43	30	8	48	39	52	47	47	33	41	0	43	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	2	1	1	5	1	1	1	1	2	1	1	1	4
47000	-228.398470249903511	-235.253958200862883	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582421034198854	0	3	4	5	7	4	6	6	7	8	8	8	10	10	9	11	8	9	10	9	9	10	11	10	11	9	10	12	13	10	11	14	14	13	12	12	13	14	15	14	16	15	15	17	16	15	16	17	16	20	19	19	21	19	18	0	1	1	3	4	2	3	2	4	8	8	5	11	10	17	15	5	6	12	9	9	18	17	9	9	5	3	25	35	4	21	16	4	20	10	13	23	31	31	15	34	22	29	28	12	29	37	25	16	47	42	34	52	0	21	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	3	1	1	2	1	2	5	3	2	1	1	2	3	3	1	3	1	2	5	1	1	4	2	1	1	2	1	1	3
47500	-221.138113256244168	-227.993601207203540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699646057585037	0	2	4	5	8	6	7	6	5	7	8	9	10	10	9	11	8	9	10	9	8	10	11	11	12	11	10	11	12	11	11	15	15	11	14	13	12	12	15	14	16	15	15	16	16	17	16	17	18	20	20	21	21	20	20	0	1	2	3	3	4	3	4	3	8	8	21	11	17	4	13	3	7	4	5	7	15	21	27	5	9	15	13	19	19	12	26	26	18	22	15	10	30	36	37	35	40	25	21	5	8	38	47	33	46	49	54	47	0	15	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	3	4	5	2	1	1	1	1	1	2	1	4
48000	-197.823008174832978	-204.678496125792350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774937125896228	1	3	4	6	7	5	6	4	6	7	8	8	9	9	9	10	8	9	10	9	9	10	11	12	10	11	9	13	12	10	11	14	13	12	13	11	12	13	14	13	15	14	15	14	16	16	18	17	17	19	19	20	20	21	21	0	1	2	8	7	2	8	1	3	6	4	10	10	2	12	11	4	12	17	12	5	4	30	25	5	19	9	15	25	20	21	24	26	16	18	22	11	25	25	37	18	35	37	29	42	37	35	46	41	41	35	35	45	0	40	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	2	3	1	1	2	3	3	2	1	4
48500	-188.869254355433696	-195.724742306393068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.805239774818611	1	3	4	4	8	6	6	6	7	8	8	9	9	10	10	10	8	10	10	10	9	8	10	11	12	10	11	12	13	12	10	13	15	12	12	12	14	14	14	14	16	16	16	15	15	17	18	18	17	19	18	20	20	20	20	0	1	2	1	8	2	4	2	7	7	8	7	22	22	10	17	6	13	9	5	8	4	11	17	16	13	23	26	21	23	21	31	19	27	19	5	16	28	25	23	28	25	44	29	36	34	39	49	35	42	40	47	38	0	42	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	1	3	1	2
49000	-194.150094720302548	-201.005582671261919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.773080404735500	1	2	4	5	7	6	7	7	6	8	7	8	9	9	9	11	9	9	7	9	9	9	10	8	11	10	11	12	12	10	11	13	14	12	13	11	13	14	14	13	16	16	15	16	14	16	16	18	16	19	17	21	20	21	20	0	1	1	3	9	3	4	6	2	3	3	4	8	7	5	21	19	12	4	9	5	9	13	3	15	14	24	30	17	12	23	20	20	21	5	17	25	20	22	26	38	43	45	23	20	37	27	45	15	46	33	42	50	0	41	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	3	1	1	2	2	1	1	1	1	2	2	2	3	2	2	1	2	3	1	1	2
49500	-190.702045437224086	-197.557533388183458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.831472401842564	0	3	5	6	7	5	7	6	6	8	8	9	8	8	10	10	9	7	7	9	9	10	10	11	10	11	10	12	12	11	11	13	14	11	11	13	13	14	13	14	15	15	16	15	15	17	18	17	17	17	18	19	21	20	20	0	1	2	3	8	2	9	2	3	4	19	7	5	7	20	14	11	2	9	19	18	2	6	10	5	16	4	20	25	27	16	21	34	20	13	22	30	31	24	26	36	33	33	29	35	42	45	41	42	41	12	49	50	0	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	2	1	2
50000	-185.626039869614686	-192.481527820574058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811828914891710	1	3	5	6	8	5	7	7	7	7	7	9	9	9	9	9	8	9	9	10	9	11	10	11	11	11	10	13	11	10	11	12	15	12	12	12	12	14	15	14	14	15	15	17	14	15	17	17	17	19	19	20	19	20	20	0	1	2	6	3	2	3	4	3	6	3	5	11	4	7	17	11	11	7	17	7	4	5	16	5	16	5	29	18	5	18	20	35	23	25	12	29	24	45	34	36	28	36	41	29	41	46	33	25	49	49	44	42	0	46	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	3	1	2
50500	-183.864218243710638	-190.719706194670010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679889027030310	-1	1	4	4	8	6	6	7	6	7	7	9	8	9	9	10	8	10	10	9	9	10	10	11	12	11	10	12	12	11	11	12	14	13	14	12	12	12	14	15	14	14	15	17	16	15	17	17	17	19	18	20	20	20	20	0	1	2	1	8	4	3	7	4	6	4	5	9	13	8	17	8	9	7	8	11	4	12	9	18	11	9	12	12	10	11	24	27	23	28	23	18	30	29	18	32	37	42	43	25	31	43	45	35	48	45	51	51	0	33	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	1	4
51000	-213.207983336123760	-220.063471287083132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724730867649318	1	3	4	5	8	6	6	6	7	7	6	9	9	9	9	11	9	9	10	10	8	10	11	10	11	10	9	12	13	11	10	12	15	12	13	11	13	13	14	14	16	15	14	15	16	16	16	18	16	17	19	21	20	20	19	0	1	1	3	4	3	1	4	7	7	2	8	10	1	5	14	4	7	9	14	4	10	31	13	12	17	5	31	20	6	13	20	40	5	24	15	23	23	34	34	38	36	21	7	20	28	29	33	32	24	50	54	50	0	39	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	3	4	3	2	2	2	1	2	1	1	2	1	2
51500	-214.098010858816366	-220.953498809775738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650317824617164	0	2	3	5	8	5	6	5	7	8	6	8	10	9	9	11	9	10	9	9	9	11	11	10	12	10	10	12	12	11	12	13	13	13	13	11	14	14	15	15	14	16	14	15	16	15	17	17	17	19	19	20	21	20	20	0	1	1	3	6	2	4	3	7	2	4	6	12	7	4	14	12	5	9	11	9	1	21	19	12	6	12	36	9	6	30	13	16	36	22	17	30	30	33	35	36	38	35	17	28	7	24	25	40	37	48	47	51	0	42	1	1	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	4	1	1	2	3	1	1	3	3	1	1	1	1	1	1	1	3	1	1	2	1	1	3	2	4	3	3	2	2	1	1	1	1	2
52000	-202.948122602705752	-209.803610553665123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741032247064923	1	3	4	6	8	7	6	6	6	8	8	8	9	9	8	10	8	9	10	10	8	10	11	10	12	11	11	11	12	11	11	14	14	12	13	13	13	15	13	14	15	15	15	17	14	14	17	17	17	20	18	20	20	20	17	0	1	1	3	4	4	3	3	2	7	7	7	12	8	7	10	4	12	11	15	9	5	13	17	5	22	9	17	19	24	18	6	34	14	27	31	22	33	27	20	37	14	39	40	18	12	32	33	42	47	23	32	51	0	25	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	3	1	2	1	2	3	2	1	2	1	2	4	2	1	1	3
52500	-192.175972132887296	-199.031460083846667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699143170726287	0	3	4	6	7	6	6	7	7	6	8	8	8	9	9	11	8	10	9	10	10	10	9	12	12	10	10	10	12	10	11	15	13	12	14	12	13	14	14	14	14	15	16	15	15	17	17	18	16	20	19	20	19	18	21	0	1	2	3	10	2	1	3	3	2	2	9	4	5	7	14	6	9	6	5	6	7	8	17	26	23	7	13	30	13	19	36	26	31	33	12	28	34	34	20	27	38	39	7	15	42	32	25	35	54	48	32	54	0	45	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	4	3	1	1	2	1	1	1	3	1	1	3
53000	-185.667897319893996	-192.523385270853368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.833671754165757	1	3	5	5	8	6	7	7	6	6	7	8	9	9	8	10	7	10	9	9	9	10	11	12	11	10	10	12	11	11	11	14	12	13	13	11	13	15	15	14	16	16	15	16	14	16	17	17	18	18	19	19	19	20	19	0	1	1	2	6	2	4	3	3	3	4	6	12	17	17	15	2	19	7	12	10	1	20	27	19	15	8	16	15	5	22	31	27	20	22	13	31	34	32	14	38	40	40	31	3	38	38	39	46	47	41	48	47	0	29	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2
53500	-198.829073835813119	-205.684561786772491	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652931164432040	1	3	4	5	8	7	7	6	4	7	8	8	9	9	10	10	8	9	10	9	9	9	10	9	12	10	10	11	13	9	12	15	14	12	12	12	12	15	14	13	15	15	15	16	17	16	17	17	17	19	19	18	19	21	19	0	1	2	3	10	8	3	9	2	8	6	7	7	9	5	22	10	10	17	5	17	3	7	10	27	6	17	22	15	7	24	28	15	5	15	19	28	16	37	36	31	36	35	34	29	39	38	39	39	52	33	22	45	0	10	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	3	2	1	1	1	1	1	4	5	1	1	5
54000	-188.834760485448555	-195.690248436407927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712399939913379	1	3	5	5	6	6	7	5	6	8	7	8	10	9	10	10	8	9	9	9	9	10	10	10	11	11	10	12	12	12	12	14	15	13	13	12	14	14	14	14	16	15	15	15	16	16	17	18	17	17	19	21	19	19	20	0	1	2	2	2	2	4	2	4	9	9	6	21	2	12	18	3	17	8	12	17	20	3	17	23	16	8	23	24	12	26	35	31	24	27	15	15	35	34	15	43	31	34	24	9	30	43	45	14	39	32	54	33	0	33	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	2	3	2	1	1	3	2	2	1	2	1	2
54500	-165.757015092321780	-172.612503043281151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.848981711181748	1	3	5	6	7	6	7	6	6	8	8	8	8	8	10	9	8	9	10	9	9	10	11	10	11	10	10	12	12	10	12	15	14	12	13	12	13	14	14	14	15	15	13	16	16	15	17	16	17	19	19	18	20	20	18	0	1	2	3	3	3	9	3	1	4	9	4	4	2	14	14	7	10	9	4	5	10	16	5	24	10	4	27	14	11	26	31	43	30	31	21	34	43	36	31	43	43	30	41	46	2	48	39	44	48	52	42	51	0	45	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1
55000	-203.616041463546736	-210.471529414506108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688894337311025	1	3	4	5	8	7	5	7	6	7	6	9	9	9	9	11	9	9	9	10	8	10	9	10	11	10	8	12	12	12	11	14	14	12	14	13	13	14	15	14	15	15	14	17	15	16	18	18	17	18	19	19	21	20	21	0	1	2	2	3	7	2	4	3	4	2	1	8	1	7	21	9	4	11	13	11	4	27	10	12	19	9	17	31	19	20	31	30	24	28	28	26	37	37	29	32	25	28	28	21	21	49	45	35	43	46	44	44	0	20	1	1	1	1	2	1	1	1	1	1	1	5	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	4	3	1	1	1	2	1	1	1	1	4
55500	-192.392512705054770	-199.248000656014142	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786251846292493	0	3	3	6	7	6	7	6	4	6	7	8	9	8	9	10	8	10	8	10	9	10	10	11	11	11	10	12	12	10	11	12	14	12	12	12	14	13	14	13	15	15	14	16	15	17	17	17	14	19	20	21	21	20	21	0	1	1	2	3	2	2	9	2	3	2	4	12	7	7	5	7	10	8	12	7	5	19	6	15	19	7	13	26	19	12	15	40	27	23	7	20	25	24	36	39	36	23	49	2	29	38	49	27	46	47	50	51	0	46	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	4	3	2	1	2	1	2	1	1	1	2
56000	-210.552635032214170	-217.408122983173541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542319427234907	1	2	4	4	6	6	6	6	6	7	7	8	9	9	9	10	7	9	10	10	8	10	10	12	10	11	11	12	12	10	11	15	14	13	13	13	13	14	15	15	16	15	14	16	16	13	17	18	16	18	19	20	19	20	21	0	1	2	1	4	4	4	3	1	6	4	3	17	17	8	18	4	6	4	14	6	17	12	7	13	30	7	23	21	2	14	28	13	25	17	6	17	37	30	33	27	3	12	12	30	25	49	38	31	35	44	53	43	0	17	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	3	1	1	1	1	2	1	1	2	1	3	4	1	2	3	1	3	4	2	1	2	1	2	5	2	3	3	2	1	1	3	1	1	1	2	1	7
56500	-176.126952283186483	-182.982440234145855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769467427696047	0	2	4	5	8	6	6	5	7	7	6	9	9	9	9	10	8	9	9	9	8	10	11	10	11	11	10	12	12	12	10	13	13	13	14	11	13	14	15	14	15	16	15	17	15	15	17	18	16	20	19	20	20	20	20	0	1	2	2	8	2	8	2	4	4	8	9	6	8	2	14	2	9	7	9	11	5	13	8	12	20	8	24	20	19	12	23	5	25	26	18	31	29	38	34	10	39	34	37	20	15	35	42	40	49	45	46	42	0	48	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	2	2	2	1	1	1
57000	-209.099132403436954	-215.954620354396326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571496738269499	1	3	4	5	6	6	7	6	4	7	7	9	10	9	10	9	8	8	10	8	9	10	10	11	11	11	11	11	11	11	12	14	12	13	14	13	13	14	13	14	15	16	14	15	16	16	17	17	15	19	20	20	21	19	20	0	1	1	2	9	9	2	3	2	5	5	17	20	20	20	8	4	9	10	5	5	5	10	23	10	15	16	22	5	9	12	17	21	31	29	14	19	34	25	16	34	26	14	26	13	12	36	14	14	35	39	42	46	0	10	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	3	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	3	2	4	2	2	2	1	4	1	6
57500	-203.970704478630154	-210.826192429589526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655559132950851	0	1	3	4	6	7	6	7	7	5	8	9	9	9	9	10	7	9	8	10	9	8	10	12	10	10	10	11	12	9	11	14	13	12	14	12	12	15	15	13	15	14	14	16	17	15	16	17	16	19	17	21	20	20	21	0	1	1	2	2	3	4	10	1	4	4	3	8	9	5	11	10	5	7	8	9	7	18	21	13	19	4	4	16	6	23	23	31	15	29	19	25	20	12	36	40	16	26	28	21	20	39	47	39	40	24	54	50	0	13	1	1	1	1	2	2	1	1	3	1	1	4	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	2	1	2	2	2	1	3	3	1	1	2	2	3	4	2	1	1	1	3	2	1	1	1	7
58000	-189.818511491246852	-196.673999442206224	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749537214534493	0	2	5	6	7	7	6	6	7	8	7	9	8	9	9	11	9	9	9	9	8	11	11	11	11	10	11	12	12	12	11	15	14	12	13	13	14	14	14	15	16	16	16	15	16	17	17	18	18	19	19	20	20	20	20	0	1	2	3	8	7	3	1	8	4	8	6	4	8	4	20	21	11	4	8	3	13	6	5	13	17	5	12	16	27	26	27	36	25	34	31	36	34	20	35	17	37	14	9	23	40	40	43	45	41	46	45	48	0	39	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	3	3	3	1	1	1	1	1	2	1	1	1	3
58500	-182.485942797346553	-189.341430748305925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.799362864627855	0	1	4	5	7	3	4	6	6	8	8	7	10	9	9	11	6	10	10	8	8	10	11	11	12	10	11	10	11	11	9	13	14	12	13	12	14	14	13	13	15	14	15	16	15	17	17	17	17	19	19	21	20	21	21	0	1	2	6	8	2	2	7	7	9	8	4	10	10	8	19	6	10	9	3	4	5	31	31	18	12	11	20	5	14	21	34	14	29	34	24	25	26	34	28	35	35	35	23	37	41	33	41	33	46	37	44	50	0	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4
59000	-209.110753921144806	-215.966241872104177	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699236043598753	0	2	4	4	6	6	6	7	6	7	7	8	9	10	9	11	8	9	9	8	9	10	11	11	12	11	11	13	12	9	12	14	15	13	12	12	14	14	14	14	16	14	14	15	16	13	18	17	15	16	17	20	20	19	20	0	1	2	2	3	4	4	3	4	6	7	9	10	7	20	19	6	12	11	8	10	4	19	21	17	30	18	27	15	3	17	31	46	27	19	23	26	25	36	29	32	30	25	9	39	7	51	35	42	46	30	25	47	0	35	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	3	1	2	1	3	1	2	3	3	1	1	4
59500	-204.503853944943785	-211.359341895903157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758492192160040	1	3	4	5	8	5	6	7	7	7	6	8	10	9	9	11	8	9	9	9	9	9	10	11	11	9	10	11	11	11	10	13	15	11	13	13	14	14	13	14	16	16	16	16	15	16	16	17	17	19	19	21	19	20	20	0	1	1	3	6	2	3	7	4	3	2	3	20	2	5	15	7	9	4	7	6	9	5	21	10	10	12	15	26	26	8	16	38	19	24	24	29	25	23	30	38	35	45	16	16	18	38	45	38	42	41	54	25	0	35	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	2	1	2
