step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21
35000	-153.869264220490777	-160.724752171450149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719403766392183	3	8	9	14	12	12	15	15	17	15	16	17	19	21	23	22	23	24	27	30	34	0	1	2	5	2	2	6	2	8	6	5	0	7	12	13	14	14	15	18	19	20	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	2	2	2
35500	-151.260486938366256	-158.115974889325628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476100209725245	3	6	6	15	13	12	14	14	15	16	17	18	17	20	21	21	23	24	26	30	33	0	1	1	5	2	1	6	5	5	6	4	0	7	12	13	12	14	15	18	19	20	1	2	2	1	3	4	1	1	2	2	1	1	2	2	1	2	2	2	1	2	2
36000	-137.685365412807442	-144.540853363766814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508036151776079	2	7	8	15	12	14	16	14	17	17	17	17	20	19	22	22	23	24	26	30	33	0	1	1	1	2	5	4	5	4	6	4	0	7	12	4	12	14	13	18	19	20	1	3	3	7	2	1	1	1	1	1	1	1	3	1	3	3	2	2	1	2	2
36500	-135.741659147176222	-142.597147098135594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449513578081468	2	8	8	14	13	14	15	14	17	16	16	18	19	21	21	22	23	25	27	30	33	0	1	1	3	2	3	6	5	2	6	4	0	7	12	13	14	14	13	18	19	20	1	2	3	2	3	3	1	1	4	1	1	1	2	2	1	1	1	3	2	2	2
37000	-138.304246481256712	-145.159734432216084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718136834096431	3	7	8	14	13	14	15	14	17	16	16	17	19	21	22	20	24	25	26	31	33	0	1	1	5	2	3	6	5	5	6	4	0	7	12	13	12	14	13	18	19	20	1	1	2	1	3	4	1	1	2	1	1	1	2	3	1	1	2	3	1	2	1
37500	-146.991480109060831	-153.846968060020203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510536968319690	3	7	7	15	15	14	16	13	18	16	18	18	18	19	23	22	23	24	25	27	32	0	1	1	8	8	3	6	2	8	6	4	0	7	12	7	12	14	15	15	19	20	1	2	2	1	1	3	1	3	2	1	1	1	1	1	3	3	2	1	1	1	2
38000	-143.689428832770062	-150.544916783729434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731259112077650	2	7	8	14	15	15	16	13	17	17	16	18	19	20	22	22	22	25	27	31	33	0	1	1	3	4	4	6	2	5	6	4	0	7	12	7	14	14	15	18	19	20	1	2	4	3	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1
38500	-141.795751409624870	-148.651239360584242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621275934837259	3	7	9	13	13	15	16	15	17	17	17	17	17	20	22	21	23	25	26	30	32	0	1	1	1	2	5	5	5	5	6	4	0	4	12	13	14	14	15	18	19	20	1	2	2	5	3	1	2	1	2	1	2	1	2	1	2	1	2	2	1	2	1
39000	-161.125248635660256	-167.980736586619628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688972788498561	3	8	9	14	12	14	16	13	17	16	15	18	20	21	22	21	20	25	27	30	32	0	1	2	3	2	5	6	5	5	6	2	0	7	17	13	12	12	13	18	19	20	1	2	1	2	2	1	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1
39500	-149.096573173084209	-155.952061124043581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552620962525205	2	7	8	15	14	14	16	15	17	17	17	16	19	20	23	22	21	24	26	30	33	0	1	2	5	2	3	3	5	5	6	4	0	7	12	13	14	14	15	18	19	20	1	3	1	1	4	2	4	1	1	2	1	1	1	3	2	1	1	1	1	2	2
40000	-146.983363570738959	-153.838851521698331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503705453208543	3	6	8	14	14	14	16	15	18	16	17	17	20	20	23	20	22	24	27	30	33	0	1	1	1	2	3	6	4	2	6	4	0	7	12	13	12	12	13	18	19	20	1	2	3	5	3	3	1	1	6	1	1	1	2	2	2	1	2	3	2	3	1
40500	-134.137701655262759	-140.993189606222131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497614084054231	2	8	8	13	14	14	16	15	18	16	17	17	19	21	22	21	23	25	27	31	34	0	1	1	1	2	4	4	5	4	6	4	0	7	12	13	12	14	15	18	19	20	1	3	3	5	3	1	1	1	2	2	2	1	2	2	2	2	2	1	1	2	1
41000	-155.161472455527530	-162.016960406486902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555719210695006	3	6	9	13	15	12	16	13	18	17	16	17	20	21	22	22	22	24	27	30	33	0	1	1	2	8	3	4	2	1	6	4	0	7	12	13	14	14	13	18	19	20	1	2	3	3	1	2	2	3	5	3	1	1	2	2	1	1	1	2	1	1	2
41500	-140.156775835215967	-147.012263786175339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506178655999109	0	8	8	15	14	14	15	13	17	16	18	18	17	20	22	21	24	25	26	31	33	0	1	1	2	8	3	6	2	8	6	4	0	7	12	13	12	14	15	18	19	20	1	5	5	3	1	3	1	2	2	1	1	1	1	1	2	1	1	2	1	3	1
42000	-142.126747645090916	-148.982235596050288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493317141588633	3	6	8	15	14	13	15	13	15	16	18	17	19	20	22	22	23	24	26	30	33	0	1	1	1	8	3	6	2	2	6	4	0	7	12	13	14	14	15	18	19	20	1	1	2	6	1	3	1	3	3	2	2	1	3	2	1	1	2	1	1	2	1
42500	-135.950388961592438	-142.805876912551810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414875576944011	3	7	9	13	14	14	15	15	17	16	17	17	20	20	22	21	23	25	26	31	33	0	1	1	1	2	4	3	4	4	6	4	0	7	12	13	14	14	15	18	19	20	1	1	4	5	3	1	4	1	2	1	2	1	3	1	2	1	1	2	1	2	1
43000	-132.400065671429417	-139.255553622388788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612394196091742	3	7	8	15	13	14	15	15	17	16	17	17	19	20	23	21	24	25	26	29	33	0	1	1	5	2	3	6	5	5	6	4	0	7	12	13	12	14	15	15	19	20	1	1	3	1	3	3	1	1	2	1	1	1	2	1	2	2	3	1	2	2	2
43500	-135.936063194313164	-142.791551145272535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727029923730114	3	8	9	15	15	15	16	14	17	17	17	17	19	19	23	22	23	24	26	31	33	0	1	2	1	8	3	4	2	4	6	4	0	7	12	13	12	14	15	18	19	20	1	2	1	6	1	3	1	3	1	1	1	1	1	1	3	2	2	1	1	2	1
44000	-145.325404692926242	-152.180892643885613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586433345498595	0	7	9	14	15	15	16	13	16	16	18	18	19	20	22	22	22	25	27	31	33	0	1	2	8	8	3	6	2	8	6	4	0	7	12	7	12	14	15	15	19	20	1	4	1	1	1	2	1	3	1	1	2	1	2	1	2	2	1	1	2	2	1
44500	-147.456466808077437	-154.311954759036809	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432943932292511	2	7	8	13	15	14	16	12	17	16	17	17	20	20	22	22	23	25	27	29	33	0	1	1	1	8	1	6	2	2	4	6	0	7	12	13	14	14	13	18	19	20	1	2	3	6	3	4	1	2	5	1	1	1	2	1	1	1	1	2	1	1	2
45000	-143.244525172861245	-150.100013123820617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617442816473489	2	7	9	13	15	14	12	13	17	16	16	18	18	20	22	21	23	25	27	29	32	0	1	2	2	8	7	3	2	8	6	4	0	7	12	13	12	14	15	18	19	20	1	3	1	3	1	1	2	3	2	1	1	1	3	1	2	2	2	2	1	1	1
45500	-129.991937018280026	-136.847424969239398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423232233504098	2	7	9	13	15	14	15	13	17	16	18	17	19	20	22	21	23	25	27	31	33	0	1	2	1	8	4	4	2	4	6	4	0	7	12	13	12	14	13	18	19	20	1	2	1	6	1	1	1	3	2	1	3	1	2	1	1	2	2	2	2	3	1
46000	-156.779636073623379	-163.635124024582751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507501934186155	1	7	9	14	14	14	16	13	15	16	17	17	19	20	22	20	24	25	26	30	34	0	1	2	8	8	8	6	2	2	6	8	0	7	12	13	12	14	15	18	19	19	1	3	1	1	1	1	1	3	4	2	2	1	3	1	1	2	1	2	1	2	3
46500	-140.342916232842725	-147.198404183802097	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513883958004682	3	7	9	12	14	13	15	15	17	15	17	18	19	21	22	22	24	24	26	30	34	0	1	1	1	4	3	4	5	2	6	4	0	7	12	13	12	14	15	18	19	20	1	2	3	4	2	2	1	1	5	1	3	1	2	2	2	2	2	2	1	2	2
47000	-140.264432100041489	-147.119920051000861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510983241838399	3	7	8	12	14	13	15	14	17	16	17	17	19	20	23	22	23	25	27	30	32	0	1	1	2	4	3	6	4	2	6	4	0	7	12	13	14	14	15	18	18	20	1	2	3	3	1	3	1	1	6	2	3	1	2	2	3	1	2	1	1	3	1
47500	-154.108274968849685	-160.963762919809056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721973876555006	2	7	8	12	13	14	15	14	18	17	16	17	19	19	22	21	23	24	26	30	32	0	1	1	2	2	4	6	5	5	6	4	0	7	12	13	14	14	13	18	19	20	1	2	2	1	2	1	1	1	4	1	2	1	2	1	1	1	2	3	1	2	1
48000	-132.185832902353468	-139.041320853312840	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609893155634223	2	8	8	13	15	14	15	14	17	16	18	16	19	20	22	21	23	24	26	30	32	0	1	1	3	2	3	6	4	5	6	4	0	7	12	13	14	14	15	18	19	20	1	2	3	2	4	3	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1
48500	-146.250039756225078	-153.105527707184450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.368987252890881	3	8	7	15	14	13	15	14	17	17	17	17	20	20	22	21	23	25	26	30	33	0	1	1	1	2	3	2	2	4	6	4	0	7	12	13	12	14	13	18	19	20	1	3	2	6	3	4	3	2	1	2	2	1	3	2	1	1	2	3	1	2	1
49000	-152.081953036859517	-158.937440987818889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669785350627370	3	6	7	15	15	11	15	14	17	16	18	17	19	21	21	22	23	25	27	30	34	0	1	1	8	8	3	6	2	8	6	4	0	7	12	13	12	14	13	18	19	20	1	1	3	1	1	4	2	3	1	2	1	1	1	1	1	2	1	2	1	1	2
49500	-161.316153242147863	-168.171641193107234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505115504622607	3	6	7	12	14	13	15	13	18	16	16	18	20	20	22	21	22	24	27	29	32	0	1	1	1	8	4	3	4	2	6	4	0	7	12	13	12	14	15	18	19	20	1	1	1	3	1	1	2	1	6	1	3	1	2	1	1	2	1	1	2	1	2
50000	-133.883933031733648	-140.739420982693019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783236003088209	3	6	8	13	14	15	15	14	18	17	16	17	20	20	22	21	22	25	26	30	31	0	1	1	1	4	4	4	2	8	6	4	0	7	12	13	14	14	15	18	19	20	1	1	2	4	1	1	1	3	2	1	2	1	2	1	1	1	1	2	1	2	1
50500	-147.966465843284880	-154.821953794244251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.343180556302064	1	6	9	15	13	14	15	15	17	16	18	17	19	20	23	22	22	25	26	30	33	0	1	2	5	2	3	3	5	5	6	4	0	6	12	13	12	14	15	18	19	20	1	2	2	1	3	3	2	1	2	1	1	1	2	1	2	3	1	1	1	2	2
51000	-150.901340426101882	-157.756828377061254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626831749496290	3	7	6	14	14	12	15	13	17	16	16	18	18	20	22	22	23	23	26	29	34	0	1	1	6	8	3	6	2	8	6	4	0	7	12	13	14	14	13	18	19	20	1	2	2	1	1	3	1	2	2	3	2	1	2	1	2	1	2	2	1	1	3
51500	-144.552856457202211	-151.408344408161582	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629142273198266	3	7	8	14	15	13	16	13	17	16	16	17	19	19	23	21	24	25	26	30	33	0	1	2	1	8	1	6	2	8	6	4	0	6	12	13	14	14	15	18	19	20	1	3	1	3	1	5	1	3	2	2	1	1	4	1	2	1	1	1	1	2	1
52000	-136.939451743294029	-143.794939694253401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656785335275821	3	5	7	13	15	14	16	14	17	17	16	17	19	20	22	20	23	25	27	29	33	0	1	1	1	4	3	6	2	4	6	4	0	7	12	13	12	14	15	18	19	20	1	1	2	5	1	4	1	3	2	2	2	1	1	2	1	2	1	2	1	1	2
52500	-154.542005730613283	-161.397493681572655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608927780573209	3	7	9	14	13	14	16	14	16	17	15	16	19	20	21	22	23	25	25	31	34	0	1	2	1	2	3	6	2	8	6	8	0	7	12	13	14	14	15	15	19	20	1	3	1	4	2	3	1	3	2	1	1	1	1	2	1	1	2	2	2	2	2
53000	-137.245247359925088	-144.100735310884460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644072375009012	3	8	9	12	15	14	14	14	18	17	16	18	19	20	22	21	23	25	27	30	33	0	1	2	1	4	4	4	2	4	6	4	0	7	12	13	14	14	15	18	19	20	1	2	1	4	1	1	1	2	3	2	2	1	3	1	2	1	1	1	1	2	2
53500	-160.596781019519398	-167.452268970478769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642880154129084	2	8	8	14	15	12	15	12	17	14	17	18	19	21	22	19	24	24	26	31	33	0	1	1	8	8	3	10	2	2	6	8	0	7	16	13	12	14	15	18	19	20	1	2	2	1	2	2	1	2	4	2	3	1	2	1	2	1	2	1	1	3	1
54000	-161.112280573827377	-167.967768524786749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764580398153604	3	7	9	15	14	14	16	13	16	16	17	18	18	20	22	21	23	26	27	30	32	0	1	2	8	8	2	6	2	2	6	6	0	6	12	13	12	14	15	18	19	20	1	1	1	1	1	4	1	3	5	1	1	1	3	1	2	1	2	2	1	1	1
54500	-142.386672318257382	-149.242160269216754	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747389997848048	3	8	6	15	14	13	14	13	15	16	17	18	19	20	22	21	22	25	26	30	32	0	1	1	6	8	2	6	2	2	6	4	0	7	12	13	12	14	15	18	19	20	1	2	1	1	1	3	1	2	3	1	1	1	3	1	2	1	1	1	1	2	1
55000	-145.234799486971809	-152.090287437931181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.357280568824719	2	7	8	12	15	14	15	14	17	17	17	17	20	20	22	22	23	26	27	30	32	0	1	1	1	8	4	6	2	8	6	4	0	7	12	13	14	14	13	18	18	18	1	3	3	4	1	1	1	3	1	2	3	1	3	2	2	1	2	3	1	2	3
55500	-153.207447376043717	-160.062935327003089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723177584291696	3	6	7	14	14	14	16	12	18	16	16	18	19	19	21	22	23	25	27	29	31	0	1	1	8	8	3	6	2	5	6	4	0	7	12	13	14	14	13	18	18	20	1	1	2	1	1	2	1	2	2	1	2	1	2	1	1	1	2	3	1	1	1
56000	-156.751661366700432	-163.607149317659804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522964381535505	3	7	9	14	13	14	15	11	15	16	16	18	19	19	21	21	23	25	27	30	33	0	1	1	1	8	3	3	2	8	6	4	0	7	12	13	14	14	15	18	18	20	1	2	2	3	1	1	2	2	2	1	1	1	2	1	2	1	2	2	1	3	3
56500	-136.403436505234453	-143.258924456193824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777341478001556	3	7	8	13	14	15	16	15	17	16	17	17	19	20	22	21	21	25	26	31	34	0	1	1	3	4	4	6	5	4	6	4	0	7	12	13	14	14	15	18	19	20	1	2	2	3	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1
57000	-162.317888859600060	-169.173376810559432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498811112298453	2	7	9	14	12	14	16	15	17	17	18	17	19	18	22	20	22	24	26	30	33	0	1	2	5	2	5	2	5	2	6	5	0	7	12	13	12	14	15	18	19	20	1	2	1	1	2	1	4	1	4	1	2	1	1	1	2	2	1	1	1	2	2
57500	-142.142286700968384	-148.997774651927756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683600285609439	1	7	9	14	13	14	15	15	18	17	16	17	19	19	21	21	21	25	26	31	34	0	1	2	5	2	5	6	5	5	6	5	0	7	12	13	14	14	15	18	19	20	1	3	1	1	3	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	2
58000	-147.177836031345237	-154.033323982304609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663139755262901	3	7	7	14	12	13	15	13	17	17	16	16	18	18	22	20	24	25	26	30	32	0	1	1	5	2	5	6	5	5	6	4	0	7	12	13	14	14	15	18	19	20	1	2	1	1	3	1	1	1	3	2	1	1	2	2	2	1	2	2	1	2	1
58500	-136.965946097112266	-143.821434048071637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733177411729202	3	7	9	12	14	13	14	15	17	16	17	18	20	20	22	22	23	25	27	30	32	0	1	2	1	2	4	4	5	5	6	4	0	7	12	13	12	14	15	18	19	20	1	2	1	4	3	1	1	1	2	1	2	1	4	1	1	2	2	2	1	1	1
59000	-143.084033514550185	-149.939521465509557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659857615073579	3	6	8	14	15	14	16	13	17	15	18	18	18	21	22	21	23	25	27	30	33	0	1	2	1	8	8	4	2	4	6	4	0	7	12	13	12	14	15	18	18	20	1	1	1	5	1	1	1	4	1	1	2	1	1	2	1	2	2	2	1	3	1
59500	-144.324535106376089	-151.180023057335461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787814955915397	2	8	9	15	14	14	15	12	15	16	17	15	19	20	22	21	23	25	26	30	32	0	1	2	6	8	2	6	2	2	6	4	0	7	12	13	14	14	15	15	19	20	1	3	1	1	1	3	1	1	4	1	1	1	2	1	2	1	1	1	1	1	1
60000	-136.792404092033820	-143.647892042993192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702958281254175	2	7	8	13	15	15	16	15	18	17	16	17	20	19	22	21	23	23	27	30	33	0	1	1	1	4	3	6	2	8	6	4	0	7	12	13	14	14	13	18	19	20	1	2	3	4	1	3	1	4	2	1	2	1	2	1	1	1	2	1	2	2	2
60500	-131.695400292771325	-138.550888243730697	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693924072151824	3	6	8	14	14	15	16	15	16	16	16	17	19	20	22	21	22	25	26	30	32	0	1	1	1	2	4	4	5	4	6	4	0	7	12	7	12	14	15	18	19	20	1	2	3	6	4	1	1	1	1	1	1	1	2	1	3	2	1	2	1	1	1
61000	-135.577318320548073	-142.432806271507445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482880390121899	2	7	7	14	15	14	15	13	17	16	17	18	19	20	22	22	23	25	26	30	34	0	1	1	2	8	3	4	2	4	6	4	0	7	12	13	14	14	13	18	18	20	1	3	3	5	1	4	1	2	1	1	2	1	2	1	2	1	1	2	1	3	1
61500	-136.686821497903679	-143.542309448863051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487117284873290	2	8	7	13	12	14	16	14	16	15	17	17	18	19	22	21	22	26	27	29	33	0	1	1	1	2	4	4	5	2	6	4	0	7	12	13	14	14	15	18	19	20	1	3	3	6	2	1	2	1	3	1	1	1	1	1	3	1	2	2	1	1	2
62000	-151.974547389560087	-158.830035340519458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448858923150337	3	6	8	15	14	13	15	14	18	15	18	17	20	20	22	21	24	25	27	29	34	0	1	2	1	2	3	5	2	4	6	4	0	7	12	13	12	14	15	18	19	20	1	2	1	5	5	2	1	4	2	2	2	1	2	1	2	2	3	2	1	1	4
62500	-151.521415139795607	-158.376903090754979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422191539262628	1	7	8	12	15	14	16	14	16	16	16	17	18	20	22	21	24	25	27	29	33	0	1	1	2	8	3	6	2	2	6	4	0	7	12	7	12	14	15	18	19	20	1	3	4	2	1	3	1	3	5	2	3	1	1	2	4	1	4	1	1	1	3
63000	-137.326761044874559	-144.182248995833930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615268925776793	1	7	8	15	15	14	15	13	17	17	17	18	19	20	21	21	22	24	26	31	33	0	1	1	2	8	3	6	2	4	6	4	0	7	12	13	14	14	13	18	19	20	1	3	4	3	1	4	1	2	1	1	1	1	3	1	1	1	1	2	1	4	1
63500	-139.142517659341735	-145.998005610301107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.426744729434334	2	7	8	14	12	13	15	15	18	16	18	18	20	20	22	22	23	25	26	30	33	0	1	1	1	2	3	6	5	2	6	4	0	7	12	13	14	14	15	13	19	20	1	2	4	5	3	2	1	1	5	2	2	1	2	1	1	1	2	2	3	2	2
64000	-135.342831805297436	-142.198319756256808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505632948859359	3	7	8	15	13	13	15	15	16	16	17	17	19	19	21	21	23	24	26	31	33	0	1	1	1	2	3	6	5	5	6	4	0	7	12	13	12	14	15	15	19	20	1	2	3	4	3	3	1	1	2	1	1	1	2	1	1	2	2	2	2	3	1
64500	-134.620289084366561	-141.475777035325933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563013487893490	3	7	8	13	13	14	16	14	18	15	16	17	19	21	22	21	24	25	26	31	33	0	1	1	1	2	4	4	5	4	6	4	0	7	12	13	12	14	15	18	19	20	1	2	3	5	2	1	2	1	2	1	1	1	1	3	1	2	2	2	1	3	1
65000	-136.044972575677122	-142.900460526636493	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651607115365314	3	6	9	14	13	13	15	15	17	16	18	17	19	19	22	20	21	24	27	30	32	0	1	1	1	2	3	4	4	4	4	4	0	7	12	13	12	14	15	18	19	20	1	1	3	6	3	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
65500	-140.712419538502161	-147.567907489461533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680333491167598	3	7	9	15	13	14	15	14	17	16	17	17	19	19	23	20	22	25	26	29	33	0	1	1	5	2	3	6	5	5	6	4	0	7	12	13	12	14	15	18	18	20	1	2	2	1	3	2	1	1	2	1	1	1	2	1	3	2	2	2	1	1	2
66000	-144.066710649657523	-150.922198600616895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760652736379833	3	8	5	14	14	15	16	15	17	17	16	16	18	20	22	22	23	25	27	29	31	0	1	1	2	2	4	4	5	5	6	4	0	7	12	13	14	14	13	18	19	20	1	2	1	3	2	1	1	1	1	1	1	1	1	2	2	2	2	3	1	2	1
66500	-155.779446936933340	-162.634934887892712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560797375823383	3	7	8	12	13	13	15	15	17	15	14	18	19	21	22	21	23	26	26	30	34	0	1	1	3	2	3	5	5	2	6	4	0	7	12	13	12	14	13	13	19	20	1	2	3	2	3	4	1	1	5	1	1	1	2	2	2	2	1	3	2	2	2
67000	-135.003840418006320	-141.859328368965691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598663183120600	1	7	9	13	14	14	15	15	16	17	17	18	19	21	23	20	24	25	27	31	34	0	1	2	1	2	4	4	5	2	6	4	0	7	12	13	12	14	15	18	19	20	1	3	1	4	3	1	1	1	5	1	2	1	2	1	2	1	2	1	1	2	1
67500	-145.151449002039612	-152.006936952998984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497367727936466	3	8	9	13	12	13	15	15	16	15	18	17	19	20	21	21	24	24	26	30	33	0	1	1	2	2	3	6	2	2	6	4	0	7	12	13	14	14	15	18	19	20	1	2	4	3	2	2	1	3	4	1	3	1	2	3	1	1	2	2	2	2	2
68000	-144.114040799131885	-150.969528750091257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524707216153182	3	6	8	14	13	14	15	14	18	17	17	17	20	20	23	22	24	26	27	30	34	0	1	1	5	2	5	5	5	5	6	4	0	7	12	13	12	14	15	18	19	20	1	1	3	1	4	1	1	1	2	2	1	1	2	2	1	2	2	1	1	3	2
68500	-144.691764194487661	-151.547252145447032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592477927474267	2	7	9	12	13	13	15	14	15	16	17	18	20	20	22	21	24	25	27	30	32	0	1	2	1	4	4	4	5	2	6	4	0	7	12	13	12	14	15	18	19	20	1	2	1	3	1	1	2	1	3	2	2	1	2	2	1	2	2	1	1	1	1
69000	-141.851450083997662	-148.706938034957034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466398028184020	3	7	6	14	15	14	16	14	15	16	17	18	18	20	22	21	23	24	27	30	34	0	1	1	1	2	2	6	2	2	6	4	0	7	12	13	12	14	15	18	19	20	1	3	1	4	3	3	1	4	5	1	1	1	1	1	2	2	2	1	1	2	2
69500	-173.915477970911979	-180.770965921871351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472485733355951	2	6	8	12	14	13	16	14	18	16	17	17	18	21	22	22	22	24	26	30	33	0	1	2	2	4	4	8	2	8	6	4	0	7	12	6	14	12	15	18	19	19	1	3	1	2	1	1	2	3	2	1	2	1	1	3	5	1	3	1	2	3	3
70000	-137.671660831259175	-144.527148782218546	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557013311055249	3	7	7	13	14	14	16	14	18	17	17	17	18	20	21	21	24	25	26	30	33	0	1	1	1	4	4	4	2	8	6	4	0	7	12	7	12	14	15	18	19	20	1	2	2	5	1	1	1	4	3	2	2	1	1	1	3	1	2	2	1	3	2
70500	-137.969328183323370	-144.824816134282742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596101261177147	3	7	9	15	13	14	16	15	17	16	17	18	20	20	22	21	23	23	27	28	34	0	1	1	5	2	3	6	2	5	6	8	0	7	12	13	12	14	13	18	19	20	1	2	3	1	3	2	1	4	2	1	1	1	2	1	1	1	2	2	2	1	2
