step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
14500	-691.085577333976630	-689.175866620548959	-1.909710713427678	0.000279938680958	0.000043051483321	0.153788976833419	0.314270807973359	1	2	3	4	5	5	7	6	7	10	8	9	9	10	9	12	9	10	11	7	11	10	11	12	14	13	11	12	11	11	12	9	12	13	11	10	13	13	13	13	12	13	14	14	14	12	13	14	14	15	15	15	12	16	15	15	16	16	17	16	18	17	17	17	20	19	20	19	21	20	20	20	21	21	20	21	21	22	22	22	23	22	25	23	25	27	29	28	28	28	32	32	33	0	1	2	1	1	1	1	1	2	3	4	2	11	2	6	7	2	13	1	8	1	1	1	21	46	3	1	0	15	1	29	2	22	11	13	7	18	12	53	1	5	35	5	38	18	30	27	46	2	40	13	34	3	38	38	0	46	43	18	43	63	55	55	54	54	50	51	63	71	58	31	36	5	59	18	34	56	65	38	11	68	14	67	3	76	19	59	34	61	83	19	34	90	1	1	1	2	2	2	3	2	2	3	1	4	1	3	2	4	4	1	4	1	5	5	6	1	1	5	3	1	1	5	1	4	2	3	1	2	1	2	1	3	3	1	5	1	2	1	1	2	6	1	3	1	5	2	1	1	2	1	4	1	1	1	2	1	2	2	3	1	1	2	4	3	7	2	4	5	2	1	5	7	2	4	3	10	2	8	6	6	6	2	14	8	3
15000	-733.955650336094322	-732.331952988350054	-1.623697347744286	0.000216804814799	0.000049906762334	0.230192131019487	0.329931505360857	1	2	4	3	6	5	6	5	8	11	9	9	9	7	6	12	9	9	10	10	12	11	11	11	13	12	11	11	12	11	12	11	10	14	11	12	12	12	12	11	12	13	15	15	13	13	13	14	14	14	16	15	15	13	15	14	14	15	16	16	17	16	17	17	21	17	19	19	20	19	20	18	19	21	22	21	22	21	21	22	24	23	24	24	26	25	28	28	27	27	31	31	34	0	1	2	1	6	1	1	1	8	2	4	1	15	15	1	8	6	1	4	18	1	3	12	17	18	18	1	0	5	11	10	2	9	17	11	33	19	32	22	20	4	23	1	34	35	1	22	27	1	35	5	34	33	18	25	0	32	9	14	48	20	29	12	21	49	10	64	66	70	20	29	18	72	32	17	58	64	47	1	47	4	68	15	78	78	74	27	82	72	82	82	1	85	1	1	1	1	1	2	2	2	2	4	3	3	1	1	3	3	1	4	3	1	6	3	1	1	2	3	5	1	3	2	1	3	1	4	1	1	1	1	1	1	4	1	5	1	1	7	1	1	7	1	5	1	2	3	1	1	2	4	4	1	4	2	5	2	2	3	1	1	1	2	4	3	1	5	8	5	2	6	9	4	11	3	7	1	2	3	8	3	4	2	4	14	3
15500	-801.835283218122413	-799.812479480275670	-2.022803737846784	0.000247107178082	0.000033416105019	0.135229196006453	0.371294568973057	0	3	4	5	5	6	7	6	7	11	8	10	7	10	9	12	9	10	10	9	9	9	10	12	13	11	8	12	10	11	12	12	11	13	10	11	10	13	13	10	14	13	14	13	14	11	12	12	14	13	15	16	14	15	16	14	15	16	14	16	17	15	17	17	18	18	19	20	20	20	20	21	19	22	21	21	22	23	22	22	24	22	24	23	26	27	28	28	27	29	30	29	34	0	1	2	1	2	3	3	3	2	23	2	6	4	15	3	5	7	3	7	11	9	1	11	11	7	15	1	0	9	27	11	9	21	23	6	15	5	18	35	4	21	23	18	9	10	14	20	19	36	33	44	23	27	24	17	0	1	5	17	50	17	33	10	35	26	15	58	39	41	44	51	57	17	64	52	51	76	66	37	37	80	64	71	67	67	32	40	75	42	83	84	1	83	1	1	1	2	1	1	2	1	1	1	2	3	1	1	2	4	1	4	2	1	1	5	1	2	3	1	4	1	1	2	2	2	1	1	2	1	2	3	1	3	4	1	2	3	2	1	2	1	2	1	2	3	2	2	3	1	6	5	2	2	3	2	4	3	3	4	1	2	4	3	2	3	5	2	3	4	1	2	7	7	1	4	2	2	6	6	8	4	7	3	5	10	4
16000	-571.022598813593845	-568.925587019633667	-2.097011793960202	0.000147539787065	0.000018445817542	0.125022666150957	0.332831580775773	1	2	3	3	5	6	6	5	7	9	8	8	10	9	9	11	11	11	11	10	11	9	12	12	13	13	12	12	13	10	13	10	11	12	10	12	13	14	11	12	12	14	14	14	13	12	14	14	15	15	15	13	14	13	15	14	17	16	15	17	18	16	17	17	19	18	18	20	21	20	20	21	19	19	20	22	22	21	22	22	23	21	25	23	25	26	29	29	24	30	29	31	33	0	1	1	1	1	1	3	3	7	1	3	5	4	9	3	3	6	14	3	5	3	11	3	15	5	3	6	0	39	3	1	11	12	14	4	3	12	22	5	30	1	46	18	5	10	14	40	31	3	38	38	36	33	1	23	0	24	50	26	43	36	59	55	36	36	36	23	66	59	26	53	64	59	41	34	20	75	73	71	74	82	36	40	80	81	3	47	85	63	88	63	49	90	1	1	1	1	2	3	2	1	1	4	3	2	3	1	3	4	3	1	4	3	5	1	4	2	5	4	3	1	1	4	5	1	1	2	4	4	3	4	3	1	6	1	1	4	2	1	1	1	6	1	1	1	2	5	2	1	2	1	1	1	3	1	1	4	3	3	2	1	3	3	4	2	2	3	5	6	1	1	1	2	1	4	7	1	1	8	7	4	3	1	3	8	2
16500	-622.238845157300830	-620.446536138159104	-1.792309019141712	0.000166557692668	0.000029714952552	0.178406365240209	0.381627631494677	1	3	4	5	5	5	6	4	7	10	8	9	10	8	7	11	10	8	11	10	10	10	10	11	12	12	11	11	11	11	12	12	11	14	9	11	13	13	13	12	13	13	14	13	14	12	14	14	14	15	16	16	14	15	14	14	17	14	16	16	17	16	15	16	21	19	20	19	21	19	19	20	19	20	20	20	22	23	22	23	22	22	23	24	25	25	28	28	27	29	31	31	32	0	1	1	1	8	2	3	1	7	6	1	1	7	1	3	1	1	4	9	5	14	3	1	6	10	14	15	0	6	22	9	10	23	18	15	13	24	23	36	3	3	22	27	15	26	17	20	1	1	17	49	3	10	12	40	0	22	27	58	58	41	45	29	48	72	58	41	34	63	60	48	62	17	1	52	12	67	65	49	15	59	24	37	14	12	77	41	71	61	79	49	52	86	1	1	2	2	1	1	1	2	1	2	4	5	3	4	1	3	3	1	2	3	1	4	5	3	1	3	3	1	3	1	3	1	1	2	1	1	1	2	1	2	3	1	3	3	1	2	1	5	6	2	1	6	3	3	1	1	3	1	1	1	1	1	2	1	1	2	5	3	3	3	2	2	4	12	2	5	1	1	5	9	3	5	5	8	8	2	7	4	7	4	8	7	3
17000	-621.112685639121423	-619.084518580906092	-2.028167058215320	0.000179250797250	0.000024099400673	0.134445151945671	0.335618042728709	1	3	4	5	5	5	6	5	6	10	8	10	9	10	8	11	10	10	11	9	10	10	11	12	13	13	10	10	12	11	11	12	12	12	11	10	12	13	11	13	13	14	15	14	13	12	12	13	14	15	16	15	14	15	13	15	16	16	16	17	16	15	17	18	19	19	18	19	20	19	20	19	21	21	21	22	23	22	22	23	23	22	25	22	24	24	28	28	28	30	31	31	34	0	1	1	1	2	1	1	1	2	1	6	3	6	3	1	3	11	5	9	11	3	5	1	6	39	35	1	0	10	2	4	3	8	3	21	3	21	11	1	6	18	46	32	3	35	11	11	9	1	18	26	10	14	39	5	0	6	10	26	24	43	24	44	22	59	52	25	42	59	5	63	54	45	1	52	9	71	75	36	35	47	67	21	23	7	18	77	67	80	88	64	1	90	1	1	2	2	1	2	3	2	1	4	2	2	2	4	3	4	1	2	2	1	3	2	5	3	1	1	5	1	1	5	2	4	3	5	1	3	1	3	4	3	2	1	1	4	2	1	2	3	8	3	2	3	2	2	4	1	7	2	1	2	1	1	2	3	1	2	2	2	2	6	2	2	3	10	3	7	2	1	6	8	5	1	8	5	10	7	3	5	2	1	8	13	2
17500	-725.491798062842690	-723.536086913371605	-1.955711149471083	0.000213276603189	0.000031082330255	0.145737177870370	0.333657863178786	1	2	3	5	4	5	6	6	8	9	8	10	10	9	9	9	10	11	10	10	11	11	11	11	14	11	11	13	11	11	13	11	11	13	11	11	13	13	12	13	13	13	14	15	14	12	13	12	14	14	15	15	15	14	14	14	16	17	16	16	18	16	17	18	20	18	19	20	21	21	20	21	20	22	21	18	22	23	22	22	24	22	24	20	25	27	28	26	26	30	31	31	35	0	1	2	3	2	1	3	5	6	9	1	2	3	1	1	8	6	14	1	9	7	13	3	9	36	3	3	0	4	1	4	1	11	6	9	6	7	11	1	27	1	9	15	38	41	10	9	7	1	1	22	14	36	12	18	0	1	42	49	13	1	29	26	54	59	51	42	63	22	55	42	17	59	1	15	34	28	47	63	48	72	11	62	35	32	50	81	42	20	41	81	87	79	1	1	1	1	1	2	2	1	2	1	5	4	4	4	3	2	2	1	4	1	2	1	7	1	1	4	4	1	4	5	3	4	1	3	1	3	3	3	4	1	6	2	3	1	1	1	2	3	7	7	3	2	3	3	2	1	9	2	1	4	6	2	2	1	2	2	3	1	6	3	3	6	3	12	5	2	5	5	2	5	1	7	3	5	8	6	2	5	7	7	3	3	5
18000	-609.619986276938789	-607.970802522307281	-1.649183754631551	0.000175744099424	0.000038755265387	0.220521004767057	0.319116991664861	1	3	2	4	6	5	7	6	8	10	9	9	10	9	6	8	11	10	11	10	11	11	10	12	13	13	10	13	12	9	12	12	12	13	12	11	10	13	12	13	13	14	15	13	13	11	14	13	13	15	15	14	14	15	15	13	15	16	16	16	17	17	18	17	20	18	18	19	21	19	19	20	20	18	20	22	22	22	21	20	23	22	24	23	26	26	28	28	27	30	32	31	33	0	3	1	3	2	3	3	3	5	7	3	3	7	3	1	3	12	30	1	16	1	14	9	16	5	22	3	0	3	1	4	1	10	3	13	4	30	22	3	46	3	12	3	22	46	12	39	5	9	1	26	25	36	27	41	0	1	45	5	53	49	34	55	54	62	58	18	17	66	66	33	47	31	12	36	1	41	67	80	42	80	43	29	21	80	75	61	3	74	3	84	1	86	1	1	1	1	2	1	2	2	1	2	3	4	2	4	3	2	1	1	4	1	4	1	1	1	4	1	4	1	6	4	6	5	1	5	1	3	1	1	5	1	4	2	4	1	1	1	1	3	3	9	1	1	2	2	1	1	7	2	5	1	3	2	2	2	2	1	6	5	1	1	4	4	4	5	5	8	6	2	1	3	2	5	4	6	2	3	5	11	6	10	5	12	5
18500	-771.341500886221070	-769.241052026745365	-2.100448859475724	0.000198943724009	0.000024784666373	0.124581293007646	0.335858583634212	1	3	4	4	5	4	6	5	7	9	9	9	7	9	8	11	10	11	11	9	11	11	11	11	13	13	11	11	13	12	13	10	10	11	11	11	11	13	12	12	12	12	14	15	13	13	13	14	13	14	14	13	14	15	15	12	15	16	16	14	18	15	17	15	21	19	20	20	20	21	20	18	19	20	21	21	22	22	23	21	23	22	25	24	25	25	29	28	27	29	31	31	32	0	1	2	1	3	2	3	1	4	1	3	6	1	1	1	3	11	12	12	6	13	5	1	10	1	3	3	0	4	12	1	3	15	15	32	20	20	23	3	9	15	9	15	14	32	37	37	42	7	15	17	3	17	3	33	0	33	17	20	46	46	14	25	36	47	18	30	24	40	10	43	10	39	26	43	55	27	54	10	21	65	61	52	70	21	80	71	31	79	63	39	13	1	1	1	1	2	1	1	1	3	1	4	3	1	3	5	4	2	1	1	2	3	2	3	5	2	7	4	5	1	5	1	7	4	1	1	1	1	1	1	5	2	2	2	3	3	1	1	1	1	5	3	2	4	1	5	3	1	2	4	2	1	3	3	2	2	6	3	4	4	5	6	3	4	4	3	4	5	7	3	7	4	1	2	5	1	7	2	6	8	2	5	10	12	12
19000	-644.786689025714622	-642.916412617608330	-1.870276408106340	0.000248683938172	0.000040122311969	0.161338574028597	0.304304163484422	1	2	3	4	5	5	6	6	7	10	8	9	9	9	8	9	9	11	11	9	11	9	11	12	14	14	11	12	13	10	12	12	12	12	11	8	11	13	12	11	13	12	15	14	14	12	14	13	14	15	15	14	15	15	14	14	16	16	17	16	16	17	17	17	21	16	20	20	20	21	20	20	20	21	21	21	21	23	21	21	22	22	24	21	26	25	28	28	27	28	31	31	34	0	1	1	3	3	1	1	1	2	15	3	1	7	4	7	1	8	16	4	8	15	1	1	9	21	3	5	0	23	14	5	1	13	15	36	6	6	27	23	1	30	5	1	11	23	15	32	3	5	5	5	1	1	48	10	0	1	25	11	48	32	50	21	3	52	1	39	51	38	67	13	40	50	11	49	3	25	77	1	13	68	51	64	61	5	40	57	24	78	1	46	60	27	1	1	1	1	1	2	3	4	2	1	3	4	1	3	1	2	2	1	4	1	2	4	4	3	2	5	3	1	1	1	3	5	2	2	2	2	5	1	1	5	2	5	7	3	2	2	1	4	3	3	4	7	9	1	2	1	5	1	5	2	2	1	3	5	3	6	5	3	3	1	6	6	2	6	4	9	4	1	9	3	1	3	3	3	7	7	5	6	2	13	8	5	11
19500	-652.793931494853155	-650.987556237708532	-1.806375257144618	0.000313844776805	0.000054950424058	0.175087903700711	0.304785476843723	1	3	3	4	5	5	7	6	8	9	6	7	9	9	9	12	11	11	10	10	11	9	12	11	14	13	12	12	11	11	13	11	11	13	11	9	12	13	13	13	14	12	12	15	13	11	13	11	13	15	15	14	14	13	15	14	16	17	16	16	17	17	17	17	21	18	19	19	20	21	20	21	20	22	19	21	23	23	22	22	21	20	25	24	25	26	28	29	28	29	31	31	35	0	1	1	3	3	4	3	3	4	5	3	1	2	12	12	3	4	7	1	15	1	5	36	15	3	12	9	0	9	3	5	2	4	6	6	4	1	36	15	3	5	7	20	15	18	14	7	14	7	3	22	5	12	7	22	0	42	40	38	5	50	45	60	34	51	27	24	64	3	7	23	44	45	42	23	42	80	64	10	48	39	19	30	82	19	63	35	49	57	1	63	60	44	1	2	1	1	1	1	3	2	1	2	1	2	4	1	1	2	5	2	4	1	5	2	2	1	4	2	2	1	2	4	3	5	3	4	4	1	4	2	1	4	4	2	1	3	1	1	3	1	3	7	3	4	3	3	3	1	2	3	1	5	1	2	1	2	2	4	4	1	10	6	5	3	3	6	3	5	1	3	5	6	4	4	7	2	9	6	10	8	5	14	5	9	8
20000	-655.026577444167401	-653.164043049531529	-1.862534394635905	0.000246308932831	0.000040123431607	0.162898808197592	0.343302345006860	1	3	4	3	5	6	6	5	6	8	8	9	9	8	8	9	11	11	10	10	11	10	11	12	14	12	11	13	12	10	12	12	11	12	11	12	13	12	10	11	14	13	15	13	13	13	13	13	13	14	16	15	14	16	15	14	16	15	16	15	17	15	17	18	18	18	20	20	21	20	18	20	20	19	22	21	23	23	21	22	22	21	25	22	26	26	27	27	25	28	32	32	35	0	1	4	1	4	1	2	1	1	7	1	1	8	7	1	1	12	5	1	9	7	14	6	33	40	22	10	0	1	10	30	9	5	1	9	27	10	40	1	1	15	10	14	1	22	1	18	7	5	22	42	11	44	46	46	0	30	1	36	36	47	42	53	54	55	51	22	60	23	55	45	45	60	15	48	1	82	76	9	35	73	17	19	3	41	23	1	44	70	20	6	7	42	1	1	1	1	1	2	2	2	2	1	5	4	1	1	3	2	1	4	3	2	2	2	3	1	1	1	2	1	6	1	1	3	2	4	2	1	3	1	4	4	2	3	3	6	1	5	1	3	4	2	2	4	1	2	1	1	3	7	1	1	2	1	2	1	2	1	7	2	3	2	3	3	2	5	6	10	1	1	6	6	1	4	8	11	8	6	10	6	2	9	14	15	11
20500	-627.033440856300217	-625.310707112054274	-1.722733744245945	0.000184309980004	0.000036258039018	0.196723145526238	0.321879645884194	0	2	4	5	4	4	7	6	8	11	7	10	8	9	9	12	10	11	11	9	10	8	10	12	14	13	12	12	12	12	13	10	11	13	12	11	13	14	12	13	13	11	14	15	14	12	14	12	14	14	15	15	14	14	15	15	17	17	17	17	18	15	17	16	20	17	17	19	20	20	21	20	20	20	21	21	23	23	19	21	22	22	24	23	26	26	28	28	27	29	32	32	34	0	1	2	1	1	1	5	5	7	5	1	1	4	3	5	1	7	8	5	3	4	5	5	12	11	20	3	0	3	5	46	5	15	5	17	5	29	21	5	36	1	1	5	41	10	1	42	36	1	12	40	1	40	30	3	0	27	54	62	22	57	54	40	49	43	1	12	44	62	59	36	45	36	36	36	32	41	67	36	32	34	40	1	42	84	37	57	75	83	43	79	17	29	1	1	1	3	2	2	2	1	1	3	3	6	2	2	3	6	1	3	5	3	2	2	4	1	2	3	4	1	3	3	1	3	1	4	1	2	1	3	4	2	5	4	6	1	2	6	2	1	7	3	1	5	1	1	7	1	2	1	2	4	1	1	3	1	3	6	4	3	2	1	4	5	3	6	4	7	6	4	4	7	4	5	11	6	2	6	4	6	2	7	7	11	11
21000	-625.175094064756195	-623.406461204123843	-1.768632860632328	0.000184511149630	0.000033998847553	0.184264461096569	0.376867502409125	1	2	4	3	5	5	5	6	6	10	9	10	9	10	7	9	11	10	10	10	11	10	12	11	13	14	12	11	11	11	12	11	12	11	11	11	12	13	11	12	13	14	15	14	13	13	12	13	12	14	16	13	15	14	15	15	17	16	16	17	18	17	16	17	17	19	19	19	19	20	21	20	20	22	20	20	22	22	21	20	23	22	24	23	25	26	26	28	26	30	30	32	32	0	1	1	1	2	1	1	1	3	5	1	4	9	4	3	9	22	9	7	8	3	1	34	4	34	37	9	0	3	2	3	1	19	19	16	5	3	21	9	3	1	10	36	36	35	47	15	34	9	32	14	13	47	22	1	0	17	3	14	51	13	26	15	44	26	15	30	22	11	36	40	14	67	23	31	47	60	28	57	10	74	58	76	41	76	79	13	84	74	85	14	76	79	1	1	1	1	2	2	2	3	1	1	4	3	2	3	1	2	1	2	2	3	4	3	1	5	1	1	3	1	4	5	4	6	1	1	1	2	4	2	3	4	5	1	2	1	1	1	3	1	2	2	2	3	2	2	6	1	2	7	4	1	3	2	4	2	1	5	5	4	6	4	4	5	1	7	6	6	2	6	3	5	1	3	2	5	3	3	6	3	2	3	12	5	6
21500	-581.653371715908406	-579.929897350146234	-1.723474365762196	0.000187852210395	0.000036914707000	0.196509303362805	0.374193222168490	1	3	4	4	5	6	7	5	7	9	9	9	9	8	8	10	10	11	9	9	11	11	12	11	13	13	12	12	12	10	12	11	11	14	12	12	11	14	11	12	13	13	14	14	13	13	11	13	14	14	14	15	14	15	16	15	15	16	17	16	18	16	17	16	20	18	18	20	19	18	20	20	20	21	21	20	22	22	22	23	24	20	24	22	25	26	28	29	27	30	32	31	34	0	1	1	1	1	3	6	3	4	4	3	7	15	1	3	1	7	10	3	7	4	19	11	13	20	3	15	0	6	3	3	1	10	46	21	13	3	19	13	17	23	10	23	17	33	11	11	33	31	35	37	18	31	51	51	0	34	50	58	29	52	1	58	31	27	27	63	66	59	3	19	69	37	45	70	19	82	62	47	47	66	70	36	46	45	75	18	85	85	84	20	88	86	1	1	2	2	2	1	1	1	2	2	3	1	1	4	2	3	1	1	2	1	4	1	1	1	2	4	2	1	2	2	4	5	1	1	1	2	5	4	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	8	1	2	4	4	1	1	1	8	4	1	6	4	2	6	1	2	5	5	3	1	7	3	4	2	10	3	1	4	14	1	4
22000	-649.171246886474023	-647.199922163773408	-1.971324722700582	0.000336758900340	0.000048213531268	0.143169285857350	0.359625972867698	1	2	4	5	4	5	7	5	7	10	6	9	10	8	5	12	10	9	10	8	11	9	10	10	14	13	11	11	10	10	13	10	10	14	11	12	11	13	13	12	12	14	13	15	12	12	14	13	15	15	15	15	13	15	16	14	16	16	16	16	16	15	18	17	20	18	19	19	20	20	21	20	18	20	21	21	23	21	22	22	23	22	24	23	25	26	28	29	27	29	30	32	34	0	1	2	2	1	5	2	1	4	1	1	1	14	5	1	28	22	9	1	4	7	1	1	20	38	4	1	0	5	1	21	2	20	31	10	27	6	32	30	6	3	53	22	14	24	1	26	29	25	48	21	24	32	29	37	0	42	3	45	28	36	1	59	51	32	20	30	16	41	19	48	1	38	25	54	49	47	68	48	48	73	38	81	65	84	30	70	25	32	69	1	61	85	1	1	1	2	1	1	3	3	1	4	2	5	1	2	2	1	1	1	4	1	1	4	4	1	1	2	5	1	2	3	1	3	1	1	1	1	3	2	1	2	3	1	2	3	1	7	1	2	1	1	2	2	1	2	3	1	1	6	3	2	2	6	1	1	6	4	5	3	4	5	5	9	1	4	3	4	4	1	5	4	2	5	1	2	1	6	5	8	9	2	15	9	2
22500	-681.395624840964729	-679.367768349824019	-2.027856491140684	0.000239700628412	0.000032237419600	0.134490342445579	0.270118445669155	0	2	3	4	5	4	5	4	6	10	8	9	6	8	9	9	8	10	10	9	10	7	11	11	13	14	11	13	10	9	11	10	11	13	12	8	12	11	11	12	14	13	15	14	12	9	14	13	15	11	16	15	14	15	16	14	16	16	17	16	17	16	17	17	20	18	20	19	19	21	20	19	19	22	20	21	22	21	22	23	24	21	25	23	25	26	28	28	25	27	31	31	34	0	1	2	1	2	2	1	1	3	15	1	1	4	1	1	8	22	9	17	11	3	5	6	12	23	30	5	0	3	1	19	1	13	30	46	6	4	1	3	1	1	15	34	5	18	3	23	1	30	30	36	4	9	22	10	0	15	25	21	25	39	1	56	26	27	48	51	55	55	35	1	59	64	34	1	1	75	42	39	70	74	11	35	49	49	51	11	42	78	45	25	80	51	1	1	1	3	3	1	2	2	1	1	4	6	1	4	4	2	1	3	1	1	4	1	4	1	2	3	3	1	4	4	1	6	3	1	2	1	4	6	3	6	7	3	1	5	1	4	2	8	3	1	5	6	4	4	3	1	4	2	3	1	3	7	1	1	4	4	2	2	2	6	10	1	1	5	8	9	1	4	7	1	1	5	6	3	4	5	8	5	2	7	8	4	10
23000	-617.835837737864836	-615.981943714483805	-1.853894023381014	0.000249399316211	0.000041069188299	0.164672417401320	0.311473102842959	1	3	3	4	5	5	7	5	7	10	8	10	9	9	9	11	11	10	9	8	10	8	10	12	13	13	12	13	12	12	11	10	12	12	11	11	12	13	11	12	13	14	14	15	13	12	14	14	15	13	14	16	13	15	14	14	15	15	16	16	15	16	15	18	19	19	19	20	21	19	21	20	21	21	21	20	23	22	22	22	24	22	24	22	26	27	27	29	28	28	30	30	33	0	1	1	1	2	4	1	3	8	15	1	3	7	3	3	20	13	2	6	1	1	3	15	21	1	3	3	0	20	10	19	1	12	14	32	4	4	3	7	3	3	39	15	20	31	3	20	19	29	15	1	1	12	1	21	0	38	50	45	53	3	1	53	50	38	58	42	57	39	22	19	3	40	22	1	49	72	38	42	10	71	29	46	61	23	48	47	73	70	44	73	41	1	1	1	1	1	1	1	3	1	1	1	3	4	1	2	3	2	1	4	2	4	3	2	1	1	6	5	6	1	3	1	1	3	1	1	1	4	3	3	2	4	3	1	2	6	2	4	3	4	1	2	6	7	1	4	2	1	1	1	3	1	6	8	2	3	3	2	2	2	4	5	6	8	5	6	9	3	3	4	4	6	2	5	7	4	7	6	6	4	3	8	4	8	15
23500	-688.296254595917844	-686.207982431392679	-2.088272164525194	0.000217369348510	0.000027422608713	0.126156741514781	0.396143299137177	1	3	4	5	6	4	6	6	7	10	6	8	9	8	9	10	11	11	10	6	9	10	12	9	14	13	12	12	13	11	12	11	12	13	11	11	12	13	11	12	13	14	14	14	13	11	14	14	14	15	14	15	14	16	15	14	16	16	16	16	15	16	18	16	19	16	19	20	21	19	21	20	19	21	20	20	22	21	22	23	23	21	24	24	23	27	27	25	26	29	32	31	33	0	1	2	6	4	1	1	1	2	9	3	9	11	6	11	1	8	14	5	3	1	1	10	3	23	5	3	0	39	1	1	11	7	6	9	13	14	36	1	1	23	36	46	20	32	14	41	37	37	35	1	46	37	46	38	0	43	39	39	5	31	11	59	51	58	36	10	51	24	55	48	64	51	46	35	36	54	54	1	1	61	55	37	51	60	21	69	26	56	89	92	81	76	1	1	1	1	1	2	2	3	1	1	1	1	2	2	2	3	3	2	2	1	2	5	1	3	1	5	5	1	1	5	6	3	4	5	2	1	2	1	3	7	1	2	2	4	1	2	1	1	1	2	5	2	1	1	2	1	1	3	2	4	2	3	1	2	2	2	5	3	8	2	3	3	3	3	3	5	3	2	8	12	3	2	7	4	3	11	3	4	6	2	1	3	5
