step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
24500	-362.985279014389164	-372.036122394840504	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998172706418855	13	11	18	22	24	31	23	31	29	40	40	34	29	47	50	37	41	36	42	44	50	40	45	59	59	50	52	52	53	63	52	59	53	56	60	57	56	52	52	51	61	60	63	64	67	76	52	60	55	72	68	74	74	70	79	81	70	83	77	66	64	73	78	81	88	80	96	85	102	2	0	2	2	3	5	3	5	4	18	9	9	4	18	12	9	18	8	11	16	10	12	16	26	38	17	22	20	17	24	14	40	14	27	39	14	33	14	26	10	37	37	39	21	25	45	20	14	15	30	25	57	60	60	62	50	48	56	62	41	37	35	51	62	56	53	65	63	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-377.186349985448544	-386.237193365899884	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.953287877610919	15	9	18	18	23	16	22	26	32	28	37	32	37	36	51	40	45	45	46	39	51	45	52	53	54	54	52	48	58	60	44	51	46	54	60	63	62	61	51	57	63	58	66	67	71	74	65	55	66	70	73	72	74	64	79	83	76	85	74	85	71	77	78	82	80	71	93	100	97	2	0	1	2	4	2	6	3	1	1	12	3	12	10	20	14	13	9	11	8	31	11	21	17	22	33	33	31	48	21	20	19	8	28	21	25	21	15	31	20	40	32	29	29	37	50	48	31	39	49	47	34	45	35	46	50	59	63	54	65	44	47	30	53	36	38	56	67	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-364.631101522563256	-373.681944903014596	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993517455968952	14	9	14	14	21	29	26	26	33	32	39	36	34	40	43	34	37	46	44	41	51	48	51	48	54	45	46	51	60	47	45	51	52	55	53	56	59	54	54	61	59	60	59	68	66	75	65	61	65	64	75	73	72	67	78	82	79	87	71	82	79	75	77	84	86	80	86	93	99	2	0	2	2	1	7	5	1	8	7	9	7	7	9	16	7	8	13	9	10	12	14	19	11	26	13	6	20	25	14	13	16	31	23	24	28	13	33	28	28	32	24	33	37	43	45	38	33	43	25	50	44	54	42	46	46	62	55	54	51	52	45	52	62	51	46	63	67	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-383.674574560781480	-392.725417941232820	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994798669423814	13	3	18	19	28	27	23	24	32	30	37	31	34	47	46	33	40	44	49	43	47	39	52	59	53	53	45	52	53	58	49	51	58	57	50	60	55	55	42	56	48	56	66	61	65	80	62	67	66	66	76	65	74	72	69	86	76	86	65	70	67	79	74	85	84	70	82	93	88	2	0	2	1	8	8	1	4	6	1	16	6	5	39	18	5	9	13	13	16	16	8	27	28	17	27	17	41	18	21	39	27	32	15	39	26	19	31	13	23	17	19	29	37	34	54	29	59	44	25	61	42	60	44	29	46	54	57	40	50	24	52	25	46	51	44	57	46	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-361.905314464090168	-370.956157844541508	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968913119753949	13	9	15	25	20	23	21	28	26	17	34	34	34	40	52	38	39	45	45	37	51	46	47	53	59	57	51	53	54	49	44	48	54	59	59	58	63	59	54	64	63	64	68	70	62	66	62	64	65	71	68	65	73	72	77	82	77	85	73	76	71	78	77	78	77	72	92	90	100	2	0	2	3	3	10	3	5	5	1	9	9	4	11	13	13	9	14	11	8	18	11	20	18	39	27	18	31	23	18	11	18	30	27	21	28	29	29	15	34	39	38	41	47	21	45	36	36	25	40	47	25	48	51	61	64	61	64	46	46	49	40	66	44	35	49	44	56	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-369.426919400781742	-378.477762781233082	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994436728635637	10	4	16	23	21	29	26	27	29	36	41	31	35	43	35	43	39	46	49	46	42	48	49	59	53	56	50	52	53	56	45	51	52	60	60	63	55	62	58	63	61	62	58	65	60	75	63	61	63	66	69	72	72	65	74	83	73	86	78	83	81	71	70	72	83	68	96	84	110	2	0	1	3	3	5	1	5	5	9	7	7	7	11	9	11	6	12	18	16	10	14	18	32	19	16	14	18	27	32	15	31	21	30	29	30	18	23	19	34	26	23	33	36	23	54	29	29	33	38	44	66	44	43	54	59	54	63	66	53	49	36	38	47	59	35	58	53	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-361.476125895317921	-370.526969275769261	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998529520653611	13	7	18	19	24	28	26	26	32	36	36	33	39	39	49	41	44	38	38	44	51	44	50	60	59	49	52	48	50	62	42	57	56	54	57	62	51	56	53	67	60	63	67	68	70	74	50	66	63	65	71	68	74	71	68	79	75	83	75	82	74	74	81	83	82	75	91	87	102	2	0	2	1	4	5	1	3	5	4	9	8	12	11	14	18	31	11	12	13	16	12	17	28	15	31	20	12	22	25	7	39	28	22	34	23	13	29	23	38	27	15	36	24	48	50	16	35	27	21	40	34	51	44	21	59	51	46	30	54	51	52	59	56	59	50	56	59	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-359.883922232359282	-368.934765612810622	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997548241252762	13	10	19	16	20	18	25	29	21	33	37	28	35	39	45	29	40	39	48	42	52	48	49	47	55	55	50	50	58	51	48	56	57	53	59	61	61	57	50	64	63	55	60	67	70	69	60	70	66	66	69	63	72	66	76	71	73	88	75	84	74	73	77	78	82	78	92	93	97	2	0	6	2	1	1	6	7	4	8	12	3	8	13	11	9	12	7	15	13	27	11	17	17	30	15	20	20	42	15	17	28	19	24	24	25	19	30	15	42	25	19	25	36	38	44	39	41	29	43	37	19	38	52	51	54	54	61	40	61	54	48	45	45	55	51	58	65	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-385.603557471603949	-394.654400852055289	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998687138501884	14	9	17	18	25	21	25	28	31	38	31	36	32	43	41	37	43	35	42	40	51	48	49	57	58	48	54	44	59	63	55	57	48	61	56	52	55	62	45	66	61	57	50	66	71	70	67	72	62	68	73	74	67	58	80	82	78	78	76	66	79	67	68	88	79	78	88	94	106	2	0	2	2	1	2	4	3	8	11	8	6	6	9	11	5	16	11	13	18	28	19	20	15	22	16	19	16	43	21	17	43	14	26	43	15	36	24	15	32	32	28	10	33	32	32	43	40	32	54	34	60	25	23	50	58	63	62	46	25	45	34	24	57	59	41	55	55	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-361.809870594280312	-370.860713974731652	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988382695440509	15	12	16	22	28	26	24	26	29	32	40	37	31	39	50	41	45	45	47	35	51	42	47	61	56	49	53	51	55	46	50	50	52	55	62	59	63	56	54	56	57	60	63	62	67	72	61	69	65	70	74	65	76	66	72	77	64	80	73	71	77	76	75	83	78	72	94	100	106	2	0	2	3	7	2	3	3	4	7	5	9	7	9	22	20	14	22	20	5	30	20	14	21	23	14	19	26	30	20	17	30	18	21	26	31	31	15	28	33	33	39	32	25	38	48	32	47	34	49	37	39	48	24	47	45	41	46	52	49	36	37	48	51	47	57	58	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-370.838802881371237	-379.889646261822577	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970870656267646	11	8	18	24	16	25	21	27	26	38	38	32	33	37	46	40	43	45	41	37	44	44	46	62	56	53	50	53	50	63	52	60	56	56	58	59	62	56	52	61	50	62	64	70	72	78	61	65	64	57	74	70	69	64	74	78	61	83	65	81	77	84	77	79	83	78	90	90	97	2	0	1	7	2	7	1	6	5	13	8	9	6	12	11	8	14	20	20	4	10	16	21	26	27	15	22	27	18	38	19	41	28	39	18	31	39	15	17	31	18	14	36	43	44	51	39	35	57	39	48	36	49	36	57	55	31	55	38	51	52	43	43	55	64	53	65	65	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-352.153860936092428	-361.204704316543769	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978670016201322	8	1	19	13	25	31	20	28	32	40	32	25	39	25	50	39	46	43	45	42	49	47	37	58	60	57	54	53	49	64	39	56	55	58	62	62	53	60	51	64	62	59	65	68	66	76	65	72	63	72	71	73	75	70	75	85	75	79	77	83	73	75	79	69	86	79	95	92	111	2	0	4	1	7	5	1	12	5	9	14	3	11	7	17	5	10	13	16	16	13	13	14	29	39	33	21	13	16	24	9	21	19	29	27	42	15	32	22	24	34	28	42	40	38	64	28	30	27	30	36	40	47	30	51	53	54	53	48	59	43	48	64	30	63	55	68	56	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-374.587027328560794	-383.637870709012134	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991921979776362	13	5	10	20	28	31	22	27	30	30	34	34	28	30	48	38	38	41	44	43	49	45	50	56	48	57	52	49	52	56	44	56	56	51	57	54	57	57	50	61	58	45	63	59	65	76	64	67	61	69	71	59	64	70	73	83	66	63	74	77	68	71	78	85	84	71	87	97	110	2	0	2	2	4	7	1	7	8	8	5	14	1	13	18	12	12	12	9	16	22	6	18	42	20	34	22	22	42	34	14	29	21	42	21	31	15	27	20	24	27	20	35	35	36	50	35	49	41	49	47	36	37	48	58	62	30	26	53	59	52	33	58	62	63	58	65	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-361.875311377323953	-370.926154757775294	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999699967351023	13	8	18	16	20	27	24	24	33	39	42	27	36	46	49	37	34	38	49	44	52	46	50	58	58	52	55	52	52	60	53	57	54	51	62	62	57	57	51	66	64	57	67	65	63	74	64	71	69	70	67	63	77	69	73	83	72	88	74	85	81	83	71	82	84	78	88	92	112	2	0	4	1	2	3	3	4	12	13	13	5	12	16	10	9	12	5	18	13	15	13	11	34	22	13	14	14	22	34	20	23	14	11	33	21	29	29	18	36	29	28	42	32	25	50	38	51	40	25	52	42	54	47	50	66	21	60	41	62	50	63	39	57	61	47	64	65	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-371.168098090896308	-380.218941471347648	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973371232291605	12	6	21	23	25	32	17	27	27	38	38	34	37	44	47	34	38	42	39	44	49	48	52	53	57	54	47	46	59	59	51	51	57	54	61	56	61	49	50	60	57	56	63	69	63	71	64	71	69	70	71	76	70	72	78	60	76	77	75	77	70	83	72	84	88	79	95	88	106	2	0	7	7	3	3	1	1	4	6	6	8	8	11	18	8	12	10	6	16	17	20	13	28	23	21	8	19	32	26	21	27	26	39	36	15	21	19	15	34	14	23	33	47	41	35	37	47	36	47	29	44	25	33	47	33	54	61	44	53	40	44	49	44	51	63	65	50	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-362.680577294396187	-371.731420674847527	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999967637205233	14	10	17	19	26	26	16	24	24	34	34	34	36	42	43	37	46	32	38	43	47	47	47	59	55	54	42	52	50	51	45	58	56	54	59	50	52	50	57	65	56	59	63	67	67	78	62	72	63	65	76	70	75	70	72	80	73	83	78	63	78	73	79	81	86	74	92	95	90	2	0	2	1	1	8	2	7	7	9	8	6	5	16	13	11	19	9	12	16	15	27	20	31	38	38	18	31	20	21	19	26	38	15	41	22	31	22	28	33	28	29	42	47	42	52	34	60	29	24	55	35	35	60	49	52	52	56	55	24	48	47	57	47	66	49	61	69	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-361.746158830319928	-370.797002210771268	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999010634065200	10	4	17	16	26	29	28	25	18	31	32	34	37	45	52	42	42	43	45	38	45	39	45	51	57	53	48	50	49	60	46	56	55	59	63	63	51	58	55	62	61	61	64	69	60	70	63	72	60	71	74	71	71	68	78	82	69	86	76	74	78	81	67	84	86	75	94	94	99	2	0	1	1	3	4	3	3	1	5	7	6	10	8	31	6	13	13	10	10	20	11	12	16	29	18	18	18	18	39	22	24	37	37	34	25	19	33	29	39	37	24	33	47	26	38	49	36	39	41	34	35	63	32	53	66	49	52	49	25	46	47	45	66	60	45	58	58	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-359.539253303593057	-368.590096684044397	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981137652665491	15	8	14	17	23	21	22	28	32	38	35	33	37	38	49	41	44	41	47	41	45	47	40	50	56	51	46	44	57	58	49	53	54	55	55	48	52	57	55	64	54	55	58	64	70	79	64	69	64	68	76	70	76	70	78	82	73	83	77	83	71	79	80	83	84	76	86	90	110	2	0	2	2	4	1	3	4	4	9	7	5	9	7	21	9	11	12	10	10	9	23	8	28	22	31	23	23	19	41	17	19	24	20	31	21	22	21	31	24	27	24	41	38	44	61	34	47	38	40	50	47	61	43	54	59	50	62	48	61	43	50	59	61	66	61	45	63	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-361.021506812964219	-370.072350193415559	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995483871834867	12	8	17	23	25	27	27	22	29	28	36	36	34	45	51	37	42	45	36	39	35	46	45	58	54	50	56	47	56	60	50	60	59	56	58	60	58	56	52	61	58	60	60	72	67	70	66	65	66	65	76	65	68	70	78	81	69	80	76	82	79	62	79	73	75	82	93	97	112	2	0	1	3	3	8	4	1	8	4	7	10	9	21	28	9	19	12	6	19	4	12	19	26	14	23	26	18	18	23	17	29	25	15	25	29	14	26	14	23	39	27	26	54	43	33	62	37	32	27	46	30	30	47	33	64	30	51	47	51	64	15	44	50	40	54	56	56	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-361.132522539183412	-370.183365919634753	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985507568194054	14	8	17	18	21	22	23	19	26	28	29	30	39	47	48	41	35	43	28	38	55	42	52	56	50	45	48	44	56	60	54	60	58	57	62	49	61	56	55	60	61	60	67	68	67	77	59	63	67	69	76	70	71	66	80	75	74	87	75	85	79	81	74	85	79	79	83	91	107	2	0	1	2	1	8	1	1	6	3	9	10	12	22	28	19	11	13	6	9	36	11	27	14	16	22	16	20	25	25	26	21	23	26	34	13	24	25	23	38	31	33	47	33	32	52	23	29	32	30	53	34	44	33	57	53	32	61	54	55	46	63	40	46	56	49	46	62	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-372.249387643968703	-381.300231024420043	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999571491334057	13	6	18	15	30	24	27	28	29	34	33	34	36	41	48	42	35	38	43	43	48	49	44	52	56	56	49	52	56	58	54	54	60	55	57	60	62	54	56	59	65	58	66	63	65	67	66	65	60	60	64	68	76	67	63	79	70	83	72	81	72	72	70	83	85	75	74	94	101	2	0	4	2	7	3	1	6	3	6	6	8	8	10	23	17	5	11	18	11	23	20	5	19	28	15	19	13	22	28	19	27	31	17	38	29	25	23	32	28	34	39	30	42	44	26	36	37	26	39	33	50	47	37	49	48	36	56	48	67	54	54	33	53	52	46	55	58	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-360.586211312537216	-369.637054692988556	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974526671844300	14	7	13	22	21	32	21	26	29	32	41	32	34	43	48	39	40	38	47	43	49	48	43	64	56	57	51	53	57	60	45	56	56	48	53	60	57	51	46	60	60	63	64	70	69	66	66	61	64	60	73	69	75	72	77	79	73	75	72	77	77	80	73	85	85	69	92	96	113	2	0	2	3	1	5	1	5	7	5	5	8	8	17	16	9	12	6	20	11	20	11	16	37	27	27	31	16	38	34	13	14	34	11	11	35	21	17	18	25	33	40	37	43	48	33	29	37	50	29	49	41	54	46	54	24	43	54	45	52	44	49	42	56	55	30	53	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-372.320005945566891	-381.370849326018231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987396379942629	8	3	12	17	25	23	23	31	31	36	37	30	37	40	49	41	42	35	47	40	54	45	49	58	53	55	50	47	58	53	48	60	52	51	57	62	60	52	60	59	64	59	67	63	60	70	60	69	66	70	77	71	74	73	78	85	74	76	67	77	63	76	80	83	82	71	92	99	109	2	0	2	1	7	3	3	6	6	12	9	7	8	18	14	9	11	12	10	18	19	20	17	38	8	30	19	14	26	17	16	25	20	20	31	32	21	31	28	17	25	27	42	38	23	39	26	24	39	44	53	49	40	43	53	63	42	54	33	54	40	66	51	62	66	29	65	43	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-357.792264283903137	-366.843107664354477	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980813056136549	10	4	15	20	26	24	18	23	31	39	33	31	40	46	52	39	39	43	45	44	51	48	51	60	53	52	51	53	56	59	49	60	56	56	50	53	56	51	54	63	61	57	58	67	66	77	58	59	69	66	77	70	71	63	77	73	68	84	70	81	63	77	82	83	83	66	95	88	105	2	0	1	7	8	7	1	7	8	11	9	8	9	18	19	11	9	10	18	17	14	10	10	21	20	14	18	19	15	26	19	34	22	15	18	18	38	16	22	37	15	26	36	43	32	44	29	39	43	34	50	34	41	32	61	57	47	49	54	56	24	56	51	46	62	30	64	64	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-369.971602831769189	-379.022446212220530	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976180155842582	12	8	21	22	15	21	26	27	30	31	38	36	38	39	46	40	39	44	33	46	51	47	51	55	59	53	52	47	57	56	54	60	51	57	54	49	56	59	53	62	61	57	68	69	71	76	58	59	68	57	75	66	76	68	74	86	74	82	67	80	76	77	74	79	82	71	85	89	99	2	0	5	1	2	5	6	4	7	4	9	10	7	3	14	10	10	17	3	16	18	13	17	18	27	22	22	17	26	23	18	26	22	22	22	9	23	15	28	31	42	20	38	34	52	55	23	31	41	36	40	20	59	50	43	58	41	55	31	46	44	44	42	45	46	52	58	65	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-373.376917663860524	-382.427761044311865	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996983749184759	14	7	13	20	22	26	25	30	27	28	34	37	38	44	47	42	30	39	30	46	48	47	42	53	46	57	55	53	53	50	44	53	42	57	57	61	60	57	48	66	61	57	64	69	63	78	63	69	59	62	70	63	68	73	76	87	76	78	70	79	69	75	68	76	85	73	94	96	113	2	0	2	1	3	3	5	7	7	5	9	17	8	11	23	13	6	10	5	13	23	18	8	16	17	29	22	16	30	23	13	31	12	30	28	34	34	39	33	37	35	25	41	47	38	47	34	49	32	42	45	32	47	48	40	55	61	63	50	44	41	63	52	59	62	45	56	56	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
