step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
31500	-186.047654344507151	-184.281985532408669	-1.765668812098486	0.000250957425055	0.000046432985152	0.185023356616840	0.519796513357047	5	9	10	11	11	13	13	15	17	18	19	21	19	20	22	23	25	23	23	24	26	28	28	31	0	1	2	3	1	2	2	4	8	8	2	13	6	9	9	5	16	12	13	12	18	11	17	23	1	3	1	1	3	2	2	2	1	3	3	1	3	1	2	5	2	1	2	2	1	4	1	2
32000	-206.019320695623463	-204.246075125325035	-1.773245570298425	0.000240119207433	0.000043964640349	0.183095058570445	0.425539695443930	5	9	11	10	11	13	12	15	17	18	18	20	20	20	23	22	25	21	23	25	26	29	31	31	0	1	4	2	4	2	2	6	3	9	6	6	2	7	13	12	18	11	11	12	18	17	17	12	1	3	1	1	1	3	1	1	3	1	3	3	5	4	1	1	1	1	2	2	2	3	3	4
32500	-192.737573653069177	-191.206856737449129	-1.530716915620055	0.000256614221809	0.000070559182162	0.274962087697839	0.449003297816910	5	9	10	11	11	13	12	14	16	18	20	22	20	20	23	22	24	23	22	24	26	29	30	33	0	1	1	1	1	3	3	3	5	8	4	6	6	8	11	11	18	6	11	13	20	18	17	12	1	2	2	3	3	2	1	1	1	2	4	4	2	3	3	1	1	4	1	1	1	3	3	5
33000	-223.586987895746518	-222.016083959374697	-1.570903936371818	0.000334937557182	0.000084877832274	0.253413898959755	0.381259571219301	5	11	10	10	11	12	13	16	16	18	20	20	21	19	24	22	24	21	23	25	25	29	31	32	0	4	1	1	1	4	3	4	2	7	10	6	4	7	13	12	12	9	18	11	6	13	13	17	1	1	2	3	3	1	2	3	2	3	1	3	6	3	2	2	1	2	1	3	5	3	5	3
33500	-199.267166252239093	-197.331889117224136	-1.935277135014961	0.000230356644349	0.000034373987335	0.149220733059534	0.388252985322729	5	10	11	8	11	11	12	15	17	18	19	21	20	20	22	22	25	23	24	24	26	27	29	32	0	1	4	1	4	4	4	5	8	8	5	2	11	8	2	13	20	15	12	18	11	11	11	11	1	3	2	1	2	2	2	2	2	1	4	7	1	3	7	1	1	1	2	1	3	5	3	7
34000	-192.724192578289376	-191.058347831213410	-1.665844747075969	0.000280923201356	0.000060296849302	0.214638196528892	0.403839274790773	4	10	10	11	11	12	12	16	16	19	19	20	20	21	22	23	23	22	22	24	25	30	30	31	0	1	1	2	1	3	5	2	3	9	6	2	11	9	12	11	18	11	12	11	18	12	20	17	1	3	3	1	3	1	1	3	3	2	3	5	1	2	1	2	1	1	1	3	1	5	3	5
34500	-174.256754154358049	-172.266771717917948	-1.989982436440093	0.000223725380917	0.000031366620284	0.140201438725993	0.492651930846736	4	9	10	11	12	13	12	15	16	17	19	21	21	20	23	23	24	22	24	24	26	28	29	31	0	1	1	2	4	2	4	7	7	9	6	6	11	8	14	13	18	11	16	18	11	11	21	23	1	2	4	2	1	2	1	2	2	1	3	5	1	2	1	1	1	2	1	1	4	5	2	1
35000	-179.724631190339636	-177.800214404119515	-1.924416786220126	0.000150034693190	0.000022675014218	0.151131806488673	0.551136508963170	4	11	10	12	9	13	12	15	16	19	19	19	20	20	23	22	24	23	24	24	27	28	30	33	0	5	5	3	1	5	3	4	8	8	6	6	11	10	9	11	12	11	16	12	18	11	12	23	1	1	1	1	2	2	1	1	1	2	4	3	1	1	3	2	2	2	1	3	2	4	6	1
35500	-185.858433693533783	-184.080433287274701	-1.778000406259078	0.000249233436574	0.000045336596642	0.181904150845821	0.449394616052436	5	9	10	11	12	12	12	14	16	16	18	21	20	21	23	22	23	24	23	23	27	29	30	33	0	1	2	3	3	2	3	7	7	8	6	5	11	8	14	13	11	2	16	11	11	11	12	23	1	2	1	1	1	2	1	1	2	1	3	4	1	4	1	1	2	6	1	4	3	5	4	2
36000	-185.624801900170183	-184.047543234832716	-1.577258665337465	0.000160343776181	0.000040142089518	0.250350156855558	0.541357386122141	3	9	10	12	11	13	13	15	17	17	19	21	20	20	23	22	23	23	24	25	26	29	31	33	0	1	2	2	3	2	2	3	7	8	2	11	11	10	8	13	12	6	16	17	12	18	18	23	1	2	1	1	1	2	1	2	2	1	5	1	1	2	3	1	1	5	1	1	3	3	4	1
36500	-193.670917923881206	-191.973065966513502	-1.697851957367712	0.000186632425618	0.000038106771611	0.204180873096041	0.513847353289771	3	11	9	12	12	13	12	15	16	17	20	22	20	19	23	22	25	22	24	24	27	29	29	32	0	3	1	1	2	2	3	4	7	8	4	4	4	8	7	11	11	11	12	3	11	11	13	23	1	1	3	5	1	1	2	2	2	1	3	5	6	2	5	1	2	1	1	6	4	4	3	2
37000	-199.303880191229837	-197.435743387854046	-1.868136803375784	0.000277928088486	0.000044959613772	0.161767074413953	0.499902464370001	4	9	7	12	12	13	12	14	16	18	19	21	20	20	24	22	23	24	22	23	26	28	30	32	0	1	1	2	3	7	2	3	7	4	6	13	2	7	7	12	12	20	13	12	18	21	11	22	1	3	1	2	3	1	2	3	2	5	2	1	4	4	5	1	1	1	1	1	1	1	4	3
37500	-213.514831730457900	-211.573496607893048	-1.941335122564863	0.000322982586024	0.000047857292489	0.148172980711971	0.488015247525750	5	10	9	11	12	13	13	15	15	18	19	21	21	21	23	21	24	23	23	24	23	29	31	29	0	3	1	1	2	3	3	6	7	3	6	11	8	7	13	11	12	11	13	6	13	11	24	13	1	1	2	3	1	2	1	1	1	4	3	1	3	4	1	1	2	2	1	4	1	4	2	2
38000	-189.577836184055570	-187.739537767602712	-1.838298416452872	0.000152920029419	0.000025684993204	0.167963564362730	0.419997792160490	5	9	10	11	11	13	13	16	15	18	20	21	20	20	23	23	25	23	23	24	26	29	31	32	0	1	2	3	2	2	4	7	7	8	6	6	2	8	9	12	20	13	13	18	20	11	22	12	1	2	1	1	1	1	1	2	2	2	4	4	7	3	3	1	1	2	1	1	1	5	1	5
38500	-216.773573995369162	-214.979182766384184	-1.794391228984969	0.000217537888463	0.000038701687521	0.177907801691396	0.303805419875193	3	7	10	10	12	13	12	15	16	19	20	21	21	21	24	23	21	24	24	25	27	29	29	32	0	1	2	1	1	4	3	4	3	8	5	4	5	8	12	12	6	13	11	5	13	11	13	17	1	2	2	4	6	2	1	3	2	1	3	7	5	3	1	1	4	1	2	5	3	5	4	5
39000	-206.424808256619087	-204.742830384602996	-1.681977872016098	0.000268435817873	0.000056166649335	0.209236791795195	0.326132557136091	5	10	10	12	11	12	12	13	17	18	17	20	21	20	23	23	25	24	23	24	26	28	30	30	0	1	1	1	1	3	3	3	3	7	6	4	11	8	5	2	18	13	2	11	18	17	22	11	1	2	3	5	3	2	1	1	3	3	2	5	2	4	7	5	1	2	6	3	1	2	1	6
39500	-193.006853076514204	-191.242672404762743	-1.764180671751459	0.000293011571220	0.000054326279154	0.185406599908202	0.396689260588773	4	10	10	11	12	11	13	16	17	18	19	21	20	20	24	23	24	23	24	25	27	28	28	31	0	1	1	1	1	2	3	5	7	8	3	6	2	8	13	5	13	13	11	18	17	17	17	21	1	3	3	3	3	1	2	2	3	1	4	5	4	2	2	5	3	1	3	1	2	2	3	2
40000	-190.741338707832796	-188.500341006639786	-2.240997701193014	0.000314724743010	0.000034148886845	0.108503978804163	0.387806627607277	5	11	10	10	11	12	11	15	16	18	18	22	20	19	22	23	24	23	24	24	27	29	29	30	0	3	1	1	3	4	4	4	7	7	4	13	11	4	10	6	12	12	13	18	18	11	11	16	1	1	2	2	1	1	1	2	2	2	3	1	1	5	1	6	1	1	3	1	2	6	6	3
40500	-200.574762976769449	-198.452290209580582	-2.122472767188878	0.000339611824910	0.000041369223402	0.121813259632068	0.281119980354178	5	9	11	10	12	13	12	15	16	18	19	21	19	19	24	22	25	23	23	25	26	28	29	33	0	1	1	2	2	5	2	2	7	7	6	13	6	9	3	11	12	2	11	12	12	11	13	17	1	2	3	1	2	1	2	3	2	3	3	2	3	2	6	2	2	7	2	3	2	4	5	4
41000	-197.325919129225099	-195.225382813581746	-2.100536315643367	0.000343588529470	0.000042800856095	0.124570095984904	0.349031701529652	3	11	10	11	12	13	12	16	16	18	20	21	20	20	21	22	24	23	23	24	26	29	30	32	0	3	1	1	2	4	3	7	3	4	6	3	4	8	8	11	18	13	16	6	17	13	18	20	1	1	2	3	1	1	1	2	2	2	4	5	4	2	3	1	1	2	1	6	1	4	2	3
41500	-193.195652655491671	-191.119890992432488	-2.075761663059194	0.000410291449049	0.000052439429470	0.127810193439586	0.530168370209015	4	9	10	10	11	12	13	14	16	16	18	21	20	20	23	22	24	23	21	24	27	28	31	32	0	1	1	1	1	4	2	3	4	5	6	9	11	9	4	11	12	12	13	16	16	11	12	12	1	3	2	2	3	1	1	1	3	2	2	2	1	2	6	2	1	1	1	1	2	5	5	5
42000	-185.864325147290117	-184.192768204065942	-1.671556943224179	0.000213557384430	0.000045422362478	0.212693944529831	0.505044399627163	5	10	10	11	12	12	12	15	16	18	19	21	20	19	21	22	24	22	23	24	26	30	30	32	0	1	1	1	4	2	4	3	7	8	2	6	11	3	7	13	12	11	12	18	18	12	17	23	1	2	3	3	1	2	1	2	1	2	4	4	1	2	4	2	2	1	1	1	2	4	3	1
42500	-185.764625123829774	-183.993383407338570	-1.771241716491214	0.000210869711811	0.000038715963501	0.183601348757476	0.529596375057460	5	10	10	11	9	12	13	15	16	19	19	21	21	21	24	23	22	23	23	24	25	29	29	31	0	5	5	3	1	2	3	3	7	7	5	6	11	8	12	13	12	17	11	18	18	12	12	23	1	1	1	1	2	1	1	2	1	2	6	3	1	3	2	1	1	1	2	1	1	5	4	1
43000	-220.159603979990209	-218.408521596973259	-1.751082383016949	0.000358427857626	0.000067687606307	0.188845830106452	0.426056462353098	4	9	9	11	11	13	12	16	15	18	20	21	20	19	24	23	24	22	23	24	26	29	31	32	0	1	1	2	2	5	2	9	7	7	6	4	6	8	12	10	16	14	18	18	6	13	18	16	1	2	2	2	1	1	1	1	1	4	4	4	5	2	2	3	1	2	1	2	8	5	6	3
43500	-210.378357014538324	-208.727002386479484	-1.651354628058830	0.000343571714366	0.000075495039076	0.219735897685319	0.308679412721528	4	10	8	9	11	11	12	14	15	18	19	20	21	20	23	20	24	23	23	24	26	30	31	32	0	1	1	1	1	4	5	3	3	3	6	2	14	7	11	5	18	13	10	18	18	21	10	14	1	3	2	3	4	1	1	3	3	7	6	5	1	5	2	4	1	1	2	1	2	3	5	6
44000	-186.426414229833085	-184.462144545787083	-1.964269684046008	0.000196028856936	0.000028290851405	0.144319830496621	0.513685203902828	4	8	10	11	10	12	13	16	16	18	19	20	19	20	23	20	25	22	23	24	27	29	30	32	0	1	2	3	2	5	4	7	2	8	6	13	6	10	3	13	12	12	16	11	11	11	17	23	1	3	2	1	1	1	1	2	5	1	3	1	3	1	5	1	2	1	1	3	4	5	2	1
44500	-214.747078557561736	-212.829927120841006	-1.917151436720718	0.000303287352987	0.000046231416775	0.152434370637807	0.419105461713141	4	10	11	11	10	13	12	14	16	16	18	20	19	20	23	23	23	22	24	24	24	28	30	30	0	1	1	2	1	4	5	2	5	7	3	11	5	3	13	11	12	12	13	18	18	11	17	18	1	2	2	1	4	1	2	2	4	2	2	1	5	4	2	3	2	2	3	1	1	4	3	3
45000	-215.645849407335788	-214.108686330568020	-1.537163076767769	0.000322778925813	0.000087544809283	0.271222196625835	0.450984795307657	5	10	11	12	10	11	12	16	16	18	20	22	20	18	23	21	24	23	24	24	26	30	30	33	0	1	1	2	1	2	2	5	7	7	8	6	9	5	13	13	18	13	12	11	11	12	12	21	1	3	3	1	4	1	1	3	2	3	2	4	2	3	1	1	1	2	1	2	4	3	6	4
45500	-195.698280190504619	-194.020089211135826	-1.678190979368780	0.000242684533858	0.000051080236564	0.210479983015379	0.377623538018498	5	10	9	12	11	13	12	15	17	19	20	21	19	18	24	23	24	23	24	24	25	29	31	33	0	3	1	1	3	5	3	5	8	7	6	13	4	8	8	11	13	4	13	12	11	18	18	11	1	1	2	5	1	1	2	3	1	3	3	1	3	1	5	2	2	5	2	2	2	3	5	4
46000	-206.077388737687727	-204.411894399528819	-1.665494338158914	0.000231221622729	0.000049656840055	0.214758634892194	0.453369710636888	3	7	9	11	10	13	12	14	16	18	18	19	20	20	21	21	24	22	22	25	26	29	29	32	0	1	1	2	2	4	3	5	8	7	6	6	11	7	9	11	12	6	12	12	20	17	18	17	1	1	4	3	2	1	2	3	1	2	3	3	1	3	3	2	2	5	1	2	1	2	3	3
46500	-186.861367526857521	-185.170016310043223	-1.691351216814302	0.000310343433659	0.000063999565130	0.206221747227092	0.545934737756334	5	8	9	10	11	10	13	15	17	19	20	19	20	19	23	22	24	22	24	25	27	28	30	29	0	1	2	2	6	2	4	4	4	7	6	9	9	9	10	11	13	12	16	18	17	17	24	22	1	1	1	1	1	1	2	2	4	3	5	1	1	1	2	1	2	2	1	2	2	2	1	1
47000	-209.173890038149068	-207.400238362836603	-1.773651675312463	0.000219417364913	0.000040151791999	0.182992772769397	0.312997138215465	4	9	10	11	12	13	13	15	16	18	18	20	20	19	22	22	25	22	24	23	26	29	29	31	0	1	1	1	1	2	3	3	4	4	4	6	6	7	5	13	13	12	13	5	2	12	17	12	1	3	2	3	4	2	2	3	3	3	2	3	4	4	6	1	2	1	2	5	11	5	2	4
47500	-221.066792146231194	-219.310679892571216	-1.756112253659980	0.000275401675626	0.000051640818690	0.187510909557148	0.364512363415861	4	9	7	11	10	12	12	16	17	18	20	19	20	18	22	22	24	24	23	24	27	30	31	32	0	3	1	3	1	5	2	2	2	9	5	6	6	4	9	11	13	6	16	12	2	18	13	12	1	2	1	2	3	1	1	4	2	1	5	2	4	2	2	1	2	5	1	2	10	2	5	5
48000	-208.018513994040035	-206.351201718323722	-1.667312275716323	0.000264861190043	0.000056716124164	0.214135276499176	0.448475204011823	5	10	10	11	11	13	13	15	16	18	19	21	20	20	24	22	24	23	24	25	26	29	31	29	0	1	1	1	1	5	3	6	5	8	6	2	5	8	14	11	16	6	11	6	17	13	24	17	1	2	4	3	2	2	2	1	3	1	4	4	6	3	3	3	1	4	2	7	1	5	1	2
48500	-194.734309942378871	-193.012976229207993	-1.721333713170886	0.000367577922295	0.000072460127590	0.197128617349356	0.590949971312124	5	11	10	11	11	13	13	13	16	19	18	20	20	20	23	22	25	23	23	23	27	30	28	32	0	1	1	1	1	2	2	4	7	7	4	6	2	4	14	14	13	3	13	16	20	23	17	22	1	2	3	3	2	1	1	1	1	3	2	3	3	3	1	2	3	6	1	1	3	1	1	1
49000	-209.307244173969508	-207.697339344240163	-1.609904829729346	0.000171015221174	0.000040326538746	0.235806722169847	0.307943889356530	4	10	11	11	12	11	12	14	16	19	19	20	19	19	22	22	25	21	21	24	27	30	31	33	0	1	1	2	6	2	2	2	3	8	2	2	3	9	3	18	11	6	13	11	12	17	12	22	1	3	4	1	1	1	1	2	2	2	5	5	5	1	5	1	3	5	1	2	3	3	6	2
49500	-191.030722486117412	-188.950559136067255	-2.080163350050168	0.000214896588435	0.000027340078119	0.127224346922303	0.482147612277283	5	8	11	10	9	12	12	15	16	18	19	21	21	20	23	23	24	22	24	24	26	27	30	32	0	1	4	1	1	2	4	2	4	9	6	6	5	10	9	11	18	6	13	13	13	18	22	23	1	3	1	2	2	2	1	3	2	1	4	4	5	1	4	2	1	3	1	1	2	2	2	1
50000	-191.707552012224198	-190.119855403048035	-1.587696609176155	0.000230860873996	0.000056674398998	0.245491572549915	0.621232510948465	5	9	10	12	11	13	12	14	16	18	20	20	21	20	22	22	24	23	23	23	26	28	30	32	0	1	2	3	2	1	3	7	4	9	6	6	12	7	12	13	18	12	12	6	12	18	21	23	1	1	1	1	1	4	1	1	3	1	4	3	1	3	1	1	1	2	2	3	3	3	2	1
50500	-177.562519882851802	-175.713497110292337	-1.849022772559458	0.000185313380478	0.000030704161146	0.165687772070054	0.482981416445249	3	10	9	12	11	12	12	15	17	19	18	21	20	20	23	23	24	23	24	22	26	28	30	32	0	3	1	5	2	5	3	7	8	7	6	6	11	8	10	13	20	11	16	11	18	11	12	22	1	1	2	1	1	1	2	2	1	3	3	4	1	3	1	1	1	2	1	2	2	4	4	2
51000	-198.419129353103870	-196.842747693806018	-1.576381659297862	0.000244943202168	0.000061423935720	0.250768076746814	0.389392794580585	4	10	9	12	11	12	13	15	14	19	20	22	20	20	23	22	24	24	23	23	27	30	29	33	0	1	1	5	1	3	3	4	5	7	6	6	3	3	7	11	13	20	11	14	18	12	11	11	1	3	3	1	3	1	3	1	2	3	4	4	5	6	5	1	2	1	1	1	1	4	4	7
51500	-189.539311921764607	-187.686159472414914	-1.853152449349685	0.000288493075658	0.000047551235639	0.164826263267172	0.502910265652000	5	11	10	9	10	13	13	15	17	18	19	21	19	19	21	20	24	22	23	24	26	29	31	32	0	5	4	1	4	4	4	3	7	8	6	11	6	8	9	11	18	11	13	13	12	20	11	11	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2	1	1	2	2	3	2	2	5	4
52000	-176.645821287227562	-175.097493858688637	-1.548327428538935	0.000143852870746	0.000038123656911	0.265018394928238	0.427226688601476	3	9	10	11	9	12	13	15	16	18	18	21	20	20	23	23	25	23	23	25	26	30	30	32	0	1	2	2	1	2	4	7	7	8	6	6	11	10	9	12	12	11	12	18	20	17	17	23	1	3	1	1	2	2	1	1	2	2	3	4	1	1	5	1	2	2	1	1	1	3	3	1
52500	-197.386114836773430	-195.596601064642073	-1.789513772131351	0.000210222808562	0.000037646650252	0.179079760704064	0.387197123645224	4	9	9	11	10	12	13	16	16	19	19	19	20	20	23	22	24	23	23	24	27	30	29	31	0	1	1	2	1	5	4	4	4	8	6	6	12	8	14	13	12	11	12	5	18	17	17	12	1	2	2	2	4	1	1	3	3	2	5	4	1	3	1	1	3	1	2	5	2	2	3	5
53000	-213.243700176756562	-211.399913250751808	-1.843786926004757	0.000339494258457	0.000056624866821	0.166791824634362	0.443752845556065	3	9	10	11	11	12	13	15	16	19	20	21	20	20	23	22	24	24	23	24	27	27	31	33	0	1	1	1	2	2	5	5	7	4	6	10	8	9	4	13	13	13	11	13	18	20	11	20	1	2	4	3	1	1	1	2	2	4	3	2	3	2	7	1	1	2	2	2	1	2	5	5
53500	-207.699048794279264	-205.390258445410893	-2.308790348868379	0.000332536623251	0.000033889202029	0.101911187098874	0.448016738527729	4	8	10	11	12	13	11	15	16	18	18	21	20	21	22	22	23	23	23	25	27	29	30	33	0	1	2	3	3	5	2	3	4	9	6	6	6	4	4	11	13	13	6	13	13	18	20	11	1	3	1	1	1	1	2	3	3	2	2	4	4	4	5	2	1	2	4	3	4	3	2	6
54000	-229.420025062336634	-227.461391091043538	-1.958633971293107	0.000329758323481	0.000047897541760	0.145250440548779	0.262963138960538	4	10	10	12	10	12	12	16	16	17	18	22	21	21	22	23	24	21	22	25	26	28	30	33	0	1	1	3	1	3	2	4	7	2	3	6	2	5	4	9	18	10	11	6	2	2	18	13	1	4	3	1	4	1	1	2	3	4	2	4	7	5	5	3	1	2	2	7	8	10	4	7
54500	-212.853591008802084	-211.264383642433245	-1.589207366368850	0.000273914197747	0.000067055683061	0.244805430357715	0.252422363498667	4	11	9	11	12	12	12	14	15	19	19	22	20	20	24	22	24	23	23	25	26	30	30	33	0	1	1	1	1	1	3	4	3	5	4	2	4	4	12	4	13	13	11	16	20	17	4	5	1	4	2	3	4	4	2	2	3	2	3	6	5	5	1	5	2	2	2	2	1	3	10	10
55000	-207.827716261158230	-206.068394898186682	-1.759321362971534	0.000290186443698	0.000054168682715	0.186668550139214	0.458577531066827	5	11	10	11	12	13	12	15	16	19	20	20	20	20	22	23	25	23	23	24	26	30	29	33	0	1	1	1	3	4	4	2	3	7	6	6	2	3	10	6	13	12	11	13	14	17	13	21	1	3	2	3	1	2	1	2	3	4	3	3	5	4	1	8	2	2	1	2	3	2	6	3
55500	-201.607448227594375	-199.798616556558613	-1.808831671035748	0.000372790094756	0.000065059361176	0.174520090773729	0.368350031949722	4	10	9	12	11	13	13	13	16	18	19	21	20	19	23	22	25	23	24	24	27	30	29	33	0	1	1	2	1	2	2	4	3	8	6	11	6	8	10	5	18	13	13	13	12	18	5	17	1	2	2	1	3	2	1	1	4	2	3	1	2	2	3	3	1	2	2	3	2	5	9	4
56000	-195.367062488481508	-193.531892568677790	-1.835169919803713	0.000243340223336	0.000041036453094	0.168638182917038	0.374096093208360	4	10	11	11	10	13	12	14	16	18	19	20	20	19	23	22	24	24	23	24	26	29	31	32	0	1	1	2	1	5	3	5	4	9	2	3	3	8	10	11	13	13	13	13	20	12	22	17	1	2	4	1	3	1	1	2	3	1	3	4	4	3	3	2	2	3	2	2	1	3	1	3
56500	-222.555007916321898	-220.903644727094445	-1.651363189227456	0.000280759145737	0.000061691996824	0.219732812843414	0.255772491113824	4	9	10	11	11	10	12	16	15	18	20	22	20	21	22	22	24	21	24	25	25	30	30	32	0	1	1	1	1	2	4	5	7	9	2	18	3	9	4	11	12	8	16	6	15	15	20	15	1	2	3	2	3	1	1	3	2	1	7	1	6	2	6	1	1	2	1	9	1	5	4	4
57000	-195.426498376498017	-193.733281091642169	-1.693217284855856	0.000336666902694	0.000069229415793	0.205631783934449	0.377263282607218	5	10	11	12	12	13	12	15	17	19	19	19	18	21	23	22	24	24	24	24	27	29	30	32	0	1	1	1	1	3	3	5	7	9	4	6	4	8	14	4	16	9	12	16	20	11	16	21	1	3	3	4	3	1	1	2	2	1	3	3	3	3	1	4	1	3	2	1	2	5	3	2
57500	-215.355958150195278	-213.743375197346893	-1.612582952848396	0.000159397876497	0.000037409707929	0.234693891480726	0.521307946701430	2	11	11	10	12	13	13	14	17	16	20	21	21	21	23	23	25	22	23	24	26	28	30	29	0	4	1	1	2	5	4	7	7	4	6	6	11	9	14	13	18	12	12	18	11	21	11	17	1	1	4	4	1	1	3	1	3	4	4	4	1	1	1	1	2	1	1	1	4	1	5	2
58000	-217.338463881138779	-215.731013087123358	-1.607450794015409	0.000255376470217	0.000060482436450	0.236836371021516	0.375964901212052	4	8	10	11	11	13	12	16	17	18	18	22	20	21	24	23	22	23	24	24	26	29	29	32	0	1	1	1	1	4	2	2	3	7	6	6	11	8	4	13	9	4	12	14	20	11	17	12	1	2	4	4	4	1	2	4	4	2	2	5	1	2	6	1	2	7	1	1	1	6	3	6
58500	-192.538961055268260	-190.709750829472341	-1.829210225795907	0.000249065779682	0.000042325506891	0.169937062189515	0.259146927884541	4	8	10	12	12	12	12	13	16	18	19	22	20	20	24	22	24	21	23	23	26	30	29	31	0	1	2	3	1	2	3	5	7	9	5	11	11	8	3	13	12	5	18	6	12	11	20	11	1	2	1	1	4	2	1	1	2	1	2	2	1	3	7	1	1	3	1	4	2	7	2	7
59000	-179.584171722527770	-177.985027952247293	-1.599143770280467	0.000220537045811	0.000053015893756	0.240394504068173	0.675584543872784	5	8	10	12	11	10	12	15	17	18	19	20	20	21	24	22	24	22	23	25	27	29	30	32	0	1	2	3	6	2	3	4	4	8	6	5	11	9	8	13	18	11	16	17	20	11	22	23	1	1	1	1	1	1	1	3	3	2	4	4	1	2	3	1	1	2	1	1	1	3	1	1
59500	-198.724092594467834	-196.505860150916476	-2.218232443551350	0.000204930326583	0.000022721010176	0.110871878042033	0.513040231371908	4	8	10	9	12	13	12	16	16	18	18	21	21	20	24	22	25	23	23	22	27	29	29	32	0	1	2	1	4	2	4	4	7	9	6	6	11	8	4	13	20	11	12	6	18	12	12	20	1	3	1	3	1	4	2	4	2	1	2	4	2	2	7	1	2	2	1	3	2	4	3	5
60000	-190.607093442640831	-188.574227651269467	-2.032865791371360	0.000266982578613	0.000035712807924	0.133764562876123	0.418344545376086	4	9	10	11	12	13	13	15	16	18	19	21	20	21	24	22	25	23	23	24	26	29	30	33	0	1	2	1	3	5	2	2	4	8	2	6	11	10	8	13	18	11	12	12	18	12	12	11	1	2	1	3	2	1	2	3	3	2	4	4	1	2	4	1	1	2	1	2	2	5	4	6
60500	-177.868139691545480	-176.028331177282212	-1.839808514263254	0.000197946503211	0.000033183689669	0.167639686129256	0.626379229448448	4	8	10	11	12	11	12	16	17	18	19	21	21	18	23	22	24	23	23	24	25	29	31	33	0	1	2	3	6	2	4	3	8	8	5	6	11	8	9	12	18	11	12	11	18	12	11	23	1	2	1	1	1	2	1	2	1	1	3	4	1	1	4	1	1	2	1	2	1	4	6	1
61000	-188.116863764535935	-186.238040386639199	-1.878823377896750	0.000221336722508	0.000035335735917	0.159646964664141	0.479131150142249	3	9	10	10	12	13	12	15	17	18	19	21	21	19	21	22	25	23	22	24	26	29	30	32	0	1	2	2	3	5	3	3	8	4	6	6	11	8	10	13	18	11	12	18	20	11	11	23	1	4	1	1	1	1	1	3	2	5	3	5	1	2	2	1	1	2	1	1	1	4	5	1
61500	-198.315503405511947	-196.592269002731257	-1.723234402780695	0.000298099976005	0.000058600057846	0.196578539291083	0.612491137532392	5	8	10	9	10	12	12	15	15	18	19	20	20	21	23	21	25	23	23	25	27	30	30	32	0	1	2	1	2	5	3	7	7	7	9	11	9	8	8	6	18	13	16	18	20	16	17	23	1	1	1	1	1	1	1	2	2	3	2	1	3	3	4	3	1	2	1	1	1	5	2	1
62000	-199.598663597607413	-197.923310508320696	-1.675353089286719	0.000279530979482	0.000059098823502	0.211421373085314	0.339947404981309	4	11	9	11	11	13	13	16	16	18	19	21	20	21	23	22	24	21	22	24	26	29	31	33	0	1	1	1	3	3	5	4	3	7	4	5	11	2	10	13	2	5	18	2	11	21	17	11	1	4	3	3	2	2	1	3	3	3	3	5	1	5	2	2	5	4	1	6	4	2	4	8
62500	-206.802693593341417	-205.071854277635936	-1.730839315705473	0.000272538957454	0.000052983492410	0.194407041494245	0.344402033357754	5	10	11	11	12	13	12	15	16	18	20	21	20	20	21	21	24	21	23	25	26	30	31	31	0	1	1	1	1	4	4	3	3	8	6	6	6	4	8	5	5	2	18	6	11	11	16	17	1	3	3	2	4	2	1	2	3	2	4	5	3	4	3	5	6	6	1	8	2	5	6	3
63000	-210.017808935426416	-208.275406539198542	-1.742402396227883	0.000224729868938	0.000042966687022	0.191192595917584	0.460954483758553	4	9	10	10	12	12	12	15	16	18	19	22	21	20	23	22	22	21	24	25	26	29	31	32	0	1	1	1	1	4	2	4	3	8	2	6	6	8	4	11	13	4	15	5	16	15	22	12	1	2	4	3	3	1	3	2	3	1	5	4	4	3	7	3	1	5	1	7	2	2	1	4
63500	-216.107300749781785	-214.371003749522146	-1.736297000259633	0.000446940583383	0.000086204559246	0.192877000771505	0.374339049758317	5	11	10	11	10	12	12	13	17	19	19	21	19	21	23	23	23	24	22	24	26	29	29	31	0	1	1	5	1	3	3	4	4	3	6	10	9	8	10	19	13	15	9	3	12	9	17	17	1	3	2	1	2	1	1	1	3	3	3	1	1	2	2	1	3	1	3	9	4	4	3	5
