step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
50000	-592.470562780421233	-599.326050731380633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524288366652940	1	2	3	4	6	7	6	9	7	8	9	8	9	8	7	9	10	9	10	10	11	10	11	11	12	11	10	12	12	12	13	12	13	15	13	13	14	13	16	14	15	16	18	16	16	18	15	15	17	16	14	17	17	17	17	18	18	16	19	20	18	18	19	20	19	19	20	22	18	20	20	21	21	20	21	22	21	22	20	23	21	23	24	22	19	24	24	24	23	25	27	26	24	25	26	27	26	31	0	1	2	3	4	7	4	9	5	7	7	4	7	5	4	9	5	10	11	12	13	9	9	4	10	16	12	20	16	14	27	27	16	16	25	26	24	24	23	35	31	35	34	51	20	40	15	24	47	23	20	25	33	51	51	55	45	40	47	53	21	48	55	44	56	46	54	44	58	47	54	59	50	53	62	62	56	70	34	67	65	75	64	55	34	34	59	81	55	68	83	61	21	81	89	54	83	97	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	3	3	1	1	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	2	2	3	3	3	3	1	2	2	3	2	2	2	1	1	1	2	1	3	2	1	2	1	1	2	2	1	2	1	1	2	1	2	3	2	1	2	1	1	1	2	3	2	3	4	1	2	2	2	3	7	2	1	4	1	2
50500	-583.282471898507879	-590.137959849467279	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585106651900507	0	2	3	4	6	6	3	7	7	8	10	8	8	9	9	9	9	10	9	10	11	11	11	12	12	9	12	12	11	13	14	14	14	15	15	13	14	12	16	15	16	16	18	16	15	18	15	18	17	16	14	17	18	17	18	19	19	17	18	20	18	20	20	20	20	19	20	23	19	20	21	21	22	21	20	21	22	21	21	23	22	23	23	23	22	25	25	25	25	24	28	25	25	25	24	26	25	30	0	1	2	7	4	7	2	4	4	9	16	5	6	9	5	9	8	8	8	16	14	15	26	15	18	6	12	20	5	10	14	27	36	36	25	26	38	12	23	25	16	25	47	51	29	52	20	34	50	34	24	25	16	44	51	41	45	40	47	48	16	6	55	54	41	42	41	64	40	59	54	49	29	61	49	49	44	70	43	67	44	75	71	64	72	43	62	81	95	84	97	85	72	77	81	71	83	83	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	3	3	1	1	1	2	2	1	2	4	2	3	2	2	1	2	1	2	2	1	1	2	3	4	1	2	2	3	1	2	1	5	6	1	2	2	1	2	2	2	1	2	1	5	2	2	2	4	1	2	2	2	1	1	2	1	3	3	1	1	1	2	2	2	1	1	2	1	4
51000	-595.598579340232050	-602.454067291191450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525958457709163	-1	0	4	4	6	7	3	8	7	8	9	8	9	9	8	9	10	10	10	9	11	11	11	12	12	12	11	12	11	12	14	13	14	16	15	15	15	13	14	16	15	16	18	15	16	17	16	18	17	15	18	19	18	17	17	19	19	19	19	18	18	19	20	19	17	20	21	21	19	21	21	23	22	21	20	20	20	21	22	23	22	22	25	23	21	25	25	24	25	24	28	25	24	25	24	26	27	29	0	1	2	7	4	5	2	9	7	3	15	9	9	15	7	5	8	10	11	12	15	15	8	23	18	29	12	20	9	14	26	27	20	39	18	26	23	22	8	25	16	25	34	31	38	25	29	50	34	16	44	42	49	44	27	44	45	40	29	39	47	53	54	44	37	52	54	51	40	59	59	74	23	50	62	60	65	59	62	67	37	62	67	71	28	79	59	68	95	64	97	93	39	88	81	71	80	83	1	1	2	1	1	1	2	1	2	3	1	1	1	1	2	3	1	1	1	1	2	3	1	1	1	1	2	2	2	1	1	1	3	1	3	2	3	1	3	2	3	2	1	1	1	2	2	1	1	2	2	1	1	2	3	2	2	2	4	2	2	1	2	2	1	1	2	3	2	1	1	2	5	3	1	1	1	1	2	2	3	2	3	1	4	1	3	2	1	2	1	1	4	1	1	3	2	3
51500	-598.874624148145131	-605.730112099104531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583537821271547	-1	1	3	4	7	7	3	8	7	8	7	9	9	9	9	10	9	8	10	8	12	10	12	11	11	10	12	11	11	13	13	11	14	14	15	15	14	14	15	15	15	15	18	15	16	18	15	18	16	17	17	19	17	17	18	19	19	17	19	19	19	20	18	21	19	19	21	23	19	20	20	19	21	21	20	22	22	22	22	23	22	22	25	20	22	25	25	24	23	25	27	25	23	25	25	27	27	29	0	1	2	7	4	4	2	4	7	6	4	20	7	5	20	4	9	4	11	5	14	18	22	22	18	4	20	12	22	12	20	22	24	22	25	33	8	12	30	25	20	10	47	31	38	35	29	49	23	34	44	42	34	41	44	44	45	40	37	6	53	50	44	84	41	42	56	44	58	59	54	53	72	61	50	53	65	60	75	67	55	60	67	54	72	82	85	68	55	80	83	85	73	81	81	64	56	83	1	1	1	1	1	1	2	2	2	1	1	1	3	2	1	3	1	2	2	1	2	1	1	1	1	3	2	1	1	3	3	1	2	3	2	1	3	3	1	3	3	4	1	1	2	2	2	1	2	1	2	2	2	1	2	3	1	1	2	6	1	1	1	1	2	2	1	3	1	1	2	1	1	2	2	2	2	1	1	1	2	2	2	2	2	1	2	1	2	1	2	2	1	2	2	2	4	2
52000	-582.646955111486250	-589.502443062445650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696218887795726	1	2	3	4	7	8	5	8	8	8	10	9	9	9	6	8	9	11	8	10	11	10	11	10	12	12	13	12	12	12	14	14	12	15	14	14	13	13	15	16	17	16	17	15	16	18	16	18	16	16	18	19	17	17	17	19	19	17	19	19	18	19	20	20	20	19	19	20	18	20	21	21	20	22	20	21	22	20	21	21	22	21	23	22	22	25	24	24	24	24	25	24	25	26	26	27	27	30	0	1	2	3	4	7	4	4	5	4	19	7	15	5	7	4	15	22	15	12	14	16	15	4	10	24	28	16	4	24	16	24	20	22	8	26	20	20	33	35	37	10	5	29	12	40	30	50	34	21	44	42	49	37	44	41	45	35	43	49	49	49	51	51	56	50	54	44	40	50	64	59	34	75	62	49	63	34	75	54	65	75	67	51	22	43	59	81	81	55	83	59	87	88	81	64	83	97	1	1	1	1	2	2	1	2	1	2	1	3	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	4	1	3	1	1	2	4	1	1	1	1	1	2	5	4	1	2	1	2	1	1	2	2	2	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	1	1	2	1	2	1	2	1	1	1	2	6	3	2	1	1	3	1	2	1	1	2	4	1	2
52500	-557.976918371039119	-564.832406321998519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608527821012972	1	2	3	4	6	6	5	7	7	8	9	8	8	9	8	8	9	10	10	10	10	9	11	12	12	12	10	12	12	11	13	13	11	13	14	15	13	13	15	15	16	16	17	15	15	17	17	17	16	16	17	17	18	17	17	19	20	19	18	19	17	20	20	21	19	19	19	21	19	20	20	20	21	22	21	21	21	22	22	22	21	20	25	23	22	26	24	24	24	23	27	26	26	26	26	27	27	30	0	1	2	3	4	4	4	5	4	8	13	7	7	9	5	8	9	22	11	15	14	6	16	9	18	20	12	20	20	14	27	27	9	9	25	26	27	24	24	35	37	25	9	27	38	40	29	21	22	29	44	25	49	44	44	41	43	40	50	43	28	15	51	54	55	52	41	55	46	47	54	16	50	62	53	53	63	70	82	71	54	49	84	81	59	87	59	81	81	54	83	59	87	88	89	84	83	97	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	3	1	2	2	1	2	1	2	2	4	2	1	2	2	3	3	2	1	3	1	1	2	2	2	2	1	2	2	5	2	2	1	1	2	2	1	1	2	4	3	1	2	1	1	1	1	1	2	2	1	1	2	1	3	2	1	3	1	4	1	1	2	2	2	2
53000	-584.039453787001094	-590.894941737960494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567591344319177	0	1	3	4	7	7	5	9	7	9	9	8	9	8	9	9	8	11	8	10	10	11	11	11	11	12	12	12	11	12	13	14	14	16	15	14	13	13	15	15	16	15	19	16	16	18	13	17	17	14	18	18	16	17	16	18	19	17	20	20	18	19	21	20	20	20	19	21	19	19	21	22	21	21	20	22	20	21	22	21	22	20	24	21	22	25	25	25	24	23	27	25	25	27	24	27	26	30	0	1	2	3	7	7	4	4	7	5	19	9	14	7	7	9	7	15	5	12	14	9	9	9	10	20	12	12	8	21	28	20	28	50	8	26	8	29	24	25	37	25	16	37	39	40	29	53	28	24	44	25	21	55	37	44	41	40	29	50	34	22	77	54	56	52	41	51	58	9	54	28	62	49	34	49	51	53	49	64	51	53	67	54	73	43	73	68	84	55	80	62	85	88	81	64	83	97	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	3	1	1	1	2	1	2	2	4	1	1	2	1	1	3	1	1	3	3	1	2	1	3	1	3	3	1	3	1	2	1	1	1	2	1	5	2	4	1	2	3	3	1	3	2	1	2	2	2	2	1	2	2	2	2	3	2	3	2	1	2	3	1	1
53500	-554.640856857240465	-561.496344808199865	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610680569401617	0	2	3	4	6	7	6	8	8	9	8	9	9	8	6	9	9	11	9	10	10	10	12	11	11	10	12	13	10	12	14	13	13	15	14	13	14	13	14	15	17	16	19	14	16	18	15	17	17	16	18	19	16	16	17	19	19	18	18	20	19	19	20	21	20	20	19	21	19	19	20	23	20	21	18	21	21	22	22	22	21	22	24	21	21	24	24	25	23	23	25	24	24	26	25	27	27	31	0	1	2	3	4	4	4	7	7	15	5	4	15	5	4	15	9	10	11	4	14	6	9	9	10	9	20	12	8	21	27	16	21	23	18	26	20	16	23	35	23	25	50	27	23	40	24	34	8	47	44	42	34	44	44	55	45	35	30	53	34	47	51	54	56	52	54	56	58	59	54	73	49	61	50	60	41	70	34	67	51	43	80	71	62	62	73	81	68	64	83	85	85	88	81	54	91	67	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	3	1	1	3	1	2	1	1	2	1	1	1	2	1	1	2	2	3	2	1	1	3	2	2	1	2	2	2	1	2	1	2	2	1	1	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	2	3	2	2	2	2	1	2	3	2	2	1	1	1	1	2	1	2	6	1	6
54000	-553.778751869146731	-560.634239820106131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584327205441730	0	1	2	3	6	7	6	8	8	9	9	8	9	9	7	9	9	11	10	10	11	9	11	11	12	13	11	11	11	13	14	14	14	15	15	13	14	14	15	16	16	16	18	15	17	17	16	17	17	16	18	19	18	17	17	19	19	18	18	20	19	18	21	18	19	20	20	22	20	20	20	22	21	22	21	20	21	22	22	22	22	21	23	22	22	24	23	23	24	24	28	24	25	26	26	26	27	28	0	1	2	3	4	5	4	4	6	5	7	15	8	15	7	5	15	14	11	12	14	9	15	22	3	12	7	20	7	21	23	27	22	29	18	28	27	27	24	25	37	25	50	27	20	40	8	39	34	24	44	40	49	37	44	54	45	40	50	53	34	49	71	54	55	52	54	65	40	47	54	59	59	61	62	50	56	70	76	54	55	50	80	64	59	85	34	84	88	71	83	59	85	81	89	54	83	67	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	3	1	2	1	2	1	2	2	2	1	2	2	2	2	1	2	2	2	3	1	4	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	1	1	1	3	2	2	1	2	2	2	3	1	1	3	2	2	2	2	1	4	2	4
54500	-582.038724130643573	-588.894212081602973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622740299210217	1	2	3	4	6	8	6	9	8	8	8	8	9	9	7	9	10	10	9	9	11	11	11	11	12	13	11	11	11	12	13	14	13	16	14	14	13	13	14	16	15	16	17	14	15	18	16	16	18	15	17	17	17	16	16	19	20	18	19	20	18	19	20	20	19	19	21	21	19	21	20	23	21	20	21	22	20	22	23	23	22	22	23	22	22	26	24	26	25	24	27	25	25	24	26	28	26	31	0	1	2	3	4	7	4	9	7	15	5	5	15	7	5	4	9	12	11	5	14	7	5	16	18	8	12	20	7	14	13	27	24	22	25	24	30	28	31	35	37	25	7	12	27	40	4	26	39	23	55	25	50	44	44	51	45	42	48	43	53	34	56	54	51	42	64	65	58	49	54	70	24	43	62	75	56	70	82	71	65	47	67	54	48	50	59	81	68	68	83	29	72	81	89	90	83	97	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2	1	3	2	2	1	1	1	1	2	2	5	3	2	1	4	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	4	1	1	1	1	1	1	1	2	2	1	4	3	4	1	2	1	1	2	7	2	1	1	3	2	3
55000	-549.551121410760288	-556.406609361719688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609741321568213	-1	1	2	4	7	8	5	7	7	9	9	7	9	8	8	9	10	10	10	9	11	10	12	12	13	12	12	12	11	12	14	14	14	15	15	15	14	14	14	14	16	15	18	15	16	17	16	18	16	14	18	17	18	17	16	17	18	16	19	19	18	19	20	19	20	19	21	22	19	20	21	22	21	22	20	21	21	22	22	22	22	20	24	22	22	25	25	23	23	24	28	26	26	27	25	26	28	29	0	1	2	3	7	7	4	7	7	5	5	7	5	5	7	8	7	10	11	12	14	16	8	12	18	22	12	20	16	21	28	12	28	28	25	27	24	28	8	25	37	25	49	15	38	40	50	47	23	11	56	42	24	44	37	44	45	40	47	34	49	50	55	54	56	52	64	71	46	23	54	73	59	61	53	53	63	70	61	63	63	43	80	54	50	28	73	68	81	71	83	73	75	88	89	90	80	83	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	3	3	2	1	3	2	1	1	2	4	1	2	1	2	1	1	4	1	1	1	1	2	1	2	1	1	2	2	1	1	3	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	1	3	2	1	1	3	1	2	1	1	2	2	1	1	1	2	4	6	2	1	1	1	2	3	4	3	1	1	4	2
55500	-585.692799960770571	-592.548287911729972	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574810077320791	0	1	3	4	6	8	6	8	6	8	8	9	9	9	8	8	9	10	10	10	11	8	11	11	13	11	10	12	12	12	13	12	13	16	15	14	13	13	16	16	16	14	19	16	16	18	15	17	16	15	17	18	18	17	17	20	19	17	19	20	18	17	20	20	18	18	21	21	20	18	20	22	21	20	19	20	22	22	22	22	22	23	24	23	22	25	25	25	24	23	28	25	25	27	25	27	27	30	0	1	2	3	4	5	4	9	4	9	7	8	7	8	4	9	9	8	11	12	14	7	5	16	16	12	15	20	24	21	27	27	14	23	18	28	27	15	33	25	37	25	49	37	28	40	12	47	50	31	37	42	50	44	41	65	45	40	23	39	15	23	55	54	44	47	64	55	46	47	54	74	43	34	50	62	63	70	39	71	37	62	64	71	20	75	73	81	44	71	83	43	73	88	81	67	83	91	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	2	3	2	1	2	2	2	2	2	1	2	2	1	2	3	1	1	1	2	1	2	1	1	1	2	1	5	1	5	4	1	2	1	2	1	2	1	2	2	1	1	3	2	2	1	2	2	2	4	3	2	2	6	2	2	2	4	1	2	3	2	1	1	2	2	1
56000	-592.367911930227365	-599.223399881186765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637334468855635	0	1	2	3	6	7	5	9	7	8	9	8	8	9	8	9	9	8	10	9	12	11	12	10	12	11	11	12	9	12	13	14	15	16	14	15	14	14	15	15	17	15	19	15	17	17	15	18	16	16	16	19	18	18	17	18	18	18	19	19	18	18	20	19	20	19	20	22	19	20	20	21	21	21	19	21	20	22	21	22	22	23	24	23	23	26	25	25	24	25	27	26	25	25	26	27	28	31	0	1	2	3	7	7	4	7	5	7	12	7	5	15	9	9	18	5	11	12	14	14	9	12	18	12	12	24	4	14	27	8	5	31	13	32	27	20	38	35	38	25	53	37	38	40	21	39	21	33	44	42	50	44	51	44	38	40	49	53	34	50	41	55	54	35	54	56	58	62	64	70	34	49	33	53	51	43	59	55	55	76	67	64	73	79	85	68	44	71	80	85	53	81	89	90	91	91	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	3	2	1	3	1	1	3	4	2	3	1	2	3	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	3	2	3	3	1	3	2	2	2	2	1	3	1	1	4	2	2	2	2	2	2	1	1	2
56500	-535.079920515613480	-541.935408466572881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701856291678960	1	2	3	4	6	8	5	7	6	7	8	8	8	10	8	9	10	9	10	9	11	11	11	11	13	11	11	10	11	13	13	13	14	16	14	15	13	14	15	15	14	16	18	15	16	18	17	16	17	16	17	19	17	17	18	19	19	18	19	20	18	20	20	20	20	20	19	22	19	19	20	23	22	21	18	21	18	22	21	22	22	21	24	22	22	25	24	24	25	23	27	24	25	26	26	25	26	30	0	1	2	3	4	5	4	7	4	4	9	5	4	10	9	8	8	10	11	12	14	16	16	8	18	20	15	8	7	21	28	29	27	24	25	26	27	28	24	25	37	35	28	31	24	40	36	23	50	25	44	42	50	44	51	51	45	40	48	50	50	75	77	44	56	52	54	55	58	48	44	59	59	61	53	75	54	48	43	64	64	75	67	51	59	49	59	81	68	71	83	59	92	88	88	90	83	97	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	1	2	1	1	2	1	2	1	1	2	1	1	1	4	1	2	2	1	3	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	3	1	1	1	2	1	1	2	2	2	1	1	1	1	3	1	1	1	2	3	2	2	3	2	2	1	2	3	2	1	1	1	1	1	2
57000	-554.928164179952205	-561.783652130911605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652248658956431	1	2	3	4	6	6	5	8	6	8	9	8	8	10	8	9	10	10	7	9	11	8	11	11	12	13	12	12	11	12	14	13	14	14	14	15	14	14	16	16	17	16	18	15	16	17	17	17	16	15	18	17	18	17	17	18	20	18	19	18	16	18	20	21	19	19	19	19	19	20	20	21	21	22	20	21	22	22	22	21	21	21	23	22	22	24	24	23	24	24	27	25	26	26	25	27	26	30	0	1	2	3	4	4	4	9	7	7	19	6	9	16	9	9	10	10	4	12	14	4	14	16	10	23	20	12	16	12	27	22	9	28	25	26	12	30	32	35	30	25	34	30	38	40	29	27	9	23	55	25	34	44	44	44	45	35	39	61	30	34	51	54	56	52	54	55	40	39	54	62	59	62	49	30	63	61	61	67	51	50	67	64	76	62	59	68	88	84	97	72	73	88	89	71	83	97	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	4	1	1	1	2	1	1	1	2	2	2	2	1	1	2	3	4	2	1	2	2	1	1	1	2	2	1	1	3	2	1	2	1	1	1	1	2	2	2	2	1	1	2	4	1	3	3	1	2	3	3	1	1	3	2	2	1	1	1	2	2	2	1	2	1	2
57500	-566.919521841499090	-573.775009792458491	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517879275360639	1	2	3	4	6	5	5	8	7	9	9	9	9	8	9	7	8	10	10	10	10	11	11	11	13	13	12	13	11	12	13	13	15	15	14	13	13	14	16	15	15	15	19	15	16	18	16	18	17	17	17	19	18	18	17	19	20	18	19	19	19	20	20	21	20	20	21	23	19	19	21	23	21	22	20	20	22	21	22	23	23	23	25	22	22	25	24	25	25	25	28	26	25	26	26	26	27	30	0	1	2	3	4	4	4	4	5	7	5	14	9	5	16	7	5	5	11	12	14	15	15	14	18	20	4	20	16	21	8	20	8	31	18	23	7	29	5	25	37	25	8	20	38	40	24	33	34	34	44	42	34	55	44	41	45	40	24	39	34	59	56	54	44	52	43	55	35	39	54	59	75	53	39	50	63	59	75	67	64	62	67	54	59	75	43	68	68	64	83	85	73	43	89	84	83	83	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	4	2	2	1	2	1	4	1	3	1	4	2	4	1	2	1	5	2	2	2	2	2	1	1	1	2	2	1	2	2	3	2	4	2	2	1	1	2	2	1	1	3	2	2	2	2	1	1	2	1	2	1	1	1	1	1	2	2	2	2	3	1	1	2	1	2	2	3	1	2	2	3
58000	-580.603055916207268	-587.458543867166668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640578819033191	0	2	3	4	6	8	5	8	7	9	8	9	9	10	6	8	10	11	10	10	11	10	11	12	12	13	12	12	12	9	13	14	15	16	14	15	13	13	15	13	16	16	17	15	17	17	16	17	18	17	17	19	18	17	18	20	19	18	19	18	18	20	21	20	19	20	19	22	19	20	20	23	20	21	20	20	20	21	22	22	23	22	24	22	22	25	23	25	24	24	28	24	26	25	25	26	28	30	0	1	2	3	4	7	4	2	4	8	4	16	15	4	4	4	8	6	11	12	9	16	8	16	18	12	13	20	23	15	24	4	22	26	25	26	24	20	29	25	14	25	39	37	38	40	18	23	33	24	44	42	43	41	44	65	45	42	49	41	32	50	37	41	51	52	54	41	46	28	54	49	34	62	43	49	51	59	75	67	63	75	67	71	14	85	59	63	55	71	83	59	92	81	81	84	83	83	1	1	1	1	1	1	1	3	1	1	2	1	2	3	1	2	1	2	2	1	1	1	1	2	1	3	2	1	1	1	1	4	3	1	1	1	1	1	2	1	4	2	1	1	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	2	1	3	2	1	1	1	3	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	6	1	2	2	2	1	2	2	2	1	1	2	2	4
58500	-523.209168505981211	-530.064656456940611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739152890208450	0	1	2	4	6	7	5	7	7	9	8	9	7	9	7	9	10	10	9	8	11	10	9	11	12	13	13	10	9	12	13	14	15	15	14	14	13	12	16	15	15	16	18	15	16	17	16	18	18	16	17	18	17	18	18	19	19	16	19	20	17	19	20	20	20	20	21	20	19	21	20	22	20	21	20	22	21	20	22	22	23	23	23	22	20	26	23	25	24	24	27	25	26	26	26	27	26	30	0	1	2	3	4	7	4	4	5	15	8	20	4	13	4	8	14	14	11	8	29	16	6	9	18	12	12	12	5	21	28	31	29	37	25	12	28	12	31	35	27	25	14	37	28	40	27	39	50	34	44	42	34	51	51	51	45	40	33	43	34	43	55	54	56	52	71	55	46	47	54	75	49	47	62	75	63	59	73	67	51	75	67	64	53	82	73	81	81	64	83	49	43	81	89	90	83	83	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	3	1	1	3	2	2	2	1	1	2	3	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	2	2	4	5	2	1	1	2	3
