step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16
83000	-62.502246128369123	-69.357734079328495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.932365409047562	0	1	2	3	4	3	6	6	4	8	6	5	8	7	10	9	0	1	1	3	3	3	9	5	0	8	5	9	7	12	13	14	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
83500	-65.557719203176489	-72.413207154135861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826409918196950	0	2	2	3	4	4	6	5	5	7	8	7	7	7	9	10	0	1	1	3	3	3	9	5	0	5	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
84000	-72.148147495591360	-79.003635446550732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785562624177869	0	1	2	4	4	3	7	7	4	8	6	5	8	8	10	10	0	1	1	6	6	3	9	5	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1
84500	-66.063868280679472	-72.919356231638844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877625632933412	-1	2	1	4	3	3	6	8	5	7	6	7	7	8	9	9	0	1	1	3	3	3	9	5	0	11	5	9	7	9	13	14	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1
85000	-62.845948983737557	-69.701436934696929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931361934095024	0	1	2	4	4	4	6	5	5	8	7	6	8	8	9	9	0	1	1	3	3	3	9	5	0	5	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1
85500	-54.850621833603050	-61.706109784562422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.995509050133848	1	2	2	3	3	3	6	5	5	7	7	7	7	8	8	10	0	1	1	3	3	3	9	5	0	8	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86000	-60.602431513993139	-67.457919464952511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.889288784324189	0	2	2	4	4	4	6	7	4	8	7	6	8	8	9	9	0	1	1	3	3	3	9	5	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
86500	-57.002755449991838	-63.858243400951210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.982580968178601	0	2	3	4	4	2	6	7	5	8	6	7	7	9	9	10	0	1	6	3	6	1	9	5	0	8	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87000	-70.821129862790571	-77.676617813749942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755091888225210	0	1	3	4	4	2	6	6	4	8	8	7	8	6	9	10	0	1	6	6	3	1	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2
87500	-75.589461010206591	-82.444948961165963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707521583027071	0	2	3	4	4	2	6	8	3	7	7	7	6	7	8	9	0	1	6	3	3	1	9	5	0	5	5	9	9	9	13	12	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1
88000	-67.174223727375718	-74.029711678335090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600760430598810	-1	1	1	3	3	3	6	5	5	7	7	7	7	8	9	10	0	1	1	3	3	3	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1
88500	-58.511738007450361	-65.367225958409733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.940715718434758	1	2	2	3	4	4	6	5	5	7	6	6	7	8	9	10	0	1	1	3	3	3	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-54.342160262752543	-61.197648213711915	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.953928350662818	0	2	2	4	4	3	6	6	5	7	8	7	8	7	9	9	0	1	1	3	6	3	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89500	-69.325772891924288	-76.181260842883660	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806476913810046	0	2	2	3	4	4	5	6	4	7	8	6	8	8	10	9	0	1	1	3	3	3	9	5	0	8	5	9	7	12	9	14	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1
90000	-58.934180499571326	-65.789668450530698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.899090102741229	0	1	2	4	4	4	6	7	5	8	7	7	7	8	10	9	0	1	1	3	3	3	9	5	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
90500	-65.691848715640631	-72.547336666600003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.852358570460157	-1	1	2	4	3	1	6	6	5	7	8	7	7	7	9	10	0	1	6	3	6	1	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
91000	-63.361220174180460	-70.216708125139832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.939390312215313	0	2	3	4	4	2	6	7	4	8	7	7	7	8	9	10	0	1	6	6	3	1	9	5	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1
91500	-66.978324649658816	-73.833812600618188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.980086339856360	-1	0	2	2	4	0	7	5	4	7	7	7	8	8	9	9	0	1	6	6	3	1	9	5	0	8	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-69.497491890142754	-76.352979841102126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803733863172712	-1	1	2	3	3	0	6	6	4	8	8	7	7	8	10	8	0	1	6	3	3	1	9	5	0	8	8	9	7	12	13	12	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
92500	-58.617027691226852	-65.472515642186224	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842281256053694	0	2	3	4	4	2	6	6	5	8	7	7	7	8	9	10	0	1	6	6	6	1	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
93000	-61.297341462540246	-68.152829413499617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.928017837411320	0	1	3	3	4	2	6	6	5	7	6	7	7	8	9	10	0	1	6	6	3	1	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1
93500	-60.064673456496308	-66.920161407455680	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.929694871207753	0	1	3	4	4	2	7	5	5	7	7	7	7	8	9	9	0	1	6	6	6	1	9	5	0	8	8	9	9	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
94000	-60.402308851698081	-67.257796802657452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.976902270795722	0	2	3	3	4	2	7	6	4	6	7	6	8	7	10	9	0	1	6	6	3	1	12	5	0	5	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94500	-80.787274824880768	-87.642762775840140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788905177435769	-1	1	3	2	4	1	7	6	4	7	6	8	6	8	9	10	0	1	6	6	6	1	13	5	0	8	5	9	9	9	14	14	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2
95000	-69.367432450587813	-76.222920401547185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790953602441866	1	2	3	4	4	2	6	5	4	7	8	6	7	9	9	10	0	1	6	6	6	1	9	5	0	5	6	9	7	12	13	14	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1
95500	-57.474464831969627	-64.329952782928999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.936123671670188	0	1	3	4	4	2	6	6	5	7	8	7	7	7	10	9	0	1	6	3	6	1	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96000	-69.998998821239141	-76.854486772198513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.940842031652720	0	2	3	4	4	2	6	7	4	6	7	7	8	8	10	9	0	1	6	6	3	1	9	5	0	5	5	9	7	9	12	12	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
96500	-64.386011640474322	-71.241499591433694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.910882634107772	0	1	3	4	4	2	6	7	5	7	7	8	8	7	10	10	0	1	6	6	6	1	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1
97000	-65.620430794047095	-72.475918745006467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672291832270492	1	2	2	4	3	3	6	5	5	7	8	8	7	7	9	9	0	1	1	3	3	3	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
97500	-71.903445441141045	-78.758933392100417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.923419345370545	0	2	1	2	2	3	6	6	4	7	6	8	8	6	10	9	0	1	1	3	3	3	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2
98000	-77.823151711096145	-84.678639662055517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562923825990991	0	1	2	4	4	3	7	8	4	7	6	8	7	7	9	10	0	1	1	6	6	3	9	5	0	5	5	9	9	9	13	14	1	1	2	1	1	1	2	2	1	1	1	2	2	2	2	1
98500	-61.303578880254847	-68.159066831214218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.916519785680342	0	1	2	3	4	4	6	6	5	8	6	7	7	8	10	10	0	1	1	3	3	3	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1
99000	-65.173928744979904	-72.029416695939275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.864073884868486	0	1	2	3	4	3	5	7	4	8	7	7	7	8	9	10	0	1	1	3	3	3	9	5	0	5	5	9	7	7	13	14	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1
99500	-71.802775347915230	-78.658263298874601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600481505835604	0	1	1	2	4	3	6	8	5	7	8	8	8	9	10	10	0	1	1	3	3	3	9	10	0	5	5	9	7	9	13	12	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1
100000	-57.577910659767511	-64.433398610726883	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.929806796629156	0	2	2	4	4	3	6	6	4	8	6	7	7	8	9	9	0	1	1	3	3	3	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
